Date,neopen,neclose,nelow,nehigh,nevolume
2008-06-16,57.24650192260742,57.43006896972656,56.73950958251953,57.68356704711914,4001400.0
2008-06-17,57.66608428955078,59.335662841796875,57.13286590576172,59.44055938720703,5009200.0
2008-06-18,59.012237548828125,59.42307662963867,58.22552490234375,60.01748275756836,4112100.0
2008-06-19,60.30594253540039,56.97552490234375,56.96678161621094,60.30594253540039,6112000.0
2008-06-20,57.84090805053711,55.91783142089844,55.3146858215332,58.24300765991211,7237500.0
2008-06-23,55.664337158203125,58.645103454589844,55.646854400634766,58.645103454589844,5110300.0
2008-06-24,58.60139846801758,56.38111877441406,56.25,58.645103454589844,6527300.0
2008-06-25,56.70454406738281,56.73950958251953,55.15734100341797,57.43006896972656,5576600.0
2008-06-26,56.5646858215332,55.88286590576172,55.2010498046875,57.255245208740234,6319400.0
2008-06-27,55.830421447753906,56.60839080810547,55.65559387207031,56.870628356933594,5102500.0
2008-06-30,56.870628356933594,56.78321838378906,56.61713409423828,57.63985824584961,4487500.0
2008-07-01,56.818180084228516,57.5,55.71678161621094,57.604896545410156,6067200.0
2008-07-02,57.5874137878418,54.8863639831543,54.76398468017578,58.671329498291016,6533800.0
2008-07-03,54.877620697021484,53.88985824584961,52.88461685180664,55.402099609375,4732700.0
2008-07-07,53.120628356933594,53.11188888549805,52.28146743774414,54.36188888549805,6238900.0
2008-07-08,51.730770111083984,51.03146743774414,49.62412643432617,52.622379302978516,10605600.0
2008-07-09,51.62587356567383,50.279720306396484,50.20978927612305,52.377620697021484,5927700.0
2008-07-10,50.50699234008789,51.7657356262207,49.2657356262207,51.82692337036133,5463400.0
2008-07-11,52.5874137878418,51.494754791259766,50.48950958251953,52.762237548828125,4465000.0
2008-07-14,52.071678161621094,52.473777770996094,51.75699234008789,53.36538314819336,5145700.0
2008-07-15,52.17657470703125,50.03496551513672,49.54545593261719,52.762237548828125,5884600.0
2008-07-16,50.0,49.00349807739258,47.63985824584961,50.279720306396484,6611800.0
2008-07-17,49.2657356262207,48.46154022216797,47.28146743774414,50.498252868652344,6229300.0
2008-07-18,48.78496551513672,48.90734100341797,48.44405746459961,50.262237548828125,5224700.0
2008-07-21,49.248252868652344,50.00873947143555,48.11188888549805,50.13111877441406,5156100.0
2008-07-22,49.64160919189453,48.92482376098633,48.07692337036133,50.480770111083984,6925400.0
2008-07-23,48.90734100341797,46.11888122558594,45.585662841796875,49.58916091918945,8261900.0
2008-07-24,45.72552490234375,45.01748275756836,44.09090805053711,47.1853141784668,10514100.0
2008-07-25,45.85664367675781,46.896854400634766,45.05244827270508,47.31643295288086,7078700.0
2008-07-28,47.596153259277344,46.652099609375,46.44230651855469,47.7010498046875,6256000.0
2008-07-29,46.7657356262207,44.85139846801758,44.2657356262207,47.001747131347656,6977200.0
2008-07-30,45.03496551513672,47.50873947143555,44.431819915771484,47.578670501708984,6612500.0
2008-07-31,46.9842643737793,45.34090805053711,45.0874137878418,47.11538314819336,5522800.0
2008-08-01,44.877620697021484,46.01398468017578,44.877620697021484,47.097900390625,5055700.0
2008-08-04,46.05769348144531,41.529720306396484,41.145103454589844,46.05769348144531,9570100.0
2008-08-05,41.09265899658203,41.72202682495117,40.79545593261719,42.36888122558594,7308900.0
2008-08-06,41.94929885864258,43.269229888916016,41.24126052856445,43.321678161621094,7403000.0
2008-08-07,43.522727966308594,42.67482376098633,42.6136360168457,44.20454406738281,5852000.0
2008-08-08,42.30769348144531,42.77098083496094,41.45978927612305,43.251747131347656,6431700.0
2008-08-11,42.77098083496094,42.36888122558594,41.529720306396484,43.269229888916016,5509900.0
2008-08-12,42.5874137878418,42.421329498291016,42.28146743774414,43.37412643432617,4099400.0
2008-08-13,42.36014175415039,44.34440612792969,42.36014175415039,44.597900390625,5184700.0
2008-08-14,43.793704986572266,44.03845977783203,43.40909194946289,44.501747131347656,4194500.0
2008-08-15,43.129371643066406,43.15559387207031,42.75349807739258,43.828670501708984,4288900.0
2008-08-18,43.38286590576172,42.7010498046875,42.526222229003906,44.0646858215332,5189600.0
2008-08-19,42.526222229003906,43.487762451171875,42.5,43.73251724243164,6139700.0
2008-08-20,43.91608428955078,44.81643295288086,43.47901916503906,44.895103454589844,5480600.0
2008-08-21,45.5157356262207,46.06643295288086,45.50699234008789,46.4510498046875,5246800.0
2008-08-22,46.05769348144531,44.938812255859375,44.38811111450195,46.05769348144531,4030000.0
2008-08-25,44.98251724243164,44.23950958251953,43.9510498046875,45.36713409423828,3555800.0
2008-08-26,44.519229888916016,44.755245208740234,44.45804214477539,45.34965133666992,3538900.0
2008-08-27,45.419578552246094,45.227272033691406,44.82517623901367,45.72552490234375,3250100.0
2008-08-28,45.585662841796875,44.80769348144531,44.012237548828125,45.90909194946289,3142200.0
2008-08-29,45.20978927612305,43.95978927612305,43.69755172729492,45.32342529296875,3436200.0
2008-09-02,42.84090805053711,41.06643295288086,41.03146743774414,42.919578552246094,6485400.0
2008-09-03,40.681819915771484,40.122379302978516,39.62412643432617,41.44230651855469,6381800.0
2008-09-04,40.06993103027344,39.4842643737793,38.95978927612305,40.620628356933594,6617600.0
2008-09-05,39.54545593261719,39.30070114135742,38.53146743774414,40.16608428955078,7648600.0
2008-09-08,39.72901916503906,38.04195785522461,37.727272033691406,40.428321838378906,6862500.0
2008-09-09,37.84965133666992,36.62587356567383,36.62587356567383,38.129371643066406,9529200.0
2008-09-10,37.036712646484375,37.622379302978516,36.80070114135742,38.24300765991211,7705700.0
2008-09-11,37.255245208740234,38.93356704711914,36.72202682495117,38.93356704711914,9062300.0
2008-09-12,39.178321838378906,41.01398468017578,39.178321838378906,41.38985824584961,7914100.0
2008-09-15,39.11713409423828,37.080421447753906,36.50349807739258,39.32692337036133,7618200.0
2008-09-16,35.585662841796875,38.59265899658203,34.86888122558594,38.76748275756836,7791800.0
2008-09-17,38.05070114135742,37.12412643432617,36.005245208740234,39.13461685180664,7778700.0
2008-09-18,38.269229888916016,37.91083908081055,36.11888122558594,38.81993103027344,6986700.0
2008-09-19,40.35839080810547,40.97901916503906,39.66783142089844,43.164337158203125,5671300.0
2008-09-22,40.86538314819336,41.73950958251953,40.70804214477539,42.48251724243164,6048500.0
2008-09-23,41.45978927612305,41.05769348144531,41.005245208740234,42.395103454589844,5373300.0
2008-09-24,42.55244827270508,42.91083908081055,41.748252868652344,43.5489501953125,6771100.0
2008-09-25,42.43006896972656,42.928321838378906,42.43006896972656,43.58391571044922,5997000.0
2008-09-26,41.896854400634766,41.005245208740234,39.938812255859375,42.1853141784668,5515400.0
2008-09-29,39.2657356262207,36.07517623901367,35.2010498046875,39.2657356262207,9528200.0
2008-09-30,37.15034866333008,38.37412643432617,36.44230651855469,38.49650192260742,5701900.0
2008-10-01,38.11188888549805,37.55244827270508,36.1625862121582,38.129371643066406,5850700.0
2008-10-02,36.879371643066406,33.55769348144531,33.21678161621094,36.931819915771484,9411600.0
2008-10-03,33.94230651855469,32.77098083496094,32.6136360168457,35.16608428955078,6709400.0
2008-10-06,31.21503448486328,29.30069923400879,26.363636016845703,31.42482566833496,12372300.0
2008-10-07,30.148601531982422,27.360139846801758,27.115385055541992,30.769229888916016,8585100.0
2008-10-08,26.013986587524414,27.159090042114258,24.702796936035156,28.94230842590332,12564200.0
2008-10-09,27.884614944458008,24.790210723876953,24.790210723876953,28.540210723876953,8850800.0
2008-10-10,22.46503448486328,21.97552490234375,19.44930076599121,24.47552490234375,18527900.0
2008-10-13,23.365385055541992,28.00699234008789,23.173076629638672,28.286712646484375,9320100.0
2008-10-14,29.335664749145508,28.653846740722656,26.678321838378906,30.75174903869629,10928800.0
2008-10-15,27.377622604370117,22.709789276123047,22.47377586364746,27.46503448486328,11220400.0
2008-10-16,22.954545974731445,24.27447509765625,21.25,24.30944061279297,13875600.0
2008-10-17,23.496503829956055,24.7989501953125,22.823427200317383,27.2989501953125,10059700.0
2008-10-20,25.769229888916016,27.01049041748047,24.97377586364746,27.071678161621094,5676700.0
2008-10-21,26.21503448486328,26.555944442749023,25.638111114501953,28.129369735717773,6559100.0
2008-10-22,24.83391571044922,22.368881225585938,20.996503829956055,24.9562931060791,10234500.0
2008-10-23,23.05944061279297,24.24825096130371,22.115385055541992,24.396852493286133,10966000.0
2008-10-24,20.454545974731445,22.639860153198242,20.236013412475586,23.094406127929688,9520500.0
2008-10-27,22.106643676757812,21.547203063964844,21.477272033691406,23.601398468017578,7013200.0
2008-10-28,22.412588119506836,23.881118774414062,20.104894638061523,23.9073429107666,7836000.0
2008-10-29,24.26573371887207,25.36713218688965,24.222028732299805,27.071678161621094,8415400.0
2008-10-30,26.555944442749023,28.417831420898438,25.70804214477539,28.863636016845703,8351300.0
2008-10-31,27.744754791259766,28.155593872070312,26.80944061279297,29.615385055541992,8963800.0
2008-11-03,28.138111114501953,26.678321838378906,26.27622413635254,28.19930076599121,4794500.0
2008-11-04,27.47377586364746,28.986013412475586,27.47377586364746,29.27447509765625,6713900.0
2008-11-05,28.146852493286133,27.106643676757812,26.96678352355957,29.064685821533203,4501800.0
2008-11-06,26.61713218688965,24.755245208740234,24.48426628112793,27.097902297973633,6309300.0
2008-11-07,24.98251724243164,25.428321838378906,24.405593872070312,25.88286781311035,5564500.0
2008-11-10,26.346153259277344,25.51573371887207,24.851398468017578,26.888111114501953,4262200.0
2008-11-11,24.7989501953125,24.379369735717773,23.627622604370117,25.253496170043945,4933600.0
2008-11-12,23.680070877075195,22.6573429107666,22.52622413635254,23.854894638061523,5154700.0
2008-11-13,22.980770111083984,25.375873565673828,21.398601531982422,25.419580459594727,8324600.0
2008-11-14,24.597902297973633,23.505245208740234,23.03321647644043,25.122377395629883,6392900.0
2008-11-17,22.945804595947266,22.875873565673828,22.727272033691406,24.038461685180664,5535300.0
2008-11-18,23.094406127929688,22.963287353515625,21.78321647644043,23.618881225585938,8115900.0
2008-11-19,22.814685821533203,21.80944061279297,21.687063217163086,23.55769157409668,6868600.0
2008-11-20,21.040210723876953,18.78496551513672,17.272727966308594,21.145105361938477,12841800.0
2008-11-21,19.44930076599121,19.860139846801758,18.094406127929688,20.03496551513672,11250300.0
2008-11-24,20.603147506713867,21.695804595947266,20.17482566833496,22.246503829956055,6734200.0
2008-11-25,22.176572799682617,21.95804214477539,21.101398468017578,22.438810348510742,6797500.0
2008-11-26,21.81818199157715,23.58391571044922,21.180070877075195,23.601398468017578,5548800.0
2008-11-28,23.18181800842285,23.417831420898438,22.770978927612305,23.452796936035156,2600500.0
2008-12-01,22.377622604370117,19.47552490234375,19.344406127929688,22.377622604370117,6891500.0
2008-12-02,20.17482566833496,20.209789276123047,19.29195785522461,20.428321838378906,8374700.0
2008-12-03,19.667831420898438,20.76049041748047,18.802448272705078,20.795454025268555,6766500.0
2008-12-04,20.244754791259766,18.277971267700195,17.762237548828125,20.340909957885742,9392600.0
2008-12-05,17.578670501708984,19.082168579101562,16.80944061279297,19.125873565673828,7878600.0
2008-12-08,20.061189651489258,20.55069923400879,19.082168579101562,21.0926570892334,9513500.0
2008-12-09,20.314685821533203,21.145105361938477,20.03496551513672,22.30769157409668,7153300.0
2008-12-10,21.634614944458008,22.980770111083984,21.634614944458008,23.164335250854492,5622900.0
2008-12-11,23.120630264282227,22.097902297973633,21.713287353515625,23.802448272705078,8003700.0
2008-12-12,20.629369735717773,21.73950958251953,20.209789276123047,22.15035057067871,6959600.0
2008-12-15,22.631118774414062,22.00174903869629,21.389860153198242,22.919580459594727,6388300.0
2008-12-16,22.290210723876953,22.255245208740234,21.2062931060791,22.6573429107666,6380200.0
2008-12-17,21.81818199157715,22.062936782836914,21.582168579101562,23.085664749145508,5785400.0
2008-12-18,22.019229888916016,19.536712646484375,19.396852493286133,22.272727966308594,11793200.0
2008-12-19,19.388111114501953,19.082168579101562,18.522727966308594,19.606643676757812,11955100.0
2008-12-22,19.143356323242188,18.19930076599121,17.832168579101562,19.615385055541992,8704100.0
2008-12-23,18.277971267700195,18.02447509765625,17.569929122924805,18.487762451171875,5995100.0
2008-12-24,17.823427200317383,18.05069923400879,17.7010498046875,18.24300765991211,2321800.0
2008-12-26,18.19055938720703,18.76748275756836,18.05069923400879,18.846153259277344,2732700.0
2008-12-29,19.27447509765625,19.30944061279297,18.898601531982422,19.536712646484375,6538500.0
2008-12-30,19.30069923400879,19.055944442749023,18.356643676757812,19.344406127929688,5671100.0
2008-12-31,18.93356704711914,19.30944061279297,18.58391571044922,19.755245208740234,5803900.0
2009-01-02,19.48426628112793,20.76049041748047,19.47552490234375,20.961538314819336,5706100.0
2009-01-05,20.68181800842285,21.61713218688965,20.472028732299805,22.368881225585938,8267900.0
2009-01-06,21.835664749145508,22.263986587524414,21.835664749145508,22.945804595947266,8911100.0
2009-01-07,21.835664749145508,20.952796936035156,20.75174903869629,22.106643676757812,9287100.0
2009-01-08,20.74300765991211,21.477272033691406,20.2010498046875,21.547203063964844,7542000.0
2009-01-09,20.987762451171875,19.99125862121582,19.886363983154297,21.477272033691406,7879500.0
2009-01-12,19.711538314819336,19.073427200317383,18.7937068939209,19.868881225585938,7098500.0
2009-01-13,19.073427200317383,19.571678161621094,18.828670501708984,19.938810348510742,8517300.0
2009-01-14,18.76748275756836,18.39160919189453,18.155593872070312,19.10839080810547,9352700.0
2009-01-15,18.92482566833496,18.74125862121582,17.50874137878418,18.92482566833496,9078500.0
2009-01-16,19.187063217163086,18.889860153198242,18.19930076599121,19.353147506713867,10297100.0
2009-01-20,18.680070877075195,18.19055938720703,18.01573371887207,19.230770111083984,8907400.0
2009-01-21,18.487762451171875,20.36713218688965,18.356643676757812,20.48950958251953,10300300.0
2009-01-22,19.868881225585938,20.2010498046875,19.51049041748047,21.180070877075195,12630300.0
2009-01-23,19.64160919189453,21.78321647644043,19.414335250854492,22.246503829956055,11753400.0
2009-01-26,22.50874137878418,23.601398468017578,22.377622604370117,24.46678352355957,16346000.0
2009-01-27,23.496503829956055,23.75,22.902097702026367,24.012237548828125,10596100.0
2009-01-28,24.160839080810547,24.31818199157715,23.662588119506836,24.895105361938477,10912900.0
2009-01-29,23.78496551513672,23.968530654907227,23.20804214477539,24.187063217163086,9247500.0
2009-01-30,24.43181800842285,23.73251724243164,23.269229888916016,24.685314178466797,10604000.0
2009-02-02,23.22552490234375,23.417831420898438,22.788461685180664,23.811189651489258,10549800.0
2009-02-03,23.57517433166504,23.05944061279297,22.48251724243164,23.7062931060791,11233300.0
2009-02-04,23.339160919189453,23.75874137878418,23.339160919189453,24.23950958251953,8997900.0
2009-02-05,23.164335250854492,24.527971267700195,22.639860153198242,24.545454025268555,11959300.0
2009-02-06,24.178321838378906,24.895105361938477,23.9510498046875,25.131118774414062,9018100.0
2009-02-09,24.97377586364746,24.527971267700195,23.9073429107666,25.576923370361328,9470600.0
2009-02-10,24.30069923400879,23.330419540405273,23.076923370361328,25.01748275756836,9930200.0
2009-02-11,23.92482566833496,23.173076629638672,22.377622604370117,24.125873565673828,7168500.0
2009-02-12,22.613636016845703,23.155593872070312,22.106643676757812,23.356643676757812,8420800.0
2009-02-13,23.155593872070312,23.269229888916016,20.53321647644043,23.671329498291016,7706700.0
2009-02-17,22.50874137878418,21.127622604370117,21.06643295288086,22.53496551513672,10416800.0
2009-02-18,21.110139846801758,21.127622604370117,20.428321838378906,21.41608428955078,9320000.0
2009-02-19,21.687063217163086,21.835664749145508,21.687063217163086,22.49125862121582,10082600.0
2009-02-20,21.197551727294922,21.81818199157715,21.031469345092773,22.229021072387695,11638500.0
2009-02-23,22.14160919189453,20.49825096130371,20.428321838378906,22.569929122924805,9655900.0
2009-02-24,20.393356323242188,21.826923370361328,20.227272033691406,21.99300765991211,13208700.0
2009-02-25,21.75699234008789,21.4073429107666,20.646852493286133,22.46503448486328,13127900.0
2009-02-26,21.861888885498047,21.98426628112793,21.652097702026367,22.69230842590332,9981600.0
2009-02-27,21.381118774414062,21.494754791259766,21.101398468017578,22.50874137878418,13193000.0
2009-03-02,20.847902297973633,19.414335250854492,19.335664749145508,21.197551727294922,11981100.0
2009-03-03,20.393356323242188,19.720279693603516,19.064685821533203,20.76049041748047,17857100.0
2009-03-04,20.71678352355957,20.812936782836914,20.419580459594727,21.41608428955078,11021900.0
2009-03-05,20.131118774414062,20.096153259277344,19.851398468017578,20.987762451171875,12941600.0
2009-03-06,20.288461685180664,19.746503829956055,19.020978927612305,20.646852493286133,11882100.0
2009-03-09,19.45804214477539,19.720279693603516,19.25699234008789,20.89160919189453,11454100.0
2009-03-10,20.253496170043945,20.55069923400879,20.061189651489258,20.979021072387695,11240900.0
2009-03-11,20.812936782836914,20.104894638061523,19.667831420898438,20.821678161621094,9889800.0
2009-03-12,20.104894638061523,21.582168579101562,19.96503448486328,21.704545974731445,11500400.0
2009-03-13,21.687063217163086,21.302448272705078,21.0926570892334,22.220279693603516,9532200.0
2009-03-16,21.0926570892334,21.145105361938477,20.576923370361328,21.853147506713867,11068600.0
2009-03-17,21.136363983154297,21.643356323242188,20.874126434326172,21.879369735717773,11732000.0
2009-03-18,21.25874137878418,21.94930076599121,20.874126434326172,22.395105361938477,14454600.0
2009-03-19,22.622377395629883,23.304195404052734,22.421329498291016,24.047203063964844,17003100.0
2009-03-20,23.23426628112793,22.01049041748047,21.94930076599121,23.365385055541992,12291400.0
2009-03-23,22.587411880493164,23.872377395629883,22.377622604370117,23.9073429107666,11034400.0
2009-03-24,23.374126434326172,23.06818199157715,22.68356704711914,23.461538314819336,10327600.0
2009-03-25,22.736013412475586,22.403846740722656,21.61713218688965,23.347902297973633,17476400.0
2009-03-26,22.66608428955078,21.95804214477539,21.459789276123047,23.330419540405273,106181500.0
