Date,leaopen,leaclose,lealow,leahigh,leavolume
2018-01-29,197.44000244140625,195.11000061035156,195.11000061035156,202.4199981689453,918400.0
2018-01-30,195.52999877929688,197.6699981689453,193.61000061035156,198.1199951171875,648800.0
2018-01-31,199.00999450683594,193.13999938964844,192.7100067138672,199.7899932861328,692400.0
2018-02-01,191.72000122070312,192.66000366210938,187.33999633789062,194.86000061035156,535200.0
2018-02-02,191.67999267578125,186.11000061035156,185.0,192.14999389648438,805200.0
2018-02-05,184.8800048828125,178.7100067138672,178.42999267578125,187.85000610351562,697500.0
2018-02-06,176.6199951171875,184.50999450683594,172.47999572753906,185.8000030517578,881200.0
2018-02-07,186.0,191.25999450683594,186.0,194.8800048828125,1075600.0
2018-02-08,191.38999938964844,184.02999877929688,184.02999877929688,191.38999938964844,814200.0
2018-02-09,186.5399932861328,186.6300048828125,180.55999755859375,188.88999938964844,838700.0
2018-02-12,188.3699951171875,189.02000427246094,187.0500030517578,190.92999267578125,775800.0
2018-02-13,187.97000122070312,186.97000122070312,185.52000427246094,188.0800018310547,497500.0
2018-02-14,186.35000610351562,192.16000366210938,185.52000427246094,192.52000427246094,644800.0
2018-02-15,194.22999572753906,191.86000061035156,188.3699951171875,194.22999572753906,576100.0
2018-02-16,191.89999389648438,189.57000732421875,188.39999389648438,191.9499969482422,621800.0
2018-02-20,188.8699951171875,189.6999969482422,186.52999877929688,192.14999389648438,455400.0
2018-02-21,190.6999969482422,191.5399932861328,190.49000549316406,194.49000549316406,382600.0
2018-02-22,191.6300048828125,189.1699981689453,188.3699951171875,192.1300048828125,687200.0
2018-02-23,190.6199951171875,189.1300048828125,188.0,191.19000244140625,607700.0
2018-02-26,190.07000732421875,194.00999450683594,189.57000732421875,194.13999938964844,526600.0
2018-02-27,194.1300048828125,188.3699951171875,188.22000122070312,194.1300048828125,780800.0
2018-02-28,188.6199951171875,186.57000732421875,186.5399932861328,191.5399932861328,580100.0
2018-03-01,187.19000244140625,181.27000427246094,180.30999755859375,187.6199951171875,1158000.0
2018-03-02,179.36000061035156,182.3000030517578,178.57000732421875,183.22000122070312,604300.0
2018-03-05,181.0,184.75999450683594,179.7100067138672,185.14999389648438,549700.0
2018-03-06,184.80999755859375,186.83999633789062,183.25,188.05999755859375,569600.0
2018-03-07,184.3699951171875,186.4499969482422,183.60000610351562,187.1999969482422,376900.0
2018-03-08,187.02000427246094,187.2100067138672,184.7899932861328,187.8300018310547,350700.0
2018-03-09,188.91000366210938,190.32000732421875,186.83999633789062,190.97999572753906,483100.0
2018-03-12,190.66000366210938,189.47000122070312,188.75999450683594,191.89999389648438,348100.0
2018-03-13,190.5,191.27999877929688,189.66000366210938,193.1699981689453,1100200.0
2018-03-14,192.52000427246094,188.5,188.3300018310547,192.72000122070312,651400.0
2018-03-15,189.44000244140625,189.1699981689453,187.27000427246094,190.05999755859375,552900.0
2018-03-16,188.83999633789062,190.72999572753906,188.0,191.1699981689453,495000.0
2018-03-19,190.2100067138672,188.89999389648438,186.82000732421875,191.1699981689453,500800.0
2018-03-20,189.07000732421875,188.6300048828125,187.83999633789062,189.77999877929688,381500.0
2018-03-21,189.41000366210938,192.60000610351562,188.9499969482422,194.1699981689453,404300.0
2018-03-22,191.75,187.63999938964844,187.47000122070312,193.8000030517578,666000.0
2018-03-23,188.13999938964844,182.86000061035156,182.72000122070312,188.13999938964844,517700.0
