Date,vircopen,vircclose,virclow,virchigh,vircvolume
2010-09-14,3.0,2.859999895095825,2.700000047683716,3.0,2800.0
2010-09-15,2.880000114440918,2.859999895095825,2.859999895095825,3.009999990463257,2000.0
2010-09-16,2.8499999046325684,2.8399999141693115,2.8299999237060547,2.8499999046325684,700.0
2010-09-17,2.9100000858306885,2.619999885559082,2.619999885559082,2.9100000858306885,21100.0
2010-09-20,2.6500000953674316,2.859999895095825,2.6500000953674316,2.869999885559082,3600.0
2010-09-21,2.859999895095825,2.890000104904175,2.75,2.9000000953674316,2800.0
2010-09-22,2.880000114440918,2.819999933242798,2.75,2.9000000953674316,2200.0
2010-09-23,2.7899999618530273,2.8399999141693115,2.7899999618530273,2.890000104904175,1900.0
2010-09-24,2.759999990463257,2.700000047683716,2.700000047683716,2.7699999809265137,7800.0
2010-09-27,2.700000047683716,2.7100000381469727,2.6500000953674316,2.7200000286102295,2800.0
2010-09-28,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,6800.0
2010-09-29,2.7899999618530273,2.6500000953674316,2.6500000953674316,2.799999952316284,6200.0
2010-09-30,2.700000047683716,2.7899999618530273,2.700000047683716,2.799999952316284,2800.0
2010-10-01,2.7899999618530273,2.7899999618530273,2.7899999618530273,2.7899999618530273,0.0
2010-10-04,2.690000057220459,2.690000057220459,2.690000057220459,2.690000057220459,100.0
2010-10-05,2.7699999809265137,2.700000047683716,2.6500000953674316,2.7899999618530273,3000.0
2010-10-06,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0.0
2010-10-07,2.619999885559082,2.609999895095825,2.609999895095825,2.640000104904175,1800.0
2010-10-08,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0.0
2010-10-11,2.700000047683716,2.640000104904175,2.640000104904175,2.700000047683716,2700.0
2010-10-12,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,0.0
2010-10-13,2.6500000953674316,2.75,2.6500000953674316,2.75,19900.0
2010-10-14,2.7200000286102295,2.799999952316284,2.7200000286102295,2.799999952316284,6900.0
2010-10-15,2.7699999809265137,2.950000047683716,2.75,2.950000047683716,3900.0
2010-10-18,2.8499999046325684,3.0199999809265137,2.8499999046325684,3.0199999809265137,4300.0
2010-10-19,3.009999990463257,2.9000000953674316,2.9000000953674316,3.009999990463257,500.0
2010-10-20,2.9600000381469727,3.069999933242798,2.950000047683716,3.0899999141693115,3000.0
2010-10-21,3.0799999237060547,3.009999990463257,2.950000047683716,3.140000104904175,12700.0
2010-10-22,3.0799999237060547,3.009999990463257,3.009999990463257,3.0799999237060547,2500.0
2010-10-25,2.990000009536743,2.859999895095825,2.859999895095825,3.0,4500.0
2010-10-26,2.880000114440918,2.8399999141693115,2.819999933242798,2.880000114440918,5200.0
2010-10-27,2.819999933242798,2.7899999618530273,2.7899999618530273,2.869999885559082,3800.0
2010-10-28,2.759999990463257,2.609999895095825,2.5999999046325684,2.759999990463257,2100.0
2010-10-29,2.6500000953674316,2.930000066757202,2.6500000953674316,2.930000066757202,4400.0
2010-11-01,2.890000104904175,2.940000057220459,2.869999885559082,3.049999952316284,5300.0
2010-11-02,3.0199999809265137,3.049999952316284,2.9600000381469727,3.049999952316284,3400.0
2010-11-03,3.0,3.009999990463257,3.0,3.009999990463257,500.0
2010-11-04,2.75,2.75,2.75,2.7899999618530273,2900.0
2010-11-05,2.7699999809265137,2.9600000381469727,2.75,2.9800000190734863,7300.0
2010-11-08,2.880000114440918,2.8399999141693115,2.680000066757202,2.890000104904175,2500.0
2010-11-09,2.75,2.700000047683716,2.680000066757202,2.819999933242798,7400.0
2010-11-10,2.700000047683716,2.680000066757202,2.680000066757202,2.759999990463257,2100.0
2010-11-11,2.7200000286102295,2.75,2.7200000286102295,2.8499999046325684,12300.0
2010-11-12,2.680000066757202,2.6500000953674316,2.6500000953674316,2.680000066757202,2100.0
2010-11-15,2.680000066757202,2.6700000762939453,2.6500000953674316,2.680000066757202,500.0
2010-11-16,2.6700000762939453,2.6700000762939453,2.6700000762939453,2.6700000762939453,0.0
2010-11-17,2.7300000190734863,2.740000009536743,2.619999885559082,2.9200000762939453,7500.0
2010-11-18,2.740000009536743,2.740000009536743,2.740000009536743,2.740000009536743,0.0
2010-11-19,2.75,2.700000047683716,2.700000047683716,2.75,1000.0
2010-11-22,2.630000114440918,2.619999885559082,2.4700000286102295,2.630000114440918,4100.0
2010-11-23,2.690000057220459,2.7100000381469727,2.690000057220459,2.740000009536743,4600.0
2010-11-24,2.740000009536743,2.609999895095825,2.609999895095825,2.740000009536743,3000.0
2010-11-26,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0.0
2010-11-29,2.630000114440918,2.5899999141693115,2.549999952316284,2.630000114440918,1500.0
2010-11-30,2.5899999141693115,2.609999895095825,2.5899999141693115,2.690000057220459,14600.0
2010-12-01,2.690000057220459,2.630000114440918,2.630000114440918,2.690000057220459,1200.0
2010-12-02,2.559999942779541,2.5799999237060547,2.559999942779541,2.6500000953674316,8200.0
2010-12-03,2.6600000858306885,2.8399999141693115,2.549999952316284,2.8399999141693115,8700.0
2010-12-06,2.8399999141693115,2.759999990463257,2.759999990463257,2.8399999141693115,1300.0
2010-12-07,2.8299999237060547,2.680000066757202,2.680000066757202,2.859999895095825,3700.0
2010-12-08,2.680000066757202,2.680000066757202,2.680000066757202,2.680000066757202,0.0
2010-12-09,2.569999933242798,2.569999933242798,2.4800000190734863,2.7799999713897705,23700.0
2010-12-10,2.509999990463257,2.569999933242798,2.4100000858306885,2.569999933242798,10400.0
2010-12-13,2.799999952316284,2.75,2.5,2.799999952316284,4200.0
2010-12-14,2.5999999046325684,2.7699999809265137,2.569999933242798,2.7699999809265137,1800.0
2010-12-15,2.759999990463257,2.799999952316284,2.619999885559082,2.799999952316284,3400.0
2010-12-16,2.4800000190734863,2.8399999141693115,2.4100000858306885,2.890000104904175,22800.0
2010-12-17,2.7699999809265137,2.9100000858306885,2.680000066757202,2.9100000858306885,6800.0
2010-12-20,2.9100000858306885,2.9100000858306885,2.9100000858306885,2.9100000858306885,0.0
2010-12-21,2.8299999237060547,2.7699999809265137,2.7699999809265137,2.8299999237060547,1700.0
2010-12-22,2.700000047683716,2.690000057220459,2.640000104904175,2.869999885559082,58900.0
2010-12-23,2.690000057220459,2.690000057220459,2.569999933242798,2.690000057220459,4500.0
2010-12-27,2.690000057220459,2.5999999046325684,2.509999990463257,2.690000057220459,179800.0
2010-12-28,2.569999933242798,2.450000047683716,2.450000047683716,2.569999933242798,17300.0
2010-12-29,2.5,2.75,2.490000009536743,2.759999990463257,58900.0
2010-12-30,2.7799999713897705,2.5899999141693115,2.5,2.7799999713897705,34000.0
2010-12-31,2.569999933242798,2.640000104904175,2.450000047683716,2.640000104904175,31600.0
2011-01-03,2.5999999046325684,2.619999885559082,2.5999999046325684,2.619999885559082,4500.0
2011-01-04,2.609999895095825,2.6700000762939453,2.5999999046325684,2.7200000286102295,12800.0
2011-01-05,2.6600000858306885,2.6600000858306885,2.6500000953674316,2.7799999713897705,14400.0
2011-01-06,2.7799999713897705,2.75,2.700000047683716,2.809999942779541,10900.0
2011-01-07,2.799999952316284,2.869999885559082,2.7699999809265137,2.869999885559082,8900.0
2011-01-10,2.869999885559082,2.819999933242798,2.819999933242798,2.9700000286102295,2200.0
2011-01-11,2.819999933242798,2.8299999237060547,2.819999933242798,2.8299999237060547,5900.0
2011-01-12,2.8399999141693115,2.75,2.75,2.880000114440918,10000.0
2011-01-13,2.7899999618530273,2.9800000190734863,2.7899999618530273,2.9800000190734863,12800.0
2011-01-14,2.7300000190734863,2.9100000858306885,2.7300000190734863,3.0,2800.0
2011-01-18,2.8399999141693115,2.859999895095825,2.759999990463257,3.0299999713897705,7900.0
2011-01-19,2.759999990463257,2.680000066757202,2.6500000953674316,2.8399999141693115,7300.0
2011-01-20,2.6600000858306885,2.799999952316284,2.6500000953674316,2.799999952316284,12800.0
2011-01-21,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,600.0
2011-01-24,2.8499999046325684,2.9000000953674316,2.759999990463257,2.9100000858306885,6400.0
2011-01-25,2.8499999046325684,2.9000000953674316,2.8299999237060547,2.9000000953674316,1100.0
2011-01-26,2.8399999141693115,2.950000047683716,2.809999942779541,2.950000047683716,1200.0
2011-01-27,2.990000009536743,3.069999933242798,2.930000066757202,3.069999933242798,3500.0
2011-01-28,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,5000.0
2011-01-31,3.049999952316284,3.049999952316284,2.930000066757202,3.049999952316284,6800.0
2011-02-01,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0.0
2011-02-02,3.0199999809265137,3.130000114440918,3.0199999809265137,3.130000114440918,4800.0
2011-02-03,3.0199999809265137,3.0899999141693115,3.0199999809265137,3.240000009536743,5200.0
2011-02-04,3.0899999141693115,3.0899999141693115,3.0899999141693115,3.0899999141693115,0.0
2011-02-07,3.0899999141693115,3.0899999141693115,3.0899999141693115,3.0899999141693115,0.0
2011-02-08,3.0899999141693115,3.0899999141693115,3.0899999141693115,3.0899999141693115,0.0
2011-02-09,3.0199999809265137,3.0399999618530273,2.9800000190734863,3.0999999046325684,6400.0
2011-02-10,3.0399999618530273,3.119999885559082,3.0399999618530273,3.2200000286102295,700.0
2011-02-11,3.0299999713897705,3.140000104904175,3.0299999713897705,3.200000047683716,50700.0
2011-02-14,3.0799999237060547,2.9800000190734863,2.9100000858306885,3.0799999237060547,17200.0
2011-02-15,2.9000000953674316,2.9200000762939453,2.9000000953674316,3.2300000190734863,14000.0
2011-02-16,2.9200000762939453,2.9200000762939453,2.9200000762939453,2.9200000762939453,0.0
2011-02-17,2.8299999237060547,3.25,2.8299999237060547,3.25,155300.0
2011-02-18,3.25,3.25,3.25,3.25,0.0
2011-02-22,3.25,3.25,3.25,3.25,0.0
2011-02-23,3.2100000381469727,3.200000047683716,3.009999990463257,3.25,5300.0
2011-02-24,3.2100000381469727,3.2100000381469727,3.2100000381469727,3.2899999618530273,5700.0
2011-02-25,3.180000066757202,3.1500000953674316,3.0999999046325684,3.190000057220459,5700.0
2011-02-28,3.109999895095825,3.200000047683716,3.109999895095825,3.200000047683716,1000.0
2011-03-01,3.25,3.299999952316284,3.25,3.299999952316284,4800.0
2011-03-02,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0
2011-03-03,3.2799999713897705,3.4100000858306885,3.0999999046325684,3.450000047683716,12800.0
2011-03-04,3.4100000858306885,3.4600000381469727,3.4100000858306885,3.509999990463257,5900.0
2011-03-07,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,300.0
2011-03-08,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,0.0
2011-03-09,3.25,3.3299999237060547,3.25,3.380000114440918,3000.0
2011-03-10,3.369999885559082,3.2300000190734863,3.2300000190734863,3.369999885559082,600.0
2011-03-11,3.2200000286102295,3.259999990463257,3.2200000286102295,3.259999990463257,3600.0
2011-03-14,3.259999990463257,3.259999990463257,3.259999990463257,3.259999990463257,0.0
2011-03-15,3.259999990463257,3.3499999046325684,3.259999990463257,3.390000104904175,4300.0
2011-03-16,3.190000057220459,3.200000047683716,3.190000057220459,3.200000047683716,200.0
2011-03-17,3.299999952316284,3.390000104904175,3.25,3.390000104904175,400.0
2011-03-18,3.390000104904175,3.2799999713897705,3.2799999713897705,3.390000104904175,4600.0
2011-03-21,3.299999952316284,3.309999942779541,3.299999952316284,3.5,2500.0
2011-03-22,3.299999952316284,3.309999942779541,3.299999952316284,3.309999942779541,900.0
2011-03-23,3.309999942779541,3.309999942779541,3.309999942779541,3.309999942779541,100.0
2011-03-24,3.309999942779541,3.319999933242798,3.2699999809265137,3.319999933242798,1200.0
2011-03-25,3.259999990463257,3.2699999809265137,3.25,3.2899999618530273,2300.0
2011-03-28,3.1700000762939453,3.180000066757202,3.1700000762939453,3.180000066757202,400.0
2011-03-29,3.1500000953674316,3.0999999046325684,3.0999999046325684,3.1500000953674316,900.0
2011-03-30,3.1500000953674316,3.109999895095825,3.069999933242798,3.299999952316284,7800.0
2011-03-31,3.1500000953674316,3.200000047683716,3.1500000953674316,3.2200000286102295,1300.0
2011-04-01,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0.0
2011-04-04,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0.0
2011-04-05,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0.0
2011-04-06,3.2200000286102295,3.2200000286102295,3.2200000286102295,3.2200000286102295,200.0
2011-04-07,3.240000009536743,3.1600000858306885,3.1600000858306885,3.240000009536743,500.0
2011-04-08,3.240000009536743,3.240000009536743,3.240000009536743,3.240000009536743,1000.0
2011-04-11,3.2899999618530273,3.200000047683716,3.200000047683716,3.2899999618530273,600.0
2011-04-12,3.1600000858306885,3.0999999046325684,3.0899999141693115,3.1600000858306885,2100.0
2011-04-13,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,0.0
2011-04-14,3.0899999141693115,3.1500000953674316,3.0899999141693115,3.200000047683716,2600.0
2011-04-15,3.200000047683716,3.0799999237060547,3.049999952316284,3.259999990463257,18800.0
2011-04-18,3.049999952316284,3.049999952316284,3.049999952316284,3.059999942779541,3700.0
2011-04-19,3.049999952316284,3.049999952316284,3.0299999713897705,3.049999952316284,700.0
2011-04-20,3.109999895095825,3.0,2.9800000190734863,3.130000114440918,16400.0
2011-04-21,2.9700000286102295,2.9600000381469727,2.950000047683716,3.109999895095825,26000.0
2011-04-25,2.9800000190734863,3.049999952316284,2.9800000190734863,3.049999952316284,1300.0
2011-04-26,3.059999942779541,2.9600000381469727,2.9600000381469727,3.0899999141693115,3600.0
2011-04-27,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.9700000286102295,100.0
2011-04-28,2.990000009536743,2.950000047683716,2.950000047683716,2.990000009536743,2900.0
2011-04-29,2.9700000286102295,2.990000009536743,2.950000047683716,3.0299999713897705,8300.0
2011-05-02,2.9600000381469727,2.9700000286102295,2.9600000381469727,3.0199999809265137,5100.0
2011-05-03,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,900.0
2011-05-04,2.9600000381469727,3.0199999809265137,2.930000066757202,3.0399999618530273,20500.0
2011-05-05,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,0.0
2011-05-06,3.069999933242798,2.9100000858306885,2.8499999046325684,3.069999933242798,8400.0
2011-05-09,2.950000047683716,3.0,2.859999895095825,3.0,5400.0
2011-05-10,3.009999990463257,3.059999942779541,3.009999990463257,3.069999933242798,5700.0
2011-05-11,3.049999952316284,3.0299999713897705,2.9800000190734863,3.049999952316284,1400.0
2011-05-12,3.0,3.130000114440918,3.0,3.140000104904175,1900.0
2011-05-13,3.259999990463257,3.2799999713897705,3.240000009536743,3.430000066757202,3300.0
2011-05-16,3.25,3.0799999237060547,3.0799999237060547,3.2899999618530273,3000.0
2011-05-17,3.109999895095825,3.0,3.0,3.109999895095825,400.0
2011-05-18,3.0,3.0,3.0,3.0,0.0
2011-05-19,3.0199999809265137,3.0999999046325684,3.0199999809265137,3.0999999046325684,700.0
2011-05-20,3.0899999141693115,3.1500000953674316,3.0899999141693115,3.1500000953674316,3800.0
2011-05-23,3.119999885559082,3.119999885559082,3.119999885559082,3.119999885559082,1000.0
2011-05-24,3.009999990463257,3.140000104904175,3.009999990463257,3.140000104904175,1200.0
2011-05-25,3.140000104904175,3.1600000858306885,3.069999933242798,3.200000047683716,3400.0
2011-05-26,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0.0
2011-05-27,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0.0
2011-05-31,3.0299999713897705,3.200000047683716,3.009999990463257,3.200000047683716,7400.0
2011-06-01,3.0299999713897705,3.009999990463257,3.009999990463257,3.0299999713897705,500.0
2011-06-02,3.009999990463257,3.009999990463257,3.009999990463257,3.009999990463257,0.0
2011-06-03,3.009999990463257,3.009999990463257,3.009999990463257,3.009999990463257,0.0
2011-06-06,2.9600000381469727,2.9000000953674316,2.9000000953674316,2.9600000381469727,1500.0
2011-06-07,2.9100000858306885,2.890000104904175,2.890000104904175,2.9100000858306885,600.0
2011-06-08,2.8499999046325684,2.819999933242798,2.819999933242798,2.8499999046325684,600.0
2011-06-09,2.7899999618530273,2.890000104904175,2.7899999618530273,2.890000104904175,2900.0
2011-06-10,2.7899999618530273,2.9700000286102295,2.7899999618530273,2.9700000286102295,5000.0
2011-06-13,3.0399999618530273,2.799999952316284,2.799999952316284,3.0399999618530273,3300.0
2011-06-14,2.8399999141693115,2.799999952316284,2.7799999713897705,2.8399999141693115,8700.0
2011-06-15,2.799999952316284,2.819999933242798,2.799999952316284,2.819999933242798,700.0
2011-06-16,2.75,2.809999942779541,2.700000047683716,2.809999942779541,10200.0
2011-06-17,2.7799999713897705,2.9000000953674316,2.700000047683716,2.9000000953674316,8600.0
2011-06-20,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0.0
2011-06-21,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0.0
2011-06-22,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0.0
2011-06-23,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0.0
2011-06-24,2.7699999809265137,2.7699999809265137,2.7699999809265137,2.7699999809265137,500.0
2011-06-27,2.7699999809265137,2.7100000381469727,2.7100000381469727,2.7699999809265137,1100.0
2011-06-28,2.7100000381469727,2.7100000381469727,2.7100000381469727,2.7100000381469727,0.0
2011-06-29,2.700000047683716,2.7100000381469727,2.700000047683716,2.7100000381469727,4500.0
2011-06-30,2.7899999618530273,2.799999952316284,2.7899999618530273,2.799999952316284,1600.0
2011-07-01,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0.0
2011-07-05,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0.0
2011-07-06,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0.0
2011-07-07,2.700000047683716,2.799999952316284,2.700000047683716,2.799999952316284,2400.0
2011-07-08,2.630000114440918,2.7699999809265137,2.630000114440918,2.7699999809265137,2400.0
2011-07-11,2.700000047683716,2.740000009536743,2.700000047683716,2.740000009536743,2600.0
2011-07-12,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,100.0
2011-07-13,2.700000047683716,2.700000047683716,2.680000066757202,2.75,3900.0
2011-07-14,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0.0
2011-07-15,2.7100000381469727,2.7699999809265137,2.680000066757202,2.799999952316284,36700.0
2011-07-18,2.7100000381469727,2.6700000762939453,2.5899999141693115,2.7100000381469727,8800.0
2011-07-19,2.680000066757202,2.6500000953674316,2.5999999046325684,2.7200000286102295,5000.0
2011-07-20,2.690000057220459,2.690000057220459,2.6600000858306885,2.690000057220459,6900.0
2011-07-21,2.6700000762939453,2.6600000858306885,2.6600000858306885,2.7100000381469727,600.0
2011-07-22,2.6600000858306885,2.5899999141693115,2.5899999141693115,2.6600000858306885,27300.0
2011-07-25,2.609999895095825,2.619999885559082,2.5799999237060547,2.619999885559082,9000.0
2011-07-26,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,1000.0
2011-07-27,2.6500000953674316,2.630000114440918,2.609999895095825,2.6700000762939453,18100.0
2011-07-28,2.5999999046325684,2.609999895095825,2.5799999237060547,2.619999885559082,10100.0
2011-07-29,2.3499999046325684,2.5399999618530273,2.3499999046325684,2.640000104904175,13300.0
2011-08-01,2.5299999713897705,2.5,2.5,2.5299999713897705,3800.0
2011-08-02,2.5,2.4800000190734863,2.4800000190734863,2.5,400.0
2011-08-03,2.450000047683716,2.440000057220459,2.440000057220459,2.7300000190734863,3000.0
2011-08-04,2.6500000953674316,2.4700000286102295,2.4700000286102295,2.6500000953674316,5900.0
2011-08-05,2.4700000286102295,2.4700000286102295,2.4700000286102295,2.4700000286102295,0.0
2011-08-08,2.450000047683716,2.4600000381469727,2.450000047683716,2.490000009536743,700.0
2011-08-09,2.440000057220459,2.4100000858306885,2.3499999046325684,2.440000057220459,6200.0
2011-08-10,2.4000000953674316,2.390000104904175,2.390000104904175,2.4000000953674316,600.0
2011-08-11,2.380000114440918,2.369999885559082,2.2699999809265137,2.380000114440918,900.0
2011-08-12,2.3499999046325684,2.440000057220459,2.3499999046325684,2.4700000286102295,500.0
2011-08-15,2.440000057220459,2.440000057220459,2.440000057220459,2.440000057220459,0.0
2011-08-16,2.3299999237060547,2.2899999618530273,2.2899999618530273,2.3399999141693115,1300.0
2011-08-17,2.299999952316284,2.259999990463257,2.259999990463257,2.299999952316284,1000.0
2011-08-18,2.2200000286102295,2.200000047683716,2.200000047683716,2.2200000286102295,1000.0
2011-08-19,2.130000114440918,2.1600000858306885,2.119999885559082,2.1600000858306885,800.0
2011-08-22,2.1600000858306885,2.1600000858306885,2.1600000858306885,2.1600000858306885,0.0
2011-08-23,2.1600000858306885,2.1600000858306885,2.1600000858306885,2.1600000858306885,0.0
2011-08-24,2.200000047683716,2.2699999809265137,2.1600000858306885,2.2699999809265137,7200.0
2011-08-25,2.390000104904175,2.299999952316284,2.299999952316284,2.390000104904175,200.0
2011-08-26,2.680000066757202,2.5799999237060547,2.5799999237060547,2.680000066757202,1000.0
2011-08-29,2.3399999141693115,2.259999990463257,2.259999990463257,2.3399999141693115,500.0
2011-08-30,2.319999933242798,2.359999895095825,2.259999990463257,2.380000114440918,2600.0
2011-08-31,2.359999895095825,2.4000000953674316,2.359999895095825,2.4000000953674316,5500.0
2011-09-01,2.4700000286102295,2.380000114440918,2.380000114440918,2.4700000286102295,1000.0
2011-09-02,2.380000114440918,2.380000114440918,2.380000114440918,2.4000000953674316,1100.0
2011-09-06,2.380000114440918,2.380000114440918,2.380000114440918,2.380000114440918,0.0
2011-09-07,2.2200000286102295,2.2200000286102295,2.2200000286102295,2.2200000286102295,300.0
2011-09-08,2.25,2.2100000381469727,2.2100000381469727,2.25,400.0
2011-09-09,2.0999999046325684,2.109999895095825,2.0999999046325684,2.109999895095825,500.0
2011-09-12,2.109999895095825,2.009999990463257,1.6200000047683716,2.109999895095825,9600.0
2011-09-13,2.049999952316284,2.009999990463257,2.009999990463257,2.0799999237060547,4400.0
2011-09-14,2.009999990463257,1.9900000095367432,1.9500000476837158,2.009999990463257,1600.0
2011-09-15,2.309999942779541,2.0,2.0,2.309999942779541,5600.0
2011-09-16,2.059999942779541,2.109999895095825,1.9500000476837158,2.109999895095825,3600.0
2011-09-19,2.059999942779541,2.0199999809265137,1.9800000190734863,2.059999942779541,500.0
2011-09-20,2.0199999809265137,1.9199999570846558,1.9199999570846558,2.0199999809265137,1500.0
2011-09-21,1.9900000095367432,1.899999976158142,1.899999976158142,2.0,2100.0
2011-09-22,1.7300000190734863,1.6699999570846558,1.559999942779541,1.850000023841858,9900.0
2011-09-23,1.7000000476837158,1.649999976158142,1.649999976158142,1.7300000190734863,7900.0
2011-09-26,1.75,1.600000023841858,1.5800000429153442,1.75,700.0
2011-09-27,1.6399999856948853,1.5,1.5,1.6399999856948853,3500.0
2011-09-28,1.5199999809265137,1.5,1.5,1.5199999809265137,600.0
2011-09-29,1.4500000476837158,1.4500000476837158,1.350000023841858,1.5199999809265137,15600.0
2011-09-30,1.399999976158142,1.5,1.3799999952316284,1.5,14100.0
2011-10-03,1.399999976158142,1.5,1.3899999856948853,1.5,21500.0
2011-10-04,1.4800000190734863,1.5399999618530273,1.4800000190734863,1.5399999618530273,9700.0
2011-10-05,1.5399999618530273,1.5399999618530273,1.5399999618530273,1.5399999618530273,0.0
2011-10-06,1.5199999809265137,1.7799999713897705,1.5199999809265137,1.7799999713897705,8200.0
2011-10-07,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,100.0
2011-10-10,1.7200000286102295,1.7999999523162842,1.7200000286102295,1.7999999523162842,7500.0
2011-10-11,1.75,1.8300000429153442,1.75,1.850000023841858,9400.0
2011-10-12,1.75,1.7100000381469727,1.690000057220459,1.75,1000.0
2011-10-13,1.6399999856948853,1.6399999856948853,1.6399999856948853,1.6399999856948853,100.0
2011-10-14,1.690000057220459,1.7000000476837158,1.5700000524520874,1.7000000476837158,4100.0
2011-10-17,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2011-10-18,1.75,1.6699999570846558,1.4600000381469727,1.75,6500.0
2011-10-19,1.5099999904632568,1.559999942779541,1.5099999904632568,1.6399999856948853,2600.0
2011-10-20,1.6200000047683716,1.6200000047683716,1.600000023841858,1.7100000381469727,8100.0
2011-10-21,1.6200000047683716,1.6100000143051147,1.600000023841858,1.649999976158142,25300.0
2011-10-24,1.7400000095367432,1.7300000190734863,1.7100000381469727,1.7699999809265137,7900.0
2011-10-25,1.8200000524520874,1.8300000429153442,1.7200000286102295,1.840000033378601,2100.0
2011-10-26,1.909999966621399,1.7999999523162842,1.7699999809265137,1.909999966621399,10200.0
2011-10-27,1.7999999523162842,1.7699999809265137,1.6399999856948853,1.9600000381469727,13300.0
2011-10-28,1.7999999523162842,1.649999976158142,1.6299999952316284,1.8200000524520874,12800.0
2011-10-31,1.6699999570846558,1.7999999523162842,1.6699999570846558,1.8700000047683716,4200.0
2011-11-01,1.8700000047683716,1.7300000190734863,1.7300000190734863,1.8700000047683716,2500.0
2011-11-02,1.8700000047683716,1.75,1.6299999952316284,1.8700000047683716,1900.0
2011-11-03,1.690000057220459,1.7000000476837158,1.690000057220459,1.7000000476837158,2500.0
2011-11-04,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2011-11-07,1.6100000143051147,1.559999942779541,1.559999942779541,1.7300000190734863,5500.0
2011-11-08,1.600000023841858,1.649999976158142,1.4500000476837158,1.809999942779541,13300.0
2011-11-09,1.6200000047683716,1.5199999809265137,1.5199999809265137,1.6200000047683716,1700.0
2011-11-10,1.590000033378601,1.4900000095367432,1.4900000095367432,1.590000033378601,2300.0
2011-11-11,1.5800000429153442,1.4800000190734863,1.440000057220459,1.590000033378601,4800.0
2011-11-14,1.559999942779541,1.5700000524520874,1.5499999523162842,1.5700000524520874,1700.0
2011-11-15,1.5800000429153442,1.5800000429153442,1.5700000524520874,1.590000033378601,16400.0
2011-11-16,1.5399999618530273,1.5,1.5,1.590000033378601,2800.0
2011-11-17,1.5299999713897705,1.5299999713897705,1.5,1.5700000524520874,3100.0
2011-11-18,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,0.0
2011-11-21,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.600000023841858,4600.0
2011-11-22,1.5099999904632568,1.5,1.5,1.5399999618530273,9600.0
2011-11-23,1.5,1.5,1.5,1.5,600.0
2011-11-25,1.5,1.5,1.5,1.5,0.0
2011-11-28,1.6699999570846558,1.7000000476837158,1.6299999952316284,1.7599999904632568,6400.0
2011-11-29,1.6200000047683716,1.6200000047683716,1.559999942779541,1.6299999952316284,3100.0
2011-11-30,1.7899999618530273,1.7200000286102295,1.5700000524520874,1.7899999618530273,5100.0
2011-12-01,1.7200000286102295,1.6399999856948853,1.6399999856948853,1.7200000286102295,1700.0
2011-12-02,1.6399999856948853,1.600000023841858,1.600000023841858,1.6399999856948853,400.0
2011-12-05,1.600000023841858,1.5700000524520874,1.5700000524520874,1.6799999475479126,6500.0
2011-12-06,1.559999942779541,1.6399999856948853,1.559999942779541,1.7300000190734863,6300.0
2011-12-07,1.6399999856948853,1.6399999856948853,1.6399999856948853,1.6399999856948853,0.0
2011-12-08,1.6399999856948853,1.6399999856948853,1.6299999952316284,1.7100000381469727,2000.0
2011-12-09,1.6200000047683716,1.809999942779541,1.6200000047683716,1.8300000429153442,3300.0
