Date,dnbopen,dnbclose,dnblow,dnbhigh,dnbvolume
2008-09-19,96.2300033569336,95.72000122070312,92.76000213623047,98.0,596400.0
2008-09-22,96.01000213623047,95.41999816894531,94.87000274658203,96.98999786376953,485000.0
2008-09-23,95.5,92.95999908447266,92.55999755859375,95.5,282300.0
2008-09-24,93.22000122070312,92.05999755859375,91.44000244140625,94.11000061035156,228200.0
2008-09-25,92.54000091552734,92.31999969482422,91.52999877929688,93.23999786376953,356100.0
2008-09-26,91.0999984741211,92.94000244140625,90.27999877929688,93.16999816894531,224400.0
2008-09-29,91.77999877929688,90.33000183105469,88.93000030517578,92.31999969482422,402700.0
2008-09-30,91.61000061035156,94.36000061035156,89.33999633789062,94.36000061035156,522700.0
2008-10-01,93.5,93.56999969482422,92.05000305175781,93.69999694824219,290100.0
2008-10-02,93.31999969482422,88.5999984741211,88.45999908447266,93.43000030517578,314000.0
2008-10-03,89.9000015258789,88.3499984741211,87.95999908447266,90.52999877929688,531900.0
2008-10-06,87.02999877929688,86.27999877929688,81.75,87.04000091552734,631000.0
2008-10-07,87.37000274658203,83.68000030517578,83.68000030517578,88.43000030517578,705900.0
2008-10-08,82.08000183105469,82.12000274658203,80.12000274658203,85.25,646300.0
2008-10-09,83.2699966430664,80.58000183105469,80.52999877929688,84.20999908447266,460700.0
2008-10-10,78.0,77.80000305175781,73.66000366210938,80.69000244140625,695700.0
2008-10-13,81.16999816894531,84.98999786376953,80.66000366210938,84.98999786376953,143000.0
2008-10-14,87.86000061035156,81.19999694824219,79.51000213623047,88.43000030517578,651900.0
2008-10-15,79.72000122070312,76.02999877929688,75.87999725341797,79.94000244140625,341700.0
2008-10-16,75.83999633789062,77.7699966430664,71.44999694824219,77.79000091552734,395300.0
2008-10-17,76.5,76.0,75.02999877929688,78.94999694824219,276200.0
2008-10-20,76.94000244140625,78.58000183105469,76.33000183105469,79.11000061035156,335400.0
2008-10-21,78.01000213623047,75.18000030517578,74.93000030517578,78.01000213623047,411900.0
2008-10-22,74.16999816894531,72.9000015258789,71.97000122070312,74.36000061035156,451300.0
2008-10-23,73.29000091552734,70.61000061035156,68.5199966430664,74.2300033569336,400100.0
2008-10-24,66.80000305175781,70.75,66.80000305175781,71.80000305175781,482800.0
2008-10-27,70.05999755859375,65.68000030517578,65.68000030517578,70.05999755859375,347400.0
2008-10-28,65.97000122070312,69.37999725341797,65.30000305175781,69.37999725341797,411200.0
2008-10-29,69.05999755859375,68.02999877929688,66.98999786376953,70.3499984741211,301500.0
2008-10-30,69.08999633789062,69.12999725341797,67.0199966430664,70.47000122070312,646100.0
2008-10-31,68.94000244140625,73.69000244140625,68.77999877929688,74.69999694824219,413600.0
2008-11-03,73.93000030517578,75.25,73.22000122070312,76.37999725341797,358200.0
2008-11-04,76.0999984741211,75.77999877929688,74.87000274658203,76.73999786376953,292900.0
2008-11-05,74.7699966430664,73.33999633789062,72.91999816894531,76.29000091552734,290500.0
2008-11-06,73.02999877929688,72.19000244140625,71.83000183105469,74.0,355500.0
2008-11-07,73.4800033569336,76.16000366210938,73.19999694824219,76.16000366210938,326000.0
2008-11-10,77.36000061035156,74.55999755859375,73.76000213623047,78.19999694824219,227600.0
2008-11-11,73.77999877929688,73.44999694824219,71.69999694824219,75.22000122070312,231300.0
2008-11-12,72.48999786376953,71.41000366210938,70.87999725341797,73.13999938964844,219500.0
2008-11-13,71.7699966430664,75.45999908447266,69.5199966430664,75.45999908447266,351600.0
2008-11-14,74.43000030517578,72.7300033569336,72.33000183105469,76.01000213623047,268600.0
2008-11-17,72.1500015258789,73.81999969482422,71.47000122070312,74.87000274658203,313600.0
2008-11-18,73.8499984741211,71.7300033569336,69.05000305175781,74.22000122070312,387100.0
2008-11-19,72.01000213623047,67.68000030517578,67.5199966430664,73.36000061035156,421400.0
2008-11-20,66.87000274658203,64.4000015258789,64.37999725341797,68.70999908447266,464700.0
2008-11-21,65.0,70.12000274658203,64.0,70.12000274658203,689200.0
2008-11-24,70.20999908447266,73.36000061035156,70.19000244140625,73.6500015258789,347900.0
2008-11-25,75.30999755859375,72.86000061035156,70.70999908447266,75.30999755859375,407300.0
2008-11-26,71.66999816894531,76.5199966430664,71.55000305175781,76.63999938964844,282900.0
2008-11-28,77.62000274658203,80.0,77.62000274658203,80.0,387900.0
2008-12-01,78.48999786376953,78.0,77.41000366210938,79.80999755859375,9606700.0
2008-12-02,78.45999908447266,77.33000183105469,74.69999694824219,78.94000244140625,1298800.0
2008-12-03,74.98999786376953,78.62999725341797,74.98999786376953,78.62999725341797,745800.0
2008-12-04,78.61000061035156,74.38999938964844,72.91999816894531,78.61000061035156,764200.0
2008-12-05,73.33000183105469,75.58999633789062,72.08999633789062,75.77999877929688,511400.0
2008-12-08,77.9800033569336,74.95999908447266,74.19999694824219,78.37000274658203,549300.0
2008-12-09,74.37999725341797,73.4000015258789,72.91000366210938,76.18000030517578,675600.0
2008-12-10,73.47000122070312,69.87999725341797,68.93000030517578,73.47000122070312,690200.0
2008-12-11,69.0199966430664,69.76000213623047,69.0199966430664,71.4000015258789,607200.0
2008-12-12,68.51000213623047,71.7300033569336,68.12999725341797,71.7300033569336,375600.0
2008-12-15,71.70999908447266,70.9800033569336,69.87000274658203,71.80999755859375,533800.0
2008-12-16,71.5999984741211,72.94999694824219,70.83000183105469,72.94999694824219,997100.0
2008-12-17,71.26000213623047,73.68000030517578,71.13999938964844,74.91000366210938,528500.0
2008-12-18,74.55000305175781,73.66999816894531,72.61000061035156,75.16999816894531,534400.0
2008-12-19,74.12999725341797,73.58999633789062,72.8499984741211,75.37000274658203,486600.0
2008-12-22,73.44999694824219,71.55999755859375,70.54000091552734,73.5999984741211,354900.0
2008-12-23,72.0999984741211,72.58000183105469,71.55000305175781,73.19000244140625,532200.0
2008-12-24,72.5,73.11000061035156,71.81999969482422,73.44999694824219,243600.0
2008-12-26,73.16000366210938,73.20999908447266,72.19999694824219,73.54000091552734,186500.0
2008-12-29,72.94999694824219,72.61000061035156,71.58000183105469,73.41000366210938,209100.0
2008-12-30,72.9800033569336,74.30999755859375,72.68000030517578,74.33999633789062,328800.0
2008-12-31,74.80000305175781,77.19999694824219,74.79000091552734,77.38999938964844,433000.0
2009-01-02,77.4000015258789,77.80999755859375,76.33000183105469,78.01000213623047,340500.0
2009-01-05,77.75,77.87000274658203,76.3499984741211,78.19999694824219,443000.0
2009-01-06,77.77999877929688,77.16999816894531,76.66999816894531,78.6500015258789,420000.0
2009-01-07,75.29000091552734,75.66000366210938,75.2699966430664,76.80999755859375,547800.0
2009-01-08,75.43000030517578,76.77999877929688,74.80999755859375,77.1500015258789,354700.0
2009-01-09,76.77999877929688,75.13999938964844,74.83000183105469,76.91000366210938,359000.0
2009-01-12,74.83000183105469,74.58000183105469,74.0,75.12999725341797,351100.0
2009-01-13,74.6500015258789,74.0199966430664,73.33999633789062,74.9800033569336,498700.0
2009-01-14,72.93000030517578,72.12999725341797,71.13999938964844,73.30999755859375,411500.0
2009-01-15,71.9800033569336,73.04000091552734,70.5199966430664,73.04000091552734,529000.0
2009-01-16,75.66999816894531,74.0,72.77999877929688,75.66999816894531,505000.0
2009-01-20,74.26000213623047,73.13999938964844,73.13999938964844,74.98999786376953,648400.0
2009-01-21,73.41000366210938,75.13999938964844,72.12999725341797,75.13999938964844,657400.0
2009-01-22,73.7300033569336,73.81999969482422,73.02999877929688,74.72000122070312,491300.0
2009-01-23,72.02999877929688,71.9800033569336,71.66999816894531,73.26000213623047,499900.0
2009-01-26,72.20999908447266,72.8499984741211,71.95999908447266,73.8499984741211,403200.0
2009-01-27,72.9000015258789,73.79000091552734,72.69999694824219,74.0,378900.0
2009-01-28,74.16000366210938,73.72000122070312,72.44999694824219,74.87999725341797,499500.0
2009-01-29,73.0,74.91000366210938,72.55999755859375,75.0199966430664,807400.0
2009-01-30,75.20999908447266,76.0,75.20999908447266,78.38999938964844,964000.0
2009-02-02,75.66999816894531,78.1500015258789,75.31999969482422,78.47000122070312,603900.0
2009-02-03,78.08000183105469,79.58999633789062,77.87000274658203,80.0,782600.0
2009-02-04,79.7699966430664,79.55999755859375,78.72000122070312,80.44000244140625,685300.0
2009-02-05,79.0,80.38999938964844,78.80000305175781,80.6500015258789,476900.0
2009-02-06,80.2699966430664,81.4000015258789,79.88999938964844,81.52999877929688,461400.0
2009-02-09,81.0,81.20999908447266,79.98999786376953,81.48999786376953,311200.0
2009-02-10,80.44999694824219,78.48999786376953,78.01000213623047,81.20999908447266,620800.0
2009-02-11,76.5,78.31999969482422,76.5,78.98999786376953,457700.0
2009-02-12,77.30999755859375,78.55999755859375,76.20999908447266,78.63999938964844,446400.0
2009-02-13,77.86000061035156,77.70999908447266,77.51000213623047,78.83000183105469,498300.0
2009-02-17,78.4800033569336,75.43000030517578,74.16999816894531,79.37999725341797,726700.0
2009-02-18,75.72000122070312,75.41000366210938,75.01000213623047,76.41000366210938,443700.0
2009-02-19,75.83999633789062,74.61000061035156,74.4800033569336,76.41999816894531,441000.0
2009-02-20,72.06999969482422,73.81999969482422,71.1500015258789,74.72000122070312,755100.0
2009-02-23,74.48999786376953,72.80999755859375,72.22000122070312,74.87000274658203,690700.0
2009-02-24,72.9800033569336,73.9800033569336,71.75,74.18000030517578,697900.0
2009-02-25,73.76000213623047,73.80999755859375,72.91000366210938,74.9000015258789,610700.0
2009-02-26,73.87999725341797,73.37000274658203,72.29000091552734,74.33000183105469,845600.0
2009-02-27,72.91999816894531,73.97000122070312,72.58999633789062,75.33999633789062,656600.0
2009-03-02,72.9000015258789,71.55000305175781,71.23999786376953,74.27999877929688,690400.0
2009-03-03,72.30000305175781,71.72000122070312,71.30999755859375,72.55999755859375,1211100.0
2009-03-04,71.70999908447266,72.56999969482422,71.62999725341797,73.5199966430664,921700.0
2009-03-05,71.80000305175781,70.62000274658203,70.20999908447266,72.11000061035156,758300.0
2009-03-06,70.94999694824219,71.76000213623047,70.18000030517578,71.83000183105469,1025200.0
2009-03-09,71.01000213623047,69.80000305175781,69.48999786376953,71.8499984741211,708100.0
2009-03-10,70.61000061035156,71.05999755859375,68.97000122070312,71.11000061035156,871300.0
2009-03-11,71.51000213623047,71.93000030517578,70.4800033569336,72.58999633789062,847400.0
2009-03-12,71.94000244140625,74.04000091552734,71.37000274658203,74.05999755859375,585200.0
2009-03-13,74.05000305175781,74.56999969482422,73.12999725341797,74.77999877929688,542300.0
2009-03-16,74.47000122070312,73.68000030517578,73.3499984741211,75.25,549200.0
2009-03-17,73.45999908447266,74.5,72.95999908447266,74.5,447600.0
2009-03-18,73.66999816894531,75.19000244140625,73.47000122070312,75.70999908447266,558000.0
2009-03-19,75.12999725341797,73.6500015258789,73.55000305175781,75.4000015258789,602300.0
2009-03-20,73.86000061035156,73.7699966430664,73.5199966430664,75.4000015258789,767300.0
2009-03-23,74.95999908447266,77.08999633789062,74.45999908447266,77.12000274658203,590000.0
2009-03-24,75.86000061035156,75.9000015258789,75.69000244140625,76.87000274658203,480100.0
2009-03-25,76.48999786376953,75.98999786376953,74.77999877929688,77.62000274658203,704200.0
2009-03-26,76.30999755859375,76.6500015258789,76.01000213623047,76.83999633789062,901200.0
2009-03-27,75.88999938964844,75.97000122070312,75.38999938964844,76.54000091552734,643300.0
2009-03-30,74.79000091552734,75.47000122070312,74.41999816894531,75.7699966430664,734100.0
2009-03-31,76.30000305175781,77.0,75.31999969482422,77.69999694824219,651500.0
2009-04-01,76.51000213623047,76.66999816894531,75.56999969482422,77.22000122070312,774900.0
2009-04-02,77.76000213623047,78.73999786376953,77.23999786376953,79.4000015258789,849400.0
2009-04-03,78.61000061035156,78.44000244140625,77.33999633789062,79.11000061035156,576300.0
2009-04-06,77.41999816894531,78.51000213623047,77.0,78.73999786376953,512700.0
2009-04-07,77.56999969482422,77.66999816894531,77.2300033569336,78.56999969482422,551700.0
2009-04-08,77.94000244140625,79.02999877929688,77.48999786376953,79.18000030517578,454400.0
2009-04-09,80.33000183105469,80.4800033569336,79.5,80.69999694824219,1003300.0
2009-04-13,80.37999725341797,80.44999694824219,79.47000122070312,80.87000274658203,502600.0
2009-04-14,80.55000305175781,77.68000030517578,77.55000305175781,80.58000183105469,993600.0
2009-04-15,77.56999969482422,78.44999694824219,77.05000305175781,78.61000061035156,803900.0
2009-04-16,79.18000030517578,81.52999877929688,78.87000274658203,81.76000213623047,632500.0
