Date,cheopen,checlose,chelow,chehigh,chevolume
2017-02-23,178.47000122070312,177.92999267578125,177.92999267578125,180.0,108600.0
2017-02-24,177.0399932861328,178.80999755859375,176.32000732421875,179.74000549316406,99700.0
2017-02-27,178.58999633789062,179.5800018310547,178.0500030517578,180.75999450683594,93000.0
2017-02-28,179.99000549316406,178.5500030517578,177.6199951171875,180.85000610351562,116700.0
2017-03-01,180.0500030517578,181.08999633789062,179.14999389648438,182.49000549316406,119300.0
2017-03-02,181.02999877929688,181.0500030517578,179.63999938964844,182.0399932861328,85600.0
2017-03-03,181.19000244140625,181.77999877929688,181.02000427246094,182.86000061035156,92300.0
2017-03-06,181.11000061035156,181.4499969482422,180.49000549316406,182.97999572753906,121700.0
2017-03-07,180.1999969482422,180.27999877929688,179.9499969482422,182.07000732421875,79800.0
2017-03-08,180.97000122070312,180.64999389648438,178.8800048828125,182.5,85400.0
2017-03-09,180.85000610351562,180.63999938964844,180.0,182.8000030517578,79800.0
2017-03-10,182.1300048828125,182.47000122070312,180.6999969482422,184.24000549316406,98700.0
2017-03-13,182.47000122070312,185.99000549316406,182.47000122070312,186.8000030517578,123700.0
2017-03-14,185.08999633789062,183.50999450683594,182.36000061035156,186.25,42600.0
2017-03-15,184.4600067138672,185.5,183.67999267578125,185.67999267578125,66100.0
2017-03-16,185.5,184.88999938964844,183.9199981689453,185.5,101200.0
2017-03-17,184.9600067138672,186.11000061035156,183.11000061035156,186.36000061035156,195000.0
2017-03-20,186.02000427246094,186.13999938964844,184.13999938964844,186.72999572753906,74500.0
2017-03-21,186.50999450683594,185.64999389648438,184.14999389648438,187.0,102800.0
2017-03-22,185.30999755859375,184.30999755859375,183.22999572753906,186.8000030517578,66400.0
2017-03-23,184.27000427246094,185.72999572753906,184.27000427246094,187.97000122070312,69600.0
2017-03-24,185.72999572753906,186.36000061035156,185.0,187.97000122070312,79100.0
2017-03-27,185.13999938964844,186.33999633789062,184.22000122070312,187.3699951171875,75200.0
2017-03-28,186.27000427246094,186.7899932861328,185.52000427246094,189.83999633789062,79400.0
2017-03-29,186.74000549316406,185.6999969482422,184.7899932861328,186.75,42500.0
2017-03-30,185.3000030517578,185.5800018310547,184.35000610351562,187.4199981689453,118800.0
2017-03-31,185.5800018310547,182.69000244140625,182.25999450683594,185.5800018310547,166900.0
2017-04-03,183.0,183.75,179.36000061035156,185.9499969482422,92400.0
2017-04-04,183.32000732421875,183.22999572753906,181.72000122070312,186.5800018310547,81400.0
2017-04-05,183.6199951171875,181.60000610351562,180.74000549316406,184.72999572753906,79900.0
2017-04-06,181.6199951171875,183.2899932861328,180.5800018310547,183.57000732421875,48500.0
2017-04-07,182.52999877929688,182.9600067138672,182.3699951171875,184.5,90900.0
2017-04-10,182.3800048828125,184.72999572753906,181.89999389648438,186.05999755859375,57900.0
2017-04-11,184.52000427246094,186.41000366210938,184.0399932861328,186.4199981689453,57600.0
2017-04-12,186.72000122070312,184.5399932861328,183.32000732421875,190.32000732421875,37900.0
2017-04-13,184.55999755859375,182.02000427246094,181.1199951171875,184.88999938964844,56300.0
2017-04-17,182.6699981689453,183.4199981689453,181.6999969482422,184.52000427246094,61300.0
2017-04-18,183.08999633789062,182.0500030517578,178.44000244140625,183.72999572753906,72500.0
2017-04-19,182.3000030517578,184.33999633789062,182.0500030517578,186.74000549316406,48900.0
2017-04-20,185.1699981689453,185.1999969482422,181.41000366210938,185.80999755859375,59300.0
2017-04-21,185.11000061035156,185.27999877929688,183.9600067138672,185.6699981689453,43700.0
2017-04-24,187.86000061035156,185.88999938964844,184.61000061035156,187.86000061035156,53000.0
2017-04-25,187.0,186.27999877929688,184.80999755859375,189.10000610351562,70400.0
2017-04-26,186.27000427246094,190.0500030517578,186.27000427246094,191.0,133400.0
2017-04-27,195.83999633789062,204.99000549316406,195.83999633789062,216.00999450683594,250500.0
2017-04-28,204.97999572753906,201.3800048828125,200.42999267578125,205.4499969482422,103200.0
2017-05-01,202.0,203.74000549316406,200.52999877929688,204.0500030517578,95500.0
2017-05-02,203.8300018310547,205.8699951171875,203.35000610351562,206.7899932861328,90600.0
2017-05-03,204.5800018310547,204.0,203.50999450683594,207.11000061035156,114800.0
2017-05-04,205.3300018310547,207.97000122070312,203.14999389648438,208.02999877929688,90000.0
2017-05-05,208.0,205.17999267578125,204.2899932861328,209.99000549316406,108900.0
2017-05-08,204.52000427246094,204.32000732421875,203.32000732421875,208.97000122070312,91500.0
2017-05-09,204.82000732421875,203.16000366210938,202.07000732421875,206.88999938964844,115900.0
2017-05-10,203.5500030517578,205.7899932861328,203.2899932861328,206.72000122070312,135700.0
2017-05-11,204.49000549316406,203.27999877929688,201.1999969482422,204.8000030517578,72000.0
2017-05-12,202.55999755859375,203.97999572753906,202.38999938964844,205.0,94600.0
2017-05-15,203.75,203.47999572753906,201.91000366210938,205.1300048828125,76900.0
2017-05-16,204.41000366210938,202.25999450683594,200.1999969482422,204.41000366210938,67300.0
2017-05-17,202.25999450683594,197.72999572753906,196.5,202.25999450683594,143700.0
2017-05-18,197.74000549316406,197.30999755859375,196.7100067138672,201.0,107400.0
2017-05-19,197.08999633789062,197.72999572753906,194.6199951171875,199.60000610351562,92800.0
2017-05-22,198.36000061035156,199.44000244140625,197.2899932861328,200.10000610351562,64700.0
2017-05-23,200.25999450683594,201.6300048828125,199.02000427246094,203.22000122070312,85000.0
2017-05-24,201.07000732421875,200.50999450683594,198.8300018310547,201.35000610351562,84700.0
2017-05-25,201.25999450683594,201.82000732421875,200.1199951171875,202.66000366210938,83700.0
2017-05-26,201.89999389648438,202.97999572753906,199.0,204.3300018310547,76900.0
2017-05-30,202.3699951171875,202.1300048828125,200.02000427246094,203.80999755859375,55100.0
2017-05-31,202.99000549316406,204.66000366210938,199.3699951171875,205.57000732421875,89800.0
2017-06-01,204.39999389648438,208.22000122070312,202.9600067138672,209.5800018310547,98800.0
2017-06-02,208.60000610351562,208.7899932861328,208.13999938964844,211.61000061035156,97600.0
2017-06-05,208.7899932861328,205.64999389648438,204.8800048828125,208.7899932861328,77400.0
2017-06-06,205.77999877929688,207.10000610351562,205.17999267578125,208.32000732421875,96600.0
2017-06-07,207.47000122070312,209.9199981689453,206.39999389648438,210.27999877929688,105200.0
2017-06-08,210.3000030517578,209.36000061035156,207.44000244140625,210.3000030517578,78500.0
2017-06-09,209.0,211.35000610351562,206.63999938964844,214.6699981689453,125700.0
2017-06-12,210.67999267578125,206.77999877929688,204.49000549316406,211.27000427246094,139900.0
2017-06-13,206.0,208.52000427246094,205.22999572753906,209.4199981689453,101900.0
2017-06-14,209.25,207.47000122070312,206.50999450683594,211.38999938964844,133800.0
2017-06-15,205.52999877929688,206.69000244140625,202.85000610351562,206.82000732421875,83200.0
2017-06-16,205.33999633789062,206.6199951171875,203.7100067138672,208.16000366210938,165500.0
2017-06-19,207.22000122070312,208.22000122070312,205.42999267578125,209.8699951171875,85500.0
2017-06-20,208.05999755859375,203.85000610351562,203.83999633789062,208.7899932861328,105300.0
2017-06-21,204.11000061035156,205.22000122070312,203.35000610351562,206.1199951171875,78000.0
2017-06-22,204.92999267578125,204.14999389648438,203.0500030517578,206.55999755859375,102700.0
2017-06-23,204.0,206.10000610351562,203.6300048828125,206.30999755859375,150500.0
2017-06-26,206.92999267578125,205.3300018310547,203.3300018310547,206.92999267578125,83900.0
2017-06-27,205.0,202.75999450683594,202.6699981689453,206.02000427246094,61000.0
2017-06-28,203.85000610351562,204.5,202.50999450683594,208.0800018310547,111700.0
2017-06-29,204.3800048828125,205.27999877929688,201.58999633789062,205.57000732421875,97000.0
2017-06-30,205.80999755859375,204.52999877929688,203.4600067138672,206.16000366210938,68800.0
2017-07-03,204.63999938964844,204.69000244140625,202.77000427246094,206.1999969482422,30900.0
2017-07-05,204.64999389648438,205.97000122070312,201.61000061035156,207.67999267578125,89900.0
2017-07-06,204.6699981689453,201.25999450683594,200.7899932861328,205.0,151700.0
2017-07-07,201.97999572753906,205.00999450683594,200.94000244140625,205.49000549316406,73400.0
2017-07-10,204.63999938964844,202.7899932861328,201.91000366210938,206.7100067138672,98500.0
2017-07-11,204.08999633789062,205.58999633789062,202.82000732421875,206.52999877929688,136700.0
2017-07-12,206.25,203.27000427246094,202.3300018310547,207.66000366210938,104200.0
2017-07-13,203.25,202.50999450683594,200.7100067138672,203.66000366210938,147800.0
2017-07-14,202.50999450683594,206.30999755859375,201.44000244140625,206.8699951171875,101200.0
2017-07-17,206.89999389648438,205.75,204.8000030517578,208.75,100800.0
2017-07-18,205.5399932861328,202.0,201.8300018310547,205.5399932861328,90100.0
2017-07-19,202.27999877929688,202.0399932861328,201.16000366210938,203.74000549316406,100800.0
2017-07-20,202.7100067138672,203.33999633789062,202.27000427246094,204.3300018310547,125100.0
2017-07-21,204.5399932861328,203.42999267578125,202.35000610351562,205.69000244140625,102700.0
2017-07-24,203.3300018310547,204.6999969482422,202.1999969482422,205.97999572753906,122400.0
2017-07-25,205.5399932861328,202.66000366210938,201.94000244140625,208.77999877929688,126600.0
2017-07-26,200.89999389648438,202.4499969482422,196.1199951171875,209.85000610351562,277300.0
2017-07-27,203.5500030517578,201.4499969482422,200.0500030517578,205.6999969482422,148300.0
2017-07-28,201.02000427246094,199.97999572753906,199.39999389648438,203.27999877929688,140100.0
2017-07-31,200.69000244140625,197.5,196.8300018310547,200.69000244140625,105400.0
2017-08-01,198.39999389648438,197.83999633789062,197.5,200.25999450683594,84000.0
2017-08-02,197.88999938964844,195.16000366210938,194.8000030517578,198.49000549316406,70700.0
2017-08-03,194.85000610351562,194.8300018310547,192.8300018310547,197.39999389648438,90400.0
2017-08-04,195.5399932861328,197.97999572753906,194.22999572753906,198.25,93300.0
2017-08-07,197.88999938964844,197.39999389648438,196.25999450683594,198.77999877929688,102200.0
2017-08-08,196.91000366210938,198.7899932861328,195.74000549316406,201.6699981689453,72900.0
