Date,athnopen,athnclose,athnlow,athnhigh,athnvolume
2010-02-11,39.33000183105469,40.470001220703125,39.20000076293945,40.599998474121094,357600
2010-02-12,40.220001220703125,41.36000061035156,39.970001220703125,41.369998931884766,514500
2010-02-16,41.40999984741211,42.5099983215332,41.15999984741211,42.56999969482422,462500
2010-02-17,42.59000015258789,42.189998626708984,42.04999923706055,42.68000030517578,254000
2010-02-18,42.040000915527344,42.880001068115234,42.0,42.900001525878906,258600
2010-02-19,42.689998626708984,43.529998779296875,42.689998626708984,43.56999969482422,303800
2010-02-22,43.459999084472656,43.16999816894531,42.41999816894531,43.459999084472656,277900
2010-02-23,43.2599983215332,43.150001525878906,42.65999984741211,43.5,343000
2010-02-24,43.02000045776367,43.029998779296875,42.52000045776367,43.380001068115234,448600
2010-02-25,42.5,43.52000045776367,42.04999923706055,43.84000015258789,1491300
2010-02-26,38.619998931884766,36.84000015258789,36.7599983215332,38.7400016784668,6661800
2010-03-01,36.2599983215332,35.869998931884766,35.130001068115234,37.439998626708984,2805800
2010-03-02,36.06999969482422,37.189998626708984,35.86000061035156,38.25,1839200
2010-03-03,37.11000061035156,38.66999816894531,37.11000061035156,39.439998626708984,1299600
2010-03-04,38.88999938964844,38.66999816894531,38.310001373291016,39.040000915527344,670500
2010-03-05,38.900001525878906,39.20000076293945,38.52000045776367,39.27000045776367,662200
2010-03-08,39.20000076293945,38.959999084472656,38.90999984741211,39.5,504400
2010-03-09,38.810001373291016,38.209999084472656,37.86000061035156,39.040000915527344,766300
2010-03-10,38.33000183105469,37.900001525878906,37.33000183105469,38.630001068115234,662100
2010-03-11,37.650001525878906,38.20000076293945,37.40999984741211,38.310001373291016,440400
2010-03-12,38.5099983215332,38.130001068115234,37.72999954223633,38.84000015258789,582100
2010-03-15,38.209999084472656,37.290000915527344,35.83000183105469,38.31999969482422,1969300
2010-03-16,40.13999938964844,39.709999084472656,38.7400016784668,41.0,3676700
2010-03-17,40.790000915527344,40.540000915527344,40.16999816894531,41.529998779296875,1230800
2010-03-18,39.029998779296875,39.15999984741211,38.58000183105469,39.689998626708984,1247800
2010-03-19,37.86000061035156,37.86000061035156,37.81999969482422,39.54999923706055,991500
2010-03-22,37.630001068115234,38.77000045776367,37.0,39.029998779296875,606700
2010-03-23,38.869998931884766,38.0,37.880001068115234,38.869998931884766,485500
2010-03-24,37.97999954223633,37.58000183105469,37.33000183105469,38.2599983215332,576200
2010-03-25,37.65999984741211,36.5,36.43000030517578,37.959999084472656,690400
2010-03-26,36.689998626708984,35.650001525878906,35.02000045776367,37.209999084472656,1235300
2010-03-29,35.66999816894531,36.5099983215332,35.45000076293945,36.52000045776367,613800
2010-03-30,36.47999954223633,36.68000030517578,36.220001220703125,37.290000915527344,529800
2010-03-31,36.43000030517578,36.560001373291016,36.22999954223633,37.0099983215332,521600
2010-04-01,36.939998626708984,36.779998779296875,35.83000183105469,37.459999084472656,593600
2010-04-05,36.83000183105469,37.790000915527344,36.29999923706055,38.18000030517578,611100
2010-04-06,37.75,38.25,37.59000015258789,38.77000045776367,843800
2010-04-07,37.93000030517578,36.470001220703125,36.31999969482422,37.93000030517578,988700
2010-04-08,37.369998931884766,36.43000030517578,35.4900016784668,37.369998931884766,896900
2010-04-09,36.45000076293945,36.439998626708984,36.02000045776367,36.90999984741211,929800
2010-04-12,36.54999923706055,36.209999084472656,35.95000076293945,36.61000061035156,420900
2010-04-13,36.209999084472656,36.04999923706055,35.900001525878906,36.4900016784668,751700
2010-04-14,36.369998931884766,36.060001373291016,35.75,36.400001525878906,1102800
2010-04-15,36.099998474121094,36.97999954223633,36.060001373291016,37.16999816894531,758200
2010-04-16,37.0099983215332,37.02000045776367,36.66999816894531,37.720001220703125,604700
2010-04-19,36.79999923706055,37.849998474121094,36.4900016784668,37.939998626708984,651700
2010-04-20,38.08000183105469,38.18000030517578,37.779998779296875,38.25,342700
2010-04-21,37.95000076293945,38.16999816894531,37.650001525878906,38.34000015258789,474400
2010-04-22,37.95000076293945,37.560001373291016,37.189998626708984,38.130001068115234,894600
2010-04-23,37.540000915527344,37.099998474121094,36.900001525878906,37.91999816894531,1296800
2010-04-26,37.02000045776367,36.560001373291016,36.5,37.400001525878906,1096100
2010-04-27,36.470001220703125,35.22999954223633,34.93000030517578,36.720001220703125,1257900
2010-04-28,35.16999816894531,34.52000045776367,34.099998474121094,35.43000030517578,1748000
2010-04-29,34.52000045776367,35.349998474121094,34.20000076293945,35.45000076293945,1693800
2010-04-30,29.049999237060547,29.020000457763672,27.850000381469727,30.0,10696300
2010-05-03,29.389999389648438,28.75,27.93000030517578,29.389999389648438,1975000
2010-05-04,28.31999969482422,28.610000610351562,27.920000076293945,29.450000762939453,1397000
2010-05-05,28.260000228881836,28.110000610351562,28.059999465942383,28.690000534057617,1237900
2010-05-06,27.969999313354492,26.959999084472656,25.860000610351562,29.0,1347300
2010-05-07,27.010000228881836,27.450000762939453,26.280000686645508,27.649999618530273,1137100
2010-05-10,28.600000381469727,28.579999923706055,27.510000228881836,28.920000076293945,1108400
2010-05-11,28.479999542236328,28.610000610351562,28.200000762939453,28.8799991607666,1086900
2010-05-12,28.579999923706055,29.31999969482422,28.3799991607666,29.459999084472656,688800
2010-05-13,29.1200008392334,28.739999771118164,28.600000381469727,29.510000228881836,526500
2010-05-14,28.5,28.18000030517578,27.90999984741211,28.739999771118164,538500
2010-05-17,28.360000610351562,28.520000457763672,28.0,29.0,412500
2010-05-18,28.860000610351562,28.049999237060547,27.459999084472656,28.90999984741211,711000
2010-05-19,27.850000381469727,27.600000381469727,27.420000076293945,28.229999542236328,656600
2010-05-20,27.040000915527344,25.3700008392334,25.209999084472656,27.459999084472656,2553900
2010-05-21,25.15999984741211,25.15999984741211,24.899999618530273,25.649999618530273,1603100
2010-05-24,25.219999313354492,25.709999084472656,25.149999618530273,26.0,858300
2010-05-25,25.239999771118164,25.299999237060547,24.790000915527344,26.780000686645508,992100
2010-05-26,25.6200008392334,25.889999389648438,25.600000381469727,26.530000686645508,1283000
2010-05-27,26.450000762939453,26.09000015258789,25.670000076293945,26.450000762939453,535200
2010-05-28,26.020000457763672,24.760000228881836,24.43000030517578,26.170000076293945,1334000
2010-06-01,24.6200008392334,23.399999618530273,23.290000915527344,25.0,1136700
2010-06-02,23.399999618530273,25.389999389648438,23.399999618530273,25.389999389648438,1161800
2010-06-03,26.170000076293945,25.989999771118164,25.610000610351562,27.149999618530273,888100
2010-06-04,25.5,23.719999313354492,23.399999618530273,25.5,3208000
2010-06-07,23.700000762939453,23.350000381469727,23.06999969482422,23.920000076293945,1408200
2010-06-08,23.389999389648438,23.68000030517578,23.1200008392334,23.860000610351562,878800
2010-06-09,23.90999984741211,22.739999771118164,22.5,24.239999771118164,1004000
2010-06-10,23.139999389648438,23.020000457763672,22.799999237060547,23.579999923706055,958700
2010-06-11,22.899999618530273,23.670000076293945,22.899999618530273,23.68000030517578,479700
2010-06-14,23.780000686645508,23.59000015258789,23.510000228881836,24.290000915527344,408600
2010-06-15,23.68000030517578,24.59000015258789,23.510000228881836,24.68000030517578,593400
2010-06-16,24.459999084472656,24.0,23.950000762939453,24.6299991607666,400200
2010-06-17,24.079999923706055,24.0,23.719999313354492,24.3700008392334,543400
2010-06-18,24.010000228881836,23.93000030517578,23.600000381469727,24.030000686645508,588800
2010-06-21,24.290000915527344,23.56999969482422,23.260000228881836,24.31999969482422,405900
2010-06-22,23.719999313354492,23.56999969482422,23.5,24.0,474500
2010-06-23,23.579999923706055,23.030000686645508,22.979999542236328,23.59000015258789,600800
2010-06-24,22.950000762939453,22.459999084472656,22.299999237060547,23.18000030517578,593200
2010-06-25,22.489999771118164,23.709999084472656,22.299999237060547,23.709999084472656,757100
2010-06-28,23.6299991607666,25.260000228881836,23.5,25.579999923706055,819300
2010-06-29,24.770000457763672,25.709999084472656,24.700000762939453,26.260000228881836,1022100
2010-06-30,25.639999389648438,26.1299991607666,25.420000076293945,27.149999618530273,976000
2010-07-01,26.100000381469727,24.829999923706055,24.600000381469727,26.31999969482422,771400
2010-07-02,25.079999923706055,23.90999984741211,23.579999923706055,25.079999923706055,882300
2010-07-06,24.18000030517578,23.81999969482422,23.6200008392334,24.850000381469727,639000
2010-07-07,23.90999984741211,24.639999389648438,23.889999389648438,24.729999542236328,495800
2010-07-08,25.040000915527344,24.6200008392334,24.200000762939453,25.040000915527344,377900
2010-07-09,24.65999984741211,24.770000457763672,23.6299991607666,24.979999542236328,450900
2010-07-12,24.6299991607666,24.549999237060547,24.520000457763672,24.969999313354492,343300
2010-07-13,24.950000762939453,24.959999084472656,24.65999984741211,25.139999389648438,719200
2010-07-14,24.899999618530273,24.799999237060547,24.540000915527344,25.100000381469727,455900
2010-07-15,24.75,24.059999465942383,23.920000076293945,24.950000762939453,975800
2010-07-16,23.8799991607666,22.8700008392334,22.479999542236328,23.8799991607666,958900
2010-07-19,23.0,22.709999084472656,22.510000228881836,23.190000534057617,554100
2010-07-20,22.309999465942383,22.799999237060547,22.040000915527344,22.8700008392334,824500
2010-07-21,22.8700008392334,22.049999237060547,21.639999389648438,23.15999984741211,1449100
2010-07-22,22.459999084472656,22.059999465942383,21.510000228881836,22.59000015258789,1747900
2010-07-23,26.0,27.010000228881836,25.700000762939453,28.0,3133200
2010-07-26,27.010000228881836,27.0,26.3799991607666,27.770000457763672,681600
2010-07-27,26.75,27.649999618530273,26.5,28.34000015258789,1000600
2010-07-28,27.450000762939453,27.0,26.56999969482422,27.81999969482422,631700
2010-07-29,27.049999237060547,26.15999984741211,25.959999084472656,27.309999465942383,700500
2010-07-30,25.780000686645508,27.770000457763672,25.3700008392334,28.18000030517578,777800
2010-08-02,28.110000610351562,26.90999984741211,26.610000610351562,28.299999237060547,411800
2010-08-03,26.8799991607666,26.8700008392334,26.520000457763672,27.709999084472656,400100
2010-08-04,26.93000030517578,27.0,26.81999969482422,27.59000015258789,197800
2010-08-05,26.790000915527344,26.239999771118164,25.950000762939453,26.790000915527344,392100
2010-08-06,25.75,25.790000915527344,25.18000030517578,26.280000686645508,557700
2010-08-09,25.950000762939453,26.899999618530273,25.950000762939453,27.200000762939453,554100
2010-08-10,26.68000030517578,27.40999984741211,26.399999618530273,27.829999923706055,551500
2010-08-11,26.8799991607666,27.760000228881836,26.540000915527344,27.780000686645508,599200
2010-08-12,27.260000228881836,28.860000610351562,27.059999465942383,29.68000030517578,714200
2010-08-13,28.760000228881836,29.459999084472656,28.15999984741211,29.549999237060547,489900
2010-08-16,29.399999618530273,31.1299991607666,28.8700008392334,31.469999313354492,1141400
2010-08-17,30.610000610351562,31.3700008392334,30.110000610351562,32.25,1208700
2010-08-18,31.43000030517578,31.18000030517578,30.610000610351562,31.559999465942383,486500
2010-08-19,30.09000015258789,30.649999618530273,29.200000762939453,30.979999542236328,912000
2010-08-20,30.75,29.510000228881836,28.93000030517578,30.75,662700
2010-08-23,29.600000381469727,28.709999084472656,28.34000015258789,29.700000762939453,361200
2010-08-24,28.309999465942383,27.860000610351562,27.079999923706055,28.790000915527344,597400
2010-08-25,27.8700008392334,28.34000015258789,27.530000686645508,28.399999618530273,752600
2010-08-26,28.3700008392334,27.809999465942383,27.75,28.809999465942383,285100
2010-08-27,28.170000076293945,27.860000610351562,27.40999984741211,28.520000457763672,304700
2010-08-30,27.719999313354492,27.190000534057617,27.170000076293945,28.260000228881836,349300
2010-08-31,27.09000015258789,26.940000534057617,26.670000076293945,27.280000686645508,597700
2010-09-01,27.399999618530273,27.450000762939453,27.020000457763672,27.81999969482422,491700
2010-09-02,27.540000915527344,27.670000076293945,27.3799991607666,28.389999389648438,676700
2010-09-03,27.940000534057617,27.709999084472656,27.170000076293945,28.149999618530273,350200
2010-09-07,27.520000457763672,27.610000610351562,27.270000457763672,27.93000030517578,383000
2010-09-08,27.700000762939453,28.25,27.399999618530273,28.68000030517578,550600
2010-09-09,28.65999984741211,28.309999465942383,28.1299991607666,28.969999313354492,368700
2010-09-10,28.0,28.1200008392334,27.799999237060547,28.31999969482422,203800
2010-09-13,28.360000610351562,29.18000030517578,28.209999084472656,29.649999618530273,496900
2010-09-14,29.190000534057617,28.920000076293945,28.6200008392334,29.559999465942383,389700
2010-09-15,28.719999313354492,28.75,28.559999465942383,29.100000381469727,191300
2010-09-16,28.6200008392334,29.31999969482422,28.6200008392334,29.610000610351562,549400
2010-09-17,29.639999389648438,28.68000030517578,28.440000534057617,29.65999984741211,773300
2010-09-20,28.75,30.020000457763672,28.350000381469727,30.190000534057617,299600
2010-09-21,30.239999771118164,30.790000915527344,30.149999618530273,31.149999618530273,260900
2010-09-22,30.59000015258789,30.280000686645508,30.170000076293945,30.920000076293945,196300
2010-09-23,30.219999313354492,30.200000762939453,29.719999313354492,30.440000534057617,290300
2010-09-24,30.530000686645508,31.190000534057617,30.290000915527344,31.190000534057617,236600
2010-09-27,31.290000915527344,30.989999771118164,30.809999465942383,31.399999618530273,150300
2010-09-28,31.15999984741211,31.309999465942383,30.239999771118164,31.399999618530273,161100
2010-09-29,31.1200008392334,31.8700008392334,30.809999465942383,31.889999389648438,245600
2010-09-30,31.940000534057617,33.02000045776367,31.59000015258789,33.38999938964844,614400
2010-10-01,33.11000061035156,32.7599983215332,31.860000610351562,33.15999984741211,518500
2010-10-04,32.79999923706055,32.880001068115234,31.8700008392334,33.0,407900
2010-10-05,33.08000183105469,33.54999923706055,32.93000030517578,33.709999084472656,295600
2010-10-06,32.95000076293945,32.029998779296875,31.079999923706055,33.060001373291016,936000
2010-10-07,32.33000183105469,32.0,31.399999618530273,32.47999954223633,336200
2010-10-08,31.940000534057617,32.130001068115234,31.510000228881836,32.560001373291016,213900
2010-10-11,32.040000915527344,32.52000045776367,32.040000915527344,32.720001220703125,198500
2010-10-12,32.45000076293945,32.619998931884766,32.369998931884766,33.119998931884766,203500
2010-10-13,32.040000915527344,33.189998626708984,32.040000915527344,33.5,269200
2010-10-14,33.25,33.529998779296875,33.06999969482422,33.7400016784668,328600
2010-10-15,33.91999816894531,32.400001525878906,32.2400016784668,34.15999984741211,440400
2010-10-18,31.65999984741211,31.790000915527344,30.360000610351562,32.13999938964844,649800
2010-10-19,31.350000381469727,30.190000534057617,29.979999542236328,31.709999084472656,560200
2010-10-20,30.1200008392334,31.09000015258789,30.1200008392334,31.329999923706055,560100
2010-10-21,31.139999389648438,30.489999771118164,30.139999389648438,31.239999771118164,673600
2010-10-22,35.099998474121094,37.41999816894531,35.099998474121094,39.0,4021400
2010-10-25,36.25,39.09000015258789,35.630001068115234,40.529998779296875,2416700
2010-10-26,39.0,38.54999923706055,37.7400016784668,39.58000183105469,888500
2010-10-27,38.189998626708984,40.0099983215332,37.84000015258789,40.13999938964844,605700
2010-10-28,40.18000030517578,40.13999938964844,39.849998474121094,40.650001525878906,550700
2010-10-29,40.18000030517578,39.970001220703125,39.560001373291016,40.20000076293945,509900
2010-11-01,40.04999923706055,39.5,38.970001220703125,40.2400016784668,568300
2010-11-02,39.93000030517578,40.630001068115234,39.65999984741211,40.88999938964844,502600
2010-11-03,40.619998931884766,41.11000061035156,39.900001525878906,41.13999938964844,474200
2010-11-04,41.33000183105469,40.599998474121094,39.58000183105469,42.13999938964844,611100
2010-11-05,40.720001220703125,41.04999923706055,40.0,41.540000915527344,210300
2010-11-08,40.810001373291016,40.79999923706055,40.13999938964844,41.290000915527344,236200
2010-11-09,40.97999954223633,39.650001525878906,39.380001068115234,40.97999954223633,375100
2010-11-10,39.709999084472656,40.22999954223633,39.16999816894531,40.2599983215332,457100
2010-11-11,39.7599983215332,40.0099983215332,39.720001220703125,40.529998779296875,381400
2010-11-12,39.619998931884766,39.4900016784668,39.439998626708984,40.099998474121094,388100
2010-11-15,39.83000183105469,39.849998474121094,39.5,40.119998931884766,275000
2010-11-16,39.599998474121094,38.52000045776367,38.40999984741211,40.33000183105469,510200
2010-11-17,38.529998779296875,40.060001373291016,38.369998931884766,40.18000030517578,562700
2010-11-18,41.0,41.04999923706055,40.88999938964844,42.33000183105469,874400
2010-11-19,41.11000061035156,40.869998931884766,40.54999923706055,41.310001373291016,227600
2010-11-22,40.599998474121094,40.34000015258789,39.5099983215332,41.040000915527344,203700
2010-11-23,39.970001220703125,39.77000045776367,39.380001068115234,40.06999969482422,286200
2010-11-24,40.02000045776367,40.849998474121094,39.939998626708984,41.20000076293945,359600
2010-11-26,40.060001373291016,40.709999084472656,40.060001373291016,41.099998474121094,65600
2010-11-29,40.29999923706055,40.970001220703125,40.29999923706055,41.189998626708984,231900
2010-11-30,40.54999923706055,41.0099983215332,40.380001068115234,41.5,351400
2010-12-01,41.459999084472656,43.09000015258789,41.16999816894531,44.2400016784668,849800
2010-12-02,42.38999938964844,42.70000076293945,41.61000061035156,42.79999923706055,429900
2010-12-03,42.380001068115234,42.279998779296875,41.529998779296875,42.66999816894531,409800
2010-12-06,42.0099983215332,41.810001373291016,41.33000183105469,42.099998474121094,174000
2010-12-07,42.5,42.779998779296875,41.86000061035156,43.18000030517578,428300
2010-12-08,42.81999969482422,42.97999954223633,42.529998779296875,43.099998474121094,163500
2010-12-09,43.4900016784668,43.349998474121094,42.9900016784668,43.81999969482422,397600
2010-12-10,43.439998626708984,45.08000183105469,43.439998626708984,46.25,598800
2010-12-13,45.0099983215332,43.79999923706055,43.540000915527344,45.29999923706055,549900
2010-12-14,43.7400016784668,43.93000030517578,43.0,44.209999084472656,484800
2010-12-15,43.66999816894531,42.25,42.11000061035156,43.91999816894531,911500
2010-12-16,42.0099983215332,39.7599983215332,38.08000183105469,42.88999938964844,2949900
2010-12-17,38.83000183105469,40.9900016784668,38.83000183105469,41.150001525878906,1542400
2010-12-20,40.970001220703125,42.02000045776367,40.43000030517578,42.02000045776367,622400
2010-12-21,42.2400016784668,41.04999923706055,40.90999984741211,42.31999969482422,373300
2010-12-22,41.029998779296875,41.59000015258789,40.5,41.70000076293945,440800
2010-12-23,41.88999938964844,41.400001525878906,40.84000015258789,41.88999938964844,220300
2010-12-27,41.400001525878906,41.7599983215332,41.0099983215332,41.880001068115234,131800
2010-12-28,41.810001373291016,41.380001068115234,40.43000030517578,41.810001373291016,184100
2010-12-29,40.47999954223633,41.279998779296875,40.47999954223633,42.0,139000
2010-12-30,41.189998626708984,41.11000061035156,40.81999969482422,41.43000030517578,104500
2010-12-31,41.13999938964844,40.97999954223633,40.869998931884766,41.599998474121094,233700
2011-01-03,41.11000061035156,41.709999084472656,41.0099983215332,42.119998931884766,297300
2011-01-04,42.0,40.95000076293945,40.630001068115234,42.0,195200
2011-01-05,40.709999084472656,41.689998626708984,40.400001525878906,41.880001068115234,212600
2011-01-06,41.7599983215332,41.380001068115234,41.310001373291016,42.16999816894531,271100
2011-01-07,41.31999969482422,41.68000030517578,40.779998779296875,41.7599983215332,160400
2011-01-10,41.54999923706055,41.869998931884766,40.75,42.029998779296875,174900
2011-01-11,40.970001220703125,41.66999816894531,40.970001220703125,42.09000015258789,123500
2011-01-12,41.7599983215332,41.33000183105469,41.220001220703125,42.11000061035156,224000
2011-01-13,41.41999816894531,42.15999984741211,41.0,42.29999923706055,369800
2011-01-14,42.34000015258789,44.459999084472656,42.34000015258789,44.59000015258789,593700
2011-01-18,44.34000015258789,47.130001068115234,44.20000076293945,47.38999938964844,1297000
2011-01-19,47.34000015258789,48.060001373291016,46.5,49.29999923706055,1110300
2011-01-20,47.619998931884766,45.459999084472656,45.279998779296875,47.93000030517578,770400
2011-01-21,45.709999084472656,43.88999938964844,43.81999969482422,45.75,420200
2011-01-24,43.84000015258789,43.279998779296875,42.90999984741211,43.84000015258789,490700
2011-01-25,42.900001525878906,43.439998626708984,42.59000015258789,44.25,387300
2011-01-26,43.349998474121094,43.75,43.0,44.0,211300
2011-01-27,43.47999954223633,43.68000030517578,42.58000183105469,43.83000183105469,424300
2011-01-28,43.58000183105469,43.150001525878906,43.09000015258789,43.9900016784668,388000
2011-01-31,43.150001525878906,42.939998626708984,42.20000076293945,43.4900016784668,248300
2011-02-01,42.939998626708984,44.599998474121094,42.599998474121094,45.97999954223633,532700
2011-02-02,44.310001373291016,44.290000915527344,43.68000030517578,45.2400016784668,346200
2011-02-03,44.18000030517578,43.81999969482422,43.38999938964844,44.33000183105469,372000
2011-02-04,43.849998474121094,44.75,43.31999969482422,44.79999923706055,230400
2011-02-07,44.72999954223633,46.130001068115234,44.540000915527344,47.31999969482422,502100
2011-02-08,48.7400016784668,48.0,47.33000183105469,50.560001373291016,1037600
2011-02-09,47.9900016784668,47.220001220703125,46.2599983215332,48.060001373291016,298400
2011-02-10,46.790000915527344,47.31999969482422,46.5099983215332,48.040000915527344,215100
2011-02-11,47.060001373291016,47.22999954223633,47.0,47.75,256500
2011-02-14,47.470001220703125,47.439998626708984,47.130001068115234,47.900001525878906,253300
2011-02-15,47.54999923706055,47.83000183105469,47.54999923706055,48.2599983215332,238800
2011-02-16,47.79999923706055,47.54999923706055,47.369998931884766,48.2599983215332,290600
2011-02-17,47.29999923706055,47.66999816894531,47.11000061035156,48.13999938964844,518000
2011-02-18,48.83000183105469,47.43000030517578,45.41999816894531,49.95000076293945,1355300
2011-02-22,47.79999923706055,45.95000076293945,45.810001373291016,48.43000030517578,747400
2011-02-23,46.0,44.779998779296875,44.54999923706055,46.15999984741211,558200
2011-02-24,44.689998626708984,45.25,44.2400016784668,46.08000183105469,459800
2011-02-25,45.20000076293945,46.0,45.11000061035156,46.119998931884766,279900
2011-02-28,46.15999984741211,45.34000015258789,45.06999969482422,46.15999984741211,220400
2011-03-01,45.40999984741211,45.099998474121094,44.65999984741211,45.56999969482422,194300
2011-03-02,44.869998931884766,44.58000183105469,44.45000076293945,45.220001220703125,264400
2011-03-03,44.880001068115234,45.91999816894531,44.880001068115234,46.119998931884766,327600
2011-03-04,45.970001220703125,45.56999969482422,45.310001373291016,46.2599983215332,161600
2011-03-07,45.59000015258789,44.689998626708984,44.13999938964844,46.0,310800
2011-03-08,44.540000915527344,45.310001373291016,44.02000045776367,45.849998474121094,322100
2011-03-09,45.20000076293945,44.939998626708984,44.709999084472656,45.349998474121094,196200
2011-03-10,44.310001373291016,43.7400016784668,43.68000030517578,44.5,280300
2011-03-11,43.599998474121094,43.810001373291016,43.34000015258789,44.2400016784668,239500
2011-03-14,43.33000183105469,43.33000183105469,42.72999954223633,43.630001068115234,196000
2011-03-15,42.04999923706055,42.709999084472656,41.58000183105469,42.970001220703125,310800
2011-03-16,42.75,42.13999938964844,42.13999938964844,43.189998626708984,304600
2011-03-17,42.91999816894531,42.060001373291016,42.04999923706055,43.25,295600
2011-03-18,42.619998931884766,42.86000061035156,42.43000030517578,43.2400016784668,318300
2011-03-21,43.41999816894531,44.02000045776367,43.41999816894531,44.209999084472656,379300
2011-03-22,44.16999816894531,43.66999816894531,43.25,44.380001068115234,330800
2011-03-23,43.43000030517578,44.0099983215332,43.0,44.16999816894531,502500
2011-03-24,44.220001220703125,44.369998931884766,43.83000183105469,44.5099983215332,289600
2011-03-25,44.61000061035156,44.34000015258789,44.290000915527344,45.380001068115234,211900
2011-03-28,44.279998779296875,44.029998779296875,43.90999984741211,44.38999938964844,270300
2011-03-29,43.939998626708984,45.150001525878906,43.86000061035156,45.27000045776367,268300
2011-03-30,45.45000076293945,46.16999816894531,45.209999084472656,46.5099983215332,421300
2011-03-31,45.91999816894531,45.130001068115234,44.88999938964844,46.439998626708984,604800
2011-04-01,45.38999938964844,44.900001525878906,44.66999816894531,45.68000030517578,567000
2011-04-04,45.13999938964844,45.0,44.66999816894531,45.5,421600
2011-04-05,44.849998474121094,45.25,43.93000030517578,45.40999984741211,458900
2011-04-06,45.5099983215332,46.0099983215332,45.2599983215332,46.29999923706055,426100
2011-04-07,46.09000015258789,45.959999084472656,45.560001373291016,46.47999954223633,357700
2011-04-08,46.310001373291016,44.95000076293945,44.099998474121094,46.75,503600
2011-04-11,44.91999816894531,44.36000061035156,43.810001373291016,44.9900016784668,220300
2011-04-12,43.97999954223633,44.369998931884766,43.65999984741211,44.9900016784668,437400
2011-04-13,44.72999954223633,45.84000015258789,44.459999084472656,46.029998779296875,350100
2011-04-14,45.349998474121094,45.970001220703125,45.13999938964844,46.0,229100
2011-04-15,45.779998779296875,45.0,44.369998931884766,46.25,479200
2011-04-18,44.38999938964844,44.5,43.83000183105469,44.63999938964844,211200
2011-04-19,44.79999923706055,44.400001525878906,44.04999923706055,45.150001525878906,133000
2011-04-20,45.0,44.77000045776367,44.619998931884766,45.65999984741211,196900
2011-04-21,45.16999816894531,44.68000030517578,44.400001525878906,45.22999954223633,159200
2011-04-25,44.4900016784668,44.27000045776367,43.65999984741211,44.84000015258789,618200
2011-04-26,43.970001220703125,44.22999954223633,43.61000061035156,44.5,468300
2011-04-27,44.220001220703125,45.20000076293945,44.220001220703125,45.349998474121094,409700
2011-04-28,45.16999816894531,46.41999816894531,45.0099983215332,46.599998474121094,533200
2011-04-29,47.5,46.209999084472656,45.040000915527344,47.720001220703125,873000
2011-05-02,46.33000183105469,47.52000045776367,46.33000183105469,47.959999084472656,1346200
2011-05-03,47.16999816894531,45.779998779296875,45.15999984741211,47.5,421000
2011-05-04,45.72999954223633,44.33000183105469,43.91999816894531,46.84000015258789,365800
2011-05-05,43.849998474121094,43.810001373291016,43.369998931884766,44.06999969482422,488800
2011-05-06,44.22999954223633,44.529998779296875,43.720001220703125,44.72999954223633,275000
2011-05-09,44.40999984741211,44.970001220703125,44.06999969482422,45.029998779296875,141800
2011-05-10,45.290000915527344,46.0,45.040000915527344,46.02000045776367,182200
2011-05-11,46.029998779296875,45.81999969482422,45.220001220703125,46.459999084472656,235800
2011-05-12,45.4900016784668,46.11000061035156,45.119998931884766,46.189998626708984,190800
2011-05-13,46.20000076293945,46.279998779296875,45.90999984741211,46.4900016784668,461500
2011-05-16,46.029998779296875,45.5099983215332,45.400001525878906,46.209999084472656,311800
2011-05-17,45.310001373291016,45.15999984741211,44.970001220703125,45.5099983215332,234800
2011-05-18,45.11000061035156,45.459999084472656,44.869998931884766,45.560001373291016,143800
2011-05-19,45.849998474121094,46.43000030517578,45.209999084472656,46.540000915527344,259200
2011-05-20,46.06999969482422,46.189998626708984,45.79999923706055,46.459999084472656,219400
2011-05-23,45.130001068115234,45.310001373291016,45.130001068115234,45.79999923706055,261300
2011-05-24,45.38999938964844,43.970001220703125,43.93000030517578,45.4900016784668,471000
2011-05-25,43.7599983215332,44.470001220703125,43.349998474121094,44.630001068115234,283800
2011-05-26,44.220001220703125,44.06999969482422,43.79999923706055,44.220001220703125,319700
2011-05-27,44.25,43.93000030517578,43.72999954223633,44.810001373291016,216000
2011-05-31,44.209999084472656,44.77000045776367,43.33000183105469,44.79999923706055,414600
2011-06-01,44.68000030517578,43.77000045776367,43.7400016784668,44.7599983215332,311800
2011-06-02,43.75,42.72999954223633,42.59000015258789,43.88999938964844,269500
2011-06-03,42.06999969482422,42.0099983215332,41.400001525878906,42.45000076293945,324000
2011-06-06,41.95000076293945,41.040000915527344,40.83000183105469,41.95000076293945,266300
2011-06-07,41.310001373291016,41.040000915527344,40.79999923706055,41.470001220703125,231100
2011-06-08,40.84000015258789,41.08000183105469,40.84000015258789,41.709999084472656,221700
2011-06-09,41.13999938964844,41.400001525878906,40.939998626708984,41.58000183105469,319200
2011-06-10,41.06999969482422,40.439998626708984,40.09000015258789,41.27000045776367,366800
2011-06-13,40.4900016784668,39.27000045776367,39.0099983215332,40.5099983215332,348800
2011-06-14,39.56999969482422,39.9900016784668,39.369998931884766,40.2599983215332,278000
2011-06-15,39.45000076293945,39.61000061035156,39.27000045776367,40.13999938964844,238800
2011-06-16,39.560001373291016,39.61000061035156,38.970001220703125,39.77000045776367,311000
2011-06-17,39.83000183105469,39.91999816894531,39.439998626708984,40.7400016784668,474800
