Date,prlbopen,prlbclose,prlblow,prlbhigh,prlbvolume
2013-07-11,64.80000305175781,64.61000061035156,64.36000061035156,65.5,326000
2013-07-12,64.69999694824219,64.06999969482422,63.79999923706055,64.94999694824219,311500
2013-07-15,64.48999786376953,64.18000030517578,63.279998779296875,64.87000274658203,267800
2013-07-16,64.18000030517578,62.720001220703125,61.459999084472656,64.94999694824219,632700
2013-07-17,63.13999938964844,64.43000030517578,63.13999938964844,64.5,273800
2013-07-18,64.31999969482422,64.55999755859375,63.68000030517578,64.94999694824219,245900
2013-07-19,63.86000061035156,64.12999725341797,61.61000061035156,64.69999694824219,234200
2013-07-22,64.2300033569336,63.7400016784668,62.599998474121094,65.9000015258789,514700
2013-07-23,64.19000244140625,64.51000213623047,63.52000045776367,64.70999908447266,183500
2013-07-24,64.77999877929688,63.41999816894531,63.04999923706055,64.9000015258789,145000
2013-07-25,63.13999938964844,64.33999633789062,62.7599983215332,64.38999938964844,183200
2013-07-26,63.900001525878906,64.02999877929688,63.2400016784668,64.44000244140625,116000
2013-07-29,64.0999984741211,64.95999908447266,63.61000061035156,66.33999633789062,405100
2013-07-30,65.37999725341797,65.91000366210938,65.33999633789062,67.0,419200
2013-07-31,66.5,67.66999816894531,66.2300033569336,69.22000122070312,688800
2013-08-01,62.25,65.11000061035156,62.04999923706055,65.98999786376953,1795000
2013-08-02,65.11000061035156,68.58999633789062,64.75,68.5999984741211,523100
2013-08-05,68.5,70.5,67.95999908447266,72.08000183105469,786700
2013-08-06,67.30000305175781,66.02999877929688,65.52999877929688,68.0,1312300
2013-08-07,65.69999694824219,63.439998626708984,62.18000030517578,65.86000061035156,748700
2013-08-08,63.5099983215332,64.68000030517578,63.5099983215332,65.37999725341797,367300
2013-08-09,64.68000030517578,66.02999877929688,64.55000305175781,66.3499984741211,328600
2013-08-12,66.12000274658203,68.16000366210938,65.77999877929688,68.20999908447266,458700
2013-08-13,68.5,68.43000030517578,68.0,69.69000244140625,352600
2013-08-14,67.98999786376953,66.83000183105469,66.61000061035156,68.56999969482422,240000
2013-08-15,65.83000183105469,65.68000030517578,64.0,66.4000015258789,284800
2013-08-16,65.45999908447266,65.62000274658203,65.0,67.0,252700
2013-08-19,65.62000274658203,66.55000305175781,65.5199966430664,67.87000274658203,248800
2013-08-20,66.7300033569336,68.5,66.48999786376953,68.69999694824219,336900
2013-08-21,68.43000030517578,70.01000213623047,68.19999694824219,71.0999984741211,497200
2013-08-22,70.55999755859375,70.83999633789062,70.16000366210938,71.0999984741211,274700
2013-08-23,70.94999694824219,71.11000061035156,70.0999984741211,71.3499984741211,193500
2013-08-26,71.55000305175781,71.87000274658203,70.87000274658203,72.25,281800
2013-08-27,70.55000305175781,69.58000183105469,69.4000015258789,71.45999908447266,236800
2013-08-28,69.27999877929688,70.91999816894531,69.02999877929688,71.5999984741211,182900
2013-08-29,70.95999908447266,71.80000305175781,70.95999908447266,72.91000366210938,210600
2013-08-30,71.72000122070312,71.04000091552734,70.55000305175781,72.41000366210938,170700
2013-09-03,71.55999755859375,72.5,71.0,72.69000244140625,287100
2013-09-04,72.8499984741211,74.69999694824219,72.83000183105469,75.76000213623047,464900
2013-09-05,74.6500015258789,72.94000244140625,72.2699966430664,74.6500015258789,346500
2013-09-06,73.44999694824219,72.4000015258789,71.5,73.44999694824219,296700
2013-09-09,72.83000183105469,73.83000183105469,72.83000183105469,75.19999694824219,461600
2013-09-10,74.0,76.2699966430664,73.69999694824219,76.69000244140625,547200
2013-09-11,76.4800033569336,74.93000030517578,74.23999786376953,76.7300033569336,464300
2013-09-12,75.0,73.19000244140625,72.83000183105469,75.69000244140625,347800
2013-09-13,73.0,72.26000213623047,71.9000015258789,73.55999755859375,305600
2013-09-16,73.81999969482422,74.75,73.75,75.47000122070312,242800
2013-09-17,74.7699966430664,75.55999755859375,74.38999938964844,76.0,291400
2013-09-18,75.70999908447266,75.6500015258789,74.72000122070312,76.08999633789062,287200
2013-09-19,76.08000183105469,77.83000183105469,75.87000274658203,77.93000030517578,353400
2013-09-20,78.2300033569336,78.27999877929688,76.47000122070312,78.27999877929688,658400
2013-09-23,78.0,79.27999877929688,76.88999938964844,79.75,608900
2013-09-24,79.6500015258789,78.19999694824219,78.05000305175781,80.66000366210938,420900
2013-09-25,78.43000030517578,78.83000183105469,77.69000244140625,79.18000030517578,239500
2013-09-26,78.69999694824219,77.04000091552734,76.16000366210938,79.12000274658203,330900
2013-09-27,76.68000030517578,76.31999969482422,76.22000122070312,77.86000061035156,244300
2013-09-30,75.2300033569336,76.38999938964844,73.06999969482422,76.86000061035156,372800
2013-10-01,76.4800033569336,77.19000244140625,75.08000183105469,77.4800033569336,342700
2013-10-02,77.27999877929688,79.66999816894531,77.27999877929688,79.69999694824219,357400
2013-10-03,80.05000305175781,77.91000366210938,77.26000213623047,80.05000305175781,396700
2013-10-04,78.13999938964844,80.47000122070312,78.0999984741211,80.91000366210938,195200
2013-10-07,80.18000030517578,77.36000061035156,77.30999755859375,80.37999725341797,271500
2013-10-08,77.68000030517578,72.9800033569336,72.01000213623047,78.61000061035156,528600
2013-10-09,73.13999938964844,71.5,68.29000091552734,74.11000061035156,614200
2013-10-10,72.33000183105469,74.69000244140625,72.33000183105469,75.38999938964844,328400
2013-10-11,74.7300033569336,76.7300033569336,74.3499984741211,77.25,199100
2013-10-14,76.0,77.80000305175781,75.5999984741211,78.05000305175781,214300
2013-10-15,77.83999633789062,78.66999816894531,76.7300033569336,78.80000305175781,345900
2013-10-16,79.0999984741211,77.69000244140625,77.27999877929688,79.44999694824219,206800
2013-10-17,77.41999816894531,81.18000030517578,77.41999816894531,81.41000366210938,398700
2013-10-18,82.36000061035156,82.29000091552734,80.77999877929688,82.51000213623047,281700
2013-10-21,82.94999694824219,86.47000122070312,82.94999694824219,86.8499984741211,408700
2013-10-22,87.27999877929688,83.43000030517578,82.87000274658203,87.93000030517578,553800
2013-10-23,83.31999969482422,84.12000274658203,82.52999877929688,84.37999725341797,352500
2013-10-24,84.48999786376953,88.0999984741211,84.33999633789062,88.1500015258789,312000
2013-10-25,88.62999725341797,86.16000366210938,85.55000305175781,88.62999725341797,190700
2013-10-28,86.5,86.33000183105469,84.2699966430664,86.9800033569336,209200
2013-10-29,87.22000122070312,86.55999755859375,86.01000213623047,88.38999938964844,253100
2013-10-30,86.5999984741211,84.0,83.5,88.2699966430664,539600
2013-10-31,81.36000061035156,83.86000061035156,71.19000244140625,84.44999694824219,2284900
2013-11-01,83.87999725341797,83.87999725341797,82.88999938964844,86.44999694824219,1063900
2013-11-04,84.16999816894531,86.58000183105469,84.0,87.54000091552734,381500
2013-11-05,86.62000274658203,86.88999938964844,85.27999877929688,87.1500015258789,284700
2013-11-06,87.06999969482422,83.66000366210938,83.5,87.8499984741211,347800
2013-11-07,84.5999984741211,78.9800033569336,78.52999877929688,85.3499984741211,615500
2013-11-08,78.95999908447266,83.6500015258789,78.80000305175781,83.73999786376953,377200
2013-11-11,83.08000183105469,87.62999725341797,82.83000183105469,88.16000366210938,490800
2013-11-12,87.41000366210938,85.38999938964844,85.02999877929688,89.97000122070312,328400
2013-11-13,84.75,87.01000213623047,84.7300033569336,88.0,330600
2013-11-14,87.41999816894531,85.5199966430664,85.08999633789062,88.33000183105469,279100
2013-11-15,85.61000061035156,85.61000061035156,84.52999877929688,86.4800033569336,497000
2013-11-18,86.20999908447266,84.5,84.19999694824219,88.47000122070312,435500
2013-11-19,84.30000305175781,79.88999938964844,78.16999816894531,84.7300033569336,716800
2013-11-20,79.75,76.4800033569336,73.95999908447266,80.2300033569336,1002900
2013-11-21,76.72000122070312,78.68000030517578,75.01000213623047,79.48999786376953,445000
2013-11-22,78.55999755859375,73.16000366210938,68.98999786376953,78.88999938964844,1432500
2013-11-25,73.0199966430664,74.0199966430664,72.01000213623047,74.7699966430664,697200
2013-11-26,74.1500015258789,73.88999938964844,72.18000030517578,74.91999816894531,802600
2013-11-27,73.91000366210938,74.8499984741211,73.75,74.93000030517578,301900
2013-11-29,74.94999694824219,74.30000305175781,73.75,75.19000244140625,185400
2013-12-02,74.13999938964844,74.29000091552734,73.75,74.48999786376953,279000
2013-12-03,74.26000213623047,74.29000091552734,73.31999969482422,75.41999816894531,344400
2013-12-04,74.0,74.66999816894531,73.98999786376953,74.98999786376953,229300
2013-12-05,74.31999969482422,72.13999938964844,71.87000274658203,75.48999786376953,323500
2013-12-06,72.9000015258789,72.0,71.58999633789062,73.19000244140625,333800
2013-12-09,71.37999725341797,69.73999786376953,69.55999755859375,72.19000244140625,521400
2013-12-10,69.0,70.63999938964844,67.0199966430664,70.80999755859375,848000
2013-12-11,70.56999969482422,68.94999694824219,68.23999786376953,70.98999786376953,390400
2013-12-12,68.83999633789062,69.54000091552734,68.79000091552734,70.6500015258789,234000
2013-12-13,69.75,68.5,68.47000122070312,70.75,277400
2013-12-16,68.33999633789062,66.58000183105469,66.26000213623047,69.04000091552734,594900
2013-12-17,66.41999816894531,66.56999969482422,65.62999725341797,66.68000030517578,438500
2013-12-18,66.55999755859375,66.37999725341797,65.5199966430664,66.63999938964844,531500
2013-12-19,66.37999725341797,66.94999694824219,66.12000274658203,67.48999786376953,402400
2013-12-20,67.22000122070312,69.8499984741211,66.66999816894531,70.04000091552734,630400
2013-12-23,70.5,72.86000061035156,70.41999816894531,75.08999633789062,768900
2013-12-24,72.75,71.54000091552734,70.66000366210938,72.87999725341797,222900
2013-12-26,72.58999633789062,71.93000030517578,70.5199966430664,72.63999938964844,222900
2013-12-27,72.30000305175781,71.29000091552734,70.5,72.30000305175781,242500
2013-12-30,71.01000213623047,71.02999877929688,70.63999938964844,71.47000122070312,185900
2013-12-31,71.30000305175781,71.18000030517578,70.88999938964844,71.55000305175781,237100
2014-01-02,71.12000274658203,70.08000183105469,69.56999969482422,71.31999969482422,215500
2014-01-03,69.5999984741211,73.0199966430664,69.55000305175781,73.9000015258789,481900
2014-01-06,73.72000122070312,72.38999938964844,71.1500015258789,73.7300033569336,330100
2014-01-07,72.58000183105469,74.06999969482422,72.4000015258789,74.6500015258789,320700
2014-01-08,74.22000122070312,74.55000305175781,73.54000091552734,76.16999816894531,360700
2014-01-09,75.2699966430664,73.7300033569336,72.91000366210938,75.95999908447266,285200
2014-01-10,73.93000030517578,73.98999786376953,73.08000183105469,74.45999908447266,331100
2014-01-13,74.08999633789062,72.95999908447266,72.5999984741211,75.05999755859375,322500
2014-01-14,72.95999908447266,72.77999877929688,71.0,73.83000183105469,319800
2014-01-15,72.30000305175781,74.95999908447266,72.0199966430664,75.30000305175781,289800
2014-01-16,74.83999633789062,76.16000366210938,74.2699966430664,76.19999694824219,195300
2014-01-17,76.33000183105469,75.94999694824219,74.9000015258789,77.0,244500
2014-01-21,76.70999908447266,75.77999877929688,75.44000244140625,76.98999786376953,166500
2014-01-22,75.94999694824219,76.58999633789062,75.08000183105469,76.80000305175781,125200
2014-01-23,76.66000366210938,75.98999786376953,75.30000305175781,76.7699966430664,196100
2014-01-24,75.0999984741211,74.7300033569336,73.3499984741211,75.0999984741211,368100
2014-01-27,74.7300033569336,74.72000122070312,73.30999755859375,76.41000366210938,310600
2014-01-28,75.08999633789062,77.45999908447266,74.44000244140625,77.81999969482422,328900
2014-01-29,73.5199966430664,73.29000091552734,72.33999633789062,76.88999938964844,428200
2014-01-30,73.66999816894531,78.66999816894531,73.25,78.7300033569336,491700
2014-01-31,76.55000305175781,79.36000061035156,76.44000244140625,79.77999877929688,362100
2014-02-03,79.54000091552734,76.16000366210938,75.11000061035156,79.69000244140625,396200
2014-02-04,76.58000183105469,77.58999633789062,76.29000091552734,77.73999786376953,285300
2014-02-05,74.51000213623047,75.80000305175781,71.1500015258789,76.58999633789062,934000
2014-02-06,75.5,77.88999938964844,75.0,78.66000366210938,346600
2014-02-07,78.08000183105469,80.5,78.08000183105469,81.61000061035156,287900
2014-02-10,80.87000274658203,81.19999694824219,79.8499984741211,82.86000061035156,762500
2014-02-11,75.75,76.95999908447266,75.75,81.51000213623047,1077500
2014-02-12,76.95999908447266,78.06999969482422,76.44000244140625,80.30000305175781,613300
2014-02-13,77.73999786376953,78.58999633789062,77.33000183105469,79.13999938964844,364600
2014-02-14,78.38999938964844,78.95999908447266,78.0,79.26000213623047,289100
2014-02-18,79.29000091552734,81.75,78.97000122070312,84.0,690800
2014-02-19,82.63999938964844,80.73999786376953,80.26000213623047,83.86000061035156,479400
2014-02-20,77.30000305175781,79.44999694824219,77.0999984741211,79.8499984741211,1413800
2014-02-21,79.97000122070312,79.69999694824219,79.33999633789062,80.37000274658203,436000
2014-02-24,80.06999969482422,80.0199966430664,79.80999755859375,81.33999633789062,258200
2014-02-25,80.45999908447266,79.61000061035156,79.25,80.80000305175781,323000
2014-02-26,79.55000305175781,78.79000091552734,78.58000183105469,80.0,243400
2014-02-27,78.62999725341797,78.58999633789062,78.31999969482422,79.83000183105469,264700
2014-02-28,78.91999816894531,77.9000015258789,77.66999816894531,79.88999938964844,311000
2014-03-03,76.63999938964844,77.36000061035156,75.27999877929688,78.30000305175781,305500
2014-03-04,78.5199966430664,77.5199966430664,77.4000015258789,79.0,300400
2014-03-05,77.58999633789062,76.08000183105469,75.86000061035156,77.98999786376953,340100
2014-03-06,76.12999725341797,75.4000015258789,75.18000030517578,76.83999633789062,360800
2014-03-07,75.56999969482422,73.87000274658203,72.33999633789062,75.91999816894531,580200
2014-03-10,73.75,73.44000244140625,72.08999633789062,74.05999755859375,471900
2014-03-11,73.44000244140625,71.27999877929688,70.69999694824219,74.18000030517578,471600
2014-03-12,70.80999755859375,70.5,68.91999816894531,71.19999694824219,343400
2014-03-13,70.5,68.31999969482422,66.94999694824219,70.5,432300
2014-03-14,68.29000091552734,68.5,67.33000183105469,69.0,253600
2014-03-17,68.7300033569336,67.87999725341797,67.1500015258789,69.75,297100
2014-03-18,67.69999694824219,69.33000183105469,67.69999694824219,70.29000091552734,226900
2014-03-19,69.33000183105469,68.70999908447266,68.05999755859375,69.70999908447266,312500
2014-03-20,68.43000030517578,68.52999877929688,67.83000183105469,69.16000366210938,476500
2014-03-21,68.69999694824219,65.02999877929688,64.69999694824219,68.8499984741211,507300
2014-03-24,65.0,64.72000122070312,62.09000015258789,65.5,559200
2014-03-25,65.12000274658203,65.7699966430664,62.720001220703125,66.75,678700
2014-03-26,66.45999908447266,64.75,64.4000015258789,66.8499984741211,540300
2014-03-27,65.12999725341797,66.0999984741211,63.68000030517578,66.19999694824219,395500
2014-03-28,66.30000305175781,67.01000213623047,66.02999877929688,67.80000305175781,425300
2014-03-31,67.80999755859375,67.66999816894531,66.9800033569336,68.69999694824219,336400
2014-04-01,67.9800033569336,69.56999969482422,67.55999755859375,69.66000366210938,365600
2014-04-02,70.04000091552734,68.44000244140625,68.25,70.66000366210938,310700
2014-04-03,68.69999694824219,66.80000305175781,66.4800033569336,69.11000061035156,263300
2014-04-04,67.3499984741211,64.61000061035156,63.66999816894531,67.54000091552734,392100
2014-04-07,64.33999633789062,64.23999786376953,63.27000045776367,64.98999786376953,457200
2014-04-08,64.44999694824219,66.62999725341797,64.12999725341797,67.27999877929688,332800
2014-04-09,67.05000305175781,69.80999755859375,67.05000305175781,69.83000183105469,337400
2014-04-10,69.83000183105469,69.48999786376953,68.33000183105469,69.8499984741211,539200
2014-04-11,68.5,66.5,65.9800033569336,68.63999938964844,723700
2014-04-14,66.54000091552734,66.0999984741211,65.3499984741211,67.87999725341797,211000
2014-04-15,66.2699966430664,64.54000091552734,62.34000015258789,66.94000244140625,519400
2014-04-16,65.25,65.94999694824219,63.70000076293945,66.13999938964844,460800
2014-04-17,65.55999755859375,63.43000030517578,63.279998779296875,65.63999938964844,470600
2014-04-21,63.529998779296875,62.61000061035156,62.11000061035156,63.75,467800
2014-04-22,62.61000061035156,63.06999969482422,62.5099983215332,64.44000244140625,704100
2014-04-23,63.11000061035156,62.2599983215332,61.86000061035156,63.59000015258789,618700
2014-04-24,62.7400016784668,61.06999969482422,61.0,62.95000076293945,518200
2014-04-25,60.630001068115234,58.599998474121094,58.33000183105469,61.13999938964844,506400
2014-04-28,58.959999084472656,59.869998931884766,58.060001373291016,60.439998626708984,557800
2014-04-29,60.029998779296875,60.06999969482422,59.150001525878906,61.439998626708984,304000
2014-04-30,59.810001373291016,60.540000915527344,59.5,61.459999084472656,423100
2014-05-01,63.5,58.84000015258789,58.61000061035156,63.90999984741211,854100
2014-05-02,58.70000076293945,63.04999923706055,58.650001525878906,63.279998779296875,666500
2014-05-05,62.4900016784668,63.15999984741211,62.11000061035156,64.2699966430664,371300
2014-05-06,62.9900016784668,62.849998474121094,62.400001525878906,64.5,452000
2014-05-07,63.130001068115234,63.279998779296875,61.7599983215332,63.900001525878906,615300
2014-05-08,63.13999938964844,63.720001220703125,62.900001525878906,66.80999755859375,436900
2014-05-09,63.31999969482422,63.77000045776367,63.09000015258789,64.5,332600
2014-05-12,64.19000244140625,65.5999984741211,64.19000244140625,66.11000061035156,320600
2014-05-13,65.70999908447266,62.970001220703125,62.7400016784668,66.01000213623047,333100
2014-05-14,63.099998474121094,62.93000030517578,61.5099983215332,63.849998474121094,307400
2014-05-15,62.5,60.279998779296875,59.7599983215332,62.75,500100
2014-05-16,60.04999923706055,62.59000015258789,59.66999816894531,62.84000015258789,228700
2014-05-19,62.45000076293945,63.630001068115234,61.70000076293945,63.90999984741211,242600
2014-05-20,63.27000045776367,62.68000030517578,61.86000061035156,63.56999969482422,409400
2014-05-21,62.869998931884766,64.19000244140625,62.709999084472656,64.58999633789062,333600
2014-05-22,64.16000366210938,64.8499984741211,64.16000366210938,65.72000122070312,241500
2014-05-23,65.0,66.37000274658203,64.2699966430664,66.70999908447266,235100
2014-05-27,66.80999755859375,67.79000091552734,66.62999725341797,68.2300033569336,267300
2014-05-28,67.8499984741211,68.47000122070312,66.5199966430664,68.81999969482422,312100
2014-05-29,69.08000183105469,66.83999633789062,66.0,69.16999816894531,268300
2014-05-30,66.76000213623047,65.9800033569336,65.05000305175781,67.0,349800
2014-06-02,66.19999694824219,66.91999816894531,65.2699966430664,67.36000061035156,260000
2014-06-03,66.43000030517578,65.54000091552734,64.63999938964844,67.7699966430664,404800
2014-06-04,65.55000305175781,66.33000183105469,64.93000030517578,66.8499984741211,391600
2014-06-05,66.37000274658203,69.05999755859375,65.9800033569336,69.7300033569336,286300
2014-06-06,69.27999877929688,69.5199966430664,68.30000305175781,69.9000015258789,232700
2014-06-09,69.73999786376953,70.93000030517578,69.04000091552734,72.08999633789062,294200
2014-06-10,70.77999877929688,71.1500015258789,70.04000091552734,71.97000122070312,281900
2014-06-11,70.69000244140625,71.48999786376953,70.08999633789062,71.66000366210938,126100
2014-06-12,71.5,71.16999816894531,69.81999969482422,71.5,249200
2014-06-13,71.19000244140625,75.08000183105469,70.83999633789062,75.20999908447266,441600
2014-06-16,75.02999877929688,78.33999633789062,74.2300033569336,78.38999938964844,558200
2014-06-17,77.94000244140625,78.97000122070312,77.45999908447266,80.3499984741211,451700
2014-06-18,78.0,77.98999786376953,76.55000305175781,78.05000305175781,389600
2014-06-19,78.16999816894531,77.16000366210938,76.41999816894531,78.79000091552734,246200
2014-06-20,77.41000366210938,78.19000244140625,76.62999725341797,78.36000061035156,402500
2014-06-23,78.5,77.87000274658203,77.48999786376953,78.62000274658203,190800
2014-06-24,77.76000213623047,77.5199966430664,76.63999938964844,78.5,317500
2014-06-25,76.83000183105469,80.13999938964844,76.83000183105469,80.29000091552734,229100
2014-06-26,80.48999786376953,82.63999938964844,80.02999877929688,82.66000366210938,366400
2014-06-27,82.41000366210938,81.02999877929688,80.87999725341797,83.05999755859375,814000
2014-06-30,80.66999816894531,81.91999816894531,80.06999969482422,82.16000366210938,376200
2014-07-01,82.22000122070312,85.9000015258789,82.19999694824219,94.2300033569336,3211600
2014-07-02,85.87000274658203,83.06999969482422,82.2300033569336,85.94000244140625,545600
2014-07-03,83.12000274658203,85.06999969482422,83.02999877929688,85.37000274658203,220500
2014-07-07,84.83999633789062,83.43000030517578,83.0,84.83999633789062,342200
2014-07-08,83.06999969482422,82.05999755859375,81.11000061035156,83.5999984741211,342700
2014-07-09,82.16000366210938,80.7300033569336,80.4000015258789,82.91000366210938,243700
2014-07-10,79.75,81.41999816894531,79.01000213623047,82.4800033569336,247100
2014-07-11,81.08999633789062,81.97000122070312,80.2699966430664,82.31999969482422,144800
2014-07-14,82.7699966430664,82.80999755859375,81.44999694824219,83.27999877929688,151800
2014-07-15,82.69000244140625,81.54000091552734,80.16999816894531,83.18000030517578,158200
2014-07-16,82.0,80.45999908447266,79.5,82.37000274658203,226200
2014-07-17,80.0999984741211,79.25,79.0,81.1500015258789,230900
2014-07-18,79.16000366210938,81.79000091552734,79.16000366210938,82.13999938964844,228500
2014-07-21,80.81999969482422,82.33000183105469,80.75,83.44999694824219,345600
2014-07-22,82.98999786376953,82.29000091552734,81.87000274658203,83.62000274658203,275500
2014-07-23,82.08000183105469,81.45999908447266,80.95999908447266,82.4000015258789,400800
2014-07-24,81.7699966430664,86.51000213623047,80.33000183105469,87.25,568600
2014-07-25,86.05000305175781,84.48999786376953,83.5999984741211,86.18000030517578,382000
2014-07-28,84.5,83.4800033569336,82.44000244140625,84.93000030517578,258700
2014-07-29,83.31999969482422,83.0999984741211,82.76000213623047,84.98999786376953,270300
2014-07-30,83.58999633789062,81.7300033569336,80.9000015258789,83.81999969482422,380800
2014-07-31,80.0,81.0,79.83000183105469,81.37000274658203,392300
2014-08-01,80.80999755859375,79.0,77.93000030517578,81.5199966430664,426100
2014-08-04,79.30999755859375,77.73999786376953,77.37999725341797,79.95999908447266,654300
2014-08-05,77.25,75.91000366210938,74.63999938964844,78.5999984741211,755000
2014-08-06,75.73999786376953,75.70999908447266,75.01000213623047,77.06999969482422,217900
2014-08-07,76.36000061035156,76.91000366210938,75.8499984741211,77.52999877929688,171900
2014-08-08,77.2699966430664,76.9000015258789,75.91000366210938,77.55999755859375,177100
2014-08-11,77.37000274658203,77.08999633789062,76.58999633789062,77.86000061035156,361700
2014-08-12,77.0,76.97000122070312,76.58000183105469,77.77999877929688,345000
2014-08-13,77.31999969482422,78.51000213623047,76.63999938964844,78.58999633789062,196500
2014-08-14,78.5,78.5199966430664,77.91000366210938,79.25,249600
2014-08-15,79.01000213623047,77.30999755859375,76.29000091552734,79.27999877929688,229500
2014-08-18,77.76000213623047,77.61000061035156,76.95999908447266,77.76000213623047,146200
2014-08-19,77.5199966430664,77.56999969482422,76.80999755859375,77.91000366210938,130300
2014-08-20,77.16999816894531,77.33000183105469,76.41000366210938,77.76000213623047,170100
2014-08-21,77.30000305175781,76.05000305175781,75.91999816894531,77.62999725341797,325000
2014-08-22,75.77999877929688,77.05999755859375,75.73999786376953,77.3499984741211,161500
2014-08-25,77.5999984741211,76.51000213623047,76.47000122070312,77.76000213623047,132900
2014-08-26,76.80000305175781,75.94999694824219,75.70999908447266,77.04000091552734,203100
2014-08-27,76.12999725341797,76.05000305175781,75.62000274658203,76.4800033569336,142700
2014-08-28,76.13999938964844,77.33999633789062,76.13999938964844,77.79000091552734,205500
2014-08-29,77.79000091552734,75.23999786376953,75.0,77.91999816894531,411300
2014-09-02,75.25,76.5,75.23999786376953,78.5,385000
2014-09-03,76.69000244140625,76.1500015258789,75.61000061035156,77.29000091552734,177200
2014-09-04,76.26000213623047,77.23999786376953,76.26000213623047,78.76000213623047,244600
2014-09-05,77.0,76.62999725341797,75.69000244140625,77.41999816894531,157700
2014-09-08,76.63999938964844,78.37999725341797,76.63999938964844,78.47000122070312,185900
2014-09-09,78.47000122070312,77.31999969482422,77.18000030517578,78.93000030517578,197600
2014-09-10,77.30000305175781,78.30000305175781,76.5,78.41999816894531,176000
2014-09-11,78.16000366210938,79.95999908447266,78.04000091552734,80.4000015258789,203800
2014-09-12,80.08000183105469,78.5999984741211,78.01000213623047,80.55000305175781,150400
2014-09-15,78.5199966430664,77.26000213623047,77.22000122070312,78.5199966430664,203400
2014-09-16,77.05999755859375,77.66999816894531,75.55000305175781,78.30000305175781,297600
2014-09-17,77.6500015258789,76.2699966430664,76.01000213623047,78.26000213623047,155700
2014-09-18,76.37999725341797,76.45999908447266,75.81999969482422,77.06999969482422,149700
2014-09-19,77.19999694824219,72.0,71.0,77.19999694824219,615200
2014-09-22,71.73999786376953,70.62000274658203,69.05000305175781,71.73999786376953,289000
2014-09-23,70.2699966430664,70.0999984741211,70.0199966430664,70.81999969482422,233100
2014-09-24,70.02999877929688,72.95999908447266,70.0,73.5,264300
2014-09-25,72.97000122070312,71.44000244140625,71.29000091552734,73.0,260000
2014-09-26,71.41999816894531,70.9800033569336,70.79000091552734,72.1500015258789,201100
2014-09-29,70.0,70.37000274658203,69.52999877929688,70.91999816894531,209600
2014-09-30,70.23999786376953,69.0,68.87999725341797,70.7300033569336,346700
2014-10-01,69.13999938964844,67.54000091552734,66.61000061035156,69.25,448500
2014-10-02,67.6500015258789,68.06999969482422,66.68000030517578,68.8499984741211,301600
2014-10-03,69.7300033569336,70.51000213623047,69.7300033569336,71.31999969482422,269400
2014-10-06,70.5999984741211,70.62999725341797,70.23999786376953,71.3499984741211,197300
2014-10-07,70.52999877929688,67.83999633789062,67.18000030517578,70.52999877929688,310700
2014-10-08,67.62999725341797,69.95999908447266,67.55999755859375,70.18000030517578,301300
2014-10-09,70.0999984741211,67.0199966430664,66.87000274658203,70.5,343600
2014-10-10,66.56999969482422,65.4800033569336,65.0,67.5999984741211,458000
2014-10-13,65.16999816894531,66.61000061035156,65.16999816894531,68.7300033569336,283200
2014-10-14,67.25,67.3499984741211,67.01000213623047,69.05999755859375,305300
2014-10-15,66.56999969482422,67.93000030517578,65.5,68.41000366210938,350100
2014-10-16,67.63999938964844,70.68000030517578,67.5,71.94999694824219,381000
2014-10-17,71.62000274658203,68.08000183105469,68.0,72.43000030517578,308600
2014-10-20,68.05000305175781,69.63999938964844,68.05000305175781,70.06999969482422,349800
2014-10-21,70.19999694824219,72.37999725341797,69.94000244140625,73.45999908447266,346400
2014-10-22,72.05999755859375,69.37000274658203,67.81999969482422,72.4000015258789,515800
2014-10-23,61.0,62.91999816894531,54.970001220703125,64.9000015258789,2554800
2014-10-24,62.59000015258789,61.43000030517578,59.9900016784668,62.59000015258789,668200
2014-10-27,61.060001373291016,60.08000183105469,60.0,61.58000183105469,391000
2014-10-28,60.470001220703125,62.150001525878906,60.08000183105469,62.380001068115234,420500
2014-10-29,62.06999969482422,62.540000915527344,60.68000030517578,62.93000030517578,281800
2014-10-30,62.130001068115234,64.2699966430664,62.060001373291016,64.33000183105469,287000
2014-10-31,65.54000091552734,65.37000274658203,64.8499984741211,67.16000366210938,488500
2014-11-03,65.37000274658203,64.08999633789062,63.02000045776367,65.37000274658203,444200
2014-11-04,63.95000076293945,63.38999938964844,63.31999969482422,64.5,162400
2014-11-05,63.939998626708984,61.2599983215332,60.84000015258789,63.939998626708984,397100
2014-11-06,61.25,63.22999954223633,60.959999084472656,63.400001525878906,612500
2014-11-07,63.16999816894531,62.4900016784668,62.27000045776367,63.16999816894531,465200
2014-11-10,62.77000045776367,63.83000183105469,62.5,63.869998931884766,164100
2014-11-11,63.869998931884766,62.380001068115234,62.29999923706055,64.31999969482422,164700
2014-11-12,62.08000183105469,63.529998779296875,62.08000183105469,63.869998931884766,87300
2014-11-13,63.529998779296875,64.77999877929688,62.90999984741211,65.0,311300
2014-11-14,64.87000274658203,63.34000015258789,63.150001525878906,64.87000274658203,165700
2014-11-17,63.38999938964844,64.05999755859375,63.04999923706055,65.12999725341797,700000
2014-11-18,64.33000183105469,63.83000183105469,63.709999084472656,65.3499984741211,318900
2014-11-19,63.91999816894531,63.38999938964844,63.0099983215332,64.79000091552734,294900
