Date,clrbopen,clrbclose,clrblow,clrbhigh,clrbvolume
2014-10-17,199.0,199.0,199.0,210.0,400.0
2014-10-20,200.0,199.0,176.0,203.0,0.0
2014-10-21,199.0,202.0,183.0,203.0,0.0
2014-10-22,199.0,199.0,184.0,207.0,600.0
2014-10-23,228.0,211.0,204.0,238.0,900.0
2014-10-24,208.0,225.0,208.0,229.0,0.0
2014-10-27,240.0,216.0,215.0,240.0,200.0
2014-10-28,215.0,216.0,210.0,225.0,0.0
2014-10-29,218.0,214.0,190.0,220.0,400.0
2014-10-30,236.0,218.0,218.0,237.0,100.0
2014-10-31,219.0,229.0,210.0,269.0,400.0
2014-11-03,233.0,211.0,211.0,250.0,300.0
2014-11-04,212.0,246.0,212.0,247.0,100.0
2014-11-05,250.0,264.0,248.0,278.0,100.0
2014-11-06,271.0,260.0,254.0,271.0,100.0
2014-11-07,263.0,266.0,263.0,267.0,0.0
2014-11-10,266.0,262.0,238.0,266.0,0.0
2014-11-11,271.0,264.0,264.0,275.0,100.0
2014-11-12,272.0,292.0,272.0,301.0,600.0
2014-11-13,290.0,291.0,287.0,298.0,100.0
2014-11-14,290.0,273.0,258.0,294.0,200.0
2014-11-17,270.0,281.0,270.0,292.0,0.0
2014-11-18,280.0,270.0,270.0,280.0,0.0
2014-11-19,280.0,264.0,246.0,280.0,200.0
2014-11-20,266.0,245.0,235.0,266.0,400.0
2014-11-21,244.0,243.0,230.0,244.0,200.0
2014-11-24,239.0,269.0,236.0,275.0,200.0
2014-11-25,268.0,256.0,253.0,268.0,0.0
2014-11-26,259.0,258.0,258.0,259.0,0.0
2014-11-28,255.0,250.0,250.0,255.0,0.0
2014-12-01,250.0,255.0,250.0,263.0,0.0
2014-12-02,263.0,252.0,252.0,275.0,0.0
2014-12-03,255.0,238.0,231.0,260.0,100.0
2014-12-04,239.0,271.0,239.0,299.0,300.0
2014-12-05,280.0,274.0,256.0,285.0,900.0
2014-12-08,279.0,285.0,270.0,291.0,200.0
2014-12-09,287.0,288.0,280.0,290.0,100.0
2014-12-10,291.0,294.0,287.0,309.0,300.0
2014-12-11,297.0,300.0,297.0,313.0,200.0
2014-12-12,308.0,309.0,294.0,309.0,100.0
2014-12-15,306.0,321.0,306.0,322.0,400.0
2014-12-16,320.0,328.0,317.0,330.0,300.0
2014-12-17,330.0,340.0,323.0,350.0,500.0
2014-12-18,350.0,350.0,330.0,350.0,300.0
2014-12-19,353.0,310.0,306.0,370.0,1100.0
2014-12-22,357.0,315.0,312.0,357.0,200.0
2014-12-23,320.0,307.0,302.0,320.0,100.0
2014-12-24,310.0,302.0,301.0,310.0,0.0
2014-12-26,304.0,317.0,300.0,320.0,0.0
2014-12-29,316.0,321.0,310.0,341.0,300.0
2014-12-30,336.0,325.0,312.0,336.0,200.0
2014-12-31,328.0,309.0,308.0,328.0,100.0
2015-01-02,306.0,306.0,306.0,318.0,0.0
2015-01-05,312.0,309.0,306.0,312.0,0.0
2015-01-06,309.0,306.0,306.0,309.0,0.0
2015-01-07,309.0,309.0,305.0,318.0,0.0
2015-01-08,325.0,309.0,306.0,325.0,0.0
2015-01-09,302.0,306.0,301.0,320.0,200.0
2015-01-12,302.0,283.0,253.0,312.0,800.0
2015-01-13,300.0,277.0,277.0,300.0,0.0
2015-01-14,280.0,279.0,277.0,297.0,0.0
2015-01-15,277.0,268.0,262.0,278.0,0.0
2015-01-16,268.0,272.0,258.0,273.0,200.0
2015-01-20,280.0,279.0,272.0,280.0,0.0
2015-01-21,273.0,265.0,248.0,273.0,0.0
2015-01-22,265.0,260.0,251.0,265.0,100.0
2015-01-23,260.0,251.0,251.0,260.0,0.0
2015-01-26,251.0,240.0,238.0,251.0,500.0
2015-01-27,253.0,245.0,240.0,253.0,0.0
2015-01-28,244.0,242.0,238.0,245.0,0.0
2015-01-29,241.0,245.0,241.0,245.0,0.0
2015-01-30,241.0,241.0,241.0,254.0,0.0
2015-02-02,242.0,241.0,241.0,242.0,0.0
2015-02-03,241.0,242.0,241.0,245.0,0.0
2015-02-04,246.0,244.0,242.0,248.0,0.0
2015-02-05,244.0,242.0,242.0,244.0,0.0
2015-02-06,242.0,244.0,242.0,244.0,100.0
2015-02-09,245.0,232.0,228.0,245.0,100.0
2015-02-10,232.0,215.0,215.0,232.0,700.0
2015-02-11,220.0,217.0,217.0,224.0,0.0
2015-02-12,215.0,217.0,215.0,222.0,0.0
2015-02-13,215.0,245.0,215.0,254.0,300.0
2015-02-17,260.0,252.0,242.0,260.0,0.0
2015-02-18,260.0,263.0,256.0,263.0,100.0
2015-02-19,273.0,286.0,268.0,291.0,100.0
2015-02-20,292.0,286.0,284.0,300.0,0.0
2015-02-23,290.0,278.0,278.0,291.0,0.0
2015-02-24,266.0,281.0,266.0,285.0,100.0
2015-02-25,281.0,270.0,268.0,288.0,0.0
2015-02-26,273.0,269.0,266.0,273.0,0.0
2015-02-27,266.0,283.0,264.0,283.0,0.0
2015-03-02,269.0,272.0,266.0,291.0,0.0
2015-03-03,265.0,261.0,255.0,265.0,100.0
2015-03-04,257.0,257.0,235.0,259.0,300.0
2015-03-05,253.0,251.0,251.0,259.0,0.0
2015-03-06,256.0,259.0,250.0,262.0,0.0
2015-03-09,260.0,255.0,253.0,260.0,0.0
2015-03-10,253.0,245.0,245.0,265.0,100.0
2015-03-11,250.0,253.0,250.0,261.0,100.0
2015-03-12,266.0,263.0,245.0,269.0,100.0
2015-03-13,260.0,257.0,257.0,260.0,0.0
2015-03-16,258.0,258.0,258.0,261.0,0.0
2015-03-17,262.0,269.0,262.0,269.0,0.0
2015-03-18,272.0,269.0,258.0,272.0,0.0
2015-03-19,276.0,275.0,272.0,280.0,0.0
2015-03-20,279.0,276.0,276.0,285.0,0.0
2015-03-23,278.0,277.0,269.0,280.0,0.0
2015-03-24,279.0,274.0,269.0,294.0,100.0
2015-03-25,291.0,301.0,284.0,319.0,300.0
2015-03-26,300.0,315.0,295.0,329.0,600.0
2015-03-27,317.0,317.0,299.0,327.0,0.0
2015-03-30,318.0,305.0,302.0,324.0,100.0
2015-03-31,305.0,311.0,305.0,318.0,200.0
2015-04-01,315.0,308.0,304.0,315.0,100.0
2015-04-02,301.0,301.0,296.0,315.0,100.0
2015-04-06,284.0,304.0,256.0,304.0,100.0
2015-04-07,304.0,298.0,292.0,304.0,100.0
2015-04-08,290.0,296.0,290.0,304.0,100.0
2015-04-09,300.0,300.0,300.0,301.0,0.0
2015-04-10,290.0,308.0,290.0,308.0,100.0
2015-04-13,315.0,311.0,301.0,315.0,100.0
2015-04-14,313.0,315.0,305.0,317.0,100.0
2015-04-15,330.0,328.0,320.0,330.0,100.0
2015-04-16,330.0,337.0,322.0,347.0,200.0
2015-04-17,349.0,334.0,328.0,349.0,100.0
2015-04-20,349.0,320.0,307.0,349.0,100.0
2015-04-21,310.0,320.0,310.0,321.0,0.0
2015-04-22,320.0,320.0,320.0,325.0,0.0
2015-04-23,313.0,311.0,301.0,313.0,100.0
2015-04-24,308.0,313.0,308.0,320.0,0.0
2015-04-27,314.0,300.0,277.0,314.0,0.0
2015-04-28,311.0,311.0,306.0,313.0,0.0
2015-04-29,312.0,311.0,309.0,313.0,0.0
2015-04-30,311.0,297.0,272.0,312.0,200.0
2015-05-01,258.0,301.0,258.0,304.0,0.0
2015-05-04,295.0,305.0,295.0,311.0,100.0
2015-05-05,290.0,304.0,290.0,306.0,0.0
2015-05-06,297.0,295.0,292.0,300.0,0.0
2015-05-07,293.0,295.0,292.0,299.0,100.0
2015-05-08,288.0,292.0,288.0,294.0,0.0
2015-05-11,280.0,276.0,272.0,280.0,0.0
2015-05-12,268.0,265.0,260.0,281.0,200.0
2015-05-13,266.0,256.0,250.0,280.0,400.0
2015-05-14,289.0,266.0,266.0,290.0,0.0
2015-05-15,264.0,274.0,260.0,284.0,100.0
2015-05-18,275.0,280.0,273.0,280.0,0.0
2015-05-19,283.0,281.0,281.0,292.0,100.0
2015-05-20,282.0,259.0,259.0,282.0,0.0
2015-05-21,265.0,271.0,260.0,283.0,100.0
2015-05-22,270.0,268.0,265.0,276.0,200.0
2015-05-26,274.0,275.0,274.0,280.0,0.0
2015-05-27,278.0,285.0,277.0,288.0,0.0
2015-05-28,289.0,284.0,284.0,290.0,0.0
2015-05-29,286.0,286.0,286.0,290.0,0.0
2015-06-01,286.0,286.0,286.0,286.0,0.0
2015-06-02,287.0,288.0,286.0,288.0,0.0
2015-06-03,287.0,283.0,283.0,287.0,0.0
2015-06-04,275.0,276.0,274.0,276.0,0.0
2015-06-05,276.0,272.0,272.0,276.0,0.0
2015-06-08,272.0,264.0,264.0,272.0,0.0
2015-06-09,264.0,264.0,264.0,264.0,0.0
2015-06-10,271.0,270.0,269.0,271.0,0.0
2015-06-11,270.0,260.0,260.0,270.0,0.0
2015-06-12,262.0,267.0,262.0,267.0,0.0
2015-06-15,273.0,264.0,260.0,276.0,0.0
2015-06-16,280.0,296.0,267.0,330.0,1100.0
2015-06-17,300.0,293.0,293.0,304.0,400.0
2015-06-18,293.0,293.0,293.0,293.0,0.0
2015-06-19,293.0,301.0,291.0,301.0,0.0
2015-06-22,305.0,281.0,260.0,305.0,200.0
2015-06-23,287.0,288.0,285.0,294.0,0.0
2015-06-24,303.0,290.0,290.0,317.0,400.0
2015-06-25,285.0,272.0,263.0,285.0,100.0
2015-06-26,304.0,293.0,264.0,304.0,100.0
2015-06-29,281.0,282.0,280.0,292.0,0.0
2015-06-30,271.0,288.0,271.0,305.0,0.0
2015-07-01,296.0,285.0,271.0,296.0,100.0
2015-07-02,288.0,288.0,287.0,290.0,0.0
2015-07-06,291.0,289.0,285.0,291.0,0.0
2015-07-07,290.0,295.0,290.0,295.0,0.0
2015-07-08,296.0,301.0,296.0,305.0,0.0
2015-07-09,305.0,313.0,305.0,320.0,100.0
2015-07-10,314.0,310.0,299.0,314.0,200.0
2015-07-13,309.0,313.0,303.0,314.0,100.0
2015-07-14,313.0,317.0,313.0,320.0,100.0
2015-07-15,310.0,311.0,309.0,314.0,0.0
2015-07-16,314.0,315.0,305.0,315.0,0.0
2015-07-17,320.0,322.0,320.0,330.0,200.0
2015-07-20,337.0,355.0,330.0,389.0,1000.0
2015-07-21,364.0,355.0,352.0,365.0,300.0
2015-07-22,343.0,339.0,322.0,354.0,0.0
2015-07-23,340.0,331.0,331.0,349.0,100.0
2015-07-24,320.0,320.0,319.0,321.0,100.0
2015-07-27,340.0,306.0,306.0,340.0,0.0
2015-07-28,304.0,310.0,303.0,312.0,0.0
2015-07-29,310.0,306.0,306.0,310.0,0.0
2015-07-30,308.0,329.0,308.0,329.0,0.0
2015-07-31,326.0,310.0,310.0,336.0,0.0
2015-08-03,309.0,319.0,309.0,325.0,0.0
2015-08-04,311.0,328.0,311.0,328.0,0.0
2015-08-05,311.0,330.0,311.0,330.0,0.0
2015-08-06,325.0,329.0,325.0,329.0,0.0
2015-08-07,315.0,320.0,315.0,327.0,0.0
2015-08-10,321.0,319.0,313.0,335.0,100.0
2015-08-11,311.0,307.0,307.0,312.0,0.0
2015-08-12,307.0,305.0,305.0,315.0,0.0
2015-08-13,300.0,312.0,300.0,335.0,200.0
2015-08-14,309.0,311.0,309.0,312.0,0.0
2015-08-17,310.0,304.0,304.0,312.0,0.0
2015-08-18,316.0,312.0,310.0,320.0,100.0
2015-08-19,311.0,312.0,310.0,315.0,0.0
2015-08-20,310.0,300.0,300.0,310.0,0.0
2015-08-21,301.0,305.0,300.0,314.0,0.0
2015-08-24,300.0,315.0,300.0,315.0,0.0
2015-08-25,306.0,310.0,306.0,311.0,0.0
2015-08-26,300.0,313.0,300.0,314.0,0.0
2015-08-27,309.0,311.0,309.0,313.0,0.0
2015-08-28,303.0,307.0,303.0,320.0,0.0
2015-08-31,307.0,315.0,307.0,315.0,0.0
2015-09-01,303.0,309.0,303.0,309.0,0.0
2015-09-02,306.0,301.0,301.0,309.0,0.0
2015-09-03,303.0,299.0,299.0,303.0,0.0
2015-09-04,284.0,310.0,284.0,310.0,100.0
2015-09-08,309.0,310.0,300.0,315.0,0.0
2015-09-09,312.0,291.0,290.0,312.0,0.0
2015-09-10,304.0,310.0,304.0,315.0,200.0
2015-09-11,308.0,306.0,301.0,310.0,0.0
2015-09-14,308.0,305.0,305.0,308.0,0.0
2015-09-15,304.0,310.0,303.0,310.0,0.0
2015-09-16,311.0,310.0,309.0,312.0,0.0
2015-09-17,300.0,285.0,280.0,305.0,100.0
2015-09-18,288.0,283.0,275.0,290.0,1000.0
2015-09-21,276.0,276.0,276.0,280.0,0.0
2015-09-22,275.0,272.0,272.0,275.0,0.0
2015-09-23,272.0,272.0,272.0,272.0,0.0
2015-09-24,276.0,278.0,275.0,278.0,0.0
2015-09-25,277.0,283.0,274.0,283.0,0.0
2015-09-28,265.0,219.0,200.0,265.0,500.0
2015-09-29,215.0,194.0,180.0,220.0,0.0
2015-09-30,200.0,197.0,195.0,200.0,0.0
2015-10-01,206.0,184.0,180.0,210.0,500.0
2015-10-02,199.0,198.0,195.0,200.0,100.0
2015-10-05,210.0,206.0,202.0,223.0,100.0
2015-10-06,200.0,190.0,190.0,200.0,100.0
2015-10-07,197.0,198.0,194.0,200.0,0.0
2015-10-08,200.0,198.0,196.0,202.0,100.0
2015-10-09,196.0,201.0,188.0,201.0,0.0
2015-10-12,203.0,205.0,187.0,205.0,0.0
2015-10-13,205.0,200.0,191.0,205.0,0.0
2015-10-14,190.0,184.0,177.0,195.0,100.0
2015-10-15,192.0,198.0,185.0,198.0,0.0
2015-10-16,190.0,199.0,189.0,201.0,100.0
2015-10-19,199.0,199.0,190.0,199.0,0.0
2015-10-20,189.0,189.0,189.0,193.0,0.0
2015-10-21,189.0,189.0,189.0,195.0,0.0
2015-10-22,199.0,189.0,189.0,200.0,100.0
2015-10-23,189.0,200.0,189.0,200.0,0.0
2015-10-26,190.0,190.0,190.0,200.0,0.0
2015-10-27,190.0,190.0,190.0,199.0,0.0
2015-10-28,199.0,190.0,190.0,199.0,0.0
2015-10-29,190.0,198.0,190.0,198.0,0.0
2015-10-30,190.0,190.0,190.0,190.0,0.0
2015-11-02,194.0,190.0,190.0,194.0,0.0
2015-11-03,191.0,190.0,190.0,197.0,0.0
2015-11-04,190.0,177.0,177.0,190.0,0.0
2015-11-05,181.0,162.0,155.0,181.0,100.0
2015-11-06,158.0,171.0,158.0,171.0,0.0
2015-11-09,171.0,171.0,171.0,177.0,0.0
2015-11-10,178.0,178.0,178.0,178.0,0.0
2015-11-11,178.0,178.0,178.0,178.0,0.0
2015-11-12,180.0,158.0,154.0,180.0,0.0
2015-11-13,158.0,133.0,116.0,160.0,100.0
2015-11-16,138.0,123.0,106.0,138.0,100.0
2015-11-17,123.0,116.0,116.0,123.0,0.0
2015-11-18,115.0,130.0,115.0,145.0,100.0
2015-11-19,130.0,126.0,126.0,159.0,100.0
2015-11-20,125.0,116.0,110.0,125.0,1200.0
2015-11-23,113.0,122.0,110.0,137.0,3000.0
2015-11-24,113.0,122.0,113.0,139.0,1500.0
2015-11-25,119.0,118.0,115.0,122.0,600.0
2015-11-27,137.0,112.0,112.0,137.0,300.0
2015-11-30,111.0,113.0,111.0,120.0,400.0
2015-12-01,112.0,94.0,88.0,113.0,2000.0
2015-12-02,94.0,90.0,90.0,97.0,200.0
2015-12-03,90.0,92.0,86.0,95.0,800.0
2015-12-04,86.0,108.0,86.0,120.0,3100.0
2015-12-07,101.0,91.0,90.0,102.0,800.0
2015-12-08,93.0,87.0,87.0,96.0,500.0
2015-12-09,100.0,90.0,90.0,106.0,300.0
2015-12-10,100.0,85.0,85.0,102.0,400.0
2015-12-11,106.0,88.0,87.0,106.0,400.0
2015-12-14,88.0,92.0,88.0,97.0,800.0
2015-12-15,101.0,83.0,79.0,101.0,1000.0
2015-12-16,90.0,88.0,83.0,95.0,1500.0
2015-12-17,89.0,87.0,86.0,92.0,700.0
2015-12-18,87.0,93.0,87.0,99.0,800.0
2015-12-21,95.0,87.0,87.0,100.0,800.0
2015-12-22,88.0,92.0,88.0,92.0,300.0
2015-12-23,90.0,91.0,90.0,93.0,200.0
2015-12-24,90.0,81.0,70.0,91.0,3100.0
2015-12-28,81.0,70.0,65.0,82.0,3400.0
2015-12-29,69.0,70.0,66.0,76.0,1200.0
2015-12-30,70.0,69.0,67.0,71.0,1300.0
2015-12-31,65.0,74.0,62.0,75.0,1500.0
2016-01-04,75.0,73.0,71.0,78.0,1300.0
2016-01-05,104.0,76.0,75.0,123.0,8100.0
2016-01-06,71.0,71.0,68.0,75.0,800.0
2016-01-07,69.0,56.0,56.0,69.0,1300.0
2016-01-08,65.0,64.0,52.0,70.0,900.0
2016-01-11,61.0,54.0,53.0,67.0,900.0
2016-01-12,53.0,55.0,53.0,55.0,200.0
2016-01-13,61.0,50.0,42.0,61.0,500.0
2016-01-14,43.0,50.0,43.0,51.0,500.0
2016-01-15,50.0,51.0,49.0,51.0,100.0
2016-01-19,44.0,48.0,44.0,49.0,0.0
2016-01-20,45.0,50.0,41.0,50.0,400.0
2016-01-21,59.0,52.0,46.0,59.0,100.0
2016-01-22,49.0,52.0,49.0,53.0,0.0
2016-01-25,51.0,50.0,48.0,55.0,200.0
2016-01-26,50.0,52.0,49.0,53.0,0.0
2016-01-27,51.0,52.0,49.0,52.0,100.0
2016-01-28,52.0,54.0,52.0,58.0,100.0
2016-01-29,54.0,55.0,54.0,56.0,200.0
2016-02-01,57.0,55.0,55.0,58.0,300.0
2016-02-02,57.0,65.0,55.0,70.0,2300.0
2016-02-03,64.0,66.0,64.0,74.0,900.0
2016-02-04,70.0,67.0,64.0,74.0,300.0
2016-02-05,61.0,62.0,59.0,66.0,0.0
2016-02-08,59.0,58.0,57.0,64.0,0.0
2016-02-09,64.0,56.0,52.0,64.0,100.0
2016-02-10,64.0,58.0,58.0,64.0,200.0
2016-02-11,58.0,60.0,50.0,67.0,100.0
2016-02-12,63.0,58.0,57.0,63.0,100.0
2016-02-16,58.0,50.0,50.0,58.0,100.0
2016-02-17,56.0,54.0,54.0,56.0,0.0
2016-02-18,52.0,52.0,51.0,52.0,0.0
2016-02-19,53.0,53.0,52.0,57.0,0.0
2016-02-22,50.0,49.0,48.0,51.0,0.0
2016-02-23,52.0,43.0,43.0,52.0,100.0
2016-02-24,46.0,50.0,46.0,52.0,0.0
2016-02-25,53.0,49.0,47.0,53.0,0.0
2016-02-26,49.0,47.0,46.0,50.0,0.0
2016-02-29,47.0,50.0,47.0,50.0,0.0
2016-03-01,49.0,50.0,46.0,50.0,0.0
2016-03-02,49.0,49.0,48.0,50.0,0.0
2016-03-03,50.0,49.0,49.0,50.0,100.0
2016-03-04,50.0,44.0,43.0,50.0,200.0
2016-03-07,38.5,42.29999923706055,37.20000076293945,60.29999923706055,3800.0
2016-03-08,47.5,46.29999923706055,43.0,49.0,1100.0
2016-03-09,47.5,49.29999923706055,47.5,53.0,2100.0
2016-03-10,50.5,49.5,47.5,52.599998474121094,900.0
2016-03-11,49.0,48.0,48.0,52.5,500.0
2016-03-14,50.5,50.79999923706055,48.099998474121094,52.5,400.0
2016-03-15,50.0,48.0,47.70000076293945,51.20000076293945,700.0
2016-03-16,49.20000076293945,49.0,48.20000076293945,51.099998474121094,400.0
2016-03-17,48.5,48.20000076293945,48.0,49.79999923706055,100.0
2016-03-18,49.599998474121094,49.400001525878906,44.70000076293945,49.599998474121094,200.0
2016-03-21,50.5,49.599998474121094,48.0,51.0,300.0
2016-03-22,48.29999923706055,43.099998474121094,39.400001525878906,48.29999923706055,500.0
2016-03-23,42.900001525878906,40.0,40.0,42.900001525878906,900.0
2016-03-24,40.70000076293945,39.599998474121094,38.0,41.5,100.0
2016-03-28,38.599998474121094,34.5,33.599998474121094,38.599998474121094,1200.0
2016-03-29,34.29999923706055,35.20000076293945,33.900001525878906,37.70000076293945,500.0
2016-03-30,33.0,33.599998474121094,32.5,35.099998474121094,500.0
2016-03-31,34.79999923706055,34.20000076293945,33.099998474121094,35.70000076293945,900.0
2016-04-01,38.29999923706055,43.5,34.0,48.70000076293945,18400.0
2016-04-04,43.5,40.70000076293945,36.0,50.5,7200.0
2016-04-05,41.20000076293945,35.400001525878906,34.70000076293945,43.0,6800.0
2016-04-06,36.0,35.0,30.0,38.20000076293945,10400.0
2016-04-07,37.5,38.0,35.79999923706055,43.5,31900.0
2016-04-08,41.5,36.0,35.0,41.5,4700.0
2016-04-11,36.599998474121094,37.70000076293945,35.0,39.900001525878906,20900.0
2016-04-12,38.79999923706055,37.20000076293945,36.79999923706055,44.400001525878906,13100.0
2016-04-13,37.79999923706055,37.0,35.5,40.0,3400.0
2016-04-14,36.70000076293945,30.5,30.200000762939453,38.5,8700.0
2016-04-15,21.299999237060547,21.0,20.700000762939453,21.299999237060547,67900.0
2016-04-18,21.200000762939453,21.299999237060547,21.0,22.5,19600.0
2016-04-19,21.100000381469727,20.899999618530273,20.5,21.200000762939453,11500.0
2016-04-20,20.799999237060547,20.5,18.200000762939453,21.0,11900.0
2016-04-21,20.700000762939453,18.899999618530273,18.5,20.799999237060547,13100.0
2016-04-22,19.5,18.600000381469727,18.200000762939453,19.5,13300.0
2016-04-25,18.5,19.399999618530273,18.200000762939453,20.700000762939453,72200.0
2016-04-26,19.700000762939453,18.600000381469727,17.600000381469727,19.700000762939453,17200.0
2016-04-27,18.399999618530273,17.5,17.5,18.600000381469727,7000.0
2016-04-28,17.600000381469727,18.200000762939453,17.600000381469727,18.899999618530273,30400.0
2016-04-29,18.399999618530273,16.100000381469727,16.100000381469727,18.399999618530273,17000.0
2016-05-02,16.299999237060547,17.0,16.299999237060547,17.600000381469727,16500.0
2016-05-03,17.600000381469727,17.600000381469727,17.0,17.799999237060547,12000.0
2016-05-04,17.700000762939453,17.0,15.5,17.700000762939453,11800.0
2016-05-05,17.100000381469727,16.0,16.0,17.100000381469727,6500.0
2016-05-06,15.600000381469727,15.300000190734863,15.0,16.399999618530273,13200.0
2016-05-09,15.5,14.600000381469727,14.199999809265137,15.699999809265137,7100.0
2016-05-10,14.699999809265137,14.100000381469727,13.600000381469727,15.300000190734863,10900.0
2016-05-11,13.600000381469727,14.5,13.600000381469727,14.800000190734863,4500.0
2016-05-12,14.899999618530273,14.800000190734863,13.600000381469727,15.699999809265137,21900.0
2016-05-13,15.5,13.800000190734863,13.800000190734863,15.5,20600.0
2016-05-16,13.899999618530273,13.899999618530273,13.5,14.699999809265137,7900.0
2016-05-17,13.699999809265137,11.800000190734863,11.5,14.100000381469727,16000.0
2016-05-18,12.899999618530273,11.5,10.800000190734863,12.899999618530273,25200.0
2016-05-19,11.800000190734863,10.5,10.0,11.800000190734863,14700.0
2016-05-20,10.600000381469727,34.5,10.600000381469727,39.70000076293945,4148200.0
2016-05-23,34.29999923706055,40.70000076293945,30.299999237060547,49.29999923706055,3080500.0
2016-05-24,37.5,31.5,30.299999237060547,40.0,522500.0
2016-05-25,37.79999923706055,35.5,33.0,40.5,675200.0
2016-05-26,34.5,31.0,30.799999237060547,34.5,131200.0
2016-05-27,31.5,30.200000762939453,30.0,31.899999618530273,75900.0
2016-05-31,33.20000076293945,32.5,31.200000762939453,35.20000076293945,133100.0
2016-06-01,32.5,31.5,30.200000762939453,32.900001525878906,50500.0
2016-06-02,33.5,38.900001525878906,31.100000381469727,45.0,813800.0
2016-06-03,37.0,36.400001525878906,35.099998474121094,41.400001525878906,155800.0
2016-06-06,36.20000076293945,36.29999923706055,34.5,38.400001525878906,83000.0
2016-06-07,36.0,33.79999923706055,31.5,36.29999923706055,70000.0
2016-06-08,33.20000076293945,34.099998474121094,32.0,34.5,41100.0
2016-06-09,34.0,34.400001525878906,33.099998474121094,42.599998474121094,365800.0
2016-06-10,33.5,32.900001525878906,32.599998474121094,34.79999923706055,34700.0
2016-06-13,34.400001525878906,32.599998474121094,31.600000381469727,34.400001525878906,19000.0
2016-06-14,33.400001525878906,33.0,32.400001525878906,34.0,22000.0
2016-06-15,44.400001525878906,38.20000076293945,37.0,45.79999923706055,687300.0
2016-06-16,37.0,36.79999923706055,33.29999923706055,38.0,74000.0
2016-06-17,38.0,36.400001525878906,35.70000076293945,38.400001525878906,38900.0
2016-06-20,36.0,35.400001525878906,34.79999923706055,37.20000076293945,29000.0
2016-06-21,34.79999923706055,35.400001525878906,34.099998474121094,35.400001525878906,19900.0
2016-06-22,35.70000076293945,34.5,33.70000076293945,35.70000076293945,15600.0
2016-06-23,40.0,35.0,34.5,41.0,282800.0
2016-06-24,33.5,33.79999923706055,33.5,34.5,40100.0
2016-06-27,33.20000076293945,32.5,32.099998474121094,34.70000076293945,19100.0
2016-06-28,32.79999923706055,33.29999923706055,32.0,33.29999923706055,20500.0
2016-06-29,33.20000076293945,35.79999923706055,33.20000076293945,36.70000076293945,45200.0
2016-06-30,36.900001525878906,34.400001525878906,33.70000076293945,36.900001525878906,17700.0
2016-07-01,33.70000076293945,34.5,33.20000076293945,34.900001525878906,18600.0
2016-07-05,33.599998474121094,33.400001525878906,33.20000076293945,34.5,9900.0
2016-07-06,33.099998474121094,33.900001525878906,32.0,34.900001525878906,25700.0
2016-07-07,33.900001525878906,34.099998474121094,32.70000076293945,35.70000076293945,21900.0
2016-07-08,34.0,33.099998474121094,33.0,34.29999923706055,11000.0
2016-07-11,33.5,33.400001525878906,33.0,33.79999923706055,8900.0
2016-07-12,33.5,33.900001525878906,33.0,33.900001525878906,14200.0
2016-07-13,34.0,33.29999923706055,33.099998474121094,34.0,8000.0
2016-07-14,33.400001525878906,32.900001525878906,32.099998474121094,33.70000076293945,15500.0
2016-07-15,30.0,29.299999237060547,26.799999237060547,31.0,53700.0
2016-07-18,29.299999237060547,26.299999237060547,24.200000762939453,29.799999237060547,55100.0
2016-07-19,25.700000762939453,25.899999618530273,25.5,27.200000762939453,11900.0
2016-07-20,25.600000381469727,25.700000762939453,25.100000381469727,27.399999618530273,15400.0
2016-07-21,25.200000762939453,25.100000381469727,25.100000381469727,26.399999618530273,8700.0
2016-07-22,25.0,25.5,25.0,26.5,13500.0
2016-07-25,25.799999237060547,25.0,25.0,25.799999237060547,11700.0
2016-07-26,25.399999618530273,26.700000762939453,25.100000381469727,26.799999237060547,16900.0
2016-07-27,26.899999618530273,28.899999618530273,26.700000762939453,30.399999618530273,32300.0
2016-07-28,29.799999237060547,28.600000381469727,28.0,30.5,10500.0
2016-07-29,28.299999237060547,27.5,27.0,28.5,10900.0
2016-08-01,27.200000762939453,26.5,25.299999237060547,29.100000381469727,8200.0
2016-08-02,26.200000762939453,25.399999618530273,24.799999237060547,26.799999237060547,10500.0
2016-08-03,25.100000381469727,27.100000381469727,25.0,27.399999618530273,25900.0
2016-08-04,28.100000381469727,27.0,26.0,28.100000381469727,8700.0
2016-08-05,26.600000381469727,26.0,25.399999618530273,26.799999237060547,11100.0
2016-08-08,27.0,26.600000381469727,25.700000762939453,27.0,5400.0
2016-08-09,27.0,26.700000762939453,25.5,27.799999237060547,8100.0
2016-08-10,26.600000381469727,26.899999618530273,26.299999237060547,27.899999618530273,5200.0
2016-08-11,27.5,26.799999237060547,26.0,27.5,3200.0
2016-08-12,25.600000381469727,29.5,25.600000381469727,29.799999237060547,20800.0
2016-08-15,28.0,27.5,26.5,29.399999618530273,20000.0
2016-08-16,27.5,25.899999618530273,25.899999618530273,28.0,11900.0
2016-08-17,25.600000381469727,25.299999237060547,25.0,26.0,14000.0
2016-08-18,25.0,24.799999237060547,24.0,25.399999618530273,13000.0
2016-08-19,26.100000381469727,24.899999618530273,24.399999618530273,26.100000381469727,8800.0
2016-08-22,24.600000381469727,24.0,23.5,25.5,11000.0
2016-08-23,24.0,25.899999618530273,23.0,27.0,17700.0
2016-08-24,25.700000762939453,25.600000381469727,24.200000762939453,26.799999237060547,9600.0
