Date,dhropen,dhrclose,dhrlow,dhrhigh,dhrvolume
2014-04-11,55.8453369140625,55.193328857421875,55.178165435791016,56.034873962402344,3608300.0
2014-04-14,55.670963287353516,55.03411865234375,54.51099395751953,55.670963287353516,5905200.0
2014-04-15,55.10993194580078,55.3449592590332,54.39727020263672,55.41319274902344,5046200.0
2014-04-16,55.94389724731445,55.8377571105957,55.23881912231445,56.004547119140625,5374500.0
2014-04-17,55.3449592590332,55.23123550415039,54.806671142578125,55.67854309082031,10285800.0
2014-04-21,55.61789321899414,56.5428352355957,55.4283561706543,56.6262321472168,7684000.0
2014-04-22,56.46702194213867,55.761940002441406,55.73161315917969,56.5428352355957,5662700.0
2014-04-23,55.72403335571289,55.633056640625,55.50416946411133,55.883243560791016,4210500.0
2014-04-24,55.883243560791016,55.8453369140625,55.61789321899414,56.034873962402344,3678000.0
2014-04-25,55.807430267333984,55.38286590576172,55.21607208251953,55.93631362915039,3204300.0
2014-04-28,55.5572395324707,55.72403335571289,55.1402587890625,55.79984664916992,6213200.0
2014-04-29,55.73161315917969,55.64822006225586,55.29188919067383,55.8377571105957,5475800.0
2014-04-30,55.542076110839844,55.633056640625,55.32221221923828,55.686126708984375,4372200.0
2014-05-01,55.633056640625,55.807430267333984,55.542076110839844,56.1258544921875,4759300.0
2014-05-02,55.83017349243164,55.549659729003906,55.46626281738281,55.913570404052734,3463400.0
2014-05-05,55.3449592590332,55.3449592590332,55.049278259277344,55.51933288574219,2560300.0
2014-05-06,55.18574523925781,55.01137161254883,54.99620819091797,55.37528610229492,2691800.0
2014-05-07,55.178165435791016,55.20090866088867,54.715694427490234,55.27672576904297,4129100.0
2014-05-08,55.178165435791016,55.549659729003906,55.049278259277344,55.96664047241211,3763200.0
2014-05-09,55.443519592285156,56.1258544921875,55.18574523925781,56.148597717285156,5644600.0
2014-05-12,56.269901275634766,56.914329528808594,56.269901275634766,56.95223617553711,3653100.0
2014-05-13,57.17967987060547,57.33889389038086,56.95981979370117,57.56633758544922,3746300.0
2014-05-14,57.164520263671875,57.020469665527344,56.92190933227539,57.75587463378906,4078800.0
2014-05-15,56.77027893066406,56.8385124206543,56.29264450073242,56.92190933227539,4019500.0
2014-05-16,56.84609603881836,57.10386657714844,56.59590530395508,57.17210006713867,4231700.0
2014-05-19,56.94465637207031,57.482940673828125,56.89158630371094,57.763458251953125,3121600.0
2014-05-20,57.467777252197266,56.70962905883789,56.535255432128906,57.58150100708008,3076500.0
2014-05-21,56.95981979370117,57.83169174194336,56.95981979370117,57.869598388671875,4151400.0
2014-05-22,58.62774658203125,59.15845489501953,58.15769577026367,59.51478576660156,8946200.0
2014-05-23,59.13570785522461,59.454132080078125,58.93859100341797,59.484458923339844,2859400.0
2014-05-27,59.855953216552734,59.62850570678711,59.49203872680664,59.89385986328125,3384100.0
2014-05-28,59.681575775146484,59.65125274658203,59.423805236816406,59.92418670654297,2958300.0
2014-05-29,59.65125274658203,59.55269241333008,59.23426818847656,59.77255630493164,3134900.0
2014-05-30,59.39347839355469,59.46171188354492,59.15087127685547,59.529945373535156,4487700.0
2014-06-02,59.590599060058594,59.62092590332031,59.0068244934082,59.78013610839844,2406100.0
2014-06-03,59.38589859008789,59.73464584350586,59.3025016784668,59.7877197265625,2733700.0
2014-06-04,59.545108795166016,59.46171188354492,59.13570785522461,59.63608932495117,3257400.0
2014-06-05,59.469295501708984,60.27293395996094,59.082637786865234,60.53828811645508,3897900.0
2014-06-06,60.31084060668945,60.932525634765625,60.26535415649414,61.023502349853516,3688400.0
