Date,cprtopen,cprtclose,cprtlow,cprthigh,cprtvolume
2010-11-19,8.694999694824219,8.725000381469727,8.65999984741211,8.770000457763672,844400.0
2010-11-22,8.717499732971191,8.832500457763672,8.712499618530273,8.852499961853027,1089200.0
2010-11-23,8.762499809265137,8.755000114440918,8.699999809265137,8.829999923706055,1613600.0
2010-11-24,8.800000190734863,9.010000228881836,8.800000190734863,9.029999732971191,2012800.0
2010-11-26,8.927499771118164,8.97249984741211,8.920000076293945,9.055000305175781,432400.0
2010-11-29,8.944999694824219,9.020000457763672,8.859999656677246,9.057499885559082,2233200.0
2010-11-30,8.927499771118164,8.869999885559082,8.779999732971191,9.012499809265137,3542800.0
2010-12-01,8.952500343322754,8.452500343322754,8.412500381469727,9.052499771118164,7900000.0
2010-12-02,8.462499618530273,8.279999732971191,8.2475004196167,8.557499885559082,6899200.0
2010-12-03,8.2475004196167,8.350000381469727,8.2475004196167,8.454999923706055,2676000.0
2010-12-06,8.324999809265137,8.3774995803833,8.324999809265137,8.385000228881836,2853200.0
2010-12-07,8.4399995803833,8.390000343322754,8.359999656677246,8.447500228881836,3553600.0
2010-12-08,8.414999961853027,8.362500190734863,8.350000381469727,8.4375,2049600.0
2010-12-09,8.412500381469727,8.479999542236328,8.375,8.515000343322754,3116800.0
2010-12-10,8.5,8.607500076293945,8.489999771118164,8.609999656677246,1848400.0
2010-12-13,8.625,8.702500343322754,8.625,8.819999694824219,4989600.0
2010-12-14,8.742500305175781,8.8100004196167,8.739999771118164,8.837499618530273,3075600.0
2010-12-15,9.197500228881836,9.237500190734863,9.1899995803833,9.3774995803833,9044000.0
2010-12-16,9.3100004196167,9.332500457763672,9.260000228881836,9.34749984741211,3985200.0
2010-12-17,9.3149995803833,9.3149995803833,9.270000457763672,9.357500076293945,4416000.0
2010-12-20,9.327500343322754,9.345000267028809,9.300000190734863,9.350000381469727,1963200.0
2010-12-21,9.350000381469727,9.329999923706055,9.3125,9.350000381469727,1838400.0
2010-12-22,9.337499618530273,9.345000267028809,9.329999923706055,9.385000228881836,3223200.0
2010-12-23,9.337499618530273,9.322500228881836,9.302499771118164,9.367500305175781,924800.0
2010-12-27,9.3125,9.345000267028809,9.279999732971191,9.359999656677246,889200.0
2010-12-28,9.335000038146973,9.359999656677246,9.300000190734863,9.359999656677246,1093600.0
2010-12-29,9.375,9.3725004196167,9.354999542236328,9.412500381469727,4412400.0
2010-12-30,9.375,9.3725004196167,9.367500305175781,9.40250015258789,1064400.0
2010-12-31,9.375,9.337499618530273,9.324999809265137,9.3774995803833,2525200.0
2011-01-03,9.40250015258789,9.385000228881836,9.350000381469727,9.4375,1695600.0
2011-01-04,9.407500267028809,9.362500190734863,9.337499618530273,9.417499542236328,3024800.0
2011-01-05,9.362500190734863,9.3725004196167,9.324999809265137,9.407500267028809,1698000.0
2011-01-06,9.364999771118164,9.362500190734863,9.317500114440918,9.385000228881836,4891200.0
2011-01-07,9.369999885559082,9.345000267028809,9.337499618530273,9.442500114440918,13625200.0
2011-01-10,9.34000015258789,9.350000381469727,9.322500228881836,9.382499694824219,14995200.0
2011-01-11,9.359999656677246,9.364999771118164,9.352499961853027,9.397500038146973,6576000.0
2011-01-12,9.412500381469727,9.362500190734863,9.342499732971191,9.412500381469727,9400400.0
2011-01-13,9.375,9.404999732971191,9.345000267028809,9.404999732971191,22295600.0
2011-01-14,9.3774995803833,9.390000343322754,9.3774995803833,9.40999984741211,10746400.0
2011-01-18,9.524999618530273,9.890000343322754,9.524999618530273,9.890000343322754,15104400.0
2011-01-19,9.800000190734863,9.857500076293945,9.800000190734863,9.912500381469727,3582400.0
2011-01-20,9.8125,9.8125,9.802499771118164,9.875,5254000.0
2011-01-21,9.857500076293945,10.079999923706055,9.8149995803833,10.217499732971191,12428000.0
2011-01-24,10.024999618530273,9.984999656677246,9.960000038146973,10.09749984741211,3812400.0
2011-01-25,9.862500190734863,9.882499694824219,9.744999885559082,9.899999618530273,5783600.0
2011-01-26,9.922499656677246,10.095000267028809,9.90250015258789,10.175000190734863,3962800.0
2011-01-27,10.095000267028809,9.904999732971191,9.887499809265137,10.095000267028809,2802400.0
2011-01-28,9.890000343322754,9.77750015258789,9.75,9.977499961853027,3294800.0
2011-01-31,9.802499771118164,9.8125,9.710000038146973,9.842499732971191,2287200.0
2011-02-01,9.869999885559082,9.975000381469727,9.867500305175781,10.0,1951200.0
2011-02-02,9.947500228881836,9.899999618530273,9.892499923706055,10.052499771118164,1643600.0
2011-02-03,9.880000114440918,9.947500228881836,9.880000114440918,10.045000076293945,2530400.0
2011-02-04,9.952500343322754,10.039999961853027,9.914999961853027,10.100000381469727,2156800.0
2011-02-07,10.037500381469727,10.09000015258789,10.007499694824219,10.197500228881836,1733600.0
2011-02-08,10.087499618530273,10.1875,10.02750015258789,10.1875,1489600.0
2011-02-09,10.15250015258789,10.180000305175781,10.130000114440918,10.232500076293945,1242800.0
2011-02-10,10.149999618530273,10.212499618530273,10.09749984741211,10.265000343322754,1152400.0
2011-02-11,10.1875,10.27750015258789,10.172499656677246,10.297499656677246,1086800.0
2011-02-14,10.300000190734863,10.279999732971191,10.164999961853027,10.387499809265137,1469200.0
2011-02-15,10.267499923706055,10.182499885559082,10.172499656677246,10.307499885559082,1466000.0
2011-02-16,10.220000267028809,10.2475004196167,10.207500457763672,10.295000076293945,1624000.0
2011-02-17,10.227499961853027,10.329999923706055,10.157500267028809,10.359999656677246,1093200.0
2011-02-18,10.359999656677246,10.352499961853027,10.257499694824219,10.432499885559082,1102000.0
2011-02-22,10.170000076293945,10.137499809265137,10.125,10.3125,1886800.0
2011-02-23,10.149999618530273,10.037500381469727,10.024999618530273,10.172499656677246,1484000.0
2011-02-24,10.072500228881836,10.1274995803833,10.010000228881836,10.162500381469727,1984400.0
2011-02-25,10.180000305175781,10.297499656677246,10.180000305175781,10.337499618530273,2786400.0
2011-02-28,10.34749984741211,10.5024995803833,10.305000305175781,10.524999618530273,5102000.0
2011-03-01,10.475000381469727,10.217499732971191,10.210000038146973,10.487500190734863,2562800.0
2011-03-02,10.21500015258789,10.292499542236328,10.21500015258789,10.319999694824219,2012400.0
2011-03-03,10.425000190734863,10.362500190734863,10.039999961853027,10.457500457763672,2328400.0
2011-03-04,10.329999923706055,10.279999732971191,10.220000267028809,10.357500076293945,1222800.0
2011-03-07,10.295000076293945,10.192500114440918,10.1274995803833,10.302499771118164,1358400.0
2011-03-08,10.192500114440918,10.324999809265137,10.15250015258789,10.412500381469727,1189600.0
2011-03-09,10.295000076293945,10.427499771118164,10.265000343322754,10.442500114440918,1571200.0
2011-03-10,10.337499618530273,10.194999694824219,10.1875,10.364999771118164,1476000.0
2011-03-11,10.1899995803833,10.1875,10.117500305175781,10.237500190734863,1142400.0
2011-03-14,10.125,10.260000228881836,10.125,10.359999656677246,1152400.0
2011-03-15,10.047499656677246,10.140000343322754,10.029999732971191,10.229999542236328,1970800.0
2011-03-16,10.145000457763672,10.02750015258789,9.989999771118164,10.175000190734863,1766800.0
2011-03-17,10.1225004196167,10.114999771118164,10.057499885559082,10.182499885559082,1389200.0
2011-03-18,10.1875,10.227499961853027,10.177499771118164,10.25,1954400.0
2011-03-21,10.274999618530273,10.272500038146973,10.242500305175781,10.369999885559082,1312000.0
2011-03-22,10.227499961853027,10.350000381469727,10.220000267028809,10.3725004196167,1568400.0
2011-03-23,10.322500228881836,10.364999771118164,10.255000114440918,10.407500267028809,1137600.0
2011-03-24,10.390000343322754,10.4350004196167,10.364999771118164,10.5,1118000.0
2011-03-25,10.4399995803833,10.524999618530273,10.412500381469727,10.557499885559082,1307600.0
2011-03-28,10.520000457763672,10.467499732971191,10.447500228881836,10.557499885559082,578400.0
2011-03-29,10.492500305175781,10.732500076293945,10.492500305175781,10.774999618530273,1587600.0
2011-03-30,10.744999885559082,10.742500305175781,10.6875,10.800000190734863,872400.0
2011-03-31,10.699999809265137,10.832500457763672,10.65999984741211,10.864999771118164,1326400.0
2011-04-01,10.854999542236328,10.84000015258789,10.772500038146973,10.899999618530273,1462800.0
2011-04-04,10.864999771118164,11.0024995803833,10.822500228881836,11.017499923706055,1334800.0
2011-04-05,10.979999542236328,10.992500305175781,10.952500343322754,11.037500381469727,1970800.0
2011-04-06,11.020000457763672,11.024999618530273,10.992500305175781,11.074999809265137,1200400.0
2011-04-07,11.037500381469727,10.984999656677246,10.917499542236328,11.095000267028809,1303200.0
2011-04-08,11.0,10.989999771118164,10.904999732971191,11.02750015258789,1466800.0
2011-04-11,10.979999542236328,11.09749984741211,10.967499732971191,11.212499618530273,1737200.0
2011-04-12,11.050000190734863,11.072500228881836,11.012499809265137,11.180000305175781,1732000.0
2011-04-13,11.164999961853027,11.145000457763672,11.087499618530273,11.22249984741211,1712000.0
2011-04-14,11.09000015258789,11.117500305175781,11.09000015258789,11.182499885559082,1526800.0
2011-04-15,11.1225004196167,11.1850004196167,11.052499771118164,11.210000038146973,1349200.0
2011-04-18,11.092499732971191,11.015000343322754,10.930000305175781,11.092499732971191,1040800.0
2011-04-19,11.052499771118164,11.0024995803833,10.942500114440918,11.092499732971191,1080000.0
2011-04-20,11.109999656677246,11.107500076293945,11.0649995803833,11.147500038146973,862000.0
2011-04-21,11.132499694824219,11.074999809265137,11.032500267028809,11.137499809265137,879600.0
2011-04-25,11.087499618530273,11.0625,10.944999694824219,11.109999656677246,923200.0
2011-04-26,11.1225004196167,11.0649995803833,11.042499542236328,11.1225004196167,1320000.0
2011-04-27,11.109999656677246,11.079999923706055,10.967499732971191,11.125,1978800.0
2011-04-28,11.087499618530273,11.107500076293945,11.050000190734863,11.162500381469727,980000.0
2011-04-29,11.125,11.345000267028809,11.052499771118164,11.407500267028809,1764000.0
2011-05-02,11.354999542236328,11.237500190734863,11.217499732971191,11.3725004196167,1044000.0
2011-05-03,11.262499809265137,11.322500228881836,11.2475004196167,11.457500457763672,2553600.0
2011-05-04,11.327500343322754,11.364999771118164,11.182499885559082,11.380000114440918,1484000.0
2011-05-05,11.292499542236328,11.335000038146973,11.210000038146973,11.414999961853027,1499600.0
2011-05-06,11.420000076293945,11.382499694824219,11.335000038146973,11.492500305175781,1028000.0
2011-05-09,11.350000381469727,11.40250015258789,11.3100004196167,11.422499656677246,848000.0
2011-05-10,11.447500228881836,11.524999618530273,11.364999771118164,11.5600004196167,1274000.0
2011-05-11,11.510000228881836,11.457500457763672,11.427499771118164,11.529999732971191,1052800.0
2011-05-12,11.452500343322754,11.619999885559082,11.4375,11.657500267028809,1604000.0
2011-05-13,11.619999885559082,11.5649995803833,11.489999771118164,11.642499923706055,876000.0
2011-05-16,11.542499542236328,11.482500076293945,11.46500015258789,11.619999885559082,931200.0
2011-05-17,11.462499618530273,11.494999885559082,11.40999984741211,11.532500267028809,1084400.0
2011-05-18,11.492500305175781,11.649999618530273,11.449999809265137,11.6875,897600.0
2011-05-19,11.664999961853027,11.65999984741211,11.569999694824219,11.717499732971191,429200.0
2011-05-20,11.635000228881836,11.59000015258789,11.482500076293945,11.635000228881836,696000.0
2011-05-23,11.442500114440918,11.542499542236328,11.364999771118164,11.647500038146973,1183600.0
2011-05-24,11.577500343322754,11.552499771118164,11.482500076293945,11.672499656677246,1227600.0
2011-05-25,11.522500038146973,11.5625,11.467499732971191,11.569999694824219,1234400.0
2011-05-26,11.5600004196167,11.65250015258789,11.505000114440918,11.662500381469727,1119200.0
2011-05-27,11.667499542236328,11.614999771118164,11.595000267028809,11.779999732971191,889200.0
2011-05-31,11.7475004196167,11.75,11.612500190734863,11.772500038146973,2009600.0
2011-06-01,11.744999885559082,11.547499656677246,11.505000114440918,11.782500267028809,1353200.0
2011-06-02,11.397500038146973,11.102499961853027,10.797499656677246,11.397500038146973,5328000.0
2011-06-03,10.917499542236328,10.97249984741211,10.757499694824219,11.072500228881836,3062000.0
2011-06-06,10.907500267028809,10.912500381469727,10.8774995803833,11.052499771118164,2030400.0
2011-06-07,10.954999923706055,11.024999618530273,10.90999984741211,11.100000381469727,1962800.0
2011-06-08,11.017499923706055,10.979999542236328,10.9350004196167,11.092499732971191,1470400.0
2011-06-09,11.020000457763672,11.107500076293945,10.977499961853027,11.157500267028809,1416400.0
2011-06-10,11.042499542236328,10.904999732971191,10.867500305175781,11.107500076293945,1695200.0
2011-06-13,10.947500228881836,10.960000038146973,10.947500228881836,11.095000267028809,1750000.0
2011-06-14,11.079999923706055,11.112500190734863,11.055000305175781,11.175000190734863,1820800.0
2011-06-15,11.032500267028809,11.074999809265137,11.032500267028809,11.125,1932000.0
2011-06-16,11.0625,11.162500381469727,11.03499984741211,11.180000305175781,2527200.0
2011-06-17,11.227499961853027,11.167499542236328,11.164999961853027,11.295000076293945,2941600.0
2011-06-20,10.8774995803833,11.107500076293945,10.867500305175781,11.114999771118164,2520000.0
2011-06-21,11.125,11.262499809265137,11.102499961853027,11.289999961853027,2422000.0
2011-06-22,11.25,11.390000343322754,11.217499732971191,11.457500457763672,1241200.0
2011-06-23,11.292499542236328,11.375,11.1899995803833,11.382499694824219,1316000.0
2011-06-24,11.242500305175781,11.239999771118164,11.217499732971191,11.322500228881836,1740400.0
2011-06-27,11.220000267028809,11.357500076293945,11.204999923706055,11.412500381469727,1594400.0
2011-06-28,11.392499923706055,11.489999771118164,11.392499923706055,11.5625,6797600.0
2011-06-29,11.489999771118164,11.532500267028809,11.295000076293945,11.600000381469727,1118800.0
2011-06-30,11.587499618530273,11.649999618530273,11.555000305175781,11.702500343322754,2284000.0
2011-07-01,11.680000305175781,11.797499656677246,11.654999732971191,11.862500190734863,1314800.0
2011-07-05,11.8125,11.779999732971191,11.739999771118164,11.887499809265137,1438800.0
2011-07-06,11.78499984741211,11.817500114440918,11.7524995803833,11.8725004196167,1105200.0
2011-07-07,11.890000343322754,11.949999809265137,11.819999694824219,11.992500305175781,1173200.0
2011-07-08,11.845000267028809,11.895000457763672,11.772500038146973,11.90999984741211,859600.0
2011-07-11,11.792499542236328,11.697500228881836,11.635000228881836,11.792499542236328,930800.0
2011-07-12,11.657500267028809,11.602499961853027,11.5649995803833,11.699999809265137,1496800.0
2011-07-13,11.654999732971191,11.487500190734863,11.484999656677246,11.682499885559082,1244800.0
2011-07-14,11.539999961853027,11.40250015258789,11.329999923706055,11.5600004196167,1080400.0
2011-07-15,11.444999694824219,11.382499694824219,11.3125,11.444999694824219,1046000.0
2011-07-18,11.332500457763672,11.262499809265137,11.22249984741211,11.3725004196167,821600.0
2011-07-19,11.324999809265137,11.357500076293945,11.197500228881836,11.380000114440918,1718000.0
2011-07-20,11.399999618530273,11.322500228881836,11.27750015258789,11.399999618530273,1308000.0
2011-07-21,11.364999771118164,11.390000343322754,11.3125,11.5024995803833,1506800.0
2011-07-22,11.404999732971191,11.447500228881836,11.364999771118164,11.505000114440918,806400.0
2011-07-25,11.359999656677246,11.34749984741211,11.327500343322754,11.447500228881836,990800.0
2011-07-26,11.3725004196167,11.197500228881836,11.1850004196167,11.470000267028809,988400.0
2011-07-27,11.154999732971191,10.994999885559082,10.975000381469727,11.204999923706055,1333600.0
2011-07-28,10.9975004196167,10.944999694824219,10.912500381469727,11.130000114440918,950000.0
2011-07-29,10.822500228881836,10.862500190734863,10.762499809265137,10.925000190734863,1442000.0
2011-08-01,10.962499618530273,10.84749984741211,10.717499732971191,11.0,1098000.0
2011-08-02,10.782500267028809,10.582500457763672,10.569999694824219,10.920000076293945,792400.0
2011-08-03,10.59749984741211,10.607500076293945,10.335000038146973,10.657500267028809,1232400.0
2011-08-04,10.505000114440918,10.25,10.2475004196167,10.542499542236328,1315600.0
2011-08-05,10.352499961853027,10.09749984741211,9.90999984741211,10.492500305175781,2368800.0
2011-08-08,9.645000457763672,9.404999732971191,9.369999885559082,9.885000228881836,2481200.0
2011-08-09,9.539999961853027,9.800000190734863,9.135000228881836,9.8100004196167,4523200.0
2011-08-10,9.617500305175781,9.489999771118164,9.442500114440918,9.802499771118164,2144400.0
2011-08-11,9.532500267028809,9.96500015258789,9.487500190734863,10.077500343322754,2112800.0
2011-08-12,10.039999961853027,9.962499618530273,9.862500190734863,10.050000190734863,878000.0
2011-08-15,10.024999618530273,10.09749984741211,9.957500457763672,10.117500305175781,912400.0
2011-08-16,10.039999961853027,10.15999984741211,9.9350004196167,10.227499961853027,1148400.0
2011-08-17,10.182499885559082,10.175000190734863,10.072500228881836,10.260000228881836,1106800.0
2011-08-18,10.0,9.770000457763672,9.704999923706055,10.050000190734863,1799200.0
2011-08-19,9.664999961853027,9.744999885559082,9.529999732971191,9.920000076293945,1279200.0
2011-08-22,9.947500228881836,9.755000114440918,9.712499618530273,9.954999923706055,1097600.0
2011-08-23,9.802499771118164,10.050000190734863,9.729999542236328,10.052499771118164,1899600.0
2011-08-24,10.022500038146973,10.194999694824219,9.9350004196167,10.207500457763672,1129600.0
2011-08-25,10.25,10.022500038146973,9.914999961853027,10.25,695200.0
2011-08-26,9.952500343322754,10.244999885559082,9.819999694824219,10.3100004196167,599200.0
2011-08-29,10.345000267028809,10.522500038146973,10.345000267028809,10.542499542236328,821600.0
2011-08-30,10.457500457763672,10.607500076293945,10.385000228881836,10.670000076293945,613600.0
2011-08-31,10.6850004196167,10.760000228881836,10.592499732971191,10.802499771118164,1492800.0
2011-09-01,10.742500305175781,10.585000038146973,10.550000190734863,10.864999771118164,1067200.0
2011-09-02,10.404999732971191,10.332500457763672,10.300000190734863,10.52750015258789,671200.0
2011-09-06,10.047499656677246,10.300000190734863,9.977499961853027,10.3125,1149200.0
2011-09-07,10.422499656677246,10.604999542236328,10.420000076293945,10.625,806000.0
2011-09-08,10.539999961853027,10.352499961853027,10.352499961853027,10.619999885559082,1364000.0
2011-09-09,10.295000076293945,10.217499732971191,10.125,10.4350004196167,1200000.0
2011-09-12,10.119999885559082,10.229999542236328,9.987500190734863,10.239999771118164,679600.0
2011-09-13,10.272500038146973,10.345000267028809,10.237500190734863,10.422499656677246,1521600.0
2011-09-14,10.397500038146973,10.557499885559082,10.28499984741211,10.670000076293945,1599600.0
2011-09-15,10.414999961853027,10.307499885559082,10.295000076293945,10.475000381469727,2866800.0
2011-09-16,10.3100004196167,10.329999923706055,10.237500190734863,10.457500457763672,3783600.0
2011-09-19,10.192500114440918,10.125,10.045000076293945,10.542499542236328,1573200.0
2011-09-20,10.175000190734863,9.957500457763672,9.947500228881836,10.295000076293945,2385600.0
2011-09-21,9.797499656677246,9.412500381469727,9.337499618530273,9.817500114440918,5322800.0
2011-09-22,9.199999809265137,9.257499694824219,8.9375,9.3125,2119600.0
2011-09-23,9.274999618530273,9.3725004196167,9.265000343322754,9.449999809265137,2299600.0
2011-09-26,9.46500015258789,9.6899995803833,9.367500305175781,9.704999923706055,1737200.0
2011-09-27,9.897500038146973,9.802499771118164,9.760000228881836,10.020000457763672,935600.0
2011-09-28,9.842499732971191,9.647500038146973,9.625,9.9350004196167,1295600.0
2011-09-29,9.8100004196167,9.925000190734863,9.699999809265137,9.925000190734863,1586400.0
2011-09-30,9.770000457763672,9.779999732971191,9.647500038146973,9.9350004196167,2908800.0
2011-10-03,9.694999694824219,9.482500076293945,9.432499885559082,9.90999984741211,2262800.0
2011-10-04,9.380000114440918,9.842499732971191,9.319999694824219,9.862500190734863,2115200.0
2011-10-05,9.857500076293945,10.074999809265137,9.670000076293945,10.109999656677246,2579200.0
2011-10-06,10.079999923706055,10.234999656677246,9.984999656677246,10.300000190734863,2630000.0
2011-10-07,10.274999618530273,10.1225004196167,10.102499961853027,10.399999618530273,2235600.0
2011-10-10,10.25,10.520000457763672,10.192500114440918,10.524999618530273,1912800.0
2011-10-11,10.475000381469727,10.512499809265137,10.40250015258789,10.5600004196167,1524800.0
2011-10-12,10.569999694824219,10.6899995803833,10.467499732971191,10.795000076293945,2214800.0
2011-10-13,10.635000228881836,10.704999923706055,10.475000381469727,10.837499618530273,1699600.0
2011-10-14,10.789999961853027,10.7475004196167,10.682499885559082,10.795000076293945,914400.0
2011-10-17,10.710000038146973,10.452500343322754,10.417499542236328,10.72249984741211,1183600.0
2011-10-18,10.449999809265137,10.630000114440918,10.292499542236328,10.694999694824219,1306800.0
2011-10-19,10.619999885559082,10.522500038146973,10.447500228881836,10.739999771118164,865600.0
2011-10-20,10.532500267028809,10.604999542236328,10.3725004196167,10.707500457763672,1147200.0
2011-10-21,10.755000114440918,10.845000267028809,10.739999771118164,10.927499771118164,988000.0
2011-10-24,10.887499809265137,11.020000457763672,10.867500305175781,11.050000190734863,1089200.0
2011-10-25,10.947500228881836,10.789999961853027,10.770000457763672,10.97249984741211,996400.0
2011-10-26,10.925000190734863,10.887499809265137,10.640000343322754,10.949999809265137,914800.0
2011-10-27,11.197500228881836,11.192500114440918,11.032500267028809,11.272500038146973,830400.0
2011-10-28,11.0,11.074999809265137,10.967499732971191,11.15999984741211,984000.0
2011-10-31,10.96500015258789,10.887499809265137,10.862500190734863,11.087499618530273,777200.0
2011-11-01,10.592499732971191,10.5625,10.414999961853027,10.729999542236328,1320800.0
2011-11-02,10.732500076293945,10.800000190734863,10.5649995803833,10.822500228881836,636000.0
2011-11-03,10.912500381469727,11.0625,10.755000114440918,11.0649995803833,1168800.0
2011-11-04,10.949999809265137,11.095000267028809,10.867500305175781,11.09749984741211,879600.0
2011-11-07,11.045000076293945,10.957500457763672,10.7524995803833,11.085000038146973,778400.0
2011-11-08,11.0024995803833,11.104999542236328,10.755000114440918,11.135000228881836,1055600.0
2011-11-09,10.852499961853027,10.662500381469727,10.614999771118164,10.90999984741211,635600.0
2011-11-10,10.75,10.78499984741211,10.595000267028809,10.792499542236328,936400.0
2011-11-11,10.907500267028809,11.0024995803833,10.822500228881836,11.052499771118164,560000.0
2011-11-14,10.9399995803833,10.885000228881836,10.8100004196167,10.977499961853027,391200.0
2011-11-15,10.817500114440918,11.055000305175781,10.817500114440918,11.1274995803833,613200.0
2011-11-16,10.947500228881836,10.880000114440918,10.862500190734863,11.09000015258789,627200.0
2011-11-17,10.880000114440918,10.890000343322754,10.797499656677246,11.024999618530273,711200.0
2011-11-18,10.932499885559082,10.925000190734863,10.90250015258789,11.022500038146973,758800.0
2011-11-21,10.78499984741211,10.717499732971191,10.670000076293945,10.817500114440918,1088000.0
2011-11-22,10.699999809265137,10.654999732971191,10.577500343322754,10.75,1388400.0
2011-11-23,10.585000038146973,10.524999618530273,10.40999984741211,10.6274995803833,892400.0
2011-11-25,10.477499961853027,10.577500343322754,10.477499961853027,10.625,1006000.0
2011-11-28,10.857500076293945,10.699999809265137,10.607500076293945,10.9399995803833,2138400.0
2011-11-29,10.845000267028809,10.857500076293945,10.737500190734863,11.117500305175781,2764000.0
2011-11-30,11.149999618530273,11.232500076293945,11.0,11.297499656677246,3707600.0
2011-12-01,11.225000381469727,11.262499809265137,11.225000381469727,11.432499885559082,2020400.0
2011-12-02,11.327500343322754,11.305000305175781,11.25,11.432499885559082,1016000.0
2011-12-05,11.425000190734863,11.432499885559082,11.395000457763672,11.524999618530273,1135600.0
2011-12-06,11.420000076293945,11.359999656677246,11.274999618530273,11.447500228881836,1170000.0
2011-12-07,11.27750015258789,11.399999618530273,11.164999961853027,11.462499618530273,1539600.0
2011-12-08,11.3100004196167,11.2524995803833,11.227499961853027,11.4350004196167,938000.0
2011-12-09,11.274999618530273,11.420000076293945,11.270000457763672,11.460000038146973,1232800.0
2011-12-12,11.327500343322754,11.420000076293945,11.175000190734863,11.420000076293945,870400.0
2011-12-13,11.452500343322754,11.319999694824219,11.27750015258789,11.625,2405200.0
2011-12-14,11.27750015258789,11.295000076293945,11.1875,11.345000267028809,1096400.0
2011-12-15,11.397500038146973,11.412500381469727,11.332500457763672,11.520000457763672,1518400.0
2011-12-16,11.462499618530273,11.537500381469727,11.4350004196167,11.59000015258789,2030800.0
2011-12-19,11.524999618530273,11.489999771118164,11.322500228881836,11.614999771118164,1346000.0
2011-12-20,11.635000228881836,11.72249984741211,11.550000190734863,11.850000381469727,1034000.0
2011-12-21,11.667499542236328,11.765000343322754,11.625,11.787500381469727,598000.0
2011-12-22,11.765000343322754,11.832500457763672,11.664999961853027,11.854999542236328,724000.0
2011-12-23,11.789999961853027,11.952500343322754,11.75,11.977499961853027,662800.0
2011-12-27,11.90250015258789,11.957500457763672,11.885000228881836,12.017499923706055,784800.0
2011-12-28,11.960000038146973,11.925000190734863,11.892499923706055,11.994999885559082,529200.0
2011-12-29,11.949999809265137,11.989999771118164,11.925000190734863,12.015000343322754,473200.0
2011-12-30,11.994999885559082,11.97249984741211,11.882499694824219,12.029999732971191,1049600.0
2012-01-03,12.125,11.757499694824219,11.744999885559082,12.149999618530273,1686400.0
2012-01-04,11.702500343322754,11.577500343322754,11.555000305175781,11.744999885559082,2122000.0
2012-01-05,11.515000343322754,11.612500190734863,11.399999618530273,11.640000343322754,1589600.0
2012-01-06,11.569999694824219,11.647500038146973,11.547499656677246,11.755000114440918,1097200.0
2012-01-09,11.654999732971191,11.779999732971191,11.654999732971191,11.8149995803833,798400.0
2012-01-10,11.8725004196167,11.9375,11.774999618530273,12.012499809265137,956400.0
2012-01-11,11.917499542236328,11.984999656677246,11.827500343322754,12.015000343322754,646000.0
2012-01-12,12.0,12.0024995803833,11.895000457763672,12.052499771118164,746400.0
2012-01-13,11.8725004196167,12.045000076293945,11.869999885559082,12.057499885559082,636000.0
2012-01-17,12.079999923706055,12.032500267028809,12.024999618530273,12.149999618530273,562400.0
2012-01-18,12.029999732971191,12.112500190734863,11.925000190734863,12.119999885559082,708400.0
2012-01-19,12.157500267028809,12.109999656677246,12.072500228881836,12.167499542236328,609200.0
2012-01-20,12.074999809265137,12.0649995803833,12.042499542236328,12.157500267028809,496800.0
2012-01-23,12.03499984741211,12.0649995803833,11.977499961853027,12.157500267028809,396400.0
2012-01-24,12.020000457763672,12.077500343322754,12.007499694824219,12.135000228881836,697600.0
2012-01-25,12.052499771118164,12.170000076293945,12.017499923706055,12.272500038146973,1131200.0
2012-01-26,12.220000267028809,12.037500381469727,12.0,12.257499694824219,587200.0
2012-01-27,11.977499961853027,11.885000228881836,11.885000228881836,12.055000305175781,592800.0
2012-01-30,11.59000015258789,11.84000015258789,11.359999656677246,11.885000228881836,766800.0
2012-01-31,11.852499961853027,11.760000228881836,11.649999618530273,11.892499923706055,799200.0
2012-02-01,11.832500457763672,11.930000305175781,11.78499984741211,11.9975004196167,1064400.0
2012-02-02,11.949999809265137,11.837499618530273,11.832500457763672,11.970000267028809,554800.0
2012-02-03,11.914999961853027,11.854999542236328,11.850000381469727,11.944999694824219,924800.0
2012-02-06,11.797499656677246,11.727499961853027,11.6899995803833,11.854999542236328,664000.0
2012-02-07,11.710000038146973,11.6899995803833,11.680000305175781,11.8149995803833,814000.0
2012-02-08,11.71500015258789,11.697500228881836,11.619999885559082,11.772500038146973,686000.0
2012-02-09,11.697500228881836,11.744999885559082,11.4975004196167,11.75,947200.0
2012-02-10,11.6225004196167,11.617500305175781,11.602499961853027,11.7524995803833,916000.0
2012-02-13,11.704999923706055,11.604999542236328,11.567500114440918,11.71500015258789,1266400.0
2012-02-14,11.550000190734863,11.507499694824219,11.454999923706055,11.632499694824219,553600.0
2012-02-15,11.539999961853027,11.492500305175781,11.430000305175781,11.555000305175781,935200.0
2012-02-16,11.512499809265137,11.65999984741211,11.494999885559082,11.670000076293945,905600.0
2012-02-17,11.682499885559082,11.572500228881836,11.552499771118164,11.717499732971191,760000.0
2012-02-21,11.582500457763672,11.577500343322754,11.4975004196167,11.677499771118164,786400.0
2012-02-22,11.524999618530273,11.539999961853027,11.447500228881836,11.6225004196167,741600.0
2012-02-23,11.5,11.6274995803833,11.4399995803833,11.649999618530273,522000.0
2012-02-24,11.640000343322754,11.667499542236328,11.547499656677246,11.707500457763672,500400.0
