Date,koolopen,koolclose,koollow,koolhigh,koolvolume
2010-10-19,64.19999694824219,64.5999984741211,64.0,66.5999984741211,900.0
2010-10-20,66.79999542236328,63.80000305175781,63.000003814697266,66.79999542236328,2200.0
2010-10-21,63.60000228881836,64.0,63.000003814697266,65.4000015258789,1400.0
2010-10-22,63.000003814697266,63.60000228881836,62.60000228881836,64.0,1600.0
2010-10-25,61.999996185302734,61.79999923706055,61.39999771118164,63.20000076293945,1700.0
2010-10-26,61.39999771118164,60.0,58.000003814697266,61.79999923706055,3300.0
2010-10-27,58.80000305175781,59.400001525878906,57.80000305175781,60.0,2100.0
2010-10-28,57.60000228881836,60.79999923706055,57.60000228881836,61.0,1100.0
2010-10-29,60.0,60.599998474121094,58.80000305175781,60.79999923706055,1300.0
2010-11-01,60.0,63.20000076293945,58.80000305175781,63.20000076293945,1100.0
2010-11-02,61.999996185302734,60.0,58.80000305175781,61.999996185302734,3000.0
2010-11-03,60.400001525878906,59.0,57.39999771118164,60.400001525878906,1900.0
2010-11-04,59.0,58.000003814697266,58.000003814697266,60.0,2300.0
2010-11-05,61.999996185302734,60.0,59.0,61.999996185302734,3200.0
2010-11-08,60.0,59.0,58.000003814697266,60.0,1800.0
2010-11-09,58.60000228881836,55.20000076293945,52.19999694824219,59.79999923706055,5800.0
2010-11-10,54.79999923706055,55.0,54.599998474121094,56.0,2800.0
2010-11-11,54.599998474121094,54.0,53.000003814697266,54.79999923706055,1500.0
2010-11-12,54.0,56.19999694824219,54.0,56.79999923706055,2700.0
2010-11-15,57.80000305175781,56.999996185302734,55.400001525878906,59.599998474121094,2000.0
2010-11-16,55.599998474121094,58.400001525878906,55.400001525878906,58.80000305175781,1300.0
2010-11-17,58.60000228881836,57.60000228881836,56.0,59.599998474121094,3400.0
2010-11-18,57.19999694824219,57.39999771118164,56.19999694824219,58.20000076293945,1200.0
2010-11-19,56.999996185302734,56.79999923706055,56.0,58.000003814697266,1600.0
2010-11-22,56.599998474121094,51.599998474121094,49.0,56.599998474121094,7200.0
2010-11-23,52.19999694824219,51.0,49.599998474121094,52.80000305175781,2600.0
2010-11-24,50.0,51.999996185302734,49.599998474121094,52.39999771118164,2300.0
2010-11-26,52.19999694824219,53.20000076293945,51.39999771118164,53.400001525878906,800.0
2010-11-29,55.20000076293945,55.0,49.79999923706055,55.20000076293945,2100.0
2010-11-30,53.400001525878906,55.599998474121094,51.19999694824219,55.79999923706055,1400.0
2010-12-01,55.599998474121094,54.79999923706055,50.599998474121094,56.39999771118164,3500.0
2010-12-02,54.79999923706055,53.80000305175781,51.79999923706055,54.79999923706055,2100.0
2010-12-03,53.20000076293945,53.60000228881836,52.39999771118164,54.20000076293945,2000.0
2010-12-06,54.20000076293945,53.80000305175781,53.000003814697266,54.20000076293945,1100.0
2010-12-07,53.400001525878906,53.000003814697266,51.79999923706055,54.0,1400.0
2010-12-08,52.19999694824219,53.000003814697266,51.999996185302734,53.000003814697266,1400.0
2010-12-09,52.39999771118164,51.599998474121094,49.79999923706055,52.80000305175781,3300.0
2010-12-10,51.0,51.19999694824219,49.20000076293945,51.999996185302734,1800.0
2010-12-13,51.19999694824219,50.599998474121094,49.0,52.60000228881836,1400.0
2010-12-14,50.20000076293945,49.599998474121094,49.0,50.79999923706055,2100.0
2010-12-15,49.20000076293945,49.0,46.19999694824219,50.400001525878906,19000.0
2010-12-16,48.400001525878906,48.20000076293945,46.999996185302734,49.20000076293945,8100.0
2010-12-17,47.80000305175781,48.20000076293945,47.60000228881836,48.20000076293945,1900.0
2010-12-20,47.60000228881836,46.39999771118164,46.39999771118164,49.400001525878906,13300.0
2010-12-21,51.0,52.80000305175781,47.60000228881836,56.39999771118164,24400.0
2010-12-22,55.0,61.0,55.0,64.5999984741211,28100.0
2010-12-23,65.0,64.4000015258789,61.0,65.0,15600.0
2010-12-27,64.0,68.5999984741211,63.400001525878906,72.0,30700.0
2010-12-28,71.5999984741211,75.19999694824219,69.0,75.80000305175781,19100.0
2010-12-29,75.0,72.0,69.0,75.0,11900.0
2010-12-30,72.0,68.0,66.19999694824219,72.0,11500.0
2010-12-31,71.5999984741211,70.4000015258789,66.79999542236328,71.5999984741211,5900.0
2011-01-03,72.60000610351562,76.4000015258789,71.19999694824219,79.0,17700.0
2011-01-04,75.80000305175781,75.0,72.0,78.20000457763672,9800.0
2011-01-05,75.0,74.19999694824219,70.5999984741211,75.4000015258789,7200.0
2011-01-06,72.60000610351562,64.5999984741211,64.4000015258789,73.80000305175781,28100.0
2011-01-07,67.80000305175781,66.19999694824219,65.19999694824219,67.80000305175781,6300.0
2011-01-10,66.19999694824219,68.20000457763672,65.19999694824219,68.4000015258789,4000.0
2011-01-11,68.80000305175781,71.79999542236328,67.0,72.0,4400.0
2011-01-12,70.0,69.4000015258789,67.0,71.5999984741211,8100.0
2011-01-13,70.80000305175781,73.4000015258789,68.0,73.4000015258789,5800.0
2011-01-14,74.0,72.19999694824219,70.0,74.0,6000.0
2011-01-18,71.79999542236328,74.4000015258789,71.19999694824219,74.5999984741211,3500.0
2011-01-19,73.0,68.4000015258789,68.4000015258789,73.20000457763672,4400.0
2011-01-20,68.5999984741211,67.0,66.0,69.5999984741211,3700.0
2011-01-21,66.79999542236328,68.4000015258789,66.4000015258789,69.80000305175781,1800.0
2011-01-24,69.19999694824219,69.19999694824219,66.4000015258789,70.19999694824219,1700.0
2011-01-25,68.5999984741211,67.19999694824219,66.0,68.5999984741211,2600.0
2011-01-26,68.0,68.80000305175781,68.0,72.0,1900.0
2011-01-27,68.80000305175781,72.19999694824219,67.80000305175781,72.80000305175781,4500.0
2011-01-28,72.0,70.0,68.0,72.60000610351562,4500.0
2011-01-31,70.80000305175781,71.5999984741211,69.0,73.0,3300.0
2011-02-01,72.19999694824219,71.0,70.0,72.39999389648438,5000.0
2011-02-02,72.0,72.0,70.4000015258789,73.4000015258789,3600.0
2011-02-03,72.0,73.5999984741211,72.0,74.0,2900.0
2011-02-04,74.80000305175781,73.4000015258789,70.5999984741211,74.80000305175781,3100.0
2011-02-07,74.5999984741211,71.0,70.4000015258789,74.5999984741211,4600.0
2011-02-08,70.4000015258789,71.0,69.0,71.4000015258789,3700.0
2011-02-09,72.0,70.5999984741211,70.19999694824219,72.0,900.0
2011-02-10,73.4000015258789,69.80000305175781,69.5999984741211,73.4000015258789,2700.0
2011-02-11,69.0,61.999996185302734,56.999996185302734,69.0,17300.0
2011-02-14,61.999996185302734,59.400001525878906,57.19999694824219,64.0,11900.0
2011-02-15,59.400001525878906,57.60000228881836,56.79999923706055,59.400001525878906,7800.0
2011-02-16,56.599998474121094,56.599998474121094,55.599998474121094,57.60000228881836,4700.0
2011-02-17,56.19999694824219,60.400001525878906,55.400001525878906,60.599998474121094,6800.0
2011-02-18,59.79999923706055,58.60000228881836,57.39999771118164,60.599998474121094,4600.0
2011-02-22,58.80000305175781,54.599998474121094,53.000003814697266,58.80000305175781,7800.0
2011-02-23,55.400001525878906,54.20000076293945,51.19999694824219,56.0,4800.0
2011-02-24,54.0,54.20000076293945,51.39999771118164,54.79999923706055,4000.0
2011-02-25,54.0,56.39999771118164,53.20000076293945,57.19999694824219,3800.0
2011-02-28,55.79999923706055,54.599998474121094,53.400001525878906,55.79999923706055,4000.0
2011-03-01,55.20000076293945,53.60000228881836,50.79999923706055,55.599998474121094,10100.0
2011-03-02,53.20000076293945,51.39999771118164,50.20000076293945,54.0,5300.0
2011-03-03,51.0,52.39999771118164,51.0,53.60000228881836,5700.0
2011-03-04,45.0,45.0,41.0,46.79999923706055,52400.0
2011-03-07,49.20000076293945,44.79999923706055,44.0,49.20000076293945,18800.0
2011-03-08,44.79999923706055,44.79999923706055,44.400001525878906,45.400001525878906,13700.0
2011-03-09,46.0,44.400001525878906,44.0,46.79999923706055,11500.0
2011-03-10,46.0,41.999996185302734,41.599998474121094,46.0,16200.0
2011-03-11,41.999996185302734,43.000003814697266,41.999996185302734,44.0,10800.0
2011-03-14,43.000003814697266,41.79999923706055,41.79999923706055,43.80000305175781,10900.0
2011-03-15,41.19999694824219,39.79999923706055,39.20000076293945,41.39999771118164,16300.0
2011-03-16,40.0,40.599998474121094,39.79999923706055,41.599998474121094,9600.0
2011-03-17,41.0,39.79999923706055,39.400001525878906,41.0,10600.0
2011-03-18,40.0,41.0,40.0,41.19999694824219,6100.0
2011-03-21,41.0,42.39999771118164,40.79999923706055,43.400001525878906,6400.0
2011-03-22,42.39999771118164,41.39999771118164,41.39999771118164,42.80000305175781,5600.0
2011-03-23,41.599998474121094,41.0,40.400001525878906,41.599998474121094,6100.0
2011-03-24,40.79999923706055,39.400001525878906,39.0,41.39999771118164,12300.0
2011-03-25,39.79999923706055,40.0,39.20000076293945,40.400001525878906,6600.0
2011-03-28,39.79999923706055,39.400001525878906,39.0,40.0,8100.0
2011-03-29,39.599998474121094,41.39999771118164,39.0,41.39999771118164,8500.0
2011-03-30,42.60000228881836,43.60000228881836,42.60000228881836,48.400001525878906,54500.0
2011-03-31,43.000003814697266,41.79999923706055,40.599998474121094,43.000003814697266,15000.0
2011-04-01,41.79999923706055,43.80000305175781,40.599998474121094,44.0,11600.0
2011-04-04,44.20000076293945,44.0,42.60000228881836,46.0,9700.0
2011-04-05,44.20000076293945,43.80000305175781,42.60000228881836,45.20000076293945,5900.0
2011-04-06,44.599998474121094,44.79999923706055,43.20000076293945,44.79999923706055,6100.0
2011-04-07,45.0,44.599998474121094,44.0,45.0,2900.0
2011-04-08,44.79999923706055,43.60000228881836,43.60000228881836,44.79999923706055,2100.0
2011-04-11,43.60000228881836,45.20000076293945,42.60000228881836,45.20000076293945,6800.0
2011-04-12,45.20000076293945,44.400001525878906,44.0,46.0,7500.0
2011-04-13,45.0,45.0,44.400001525878906,48.000003814697266,19600.0
2011-04-14,45.0,46.19999694824219,44.20000076293945,46.19999694824219,7800.0
2011-04-15,46.39999771118164,45.599998474121094,44.599998474121094,46.39999771118164,7500.0
2011-04-18,45.400001525878906,45.599998474121094,43.60000228881836,47.19999694824219,20700.0
2011-04-19,45.400001525878906,46.19999694824219,45.20000076293945,47.19999694824219,9600.0
2011-04-20,46.999996185302734,45.20000076293945,44.79999923706055,46.999996185302734,10300.0
2011-04-21,45.599998474121094,45.20000076293945,44.599998474121094,45.79999923706055,9800.0
2011-04-25,45.79999923706055,46.599998474121094,44.20000076293945,47.60000228881836,24400.0
2011-04-26,47.39999771118164,47.39999771118164,46.39999771118164,49.79999923706055,14800.0
2011-04-27,47.80000305175781,49.0,47.80000305175781,49.599998474121094,14000.0
2011-04-28,49.599998474121094,49.20000076293945,48.000003814697266,51.599998474121094,9900.0
2011-04-29,49.599998474121094,48.400001525878906,48.20000076293945,50.0,8000.0
2011-05-02,48.80000305175781,49.400001525878906,46.999996185302734,50.20000076293945,8400.0
2011-05-03,49.0,48.400001525878906,47.39999771118164,49.79999923706055,7500.0
2011-05-04,47.80000305175781,48.400001525878906,47.19999694824219,49.599998474121094,6800.0
2011-05-05,47.80000305175781,48.000003814697266,47.60000228881836,49.599998474121094,16200.0
2011-05-06,45.79999923706055,44.79999923706055,44.20000076293945,47.39999771118164,26500.0
2011-05-09,44.400001525878906,46.19999694824219,42.19999694824219,46.599998474121094,19800.0
2011-05-10,46.0,46.599998474121094,45.20000076293945,46.599998474121094,10700.0
2011-05-11,46.599998474121094,45.0,44.599998474121094,47.60000228881836,7400.0
2011-05-12,44.400001525878906,46.19999694824219,44.400001525878906,46.19999694824219,6100.0
2011-05-13,46.0,45.400001525878906,45.20000076293945,46.39999771118164,4200.0
2011-05-16,45.20000076293945,44.0,44.0,46.0,4800.0
2011-05-17,44.0,45.0,43.20000076293945,45.400001525878906,10900.0
2011-05-18,44.79999923706055,44.79999923706055,44.20000076293945,45.400001525878906,3600.0
2011-05-19,45.0,43.80000305175781,43.400001525878906,45.0,7700.0
2011-05-20,43.80000305175781,43.80000305175781,43.80000305175781,44.599998474121094,2200.0
2011-05-23,43.400001525878906,43.60000228881836,42.60000228881836,44.0,4500.0
2011-05-24,43.60000228881836,44.599998474121094,43.000003814697266,45.20000076293945,10100.0
2011-05-25,44.79999923706055,45.20000076293945,44.400001525878906,45.79999923706055,4200.0
2011-05-26,45.400001525878906,45.20000076293945,45.0,46.0,5000.0
2011-05-27,45.599998474121094,45.20000076293945,45.0,45.79999923706055,2400.0
2011-05-31,45.400001525878906,45.79999923706055,45.0,46.0,5800.0
2011-06-01,46.0,45.0,45.0,46.599998474121094,3100.0
2011-06-02,48.20000076293945,43.20000076293945,43.000003814697266,50.0,48900.0
2011-06-03,43.000003814697266,43.000003814697266,41.999996185302734,43.60000228881836,18100.0
2011-06-06,42.60000228881836,41.599998474121094,40.20000076293945,42.80000305175781,16500.0
2011-06-07,41.599998474121094,41.0,40.400001525878906,42.19999694824219,4200.0
2011-06-08,41.19999694824219,40.400001525878906,40.400001525878906,41.39999771118164,8000.0
2011-06-09,40.400001525878906,40.79999923706055,39.79999923706055,41.599998474121094,2300.0
2011-06-10,41.0,41.39999771118164,41.0,42.19999694824219,2700.0
2011-06-13,41.39999771118164,40.20000076293945,39.599998474121094,41.39999771118164,6800.0
2011-06-14,40.400001525878906,40.400001525878906,37.20000076293945,40.599998474121094,14200.0
2011-06-15,39.79999923706055,39.599998474121094,39.20000076293945,40.0,2000.0
2011-06-16,39.400001525878906,38.20000076293945,37.20000076293945,39.400001525878906,8700.0
2011-06-17,38.599998474121094,39.20000076293945,37.0,39.400001525878906,4800.0
2011-06-20,39.0,38.20000076293945,38.20000076293945,39.0,1400.0
2011-06-21,38.39999771118164,39.599998474121094,38.39999771118164,39.599998474121094,1500.0
2011-06-22,39.0,40.79999923706055,39.0,40.79999923706055,3200.0
2011-06-23,40.599998474121094,39.400001525878906,38.20000076293945,40.599998474121094,3400.0
2011-06-24,39.599998474121094,40.599998474121094,38.80000305175781,40.599998474121094,4200.0
2011-06-27,40.599998474121094,40.400001525878906,39.400001525878906,40.599998474121094,3200.0
2011-06-28,40.20000076293945,39.599998474121094,39.400001525878906,40.20000076293945,2000.0
2011-06-29,40.0,39.599998474121094,39.20000076293945,40.20000076293945,1600.0
2011-06-30,40.0,40.20000076293945,39.0,40.400001525878906,2200.0
2011-07-01,40.0,40.599998474121094,40.0,41.19999694824219,1900.0
2011-07-05,40.20000076293945,40.79999923706055,40.20000076293945,41.19999694824219,900.0
2011-07-06,40.79999923706055,40.79999923706055,40.20000076293945,41.0,1400.0
2011-07-07,40.79999923706055,40.400001525878906,39.79999923706055,41.0,3500.0
2011-07-08,40.0,41.0,39.0,41.0,2100.0
2011-07-11,41.0,41.79999923706055,40.400001525878906,41.79999923706055,2400.0
2011-07-12,41.599998474121094,42.39999771118164,41.19999694824219,42.60000228881836,3100.0
2011-07-13,41.999996185302734,42.60000228881836,41.999996185302734,43.400001525878906,3800.0
2011-07-14,42.80000305175781,41.999996185302734,41.79999923706055,43.000003814697266,2400.0
2011-07-15,42.39999771118164,42.60000228881836,41.999996185302734,43.000003814697266,4000.0
2011-07-18,41.999996185302734,41.599998474121094,41.0,42.60000228881836,2700.0
2011-07-19,41.0,41.19999694824219,41.0,41.999996185302734,1300.0
2011-07-20,41.999996185302734,40.79999923706055,39.79999923706055,41.999996185302734,2400.0
2011-07-21,41.0,41.599998474121094,40.79999923706055,41.999996185302734,1100.0
2011-07-22,41.599998474121094,41.79999923706055,41.599998474121094,42.80000305175781,2900.0
2011-07-25,42.19999694824219,41.19999694824219,40.79999923706055,42.39999771118164,1700.0
2011-07-26,40.599998474121094,41.0,39.79999923706055,41.0,1700.0
2011-07-27,40.599998474121094,40.0,39.20000076293945,41.0,5400.0
2011-07-28,40.0,40.79999923706055,40.0,41.599998474121094,1300.0
2011-07-29,40.79999923706055,39.599998474121094,39.20000076293945,41.0,2100.0
2011-08-01,40.599998474121094,39.79999923706055,39.20000076293945,40.79999923706055,3900.0
2011-08-02,39.79999923706055,38.39999771118164,37.400001525878906,40.599998474121094,6400.0
2011-08-03,38.39999771118164,38.0,37.599998474121094,39.79999923706055,4300.0
2011-08-04,38.0,36.19999694824219,35.599998474121094,38.0,9500.0
2011-08-05,36.19999694824219,34.20000076293945,32.20000076293945,36.19999694824219,5500.0
2011-08-08,33.20000076293945,32.79999923706055,27.0,33.20000076293945,11500.0
2011-08-09,32.599998474121094,33.39999771118164,30.600000381469727,33.599998474121094,7000.0
2011-08-10,33.0,32.400001525878906,31.19999885559082,33.0,900.0
2011-08-11,32.20000076293945,32.20000076293945,30.399999618530273,33.39999771118164,2300.0
2011-08-12,32.20000076293945,33.0,32.20000076293945,33.39999771118164,1300.0
2011-08-15,33.599998474121094,34.0,33.0,34.400001525878906,1700.0
2011-08-16,33.20000076293945,32.20000076293945,31.80000114440918,33.80000305175781,3100.0
2011-08-17,32.599998474121094,34.0,32.20000076293945,34.0,3600.0
2011-08-18,33.39999771118164,32.20000076293945,30.0,33.39999771118164,3100.0
2011-08-19,31.600000381469727,31.19999885559082,30.999998092651367,32.20000076293945,500.0
2011-08-22,33.20000076293945,31.80000114440918,29.399999618530273,33.20000076293945,1400.0
2011-08-23,32.599998474121094,32.0,31.19999885559082,32.79999923706055,1000.0
2011-08-24,31.80000114440918,32.20000076293945,31.400001525878906,32.79999923706055,2300.0
2011-08-25,32.0,32.0,30.200000762939453,32.400001525878906,2700.0
2011-08-26,32.0,32.20000076293945,31.19999885559082,32.20000076293945,1200.0
2011-08-29,32.400001525878906,34.0,32.20000076293945,34.20000076293945,3400.0
2011-08-30,33.80000305175781,34.0,33.80000305175781,35.0,1000.0
2011-08-31,34.599998474121094,33.599998474121094,33.599998474121094,35.599998474121094,1700.0
2011-09-01,33.39999771118164,33.20000076293945,32.20000076293945,33.599998474121094,1300.0
2011-09-02,32.400001525878906,33.0,32.400001525878906,33.0,1400.0
2011-09-06,32.400001525878906,31.600000381469727,30.799999237060547,33.0,1500.0
2011-09-07,32.599998474121094,32.79999923706055,31.19999885559082,33.0,2100.0
2011-09-08,32.599998474121094,33.0,32.20000076293945,33.0,200.0
2011-09-09,32.0,32.599998474121094,31.80000114440918,33.0,3200.0
2011-09-12,32.0,31.19999885559082,31.19999885559082,32.0,2300.0
2011-09-13,30.799999237060547,29.000001907348633,28.0,30.799999237060547,12900.0
2011-09-14,28.80000114440918,28.80000114440918,28.80000114440918,30.0,2000.0
2011-09-15,29.000001907348633,28.80000114440918,28.19999885559082,29.799999237060547,2500.0
2011-09-16,28.80000114440918,29.600000381469727,28.80000114440918,30.0,2700.0
2011-09-19,29.000001907348633,28.599998474121094,28.599998474121094,29.200000762939453,1400.0
2011-09-20,28.19999885559082,28.19999885559082,28.0,29.000001907348633,1300.0
2011-09-21,28.19999885559082,27.600000381469727,27.399999618530273,28.599998474121094,1400.0
2011-09-22,27.399999618530273,25.799999237060547,25.399999618530273,27.399999618530273,7400.0
2011-09-23,25.999998092651367,24.399999618530273,23.80000114440918,26.19999885559082,3100.0
2011-09-26,24.600000381469727,24.000001907348633,23.0,26.80000114440918,3300.0
2011-09-27,24.799999237060547,25.399999618530273,24.200000762939453,26.600000381469727,1000.0
2011-09-28,26.400001525878906,25.799999237060547,25.799999237060547,26.400001525878906,900.0
2011-09-29,26.400001525878906,24.200000762939453,23.599998474121094,26.400001525878906,3700.0
2011-09-30,23.599998474121094,24.799999237060547,23.0,25.399999618530273,7400.0
2011-10-03,24.600000381469727,22.600000381469727,22.399999618530273,25.200000762939453,2100.0
2011-10-04,22.399999618530273,22.399999618530273,21.19999885559082,22.600000381469727,5700.0
2011-10-05,21.80000114440918,22.0,21.80000114440918,23.19999885559082,3200.0
2011-10-06,22.799999237060547,22.799999237060547,22.399999618530273,24.000001907348633,900.0
2011-10-07,23.19999885559082,22.799999237060547,22.799999237060547,25.0,2000.0
2011-10-10,22.0,24.200000762939453,22.0,24.799999237060547,1600.0
2011-10-11,24.399999618530273,24.799999237060547,24.399999618530273,25.0,800.0
2011-10-12,25.0,24.399999618530273,24.000001907348633,25.0,1200.0
2011-10-13,24.600000381469727,24.200000762939453,22.600000381469727,24.799999237060547,1400.0
2011-10-14,24.799999237060547,25.799999237060547,24.000001907348633,27.0,3400.0
2011-10-17,25.999998092651367,24.200000762939453,23.80000114440918,25.999998092651367,2300.0
2011-10-18,27.200000762939453,25.399999618530273,23.599998474121094,27.200000762939453,2900.0
2011-10-19,25.799999237060547,24.600000381469727,24.600000381469727,25.799999237060547,2100.0
2011-10-20,25.0,24.399999618530273,24.200000762939453,25.399999618530273,1400.0
2011-10-21,24.399999618530273,24.399999618530273,24.000001907348633,25.399999618530273,1200.0
2011-10-24,24.200000762939453,24.000001907348633,22.799999237060547,24.799999237060547,3400.0
2011-10-25,24.000001907348633,24.000001907348633,23.399999618530273,24.600000381469727,600.0
2011-10-26,24.399999618530273,24.200000762939453,24.000001907348633,24.799999237060547,300.0
2011-10-27,24.799999237060547,24.200000762939453,23.0,25.0,2300.0
2011-10-28,23.80000114440918,25.0,23.80000114440918,25.0,1900.0
2011-10-31,24.000001907348633,25.799999237060547,24.000001907348633,25.799999237060547,900.0
2011-11-01,24.399999618530273,24.000001907348633,23.599998474121094,25.600000381469727,700.0
2011-11-02,24.399999618530273,24.200000762939453,23.599998474121094,24.600000381469727,200.0
2011-11-03,23.80000114440918,24.000001907348633,23.399999618530273,24.200000762939453,1400.0
2011-11-04,23.80000114440918,24.399999618530273,23.19999885559082,25.0,2700.0
2011-11-07,24.399999618530273,24.399999618530273,24.000001907348633,24.399999618530273,300.0
2011-11-08,24.600000381469727,24.000001907348633,23.80000114440918,25.0,1300.0
2011-11-09,23.0,23.599998474121094,22.799999237060547,23.80000114440918,2000.0
2011-11-10,24.000001907348633,23.19999885559082,21.80000114440918,24.799999237060547,2300.0
2011-11-11,21.400001525878906,20.0,19.400001525878906,22.600000381469727,10700.0
2011-11-14,20.200000762939453,19.0,18.799999237060547,21.400001525878906,2700.0
2011-11-15,19.799999237060547,20.0,18.799999237060547,20.0,2000.0
2011-11-16,20.0,20.0,19.19999885559082,20.0,900.0
2011-11-17,19.600000381469727,20.0,18.0,20.0,900.0
2011-11-18,19.0,19.799999237060547,19.0,20.0,200.0
2011-11-21,18.799999237060547,19.19999885559082,17.799999237060547,19.400001525878906,1300.0
2011-11-22,19.799999237060547,20.0,19.0,20.0,1700.0
2011-11-23,19.600000381469727,18.799999237060547,18.600000381469727,19.799999237060547,1100.0
2011-11-25,18.200000762939453,18.0,18.0,19.600000381469727,1400.0
2011-11-28,18.799999237060547,18.399999618530273,18.200000762939453,19.799999237060547,1600.0
2011-11-29,18.0,18.0,17.600000381469727,18.600000381469727,1400.0
2011-11-30,17.799999237060547,17.600000381469727,17.200000762939453,18.799999237060547,3500.0
2011-12-01,17.0,18.200000762939453,17.0,18.799999237060547,2000.0
2011-12-02,17.600000381469727,18.200000762939453,17.399999618530273,18.600000381469727,3300.0
2011-12-05,19.0,17.799999237060547,17.399999618530273,19.400001525878906,1500.0
2011-12-06,17.399999618530273,17.799999237060547,17.399999618530273,18.0,500.0
2011-12-07,17.399999618530273,17.799999237060547,17.0,17.799999237060547,2800.0
2011-12-08,17.0,16.200000762939453,16.200000762939453,17.600000381469727,2000.0
2011-12-09,16.600000381469727,17.0,16.399999618530273,17.200000762939453,1700.0
2011-12-12,16.799999237060547,16.600000381469727,16.0,17.600000381469727,2000.0
2011-12-13,16.600000381469727,16.399999618530273,16.200000762939453,16.600000381469727,1600.0
2011-12-14,16.0,16.0,15.800000190734863,16.399999618530273,1400.0
2011-12-15,16.200000762939453,16.399999618530273,16.0,16.399999618530273,2300.0
2011-12-16,16.399999618530273,16.399999618530273,16.399999618530273,17.0,1300.0
2011-12-19,16.600000381469727,16.200000762939453,16.0,17.200000762939453,700.0
2011-12-20,16.399999618530273,16.399999618530273,16.200000762939453,17.0,1900.0
2011-12-21,16.0,16.600000381469727,16.0,16.799999237060547,1300.0
2011-12-22,16.600000381469727,16.399999618530273,16.0,16.799999237060547,5900.0
2011-12-23,16.200000762939453,15.59999942779541,15.59999942779541,16.600000381469727,6900.0
2011-12-27,15.399999618530273,14.40000057220459,14.40000057220459,15.800000190734863,2400.0
2011-12-28,15.0,15.0,14.800000190734863,15.59999942779541,2100.0
2011-12-29,14.800000190734863,14.600000381469727,14.40000057220459,15.199999809265137,4000.0
2011-12-30,14.0,14.199999809265137,14.0,15.0,12100.0
2012-01-03,14.199999809265137,14.0,14.0,15.199999809265137,1000.0
2012-01-04,14.0,14.800000190734863,14.0,15.199999809265137,12500.0
2012-01-05,14.800000190734863,16.799999237060547,14.40000057220459,17.600000381469727,11400.0
2012-01-06,17.399999618530273,16.799999237060547,16.600000381469727,17.399999618530273,3100.0
2012-01-09,17.0,17.799999237060547,17.0,19.0,5000.0
2012-01-10,18.0,18.200000762939453,17.0,20.399999618530273,10900.0
2012-01-11,19.799999237060547,18.600000381469727,18.0,19.799999237060547,2500.0
2012-01-12,18.200000762939453,18.200000762939453,18.0,18.600000381469727,800.0
2012-01-13,18.200000762939453,18.600000381469727,18.200000762939453,19.600000381469727,800.0
2012-01-17,18.799999237060547,18.0,18.0,19.600000381469727,1100.0
2012-01-18,19.0,18.799999237060547,18.799999237060547,19.400001525878906,400.0
2012-01-19,19.19999885559082,19.0,18.799999237060547,19.19999885559082,2200.0
2012-01-20,19.600000381469727,16.200000762939453,16.200000762939453,19.600000381469727,3500.0
2012-01-23,16.399999618530273,16.600000381469727,16.399999618530273,18.0,2900.0
2012-01-24,16.600000381469727,17.799999237060547,16.600000381469727,18.0,1900.0
2012-01-25,18.0,17.200000762939453,16.200000762939453,18.0,3300.0
2012-01-26,16.799999237060547,17.0,16.799999237060547,18.0,900.0
2012-01-27,16.399999618530273,20.399999618530273,16.399999618530273,20.600000381469727,9200.0
2012-01-30,20.0,21.400001525878906,19.600000381469727,21.600000381469727,6200.0
2012-01-31,21.400001525878906,20.200000762939453,19.600000381469727,21.400001525878906,3400.0
2012-02-01,20.999998092651367,20.799999237060547,19.600000381469727,20.999998092651367,4000.0
2012-02-02,20.200000762939453,20.200000762939453,19.19999885559082,21.400001525878906,13600.0
2012-02-03,20.799999237060547,21.400001525878906,20.600000381469727,21.400001525878906,2000.0
2012-02-06,21.400001525878906,23.0,21.400001525878906,23.19999885559082,6300.0
2012-02-07,23.0,22.600000381469727,22.0,23.599998474121094,3000.0
2012-02-08,22.600000381469727,23.0,21.80000114440918,23.399999618530273,1700.0
2012-02-09,23.19999885559082,23.0,21.80000114440918,23.19999885559082,4200.0
2012-02-10,21.400001525878906,20.799999237060547,18.200000762939453,23.0,7700.0
2012-02-13,20.200000762939453,20.0,20.0,20.999998092651367,2000.0
2012-02-14,20.0,20.999998092651367,20.0,20.999998092651367,700.0
2012-02-15,20.999998092651367,21.80000114440918,20.999998092651367,21.80000114440918,600.0
2012-02-16,21.80000114440918,21.80000114440918,20.999998092651367,21.80000114440918,600.0
2012-02-17,20.999998092651367,21.19999885559082,20.799999237060547,21.600000381469727,700.0
2012-02-21,21.19999885559082,21.400001525878906,20.0,22.0,4200.0
2012-02-22,21.600000381469727,21.400001525878906,20.0,21.600000381469727,1800.0
2012-02-23,20.200000762939453,21.19999885559082,20.200000762939453,21.600000381469727,500.0
2012-02-24,20.399999618530273,20.799999237060547,20.399999618530273,21.400001525878906,500.0
2012-02-27,21.19999885559082,20.799999237060547,19.799999237060547,21.19999885559082,700.0
2012-02-28,20.799999237060547,20.999998092651367,20.200000762939453,20.999998092651367,2100.0
2012-02-29,20.600000381469727,20.200000762939453,20.0,20.999998092651367,1500.0
2012-03-01,20.799999237060547,20.600000381469727,20.0,20.999998092651367,600.0
2012-03-02,20.600000381469727,20.399999618530273,20.0,20.999998092651367,1600.0
