Date,honopen,honclose,honlow,honhigh,honvolume
2011-09-22,41.26183319091797,40.01292037963867,39.56483459472656,41.481109619140625,12376700.0
2011-09-23,39.82224655151367,40.45146942138672,39.698307037353516,40.97582244873047,8015600.0
2011-09-26,40.99488830566406,41.75758361816406,40.23219299316406,41.83385467529297,7443300.0
2011-09-27,42.93022918701172,43.035099029541016,42.749088287353516,43.80733108520508,6366600.0
2011-09-28,43.130435943603516,42.20566940307617,42.129398345947266,43.578521728515625,5860800.0
2011-09-29,43.15903854370117,42.90163040161133,41.82432174682617,43.66432571411133,5399100.0
2011-09-30,41.96732711791992,41.862457275390625,41.77665328979492,43.23530960083008,5752400.0
2011-10-03,41.51924133300781,40.34659957885742,40.34659957885742,41.938724517822266,10134200.0
2011-10-04,39.745975494384766,41.624114990234375,39.29789352416992,41.652713775634766,7338900.0
2011-10-05,41.85292053222656,42.30100631713867,41.242767333984375,42.44401168823242,5994000.0
2011-10-06,42.16753387451172,42.958831787109375,41.66224670410156,43.006500244140625,6101700.0
2011-10-07,43.30204391479492,43.368778228759766,42.939762115478516,44.083805084228516,5622300.0
2011-10-10,44.179141998291016,44.960906982421875,44.179141998291016,45.18971633911133,3640800.0
2011-10-11,44.73209762573242,45.16111373901367,44.45561981201172,45.50432586669922,4322100.0
2011-10-12,45.54246139526367,46.22888946533203,45.50432586669922,46.867645263671875,5950700.0
2011-10-13,45.84754180908203,45.65686798095703,44.94184112548828,45.87614059448242,4962600.0
2011-10-14,46.28609085083008,47.14412307739258,46.20981979370117,47.14412307739258,3924800.0
2011-10-17,46.934383392333984,45.47572708129883,45.33272171020508,46.934383392333984,4577700.0
2011-10-18,45.51386260986328,47.029720306396484,44.722564697265625,47.49686813354492,6056700.0
2011-10-19,46.915313720703125,46.54349899291992,46.33375930786133,47.44919967651367,4755100.0
2011-10-20,46.61023712158203,46.200286865234375,45.61873245239258,47.04878616333008,5881400.0
2011-10-21,47.87821578979492,48.888790130615234,47.52547073364258,49.02226257324219,9393500.0
2011-10-24,48.75531768798828,49.35594177246094,48.71718215942383,49.66101837158203,6644700.0
2011-10-25,48.92692565917969,48.345367431640625,48.19282913208008,49.47034454345703,5809900.0
2011-10-26,48.698116302490234,49.00319290161133,48.269100189208984,49.38454055786133,5741500.0
2011-10-27,50.795528411865234,51.54869079589844,50.62392044067383,51.97770690917969,7787600.0
2011-10-28,51.32941436767578,51.367549896240234,51.00526809692383,51.64402770996094,5679000.0
2011-10-31,50.58578872680664,49.95656204223633,49.94702911376953,50.85272979736328,4194300.0
2011-11-01,48.488372802734375,48.81251907348633,48.059356689453125,49.603816986083984,6780200.0
2011-11-02,49.59428405761719,50.00423049926758,49.59428405761719,50.461849212646484,5114000.0
2011-11-03,50.66205596923828,51.42475128173828,50.061431884765625,51.67262649536133,6022500.0
2011-11-04,50.88133239746094,51.43428421020508,50.58578872680664,51.59635925292969,4231400.0
2011-11-07,51.42475128173828,51.44382095336914,50.414180755615234,51.52962112426758,3888400.0
2011-11-08,52.13977813720703,52.10164260864258,51.01480484008789,52.26371765136719,4700000.0
2011-11-09,50.70972442626953,50.366512298583984,49.99469757080078,51.129207611083984,5496000.0
2011-11-10,51.13874053955078,51.06247329711914,50.843196868896484,51.56775665283203,5886200.0
2011-11-11,51.86330032348633,52.23511505126953,51.86330032348633,53.20755386352539,5268100.0
2011-11-14,52.13977813720703,52.15884780883789,51.844234466552734,52.42578887939453,4559800.0
2011-11-15,51.90143585205078,52.225582122802734,51.50102233886719,52.625999450683594,4782000.0
2011-11-16,51.16734313964844,50.80506134033203,50.72879409790039,51.85376739501953,4212600.0
2011-11-17,50.652523040771484,50.14723587036133,49.67055130004883,51.16734313964844,5439800.0
2011-11-18,50.51905059814453,50.29024124145508,49.88029479980469,50.700191497802734,3364700.0
2011-11-21,49.031795501708984,48.90785598754883,47.821014404296875,49.155731201171875,5406600.0
2011-11-22,48.679046630859375,48.583709716796875,48.297698974609375,49.079463958740234,4870000.0
2011-11-23,48.059356689453125,46.89624786376953,46.85811233520508,48.059356689453125,5131400.0
2011-11-25,46.59116744995117,46.84857940673828,46.54349899291992,47.63987350463867,1871300.0
2011-11-28,48.459774017333984,49.251068115234375,48.393035888671875,49.270137786865234,5189400.0
2011-11-29,49.54661560058594,49.155731201171875,49.11759948730469,50.25210952758789,4635100.0
2011-11-30,50.509517669677734,51.62495803833008,50.42371368408203,51.66309356689453,5337500.0
2011-12-01,51.367549896240234,51.64402770996094,51.33894729614258,52.149314880371094,3791400.0
2011-12-02,51.96817398071289,51.605892181396484,51.52962112426758,52.78807067871094,3790000.0
2011-12-05,52.578330993652344,52.149314880371094,51.701229095458984,52.959678649902344,4830200.0
2011-12-06,52.42578887939453,52.05397415161133,51.64402770996094,52.511592864990234,3221000.0
2011-12-07,51.605892181396484,51.42475128173828,50.76692581176758,51.72029495239258,4638600.0
2011-12-08,51.18640899658203,50.40464782714844,50.24257278442383,51.61542510986328,4741600.0
2011-12-09,50.56671905517578,51.48195266723633,50.48091506958008,51.701229095458984,3937300.0
2011-12-12,51.32941436767578,50.42371368408203,49.94702911376953,51.35801696777344,3584300.0
2011-12-13,50.652523040771484,49.870758056640625,49.61334991455078,51.35801696777344,4957500.0
2011-12-14,49.57521438598633,49.14619827270508,49.031795501708984,49.81355667114258,5029500.0
2011-12-15,49.83262634277344,49.966094970703125,49.365474700927734,50.33790969848633,5444700.0
2011-12-16,50.39511489868164,50.62392044067383,50.080501556396484,51.20547866821289,7437000.0
2011-12-19,50.99573516845703,49.85169219970703,49.67055130004883,51.129207611083984,3834300.0
2011-12-20,50.80506134033203,51.82516860961914,50.78599548339844,51.92050552368164,4115000.0
2011-12-21,51.71076202392578,51.66309356689453,50.99573516845703,51.87283706665039,4843000.0
2011-12-22,51.75843048095703,52.09210968017578,51.52962112426758,52.177913665771484,4214300.0
2011-12-23,52.18744659423828,52.416255950927734,51.97770690917969,52.435325622558594,2140300.0
2011-12-27,52.23511505126953,52.387657165527344,52.09210968017578,52.58786392211914,1376100.0
2011-12-28,52.47345733642578,51.462886810302734,51.42475128173828,52.54972839355469,2378900.0
2011-12-29,51.653560638427734,52.23511505126953,51.40568542480469,52.33045196533203,2582300.0
2011-12-30,52.21604919433594,51.81563186645508,51.73936462402344,52.339988708496094,2197100.0
2012-01-03,52.702266693115234,52.988277435302734,52.654598236083984,53.35055923461914,4836300.0
2012-01-04,52.90247344970703,52.940608978271484,52.578330993652344,53.04547882080078,3839900.0
2012-01-05,52.73086929321289,52.99781036376953,52.177913665771484,53.178951263427734,3015300.0
2012-01-06,53.12174987792969,52.606929779052734,52.47345733642578,53.12174987792969,4017400.0
2012-01-09,52.90247344970703,53.04547882080078,52.416255950927734,53.150352478027344,2717800.0
2012-01-10,53.61750030517578,53.941646575927734,53.49356460571289,54.342063903808594,5781800.0
2012-01-11,53.63656997680664,53.82724380493164,53.44589614868164,54.01791763305664,3675600.0
2012-01-12,54.11325454711914,54.5232048034668,53.83677673339844,54.656673431396484,3144800.0
2012-01-13,54.103721618652344,54.056053161621094,53.560298919677734,54.179988861083984,2581200.0
2012-01-17,54.656673431396484,54.49460220336914,54.38019943237305,55.009422302246094,3244400.0
2012-01-18,54.485069274902344,55.4765739440918,54.38019943237305,55.533775329589844,4167800.0
2012-01-19,55.514705657958984,55.772117614746094,55.200096130371094,55.82931900024414,4192100.0
2012-01-20,55.705379486083984,54.704341888427734,54.132320404052734,55.705379486083984,6689200.0
2012-01-23,54.771080017089844,54.93315124511719,54.63760757446289,55.676780700683594,3541300.0
2012-01-24,54.513668060302734,54.942684173583984,54.3325309753418,54.990352630615234,2777400.0
2012-01-25,54.63760757446289,55.40030288696289,53.865379333496094,55.60050964355469,3855100.0
2012-01-26,56.058128356933594,55.133358001708984,54.818748474121094,56.16299819946289,4795400.0
2012-01-27,54.45646667480469,55.55284118652344,54.17045593261719,55.97232437133789,6406300.0
2012-01-30,55.247764587402344,55.467037200927734,54.818748474121094,55.562374114990234,3899000.0
2012-01-31,55.6672477722168,55.33356857299805,54.92361831665039,55.83885192871094,3615300.0
2012-02-01,55.90559005737305,56.19160079956055,55.90559005737305,56.57294845581055,3630500.0
2012-02-02,56.19160079956055,56.27740478515625,55.81025314331055,56.46807861328125,3391300.0
2012-02-03,56.84942626953125,57.90766525268555,56.725486755371094,57.9553337097168,5929300.0
2012-02-06,57.25937271118164,57.49771499633789,57.202171325683594,57.69792175292969,4084800.0
2012-02-07,57.18310546875,57.35470962524414,56.73501968383789,57.49771499633789,3025800.0
2012-02-08,57.26890563964844,57.07823181152344,56.83035659790039,57.45004653930664,3411000.0
2012-02-09,57.07823181152344,57.0973014831543,56.87802505493164,57.2879753112793,3342200.0
2012-02-10,56.64921569824219,56.56341552734375,56.01999282836914,56.65875244140625,3835500.0
2012-02-13,57.02103042602539,57.33564376831055,56.582481384277344,57.4691162109375,2867700.0
2012-02-14,57.04963302612305,57.04963302612305,56.54434585571289,57.2879753112793,2310200.0
2012-02-15,57.30704116821289,56.248802185058594,56.06766128540039,57.30704116821289,3258400.0
2012-02-16,56.248802185058594,56.69688415527344,56.21066665649414,56.79222106933594,2359300.0
2012-02-17,57.07823181152344,57.297508239746094,56.98289489746094,57.45004653930664,3324400.0
2012-02-21,57.6597900390625,57.0973014831543,56.8970947265625,57.7646598815918,2342100.0
2012-02-22,56.63968276977539,56.73501968383789,56.41087341308594,57.03056335449219,2652900.0
2012-02-23,56.229736328125,56.248802185058594,55.610042572021484,56.487144470214844,3827500.0
2012-02-24,56.248802185058594,56.50621032714844,56.11532974243164,56.88755798339844,2705300.0
2012-02-27,56.010459899902344,56.916160583496094,55.962791442871094,57.106834411621094,3691100.0
2012-02-28,56.93522644042969,56.963829040527344,56.75408935546875,57.32611083984375,3196700.0
2012-02-29,56.94476318359375,56.79222106933594,56.75408935546875,57.392845153808594,4762300.0
2012-03-01,56.582481384277344,57.31657409667969,56.534812927246094,57.3833122253418,4196600.0
2012-03-02,57.30704116821289,56.963829040527344,56.83988952636719,57.41191101074219,2865600.0
2012-03-05,57.011497497558594,56.344139099121094,56.26786804199219,57.12590026855469,3599700.0
2012-03-06,55.64817810058594,55.07615661621094,54.866416931152344,55.800716400146484,5226900.0
2012-03-07,54.961753845214844,55.04755783081055,54.63760757446289,55.25729751586914,6110700.0
2012-03-08,56.09626388549805,56.7159538269043,55.63864517211914,56.83035659790039,4328200.0
2012-03-09,57.011497497558594,56.992431640625,56.60154724121094,57.36424255371094,3414600.0
2012-03-12,57.02103042602539,56.49667739868164,56.38227462768555,57.12590026855469,3891600.0
2012-03-13,56.92569351196289,57.55491638183594,56.611083984375,57.631187438964844,4664100.0
2012-03-14,57.583518981933594,57.69792175292969,57.50724792480469,58.1460075378418,3418500.0
2012-03-15,57.70745849609375,58.012535095214844,57.41191101074219,58.06973648071289,2820800.0
2012-03-16,57.9553337097168,57.55491638183594,57.41191101074219,57.99346923828125,5346900.0
2012-03-19,57.43098068237305,57.64072036743164,57.32611083984375,57.964866638183594,2387000.0
