Date,lciopen,lciclose,lcilow,lcihigh,lcivolume
2010-12-20,5.179999828338623,5.050000190734863,5.039999961853027,5.179999828338623,236400
2010-12-21,5.159999847412109,5.130000114440918,5.070000171661377,5.199999809265137,287000
2010-12-22,5.150000095367432,5.110000133514404,5.070000171661377,5.179999828338623,154900
2010-12-23,5.110000133514404,5.210000038146973,4.949999809265137,5.320000171661377,550800
2010-12-27,5.420000076293945,5.320000171661377,5.22599983215332,5.449999809265137,340000
2010-12-28,5.320000171661377,5.380000114440918,5.300000190734863,5.420000076293945,314600
2010-12-29,5.420000076293945,5.619999885559082,5.380000114440918,5.619999885559082,309600
2010-12-30,5.590000152587891,5.570000171661377,5.519999980926514,5.699999809265137,202700
2010-12-31,5.579999923706055,5.590000152587891,5.570000171661377,5.679999828338623,127300
2011-01-03,5.699999809265137,5.480000019073486,5.400000095367432,5.800000190734863,318500
2011-01-04,5.46999979019165,5.550000190734863,5.260000228881836,5.650000095367432,328200
2011-01-05,5.659999847412109,5.690000057220459,5.559999942779541,5.690000057220459,172400
2011-01-06,5.739999771118164,5.679999828338623,5.559999942779541,5.739999771118164,141300
2011-01-07,5.610000133514404,5.610000133514404,5.5,5.730000019073486,150700
2011-01-10,5.679999828338623,5.619999885559082,5.519999980926514,5.679999828338623,132400
2011-01-11,5.659999847412109,5.730000019073486,5.599999904632568,5.75,193700
2011-01-12,5.710000038146973,5.710000038146973,5.639999866485596,5.789999961853027,119500
2011-01-13,5.71999979019165,5.75,5.690000057220459,5.800000190734863,69600
2011-01-14,5.769999980926514,5.599999904632568,5.539999961853027,5.7789998054504395,152100
2011-01-18,5.650000095367432,5.679999828338623,5.431000232696533,5.679999828338623,189400
2011-01-19,5.659999847412109,5.400000095367432,5.400000095367432,5.659999847412109,118800
2011-01-20,5.400000095367432,5.389999866485596,5.300000190734863,5.449999809265137,97500
2011-01-21,5.449999809265137,5.369999885559082,5.320000171661377,5.570000171661377,110800
2011-01-24,5.349999904632568,5.510000228881836,5.340000152587891,5.550000190734863,90600
2011-01-25,5.46999979019165,5.429999828338623,5.388999938964844,5.519999980926514,62700
2011-01-26,5.420000076293945,5.449999809265137,5.389999866485596,5.46999979019165,60800
2011-01-27,5.429999828338623,5.460000038146973,5.420000076293945,5.480000019073486,57200
2011-01-28,5.559999942779541,5.360000133514404,5.340000152587891,5.559999942779541,90500
2011-01-31,5.329999923706055,5.230000019073486,5.210000038146973,5.449999809265137,225200
2011-02-01,5.539999961853027,5.429999828338623,5.25,5.539999961853027,183200
2011-02-02,5.389999866485596,5.320000171661377,5.309999942779541,5.480000019073486,106500
2011-02-03,5.340000152587891,5.420000076293945,5.269999980926514,5.480000019073486,136900
2011-02-04,5.449999809265137,5.480000019073486,5.349999904632568,5.5,68200
2011-02-07,5.5,5.460000038146973,5.409999847412109,5.5,112200
2011-02-08,5.400000095367432,5.420000076293945,5.349999904632568,5.460000038146973,115300
2011-02-09,5.369999885559082,5.360000133514404,5.289999961853027,5.400000095367432,92700
2011-02-10,5.349999904632568,5.610000133514404,5.300000190734863,5.789999961853027,332900
2011-02-11,5.690000057220459,5.679999828338623,5.610000133514404,5.889999866485596,183900
2011-02-14,5.650000095367432,5.75,5.579999923706055,5.849999904632568,85200
2011-02-15,5.690000057220459,5.670000076293945,5.579999923706055,5.769999980926514,116400
2011-02-16,5.679999828338623,5.679999828338623,5.659999847412109,5.730000019073486,91500
2011-02-17,5.690000057220459,5.710000038146973,5.630000114440918,5.758999824523926,47700
2011-02-18,5.71999979019165,5.71999979019165,5.670000076293945,5.769999980926514,105400
2011-02-22,5.71999979019165,5.710000038146973,5.699999809265137,5.826000213623047,140300
2011-02-23,5.730000019073486,5.440000057220459,5.420000076293945,5.809999942779541,170100
2011-02-24,5.480000019073486,5.460000038146973,5.210000038146973,5.650000095367432,241900
2011-02-25,5.510000228881836,5.650000095367432,5.480000019073486,5.710000038146973,222300
2011-02-28,5.690000057220459,5.670000076293945,5.559999942779541,5.949999809265137,182400
2011-03-01,5.679999828338623,5.590000152587891,5.550000190734863,5.710000038146973,99000
2011-03-02,5.559999942779541,5.5,5.46999979019165,5.610000133514404,136500
2011-03-03,5.579999923706055,5.599999904632568,5.570000171661377,5.690000057220459,54900
2011-03-04,5.579999923706055,5.550000190734863,5.489999771118164,5.670000076293945,97700
2011-03-07,5.610000133514404,5.400000095367432,5.400000095367432,5.639999866485596,141500
2011-03-08,5.429999828338623,5.46999979019165,5.369999885559082,5.480000019073486,57000
2011-03-09,5.46999979019165,5.429999828338623,5.309999942779541,5.519999980926514,135800
2011-03-10,5.349999904632568,5.289999961853027,5.230000019073486,5.440000057220459,222800
2011-03-11,5.230000019073486,5.159999847412109,5.050000190734863,5.230000019073486,264700
2011-03-14,5.039999961853027,5.079999923706055,4.829999923706055,5.119999885559082,232400
2011-03-15,4.989999771118164,5.340000152587891,4.840000152587891,5.420000076293945,307100
2011-03-16,5.340000152587891,5.360000133514404,5.269999980926514,5.489999771118164,107800
2011-03-17,5.440000057220459,5.329999923706055,5.300000190734863,5.480000019073486,77600
2011-03-18,5.380000114440918,5.420000076293945,5.380000114440918,5.460000038146973,94800
2011-03-21,5.539999961853027,5.400000095367432,5.329999923706055,5.550000190734863,119800
2011-03-22,5.420000076293945,5.480000019073486,5.349999904632568,5.550000190734863,172100
2011-03-23,5.480000019073486,5.46999979019165,5.300000190734863,5.599999904632568,105900
2011-03-24,5.449999809265137,5.610000133514404,5.309999942779541,5.639999866485596,75300
2011-03-25,5.619999885559082,5.579999923706055,5.519999980926514,5.699999809265137,73000
2011-03-28,5.619999885559082,5.519999980926514,5.5,5.619999885559082,45800
2011-03-29,5.550000190734863,5.559999942779541,5.539999961853027,5.5980000495910645,51000
2011-03-30,5.679999828338623,5.590000152587891,5.550000190734863,5.699999809265137,141900
2011-03-31,5.599999904632568,5.579999923706055,5.550000190734863,5.599999904632568,70200
2011-04-01,5.639999866485596,5.5,5.5,5.639999866485596,126300
2011-04-04,5.5,5.320000171661377,5.309999942779541,5.5980000495910645,231300
2011-04-05,5.300000190734863,5.349999904632568,5.260000228881836,5.460000038146973,166200
2011-04-06,5.380000114440918,5.440000057220459,5.380000114440918,5.489999771118164,98700
2011-04-07,5.429999828338623,5.329999923706055,5.320000171661377,5.5,98000
2011-04-08,5.369999885559082,5.289999961853027,5.269999980926514,5.400000095367432,148300
2011-04-11,5.429999828338623,5.289999961853027,5.28000020980835,5.429999828338623,64900
2011-04-12,5.349999904632568,5.360000133514404,5.269999980926514,5.409999847412109,125400
2011-04-13,5.369999885559082,5.380000114440918,5.320000171661377,5.4039998054504395,93300
2011-04-14,5.349999904632568,5.440000057220459,5.320000171661377,5.449999809265137,55100
2011-04-15,5.460000038146973,5.559999942779541,5.440000057220459,5.599999904632568,160900
2011-04-18,5.570000171661377,5.650000095367432,5.46999979019165,5.699999809265137,181800
2011-04-19,5.639999866485596,5.610000133514404,5.610000133514404,5.673999786376953,131400
2011-04-20,5.599999904632568,5.699999809265137,5.590000152587891,5.699999809265137,80700
2011-04-21,5.710000038146973,5.710000038146973,5.599999904632568,5.71999979019165,63400
2011-04-25,5.710000038146973,5.699999809265137,5.650000095367432,5.730000019073486,70900
2011-04-26,5.690000057220459,5.710000038146973,5.650000095367432,5.71999979019165,98100
2011-04-27,5.699999809265137,5.699999809265137,5.590000152587891,5.699999809265137,80000
2011-04-28,5.710000038146973,5.769999980926514,5.579999923706055,5.769999980926514,65000
2011-04-29,5.78000020980835,5.769999980926514,5.559999942779541,5.818999767303467,64000
2011-05-02,5.789999961853027,5.630000114440918,5.630000114440918,5.789999961853027,121000
2011-05-03,5.630000114440918,5.53000020980835,5.5,5.630000114440918,99200
2011-05-04,5.5,5.460000038146973,5.400000095367432,5.510000228881836,168000
2011-05-05,5.440000057220459,5.440000057220459,5.400000095367432,5.550000190734863,135500
2011-05-06,5.489999771118164,5.460000038146973,5.389999866485596,5.489999771118164,145500
2011-05-09,5.5,5.460000038146973,5.390999794006348,5.5,56900
2011-05-10,5.5,5.539999961853027,5.400000095367432,5.559999942779541,102800
2011-05-11,5.519999980926514,5.409999847412109,5.340000152587891,5.559999942779541,97600
2011-05-12,5.340000152587891,5.380000114440918,5.110000133514404,5.440000057220459,174600
2011-05-13,5.380000114440918,5.289999961853027,5.260000228881836,5.380000114440918,77000
2011-05-16,5.190000057220459,5.21999979019165,5.190000057220459,5.309999942779541,180000
2011-05-17,5.190000057220459,5.159999847412109,5.059999942779541,5.21999979019165,143200
2011-05-18,5.199999809265137,5.360000133514404,5.070000171661377,5.369999885559082,181600
2011-05-19,5.380000114440918,5.269999980926514,5.239999771118164,5.389999866485596,130200
2011-05-20,5.179999828338623,5.150000095367432,5.139999866485596,5.260000228881836,70900
2011-05-23,5.159999847412109,5.099999904632568,5.059999942779541,5.230000019073486,99500
2011-05-24,5.150000095367432,5.21999979019165,5.059999942779541,5.260000228881836,190000
2011-05-25,5.239999771118164,5.309999942779541,5.190000057220459,5.369999885559082,75000
2011-05-26,5.309999942779541,5.289999961853027,5.260000228881836,5.339000225067139,94200
2011-05-27,5.349999904632568,5.28000020980835,5.210000038146973,5.349999904632568,39700
2011-05-31,5.289999961853027,5.329999923706055,5.25,5.349999904632568,105700
2011-06-01,5.329999923706055,5.170000076293945,5.170000076293945,5.340000152587891,92800
2011-06-02,5.099999904632568,5.210000038146973,5.099999904632568,5.329999923706055,106800
2011-06-03,5.139999866485596,5.139999866485596,5.120999813079834,5.210000038146973,93000
2011-06-06,5.139999866485596,5.369999885559082,5.090000152587891,5.690000057220459,646400
2011-06-07,5.409999847412109,5.349999904632568,5.320000171661377,5.559999942779541,128800
2011-06-08,5.260000228881836,5.21999979019165,5.119999885559082,5.369999885559082,68700
2011-06-09,5.21999979019165,5.300000190734863,5.130000114440918,5.360000133514404,134400
2011-06-10,5.309999942779541,5.289999961853027,5.199999809265137,5.349999904632568,94000
2011-06-13,5.25,5.110000133514404,5.070000171661377,5.289999961853027,134000
2011-06-14,5.150000095367432,5.21999979019165,5.099999904632568,5.21999979019165,107700
2011-06-15,5.170000076293945,5.119999885559082,5.079999923706055,5.21999979019165,114000
2011-06-16,5.099999904632568,5.099999904632568,5.090000152587891,5.238999843597412,98000
2011-06-17,5.130000114440918,5.090000152587891,5.059999942779541,5.179999828338623,183000
2011-06-20,5.079999923706055,5.199999809265137,5.079999923706055,5.230000019073486,123300
2011-06-21,5.21999979019165,5.369999885559082,5.21999979019165,5.460000038146973,137700
2011-06-22,5.360000133514404,5.28000020980835,5.159999847412109,5.440000057220459,272700
2011-06-23,5.230000019073486,5.389999866485596,5.210000038146973,5.420000076293945,158400
2011-06-24,5.329999923706055,5.349999904632568,4.789999961853027,5.889999866485596,1392400
2011-06-27,5.300000190734863,5.059999942779541,5.0,5.300000190734863,331200
2011-06-28,5.0,5.090000152587891,4.96999979019165,5.150000095367432,104600
2011-06-29,5.119999885559082,5.03000020980835,4.900000095367432,5.119999885559082,181200
2011-06-30,4.869999885559082,4.980000019073486,4.869999885559082,5.039000034332275,149200
2011-07-01,5.0,5.090000152587891,4.929999828338623,5.090000152587891,125200
2011-07-05,5.059999942779541,5.03000020980835,4.989999771118164,5.090000152587891,97000
2011-07-06,5.0,5.059999942779541,5.0,5.059999942779541,71900
2011-07-07,5.050000190734863,5.110000133514404,5.0,5.130000114440918,127700
2011-07-08,5.079999923706055,5.019999980926514,4.96999979019165,5.11299991607666,171100
2011-07-11,5.0,4.96999979019165,4.880000114440918,5.010000228881836,181500
2011-07-12,4.920000076293945,4.869999885559082,4.820000171661377,4.980000019073486,136700
2011-07-13,4.960000038146973,4.909999847412109,4.800000190734863,4.989999771118164,124400
2011-07-14,4.869999885559082,4.78000020980835,4.739999771118164,4.900000095367432,150900
2011-07-15,4.75,4.730000019073486,4.659999847412109,4.783999919891357,159800
2011-07-18,4.71999979019165,4.710000038146973,4.5,4.78000020980835,334100
2011-07-19,4.679999828338623,4.699999809265137,4.630000114440918,4.769999980926514,179200
2011-07-20,4.760000228881836,4.789999961853027,4.599999904632568,4.960000038146973,195900
2011-07-21,4.829999923706055,4.900000095367432,4.820000171661377,4.980000019073486,128700
2011-07-22,4.900000095367432,4.909999847412109,4.860000133514404,4.949999809265137,69400
2011-07-25,4.829999923706055,4.769999980926514,4.760000228881836,4.949999809265137,48300
2011-07-26,4.769999980926514,4.730000019073486,4.710000038146973,4.789999961853027,73600
2011-07-27,4.730000019073486,4.579999923706055,4.579999923706055,4.730000019073486,93500
2011-07-28,4.519999980926514,4.670000076293945,4.400000095367432,4.670000076293945,107200
2011-07-29,4.900000095367432,4.75,4.519999980926514,4.909999847412109,65300
2011-08-01,4.769999980926514,4.630000114440918,4.579999923706055,4.849999904632568,76100
2011-08-02,4.599999904632568,4.480000019073486,4.019999980926514,4.679999828338623,155000
2011-08-03,4.389999866485596,4.510000228881836,4.28000020980835,4.53000020980835,98500
2011-08-04,4.460000038146973,4.150000095367432,4.150000095367432,4.460000038146973,185000
2011-08-05,4.119999885559082,3.940000057220459,3.7100000381469727,4.150000095367432,251000
2011-08-08,3.6600000858306885,3.5,3.5,3.859999895095825,262200
2011-08-09,3.7300000190734863,3.809999942779541,3.5199999809265137,3.8399999141693115,153300
2011-08-10,3.690000057220459,3.5399999618530273,3.5,3.7200000286102295,165800
2011-08-11,3.5299999713897705,3.75,3.5299999713897705,3.809999942779541,112400
2011-08-12,3.799999952316284,3.7200000286102295,3.700000047683716,3.890000104904175,89400
2011-08-15,3.759999990463257,3.819999933242798,3.7200000286102295,3.8399999141693115,52000
2011-08-16,3.7699999809265137,3.7300000190734863,3.7100000381469727,3.880000114440918,57000
2011-08-17,3.6600000858306885,3.7300000190734863,3.6600000858306885,3.859999895095825,48300
2011-08-18,3.609999895095825,3.5399999618530273,3.5399999618530273,3.7100000381469727,72800
2011-08-19,3.5399999618530273,3.5399999618530273,3.490000009536743,3.619999885559082,70000
2011-08-22,3.630000114440918,3.5999999046325684,3.5399999618530273,3.6700000762939453,39300
2011-08-23,3.619999885559082,3.740000009536743,3.5899999141693115,3.7699999809265137,60400
2011-08-24,3.7200000286102295,3.7100000381469727,3.619999885559082,3.7699999809265137,25700
2011-08-25,3.7100000381469727,3.549999952316284,3.5399999618530273,3.7100000381469727,45300
2011-08-26,3.5399999618530273,3.690000057220459,3.5399999618530273,3.700000047683716,38900
2011-08-29,3.7300000190734863,3.7899999618530273,3.700000047683716,3.8499999046325684,46500
2011-08-30,3.759999990463257,3.740000009536743,3.6600000858306885,3.869999885559082,67300
2011-08-31,3.7699999809265137,3.869999885559082,3.759999990463257,3.880000114440918,111200
2011-09-01,3.5299999713897705,4.019999980926514,3.5299999713897705,4.090000152587891,125000
2011-09-02,3.9100000858306885,3.759999990463257,3.759999990463257,4.139999866485596,118800
2011-09-06,3.690000057220459,3.8499999046325684,3.690000057220459,3.930000066757202,74800
2011-09-07,3.940000057220459,4.019999980926514,3.869999885559082,4.059999942779541,62100
2011-09-08,3.859999895095825,3.9200000762939453,3.743000030517578,4.070000171661377,143500
2011-09-09,3.859999895095825,3.7899999618530273,3.7100000381469727,3.950000047683716,119100
2011-09-12,3.7200000286102295,3.950000047683716,3.7200000286102295,4.0,68500
2011-09-13,3.9800000190734863,4.059999942779541,3.819999933242798,4.099999904632568,74600
2011-09-14,4.079999923706055,4.079999923706055,3.990000009536743,4.130000114440918,64400
2011-09-15,4.099999904632568,4.079999923706055,3.9700000286102295,4.159999847412109,43700
2011-09-16,4.110000133514404,4.050000190734863,3.997999906539917,4.110000133514404,60200
2011-09-19,3.9700000286102295,3.9800000190734863,3.9000000953674316,4.03000020980835,40000
2011-09-20,4.010000228881836,3.9700000286102295,3.9700000286102295,4.139999866485596,70500
2011-09-21,3.9600000381469727,3.8399999141693115,3.8399999141693115,4.03000020980835,69200
2011-09-22,3.7699999809265137,3.7200000286102295,3.680000066757202,3.9600000381469727,99400
2011-09-23,3.7200000286102295,3.740000009536743,3.640000104904175,3.7799999713897705,48100
2011-09-26,3.740000009536743,3.940000057220459,3.740000009536743,3.940000057220459,41300
2011-09-27,4.170000076293945,4.25,4.039999961853027,4.289999961853027,131600
2011-09-28,4.260000228881836,3.940000057220459,3.940000057220459,4.389999866485596,55400
2011-09-29,4.03000020980835,3.990000009536743,3.869999885559082,4.050000190734863,58200
2011-09-30,3.9100000858306885,3.8299999237060547,3.8299999237060547,3.990000009536743,43000
2011-10-03,3.799999952316284,3.5299999713897705,3.5299999713897705,3.859999895095825,71100
2011-10-04,3.4100000858306885,3.799999952316284,3.4100000858306885,3.990000009536743,93200
2011-10-05,3.799999952316284,3.930000066757202,3.640000104904175,3.990000009536743,56700
2011-10-06,3.9200000762939453,4.099999904632568,3.9200000762939453,4.159999847412109,65600
2011-10-07,4.099999904632568,3.890000104904175,3.8399999141693115,4.239999771118164,46200
2011-10-10,4.010000228881836,4.059999942779541,3.8399999141693115,4.059999942779541,41300
2011-10-11,3.9600000381469727,4.039999961853027,3.9600000381469727,4.090000152587891,31400
2011-10-12,4.070000171661377,4.099999904632568,3.9100000858306885,4.099999904632568,48500
2011-10-13,3.990000009536743,4.050000190734863,3.990000009536743,4.099999904632568,14300
2011-10-14,4.059999942779541,4.070000171661377,3.990000009536743,4.070000171661377,42800
2011-10-17,4.019999980926514,3.890000104904175,3.880000114440918,4.078000068664551,48700
2011-10-18,3.9000000953674316,4.050000190734863,3.7899999618530273,4.090000152587891,64600
2011-10-19,4.039999961853027,3.9700000286102295,3.9200000762939453,4.070000171661377,44600
2011-10-20,3.9700000286102295,3.890000104904175,3.8499999046325684,3.9700000286102295,28000
2011-10-21,3.9700000286102295,3.9600000381469727,3.859999895095825,4.019999980926514,38000
2011-10-24,3.9600000381469727,4.090000152587891,3.9000000953674316,4.269999980926514,124700
2011-10-25,4.070000171661377,3.940000057220459,3.859999895095825,4.070000171661377,63700
2011-10-26,3.9800000190734863,4.03000020980835,3.809999942779541,4.039999961853027,40400
2011-10-27,4.099999904632568,4.260000228881836,3.990000009536743,4.260000228881836,103700
2011-10-28,4.25,4.230000019073486,4.192999839782715,4.349999904632568,40800
2011-10-31,4.190000057220459,4.090000152587891,4.0,4.190000057220459,38100
2011-11-01,3.9700000286102295,3.809999942779541,3.809999942779541,4.090000152587891,48600
2011-11-02,3.880000114440918,3.9000000953674316,3.8299999237060547,3.950000047683716,60200
2011-11-03,3.9700000286102295,3.9800000190734863,3.880000114440918,4.119999885559082,48600
2011-11-04,4.0,3.9700000286102295,3.940000057220459,4.079999923706055,25200
2011-11-07,3.990000009536743,3.940000057220459,3.9000000953674316,4.039999961853027,15100
2011-11-08,3.890000104904175,4.039999961853027,3.8399999141693115,4.059999942779541,41700
2011-11-09,3.940000057220459,3.859999895095825,3.759999990463257,4.059999942779541,82400
2011-11-10,3.890000104904175,3.819999933242798,3.759999990463257,3.930000066757202,31100
2011-11-11,3.7799999713897705,4.039999961853027,3.509999990463257,4.039999961853027,81200
2011-11-14,4.0,3.9100000858306885,3.759999990463257,4.0,37700
2011-11-15,3.9200000762939453,4.010000228881836,3.8499999046325684,4.010000228881836,23500
2011-11-16,3.9100000858306885,3.9100000858306885,3.9000000953674316,4.0,38100
2011-11-17,3.930000066757202,3.990000009536743,3.9000000953674316,4.070000171661377,77000
2011-11-18,3.990000009536743,3.9600000381469727,3.9000000953674316,4.150000095367432,49400
2011-11-21,3.880000114440918,3.940000057220459,3.819999933242798,4.0,56400
2011-11-22,3.930000066757202,3.869999885559082,3.8499999046325684,3.930000066757202,31800
2011-11-23,3.8399999141693115,3.7200000286102295,3.700000047683716,3.8399999141693115,48200
2011-11-25,3.6500000953674316,3.619999885559082,3.5399999618530273,3.740000009536743,40800
2011-11-28,3.7799999713897705,3.8299999237060547,3.7200000286102295,3.859999895095825,64400
2011-11-29,3.8499999046325684,3.75,3.7300000190734863,3.8510000705718994,33600
2011-11-30,3.9000000953674316,3.950000047683716,3.7100000381469727,3.950000047683716,89500
2011-12-01,3.9000000953674316,3.809999942779541,3.799999952316284,3.9100000858306885,24000
2011-12-02,3.8499999046325684,3.869999885559082,3.819999933242798,3.9000000953674316,28100
2011-12-05,3.9200000762939453,3.9000000953674316,3.8399999141693115,3.940000057220459,68400
2011-12-06,3.9000000953674316,3.890000104904175,3.8259999752044678,3.9000000953674316,36700
2011-12-07,3.819999933242798,3.809999942779541,3.759999990463257,3.859999895095825,50200
2011-12-08,3.759999990463257,3.700000047683716,3.680000066757202,3.759999990463257,44900
2011-12-09,3.690000057220459,3.809999942779541,3.6500000953674316,3.869999885559082,49300
2011-12-12,3.740000009536743,4.03000020980835,3.740000009536743,4.050000190734863,115600
2011-12-13,4.03000020980835,3.9700000286102295,3.9700000286102295,4.199999809265137,59300
2011-12-14,3.940000057220459,4.199999809265137,3.9000000953674316,4.199999809265137,59200
2011-12-15,4.230000019073486,4.130000114440918,4.050000190734863,4.230000019073486,39700
2011-12-16,4.090000152587891,4.119999885559082,4.050000190734863,4.190000057220459,54400
2011-12-19,4.130000114440918,3.9800000190734863,3.9800000190734863,4.179999828338623,39900
2011-12-20,4.070000171661377,4.150000095367432,4.0,4.150000095367432,110200
2011-12-21,4.090000152587891,4.190000057220459,4.059999942779541,4.25,59200
2011-12-22,4.199999809265137,4.349999904632568,4.159999847412109,4.349999904632568,59600
2011-12-23,4.340000152587891,4.309999942779541,4.28000020980835,4.400000095367432,40700
2011-12-27,4.230000019073486,4.5,4.079999923706055,4.5,92600
2011-12-28,4.460000038146973,4.360000133514404,4.360000133514404,4.5,39300
2011-12-29,4.400000095367432,4.440000057220459,4.309999942779541,4.489999771118164,28900
2011-12-30,4.440000057220459,4.420000076293945,4.270999908447266,4.440000057220459,27800
2012-01-03,4.5,4.46999979019165,4.369999885559082,4.889999866485596,72000
2012-01-04,4.429999828338623,4.449999809265137,4.409999847412109,4.570000171661377,36400
2012-01-05,4.409999847412109,4.46999979019165,4.380000114440918,4.489999771118164,19600
2012-01-06,4.480000019073486,4.320000171661377,4.320000171661377,4.480000019073486,26700
2012-01-09,4.690000057220459,4.389999866485596,4.25,4.690000057220459,39400
2012-01-10,4.449999809265137,4.489999771118164,4.369999885559082,4.489999771118164,20400
2012-01-11,4.449999809265137,4.489999771118164,4.369999885559082,4.5,17800
2012-01-12,4.5,4.5,4.409999847412109,4.5,23600
2012-01-13,4.449999809265137,4.449999809265137,4.449999809265137,4.519999980926514,12000
2012-01-17,4.5,4.420000076293945,4.380000114440918,4.5,20300
2012-01-18,4.389999866485596,4.400000095367432,4.25,4.429999828338623,30000
2012-01-19,4.400000095367432,4.409999847412109,4.320000171661377,4.440000057220459,20800
2012-01-20,4.400000095367432,4.429999828338623,4.269999980926514,4.46999979019165,48400
2012-01-23,4.409999847412109,4.409999847412109,4.349999904632568,4.480000019073486,15000
2012-01-24,4.389999866485596,4.420000076293945,4.309999942779541,4.420000076293945,29900
2012-01-25,4.699999809265137,4.5,4.389999866485596,4.699999809265137,46300
2012-01-26,4.5,4.590000152587891,4.46999979019165,4.619999885559082,40300
2012-01-27,4.519999980926514,4.960000038146973,4.353000164031982,4.960000038146973,57600
2012-01-30,4.909999847412109,4.96999979019165,4.859000205993652,5.059999942779541,53300
2012-01-31,5.0,5.079999923706055,4.96999979019165,5.119999885559082,43500
2012-02-01,5.099999904632568,5.159999847412109,5.019999980926514,5.179999828338623,58000
2012-02-02,5.139999866485596,5.090000152587891,4.949999809265137,5.139999866485596,64600
2012-02-03,5.199999809265137,5.239999771118164,5.039999961853027,5.25,51200
2012-02-06,5.239999771118164,5.190000057220459,4.96999979019165,5.2789998054504395,37500
2012-02-07,5.289999961853027,5.199999809265137,5.110000133514404,5.289999961853027,29000
2012-02-08,5.190000057220459,5.050000190734863,4.860000133514404,5.190000057220459,63400
2012-02-09,5.0,4.960000038146973,4.949999809265137,5.050000190734863,29800
2012-02-10,4.949999809265137,4.78000020980835,4.78000020980835,4.96999979019165,20600
2012-02-13,4.809999942779541,4.809999942779541,4.699999809265137,4.829999923706055,36200
2012-02-14,4.760000228881836,4.650000095367432,4.639999866485596,4.769999980926514,23600
2012-02-15,4.650000095367432,4.550000190734863,4.5,4.670000076293945,27100
2012-02-16,4.570000171661377,4.730000019073486,4.441999912261963,4.739999771118164,26100
2012-02-17,4.739999771118164,4.670000076293945,4.630000114440918,4.739999771118164,19300
2012-02-21,4.659999847412109,4.360000133514404,4.349999904632568,4.659999847412109,26100
2012-02-22,4.380000114440918,4.300000190734863,4.239999771118164,4.409999847412109,27900
2012-02-23,4.300000190734863,4.389999866485596,4.300000190734863,4.400000095367432,40900
2012-02-24,4.389999866485596,4.320000171661377,4.25,4.409999847412109,28900
2012-02-27,4.230000019073486,4.360000133514404,4.230000019073486,4.389999866485596,31700
2012-02-28,4.349999904632568,4.289999961853027,4.269999980926514,4.369999885559082,7800
2012-02-29,4.28000020980835,4.130000114440918,4.110000133514404,4.369999885559082,28000
2012-03-01,4.139999866485596,4.150000095367432,3.9800000190734863,4.25,29400
2012-03-02,4.159999847412109,4.010000228881836,3.990000009536743,4.179999828338623,50300
2012-03-05,3.950000047683716,4.059999942779541,3.950000047683716,4.070000171661377,17500
2012-03-06,4.03000020980835,4.010000228881836,3.9600000381469727,4.059999942779541,32200
2012-03-07,4.010000228881836,4.059999942779541,4.010000228881836,4.099999904632568,32700
2012-03-08,4.079999923706055,4.239999771118164,4.070000171661377,4.239999771118164,26700
2012-03-09,4.190000057220459,4.449999809265137,4.170000076293945,4.449999809265137,46100
2012-03-12,4.46999979019165,4.53000020980835,4.4029998779296875,4.550000190734863,18700
2012-03-13,4.550000190734863,4.559999942779541,4.5,4.559999942779541,28800
2012-03-14,4.559999942779541,4.440000057220459,4.389999866485596,4.559999942779541,20200
2012-03-15,4.449999809265137,4.369999885559082,4.28000020980835,4.460000038146973,8900
2012-03-16,4.389999866485596,4.110000133514404,4.099999904632568,4.400000095367432,60300
2012-03-19,4.150000095367432,4.429999828338623,4.050000190734863,4.440000057220459,51100
2012-03-20,4.369999885559082,4.349999904632568,4.340000152587891,4.486999988555908,20000
2012-03-21,4.349999904632568,4.269999980926514,4.170000076293945,4.360000133514404,17500
2012-03-22,4.199999809265137,4.269999980926514,4.199999809265137,4.320000171661377,13400
2012-03-23,4.28000020980835,4.329999923706055,4.190000057220459,4.440000057220459,23100
2012-03-26,4.360000133514404,4.46999979019165,4.289999961853027,4.46999979019165,22200
2012-03-27,4.480000019073486,4.269999980926514,4.269999980926514,4.480000019073486,20600
2012-03-28,4.269999980926514,4.320000171661377,4.25,4.360000133514404,18200
2012-03-29,4.28000020980835,4.340000152587891,4.269999980926514,4.369999885559082,17700
2012-03-30,4.389999866485596,4.170000076293945,4.170000076293945,4.389999866485596,23100
2012-04-02,4.170000076293945,4.340000152587891,4.170000076293945,4.340000152587891,31300
2012-04-03,4.309999942779541,4.269999980926514,4.170000076293945,4.309999942779541,14200
2012-04-04,4.210000038146973,4.039999961853027,4.039999961853027,4.210000038146973,25200
2012-04-05,4.010000228881836,4.099999904632568,4.010000228881836,4.210000038146973,19800
2012-04-09,3.9800000190734863,4.03000020980835,3.9800000190734863,4.110000133514404,28600
2012-04-10,4.03000020980835,3.859999895095825,3.859999895095825,4.079999923706055,88600
2012-04-11,3.890000104904175,3.799999952316284,3.740000009536743,3.9700000286102295,54300
2012-04-12,3.7799999713897705,3.7899999618530273,3.740000009536743,3.9000000953674316,27500
2012-04-13,3.759999990463257,3.759999990463257,3.740000009536743,3.869999885559082,33400
2012-04-16,3.7699999809265137,3.869999885559082,3.7699999809265137,3.880000114440918,27500
2012-04-17,3.890000104904175,3.9200000762939453,3.859999895095825,3.9800000190734863,19100
2012-04-18,3.890000104904175,3.859999895095825,3.859999895095825,3.9200000762939453,16700
