Date,dinopen,dinclose,dinlow,dinhigh,dinvolume
2008-11-18,11.670000076293945,9.899999618530273,9.529999732971191,12.170000076293945,432500.0
2008-11-19,10.140000343322754,9.130000114440918,8.5,10.220000267028809,532000.0
2008-11-20,8.90999984741211,7.460000038146973,7.329999923706055,9.25,536200.0
2008-11-21,7.800000190734863,8.239999771118164,6.900000095367432,8.960000038146973,454500.0
2008-11-24,8.989999771118164,8.430000305175781,8.050000190734863,10.65999984741211,461800.0
2008-11-25,8.670000076293945,9.239999771118164,8.350000381469727,9.4399995803833,324000.0
2008-11-26,9.0,11.329999923706055,8.470000267028809,11.680000305175781,253700.0
2008-11-28,11.399999618530273,12.729999542236328,11.210000038146973,12.729999542236328,79700.0
2008-12-01,12.699999809265137,9.989999771118164,9.6899995803833,12.699999809265137,444600.0
2008-12-02,10.210000038146973,11.420000076293945,9.989999771118164,11.420000076293945,195500.0
2008-12-03,11.0600004196167,11.399999618530273,10.739999771118164,12.479999542236328,239200.0
2008-12-04,11.220000267028809,12.0600004196167,10.869999885559082,13.960000038146973,359300.0
2008-12-05,12.800000190734863,15.699999809265137,11.5,17.040000915527344,619900.0
2008-12-08,16.489999771118164,16.510000228881836,16.010000228881836,17.3700008392334,443700.0
2008-12-09,16.75,15.210000038146973,14.960000038146973,16.75,401300.0
2008-12-10,15.119999885559082,15.149999618530273,14.5,15.9399995803833,350100.0
2008-12-11,15.0,12.970000267028809,12.6899995803833,15.25,303900.0
2008-12-12,12.119999885559082,13.479999542236328,11.460000038146973,13.65999984741211,292300.0
2008-12-15,13.420000076293945,11.619999885559082,9.300000190734863,13.550000190734863,320100.0
2008-12-16,11.9399995803833,12.739999771118164,11.470000267028809,12.739999771118164,231000.0
2008-12-17,12.399999618530273,13.0600004196167,12.369999885559082,13.460000038146973,242800.0
2008-12-18,13.100000381469727,12.600000381469727,12.270000457763672,13.350000381469727,115100.0
2008-12-19,12.970000267028809,12.6899995803833,12.420000076293945,13.649999618530273,458400.0
2008-12-22,12.979999542236328,11.600000381469727,11.380000114440918,13.15999984741211,224300.0
2008-12-23,11.829999923706055,11.170000076293945,10.630000114440918,11.899999618530273,136300.0
2008-12-24,11.1899995803833,11.039999961853027,10.880000114440918,11.4399995803833,48700.0
2008-12-26,11.100000381469727,10.960000038146973,10.510000228881836,11.260000228881836,84100.0
2008-12-29,10.899999618530273,9.760000228881836,9.569999694824219,10.899999618530273,233200.0
2008-12-30,9.949999809265137,10.930000305175781,9.859999656677246,10.930000305175781,134700.0
2008-12-31,10.90999984741211,11.5600004196167,10.899999618530273,11.75,277900.0
2009-01-02,11.5600004196167,12.100000381469727,11.510000228881836,12.789999961853027,161600.0
2009-01-05,12.039999961853027,13.260000228881836,11.529999732971191,13.75,312100.0
2009-01-06,13.369999885559082,14.289999961853027,13.369999885559082,14.470000267028809,206600.0
2009-01-07,14.15999984741211,12.720000267028809,12.399999618530273,14.5600004196167,301000.0
2009-01-08,12.470000267028809,12.239999771118164,11.010000228881836,12.5600004196167,472400.0
2009-01-09,12.109999656677246,11.0,10.8100004196167,12.270000457763672,346500.0
2009-01-12,11.0,9.90999984741211,9.779999732971191,11.25,470800.0
2009-01-13,10.0,9.15999984741211,9.09000015258789,10.100000381469727,389300.0
2009-01-14,9.40999984741211,8.90999984741211,8.470000267028809,9.510000228881836,264900.0
2009-01-15,8.970000267028809,8.869999885559082,7.829999923706055,9.140000343322754,318300.0
2009-01-16,9.020000457763672,8.760000228881836,8.390000343322754,9.289999961853027,266400.0
2009-01-20,8.539999961853027,7.599999904632568,7.489999771118164,8.579999923706055,384400.0
2009-01-21,7.800000190734863,8.300000190734863,7.5,8.390000343322754,226100.0
2009-01-22,8.319999694824219,8.09000015258789,7.670000076293945,8.579999923706055,209100.0
2009-01-23,8.0,8.270000457763672,7.840000152587891,8.800000190734863,376100.0
2009-01-26,8.279999732971191,8.390000343322754,8.09000015258789,8.880000114440918,177500.0
2009-01-27,8.59000015258789,8.539999961853027,8.079999923706055,8.859999656677246,192600.0
2009-01-28,8.75,9.699999809265137,8.5,9.989999771118164,329300.0
2009-01-29,9.40999984741211,9.050000190734863,8.819999694824219,9.75,429500.0
