Date,plpcopen,plpcclose,plpclow,plpchigh,plpcvolume
2010-09-14,33.2599983215332,33.2599983215332,32.900001525878906,33.36000061035156,4000.0
2010-09-15,33.209999084472656,33.18000030517578,32.959999084472656,33.209999084472656,1600.0
2010-09-16,33.189998626708984,33.040000915527344,33.040000915527344,33.189998626708984,1200.0
2010-09-17,33.459999084472656,33.36000061035156,33.150001525878906,34.45000076293945,10000.0
2010-09-20,33.400001525878906,34.54999923706055,33.36000061035156,34.56999969482422,9500.0
2010-09-21,34.470001220703125,33.060001373291016,32.869998931884766,34.470001220703125,16900.0
2010-09-22,33.380001068115234,33.79999923706055,33.380001068115234,33.86000061035156,3200.0
2010-09-23,33.84000015258789,33.779998779296875,33.13999938964844,34.40999984741211,20100.0
2010-09-24,34.459999084472656,34.63999938964844,34.45000076293945,34.779998779296875,2600.0
2010-09-27,33.9900016784668,33.91999816894531,33.810001373291016,34.540000915527344,12200.0
2010-09-28,34.0,34.0,33.119998931884766,34.189998626708984,8100.0
2010-09-29,33.75,34.25,33.75,34.83000183105469,4900.0
2010-09-30,33.63999938964844,34.869998931884766,33.619998931884766,34.869998931884766,6200.0
2010-10-01,34.93000030517578,33.599998474121094,32.97999954223633,34.97999954223633,19400.0
2010-10-04,33.70000076293945,33.810001373291016,33.4900016784668,34.0,6100.0
2010-10-05,34.0,35.0,33.97999954223633,35.0,6600.0
2010-10-06,34.5,34.08000183105469,34.08000183105469,35.34000015258789,16400.0
2010-10-07,34.40999984741211,33.75,33.75,34.720001220703125,5100.0
2010-10-08,34.0,33.9900016784668,33.619998931884766,34.0,3800.0
2010-10-11,34.0,33.970001220703125,33.900001525878906,34.7400016784668,24100.0
2010-10-12,34.880001068115234,34.27000045776367,33.95000076293945,34.880001068115234,17400.0
2010-10-13,34.779998779296875,34.220001220703125,33.9900016784668,34.779998779296875,13700.0
2010-10-14,34.599998474121094,34.18000030517578,34.0,34.599998474121094,15600.0
2010-10-15,34.52000045776367,34.68000030517578,34.20000076293945,34.68000030517578,28800.0
2010-10-18,34.56999969482422,36.880001068115234,34.56999969482422,36.93000030517578,7800.0
2010-10-19,36.5099983215332,36.95000076293945,36.11000061035156,38.869998931884766,10300.0
2010-10-20,37.54999923706055,38.47999954223633,37.54999923706055,38.720001220703125,7300.0
2010-10-21,38.72999954223633,38.70000076293945,38.5,39.7400016784668,6600.0
2010-10-22,38.63999938964844,39.65999984741211,38.63999938964844,39.65999984741211,4300.0
2010-10-25,39.540000915527344,40.150001525878906,39.310001373291016,40.15999984741211,10700.0
2010-10-26,39.75,40.540000915527344,39.75,40.93000030517578,9400.0
2010-10-27,40.52000045776367,41.400001525878906,40.52000045776367,41.90999984741211,8800.0
2010-10-28,41.369998931884766,42.66999816894531,41.369998931884766,43.34000015258789,6600.0
2010-10-29,42.75,42.72999954223633,42.70000076293945,43.0,4000.0
2010-11-01,43.310001373291016,43.2400016784668,42.900001525878906,43.349998474121094,8400.0
2010-11-02,43.5,43.439998626708984,41.61000061035156,43.75,24200.0
2010-11-03,43.22999954223633,42.790000915527344,42.22999954223633,43.43000030517578,2500.0
2010-11-04,44.630001068115234,47.0,44.630001068115234,47.470001220703125,46400.0
2010-11-05,45.08000183105469,47.34000015258789,45.029998779296875,47.349998474121094,11800.0
2010-11-08,47.349998474121094,47.099998474121094,46.70000076293945,47.79999923706055,20100.0
2010-11-09,47.0,45.790000915527344,45.540000915527344,47.0,14200.0
2010-11-10,45.849998474121094,46.18000030517578,45.529998779296875,46.369998931884766,6700.0
2010-11-11,45.459999084472656,46.0099983215332,45.459999084472656,46.470001220703125,5300.0
2010-11-12,45.95000076293945,45.2599983215332,45.2599983215332,46.47999954223633,4100.0
2010-11-15,46.13999938964844,46.060001373291016,45.61000061035156,46.470001220703125,14300.0
2010-11-16,46.02000045776367,45.54999923706055,45.52000045776367,46.45000076293945,5100.0
2010-11-17,46.97999954223633,46.290000915527344,45.5,46.97999954223633,7300.0
2010-11-18,46.349998474121094,46.0,45.900001525878906,46.349998474121094,4700.0
2010-11-19,46.099998474121094,45.9900016784668,45.630001068115234,46.2400016784668,14300.0
2010-11-22,46.349998474121094,46.38999938964844,46.04999923706055,46.75,12300.0
2010-11-23,46.0,46.02000045776367,45.380001068115234,46.630001068115234,18500.0
2010-11-24,46.349998474121094,46.38999938964844,46.08000183105469,46.5,4400.0
2010-11-26,46.209999084472656,46.380001068115234,46.209999084472656,46.529998779296875,1300.0
2010-11-29,46.2599983215332,46.220001220703125,45.7400016784668,46.869998931884766,4200.0
2010-11-30,46.209999084472656,46.5,46.209999084472656,46.88999938964844,13700.0
2010-12-01,47.0,46.9900016784668,46.5,47.0,9300.0
2010-12-02,46.70000076293945,46.88999938964844,46.41999816894531,46.88999938964844,3000.0
2010-12-03,46.810001373291016,46.88999938964844,46.52000045776367,46.939998626708984,14100.0
2010-12-06,46.79999923706055,47.25,46.65999984741211,47.400001525878906,8400.0
2010-12-07,47.68000030517578,47.369998931884766,46.970001220703125,47.790000915527344,21000.0
2010-12-08,47.689998626708984,49.5,47.040000915527344,49.70000076293945,41700.0
2010-12-09,49.7599983215332,52.099998474121094,49.52000045776367,52.7400016784668,40100.0
2010-12-10,52.75,52.41999816894531,52.0,53.52000045776367,18300.0
2010-12-13,52.7599983215332,52.189998626708984,51.36000061035156,52.88999938964844,25400.0
2010-12-14,52.189998626708984,52.63999938964844,51.779998779296875,52.9900016784668,9800.0
2010-12-15,52.849998474121094,52.099998474121094,52.04999923706055,54.66999816894531,19900.0
2010-12-16,52.06999969482422,52.59000015258789,51.5,52.84000015258789,153100.0
2010-12-17,52.36000061035156,55.25,52.099998474121094,55.25,60000.0
2010-12-20,55.939998626708984,62.029998779296875,55.939998626708984,63.0,34900.0
2010-12-21,62.06999969482422,62.08000183105469,61.33000183105469,62.58000183105469,16800.0
2010-12-22,61.84000015258789,62.029998779296875,60.869998931884766,62.150001525878906,20200.0
2010-12-23,62.529998779296875,59.86000061035156,59.2599983215332,63.34000015258789,27500.0
2010-12-27,59.33000183105469,60.290000915527344,58.5,60.36000061035156,10000.0
2010-12-28,62.93000030517578,61.65999984741211,60.209999084472656,63.75,27700.0
2010-12-29,62.189998626708984,62.13999938964844,61.04999923706055,62.560001373291016,2000.0
2010-12-30,61.75,59.72999954223633,57.91999816894531,62.189998626708984,16100.0
2010-12-31,58.29999923706055,58.529998779296875,58.29999923706055,59.630001068115234,4700.0
2011-01-03,59.939998626708984,61.060001373291016,59.380001068115234,61.060001373291016,9300.0
2011-01-04,60.560001373291016,59.970001220703125,59.52000045776367,60.689998626708984,9000.0
2011-01-05,59.599998474121094,62.0,59.349998474121094,62.9900016784668,19100.0
2011-01-06,61.9900016784668,61.029998779296875,60.630001068115234,62.720001220703125,5300.0
2011-01-07,61.20000076293945,62.0,61.20000076293945,62.279998779296875,4900.0
2011-01-10,61.11000061035156,61.029998779296875,60.61000061035156,61.209999084472656,4900.0
2011-01-11,61.9900016784668,63.9900016784668,61.189998626708984,64.16000366210938,17400.0
2011-01-12,64.0,64.31999969482422,63.310001373291016,64.9000015258789,8500.0
2011-01-13,64.56999969482422,63.75,63.720001220703125,64.70999908447266,2500.0
2011-01-14,64.0,63.75,63.36000061035156,64.0,3000.0
2011-01-18,63.72999954223633,62.689998626708984,61.5,63.75,24800.0
2011-01-19,62.45000076293945,61.0,61.0,63.150001525878906,20800.0
2011-01-20,61.439998626708984,59.13999938964844,59.08000183105469,61.439998626708984,15900.0
2011-01-21,59.560001373291016,59.29999923706055,59.0,60.93000030517578,10200.0
2011-01-24,59.06999969482422,60.18000030517578,58.16999816894531,60.18000030517578,14300.0
2011-01-25,59.540000915527344,60.720001220703125,59.540000915527344,60.720001220703125,8100.0
2011-01-26,61.33000183105469,63.70000076293945,61.04999923706055,64.11000061035156,15500.0
2011-01-27,64.95999908447266,64.3499984741211,63.97999954223633,65.33000183105469,9700.0
2011-01-28,64.0,61.5099983215332,61.5099983215332,64.29000091552734,13400.0
2011-01-31,61.529998779296875,61.11000061035156,60.779998779296875,62.029998779296875,27400.0
2011-02-01,61.20000076293945,64.37999725341797,61.13999938964844,64.37999725341797,12700.0
2011-02-02,63.7400016784668,65.54000091552734,63.0099983215332,65.5999984741211,8800.0
2011-02-03,65.01000213623047,68.72000122070312,65.01000213623047,69.5,20000.0
2011-02-04,68.62000274658203,70.54000091552734,68.62000274658203,72.80000305175781,22400.0
2011-02-07,69.25,69.5199966430664,69.25,71.41999816894531,12200.0
2011-02-08,69.58999633789062,69.23999786376953,69.0,69.9000015258789,9900.0
2011-02-09,69.33000183105469,68.72000122070312,67.79000091552734,69.33000183105469,2800.0
2011-02-10,68.52999877929688,68.66000366210938,67.94000244140625,69.13999938964844,4600.0
2011-02-11,68.76000213623047,70.63999938964844,68.25,70.6500015258789,3700.0
2011-02-14,71.18000030517578,70.30000305175781,69.69000244140625,71.18000030517578,3000.0
2011-02-15,69.66999816894531,70.38999938964844,69.44999694824219,71.18000030517578,8800.0
2011-02-16,70.6500015258789,71.63999938964844,70.25,71.66999816894531,3600.0
2011-02-17,71.6500015258789,72.26000213623047,70.8499984741211,72.44000244140625,3700.0
2011-02-18,71.86000061035156,72.06999969482422,71.83999633789062,72.80000305175781,3800.0
2011-02-22,71.62999725341797,69.1500015258789,69.05999755859375,72.3499984741211,14800.0
2011-02-23,69.16000366210938,67.66999816894531,67.66999816894531,69.16000366210938,10100.0
2011-02-24,67.63999938964844,67.12999725341797,66.16999816894531,68.83000183105469,14500.0
2011-02-25,68.02999877929688,69.38999938964844,67.12000274658203,69.69999694824219,6400.0
2011-02-28,70.0999984741211,70.9800033569336,69.4800033569336,72.2699966430664,8800.0
2011-03-01,70.69999694824219,69.38999938964844,68.83999633789062,71.18000030517578,8700.0
2011-03-02,69.93000030517578,68.41000366210938,67.87999725341797,70.0,38400.0
2011-03-03,68.70999908447266,68.56999969482422,67.08999633789062,69.54000091552734,16700.0
2011-03-04,68.27999877929688,67.19999694824219,66.31999969482422,68.44999694824219,50400.0
2011-03-07,67.26000213623047,64.51000213623047,64.06999969482422,67.26000213623047,10400.0
2011-03-08,64.58999633789062,65.29000091552734,64.20999908447266,67.94999694824219,53800.0
2011-03-09,65.52999877929688,65.25,65.0,65.6500015258789,6500.0
2011-03-10,64.04000091552734,60.150001525878906,59.849998474121094,64.08000183105469,68600.0
2011-03-11,60.20000076293945,60.83000183105469,59.06999969482422,61.45000076293945,18700.0
2011-03-14,60.11000061035156,59.529998779296875,59.5,60.11000061035156,6100.0
2011-03-15,57.72999954223633,59.040000915527344,57.72999954223633,59.290000915527344,6300.0
2011-03-16,59.029998779296875,58.75,58.599998474121094,59.540000915527344,9500.0
2011-03-17,60.0,58.970001220703125,58.619998931884766,60.0,15000.0
2011-03-18,59.849998474121094,60.65999984741211,58.36000061035156,60.849998474121094,27700.0
2011-03-21,61.36000061035156,62.810001373291016,61.25,62.810001373291016,8000.0
2011-03-22,62.619998931884766,61.91999816894531,61.779998779296875,62.619998931884766,11700.0
2011-03-23,62.029998779296875,62.93000030517578,61.83000183105469,63.0,15900.0
2011-03-24,62.810001373291016,65.18000030517578,62.810001373291016,66.44000244140625,18900.0
2011-03-25,65.25,65.5,64.63999938964844,66.27999877929688,32100.0
2011-03-28,65.91000366210938,65.44999694824219,65.27999877929688,66.31999969482422,9200.0
2011-03-29,65.8499984741211,65.81999969482422,65.5,65.8499984741211,3000.0
2011-03-30,66.11000061035156,67.26000213623047,66.11000061035156,67.61000061035156,5200.0
2011-03-31,66.73999786376953,69.16999816894531,66.73999786376953,69.29000091552734,17200.0
2011-04-01,69.91000366210938,71.86000061035156,69.54000091552734,71.86000061035156,25800.0
2011-04-04,72.01000213623047,77.1500015258789,72.01000213623047,77.38999938964844,30200.0
2011-04-05,76.36000061035156,76.16000366210938,75.3499984741211,78.2300033569336,26100.0
2011-04-06,79.5,75.0199966430664,74.3499984741211,79.5,18200.0
2011-04-07,79.36000061035156,75.93000030517578,74.25,79.36000061035156,24500.0
2011-04-08,75.94000244140625,71.80000305175781,71.62000274658203,76.30000305175781,27200.0
2011-04-11,73.47000122070312,71.52999877929688,71.2699966430664,73.69000244140625,4700.0
2011-04-12,69.5199966430664,69.62000274658203,69.33000183105469,71.58999633789062,9900.0
2011-04-13,69.72000122070312,68.69999694824219,68.62999725341797,70.7300033569336,13100.0
2011-04-14,68.5999984741211,69.4000015258789,68.1500015258789,69.5,16800.0
2011-04-15,69.52999877929688,69.23999786376953,68.4800033569336,71.19999694824219,15400.0
2011-04-18,67.69999694824219,67.43000030517578,66.4000015258789,68.62000274658203,27500.0
2011-04-19,67.3499984741211,66.79000091552734,66.7300033569336,67.7699966430664,14600.0
2011-04-20,68.05000305175781,66.94999694824219,65.31999969482422,70.5999984741211,8400.0
2011-04-21,66.20999908447266,66.2300033569336,66.05999755859375,66.55999755859375,5000.0
2011-04-25,66.5,67.12000274658203,66.5,70.05999755859375,15000.0
2011-04-26,67.16999816894531,68.3499984741211,66.69999694824219,68.55000305175781,22200.0
2011-04-27,68.55999755859375,70.01000213623047,68.0199966430664,70.16000366210938,4100.0
2011-04-28,69.91999816894531,72.47000122070312,69.91999816894531,72.47000122070312,10000.0
2011-04-29,72.16999816894531,71.8499984741211,71.4000015258789,72.16999816894531,6400.0
2011-05-02,72.16999816894531,70.04000091552734,69.95999908447266,72.4800033569336,6400.0
2011-05-03,69.69999694824219,67.81999969482422,66.94999694824219,70.69999694824219,26000.0
2011-05-04,69.77999877929688,68.2699966430664,65.93000030517578,69.77999877929688,25500.0
2011-05-05,69.81999969482422,68.93000030517578,68.75,69.81999969482422,9000.0
2011-05-06,69.93000030517578,70.30999755859375,68.1500015258789,70.31999969482422,23000.0
2011-05-09,69.7699966430664,70.45999908447266,69.33000183105469,70.5,8600.0
2011-05-10,70.5,70.83000183105469,69.29000091552734,71.12999725341797,16900.0
2011-05-11,71.0199966430664,69.1500015258789,69.08000183105469,71.08000183105469,11000.0
2011-05-12,69.05000305175781,70.68000030517578,68.04000091552734,70.69999694824219,23800.0
2011-05-13,70.33999633789062,68.93000030517578,68.69000244140625,70.58999633789062,5900.0
2011-05-16,68.63999938964844,67.11000061035156,67.11000061035156,68.69999694824219,27200.0
2011-05-17,67.66000366210938,67.12999725341797,66.9800033569336,67.93000030517578,4600.0
2011-05-18,67.20999908447266,68.98999786376953,67.20999908447266,68.98999786376953,6400.0
2011-05-19,69.1500015258789,68.76000213623047,68.61000061035156,69.1500015258789,4000.0
2011-05-20,68.54000091552734,69.05999755859375,68.54000091552734,69.58000183105469,3900.0
2011-05-23,67.5999984741211,67.12999725341797,67.12999725341797,68.25,2700.0
2011-05-24,67.86000061035156,64.58999633789062,64.29000091552734,67.86000061035156,16400.0
2011-05-25,64.5,64.88999938964844,62.25,65.13999938964844,13300.0
2011-05-26,64.54000091552734,64.4800033569336,64.27999877929688,65.5,8000.0
2011-05-27,64.98999786376953,65.31999969482422,63.79999923706055,65.6500015258789,31000.0
2011-05-31,66.62999725341797,71.55999755859375,66.62999725341797,73.69999694824219,90200.0
2011-06-01,71.7300033569336,77.02999877929688,71.48999786376953,77.45999908447266,197000.0
2011-06-02,76.44999694824219,72.7699966430664,71.44999694824219,77.0,80100.0
2011-06-03,71.5999984741211,71.5199966430664,71.20999908447266,73.33999633789062,27000.0
2011-06-06,71.41000366210938,71.04000091552734,71.0,72.01000213623047,7500.0
2011-06-07,72.0,71.98999786376953,71.05000305175781,72.19999694824219,5500.0
2011-06-08,71.33999633789062,71.2699966430664,71.11000061035156,72.81999969482422,8800.0
2011-06-09,71.62999725341797,71.83000183105469,71.04000091552734,72.38999938964844,13600.0
2011-06-10,71.16000366210938,67.98999786376953,67.86000061035156,72.04000091552734,29800.0
2011-06-13,67.98999786376953,67.87000274658203,67.80999755859375,69.30999755859375,25200.0
2011-06-14,68.33000183105469,67.26000213623047,67.25,68.73999786376953,21500.0
2011-06-15,67.20999908447266,65.02999877929688,65.02999877929688,67.91999816894531,13200.0
2011-06-16,65.58000183105469,65.38999938964844,64.33999633789062,65.94999694824219,15500.0
2011-06-17,66.2300033569336,67.81999969482422,66.2300033569336,68.4800033569336,25100.0
2011-06-20,67.54000091552734,69.36000061035156,66.33999633789062,70.06999969482422,23500.0
2011-06-21,68.37000274658203,71.26000213623047,68.37000274658203,71.80000305175781,21400.0
2011-06-22,70.94999694824219,70.0999984741211,69.80000305175781,70.98999786376953,3500.0
2011-06-23,69.13999938964844,68.7699966430664,67.75,69.5,6600.0
2011-06-24,68.77999877929688,70.12000274658203,68.05999755859375,70.55999755859375,80100.0
2011-06-27,69.81999969482422,70.69999694824219,69.81999969482422,71.2300033569336,13900.0
2011-06-28,70.83000183105469,71.19000244140625,70.69999694824219,71.5,12100.0
2011-06-29,71.66000366210938,70.27999877929688,69.58000183105469,71.69000244140625,5400.0
2011-06-30,71.11000061035156,71.18000030517578,70.80999755859375,72.66999816894531,16000.0
2011-07-01,70.80999755859375,70.6500015258789,69.97000122070312,71.66000366210938,80700.0
2011-07-05,71.58000183105469,72.43000030517578,70.72000122070312,72.94999694824219,15400.0
2011-07-06,72.0,73.08000183105469,71.16999816894531,73.19999694824219,6100.0
2011-07-07,73.81999969482422,74.91999816894531,72.25,74.91999816894531,7700.0
2011-07-08,73.55000305175781,74.0199966430664,73.37000274658203,74.27999877929688,12000.0
2011-07-11,73.0,72.01000213623047,72.0,73.63999938964844,7000.0
2011-07-12,71.05000305175781,71.30000305175781,70.56999969482422,71.94999694824219,20800.0
2011-07-13,71.75,70.73999786376953,70.43000030517578,72.08999633789062,20400.0
2011-07-14,71.26000213623047,69.33999633789062,69.33999633789062,72.01000213623047,10900.0
2011-07-15,69.73999786376953,71.88999938964844,69.73999786376953,72.80000305175781,8600.0
2011-07-18,71.83000183105469,69.41999816894531,69.3499984741211,71.83000183105469,14700.0
2011-07-19,69.9800033569336,71.29000091552734,69.9800033569336,71.29000091552734,4400.0
2011-07-20,69.5,70.79000091552734,69.5,70.79000091552734,1100.0
2011-07-21,70.80000305175781,70.58999633789062,70.27999877929688,70.80000305175781,4600.0
2011-07-22,69.93000030517578,69.54000091552734,69.54000091552734,70.19999694824219,5400.0
2011-07-25,69.29000091552734,68.16999816894531,67.41000366210938,69.6500015258789,3900.0
2011-07-26,67.51000213623047,67.0999984741211,65.43000030517578,68.47000122070312,25600.0
2011-07-27,66.86000061035156,64.52999877929688,64.52999877929688,66.86000061035156,5200.0
2011-07-28,64.22000122070312,61.709999084472656,61.27000045776367,64.5,10200.0
2011-07-29,61.900001525878906,62.36000061035156,61.119998931884766,63.0,19400.0
2011-08-01,63.650001525878906,63.439998626708984,62.77000045776367,64.22000122070312,9400.0
2011-08-02,63.400001525878906,62.58000183105469,61.9900016784668,64.30999755859375,7400.0
2011-08-03,61.75,65.98999786376953,61.75,66.47000122070312,19300.0
2011-08-04,65.4000015258789,63.91999816894531,63.91999816894531,65.9800033569336,19100.0
2011-08-05,64.76000213623047,62.060001373291016,60.7599983215332,64.76000213623047,10300.0
2011-08-08,60.619998931884766,55.83000183105469,55.81999969482422,62.06999969482422,10200.0
2011-08-09,58.58000183105469,59.97999954223633,56.119998931884766,61.47999954223633,9000.0
2011-08-10,58.04999923706055,57.220001220703125,56.08000183105469,61.060001373291016,9100.0
2011-08-11,57.47999954223633,57.459999084472656,56.25,59.349998474121094,21000.0
2011-08-12,59.7400016784668,55.470001220703125,55.43000030517578,60.400001525878906,6800.0
2011-08-15,56.380001068115234,58.59000015258789,56.060001373291016,59.540000915527344,3900.0
2011-08-16,58.040000915527344,55.91999816894531,53.11000061035156,58.040000915527344,8900.0
2011-08-17,55.7599983215332,52.93000030517578,52.79999923706055,55.7599983215332,11200.0
2011-08-18,51.7599983215332,48.349998474121094,48.15999984741211,51.7599983215332,27500.0
2011-08-19,48.0,48.11000061035156,47.79999923706055,48.900001525878906,8900.0
2011-08-22,49.4900016784668,47.54999923706055,45.90999984741211,49.65999984741211,6700.0
2011-08-23,47.310001373291016,54.41999816894531,47.310001373291016,54.41999816894531,23500.0
2011-08-24,54.61000061035156,55.97999954223633,53.75,56.029998779296875,12800.0
2011-08-25,56.63999938964844,54.90999984741211,54.7599983215332,56.65999984741211,7200.0
2011-08-26,56.380001068115234,56.56999969482422,53.75,57.2599983215332,24300.0
2011-08-29,56.04999923706055,54.779998779296875,53.7599983215332,56.470001220703125,47700.0
2011-08-30,54.459999084472656,53.68000030517578,52.45000076293945,56.09000015258789,114100.0
2011-08-31,54.459999084472656,55.220001220703125,53.91999816894531,56.56999969482422,26900.0
2011-09-01,54.70000076293945,53.84000015258789,53.619998931884766,56.5099983215332,8600.0
2011-09-02,52.81999969482422,50.900001525878906,50.900001525878906,52.81999969482422,6000.0
2011-09-06,49.439998626708984,50.90999984741211,48.02000045776367,51.779998779296875,26100.0
2011-09-07,53.720001220703125,53.40999984741211,52.189998626708984,53.75,19100.0
2011-09-08,53.15999984741211,51.0,50.5099983215332,54.61000061035156,8600.0
2011-09-09,54.279998779296875,49.08000183105469,48.959999084472656,54.279998779296875,10500.0
2011-09-12,48.58000183105469,50.709999084472656,48.58000183105469,50.84000015258789,5200.0
2011-09-13,50.790000915527344,53.36000061035156,50.790000915527344,53.630001068115234,9200.0
2011-09-14,53.400001525878906,53.599998474121094,52.04999923706055,53.720001220703125,6200.0
2011-09-15,54.27000045776367,54.38999938964844,54.0,54.47999954223633,4100.0
2011-09-16,54.84000015258789,53.61000061035156,53.61000061035156,54.84000015258789,16900.0
2011-09-19,54.119998931884766,53.52000045776367,50.540000915527344,54.119998931884766,5000.0
2011-09-20,52.9900016784668,51.09000015258789,51.02000045776367,53.5099983215332,4400.0
2011-09-21,51.65999984741211,49.06999969482422,48.95000076293945,51.65999984741211,3100.0
2011-09-22,47.869998931884766,45.849998474121094,45.779998779296875,48.13999938964844,22400.0
2011-09-23,46.5,47.189998626708984,46.5,47.72999954223633,5300.0
2011-09-26,47.18000030517578,47.779998779296875,46.72999954223633,48.18000030517578,2200.0
2011-09-27,48.91999816894531,50.2400016784668,47.619998931884766,50.2400016784668,4100.0
2011-09-28,49.45000076293945,47.2400016784668,47.2400016784668,49.45000076293945,4700.0
2011-09-29,48.279998779296875,46.91999816894531,46.4900016784668,48.279998779296875,5000.0
2011-09-30,46.25,45.79999923706055,45.11000061035156,47.88999938964844,11900.0
2011-10-03,45.939998626708984,41.9900016784668,41.4900016784668,46.369998931884766,12900.0
2011-10-04,41.810001373291016,42.959999084472656,40.91999816894531,49.27000045776367,10000.0
2011-10-05,44.849998474121094,46.43000030517578,43.0099983215332,47.06999969482422,4400.0
2011-10-06,46.470001220703125,48.119998931884766,46.400001525878906,48.119998931884766,8400.0
2011-10-07,48.41999816894531,49.13999938964844,48.41999816894531,49.5,7500.0
2011-10-10,50.540000915527344,50.650001525878906,50.0,51.209999084472656,11700.0
2011-10-11,49.25,51.150001525878906,49.25,51.25,5100.0
2011-10-12,51.349998474121094,52.54999923706055,50.709999084472656,52.630001068115234,10900.0
2011-10-13,52.279998779296875,52.349998474121094,51.5099983215332,52.54999923706055,2300.0
2011-10-14,53.47999954223633,54.5,52.27000045776367,54.79999923706055,12000.0
2011-10-17,54.09000015258789,54.02000045776367,52.720001220703125,54.77000045776367,8600.0
2011-10-18,54.0,58.45000076293945,54.0,58.7400016784668,4600.0
2011-10-19,57.599998474121094,56.97999954223633,56.54999923706055,57.65999984741211,3900.0
2011-10-20,56.25,55.63999938964844,55.63999938964844,56.31999969482422,2800.0
2011-10-21,57.130001068115234,56.79999923706055,56.040000915527344,57.209999084472656,5800.0
2011-10-24,57.2400016784668,58.810001373291016,56.81999969482422,59.0,2700.0
2011-10-25,57.900001525878906,56.90999984741211,56.86000061035156,58.47999954223633,4100.0
2011-10-26,56.630001068115234,58.290000915527344,56.630001068115234,58.720001220703125,5200.0
2011-10-27,59.689998626708984,64.26000213623047,58.40999984741211,64.26000213623047,11200.0
2011-10-28,64.5,65.81999969482422,61.9900016784668,65.81999969482422,8300.0
2011-10-31,63.90999984741211,64.3499984741211,63.65999984741211,66.4000015258789,12800.0
2011-11-01,62.20000076293945,58.689998626708984,58.0099983215332,64.58000183105469,21400.0
2011-11-02,59.970001220703125,60.43000030517578,59.849998474121094,60.95000076293945,4300.0
2011-11-03,61.939998626708984,62.060001373291016,60.04999923706055,62.099998474121094,6100.0
2011-11-04,61.41999816894531,61.45000076293945,60.880001068115234,62.83000183105469,1200.0
2011-11-07,60.2599983215332,59.08000183105469,58.75,60.45000076293945,4700.0
2011-11-08,59.5,59.400001525878906,58.689998626708984,59.939998626708984,9300.0
2011-11-09,57.75,55.77000045776367,55.77000045776367,58.029998779296875,4500.0
2011-11-10,56.029998779296875,55.779998779296875,54.88999938964844,56.15999984741211,6600.0
2011-11-11,56.0,57.09000015258789,56.0,57.130001068115234,4900.0
2011-11-14,56.459999084472656,56.02000045776367,55.560001373291016,56.470001220703125,2600.0
2011-11-15,56.119998931884766,56.08000183105469,55.470001220703125,56.119998931884766,4400.0
2011-11-16,55.08000183105469,53.220001220703125,52.599998474121094,55.79999923706055,10200.0
2011-11-17,53.310001373291016,51.970001220703125,50.220001220703125,53.310001373291016,11300.0
2011-11-18,52.369998931884766,52.119998931884766,51.59000015258789,52.369998931884766,5200.0
2011-11-21,50.90999984741211,49.72999954223633,49.72999954223633,51.650001525878906,12800.0
2011-11-22,49.84000015258789,49.209999084472656,49.0,49.84000015258789,4500.0
2011-11-23,47.38999938964844,47.380001068115234,47.290000915527344,47.7400016784668,4900.0
2011-11-25,46.95000076293945,47.08000183105469,46.599998474121094,47.75,2800.0
2011-11-28,48.720001220703125,49.04999923706055,48.0,49.099998474121094,5500.0
2011-11-29,48.939998626708984,48.66999816894531,48.45000076293945,49.93000030517578,6400.0
2011-11-30,51.06999969482422,53.16999816894531,50.880001068115234,53.47999954223633,12700.0
2011-12-01,52.599998474121094,52.209999084472656,52.0,52.599998474121094,5300.0
2011-12-02,53.11000061035156,53.529998779296875,52.75,53.529998779296875,3300.0
2011-12-05,52.15999984741211,54.02000045776367,52.15999984741211,54.02000045776367,10200.0
2011-12-06,54.04999923706055,54.709999084472656,53.95000076293945,54.709999084472656,2500.0
2011-12-07,54.310001373291016,54.84000015258789,53.77000045776367,54.97999954223633,3100.0
2011-12-08,54.209999084472656,53.65999984741211,53.65999984741211,54.630001068115234,4700.0
2011-12-09,53.79999923706055,53.95000076293945,53.68000030517578,54.47999954223633,5800.0
2011-12-12,53.029998779296875,53.16999816894531,52.52000045776367,53.20000076293945,9600.0
2011-12-13,53.540000915527344,52.209999084472656,52.0099983215332,53.959999084472656,9500.0
2011-12-14,51.95000076293945,53.83000183105469,51.150001525878906,55.97999954223633,11400.0
2011-12-15,54.130001068115234,57.16999816894531,52.869998931884766,57.16999816894531,8400.0
2011-12-16,58.15999984741211,58.61000061035156,56.790000915527344,58.619998931884766,17500.0
2011-12-19,59.2400016784668,58.2599983215332,58.04999923706055,59.2400016784668,13400.0
2011-12-20,58.52000045776367,59.63999938964844,58.2599983215332,59.83000183105469,10200.0
2011-12-21,58.599998474121094,59.18000030517578,57.25,59.25,9500.0
2011-12-22,58.27000045776367,59.720001220703125,58.27000045776367,59.720001220703125,1300.0
2011-12-23,58.54999923706055,59.59000015258789,58.54999923706055,59.880001068115234,1700.0
2011-12-27,59.400001525878906,59.880001068115234,58.369998931884766,59.939998626708984,2600.0
2011-12-28,60.0,58.099998474121094,58.099998474121094,60.0,4700.0
2011-12-29,58.150001525878906,59.9900016784668,58.150001525878906,59.9900016784668,3100.0
2011-12-30,59.20000076293945,59.65999984741211,58.619998931884766,60.0,2500.0
2012-01-03,60.5,61.88999938964844,60.5,63.029998779296875,7700.0
