Date,frgiopen,frgiclose,frgilow,frgihigh,frgivolume
2014-08-13,48.7599983215332,49.27000045776367,48.2400016784668,49.40999984741211,144500
2014-08-14,49.2400016784668,49.0,48.7599983215332,49.72999954223633,147500
2014-08-15,49.400001525878906,49.060001373291016,48.2400016784668,49.54999923706055,263700
2014-08-18,49.630001068115234,50.900001525878906,49.630001068115234,51.5,290800
2014-08-19,51.27000045776367,51.0099983215332,50.779998779296875,51.849998474121094,252800
2014-08-20,50.790000915527344,49.900001525878906,49.75,50.790000915527344,236900
2014-08-21,49.970001220703125,49.599998474121094,49.09000015258789,50.13999938964844,262400
2014-08-22,49.59000015258789,49.93000030517578,49.150001525878906,50.63999938964844,117500
2014-08-25,50.16999816894531,50.22999954223633,49.79999923706055,50.68000030517578,142400
2014-08-26,50.15999984741211,50.88999938964844,49.5099983215332,51.18000030517578,218000
2014-08-27,50.81999969482422,49.939998626708984,49.88999938964844,50.81999969482422,170400
2014-08-28,49.77000045776367,49.66999816894531,49.209999084472656,50.58000183105469,176000
2014-08-29,49.70000076293945,49.09000015258789,49.0,50.08000183105469,132300
2014-09-02,49.22999954223633,49.56999969482422,48.59000015258789,49.900001525878906,393500
2014-09-03,49.779998779296875,48.7400016784668,48.63999938964844,49.91999816894531,116100
2014-09-04,48.91999816894531,49.0,48.790000915527344,49.66999816894531,114800
2014-09-05,48.779998779296875,48.81999969482422,47.91999816894531,49.11000061035156,155500
2014-09-08,48.70000076293945,48.68000030517578,48.34000015258789,49.09000015258789,238700
2014-09-09,48.5,47.959999084472656,47.599998474121094,48.68000030517578,212000
2014-09-10,47.91999816894531,48.130001068115234,47.70000076293945,48.599998474121094,102500
2014-09-11,47.88999938964844,48.34000015258789,47.88999938964844,48.59000015258789,116800
2014-09-12,48.290000915527344,48.310001373291016,47.90999984741211,48.5,173800
2014-09-15,48.2400016784668,47.58000183105469,47.27000045776367,48.290000915527344,121300
2014-09-16,47.34000015258789,48.209999084472656,46.7599983215332,48.54999923706055,490100
2014-09-17,48.25,48.08000183105469,47.88999938964844,48.70000076293945,78000
2014-09-18,48.36000061035156,49.54999923706055,47.95000076293945,49.599998474121094,158200
2014-09-19,49.68000030517578,51.4900016784668,49.060001373291016,51.77000045776367,464400
2014-09-22,51.099998474121094,50.400001525878906,50.02000045776367,51.209999084472656,275100
2014-09-23,50.209999084472656,48.79999923706055,48.790000915527344,50.380001068115234,239900
2014-09-24,49.0099983215332,49.869998931884766,48.86000061035156,49.9900016784668,195000
2014-09-25,49.81999969482422,48.68000030517578,48.20000076293945,50.0,143200
2014-09-26,49.0099983215332,50.08000183105469,48.310001373291016,50.2599983215332,143700
2014-09-29,49.40999984741211,50.45000076293945,49.40999984741211,50.900001525878906,177700
2014-09-30,50.5099983215332,49.68000030517578,49.630001068115234,50.790000915527344,273300
2014-10-01,49.619998931884766,48.95000076293945,48.7400016784668,50.81999969482422,314900
2014-10-02,48.81999969482422,49.47999954223633,48.689998626708984,49.939998626708984,189100
2014-10-03,49.9900016784668,51.599998474121094,49.9900016784668,51.650001525878906,222000
2014-10-06,51.70000076293945,50.130001068115234,49.83000183105469,52.47999954223633,322900
2014-10-07,49.68000030517578,49.529998779296875,49.2599983215332,50.2400016784668,293200
