Date,trtopen,trtclose,trtlow,trthigh,trtvolume
2010-08-17,3.869999885559082,3.8399999141693115,3.799999952316284,3.869999885559082,700.0
2010-08-18,3.8399999141693115,3.8399999141693115,3.8399999141693115,3.8399999141693115,0.0
2010-08-19,3.819999933242798,3.819999933242798,3.819999933242798,3.819999933242798,1600.0
2010-08-20,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,2400.0
2010-08-23,3.799999952316284,3.8399999141693115,3.799999952316284,3.8399999141693115,300.0
2010-08-24,3.8399999141693115,3.8399999141693115,3.8399999141693115,3.8399999141693115,0.0
2010-08-25,3.7200000286102295,3.700000047683716,3.700000047683716,3.75,2000.0
2010-08-26,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,0.0
2010-08-27,3.609999895095825,3.5199999809265137,3.359999895095825,3.609999895095825,9200.0
2010-08-30,3.5999999046325684,3.609999895095825,3.5999999046325684,3.609999895095825,1500.0
2010-08-31,3.5299999713897705,3.5199999809265137,3.5199999809265137,3.549999952316284,1200.0
2010-09-01,3.549999952316284,3.559999942779541,3.549999952316284,3.680000066757202,4600.0
2010-09-02,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,200.0
2010-09-03,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,0.0
2010-09-07,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,100.0
2010-09-08,3.5799999237060547,3.5,3.5,3.5799999237060547,5400.0
2010-09-09,3.5,3.5,3.5,3.5,0.0
2010-09-10,3.5,3.5,3.5,3.509999990463257,9800.0
2010-09-13,3.5799999237060547,3.619999885559082,3.5799999237060547,3.630000114440918,500.0
2010-09-14,3.619999885559082,3.619999885559082,3.619999885559082,3.619999885559082,0.0
2010-09-15,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,500.0
2010-09-16,3.5,3.5,3.5,3.5,4000.0
2010-09-17,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,800.0
2010-09-20,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,500.0
2010-09-21,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,0.0
2010-09-22,3.509999990463257,3.5,3.490000009536743,3.509999990463257,1500.0
2010-09-23,3.490000009536743,3.5,3.490000009536743,3.5,1100.0
2010-09-24,3.5,3.5,3.5,3.5,0.0
2010-09-27,3.5,3.5,3.5,3.5,1500.0
2010-09-28,3.5,3.5,3.5,3.5,0.0
2010-09-29,3.5,3.5899999141693115,3.5,3.809999942779541,7000.0
2010-09-30,3.7300000190734863,4.71999979019165,3.7300000190734863,5.5,184100.0
2010-10-01,4.96999979019165,5.199999809265137,4.75,5.639999866485596,145700.0
2010-10-04,5.199999809265137,5.53000020980835,5.199999809265137,5.800000190734863,109100.0
2010-10-05,5.480000019073486,5.489999771118164,5.300000190734863,5.75,93700.0
2010-10-06,5.260000228881836,5.53000020980835,5.199999809265137,5.579999923706055,24400.0
2010-10-07,5.570000171661377,5.800000190734863,5.570000171661377,6.880000114440918,169300.0
2010-10-08,5.809999942779541,5.96999979019165,5.809999942779541,6.199999809265137,20000.0
2010-10-11,5.96999979019165,5.949999809265137,5.940000057220459,6.139999866485596,15300.0
2010-10-12,5.849999904632568,6.0,5.849999904632568,6.0,3400.0
2010-10-13,5.900000095367432,6.039999961853027,5.849999904632568,6.269999980926514,18400.0
2010-10-14,6.239999771118164,6.059999942779541,6.059999942779541,6.440000057220459,13000.0
2010-10-15,6.230000019073486,6.260000228881836,6.079999923706055,6.349999904632568,23800.0
2010-10-18,6.25,6.269999980926514,6.199999809265137,6.300000190734863,11700.0
2010-10-19,6.239999771118164,6.170000076293945,6.110000133514404,6.300000190734863,5900.0
2010-10-20,6.019999980926514,6.059999942779541,5.96999979019165,6.190000057220459,6500.0
2010-10-21,6.179999828338623,6.190000057220459,6.090000152587891,6.190000057220459,1300.0
2010-10-22,6.400000095367432,6.079999923706055,5.909999847412109,6.400000095367432,6500.0
2010-10-25,5.920000076293945,5.949999809265137,5.800000190734863,5.949999809265137,6300.0
2010-10-26,6.059999942779541,6.059999942779541,6.03000020980835,6.480000019073486,12300.0
2010-10-27,6.090000152587891,5.949999809265137,5.900000095367432,6.090000152587891,1300.0
2010-10-28,5.860000133514404,5.869999885559082,5.639999866485596,5.949999809265137,15700.0
2010-10-29,5.860000133514404,5.889999866485596,5.849999904632568,6.099999904632568,5100.0
2010-11-01,5.989999771118164,5.699999809265137,5.699999809265137,5.989999771118164,10500.0
2010-11-02,5.550000190734863,5.329999923706055,5.25,5.550000190734863,38300.0
2010-11-03,5.260000228881836,4.699999809265137,4.619999885559082,5.260000228881836,147200.0
2010-11-04,4.71999979019165,4.510000228881836,4.5,4.880000114440918,28100.0
2010-11-05,4.550000190734863,4.699999809265137,4.320000171661377,4.699999809265137,27100.0
2010-11-08,4.730000019073486,4.760000228881836,4.599999904632568,4.900000095367432,14700.0
2010-11-09,4.849999904632568,4.809999942779541,4.789999961853027,4.949999809265137,6400.0
2010-11-10,4.949999809265137,5.199999809265137,4.900000095367432,5.199999809265137,15500.0
2010-11-11,5.010000228881836,5.199999809265137,5.010000228881836,5.260000228881836,11800.0
2010-11-12,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,1500.0
2010-11-15,5.0,5.239999771118164,4.980000019073486,5.739999771118164,72100.0
2010-11-16,5.150000095367432,4.989999771118164,4.929999828338623,5.150000095367432,22500.0
2010-11-17,4.789999961853027,4.849999904632568,4.699999809265137,4.989999771118164,9000.0
2010-11-18,4.840000152587891,4.690000057220459,4.690000057220459,5.0,5600.0
2010-11-19,4.829999923706055,4.869999885559082,4.75,4.949999809265137,3300.0
2010-11-22,4.909999847412109,4.809999942779541,4.710000038146973,4.909999847412109,4100.0
2010-11-23,4.900000095367432,4.840000152587891,4.650000095367432,4.900000095367432,3400.0
2010-11-24,4.900000095367432,4.71999979019165,4.71999979019165,4.929999828338623,5600.0
2010-11-26,4.78000020980835,4.650000095367432,4.650000095367432,4.78000020980835,3100.0
2010-11-29,4.630000114440918,4.599999904632568,4.570000171661377,4.630000114440918,5600.0
2010-11-30,4.619999885559082,4.369999885559082,4.360000133514404,4.619999885559082,16000.0
2010-12-01,4.349999904632568,4.460000038146973,4.349999904632568,4.539999961853027,17100.0
2010-12-02,4.550000190734863,4.409999847412109,4.400000095367432,4.550000190734863,13100.0
2010-12-03,4.320000171661377,4.340000152587891,4.309999942779541,4.400000095367432,6800.0
2010-12-06,4.349999904632568,4.340000152587891,4.340000152587891,4.409999847412109,1500.0
2010-12-07,4.360000133514404,4.28000020980835,4.25,4.440000057220459,24200.0
2010-12-08,4.199999809265137,4.25,4.199999809265137,4.260000228881836,10500.0
2010-12-09,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,200.0
2010-12-10,4.25,4.320000171661377,4.199999809265137,4.460000038146973,10800.0
2010-12-13,4.300000190734863,4.329999923706055,4.300000190734863,4.389999866485596,7900.0
2010-12-14,4.289999961853027,4.349999904632568,4.289999961853027,4.369999885559082,4700.0
2010-12-15,4.28000020980835,4.289999961853027,4.25,4.289999961853027,2000.0
2010-12-16,4.28000020980835,4.440000057220459,4.260000228881836,4.440000057220459,900.0
2010-12-17,4.25,4.5,4.150000095367432,4.5,6000.0
2010-12-20,4.449999809265137,4.179999828338623,4.099999904632568,4.5,40900.0
2010-12-21,4.369999885559082,4.309999942779541,4.199999809265137,4.489999771118164,11100.0
2010-12-22,4.300000190734863,4.190000057220459,4.010000228881836,4.300000190734863,21400.0
2010-12-23,4.190000057220459,4.190000057220459,4.190000057220459,4.199999809265137,2200.0
2010-12-27,4.210000038146973,4.199999809265137,4.190000057220459,4.21999979019165,3900.0
2010-12-28,4.199999809265137,4.239999771118164,4.199999809265137,4.260000228881836,2500.0
2010-12-29,4.210000038146973,4.210000038146973,4.210000038146973,4.21999979019165,6100.0
2010-12-30,4.210000038146973,4.199999809265137,4.099999904632568,4.25,4200.0
2010-12-31,4.159999847412109,4.170000076293945,4.159999847412109,4.199999809265137,6700.0
2011-01-03,4.099999904632568,4.28000020980835,4.099999904632568,4.329999923706055,6500.0
2011-01-04,4.150000095367432,4.230000019073486,4.150000095367432,4.230000019073486,3200.0
2011-01-05,4.110000133514404,4.199999809265137,4.010000228881836,4.199999809265137,9700.0
2011-01-06,4.150000095367432,4.159999847412109,4.150000095367432,4.159999847412109,800.0
2011-01-07,4.190000057220459,4.199999809265137,3.9000000953674316,4.289999961853027,6300.0
2011-01-10,4.170000076293945,4.309999942779541,4.170000076293945,4.340000152587891,15300.0
2011-01-11,4.349999904632568,4.920000076293945,4.349999904632568,5.03000020980835,15300.0
2011-01-12,4.860000133514404,4.800000190734863,4.599999904632568,4.860000133514404,3800.0
2011-01-13,4.789999961853027,4.739999771118164,4.619999885559082,4.929999828338623,4100.0
2011-01-14,4.849999904632568,4.800000190734863,4.800000190734863,5.050000190734863,4100.0
2011-01-18,4.800000190734863,4.650000095367432,4.630000114440918,4.800000190734863,3900.0
2011-01-19,4.739999771118164,5.0,4.679999828338623,5.03000020980835,27000.0
2011-01-20,5.099999904632568,5.010000228881836,5.010000228881836,5.099999904632568,3600.0
2011-01-21,5.210000038146973,5.079999923706055,5.079999923706055,5.210000038146973,1800.0
2011-01-24,5.079999923706055,5.099999904632568,5.0,5.130000114440918,1800.0
2011-01-25,4.889999866485596,4.860000133514404,4.639999866485596,4.909999847412109,5900.0
2011-01-26,4.860000133514404,5.099999904632568,4.860000133514404,5.099999904632568,7200.0
2011-01-27,5.179999828338623,5.150000095367432,5.150000095367432,5.179999828338623,2100.0
2011-01-28,5.150000095367432,5.090000152587891,5.079999923706055,5.150000095367432,1800.0
2011-01-31,5.090000152587891,5.0,4.989999771118164,5.090000152587891,4700.0
2011-02-01,5.0,5.0,5.0,5.0,0.0
2011-02-02,5.079999923706055,5.070000171661377,5.070000171661377,5.079999923706055,2200.0
2011-02-03,5.070000171661377,5.070000171661377,5.070000171661377,5.070000171661377,0.0
2011-02-04,5.090000152587891,5.090000152587891,5.079999923706055,5.099999904632568,2300.0
2011-02-07,5.090000152587891,5.059999942779541,5.059999942779541,5.199999809265137,2400.0
2011-02-08,5.050000190734863,5.059999942779541,4.739999771118164,5.059999942779541,5900.0
2011-02-09,4.920000076293945,5.0,4.920000076293945,5.050000190734863,1100.0
2011-02-10,5.039999961853027,5.039999961853027,5.039999961853027,5.039999961853027,200.0
2011-02-11,5.039999961853027,5.039999961853027,5.039999961853027,5.039999961853027,0.0
2011-02-14,4.789999961853027,4.989999771118164,4.789999961853027,5.0,1800.0
2011-02-15,4.539999961853027,4.889999866485596,4.400000095367432,4.889999866485596,9100.0
2011-02-16,4.800000190734863,4.769999980926514,4.699999809265137,4.860000133514404,7000.0
2011-02-17,4.349999904632568,4.699999809265137,4.349999904632568,4.699999809265137,13100.0
2011-02-18,4.699999809265137,4.800000190734863,4.639999866485596,5.0,9300.0
2011-02-22,4.800000190734863,4.840000152587891,4.590000152587891,4.960000038146973,15000.0
2011-02-23,4.889999866485596,4.849999904632568,4.699999809265137,4.989999771118164,1000.0
2011-02-24,4.869999885559082,4.860000133514404,4.690000057220459,4.989999771118164,3000.0
2011-02-25,4.949999809265137,4.75,4.659999847412109,4.949999809265137,1200.0
2011-02-28,4.820000171661377,4.800000190734863,4.75,4.820000171661377,300.0
2011-03-01,4.800000190734863,4.960000038146973,4.800000190734863,4.960000038146973,600.0
2011-03-02,4.900000095367432,4.929999828338623,4.75,5.199999809265137,53700.0
2011-03-03,4.880000114440918,4.920000076293945,4.880000114440918,5.190000057220459,6900.0
2011-03-04,5.090000152587891,4.900000095367432,4.849999904632568,5.090000152587891,4100.0
2011-03-07,5.070000171661377,4.710000038146973,4.610000133514404,5.070000171661377,9700.0
2011-03-08,4.75,4.710000038146973,4.590000152587891,4.75,4600.0
2011-03-09,4.710000038146973,4.699999809265137,4.690000057220459,4.71999979019165,1500.0
2011-03-10,4.599999904632568,4.610000133514404,4.579999923706055,4.619999885559082,700.0
2011-03-11,4.659999847412109,4.599999904632568,4.579999923706055,4.659999847412109,6300.0
2011-03-14,4.510000228881836,4.510000228881836,4.5,4.519999980926514,3400.0
2011-03-15,4.510000228881836,4.690000057220459,4.510000228881836,4.690000057220459,2400.0
2011-03-16,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,0.0
2011-03-17,4.559999942779541,4.539999961853027,4.539999961853027,4.559999942779541,3300.0
2011-03-18,4.559999942779541,4.559999942779541,4.559999942779541,4.579999923706055,3600.0
2011-03-21,4.480000019073486,4.539999961853027,4.480000019073486,4.539999961853027,1900.0
2011-03-22,4.539999961853027,4.550000190734863,4.53000020980835,4.650000095367432,2300.0
2011-03-23,4.559999942779541,4.550000190734863,4.550000190734863,4.559999942779541,1200.0
2011-03-24,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,0.0
2011-03-25,4.409999847412109,4.550000190734863,4.400000095367432,4.550000190734863,1700.0
2011-03-28,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,500.0
2011-03-29,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,0.0
2011-03-30,4.510000228881836,4.480000019073486,4.480000019073486,4.510000228881836,3000.0
2011-03-31,4.599999904632568,4.599999904632568,4.590000152587891,4.599999904632568,900.0
2011-04-01,4.590000152587891,4.710000038146973,4.579999923706055,4.710000038146973,8600.0
2011-04-04,4.739999771118164,4.690000057220459,4.690000057220459,4.739999771118164,300.0
2011-04-05,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,0.0
2011-04-06,4.510000228881836,4.5,4.5,4.510000228881836,3000.0
2011-04-07,4.5,4.5,4.5,4.5,0.0
2011-04-08,4.5,4.5,4.5,4.5,0.0
2011-04-11,4.739999771118164,4.519999980926514,4.489999771118164,4.739999771118164,800.0
2011-04-12,4.519999980926514,4.519999980926514,4.519999980926514,4.519999980926514,0.0
2011-04-13,4.539999961853027,4.519999980926514,4.449999809265137,4.550000190734863,2100.0
2011-04-14,4.519999980926514,4.519999980926514,4.519999980926514,4.519999980926514,0.0
2011-04-15,4.519999980926514,4.519999980926514,4.519999980926514,4.519999980926514,0.0
2011-04-18,4.5,4.5,4.5,4.5,800.0
2011-04-19,4.480000019073486,4.489999771118164,4.480000019073486,4.489999771118164,500.0
2011-04-20,4.510000228881836,4.480000019073486,4.480000019073486,4.510000228881836,1000.0
2011-04-21,4.5,4.449999809265137,4.449999809265137,4.5,1600.0
2011-04-25,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,0.0
2011-04-26,4.320000171661377,4.480000019073486,4.320000171661377,4.5,500.0
2011-04-27,4.409999847412109,4.400000095367432,4.21999979019165,4.429999828338623,2800.0
2011-04-28,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,300.0
2011-04-29,4.420000076293945,4.570000171661377,4.409999847412109,4.570000171661377,900.0
2011-05-02,4.360000133514404,4.53000020980835,4.360000133514404,4.559999942779541,1700.0
2011-05-03,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,0.0
2011-05-04,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,0.0
2011-05-05,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,0.0
2011-05-06,4.639999866485596,4.590000152587891,4.590000152587891,4.639999866485596,300.0
2011-05-09,4.590000152587891,4.590000152587891,4.590000152587891,4.590000152587891,0.0
2011-05-10,4.590000152587891,4.590000152587891,4.590000152587891,4.590000152587891,0.0
2011-05-11,4.329999923706055,4.539999961853027,4.329999923706055,4.539999961853027,2600.0
2011-05-12,4.369999885559082,4.150000095367432,3.880000114440918,4.369999885559082,14300.0
2011-05-13,4.150000095367432,4.199999809265137,4.150000095367432,4.210000038146973,3200.0
2011-05-16,4.230000019073486,3.609999895095825,3.609999895095825,4.260000228881836,33000.0
2011-05-17,3.5799999237060547,3.700000047683716,3.549999952316284,3.7100000381469727,6700.0
2011-05-18,3.609999895095825,3.700000047683716,3.5,3.700000047683716,2100.0
2011-05-19,3.7300000190734863,3.7899999618530273,3.7300000190734863,3.7899999618530273,200.0
2011-05-20,3.7699999809265137,3.7200000286102295,3.7200000286102295,3.7699999809265137,1200.0
2011-05-23,3.630000114440918,3.6500000953674316,3.630000114440918,3.6500000953674316,800.0
2011-05-24,3.609999895095825,3.630000114440918,3.5999999046325684,3.630000114440918,1500.0
2011-05-25,3.569999933242798,3.5,3.4000000953674316,3.5899999141693115,5300.0
2011-05-26,3.5199999809265137,3.5299999713897705,3.509999990463257,3.559999942779541,3300.0
2011-05-27,3.559999942779541,3.509999990463257,3.5,3.559999942779541,3100.0
2011-05-31,3.630000114440918,3.5199999809265137,3.5199999809265137,3.630000114440918,400.0
2011-06-01,3.5399999618530273,3.5399999618530273,3.5299999713897705,3.5399999618530273,1300.0
2011-06-02,3.5199999809265137,3.5,3.5,3.5199999809265137,1400.0
2011-06-03,3.5899999141693115,3.630000114440918,3.549999952316284,3.700000047683716,2100.0
2011-06-06,3.630000114440918,3.630000114440918,3.630000114440918,3.630000114440918,0.0
2011-06-07,3.630000114440918,3.630000114440918,3.630000114440918,3.630000114440918,0.0
2011-06-08,3.509999990463257,3.5,3.5,3.5399999618530273,2900.0
2011-06-09,3.4000000953674316,3.4700000286102295,3.3499999046325684,3.630000114440918,3600.0
2011-06-10,3.509999990463257,3.490000009536743,3.430000066757202,3.630000114440918,900.0
2011-06-13,3.4000000953674316,3.3399999141693115,3.299999952316284,3.4200000762939453,3800.0
2011-06-14,3.369999885559082,3.4000000953674316,3.3499999046325684,3.4000000953674316,9500.0
2011-06-15,3.4000000953674316,3.299999952316284,3.25,3.4000000953674316,8600.0
2011-06-16,3.299999952316284,3.299999952316284,3.2899999618530273,3.319999933242798,1200.0
2011-06-17,3.299999952316284,3.359999895095825,3.299999952316284,3.359999895095825,1400.0
2011-06-20,3.359999895095825,3.359999895095825,3.359999895095825,3.359999895095825,0.0
2011-06-21,3.5299999713897705,3.440000057220459,3.440000057220459,3.630000114440918,1500.0
2011-06-22,3.4200000762939453,3.4200000762939453,3.4100000858306885,3.4200000762939453,2200.0
2011-06-23,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,300.0
2011-06-24,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2011-06-27,3.369999885559082,3.3499999046325684,3.2100000381469727,3.369999885559082,27000.0
2011-06-28,3.309999942779541,3.299999952316284,3.299999952316284,3.309999942779541,400.0
2011-06-29,3.4800000190734863,3.3399999141693115,3.25,3.4800000190734863,6700.0
2011-06-30,3.3399999141693115,3.2899999618530273,3.2899999618530273,3.3399999141693115,400.0
2011-07-01,3.2100000381469727,3.390000104904175,3.2100000381469727,3.390000104904175,2900.0
2011-07-05,3.25,3.299999952316284,3.2100000381469727,3.299999952316284,700.0
2011-07-06,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0
2011-07-07,3.25,3.390000104904175,3.25,3.390000104904175,3300.0
2011-07-08,3.299999952316284,3.4000000953674316,3.299999952316284,3.5,3400.0
2011-07-11,3.4000000953674316,3.5299999713897705,3.4000000953674316,3.5299999713897705,500.0
2011-07-12,3.5999999046325684,3.6700000762939453,3.5899999141693115,3.9200000762939453,6000.0
2011-07-13,3.5799999237060547,3.7100000381469727,3.5799999237060547,3.75,600.0
2011-07-14,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,100.0
2011-07-15,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,100.0
2011-07-18,3.8499999046325684,3.8399999141693115,3.8399999141693115,3.8499999046325684,200.0
2011-07-19,3.6500000953674316,3.890000104904175,3.6500000953674316,3.9000000953674316,1300.0
2011-07-20,3.700000047683716,3.740000009536743,3.700000047683716,3.740000009536743,1000.0
2011-07-21,3.9000000953674316,3.9000000953674316,3.890000104904175,3.9000000953674316,600.0
2011-07-22,3.890000104904175,3.9000000953674316,3.890000104904175,3.9000000953674316,200.0
2011-07-25,3.9000000953674316,3.8399999141693115,3.75,3.9000000953674316,1400.0
2011-07-26,3.8399999141693115,3.8399999141693115,3.8399999141693115,3.8399999141693115,0.0
2011-07-27,3.6700000762939453,3.7200000286102295,3.6700000762939453,3.7300000190734863,3800.0
2011-07-28,3.5399999618530273,3.700000047683716,3.5399999618530273,3.809999942779541,1000.0
2011-07-29,3.9000000953674316,3.7200000286102295,3.5399999618530273,3.9000000953674316,3800.0
2011-08-01,3.559999942779541,3.5999999046325684,3.5399999618530273,3.6700000762939453,1900.0
2011-08-02,3.5299999713897705,3.5399999618530273,3.5299999713897705,3.799999952316284,2800.0
2011-08-03,3.5399999618530273,3.490000009536743,3.490000009536743,3.5399999618530273,300.0
2011-08-04,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,700.0
2011-08-05,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,100.0
2011-08-08,3.4000000953674316,3.549999952316284,3.3299999237060547,3.549999952316284,5900.0
2011-08-09,3.509999990463257,3.3499999046325684,3.3499999046325684,3.509999990463257,300.0
2011-08-10,3.3499999046325684,3.4800000190734863,3.3299999237060547,3.4800000190734863,400.0
2011-08-11,3.5,3.559999942779541,3.4100000858306885,3.569999933242798,700.0
2011-08-12,3.640000104904175,3.5899999141693115,3.5899999141693115,3.740000009536743,400.0
2011-08-15,3.4000000953674316,3.369999885559082,3.25,3.440000057220459,4100.0
2011-08-16,3.5,3.5,3.5,3.5,100.0
2011-08-17,3.5,3.5,3.5,3.5,0.0
2011-08-18,3.299999952316284,3.380000114440918,3.299999952316284,3.380000114440918,600.0
2011-08-19,3.180000066757202,3.200000047683716,3.180000066757202,3.25,1800.0
2011-08-22,3.3399999141693115,3.559999942779541,3.3399999141693115,3.559999942779541,2400.0
2011-08-23,3.359999895095825,3.2699999809265137,3.240000009536743,3.359999895095825,9100.0
2011-08-24,3.2699999809265137,3.2699999809265137,3.2699999809265137,3.2699999809265137,0.0
2011-08-25,3.25,3.2699999809265137,3.25,3.2799999713897705,1400.0
2011-08-26,3.2100000381469727,3.2200000286102295,3.2100000381469727,3.2699999809265137,800.0
2011-08-29,3.2200000286102295,3.25,3.2200000286102295,3.3399999141693115,5000.0
2011-08-30,3.259999990463257,3.4000000953674316,3.259999990463257,3.4000000953674316,300.0
2011-08-31,3.4000000953674316,3.4200000762939453,3.4000000953674316,3.450000047683716,2500.0
2011-09-01,3.4000000953674316,3.299999952316284,3.2799999713897705,3.4000000953674316,1000.0
2011-09-02,3.2799999713897705,3.2100000381469727,3.0899999141693115,3.2799999713897705,1200.0
2011-09-06,3.2100000381469727,3.2100000381469727,3.2100000381469727,3.2100000381469727,0.0
2011-09-07,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,300.0
2011-09-08,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0.0
2011-09-09,3.0899999141693115,3.1500000953674316,3.0899999141693115,3.1700000762939453,5500.0
2011-09-12,3.1500000953674316,3.109999895095825,3.109999895095825,3.240000009536743,300.0
2011-09-13,3.259999990463257,3.140000104904175,3.140000104904175,3.259999990463257,200.0
2011-09-14,3.25,3.25,3.25,3.25,100.0
2011-09-15,3.2200000286102295,3.2200000286102295,3.2200000286102295,3.2200000286102295,600.0
2011-09-16,3.390000104904175,3.2699999809265137,3.2200000286102295,3.390000104904175,1700.0
2011-09-19,3.2699999809265137,3.2699999809265137,3.2699999809265137,3.2699999809265137,0.0
2011-09-20,3.369999885559082,3.299999952316284,3.2100000381469727,3.369999885559082,300.0
2011-09-21,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0
2011-09-22,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0
2011-09-23,3.140000104904175,3.109999895095825,3.109999895095825,3.140000104904175,200.0
2011-09-26,3.2100000381469727,3.130000114440918,3.130000114440918,3.2100000381469727,200.0
2011-09-27,3.0,2.890000104904175,2.549999952316284,3.0,5900.0
2011-09-28,2.7200000286102295,2.700000047683716,2.700000047683716,2.75,7100.0
2011-09-29,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0.0
2011-09-30,2.700000047683716,2.7300000190734863,2.700000047683716,2.7300000190734863,700.0
2011-10-03,2.700000047683716,2.7200000286102295,2.700000047683716,2.7200000286102295,11600.0
2011-10-04,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,1000.0
2011-10-05,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0.0
2011-10-06,2.7100000381469727,2.809999942779541,2.7100000381469727,2.809999942779541,300.0
2011-10-07,2.809999942779541,2.809999942779541,2.809999942779541,2.809999942779541,0.0
2011-10-10,2.7100000381469727,2.7300000190734863,2.690000057220459,2.7300000190734863,1000.0
2011-10-11,2.7200000286102295,2.7200000286102295,2.7200000286102295,2.7200000286102295,600.0
2011-10-12,2.869999885559082,2.869999885559082,2.869999885559082,2.869999885559082,100.0
2011-10-13,2.9000000953674316,2.990000009536743,2.9000000953674316,2.990000009536743,700.0
2011-10-14,3.0399999618530273,2.990000009536743,2.990000009536743,3.0399999618530273,200.0
2011-10-17,3.140000104904175,2.759999990463257,2.7300000190734863,3.140000104904175,1200.0
2011-10-18,2.7300000190734863,2.8399999141693115,2.7300000190734863,2.8399999141693115,3300.0
2011-10-19,2.7300000190734863,2.7300000190734863,2.7300000190734863,2.7300000190734863,100.0
2011-10-20,2.9100000858306885,2.7300000190734863,2.7300000190734863,2.9100000858306885,500.0
2011-10-21,2.25,2.609999895095825,2.25,2.7300000190734863,14000.0
2011-10-24,2.680000066757202,2.680000066757202,2.680000066757202,2.680000066757202,800.0
2011-10-25,2.680000066757202,2.680000066757202,2.680000066757202,2.680000066757202,0.0
2011-10-26,2.5,2.559999942779541,2.4800000190734863,2.559999942779541,13400.0
2011-10-27,2.5,2.5899999141693115,2.5,2.619999885559082,700.0
2011-10-28,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,100.0
2011-10-31,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0.0
2011-11-01,2.5299999713897705,2.5999999046325684,2.509999990463257,2.5999999046325684,700.0
2011-11-02,2.7300000190734863,2.759999990463257,2.7300000190734863,2.759999990463257,400.0
2011-11-03,2.890000104904175,2.569999933242798,2.569999933242798,2.890000104904175,1000.0
2011-11-04,2.450000047683716,2.569999933242798,2.450000047683716,2.569999933242798,500.0
2011-11-07,2.430000066757202,2.5399999618530273,2.430000066757202,2.5899999141693115,1600.0
2011-11-08,2.4600000381469727,2.490000009536743,2.450000047683716,2.490000009536743,1300.0
2011-11-09,2.490000009536743,2.490000009536743,2.490000009536743,2.490000009536743,0.0
2011-11-10,2.5,2.5,2.5,2.5,500.0
2011-11-11,2.5,2.5,2.5,2.5,0.0
2011-11-14,2.4700000286102295,2.390000104904175,2.299999952316284,2.4700000286102295,12700.0
2011-11-15,2.369999885559082,2.369999885559082,2.369999885559082,2.4600000381469727,3100.0
2011-11-16,2.2100000381469727,2.190000057220459,2.180000066757202,2.440000057220459,3600.0
2011-11-17,2.2699999809265137,2.4000000953674316,2.2699999809265137,2.4000000953674316,3000.0
2011-11-18,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0.0
2011-11-21,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0.0
2011-11-22,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0.0
2011-11-23,2.4600000381469727,2.4800000190734863,2.4600000381469727,2.509999990463257,400.0
2011-11-25,2.4800000190734863,2.4800000190734863,2.4800000190734863,2.4800000190734863,0.0
2011-11-28,2.4700000286102295,2.25,2.25,2.4700000286102295,6600.0
