Date,cidmopen,cidmclose,cidmlow,cidmhigh,cidmvolume
2010-12-08,15.0,14.899999618530273,14.5,15.0,3200.0
2010-12-09,15.0,14.5,14.5,15.0,200.0
2010-12-10,14.5,14.600000381469727,14.100000381469727,15.199999809265137,10900.0
2010-12-13,14.600000381469727,15.0,14.600000381469727,15.399999618530273,7600.0
2010-12-14,14.800000190734863,15.0,14.5,15.0,2300.0
2010-12-15,14.5,14.600000381469727,14.5,15.0,3300.0
2010-12-16,14.800000190734863,14.699999809265137,14.300000190734863,15.199999809265137,7400.0
2010-12-17,14.5,14.0,14.0,15.199999809265137,6600.0
2010-12-20,14.0,14.5,14.0,14.899999618530273,2500.0
2010-12-21,14.399999618530273,14.899999618530273,14.300000190734863,14.899999618530273,800.0
2010-12-22,14.699999809265137,15.0,14.5,15.199999809265137,8700.0
2010-12-23,15.0,14.699999809265137,14.5,15.399999618530273,7200.0
2010-12-27,14.5,14.899999618530273,14.199999809265137,15.0,2900.0
2010-12-28,14.699999809265137,15.5,14.399999618530273,15.699999809265137,8000.0
2010-12-29,15.300000190734863,15.399999618530273,15.100000381469727,15.699999809265137,4900.0
2010-12-30,15.399999618530273,15.600000381469727,15.399999618530273,15.800000190734863,2500.0
2010-12-31,15.600000381469727,16.799999237060547,15.5,16.799999237060547,4500.0
2011-01-03,16.600000381469727,16.600000381469727,16.399999618530273,17.100000381469727,3900.0
2011-01-04,17.200000762939453,17.200000762939453,17.0,18.5,15200.0
2011-01-05,17.100000381469727,17.5,17.100000381469727,17.899999618530273,1800.0
2011-01-06,17.399999618530273,17.399999618530273,16.700000762939453,17.5,2100.0
2011-01-07,17.100000381469727,16.899999618530273,16.700000762939453,17.100000381469727,2800.0
2011-01-10,16.600000381469727,15.800000190734863,15.600000381469727,16.700000762939453,4800.0
2011-01-11,15.699999809265137,15.699999809265137,15.699999809265137,16.299999237060547,1100.0
2011-01-12,16.299999237060547,15.699999809265137,15.5,16.299999237060547,700.0
2011-01-13,16.0,16.0,15.699999809265137,16.899999618530273,5000.0
2011-01-14,15.899999618530273,15.5,15.5,15.899999618530273,700.0
2011-01-18,15.5,15.600000381469727,15.100000381469727,16.0,4800.0
2011-01-19,15.600000381469727,15.5,15.199999809265137,15.800000190734863,3300.0
2011-01-20,15.5,15.300000190734863,15.0,15.5,1600.0
2011-01-21,15.399999618530273,15.100000381469727,14.399999618530273,15.399999618530273,2800.0
2011-01-24,14.899999618530273,15.0,14.600000381469727,15.300000190734863,5600.0
2011-01-25,15.0,14.899999618530273,14.5,15.100000381469727,1800.0
2011-01-26,14.600000381469727,15.199999809265137,14.399999618530273,15.899999618530273,1600.0
2011-01-27,14.699999809265137,15.5,14.399999618530273,15.5,400.0
2011-01-28,15.300000190734863,15.300000190734863,15.100000381469727,16.0,2400.0
2011-01-31,15.100000381469727,15.5,15.100000381469727,15.5,3700.0
2011-02-01,15.5,16.0,15.5,16.0,2200.0
2011-02-02,15.800000190734863,15.300000190734863,15.300000190734863,15.800000190734863,300.0
2011-02-03,15.5,15.100000381469727,15.100000381469727,15.800000190734863,2400.0
2011-02-04,15.199999809265137,15.800000190734863,15.100000381469727,16.399999618530273,2000.0
2011-02-07,15.899999618530273,16.399999618530273,15.5,16.5,1700.0
2011-02-08,15.300000190734863,15.600000381469727,15.300000190734863,16.0,1300.0
2011-02-09,15.899999618530273,15.699999809265137,15.100000381469727,15.899999618530273,1700.0
2011-02-10,15.699999809265137,15.399999618530273,15.100000381469727,15.699999809265137,1200.0
2011-02-11,15.800000190734863,16.700000762939453,15.699999809265137,17.0,14000.0
2011-02-14,17.0,18.100000381469727,17.0,18.5,12200.0
2011-02-15,18.0,18.100000381469727,17.0,18.200000762939453,15100.0
2011-02-16,18.200000762939453,18.100000381469727,17.700000762939453,18.799999237060547,3400.0
2011-02-17,18.200000762939453,17.299999237060547,17.299999237060547,18.5,1900.0
2011-02-18,17.200000762939453,17.600000381469727,17.200000762939453,17.899999618530273,5300.0
2011-02-22,17.200000762939453,17.200000762939453,17.100000381469727,17.5,1700.0
2011-02-23,17.200000762939453,16.799999237060547,16.5,18.0,3100.0
2011-02-24,16.700000762939453,16.700000762939453,16.5,17.200000762939453,500.0
2011-02-25,16.899999618530273,16.600000381469727,16.600000381469727,17.0,500.0
2011-02-28,16.899999618530273,16.0,16.0,16.899999618530273,2100.0
2011-03-01,16.299999237060547,16.299999237060547,16.200000762939453,16.700000762939453,100.0
2011-03-02,16.600000381469727,15.5,15.100000381469727,16.600000381469727,2600.0
2011-03-03,15.5,15.399999618530273,15.300000190734863,15.699999809265137,11300.0
2011-03-04,15.300000190734863,15.399999618530273,15.100000381469727,15.399999618530273,1500.0
2011-03-07,15.199999809265137,15.100000381469727,15.0,15.5,4200.0
2011-03-08,15.300000190734863,14.899999618530273,13.5,15.5,17000.0
2011-03-09,14.899999618530273,14.399999618530273,14.399999618530273,15.100000381469727,2000.0
2011-03-10,14.699999809265137,14.600000381469727,14.199999809265137,14.699999809265137,4800.0
2011-03-11,14.0,16.0,14.0,16.0,4600.0
2011-03-14,16.200000762939453,15.399999618530273,15.399999618530273,16.5,3600.0
2011-03-15,15.199999809265137,14.899999618530273,14.899999618530273,15.5,2000.0
2011-03-16,14.899999618530273,15.5,14.100000381469727,15.5,800.0
2011-03-17,15.5,16.5,14.899999618530273,16.5,7500.0
2011-03-18,16.5,17.399999618530273,16.0,18.5,27400.0
2011-03-21,17.399999618530273,18.700000762939453,17.299999237060547,18.700000762939453,9900.0
2011-03-22,17.899999618530273,17.5,17.5,18.5,7700.0
2011-03-23,17.799999237060547,18.200000762939453,17.5,18.299999237060547,10800.0
2011-03-24,18.100000381469727,18.799999237060547,17.899999618530273,20.799999237060547,8100.0
2011-03-25,19.200000762939453,18.799999237060547,18.299999237060547,19.5,6000.0
2011-03-28,19.0,18.5,18.399999618530273,19.100000381469727,3300.0
2011-03-29,18.5,19.0,18.5,19.700000762939453,7800.0
2011-03-30,19.0,18.299999237060547,18.0,19.100000381469727,7900.0
2011-03-31,18.399999618530273,17.700000762939453,17.5,18.700000762939453,5100.0
2011-04-01,18.0,17.200000762939453,17.200000762939453,18.0,4000.0
2011-04-04,17.200000762939453,16.899999618530273,16.600000381469727,17.5,3000.0
2011-04-05,16.799999237060547,17.5,16.799999237060547,17.700000762939453,11500.0
2011-04-06,17.799999237060547,17.600000381469727,17.200000762939453,17.899999618530273,5800.0
2011-04-07,17.5,19.799999237060547,17.5,19.799999237060547,11400.0
2011-04-08,19.899999618530273,18.799999237060547,18.5,19.899999618530273,10000.0
2011-04-11,18.600000381469727,17.799999237060547,17.799999237060547,19.0,5500.0
2011-04-12,17.899999618530273,17.700000762939453,17.5,18.0,2300.0
2011-04-13,17.5,18.600000381469727,17.299999237060547,18.799999237060547,13600.0
2011-04-14,18.299999237060547,20.0,17.899999618530273,20.600000381469727,27200.0
2011-04-15,19.700000762939453,19.899999618530273,18.799999237060547,20.299999237060547,8500.0
2011-04-18,19.799999237060547,19.100000381469727,18.5,19.799999237060547,7700.0
2011-04-19,18.700000762939453,18.799999237060547,18.299999237060547,18.799999237060547,2100.0
2011-04-20,19.0,23.0,19.0,24.899999618530273,80700.0
2011-04-21,23.5,24.100000381469727,22.5,26.0,47400.0
2011-04-25,24.200000762939453,24.399999618530273,22.200000762939453,25.0,29400.0
2011-04-26,24.899999618530273,24.0,23.399999618530273,24.899999618530273,20100.0
2011-04-27,23.600000381469727,23.799999237060547,22.799999237060547,24.399999618530273,14200.0
2011-04-28,23.5,23.799999237060547,22.899999618530273,24.0,7300.0
2011-04-29,23.799999237060547,22.299999237060547,22.0,23.799999237060547,11600.0
2011-05-02,22.799999237060547,22.700000762939453,22.0,23.0,8600.0
2011-05-03,22.299999237060547,22.600000381469727,22.299999237060547,22.899999618530273,5700.0
2011-05-04,23.0,23.100000381469727,22.5,24.0,10300.0
2011-05-05,23.200000762939453,22.799999237060547,22.0,23.5,7900.0
2011-05-06,22.899999618530273,22.5,21.600000381469727,22.899999618530273,6100.0
2011-05-09,22.100000381469727,22.600000381469727,22.100000381469727,23.0,1100.0
2011-05-10,22.5,22.299999237060547,22.200000762939453,22.700000762939453,1800.0
2011-05-11,21.899999618530273,21.600000381469727,21.600000381469727,22.200000762939453,3600.0
2011-05-12,21.5,21.700000762939453,21.200000762939453,22.100000381469727,2500.0
2011-05-13,21.600000381469727,21.5,21.399999618530273,21.899999618530273,2400.0
2011-05-16,21.399999618530273,20.899999618530273,20.399999618530273,21.600000381469727,4800.0
2011-05-17,20.899999618530273,20.299999237060547,20.0,21.399999618530273,27300.0
2011-05-18,20.200000762939453,20.5,19.0,20.700000762939453,9900.0
2011-05-19,20.799999237060547,22.5,20.799999237060547,23.0,7300.0
2011-05-20,22.200000762939453,22.700000762939453,21.600000381469727,23.0,7100.0
2011-05-23,22.399999618530273,21.899999618530273,21.899999618530273,22.700000762939453,6100.0
2011-05-24,21.5,21.0,18.5,21.5,10900.0
2011-05-25,20.600000381469727,20.700000762939453,20.0,21.399999618530273,11300.0
2011-05-26,20.5,20.899999618530273,20.299999237060547,20.899999618530273,2200.0
2011-05-27,20.600000381469727,20.200000762939453,19.399999618530273,20.600000381469727,9400.0
2011-05-31,20.0,19.0,18.899999618530273,20.200000762939453,9800.0
2011-06-01,19.0,18.0,17.5,19.100000381469727,10000.0
2011-06-02,18.5,18.799999237060547,18.0,18.899999618530273,19700.0
2011-06-03,18.5,18.600000381469727,18.5,18.899999618530273,1900.0
2011-06-06,19.0,17.600000381469727,17.600000381469727,19.0,5400.0
2011-06-07,18.0,17.799999237060547,17.299999237060547,18.0,3200.0
2011-06-08,17.5,17.299999237060547,16.700000762939453,17.5,5200.0
2011-06-09,17.5,19.0,16.5,19.0,15000.0
2011-06-10,19.299999237060547,18.299999237060547,17.899999618530273,19.299999237060547,4800.0
2011-06-13,17.899999618530273,17.799999237060547,17.399999618530273,18.100000381469727,3500.0
2011-06-14,18.100000381469727,18.399999618530273,18.100000381469727,19.299999237060547,6200.0
2011-06-15,18.100000381469727,18.200000762939453,18.0,18.799999237060547,3400.0
2011-06-16,18.200000762939453,18.0,18.0,18.600000381469727,4100.0
2011-06-17,18.200000762939453,18.700000762939453,17.899999618530273,18.700000762939453,4100.0
2011-06-20,18.700000762939453,17.799999237060547,17.700000762939453,18.700000762939453,1500.0
2011-06-21,18.200000762939453,18.200000762939453,18.0,18.5,7000.0
2011-06-22,18.600000381469727,18.600000381469727,18.399999618530273,19.299999237060547,10100.0
2011-06-23,18.399999618530273,18.5,18.299999237060547,19.399999618530273,7700.0
2011-06-24,18.299999237060547,18.399999618530273,17.799999237060547,19.0,9700.0
2011-06-27,18.200000762939453,18.0,17.5,18.299999237060547,12000.0
2011-06-28,18.399999618530273,17.600000381469727,17.200000762939453,18.399999618530273,7200.0
2011-06-29,17.799999237060547,17.899999618530273,17.100000381469727,18.299999237060547,5600.0
2011-06-30,18.0,16.899999618530273,16.899999618530273,18.5,7100.0
2011-07-01,17.100000381469727,17.200000762939453,16.799999237060547,17.700000762939453,7700.0
2011-07-05,17.399999618530273,17.799999237060547,17.299999237060547,18.299999237060547,11000.0
2011-07-06,17.5,18.0,17.399999618530273,18.700000762939453,16100.0
2011-07-07,18.100000381469727,18.299999237060547,18.100000381469727,19.0,11200.0
2011-07-08,18.299999237060547,17.5,17.5,18.299999237060547,7100.0
2011-07-11,17.399999618530273,18.399999618530273,17.100000381469727,18.700000762939453,9900.0
2011-07-12,18.299999237060547,18.200000762939453,17.899999618530273,18.299999237060547,6300.0
2011-07-13,18.399999618530273,18.799999237060547,18.399999618530273,20.299999237060547,17000.0
2011-07-14,18.299999237060547,18.0,17.799999237060547,19.799999237060547,7700.0
2011-07-15,18.200000762939453,17.899999618530273,17.700000762939453,18.399999618530273,7500.0
2011-07-18,17.799999237060547,17.5,17.5,18.0,11000.0
2011-07-19,18.0,17.100000381469727,16.600000381469727,18.0,17900.0
2011-07-20,17.399999618530273,17.299999237060547,16.700000762939453,17.5,9200.0
2011-07-21,17.5,17.200000762939453,17.0,17.799999237060547,7400.0
2011-07-22,17.5,17.600000381469727,17.200000762939453,18.0,8700.0
2011-07-25,17.299999237060547,18.0,17.100000381469727,18.600000381469727,11400.0
2011-07-26,18.399999618530273,18.200000762939453,17.5,18.5,9400.0
2011-07-27,17.799999237060547,17.299999237060547,17.200000762939453,18.100000381469727,4800.0
2011-07-28,18.799999237060547,17.399999618530273,17.100000381469727,19.0,8400.0
2011-07-29,17.100000381469727,17.299999237060547,17.0,18.299999237060547,4400.0
2011-08-01,17.5,17.700000762939453,17.399999618530273,18.200000762939453,5700.0
2011-08-02,17.600000381469727,17.600000381469727,17.200000762939453,18.100000381469727,2500.0
2011-08-03,17.200000762939453,17.100000381469727,16.5,17.5,12300.0
2011-08-04,17.200000762939453,15.600000381469727,15.600000381469727,17.299999237060547,17800.0
2011-08-05,15.600000381469727,15.899999618530273,14.800000190734863,16.399999618530273,6300.0
2011-08-08,15.899999618530273,15.0,14.5,16.100000381469727,7800.0
2011-08-09,15.100000381469727,13.800000190734863,13.699999809265137,15.100000381469727,12900.0
2011-08-10,14.0,15.0,12.5,15.0,8800.0
2011-08-11,14.5,14.800000190734863,14.199999809265137,16.399999618530273,8700.0
2011-08-12,13.0,14.899999618530273,13.0,16.200000762939453,6900.0
2011-08-15,14.899999618530273,14.699999809265137,13.600000381469727,15.300000190734863,5800.0
2011-08-16,14.600000381469727,15.100000381469727,14.399999618530273,15.699999809265137,2100.0
2011-08-17,15.300000190734863,14.899999618530273,14.699999809265137,16.0,2400.0
2011-08-18,14.800000190734863,14.600000381469727,14.300000190734863,15.199999809265137,1500.0
2011-08-19,14.699999809265137,13.699999809265137,13.199999809265137,14.699999809265137,6900.0
2011-08-22,13.800000190734863,13.600000381469727,13.600000381469727,14.300000190734863,1100.0
2011-08-23,13.899999618530273,13.600000381469727,12.199999809265137,14.199999809265137,22100.0
2011-08-24,13.800000190734863,12.899999618530273,12.199999809265137,14.0,9900.0
2011-08-25,12.899999618530273,13.899999618530273,12.600000381469727,13.899999618530273,2100.0
2011-08-26,14.699999809265137,13.5,12.699999809265137,14.699999809265137,8400.0
2011-08-29,14.800000190734863,13.699999809265137,13.5,14.800000190734863,2100.0
2011-08-30,14.0,14.0,13.699999809265137,15.199999809265137,10900.0
2011-08-31,13.699999809265137,14.300000190734863,13.699999809265137,14.800000190734863,5400.0
2011-09-01,14.0,14.300000190734863,14.0,15.199999809265137,3800.0
2011-09-02,14.5,14.300000190734863,13.699999809265137,14.699999809265137,3400.0
2011-09-06,14.0,13.5,13.5,14.600000381469727,200.0
2011-09-07,15.199999809265137,13.600000381469727,13.5,15.199999809265137,1800.0
2011-09-08,14.699999809265137,14.100000381469727,13.100000381469727,14.699999809265137,1300.0
2011-09-09,14.0,12.699999809265137,12.699999809265137,14.600000381469727,3400.0
2011-09-12,12.699999809265137,13.199999809265137,12.699999809265137,14.0,2200.0
2011-09-13,13.5,13.899999618530273,12.699999809265137,13.899999618530273,4000.0
2011-09-14,13.800000190734863,13.800000190734863,13.300000190734863,13.800000190734863,200.0
2011-09-15,13.899999618530273,14.5,13.699999809265137,14.699999809265137,2800.0
2011-09-16,12.800000190734863,14.0,12.800000190734863,14.699999809265137,4400.0
2011-09-19,13.800000190734863,13.899999618530273,13.199999809265137,13.899999618530273,2200.0
2011-09-20,13.600000381469727,13.800000190734863,13.5,14.399999618530273,400.0
2011-09-21,13.399999618530273,13.699999809265137,13.399999618530273,13.800000190734863,1300.0
2011-09-22,13.699999809265137,13.199999809265137,12.5,13.699999809265137,6400.0
2011-09-23,12.5,12.100000381469727,11.5,12.699999809265137,15700.0
2011-09-26,11.800000190734863,11.699999809265137,11.0,12.199999809265137,6600.0
2011-09-27,12.199999809265137,12.600000381469727,12.100000381469727,12.600000381469727,5300.0
2011-09-28,12.199999809265137,11.600000381469727,11.600000381469727,12.199999809265137,1200.0
2011-09-29,12.100000381469727,12.0,11.0,12.600000381469727,3100.0
2011-09-30,12.0,11.899999618530273,11.699999809265137,12.5,3900.0
2011-10-03,11.199999809265137,11.5,10.899999618530273,11.699999809265137,2000.0
2011-10-04,11.0,11.800000190734863,10.899999618530273,12.0,2200.0
2011-10-05,12.0,11.699999809265137,11.399999618530273,12.199999809265137,3500.0
2011-10-06,11.699999809265137,11.600000381469727,10.800000190734863,12.399999618530273,2300.0
2011-10-07,11.300000190734863,12.100000381469727,11.199999809265137,12.199999809265137,4000.0
2011-10-10,12.300000190734863,12.5,11.800000190734863,13.0,3700.0
2011-10-11,12.399999618530273,12.300000190734863,11.600000381469727,12.399999618530273,900.0
2011-10-12,12.100000381469727,12.399999618530273,11.800000190734863,13.0,1700.0
2011-10-13,12.0,11.899999618530273,11.5,12.399999618530273,600.0
2011-10-14,11.5,11.800000190734863,11.100000381469727,12.0,3500.0
2011-10-17,11.800000190734863,11.300000190734863,11.0,11.899999618530273,1100.0
2011-10-18,11.899999618530273,11.300000190734863,11.0,12.0,2700.0
2011-10-19,12.0,11.399999618530273,11.0,12.0,4100.0
2011-10-20,11.100000381469727,11.199999809265137,10.300000190734863,11.699999809265137,44800.0
2011-10-21,11.699999809265137,11.800000190734863,11.5,12.0,2700.0
2011-10-24,11.800000190734863,12.199999809265137,11.5,12.399999618530273,2500.0
2011-10-25,12.199999809265137,12.100000381469727,12.100000381469727,12.5,2200.0
2011-10-26,11.800000190734863,12.300000190734863,11.800000190734863,12.399999618530273,700.0
2011-10-27,12.5,13.300000190734863,12.0,13.300000190734863,2900.0
2011-10-28,13.300000190734863,13.899999618530273,13.199999809265137,14.0,3300.0
2011-10-31,13.600000381469727,13.199999809265137,12.699999809265137,13.899999618530273,8800.0
2011-11-01,13.0,12.600000381469727,12.199999809265137,13.800000190734863,2600.0
2011-11-02,12.5,12.199999809265137,11.600000381469727,12.699999809265137,21000.0
2011-11-03,12.199999809265137,12.199999809265137,11.800000190734863,12.699999809265137,1700.0
2011-11-04,12.0,12.5,12.0,12.5,0.0
2011-11-07,12.100000381469727,12.5,12.100000381469727,12.800000190734863,1800.0
2011-11-08,12.899999618530273,13.300000190734863,12.699999809265137,13.399999618530273,1300.0
2011-11-09,12.800000190734863,13.199999809265137,12.5,13.199999809265137,500.0
2011-11-10,12.699999809265137,13.600000381469727,12.199999809265137,13.600000381469727,4700.0
2011-11-11,14.5,14.899999618530273,13.600000381469727,16.100000381469727,29800.0
2011-11-14,14.899999618530273,15.199999809265137,14.300000190734863,15.399999618530273,7300.0
2011-11-15,15.100000381469727,15.699999809265137,14.800000190734863,15.699999809265137,3900.0
2011-11-16,15.699999809265137,17.399999618530273,15.600000381469727,17.399999618530273,34200.0
2011-11-17,17.299999237060547,16.600000381469727,16.5,17.299999237060547,9200.0
2011-11-18,17.100000381469727,17.0,16.299999237060547,17.100000381469727,2400.0
2011-11-21,16.5,16.200000762939453,15.100000381469727,17.0,6800.0
2011-11-22,16.899999618530273,16.299999237060547,15.699999809265137,16.899999618530273,900.0
2011-11-23,15.800000190734863,15.0,14.800000190734863,16.299999237060547,19700.0
2011-11-25,14.899999618530273,14.800000190734863,14.600000381469727,15.0,1300.0
2011-11-28,15.899999618530273,14.399999618530273,14.0,16.0,4600.0
2011-11-29,14.399999618530273,14.399999618530273,14.100000381469727,14.5,3400.0
2011-11-30,15.800000190734863,14.100000381469727,14.0,15.800000190734863,4300.0
2011-12-01,14.600000381469727,15.0,14.399999618530273,15.0,900.0
2011-12-02,15.100000381469727,14.399999618530273,14.399999618530273,15.100000381469727,2800.0
2011-12-05,14.399999618530273,14.5,13.699999809265137,15.0,9300.0
2011-12-06,14.0,14.699999809265137,14.0,14.699999809265137,2500.0
2011-12-07,14.5,14.399999618530273,14.300000190734863,14.600000381469727,3900.0
2011-12-08,14.199999809265137,14.300000190734863,14.0,14.600000381469727,1000.0
2011-12-09,14.399999618530273,14.300000190734863,14.199999809265137,14.5,2600.0
2011-12-12,14.199999809265137,14.5,14.100000381469727,14.5,2300.0
2011-12-13,14.5,14.399999618530273,13.699999809265137,14.699999809265137,2400.0
2011-12-14,13.899999618530273,14.100000381469727,13.399999618530273,14.399999618530273,5100.0
2011-12-15,14.0,13.699999809265137,13.600000381469727,14.399999618530273,1900.0
2011-12-16,13.800000190734863,13.600000381469727,13.5,14.0,2800.0
2011-12-19,13.699999809265137,13.300000190734863,13.199999809265137,13.899999618530273,3400.0
2011-12-20,13.399999618530273,14.600000381469727,13.0,15.100000381469727,13800.0
2011-12-21,14.300000190734863,14.5,14.100000381469727,14.899999618530273,1600.0
2011-12-22,14.199999809265137,14.300000190734863,14.0,14.699999809265137,400.0
2011-12-23,14.399999618530273,14.100000381469727,14.100000381469727,15.100000381469727,9300.0
2011-12-27,14.199999809265137,14.300000190734863,13.800000190734863,14.399999618530273,7300.0
2011-12-28,14.199999809265137,14.600000381469727,14.0,15.199999809265137,600.0
2011-12-29,14.100000381469727,14.0,13.699999809265137,14.300000190734863,8700.0
2011-12-30,14.100000381469727,13.699999809265137,13.399999618530273,14.5,5800.0
2012-01-03,13.800000190734863,14.199999809265137,13.5,14.600000381469727,2500.0
2012-01-04,14.199999809265137,14.100000381469727,13.399999618530273,14.399999618530273,3200.0
2012-01-05,14.199999809265137,14.0,13.899999618530273,14.600000381469727,1500.0
2012-01-06,15.0,14.0,14.0,15.0,1400.0
2012-01-09,14.100000381469727,13.600000381469727,13.600000381469727,14.100000381469727,1300.0
2012-01-10,14.0,13.699999809265137,13.699999809265137,14.699999809265137,3000.0
2012-01-11,13.800000190734863,14.100000381469727,13.800000190734863,14.899999618530273,1600.0
2012-01-12,13.800000190734863,14.199999809265137,13.699999809265137,14.300000190734863,200.0
2012-01-13,14.0,14.0,13.899999618530273,14.399999618530273,2700.0
2012-01-17,14.5,13.899999618530273,13.699999809265137,15.0,11400.0
2012-01-18,14.100000381469727,14.0,13.899999618530273,14.800000190734863,3700.0
2012-01-19,14.399999618530273,14.899999618530273,13.600000381469727,14.899999618530273,40100.0
2012-01-20,14.699999809265137,14.0,13.800000190734863,14.699999809265137,6900.0
2012-01-23,14.0,15.0,13.699999809265137,15.0,11100.0
2012-01-24,14.600000381469727,14.699999809265137,14.100000381469727,14.699999809265137,4300.0
2012-01-25,14.600000381469727,14.899999618530273,14.600000381469727,15.0,2300.0
2012-01-26,15.300000190734863,15.199999809265137,15.199999809265137,16.0,5900.0
2012-01-27,15.300000190734863,15.699999809265137,15.300000190734863,16.600000381469727,2900.0
2012-01-30,15.600000381469727,15.300000190734863,15.300000190734863,16.0,3100.0
2012-01-31,15.399999618530273,15.600000381469727,14.699999809265137,16.5,41900.0
2012-02-01,15.600000381469727,17.700000762939453,15.600000381469727,18.299999237060547,20900.0
2012-02-02,18.200000762939453,18.700000762939453,17.700000762939453,19.0,15800.0
2012-02-03,18.899999618530273,19.5,18.799999237060547,20.5,11500.0
2012-02-06,20.0,20.0,18.5,21.0,9400.0
2012-02-07,19.5,20.299999237060547,19.5,21.299999237060547,14100.0
2012-02-08,21.0,22.0,20.899999618530273,22.0,12700.0
2012-02-09,22.0,20.600000381469727,20.5,22.0,14000.0
2012-02-10,19.399999618530273,19.200000762939453,16.700000762939453,19.399999618530273,31300.0
2012-02-13,17.600000381469727,19.0,17.5,19.0,7500.0
2012-02-14,19.0,19.100000381469727,18.799999237060547,19.399999618530273,7300.0
2012-02-15,19.100000381469727,19.100000381469727,18.600000381469727,19.100000381469727,3000.0
2012-02-16,18.799999237060547,18.5,18.5,18.899999618530273,3500.0
2012-02-17,18.600000381469727,18.600000381469727,18.0,18.600000381469727,2700.0
2012-02-21,18.299999237060547,17.700000762939453,17.700000762939453,18.600000381469727,5900.0
2012-02-22,17.700000762939453,19.0,17.5,19.0,4700.0
2012-02-23,18.600000381469727,18.700000762939453,18.600000381469727,19.200000762939453,11500.0
2012-02-24,18.899999618530273,19.100000381469727,18.700000762939453,19.100000381469727,200.0
2012-02-27,18.899999618530273,17.899999618530273,17.700000762939453,18.899999618530273,9100.0
2012-02-28,17.899999618530273,17.700000762939453,17.200000762939453,18.5,5600.0
2012-02-29,17.299999237060547,17.399999618530273,17.0,17.799999237060547,1500.0
2012-03-01,17.200000762939453,17.0,16.5,17.799999237060547,4000.0
2012-03-02,16.899999618530273,16.5,16.0,17.100000381469727,800.0
2012-03-05,16.399999618530273,16.600000381469727,16.299999237060547,17.200000762939453,3900.0
2012-03-06,16.600000381469727,16.100000381469727,16.0,16.700000762939453,2200.0
2012-03-07,16.399999618530273,16.600000381469727,16.200000762939453,17.299999237060547,3000.0
2012-03-08,16.5,16.700000762939453,16.5,17.0,8500.0
2012-03-09,16.700000762939453,17.0,16.700000762939453,17.299999237060547,700.0
2012-03-12,17.399999618530273,17.5,17.0,17.700000762939453,3800.0
2012-03-13,17.299999237060547,17.700000762939453,17.0,18.200000762939453,4700.0
2012-03-14,18.0,17.700000762939453,17.700000762939453,18.299999237060547,1900.0
2012-03-15,17.700000762939453,17.700000762939453,17.700000762939453,18.5,3400.0
2012-03-16,17.700000762939453,17.700000762939453,16.799999237060547,18.299999237060547,4100.0
2012-03-19,17.600000381469727,17.200000762939453,17.100000381469727,17.600000381469727,800.0
2012-03-20,17.200000762939453,17.100000381469727,17.0,17.5,1800.0
2012-03-21,17.5,16.799999237060547,16.799999237060547,17.5,3000.0
2012-03-22,16.799999237060547,16.799999237060547,16.799999237060547,17.200000762939453,2400.0
2012-03-23,17.200000762939453,18.100000381469727,16.5,18.100000381469727,3600.0
2012-03-26,17.899999618530273,18.200000762939453,16.899999618530273,18.399999618530273,3100.0
2012-03-27,18.200000762939453,17.5,17.100000381469727,18.200000762939453,3800.0
2012-03-28,16.799999237060547,17.399999618530273,16.799999237060547,17.5,1900.0
2012-03-29,17.100000381469727,16.799999237060547,16.799999237060547,17.5,1600.0
2012-03-30,16.5,16.899999618530273,16.5,17.399999618530273,0.0
2012-04-02,17.100000381469727,17.200000762939453,16.899999618530273,17.600000381469727,500.0
2012-04-03,17.299999237060547,17.0,17.0,17.799999237060547,2800.0
2012-04-04,17.100000381469727,17.299999237060547,16.5,17.299999237060547,1300.0
2012-04-05,17.399999618530273,17.100000381469727,16.799999237060547,18.0,2000.0
2012-04-09,17.5,16.600000381469727,16.100000381469727,17.5,6500.0
2012-04-10,16.700000762939453,16.299999237060547,15.399999618530273,16.700000762939453,5800.0
2012-04-11,16.200000762939453,16.100000381469727,15.300000190734863,16.600000381469727,4300.0
2012-04-12,16.0,16.5,15.600000381469727,17.200000762939453,1500.0
2012-04-13,17.200000762939453,16.0,15.5,17.399999618530273,4300.0
2012-04-16,15.800000190734863,16.299999237060547,15.5,16.299999237060547,2500.0
2012-04-17,15.399999618530273,15.5,15.399999618530273,15.600000381469727,2700.0
2012-04-18,15.399999618530273,14.800000190734863,14.300000190734863,15.5,10300.0
2012-04-19,14.800000190734863,14.300000190734863,14.300000190734863,15.899999618530273,4800.0
2012-04-20,15.199999809265137,15.100000381469727,14.5,15.5,36300.0
2012-04-23,15.100000381469727,15.600000381469727,15.0,15.600000381469727,10700.0
2012-04-24,15.300000190734863,15.5,15.100000381469727,15.5,3600.0
2012-04-25,15.600000381469727,15.199999809265137,15.100000381469727,15.600000381469727,13700.0
2012-04-26,15.100000381469727,15.300000190734863,15.100000381469727,16.0,6900.0
2012-04-27,15.300000190734863,15.600000381469727,15.199999809265137,15.800000190734863,6600.0
2012-04-30,15.5,15.899999618530273,15.199999809265137,15.899999618530273,5400.0
2012-05-01,16.0,15.600000381469727,15.300000190734863,16.0,2100.0
2012-05-02,15.300000190734863,14.899999618530273,14.800000190734863,15.399999618530273,6800.0
2012-05-03,15.0,15.600000381469727,14.899999618530273,15.600000381469727,1800.0
