Date,yopen,yclose,ylow,yhigh,yvolume
2010-01-15,259.51556396484375,257.5932312011719,257.38177490234375,259.51556396484375,3700.0
2010-01-19,256.7281799316406,259.9000244140625,255.03652954101562,261.6589660644531,8500.0
2010-01-20,259.7270202636719,257.3529357910156,257.1126403808594,259.7270202636719,4700.0
2010-01-21,258.5544128417969,255.1903076171875,252.78738403320312,258.5544128417969,13800.0
2010-01-22,254.7001190185547,254.8250732421875,254.7001190185547,256.79547119140625,12900.0
2010-01-25,251.8262176513672,258.2948913574219,251.8262176513672,258.2948913574219,12100.0
2010-01-26,256.1514892578125,258.18914794921875,255.70933532714844,261.02459716796875,13200.0
2010-01-27,256.68011474609375,260.717041015625,255.86312866210938,260.717041015625,7700.0
2010-01-28,262.1107177734375,254.73855590820312,254.23875427246094,262.1107177734375,8500.0
2010-01-29,255.228759765625,250.9707794189453,250.9707794189453,255.44021606445312,4200.0
2010-02-01,251.6820526123047,253.91195678710938,251.34564208984375,253.91195678710938,8300.0
2010-02-02,253.6236114501953,254.13302612304688,250.259521484375,254.13302612304688,11400.0
2010-02-03,253.4121551513672,252.34524536132812,251.84544372558594,254.72894287109375,5300.0
2010-02-04,251.8262176513672,249.4232940673828,249.2791290283203,252.78738403320312,10600.0
2010-02-05,249.9038848876953,250.38446044921875,246.1937713623047,250.38446044921875,10200.0
2010-02-08,250.28834533691406,248.75047302246094,247.99114990234375,250.90350341796875,6300.0
2010-02-09,251.55709838867188,250.38446044921875,249.00038146972656,251.79737854003906,4400.0
2010-02-10,249.9038848876953,248.94271850585938,248.673583984375,250.20184326171875,4000.0
2010-02-11,248.03921508789062,251.6339874267578,248.03921508789062,252.95079040527344,6200.0
2010-02-12,249.9134979248047,253.13340759277344,249.34640502929688,253.13340759277344,2300.0
2010-02-16,253.13340759277344,256.8435363769531,252.6720428466797,256.8435363769531,5300.0
2010-02-17,258.50634765625,257.5836181640625,256.6512756347656,260.47674560546875,7200.0
2010-02-18,258.66973876953125,260.09228515625,258.66973876953125,260.3517761230469,4400.0
2010-02-19,257.5932312011719,259.1695556640625,257.5932312011719,259.496337890625,3600.0
2010-02-22,260.47674560546875,263.8408203125,260.09228515625,264.3310241699219,16500.0
2010-02-23,263.3602600097656,263.8504333496094,263.3602600097656,265.2729797363281,4500.0
2010-02-24,263.89849853515625,265.81121826171875,262.8027648925781,265.81121826171875,4300.0
2010-02-25,263.8312072753906,265.0903625488281,263.8312072753906,266.8684997558594,5800.0
2010-02-26,264.9461669921875,266.4840393066406,261.32257080078125,266.7243347167969,15400.0
2010-03-01,265.66705322265625,264.90771484375,262.4952087402344,266.7627868652344,9500.0
2010-03-02,264.90771484375,266.03228759765625,262.6778259277344,267.0415344238281,8100.0
2010-03-03,264.802001953125,265.7631530761719,264.802001953125,266.5801696777344,9400.0
2010-03-04,265.6958923339844,266.8204650878906,264.1291809082031,268.0315246582031,7900.0
2010-03-05,267.9738464355469,270.27105712890625,266.0995788574219,270.27105712890625,31500.0
2010-03-08,269.67510986328125,271.0303649902344,268.6178283691406,271.0303649902344,16800.0
2010-03-09,271.00152587890625,269.7327880859375,269.3387145996094,271.3860168457031,13100.0
2010-03-10,269.7327880859375,272.7412414550781,269.7327880859375,272.9430847167969,12100.0
2010-03-11,272.7412414550781,273.9619445800781,272.1164855957031,274.1061096191406,16700.0
2010-03-12,273.9619445800781,276.16302490234375,273.9619445800781,276.8166198730469,11200.0
2010-03-15,275.2499084472656,277.8739013671875,275.2499084472656,280.411376953125,16700.0
2010-03-16,278.0276794433594,279.98846435546875,278.0276794433594,280.50750732421875,8900.0
2010-03-17,280.1134033203125,281.83392333984375,278.1334228515625,281.83392333984375,8900.0
2010-03-18,283.0257568359375,280.1422424316406,280.1422424316406,283.18914794921875,11500.0
2010-03-19,282.439453125,282.439453125,279.7001037597656,282.439453125,16800.0
2010-03-22,280.6612854003906,283.4006042480469,280.6612854003906,283.5447998046875,2400.0
2010-03-23,282.8431396484375,287.7258605957031,280.6805114746094,288.35064697265625,19100.0
2010-03-24,286.8608093261719,282.12225341796875,282.0646057128906,287.38946533203125,9000.0
2010-03-25,282.6220703125,284.8039245605469,282.6220703125,288.19683837890625,9500.0
2010-03-26,284.89044189453125,286.8127746582031,284.7943115234375,288.3410339355469,8500.0
2010-03-29,286.8127746582031,288.1776123046875,283.948486328125,289.1387939453125,15800.0
2010-03-30,292.6470642089844,289.4313659667969,289.4313659667969,296.9117736816406,23200.0
2010-03-31,289.6568603515625,285.0980529785156,285.0980529785156,292.73529052734375,33200.0
2010-04-01,285.0980529785156,292.3235168457031,285.0980529785156,292.3333435058594,9400.0
2010-04-05,292.7254943847656,293.62744140625,290.1764831542969,294.5097961425781,18800.0
2010-04-06,293.7843017578125,293.3431396484375,290.04901123046875,293.7843017578125,21600.0
2010-04-07,284.5196228027344,292.8431396484375,284.5196228027344,293.6764831542969,14400.0
2010-04-08,291.0686340332031,291.13726806640625,289.4803771972656,294.0882263183594,12700.0
2010-04-09,290.73529052734375,292.3823547363281,290.1666564941406,293.058837890625,5900.0
2010-04-12,292.12744140625,293.86273193359375,290.8529357910156,293.86273193359375,7000.0
2010-04-13,293.7254943847656,291.73529052734375,290.8529357910156,293.7254943847656,10300.0
2010-04-14,291.86273193359375,294.1176452636719,290.8823547363281,294.1176452636719,20700.0
2010-04-15,293.13726806640625,296.0882263183594,292.2156982421875,297.8039245605469,11500.0
2010-04-16,296.6666564941406,294.1764831542969,292.3529357910156,297.058837890625,17700.0
2010-04-19,289.5686340332031,292.1568603515625,289.4803771972656,294.1176452636719,11500.0
2010-04-20,292.1568603515625,299.8431396484375,290.8431396484375,299.8431396484375,17800.0
2010-04-21,297.7450866699219,296.07843017578125,295.813720703125,298.9019470214844,18500.0
2010-04-22,293.686279296875,296.54901123046875,293.686279296875,297.4313659667969,4900.0
2010-04-23,294.39215087890625,294.2745056152344,293.1960754394531,295.2156982421875,15700.0
2010-04-26,294.1176452636719,292.1568603515625,292.1568603515625,297.4902038574219,13600.0
2010-04-27,292.04901123046875,284.5097961425781,283.7843017578125,293.63726806640625,22700.0
2010-04-28,284.9705810546875,291.6470642089844,284.9705810546875,291.6470642089844,16700.0
2010-04-29,293.1470642089844,297.5686340332031,288.73529052734375,297.5686340332031,18200.0
2010-04-30,297.0196228027344,291.3333435058594,289.0294189453125,297.5392150878906,13600.0
2010-05-03,291.70587158203125,289.2156982421875,287.73529052734375,296.441162109375,32100.0
2010-05-04,285.8823547363281,284.5882263183594,281.8333435058594,288.12744140625,30200.0
2010-05-05,280.5882263183594,287.3529357910156,276.9803771972656,291.5294189453125,42100.0
2010-05-06,285.5196228027344,283.6470642089844,282.3529357910156,289.0097961425781,24300.0
2010-05-07,281.3823547363281,276.4705810546875,272.3431396484375,284.04901123046875,52500.0
2010-05-10,284.313720703125,288.1568603515625,282.941162109375,290.0686340332031,26400.0
2010-05-11,284.0686340332031,286.2156982421875,283.3823547363281,288.1764831542969,11300.0
2010-05-12,286.0294189453125,286.26470947265625,282.60784912109375,288.8823547363281,21100.0
2010-05-13,285.29412841796875,285.9705810546875,285.2450866699219,288.313720703125,10600.0
2010-05-14,285.2843017578125,284.9019470214844,283.63726806640625,286.8039245605469,22000.0
2010-05-17,285.20587158203125,284.313720703125,284.313720703125,287.12744140625,27000.0
2010-05-18,285.95098876953125,279.5196228027344,279.186279296875,286.1764831542969,87500.0
2010-05-19,279.4117736816406,285.9019470214844,279.4117736816406,286.29412841796875,22600.0
2010-05-20,284.3039245605469,271.4803771972656,271.4803771972656,284.3823547363281,23000.0
2010-05-21,268.8431396484375,276.45098876953125,268.8431396484375,278.3333435058594,27000.0
2010-05-24,275.4902038574219,274.3529357910156,274.3529357910156,282.0,16600.0
2010-05-25,273.3333435058594,273.79412841796875,271.7745056152344,275.5196228027344,18700.0
2010-05-26,273.79412841796875,278.441162109375,273.79412841796875,282.0,31700.0
2010-05-27,280.39215087890625,287.8823547363281,280.39215087890625,289.20587158203125,16800.0
2010-05-28,287.8431396484375,286.37255859375,284.5686340332031,288.3333435058594,14500.0
2010-06-01,285.3039245605469,281.6666564941406,279.6470642089844,288.3333435058594,17300.0
2010-06-02,282.1176452636719,287.4019470214844,280.8039245605469,287.4019470214844,21500.0
2010-06-03,281.6176452636719,286.3333435058594,281.441162109375,287.5980529785156,26300.0
2010-06-04,280.39215087890625,279.5882263183594,278.10784912109375,283.6568603515625,24400.0
2010-06-07,281.686279296875,278.7156982421875,278.7156982421875,283.4117736816406,13900.0
2010-06-08,278.3529357910156,285.0,277.8431396484375,285.87255859375,22400.0
2010-06-09,285.92156982421875,283.558837890625,283.558837890625,289.2156982421875,18200.0
2010-06-10,288.186279296875,289.2843017578125,282.9902038574219,292.0097961425781,19200.0
2010-06-11,286.2745056152344,290.92156982421875,286.2745056152344,290.941162109375,15400.0
2010-06-14,293.13726806640625,293.5196228027344,290.4902038574219,294.6568603515625,15600.0
2010-06-15,294.10784912109375,295.813720703125,291.6176452636719,297.0196228027344,18400.0
2010-06-16,295.0882263183594,298.3235168457031,293.186279296875,298.3235168457031,16700.0
2010-06-17,297.7843017578125,301.5097961425781,296.70587158203125,301.79412841796875,13900.0
2010-06-18,300.9803771972656,294.9313659667969,293.5294189453125,300.9803771972656,23400.0
2010-06-21,296.813720703125,293.04901123046875,291.941162109375,297.10784912109375,12900.0
2010-06-22,294.2156982421875,294.9019470214844,292.0097961425781,296.42156982421875,22500.0
2010-06-23,293.441162109375,296.4803771972656,291.6666564941406,297.5294189453125,15100.0
2010-06-24,295.95098876953125,293.0294189453125,293.0294189453125,300.4803771972656,18800.0
2010-06-25,293.8039245605469,290.2843017578125,287.92156982421875,293.8039245605469,62700.0
2010-06-28,291.3235168457031,288.5392150878906,288.45098876953125,291.4902038574219,8200.0
2010-06-29,284.8039245605469,286.37255859375,284.8039245605469,288.6666564941406,18700.0
2010-06-30,287.7745056152344,287.54901123046875,286.0980529785156,290.6764831542969,12700.0
2010-07-01,287.54901123046875,289.4019470214844,283.4313659667969,289.4019470214844,18400.0
2010-07-02,289.87255859375,290.62744140625,287.63726806640625,291.1764831542969,18100.0
2010-07-06,293.5980529785156,291.6176452636719,289.5980529785156,293.5980529785156,15600.0
2010-07-07,291.6666564941406,292.92156982421875,289.07843017578125,292.92156982421875,20800.0
2010-07-08,294.1176452636719,293.4902038574219,291.941162109375,294.1176452636719,6300.0
2010-07-09,293.4902038574219,295.3039245605469,291.5882263183594,295.3039245605469,10700.0
2010-07-12,294.12744140625,293.92156982421875,293.7549133300781,297.4019470214844,7900.0
2010-07-13,295.87255859375,298.0294189453125,295.87255859375,298.12744140625,17000.0
2010-07-14,296.12744140625,296.36273193359375,295.1568603515625,298.0196228027344,14700.0
2010-07-15,294.92156982421875,295.63726806640625,292.54901123046875,297.13726806640625,16400.0
2010-07-16,293.23529052734375,290.7843017578125,290.7843017578125,294.9313659667969,19500.0
2010-07-19,291.4705810546875,291.42156982421875,289.5980529785156,292.5196228027344,10300.0
2010-07-20,290.60784912109375,293.4803771972656,289.63726806640625,293.813720703125,14800.0
2010-07-21,293.13726806640625,290.5097961425781,290.2254943847656,294.0980529785156,12200.0
2010-07-22,292.3039245605469,293.62744140625,290.7450866699219,293.6568603515625,13300.0
2010-07-23,292.2745056152344,294.36273193359375,292.2745056152344,295.0980529785156,19000.0
2010-07-26,295.9803771972656,299.0196228027344,293.86273193359375,299.0196228027344,19800.0
2010-07-27,298.0294189453125,299.0196228027344,297.3039245605469,299.57843017578125,23600.0
2010-07-28,298.9902038574219,298.0392150878906,296.8039245605469,298.9902038574219,22900.0
2010-07-29,298.04901123046875,297.6470642089844,297.3431396484375,299.37255859375,22700.0
2010-07-30,295.8039245605469,294.3333435058594,294.1960754394531,296.6960754394531,6700.0
2010-08-02,297.058837890625,298.3333435058594,295.9705810546875,299.0097961425781,9600.0
2010-08-03,297.9313659667969,297.186279296875,297.186279296875,299.9313659667969,16800.0
2010-08-04,297.7254943847656,300.5882263183594,297.7254943847656,301.57843017578125,29300.0
2010-08-05,298.2843017578125,300.2450866699219,298.2843017578125,302.0,9100.0
2010-08-06,299.86273193359375,303.92156982421875,298.5294189453125,303.92156982421875,16600.0
2010-08-09,303.92156982421875,304.9019470214844,302.1764831542969,304.9019470214844,9600.0
2010-08-10,303.2549133300781,292.6470642089844,291.7156982421875,303.2549133300781,33700.0
2010-08-11,288.6960754394531,285.45098876953125,285.45098876953125,290.058837890625,15700.0
2010-08-12,281.9117736816406,286.1568603515625,281.79412841796875,287.07843017578125,15500.0
2010-08-13,286.63726806640625,286.73529052734375,285.62744140625,288.6666564941406,11000.0
2010-08-16,285.29412841796875,290.7156982421875,284.4313659667969,290.7156982421875,13800.0
2010-08-17,292.2843017578125,293.9607849121094,291.20587158203125,293.9607849121094,18300.0
2010-08-18,293.3333435058594,292.12744140625,291.37255859375,294.57843017578125,16600.0
2010-08-19,292.04901123046875,292.0097961425781,290.5392150878906,292.9705810546875,10700.0
2010-08-20,292.0097961425781,292.39215087890625,290.7843017578125,293.058837890625,8000.0
2010-08-23,294.1176452636719,291.1960754394531,291.1960754394531,295.8823547363281,7800.0
2010-08-24,289.2254943847656,286.60784912109375,286.5392150878906,293.0882263183594,11700.0
2010-08-25,286.2745056152344,287.2549133300781,284.313720703125,288.1568603515625,22300.0
2010-08-26,288.558837890625,285.941162109375,284.9607849121094,289.558837890625,14200.0
2010-08-27,286.5686340332031,294.54901123046875,286.5686340332031,294.54901123046875,9700.0
2010-08-30,292.941162109375,287.7549133300781,287.7549133300781,292.941162109375,7200.0
2010-08-31,280.39215087890625,291.813720703125,279.4313659667969,292.1470642089844,26600.0
2010-09-01,294.0196228027344,292.6470642089844,290.1764831542969,294.0196228027344,16200.0
2010-09-02,293.5980529785156,292.1568603515625,291.7156982421875,293.9705810546875,9500.0
2010-09-03,293.62744140625,297.6960754394531,292.1568603515625,297.6960754394531,11600.0
2010-09-07,295.7843017578125,290.4313659667969,290.4313659667969,296.4313659667969,10000.0
2010-09-08,291.07843017578125,292.1470642089844,289.8529357910156,294.2843017578125,9000.0
2010-09-09,294.1176452636719,293.7254943847656,291.1764831542969,294.1176452636719,10800.0
2010-09-10,294.058837890625,292.1568603515625,290.5392150878906,294.058837890625,5400.0
2010-09-13,294.04901123046875,297.7156982421875,292.8823547363281,297.7156982421875,10800.0
2010-09-14,293.3823547363281,294.60784912109375,293.07843017578125,297.058837890625,13200.0
2010-09-15,295.0882263183594,297.3039245605469,294.6176452636719,297.3039245605469,13700.0
2010-09-16,296.5980529785156,296.7156982421875,295.5,297.058837890625,4700.0
2010-09-17,297.058837890625,300.0,295.86273193359375,300.0,30700.0
2010-09-20,298.39215087890625,297.92156982421875,296.6568603515625,298.9117736816406,22600.0
2010-09-21,297.0097961425781,295.0196228027344,295.0196228027344,298.13726806640625,4800.0
2010-09-22,295.1960754394531,293.313720703125,293.313720703125,296.8823547363281,7500.0
2010-09-23,293.13726806640625,289.2156982421875,289.2156982421875,293.13726806640625,7900.0
2010-09-24,293.0980529785156,293.9803771972656,291.3333435058594,293.9803771972656,10800.0
2010-09-27,291.92156982421875,289.9902038574219,289.9902038574219,292.79412841796875,7600.0
2010-09-28,290.9803771972656,291.7156982421875,286.76470947265625,292.20587158203125,6800.0
2010-09-29,291.9607849121094,291.92156982421875,291.1176452636719,294.4607849121094,8700.0
2010-09-30,294.1176452636719,297.0882263183594,293.6666564941406,298.058837890625,16200.0
2010-10-01,299.0686340332031,299.12744140625,295.45098876953125,299.12744140625,16400.0
2010-10-04,298.9705810546875,296.62744140625,294.89215087890625,299.70587158203125,13700.0
2010-10-05,299.0196228027344,299.70587158203125,295.7549133300781,299.70587158203125,16200.0
2010-10-06,298.1470642089844,289.1960754394531,286.2745056152344,298.3333435058594,31700.0
2010-10-07,290.3235168457031,292.441162109375,289.3529357910156,292.441162109375,8200.0
2010-10-08,291.1764831542969,291.313720703125,290.76470947265625,293.29412841796875,2400.0
2010-10-11,291.20587158203125,289.07843017578125,289.058837890625,291.60784912109375,4100.0
2010-10-12,289.1666564941406,294.2156982421875,288.3039245605469,294.2156982421875,7100.0
2010-10-13,295.04901123046875,296.6666564941406,295.04901123046875,296.6960754394531,4700.0
2010-10-14,297.89215087890625,298.1960754394531,297.5294189453125,298.62744140625,13400.0
2010-10-15,300.0,299.8039245605469,298.5294189453125,301.8235168457031,15600.0
2010-10-18,299.813720703125,300.0980529785156,298.13726806640625,300.42156982421875,5800.0
2010-10-19,299.5686340332031,289.57843017578125,289.57843017578125,299.5686340332031,14400.0
2010-10-20,290.4705810546875,292.2156982421875,290.4607849121094,293.0392150878906,7100.0
2010-10-21,291.9117736816406,292.6764831542969,289.5,292.6960754394531,7800.0
2010-10-22,295.0097961425781,298.37255859375,290.76470947265625,298.37255859375,6400.0
2010-10-25,299.6470642089844,296.5980529785156,296.5980529785156,299.6470642089844,4300.0
2010-10-26,296.7745056152344,294.0196228027344,293.4803771972656,296.7745056152344,7200.0
2010-10-27,294.0097961425781,295.9705810546875,293.6666564941406,297.058837890625,12600.0
2010-10-28,295.0980529785156,293.6176452636719,293.6176452636719,296.4803771972656,6500.0
2010-10-29,292.1470642089844,294.5882263183594,292.1470642089844,294.5882263183594,5800.0
2010-11-01,294.9313659667969,294.37255859375,292.9607849121094,295.3235168457031,6800.0
2010-11-02,297.058837890625,299.8431396484375,293.9019470214844,299.8431396484375,9900.0
2010-11-03,298.5294189453125,297.3431396484375,297.058837890625,299.87255859375,8600.0
2010-11-04,301.5980529785156,304.9019470214844,300.73529052734375,304.9019470214844,13800.0
2010-11-05,304.6176452636719,298.8823547363281,297.87255859375,304.6176452636719,5300.0
2010-11-08,296.42156982421875,292.1568603515625,292.1568603515625,296.5980529785156,12000.0
2010-11-09,288.3529357910156,295.4607849121094,286.42156982421875,295.86273193359375,20100.0
2010-11-10,297.3529357910156,299.4607849121094,295.8823547363281,300.37255859375,12200.0
2010-11-11,298.9705810546875,292.3431396484375,292.3431396484375,298.9705810546875,10000.0
2010-11-12,292.4019470214844,292.7549133300781,289.9607849121094,297.2254943847656,10700.0
2010-11-15,293.0882263183594,295.3529357910156,293.0882263183594,297.058837890625,8700.0
2010-11-16,295.7745056152344,290.29412841796875,290.29412841796875,296.2843017578125,18500.0
2010-11-17,292.10784912109375,293.313720703125,292.10784912109375,295.36273193359375,12900.0
2010-11-18,295.20587158203125,297.1176452636719,295.20587158203125,297.8431396484375,9600.0
2010-11-19,295.9117736816406,296.07843017578125,295.9117736816406,297.2549133300781,2500.0
2010-11-22,295.7156982421875,292.6568603515625,292.6568603515625,296.558837890625,12700.0
2010-11-23,293.13726806640625,293.42156982421875,293.13726806640625,295.558837890625,16400.0
2010-11-24,295.0882263183594,297.813720703125,295.0882263183594,297.813720703125,7100.0
2010-11-26,293.36273193359375,296.04901123046875,293.36273193359375,298.0392150878906,2000.0
2010-11-29,297.0196228027344,297.4117736816406,294.9117736816406,298.4313659667969,9800.0
2010-11-30,294.12744140625,295.3431396484375,294.12744140625,297.6568603515625,24700.0
2010-12-01,296.8823547363281,298.20587158203125,296.4313659667969,298.45098876953125,8000.0
2010-12-02,297.39215087890625,298.0392150878906,296.12744140625,298.5,12000.0
2010-12-03,297.04901123046875,295.87255859375,293.4019470214844,297.058837890625,19300.0
2010-12-06,295.0980529785156,294.8235168457031,294.70587158203125,296.2745056152344,6100.0
2010-12-07,296.45098876953125,296.92156982421875,295.2745056152344,297.73529052734375,9000.0
2010-12-08,296.9902038574219,295.1470642089844,294.0980529785156,297.6764831542969,16900.0
2010-12-09,296.1568603515625,296.2549133300781,294.54901123046875,296.5196228027344,21600.0
2010-12-10,296.3529357910156,298.2843017578125,295.9803771972656,298.2843017578125,6700.0
2010-12-13,298.4902038574219,299.5097961425781,297.29412841796875,300.87255859375,6400.0
2010-12-14,299.4117736816406,298.2156982421875,298.2156982421875,302.37255859375,5300.0
2010-12-15,298.60784912109375,296.0882263183594,296.0882263183594,300.62744140625,12800.0
2010-12-16,296.7745056152344,300.0882263183594,296.7745056152344,301.0980529785156,6500.0
2010-12-17,300.3529357910156,301.89215087890625,300.04901123046875,301.9607849121094,8500.0
2010-12-20,302.7745056152344,301.3823547363281,301.3823547363281,304.0980529785156,3500.0
2010-12-21,300.941162109375,300.36273193359375,299.0097961425781,301.0294189453125,5200.0
2010-12-22,300.0,303.92156982421875,299.9117736816406,303.92156982421875,5600.0
2010-12-23,303.5980529785156,300.2549133300781,300.2549133300781,303.5980529785156,3000.0
2010-12-27,299.5196228027344,302.42156982421875,299.5097961425781,302.42156982421875,2700.0
2010-12-28,301.8431396484375,302.558837890625,301.8431396484375,303.1666564941406,1600.0
2010-12-29,303.8235168457031,303.92156982421875,302.7156982421875,304.9019470214844,3500.0
2010-12-30,304.39215087890625,301.7450866699219,301.7450866699219,304.89215087890625,7200.0
2010-12-31,302.941162109375,300.36273193359375,300.10784912109375,303.89215087890625,2400.0
2011-01-03,300.89215087890625,303.8823547363281,300.73529052734375,304.441162109375,7000.0
2011-01-04,305.10784912109375,302.186279296875,301.8823547363281,305.10784912109375,6600.0
2011-01-05,301.9607849121094,302.058837890625,301.0686340332031,303.058837890625,11600.0
2011-01-06,302.941162109375,300.8431396484375,300.8431396484375,302.941162109375,5400.0
2011-01-07,301.9607849121094,300.058837890625,299.4117736816406,301.9607849121094,13200.0
2011-01-10,299.8235168457031,299.87255859375,298.5196228027344,301.2745056152344,14800.0
2011-01-11,301.13726806640625,300.7549133300781,300.4902038574219,301.9607849121094,10800.0
2011-01-12,301.9607849121094,302.4902038574219,300.0,302.4902038574219,10700.0
2011-01-13,301.7745056152344,298.0882263183594,297.7450866699219,301.7745056152344,14000.0
2011-01-14,298.1666564941406,300.5980529785156,298.1666564941406,300.7549133300781,10700.0
2011-01-18,300.37255859375,301.89215087890625,299.0196228027344,303.1764831542969,18500.0
2011-01-19,300.7745056152344,299.5097961425781,299.5097961425781,302.9705810546875,11100.0
2011-01-20,298.6764831542969,298.8235168457031,298.6764831542969,300.9705810546875,11600.0
2011-01-21,300.0,299.5097961425781,297.10784912109375,300.3431396484375,9500.0
2011-01-24,300.1470642089844,302.92156982421875,299.5196228027344,302.92156982421875,5100.0
2011-01-25,302.686279296875,307.0,302.4313659667969,307.0,13300.0
2011-01-26,307.7745056152344,306.6666564941406,305.3333435058594,307.7745056152344,2700.0
2011-01-27,307.8235168457031,306.86273193359375,305.8823547363281,307.8431396484375,6100.0
2011-01-28,307.7254943847656,299.5980529785156,299.5980529785156,307.7254943847656,6700.0
2011-01-31,302.7254943847656,302.7254943847656,299.5686340332031,302.7254943847656,10200.0
2011-02-01,302.7254943847656,304.6568603515625,301.95098876953125,304.6568603515625,6600.0
2011-02-02,303.0,302.941162109375,302.70587158203125,303.6568603515625,5100.0
2011-02-03,303.54901123046875,305.8823547363281,302.8235168457031,305.8823547363281,14600.0
2011-02-04,305.8823547363281,308.8235168457031,305.2549133300781,311.4803771972656,7000.0
2011-02-07,310.3823547363281,311.23529052734375,308.9902038574219,311.23529052734375,4600.0
2011-02-08,310.7843017578125,312.6470642089844,309.60784912109375,312.6470642089844,7900.0
2011-02-09,312.2549133300781,313.13726806640625,312.2549133300781,313.441162109375,3800.0
2011-02-10,312.3431396484375,314.1764831542969,312.3431396484375,314.1764831542969,6900.0
2011-02-11,314.20587158203125,317.5294189453125,314.20587158203125,317.5980529785156,8400.0
2011-02-14,318.54901123046875,316.0980529785156,316.0980529785156,318.54901123046875,5800.0
2011-02-15,316.26470947265625,317.9019470214844,316.26470947265625,319.1176452636719,6000.0
2011-02-16,318.7156982421875,321.13726806640625,317.5686340332031,321.13726806640625,5500.0
2011-02-17,321.6764831542969,326.7549133300781,321.6764831542969,327.8235168457031,7100.0
2011-02-18,327.07843017578125,331.313720703125,326.4902038574219,331.313720703125,5200.0
2011-02-22,326.4705810546875,331.6176452636719,326.4705810546875,332.8823547363281,19900.0
2011-02-23,332.9705810546875,331.7745056152344,331.7745056152344,335.8333435058594,9400.0
2011-02-24,331.3823547363281,330.0686340332031,330.0686340332031,333.2549133300781,7600.0
2011-02-25,331.8529357910156,331.37255859375,330.441162109375,333.313720703125,8100.0
2011-02-28,331.7450866699219,334.0686340332031,330.7450866699219,334.0686340332031,9900.0
2011-03-01,333.558837890625,329.9803771972656,329.10784912109375,333.6960754394531,7000.0
2011-03-02,331.0294189453125,329.86273193359375,329.6470642089844,331.36273193359375,4000.0
2011-03-03,333.1666564941406,335.5294189453125,332.0294189453125,335.9902038574219,4600.0
2011-03-04,333.76470947265625,331.5686340332031,331.5686340332031,334.37255859375,3900.0
2011-03-07,331.5686340332031,326.0686340332031,326.0686340332031,331.5686340332031,10000.0
2011-03-08,328.4705810546875,325.0,325.0,329.0980529785156,13200.0
2011-03-09,325.4607849121094,325.8431396484375,323.0196228027344,326.87255859375,4500.0
2011-03-10,322.5294189453125,322.6470642089844,322.5294189453125,323.63726806640625,4700.0
2011-03-11,322.7549133300781,319.76470947265625,319.0097961425781,322.7549133300781,7400.0
2011-03-14,318.4902038574219,318.0392150878906,315.5980529785156,320.5882263183594,9400.0
2011-03-15,311.2745056152344,316.6666564941406,309.313720703125,318.12744140625,12200.0
2011-03-16,317.7450866699219,315.9313659667969,315.9313659667969,318.941162109375,9500.0
2011-03-17,317.7450866699219,316.8431396484375,316.3039245605469,317.7450866699219,4100.0
2011-03-18,318.5,315.6176452636719,315.6176452636719,319.95098876953125,5400.0
2011-03-21,319.2745056152344,321.10784912109375,316.9902038574219,321.10784912109375,6400.0
2011-03-22,319.76470947265625,323.1568603515625,319.76470947265625,323.8823547363281,6000.0
2011-03-23,324.07843017578125,318.87255859375,318.4117736816406,324.07843017578125,8000.0
2011-03-24,318.3235168457031,319.0392150878906,317.6470642089844,320.10784912109375,4000.0
2011-03-25,318.86273193359375,318.6764831542969,317.9902038574219,321.1666564941406,3300.0
2011-03-28,320.3431396484375,321.10784912109375,319.29412841796875,324.0196228027344,7200.0
2011-03-29,320.63726806640625,325.8039245605469,319.63726806640625,326.7549133300781,7000.0
2011-03-30,328.0199890136719,333.5,328.0,333.739990234375,11000.0
2011-03-31,332.0299987792969,330.9800109863281,330.67999267578125,333.1600036621094,6700.0
2011-04-01,332.0,338.8999938964844,330.69000244140625,338.8999938964844,10500.0
2011-04-04,338.5799865722656,336.3599853515625,336.0299987792969,340.9100036621094,7700.0
2011-04-05,336.7099914550781,335.6000061035156,333.9200134277344,337.8699951171875,15800.0
2011-04-06,335.2799987792969,334.5799865722656,334.5799865722656,337.0400085449219,10500.0
2011-04-07,334.57000732421875,337.3599853515625,334.57000732421875,338.9800109863281,10900.0
2011-04-08,337.6300048828125,334.7699890136719,334.7699890136719,337.6300048828125,6400.0
2011-04-11,335.1600036621094,332.6400146484375,332.239990234375,335.1600036621094,3900.0
2011-04-12,333.8599853515625,330.2099914550781,330.1000061035156,333.8599853515625,5500.0
2011-04-13,330.5,330.69000244140625,329.1600036621094,332.8399963378906,10900.0
2011-04-14,329.9200134277344,329.9100036621094,329.44000244140625,333.5,7800.0
2011-04-15,330.4599914550781,330.75,329.1099853515625,330.75,7600.0
2011-04-18,328.8800048828125,332.6000061035156,328.5,334.70001220703125,10700.0
2011-04-19,332.760009765625,333.3699951171875,329.9200134277344,333.9100036621094,10400.0
2011-04-20,335.2099914550781,336.7699890136719,332.8900146484375,337.6300048828125,12600.0
2011-04-21,334.8399963378906,335.05999755859375,334.70001220703125,338.19000244140625,5900.0
2011-04-25,333.5899963378906,334.70001220703125,330.7900085449219,336.3800048828125,8400.0
2011-04-26,334.92999267578125,331.1300048828125,330.3800048828125,334.92999267578125,11100.0
2011-04-27,330.0899963378906,330.4599914550781,325.7300109863281,330.4599914550781,28000.0
