Date,fcelopen,fcelclose,fcellow,fcelhigh,fcelvolume
2010-11-19,15.600000381469727,15.359999656677246,15.119999885559082,15.720000267028809,68800.0
2010-11-22,15.239999771118164,15.119999885559082,15.0,15.479999542236328,60800.0
2010-11-23,15.0,14.520000457763672,14.399999618530273,15.119999885559082,106200.0
2010-11-24,14.760000228881836,14.640000343322754,14.399999618530273,15.0,133500.0
2010-11-26,14.520000457763672,14.640000343322754,14.399999618530273,14.880000114440918,22000.0
2010-11-29,14.520000457763672,14.279999732971191,14.15999984741211,14.520000457763672,86100.0
2010-11-30,14.279999732971191,13.5600004196167,13.5600004196167,14.399999618530273,367200.0
2010-12-01,14.039999961853027,14.039999961853027,13.920000076293945,14.640000343322754,103600.0
2010-12-02,14.15999984741211,14.279999732971191,14.15999984741211,14.520000457763672,114900.0
2010-12-03,14.399999618530273,14.640000343322754,14.15999984741211,14.760000228881836,77000.0
2010-12-06,14.760000228881836,16.079999923706055,14.640000343322754,16.200000762939453,180400.0
2010-12-07,16.440000534057617,15.720000267028809,15.479999542236328,16.559999465942383,111600.0
2010-12-08,15.84000015258789,15.359999656677246,15.119999885559082,16.200000762939453,77600.0
2010-12-09,15.0,15.84000015258789,15.0,15.960000038146973,83800.0
2010-12-10,16.200000762939453,17.399999618530273,15.600000381469727,17.760000228881836,338000.0
2010-12-13,18.0,20.15999984741211,18.0,20.520000457763672,673400.0
2010-12-14,19.200000762939453,17.15999984741211,16.559999465942383,19.200000762939453,453600.0
2010-12-15,17.399999618530273,19.31999969482422,17.399999618530273,19.68000030517578,506400.0
2010-12-16,19.31999969482422,19.440000534057617,18.360000610351562,19.559999465942383,190800.0
2010-12-17,19.559999465942383,23.280000686645508,18.84000015258789,23.520000457763672,706200.0
2010-12-20,22.920000076293945,22.440000534057617,21.239999771118164,23.15999984741211,385900.0
2010-12-21,22.200000762939453,22.799999237060547,21.84000015258789,24.479999542236328,248700.0
2010-12-22,23.399999618530273,24.239999771118164,23.040000915527344,25.079999923706055,326200.0
2010-12-23,24.959999084472656,25.079999923706055,24.239999771118164,26.399999618530273,352400.0
2010-12-27,25.079999923706055,25.200000762939453,24.84000015258789,26.399999618530273,220800.0
2010-12-28,25.440000534057617,25.799999237060547,23.8799991607666,25.920000076293945,253800.0
2010-12-29,25.920000076293945,26.760000228881836,25.799999237060547,27.360000610351562,347400.0
2010-12-30,26.760000228881836,26.8799991607666,26.520000457763672,28.079999923706055,593000.0
2010-12-31,27.239999771118164,27.719999313354492,27.0,27.959999084472656,133400.0
2011-01-03,28.799999237060547,25.31999969482422,24.1200008392334,28.920000076293945,460700.0
2011-01-04,25.799999237060547,25.200000762939453,24.239999771118164,26.760000228881836,315800.0
2011-01-05,25.200000762939453,25.079999923706055,24.600000381469727,25.440000534057617,164800.0
2011-01-06,25.079999923706055,24.239999771118164,24.1200008392334,25.079999923706055,183700.0
2011-01-07,24.360000610351562,24.959999084472656,24.360000610351562,25.68000030517578,159100.0
2011-01-10,24.0,24.1200008392334,22.920000076293945,25.079999923706055,370200.0
2011-01-11,25.559999465942383,23.280000686645508,23.15999984741211,25.68000030517578,203400.0
2011-01-12,23.280000686645508,23.8799991607666,23.280000686645508,24.0,117300.0
2011-01-13,24.0,24.0,23.639999389648438,24.1200008392334,272300.0
2011-01-14,24.0,23.8799991607666,23.639999389648438,24.0,91300.0
2011-01-18,24.0,23.8799991607666,23.760000228881836,24.0,103500.0
2011-01-19,23.8799991607666,22.31999969482422,21.959999084472656,24.0,174900.0
2011-01-20,21.719999313354492,21.360000610351562,21.0,21.959999084472656,138800.0
2011-01-21,21.600000381469727,23.040000915527344,21.479999542236328,24.1200008392334,179100.0
2011-01-24,23.15999984741211,22.559999465942383,22.559999465942383,23.399999618530273,94400.0
2011-01-25,22.440000534057617,21.84000015258789,21.600000381469727,22.440000534057617,148800.0
2011-01-26,22.31999969482422,22.920000076293945,21.600000381469727,23.15999984741211,135600.0
2011-01-27,23.15999984741211,23.15999984741211,22.799999237060547,24.0,143200.0
2011-01-28,23.15999984741211,22.200000762939453,22.079999923706055,23.639999389648438,140900.0
2011-01-31,22.079999923706055,21.0,21.0,22.68000030517578,194300.0
2011-02-01,22.200000762939453,21.479999542236328,21.1200008392334,22.799999237060547,176500.0
2011-02-02,21.719999313354492,22.079999923706055,21.360000610351562,22.559999465942383,119500.0
2011-02-03,22.440000534057617,21.84000015258789,21.479999542236328,23.15999984741211,192100.0
2011-02-04,21.959999084472656,22.079999923706055,21.719999313354492,22.440000534057617,112700.0
2011-02-07,22.68000030517578,23.280000686645508,22.200000762939453,23.8799991607666,178300.0
2011-02-08,23.520000457763672,24.0,23.280000686645508,24.360000610351562,380000.0
2011-02-09,24.0,23.15999984741211,22.920000076293945,24.239999771118164,121800.0
2011-02-10,23.040000915527344,22.799999237060547,22.200000762939453,23.040000915527344,115200.0
2011-02-11,22.68000030517578,22.559999465942383,21.360000610351562,23.040000915527344,156900.0
2011-02-14,22.68000030517578,22.079999923706055,21.84000015258789,22.799999237060547,125900.0
2011-02-15,21.84000015258789,21.719999313354492,21.719999313354492,22.68000030517578,81500.0
2011-02-16,22.079999923706055,21.84000015258789,21.719999313354492,22.559999465942383,88300.0
2011-02-17,21.84000015258789,21.959999084472656,21.84000015258789,22.31999969482422,54000.0
2011-02-18,21.84000015258789,21.600000381469727,21.360000610351562,21.959999084472656,92500.0
2011-02-22,21.84000015258789,20.399999618530273,20.399999618530273,21.84000015258789,188500.0
2011-02-23,20.639999389648438,19.559999465942383,19.200000762939453,21.479999542236328,161400.0
2011-02-24,19.68000030517578,19.440000534057617,18.600000381469727,19.920000076293945,178200.0
2011-02-25,19.799999237060547,20.8799991607666,19.799999237060547,20.8799991607666,108800.0
2011-02-28,21.0,21.0,20.760000228881836,21.360000610351562,82400.0
2011-03-01,21.1200008392334,19.799999237060547,19.799999237060547,21.1200008392334,125500.0
2011-03-02,19.799999237060547,20.639999389648438,19.559999465942383,20.760000228881836,111200.0
2011-03-03,20.8799991607666,20.399999618530273,20.280000686645508,21.0,96700.0
2011-03-04,20.399999618530273,20.399999618530273,19.920000076293945,20.639999389648438,107000.0
2011-03-07,20.639999389648438,20.15999984741211,19.68000030517578,22.200000762939453,160000.0
2011-03-08,20.399999618530273,21.1200008392334,20.280000686645508,21.239999771118164,84200.0
2011-03-09,21.0,21.479999542236328,21.0,21.719999313354492,139000.0
2011-03-10,23.760000228881836,22.31999969482422,22.200000762939453,23.8799991607666,527100.0
2011-03-11,22.440000534057617,23.399999618530273,22.200000762939453,24.360000610351562,451300.0
2011-03-14,23.639999389648438,23.520000457763672,23.280000686645508,26.040000915527344,693600.0
2011-03-15,23.399999618530273,24.959999084472656,21.84000015258789,25.200000762939453,338900.0
2011-03-16,25.200000762939453,24.0,23.8799991607666,25.31999969482422,211300.0
2011-03-17,24.239999771118164,24.479999542236328,24.0,25.200000762939453,240800.0
2011-03-18,24.360000610351562,23.639999389648438,23.15999984741211,24.600000381469727,223000.0
2011-03-21,24.1200008392334,24.0,23.8799991607666,24.84000015258789,186900.0
2011-03-22,24.239999771118164,24.1200008392334,23.520000457763672,24.360000610351562,123600.0
2011-03-23,24.1200008392334,24.360000610351562,23.639999389648438,25.799999237060547,478300.0
2011-03-24,24.600000381469727,24.959999084472656,24.600000381469727,26.040000915527344,427500.0
2011-03-25,25.079999923706055,24.600000381469727,24.239999771118164,25.559999465942383,299100.0
2011-03-28,24.600000381469727,24.479999542236328,24.239999771118164,25.079999923706055,144500.0
2011-03-29,24.719999313354492,25.799999237060547,24.479999542236328,26.399999618530273,624800.0
2011-03-30,26.280000686645508,26.639999389648438,25.440000534057617,26.760000228881836,411500.0
2011-03-31,26.639999389648438,25.68000030517578,25.440000534057617,26.760000228881836,254400.0
2011-04-01,25.799999237060547,25.799999237060547,24.959999084472656,26.15999984741211,179800.0
2011-04-04,26.15999984741211,24.84000015258789,24.600000381469727,26.15999984741211,253500.0
2011-04-05,24.959999084472656,24.600000381469727,24.1200008392334,25.31999969482422,199100.0
2011-04-06,24.600000381469727,23.760000228881836,23.399999618530273,24.959999084472656,218100.0
2011-04-07,23.760000228881836,22.68000030517578,22.68000030517578,23.760000228881836,159700.0
2011-04-08,22.799999237060547,22.31999969482422,21.84000015258789,23.15999984741211,178100.0
2011-04-11,22.440000534057617,22.920000076293945,22.440000534057617,23.399999618530273,133200.0
2011-04-12,23.15999984741211,22.079999923706055,21.239999771118164,23.520000457763672,235100.0
2011-04-13,22.68000030517578,22.079999923706055,21.1200008392334,22.68000030517578,117600.0
2011-04-14,21.84000015258789,22.079999923706055,21.360000610351562,22.079999923706055,83300.0
2011-04-15,22.200000762939453,22.079999923706055,21.600000381469727,22.200000762939453,77300.0
2011-04-18,21.600000381469727,21.0,21.0,21.84000015258789,132200.0
2011-04-19,21.239999771118164,20.399999618530273,19.68000030517578,21.479999542236328,255600.0
2011-04-20,21.1200008392334,20.280000686645508,20.15999984741211,21.1200008392334,105100.0
2011-04-21,20.399999618530273,20.280000686645508,20.15999984741211,20.8799991607666,79900.0
2011-04-25,20.399999618530273,20.280000686645508,20.040000915527344,20.639999389648438,74800.0
2011-04-26,20.520000457763672,21.0,20.399999618530273,21.479999542236328,141900.0
2011-04-27,21.239999771118164,21.0,20.399999618530273,21.360000610351562,120000.0
2011-04-28,20.8799991607666,20.520000457763672,20.399999618530273,21.239999771118164,77500.0
2011-04-29,20.760000228881836,20.520000457763672,20.280000686645508,20.760000228881836,89500.0
2011-05-02,20.520000457763672,20.15999984741211,20.15999984741211,21.0,154000.0
2011-05-03,20.639999389648438,20.15999984741211,20.15999984741211,21.84000015258789,390900.0
2011-05-04,20.280000686645508,19.559999465942383,18.959999084472656,20.399999618530273,227300.0
2011-05-05,19.559999465942383,18.0,17.639999389648438,19.559999465942383,233300.0
2011-05-06,18.360000610351562,18.239999771118164,18.1200008392334,18.84000015258789,115600.0
2011-05-09,18.239999771118164,18.84000015258789,18.1200008392334,19.079999923706055,103200.0
2011-05-10,19.079999923706055,19.079999923706055,18.360000610351562,19.200000762939453,122400.0
2011-05-11,19.200000762939453,18.959999084472656,18.360000610351562,19.200000762939453,100000.0
2011-05-12,18.959999084472656,19.079999923706055,18.479999542236328,19.079999923706055,91600.0
2011-05-13,18.84000015258789,19.31999969482422,18.600000381469727,19.68000030517578,123300.0
2011-05-16,19.200000762939453,19.31999969482422,19.200000762939453,19.68000030517578,78200.0
2011-05-17,19.31999969482422,19.200000762939453,18.959999084472656,19.440000534057617,94100.0
2011-05-18,19.200000762939453,19.559999465942383,19.200000762939453,19.799999237060547,69900.0
2011-05-19,19.68000030517578,19.440000534057617,19.200000762939453,20.040000915527344,70400.0
2011-05-20,19.200000762939453,19.079999923706055,18.84000015258789,19.31999969482422,80700.0
2011-05-23,18.600000381469727,18.0,17.8799991607666,18.719999313354492,80400.0
2011-05-24,18.1200008392334,16.200000762939453,16.200000762939453,18.239999771118164,279800.0
2011-05-25,16.68000030517578,16.920000076293945,16.559999465942383,17.399999618530273,130400.0
2011-05-26,16.920000076293945,17.520000457763672,16.920000076293945,18.1200008392334,192400.0
2011-05-27,17.760000228881836,17.520000457763672,17.280000686645508,18.0,56300.0
2011-05-31,19.68000030517578,22.799999237060547,19.440000534057617,23.639999389648438,1408700.0
2011-06-01,22.799999237060547,21.239999771118164,21.0,23.040000915527344,517300.0
2011-06-02,21.600000381469727,22.079999923706055,21.0,22.31999969482422,270400.0
2011-06-03,21.479999542236328,21.0,20.760000228881836,22.440000534057617,235700.0
2011-06-06,21.1200008392334,21.360000610351562,20.8799991607666,21.959999084472656,236300.0
2011-06-07,21.0,19.31999969482422,19.200000762939453,21.360000610351562,328400.0
2011-06-08,19.31999969482422,17.639999389648438,17.639999389648438,19.920000076293945,302900.0
2011-06-09,17.8799991607666,17.760000228881836,17.639999389648438,18.719999313354492,185700.0
2011-06-10,17.639999389648438,16.68000030517578,16.68000030517578,17.639999389648438,227700.0
2011-06-13,16.799999237060547,17.040000915527344,16.68000030517578,17.639999389648438,162200.0
2011-06-14,17.760000228881836,17.520000457763672,17.040000915527344,17.8799991607666,173500.0
2011-06-15,17.399999618530273,16.920000076293945,16.799999237060547,17.760000228881836,154300.0
2011-06-16,16.920000076293945,17.040000915527344,16.920000076293945,17.760000228881836,128700.0
2011-06-17,17.760000228881836,17.520000457763672,17.040000915527344,17.760000228881836,155900.0
2011-06-20,17.399999618530273,17.15999984741211,17.040000915527344,17.520000457763672,73400.0
2011-06-21,17.280000686645508,17.399999618530273,17.15999984741211,17.639999389648438,116200.0
2011-06-22,17.399999618530273,17.520000457763672,17.280000686645508,17.760000228881836,57400.0
2011-06-23,17.399999618530273,17.399999618530273,17.040000915527344,17.760000228881836,150000.0
2011-06-24,17.15999984741211,17.520000457763672,17.040000915527344,17.520000457763672,217000.0
2011-06-27,17.399999618530273,16.68000030517578,16.559999465942383,17.520000457763672,147200.0
2011-06-28,16.440000534057617,16.31999969482422,16.200000762939453,16.68000030517578,193200.0
2011-06-29,16.440000534057617,15.119999885559082,15.119999885559082,16.68000030517578,550200.0
2011-06-30,15.239999771118164,15.720000267028809,15.239999771118164,15.960000038146973,190800.0
2011-07-01,15.84000015258789,16.079999923706055,15.600000381469727,16.079999923706055,109700.0
2011-07-05,16.440000534057617,16.799999237060547,16.200000762939453,17.280000686645508,121900.0
2011-07-06,16.799999237060547,16.920000076293945,16.559999465942383,17.15999984741211,71900.0
2011-07-07,17.040000915527344,17.520000457763672,16.920000076293945,17.8799991607666,184200.0
2011-07-08,17.15999984741211,17.040000915527344,16.799999237060547,17.520000457763672,131900.0
2011-07-11,16.799999237060547,16.31999969482422,15.960000038146973,16.799999237060547,342000.0
2011-07-12,16.31999969482422,16.440000534057617,15.960000038146973,17.040000915527344,225800.0
2011-07-13,16.440000534057617,16.31999969482422,16.079999923706055,16.799999237060547,162700.0
2011-07-14,16.68000030517578,15.84000015258789,15.84000015258789,16.68000030517578,76100.0
2011-07-15,15.84000015258789,15.600000381469727,15.119999885559082,16.079999923706055,184000.0
2011-07-18,15.479999542236328,15.119999885559082,15.0,15.600000381469727,130000.0
2011-07-19,15.960000038146973,17.040000915527344,15.84000015258789,17.280000686645508,404300.0
2011-07-20,17.280000686645508,17.15999984741211,16.68000030517578,17.520000457763672,125500.0
2011-07-21,17.15999984741211,17.520000457763672,17.040000915527344,17.639999389648438,106300.0
2011-07-22,17.520000457763672,17.520000457763672,17.399999618530273,17.760000228881836,80800.0
2011-07-25,17.399999618530273,16.920000076293945,16.799999237060547,17.399999618530273,71100.0
2011-07-26,17.15999984741211,16.440000534057617,16.31999969482422,17.15999984741211,121500.0
2011-07-27,16.200000762939453,15.720000267028809,15.720000267028809,16.31999969482422,134500.0
2011-07-28,15.600000381469727,16.31999969482422,15.600000381469727,16.68000030517578,107000.0
2011-07-29,15.720000267028809,15.960000038146973,15.600000381469727,16.200000762939453,105100.0
2011-08-01,17.040000915527344,16.079999923706055,15.720000267028809,17.040000915527344,118300.0
2011-08-02,15.84000015258789,15.359999656677246,15.239999771118164,16.200000762939453,187500.0
2011-08-03,15.600000381469727,15.239999771118164,14.399999618530273,15.84000015258789,188200.0
2011-08-04,15.119999885559082,13.920000076293945,13.680000305175781,15.600000381469727,233200.0
2011-08-05,14.279999732971191,13.920000076293945,13.5600004196167,15.119999885559082,177900.0
2011-08-08,13.079999923706055,11.760000228881836,11.760000228881836,13.319999694824219,296100.0
2011-08-09,12.239999771118164,13.199999809265137,12.0,14.279999732971191,267200.0
2011-08-10,13.079999923706055,12.359999656677246,12.119999885559082,13.199999809265137,171600.0
2011-08-11,12.84000015258789,13.4399995803833,12.600000381469727,13.920000076293945,187800.0
2011-08-12,13.5600004196167,13.680000305175781,13.4399995803833,14.15999984741211,67800.0
2011-08-15,13.920000076293945,14.399999618530273,13.4399995803833,14.520000457763672,169800.0
2011-08-16,14.15999984741211,14.039999961853027,13.319999694824219,14.760000228881836,141100.0
2011-08-17,14.15999984741211,14.039999961853027,13.800000190734863,14.520000457763672,112900.0
2011-08-18,13.5600004196167,12.960000038146973,12.600000381469727,13.5600004196167,122300.0
2011-08-19,12.720000267028809,13.079999923706055,12.720000267028809,14.15999984741211,97900.0
2011-08-22,13.5600004196167,12.84000015258789,12.720000267028809,13.680000305175781,102600.0
2011-08-23,12.84000015258789,13.199999809265137,12.720000267028809,13.199999809265137,91800.0
2011-08-24,13.079999923706055,14.399999618530273,13.079999923706055,14.399999618530273,134900.0
2011-08-25,14.399999618530273,13.800000190734863,13.800000190734863,14.520000457763672,63400.0
2011-08-26,13.680000305175781,13.800000190734863,13.199999809265137,14.039999961853027,77500.0
2011-08-29,14.039999961853027,14.760000228881836,13.800000190734863,14.760000228881836,121000.0
2011-08-30,14.520000457763672,14.399999618530273,13.800000190734863,14.760000228881836,103000.0
2011-08-31,14.399999618530273,14.15999984741211,13.920000076293945,14.760000228881836,95300.0
2011-09-01,14.039999961853027,13.199999809265137,13.199999809265137,14.640000343322754,118100.0
2011-09-02,13.079999923706055,12.479999542236328,12.359999656677246,13.5600004196167,171100.0
2011-09-06,12.479999542236328,12.359999656677246,12.359999656677246,13.680000305175781,183200.0
2011-09-07,13.800000190734863,15.479999542236328,13.800000190734863,15.960000038146973,666400.0
2011-09-08,15.359999656677246,15.0,14.520000457763672,16.68000030517578,415700.0
2011-09-09,15.239999771118164,14.399999618530273,14.279999732971191,15.239999771118164,168000.0
2011-09-12,14.15999984741211,14.279999732971191,13.800000190734863,14.399999618530273,124000.0
2011-09-13,14.279999732971191,14.760000228881836,14.15999984741211,14.880000114440918,122000.0
2011-09-14,15.0,15.239999771118164,14.520000457763672,15.239999771118164,130200.0
2011-09-15,15.359999656677246,15.359999656677246,14.640000343322754,15.600000381469727,129600.0
2011-09-16,15.479999542236328,14.640000343322754,14.520000457763672,15.479999542236328,119800.0
2011-09-19,14.279999732971191,13.920000076293945,13.800000190734863,14.279999732971191,126300.0
2011-09-20,14.039999961853027,13.319999694824219,13.319999694824219,14.279999732971191,89600.0
2011-09-21,13.319999694824219,12.960000038146973,12.84000015258789,13.680000305175781,104200.0
2011-09-22,12.720000267028809,11.760000228881836,11.640000343322754,12.720000267028809,361100.0
2011-09-23,12.0,12.119999885559082,11.760000228881836,12.479999542236328,176200.0
2011-09-26,12.600000381469727,12.119999885559082,11.279999732971191,12.600000381469727,185500.0
2011-09-27,12.479999542236328,12.239999771118164,12.0,12.720000267028809,165500.0
2011-09-28,12.0,10.920000076293945,10.920000076293945,12.600000381469727,195000.0
2011-09-29,11.520000457763672,10.199999809265137,9.960000038146973,11.520000457763672,274500.0
2011-09-30,10.4399995803833,10.079999923706055,10.079999923706055,11.279999732971191,145000.0
2011-10-03,10.680000305175781,10.199999809265137,10.079999923706055,11.039999961853027,154300.0
2011-10-04,10.319999694824219,10.920000076293945,9.600000381469727,11.399999618530273,165500.0
2011-10-05,11.15999984741211,10.800000190734863,10.079999923706055,11.279999732971191,105100.0
2011-10-06,10.920000076293945,11.640000343322754,10.800000190734863,11.640000343322754,135900.0
2011-10-07,11.880000114440918,11.039999961853027,11.039999961853027,12.0,146000.0
2011-10-10,11.399999618530273,11.880000114440918,11.279999732971191,11.880000114440918,96500.0
2011-10-11,11.880000114440918,12.0,11.399999618530273,12.119999885559082,115000.0
2011-10-12,12.0,12.479999542236328,12.0,12.600000381469727,111600.0
2011-10-13,12.359999656677246,11.880000114440918,11.640000343322754,12.359999656677246,81600.0
2011-10-14,12.0,12.239999771118164,12.0,12.239999771118164,71000.0
2011-10-17,12.119999885559082,11.640000343322754,11.640000343322754,12.239999771118164,76600.0
2011-10-18,11.880000114440918,11.880000114440918,11.640000343322754,12.119999885559082,74100.0
2011-10-19,11.880000114440918,11.640000343322754,11.640000343322754,12.0,40700.0
2011-10-20,11.399999618530273,11.760000228881836,11.399999618530273,11.880000114440918,71200.0
2011-10-21,12.0,12.239999771118164,11.640000343322754,12.359999656677246,108600.0
2011-10-24,12.359999656677246,12.359999656677246,12.119999885559082,12.359999656677246,86000.0
2011-10-25,12.119999885559082,11.640000343322754,11.640000343322754,12.359999656677246,94300.0
2011-10-26,11.880000114440918,12.119999885559082,11.399999618530273,12.119999885559082,75300.0
2011-10-27,12.359999656677246,12.84000015258789,12.119999885559082,12.84000015258789,308000.0
2011-10-28,12.720000267028809,13.199999809265137,12.479999542236328,13.319999694824219,180400.0
2011-10-31,13.079999923706055,12.84000015258789,12.479999542236328,13.079999923706055,106100.0
2011-11-01,12.119999885559082,12.0,12.0,12.479999542236328,143500.0
2011-11-02,12.359999656677246,12.119999885559082,12.119999885559082,12.479999542236328,70100.0
2011-11-03,12.359999656677246,12.479999542236328,12.0,12.479999542236328,117700.0
2011-11-04,12.239999771118164,12.359999656677246,12.0,12.359999656677246,61100.0
2011-11-07,12.239999771118164,12.359999656677246,12.119999885559082,12.359999656677246,53100.0
2011-11-08,12.359999656677246,12.600000381469727,12.239999771118164,12.720000267028809,87600.0
2011-11-09,12.239999771118164,12.0,12.0,12.600000381469727,241500.0
2011-11-10,12.239999771118164,12.119999885559082,12.0,12.359999656677246,91400.0
2011-11-11,12.239999771118164,12.239999771118164,12.0,12.359999656677246,102800.0
2011-11-14,12.0,12.119999885559082,12.0,12.239999771118164,45900.0
2011-11-15,12.119999885559082,11.399999618530273,11.15999984741211,12.479999542236328,187600.0
2011-11-16,11.399999618530273,11.279999732971191,11.15999984741211,11.640000343322754,75900.0
2011-11-17,11.15999984741211,11.15999984741211,11.039999961853027,11.520000457763672,65700.0
2011-11-18,11.15999984741211,10.920000076293945,10.800000190734863,11.279999732971191,70000.0
2011-11-21,10.680000305175781,10.319999694824219,10.199999809265137,10.800000190734863,80000.0
2011-11-22,10.4399995803833,10.319999694824219,10.079999923706055,10.4399995803833,47600.0
2011-11-23,10.4399995803833,10.079999923706055,10.079999923706055,10.5600004196167,47000.0
2011-11-25,10.079999923706055,10.079999923706055,9.960000038146973,10.5600004196167,32000.0
2011-11-28,10.680000305175781,10.800000190734863,10.319999694824219,10.800000190734863,53200.0
2011-11-29,11.039999961853027,10.680000305175781,10.5600004196167,11.15999984741211,20500.0
2011-11-30,10.800000190734863,11.15999984741211,10.680000305175781,11.15999984741211,97200.0
2011-12-01,11.039999961853027,10.920000076293945,10.680000305175781,11.15999984741211,42900.0
2011-12-02,11.15999984741211,11.039999961853027,11.039999961853027,11.399999618530273,26000.0
2011-12-05,11.399999618530273,11.640000343322754,11.039999961853027,11.640000343322754,80100.0
2011-12-06,11.640000343322754,11.15999984741211,11.039999961853027,11.640000343322754,55700.0
2011-12-07,11.15999984741211,11.039999961853027,10.800000190734863,11.15999984741211,44000.0
2011-12-08,10.800000190734863,10.800000190734863,10.800000190734863,11.15999984741211,67400.0
2011-12-09,10.800000190734863,11.399999618530273,10.800000190734863,11.399999618530273,75400.0
2011-12-12,11.760000228881836,13.079999923706055,11.640000343322754,13.4399995803833,371200.0
2011-12-13,12.600000381469727,11.039999961853027,10.920000076293945,13.079999923706055,261700.0
2011-12-14,11.039999961853027,11.279999732971191,10.319999694824219,11.279999732971191,101800.0
2011-12-15,11.640000343322754,11.279999732971191,11.039999961853027,11.760000228881836,57900.0
2011-12-16,11.399999618530273,11.039999961853027,10.920000076293945,11.520000457763672,103100.0
2011-12-19,11.15999984741211,10.5600004196167,10.5600004196167,11.15999984741211,55400.0
2011-12-20,10.800000190734863,11.039999961853027,10.800000190734863,11.399999618530273,63500.0
2011-12-21,11.039999961853027,10.920000076293945,10.800000190734863,11.15999984741211,31400.0
2011-12-22,10.920000076293945,11.399999618530273,10.800000190734863,11.399999618530273,54500.0
2011-12-23,11.520000457763672,11.039999961853027,11.039999961853027,11.520000457763672,34700.0
2011-12-27,11.039999961853027,11.039999961853027,10.800000190734863,11.15999984741211,34600.0
2011-12-28,10.920000076293945,10.5600004196167,10.5600004196167,11.039999961853027,85300.0
2011-12-29,10.680000305175781,10.4399995803833,10.4399995803833,10.800000190734863,51100.0
2011-12-30,10.4399995803833,10.4399995803833,10.319999694824219,10.800000190734863,146500.0
2012-01-03,10.4399995803833,10.920000076293945,10.4399995803833,11.039999961853027,83200.0
2012-01-04,11.039999961853027,10.920000076293945,10.800000190734863,11.15999984741211,38600.0
2012-01-05,10.800000190734863,11.039999961853027,10.800000190734863,11.039999961853027,28400.0
2012-01-06,11.039999961853027,11.279999732971191,10.920000076293945,11.399999618530273,71900.0
2012-01-09,11.399999618530273,11.520000457763672,11.279999732971191,11.760000228881836,76900.0
2012-01-10,11.760000228881836,11.760000228881836,11.520000457763672,11.880000114440918,85400.0
2012-01-11,11.640000343322754,12.119999885559082,11.640000343322754,12.119999885559082,105600.0
2012-01-12,12.239999771118164,12.0,11.760000228881836,12.359999656677246,86000.0
2012-01-13,11.760000228881836,11.760000228881836,11.520000457763672,11.880000114440918,24200.0
2012-01-17,11.399999618530273,11.279999732971191,11.15999984741211,11.520000457763672,73000.0
2012-01-18,11.399999618530273,11.520000457763672,11.15999984741211,11.520000457763672,63700.0
2012-01-19,11.520000457763672,11.520000457763672,11.520000457763672,11.760000228881836,41500.0
2012-01-20,11.520000457763672,12.0,11.399999618530273,12.119999885559082,62800.0
2012-01-23,12.119999885559082,11.880000114440918,11.279999732971191,12.119999885559082,53600.0
2012-01-24,11.640000343322754,11.640000343322754,11.399999618530273,12.0,33100.0
2012-01-25,11.640000343322754,11.880000114440918,11.399999618530273,12.0,44300.0
2012-01-26,11.880000114440918,11.760000228881836,11.640000343322754,12.0,75700.0
2012-01-27,11.760000228881836,12.119999885559082,11.760000228881836,12.239999771118164,101700.0
2012-01-30,12.0,11.640000343322754,11.520000457763672,12.119999885559082,88800.0
2012-01-31,11.760000228881836,11.760000228881836,11.520000457763672,12.0,157600.0
2012-02-01,11.880000114440918,12.119999885559082,11.640000343322754,12.119999885559082,111100.0
2012-02-02,12.119999885559082,11.880000114440918,11.760000228881836,12.720000267028809,223300.0
2012-02-03,12.239999771118164,12.119999885559082,12.0,12.479999542236328,164900.0
2012-02-06,12.119999885559082,12.239999771118164,12.119999885559082,12.359999656677246,58600.0
2012-02-07,12.359999656677246,13.4399995803833,12.359999656677246,13.680000305175781,220600.0
2012-02-08,13.800000190734863,14.399999618530273,13.800000190734863,14.880000114440918,307000.0
2012-02-09,14.520000457763672,14.880000114440918,14.399999618530273,15.119999885559082,238200.0
2012-02-10,14.399999618530273,14.520000457763672,14.039999961853027,14.760000228881836,86500.0
2012-02-13,14.760000228881836,15.119999885559082,14.520000457763672,15.119999885559082,114800.0
2012-02-14,15.119999885559082,15.119999885559082,14.760000228881836,15.479999542236328,147400.0
2012-02-15,15.119999885559082,15.479999542236328,15.119999885559082,16.200000762939453,260500.0
2012-02-16,15.84000015258789,16.200000762939453,15.479999542236328,16.559999465942383,178800.0
2012-02-17,16.440000534057617,16.079999923706055,15.84000015258789,16.799999237060547,119900.0
2012-02-21,16.079999923706055,17.639999389648438,16.079999923706055,18.239999771118164,459800.0
2012-02-22,18.600000381469727,20.520000457763672,18.600000381469727,21.479999542236328,727100.0
2012-02-23,20.760000228881836,19.440000534057617,16.799999237060547,20.8799991607666,432100.0
2012-02-24,20.399999618530273,19.200000762939453,18.959999084472656,20.520000457763672,169000.0
2012-02-27,19.31999969482422,17.8799991607666,17.760000228881836,19.31999969482422,218300.0
2012-02-28,18.600000381469727,17.15999984741211,17.040000915527344,18.959999084472656,212300.0
2012-02-29,17.15999984741211,17.8799991607666,17.15999984741211,18.1200008392334,194100.0
2012-03-01,17.8799991607666,17.639999389648438,17.520000457763672,18.479999542236328,129100.0
2012-03-02,17.639999389648438,16.440000534057617,16.200000762939453,17.639999389648438,211400.0
2012-03-05,16.799999237060547,17.399999618530273,16.440000534057617,17.520000457763672,129900.0
