Date,dyntopen,dyntclose,dyntlow,dynthigh,dyntvolume
2010-12-01,3.450000047683716,3.450000047683716,3.1500000953674316,3.450000047683716,700.0
2010-12-02,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.3499999046325684,400.0
2010-12-03,3.450000047683716,3.450000047683716,3.1500000953674316,3.5,4300.0
2010-12-06,3.4000000953674316,3.5,3.25,3.5,200.0
2010-12-07,3.5,3.450000047683716,3.25,3.5,1600.0
2010-12-08,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,200.0
2010-12-09,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,0.0
2010-12-10,3.450000047683716,3.450000047683716,3.25,3.450000047683716,0.0
2010-12-13,3.450000047683716,3.450000047683716,3.299999952316284,3.450000047683716,900.0
2010-12-14,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2010-12-15,3.450000047683716,3.450000047683716,3.3499999046325684,3.450000047683716,400.0
2010-12-16,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2010-12-17,3.450000047683716,3.450000047683716,3.200000047683716,3.450000047683716,3400.0
2010-12-20,3.25,3.5,3.200000047683716,3.5,2800.0
2010-12-21,3.5,3.200000047683716,3.200000047683716,3.5,6300.0
2010-12-22,3.25,3.0,3.0,3.25,11500.0
2010-12-23,3.4000000953674316,3.25,3.200000047683716,3.4000000953674316,2100.0
2010-12-27,3.4000000953674316,3.25,3.0,3.4000000953674316,2400.0
2010-12-28,3.200000047683716,3.200000047683716,3.049999952316284,3.200000047683716,1800.0
2010-12-29,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,1300.0
2010-12-30,3.0999999046325684,3.049999952316284,3.0,3.1500000953674316,12600.0
2010-12-31,3.049999952316284,3.1500000953674316,3.0,3.1500000953674316,3100.0
2011-01-03,3.1500000953674316,3.5999999046325684,3.0999999046325684,3.6500000953674316,26800.0
2011-01-04,3.549999952316284,3.5,3.299999952316284,3.5999999046325684,2300.0
2011-01-05,3.549999952316284,3.5999999046325684,3.5,3.5999999046325684,2400.0
2011-01-06,3.5999999046325684,3.5999999046325684,3.5,3.5999999046325684,6200.0
2011-01-07,3.5999999046325684,3.5999999046325684,3.3499999046325684,3.5999999046325684,1000.0
2011-01-10,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,1100.0
2011-01-11,3.5999999046325684,3.799999952316284,3.450000047683716,3.9000000953674316,8700.0
2011-01-12,3.9000000953674316,3.9000000953674316,3.700000047683716,3.9000000953674316,4000.0
2011-01-13,3.9000000953674316,3.9000000953674316,3.700000047683716,3.9000000953674316,1900.0
2011-01-14,3.9000000953674316,4.0,3.700000047683716,4.0,4700.0
2011-01-18,4.0,4.150000095367432,3.8499999046325684,4.199999809265137,6200.0
2011-01-19,4.150000095367432,4.099999904632568,3.75,4.25,12200.0
2011-01-20,4.25,4.0,3.700000047683716,4.25,1000.0
2011-01-21,4.199999809265137,4.099999904632568,3.75,4.199999809265137,800.0
2011-01-24,4.150000095367432,4.300000190734863,4.150000095367432,4.400000095367432,9600.0
2011-01-25,4.300000190734863,4.5,4.300000190734863,4.5,6000.0
2011-01-26,4.400000095367432,4.699999809265137,4.349999904632568,4.699999809265137,9100.0
2011-01-27,4.699999809265137,4.650000095367432,4.349999904632568,4.75,10400.0
2011-01-28,4.75,4.699999809265137,4.199999809265137,4.75,4800.0
2011-01-31,4.650000095367432,4.650000095367432,4.5,4.699999809265137,1500.0
2011-02-01,4.650000095367432,4.5,4.25,4.650000095367432,2800.0
2011-02-02,4.5,4.599999904632568,4.300000190734863,4.699999809265137,600.0
2011-02-03,4.699999809265137,4.650000095367432,4.300000190734863,4.699999809265137,400.0
2011-02-04,4.300000190734863,4.550000190734863,4.300000190734863,4.699999809265137,1200.0
2011-02-07,4.650000095367432,4.300000190734863,4.300000190734863,4.650000095367432,2400.0
2011-02-08,4.349999904632568,4.599999904632568,4.349999904632568,4.599999904632568,1300.0
2011-02-09,4.650000095367432,4.449999809265137,4.449999809265137,4.650000095367432,1100.0
2011-02-10,4.650000095367432,4.449999809265137,4.349999904632568,4.650000095367432,1200.0
2011-02-11,4.650000095367432,4.699999809265137,4.449999809265137,4.699999809265137,8100.0
2011-02-14,4.699999809265137,4.5,4.25,4.699999809265137,10000.0
2011-02-15,4.650000095367432,4.550000190734863,4.300000190734863,5.099999904632568,73300.0
2011-02-16,4.5,4.699999809265137,4.349999904632568,4.75,6300.0
2011-02-17,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,0.0
2011-02-18,4.75,4.449999809265137,4.449999809265137,4.75,3500.0
2011-02-22,4.800000190734863,4.400000095367432,4.400000095367432,4.800000190734863,6600.0
2011-02-23,4.349999904632568,4.550000190734863,4.349999904632568,4.699999809265137,4700.0
2011-02-24,4.550000190734863,4.550000190734863,4.349999904632568,4.550000190734863,100.0
2011-02-25,4.550000190734863,4.400000095367432,4.400000095367432,4.699999809265137,2700.0
2011-02-28,4.349999904632568,4.349999904632568,4.349999904632568,4.449999809265137,2200.0
2011-03-01,4.650000095367432,4.25,4.25,4.650000095367432,900.0
2011-03-02,4.25,4.300000190734863,4.25,4.449999809265137,500.0
2011-03-03,4.449999809265137,4.699999809265137,4.349999904632568,4.800000190734863,13200.0
2011-03-04,4.699999809265137,4.300000190734863,4.300000190734863,4.800000190734863,5700.0
2011-03-07,4.349999904632568,4.550000190734863,4.349999904632568,4.550000190734863,900.0
2011-03-08,4.650000095367432,4.5,4.449999809265137,4.650000095367432,1900.0
2011-03-09,4.550000190734863,5.099999904632568,4.550000190734863,5.25,40300.0
2011-03-10,5.0,4.800000190734863,4.550000190734863,5.099999904632568,8800.0
2011-03-11,4.949999809265137,4.900000095367432,4.699999809265137,5.199999809265137,4600.0
2011-03-14,5.150000095367432,5.150000095367432,4.849999904632568,5.199999809265137,6400.0
2011-03-15,4.800000190734863,5.050000190734863,4.699999809265137,5.199999809265137,9100.0
2011-03-16,4.949999809265137,5.050000190734863,4.900000095367432,5.050000190734863,2700.0
2011-03-17,5.0,5.099999904632568,4.800000190734863,5.199999809265137,7100.0
2011-03-18,5.099999904632568,5.199999809265137,5.099999904632568,5.5,28300.0
2011-03-21,5.25,5.400000095367432,5.150000095367432,5.650000095367432,16900.0
2011-03-22,5.400000095367432,5.400000095367432,5.199999809265137,5.400000095367432,9700.0
2011-03-23,5.349999904632568,5.300000190734863,5.300000190734863,5.400000095367432,7900.0
2011-03-24,5.300000190734863,5.400000095367432,5.300000190734863,5.5,9900.0
2011-03-25,5.400000095367432,5.400000095367432,5.300000190734863,5.400000095367432,8300.0
2011-03-28,5.5,5.0,5.0,5.650000095367432,18300.0
2011-03-29,5.0,4.900000095367432,4.800000190734863,5.300000190734863,13700.0
2011-03-30,5.0,5.099999904632568,5.0,5.25,12400.0
2011-03-31,5.300000190734863,5.849999904632568,5.199999809265137,5.900000095367432,33600.0
2011-04-01,5.849999904632568,7.150000095367432,5.599999904632568,7.400000095367432,218400.0
2011-04-04,7.550000190734863,8.0,6.650000095367432,8.100000381469727,152700.0
2011-04-05,7.949999809265137,9.25,7.300000190734863,10.350000381469727,272000.0
2011-04-06,9.25,8.5,8.050000190734863,9.300000190734863,136900.0
2011-04-07,8.5,9.0,8.199999809265137,9.0,69000.0
2011-04-08,8.300000190734863,8.350000381469727,7.550000190734863,8.75,71600.0
2011-04-11,8.449999809265137,8.100000381469727,7.949999809265137,8.699999809265137,33900.0
2011-04-12,8.0,8.100000381469727,7.5,8.25,50300.0
2011-04-13,8.0,8.0,7.800000190734863,8.050000190734863,11000.0
2011-04-14,8.0,8.699999809265137,7.800000190734863,9.350000381469727,84300.0
2011-04-15,8.75,9.0,8.149999618530273,9.0,47100.0
2011-04-18,9.0,8.699999809265137,8.25,9.0,30100.0
2011-04-19,8.949999809265137,9.649999618530273,8.649999618530273,9.75,72600.0
2011-04-20,10.0,9.5,9.0,10.050000190734863,77800.0
2011-04-21,9.5,9.350000381469727,8.899999618530273,9.5,23300.0
2011-04-25,9.350000381469727,8.949999809265137,8.899999618530273,9.399999618530273,25100.0
2011-04-26,8.899999618530273,9.0,8.850000381469727,9.199999809265137,15300.0
2011-04-27,9.0,9.050000190734863,8.699999809265137,9.050000190734863,21000.0
2011-04-28,8.899999618530273,8.75,8.300000190734863,9.0,29400.0
2011-04-29,8.550000190734863,8.600000381469727,8.350000381469727,8.75,6600.0
2011-05-02,8.449999809265137,8.350000381469727,8.0,8.850000381469727,22800.0
2011-05-03,8.25,8.350000381469727,8.0,8.5,19000.0
2011-05-04,8.199999809265137,8.25,7.75,8.350000381469727,12800.0
2011-05-05,8.25,8.050000190734863,8.0,8.25,8800.0
2011-05-06,8.050000190734863,7.900000095367432,7.75,8.350000381469727,25800.0
2011-05-09,8.100000381469727,8.75,8.100000381469727,8.75,16200.0
2011-05-10,8.75,8.850000381469727,8.649999618530273,9.0,19500.0
2011-05-11,9.0,9.899999618530273,8.899999618530273,10.25,66000.0
2011-05-12,10.100000381469727,9.800000190734863,9.399999618530273,10.699999809265137,40900.0
2011-05-13,9.800000190734863,8.75,8.25,9.800000190734863,43800.0
2011-05-16,9.550000190734863,9.600000381469727,8.800000190734863,9.600000381469727,57400.0
2011-05-17,9.800000190734863,9.0,8.75,9.800000190734863,10600.0
2011-05-18,9.25,8.850000381469727,8.5,9.25,18500.0
2011-05-19,8.899999618530273,8.350000381469727,8.350000381469727,8.899999618530273,11300.0
2011-05-20,8.75,8.350000381469727,8.149999618530273,8.75,13800.0
2011-05-23,8.350000381469727,8.0,7.849999904632568,8.350000381469727,21600.0
2011-05-24,7.949999809265137,7.849999904632568,7.800000190734863,8.0,5000.0
2011-05-25,7.849999904632568,8.300000190734863,7.800000190734863,8.550000190734863,24500.0
2011-05-26,8.5,8.0,7.800000190734863,8.5,21200.0
2011-05-27,7.949999809265137,7.650000095367432,7.650000095367432,8.0,21100.0
2011-05-31,7.550000190734863,7.849999904632568,7.5,7.949999809265137,8800.0
2011-06-01,7.949999809265137,7.599999904632568,7.349999904632568,7.949999809265137,15600.0
2011-06-02,7.849999904632568,7.699999809265137,7.199999809265137,7.849999904632568,9900.0
2011-06-03,7.5,7.400000095367432,7.300000190734863,7.849999904632568,5400.0
2011-06-06,7.25,7.5,7.050000190734863,7.75,9700.0
2011-06-07,7.5,7.400000095367432,7.0,7.650000095367432,12700.0
2011-06-08,7.400000095367432,7.300000190734863,6.949999809265137,7.449999809265137,9100.0
2011-06-09,7.150000095367432,7.050000190734863,6.949999809265137,7.349999904632568,19100.0
2011-06-10,6.900000095367432,6.900000095367432,6.349999904632568,7.150000095367432,25500.0
2011-06-13,6.800000190734863,6.699999809265137,6.0,6.800000190734863,15000.0
2011-06-14,6.599999904632568,6.400000095367432,6.25,6.599999904632568,14500.0
2011-06-15,6.349999904632568,6.699999809265137,6.25,6.699999809265137,7400.0
2011-06-16,6.550000190734863,6.449999809265137,6.400000095367432,6.75,3300.0
2011-06-17,6.699999809265137,6.800000190734863,6.599999904632568,6.800000190734863,4100.0
2011-06-20,6.650000095367432,6.699999809265137,6.349999904632568,6.75,10800.0
2011-06-21,6.699999809265137,6.550000190734863,6.349999904632568,6.75,11800.0
2011-06-22,6.550000190734863,7.099999904632568,6.550000190734863,7.5,4900.0
2011-06-23,7.099999904632568,7.050000190734863,6.849999904632568,7.25,1100.0
2011-06-24,7.5,7.400000095367432,7.25,7.599999904632568,5200.0
2011-06-27,7.400000095367432,7.300000190734863,7.150000095367432,7.400000095367432,300.0
2011-06-28,7.349999904632568,7.300000190734863,7.199999809265137,7.400000095367432,3200.0
2011-06-29,7.099999904632568,7.150000095367432,6.949999809265137,7.300000190734863,2700.0
2011-06-30,7.150000095367432,7.300000190734863,7.099999904632568,7.449999809265137,800.0
2011-07-01,7.449999809265137,7.449999809265137,7.150000095367432,7.5,5700.0
2011-07-05,7.349999904632568,7.550000190734863,7.150000095367432,7.550000190734863,2200.0
2011-07-06,7.5,7.5,7.300000190734863,7.599999904632568,7400.0
2011-07-07,7.5,7.599999904632568,7.400000095367432,7.849999904632568,16800.0
2011-07-08,7.650000095367432,7.349999904632568,6.75,7.650000095367432,10500.0
2011-07-11,7.349999904632568,7.0,7.0,7.449999809265137,1600.0
2011-07-12,7.25,6.800000190734863,6.599999904632568,7.25,1800.0
2011-07-13,7.199999809265137,7.699999809265137,6.849999904632568,8.149999618530273,29300.0
2011-07-14,8.850000381469727,8.5,8.100000381469727,8.850000381469727,69400.0
2011-07-15,8.449999809265137,8.300000190734863,8.0,8.600000381469727,13700.0
2011-07-18,8.449999809265137,8.050000190734863,7.75,8.449999809265137,6300.0
2011-07-19,8.300000190734863,8.25,7.800000190734863,8.449999809265137,3900.0
2011-07-20,8.25,8.199999809265137,7.900000095367432,8.5,4100.0
2011-07-21,8.25,8.050000190734863,7.949999809265137,8.449999809265137,3600.0
2011-07-22,7.800000190734863,8.300000190734863,7.300000190734863,8.600000381469727,13700.0
2011-07-25,8.5,8.300000190734863,8.050000190734863,8.5,9700.0
2011-07-26,8.449999809265137,8.050000190734863,7.800000190734863,8.5,12100.0
2011-07-27,7.849999904632568,7.75,7.550000190734863,8.25,5000.0
2011-07-28,7.599999904632568,7.800000190734863,7.300000190734863,8.0,9600.0
2011-07-29,7.75,7.599999904632568,7.400000095367432,7.75,4700.0
2011-08-01,7.75,7.599999904632568,7.400000095367432,7.849999904632568,8500.0
2011-08-02,7.599999904632568,7.400000095367432,7.050000190734863,7.599999904632568,9000.0
2011-08-03,7.300000190734863,7.300000190734863,7.050000190734863,7.75,8600.0
2011-08-04,7.25,6.849999904632568,6.599999904632568,7.75,17900.0
2011-08-05,7.199999809265137,6.849999904632568,6.550000190734863,7.300000190734863,13200.0
2011-08-08,6.25,6.349999904632568,5.949999809265137,6.800000190734863,29300.0
2011-08-09,6.25,6.5,6.199999809265137,8.100000381469727,42900.0
2011-08-10,6.25,6.25,6.050000190734863,7.0,13700.0
2011-08-11,6.099999904632568,6.5,6.050000190734863,6.650000095367432,13900.0
2011-08-12,6.150000095367432,5.900000095367432,5.849999904632568,6.400000095367432,19000.0
2011-08-15,5.900000095367432,5.75,5.25,5.900000095367432,32600.0
2011-08-16,5.599999904632568,6.0,5.5,6.25,19300.0
2011-08-17,5.800000190734863,5.75,5.400000095367432,6.300000190734863,13700.0
2011-08-18,5.849999904632568,5.949999809265137,5.75,6.050000190734863,15600.0
2011-08-19,6.199999809265137,6.0,5.349999904632568,6.199999809265137,12000.0
2011-08-22,6.5,5.849999904632568,5.599999904632568,6.5,22100.0
2011-08-23,5.900000095367432,5.599999904632568,5.5,5.900000095367432,13400.0
2011-08-24,5.800000190734863,5.550000190734863,5.300000190734863,5.800000190734863,15400.0
2011-08-25,5.5,5.449999809265137,5.400000095367432,5.550000190734863,3600.0
2011-08-26,5.349999904632568,5.349999904632568,5.349999904632568,5.650000095367432,12900.0
2011-08-29,5.400000095367432,5.5,5.349999904632568,5.75,28300.0
2011-08-30,5.349999904632568,5.449999809265137,5.349999904632568,5.599999904632568,10500.0
2011-08-31,5.400000095367432,5.599999904632568,5.25,5.800000190734863,22700.0
2011-09-01,5.5,5.349999904632568,5.349999904632568,5.650000095367432,9500.0
2011-09-02,5.349999904632568,5.349999904632568,5.099999904632568,5.449999809265137,12300.0
2011-09-06,5.300000190734863,5.150000095367432,5.0,5.300000190734863,11600.0
2011-09-07,5.150000095367432,5.150000095367432,5.099999904632568,5.300000190734863,13300.0
2011-09-08,5.150000095367432,5.400000095367432,5.050000190734863,5.449999809265137,9300.0
2011-09-09,5.5,5.400000095367432,5.199999809265137,5.5,9600.0
2011-09-12,5.199999809265137,5.400000095367432,5.199999809265137,5.550000190734863,7200.0
2011-09-13,5.300000190734863,5.400000095367432,5.199999809265137,5.449999809265137,6200.0
2011-09-14,5.550000190734863,5.199999809265137,5.050000190734863,5.550000190734863,11200.0
2011-09-15,5.099999904632568,5.050000190734863,5.050000190734863,5.349999904632568,9400.0
2011-09-16,5.099999904632568,5.349999904632568,5.050000190734863,5.349999904632568,10000.0
2011-09-19,5.449999809265137,5.75,5.150000095367432,5.849999904632568,25000.0
2011-09-20,5.650000095367432,5.199999809265137,5.199999809265137,5.75,8100.0
2011-09-21,5.199999809265137,5.300000190734863,5.199999809265137,5.599999904632568,6100.0
2011-09-22,5.150000095367432,5.099999904632568,4.75,5.400000095367432,16700.0
2011-09-23,5.5,5.5,5.0,5.5,5400.0
2011-09-26,5.5,5.400000095367432,5.0,5.5,15200.0
2011-09-27,5.5,5.300000190734863,5.0,5.5,8200.0
2011-09-28,5.300000190734863,4.849999904632568,4.400000095367432,5.300000190734863,30600.0
2011-09-29,4.550000190734863,4.349999904632568,4.0,5.0,19600.0
2011-09-30,4.349999904632568,4.0,4.0,4.400000095367432,24600.0
2011-10-03,4.0,3.549999952316284,3.549999952316284,4.150000095367432,26400.0
2011-10-04,3.6500000953674316,4.0,3.25,4.150000095367432,25200.0
2011-10-05,3.799999952316284,3.5,3.25,3.8499999046325684,28700.0
2011-10-06,3.5,3.299999952316284,3.0999999046325684,3.6500000953674316,32600.0
2011-10-07,3.25,3.4000000953674316,3.1500000953674316,3.700000047683716,27200.0
2011-10-10,3.5999999046325684,3.299999952316284,3.25,3.5999999046325684,17400.0
2011-10-11,3.25,3.25,3.25,3.4000000953674316,13700.0
2011-10-12,3.25,3.5999999046325684,3.25,3.75,52900.0
2011-10-13,3.700000047683716,3.6500000953674316,3.4000000953674316,3.700000047683716,7300.0
2011-10-14,3.5,3.5999999046325684,3.5,3.950000047683716,17200.0
2011-10-17,3.8499999046325684,3.75,3.6500000953674316,3.8499999046325684,3100.0
2011-10-18,3.700000047683716,3.5999999046325684,3.549999952316284,3.75,4700.0
2011-10-19,3.5999999046325684,3.549999952316284,3.549999952316284,3.5999999046325684,5900.0
2011-10-20,3.549999952316284,3.5,3.5,3.549999952316284,3300.0
2011-10-21,3.450000047683716,3.700000047683716,3.450000047683716,3.700000047683716,6200.0
2011-10-24,3.799999952316284,3.549999952316284,3.549999952316284,3.799999952316284,1600.0
2011-10-25,3.5,3.5999999046325684,3.5,3.75,4400.0
2011-10-26,3.6500000953674316,3.700000047683716,3.549999952316284,3.700000047683716,6000.0
2011-10-27,3.549999952316284,4.0,3.549999952316284,4.099999904632568,24200.0
2011-10-28,4.0,3.700000047683716,3.5999999046325684,4.0,4200.0
2011-10-31,3.700000047683716,3.6500000953674316,3.6500000953674316,3.9000000953674316,16300.0
2011-11-01,3.700000047683716,3.8499999046325684,3.549999952316284,3.950000047683716,15000.0
2011-11-02,3.75,3.8499999046325684,3.5999999046325684,3.8499999046325684,4800.0
2011-11-03,3.8499999046325684,3.700000047683716,3.6500000953674316,3.8499999046325684,2900.0
2011-11-04,3.6500000953674316,3.700000047683716,3.5999999046325684,3.75,10600.0
2011-11-07,3.75,3.75,3.6500000953674316,3.9000000953674316,5600.0
2011-11-08,3.700000047683716,3.75,3.700000047683716,3.8499999046325684,2200.0
2011-11-09,3.8499999046325684,3.700000047683716,3.299999952316284,3.8499999046325684,24400.0
2011-11-10,3.75,3.75,3.75,3.75,0.0
2011-11-11,3.549999952316284,3.75,3.5,3.75,2000.0
2011-11-14,3.700000047683716,3.75,3.5999999046325684,3.75,2800.0
2011-11-15,3.75,3.75,3.5,3.799999952316284,7400.0
2011-11-16,3.799999952316284,3.75,3.450000047683716,3.799999952316284,2300.0
2011-11-17,3.75,3.799999952316284,3.549999952316284,3.799999952316284,900.0
2011-11-18,3.700000047683716,3.75,3.549999952316284,3.75,5600.0
2011-11-21,3.700000047683716,3.700000047683716,3.549999952316284,3.700000047683716,1300.0
2011-11-22,3.700000047683716,3.5999999046325684,3.549999952316284,3.700000047683716,1500.0
2011-11-23,3.6500000953674316,3.700000047683716,3.5,3.700000047683716,2900.0
2011-11-25,3.75,3.75,3.75,3.799999952316284,1000.0
2011-11-28,3.5,3.75,3.4000000953674316,3.75,3500.0
2011-11-29,3.75,3.75,3.4000000953674316,3.75,4500.0
2011-11-30,3.450000047683716,3.4000000953674316,3.3499999046325684,3.6500000953674316,10100.0
2011-12-01,3.4000000953674316,3.700000047683716,3.299999952316284,3.700000047683716,5400.0
2011-12-02,3.5999999046325684,3.5,3.450000047683716,3.700000047683716,6100.0
2011-12-05,3.4000000953674316,3.299999952316284,3.299999952316284,3.4000000953674316,18100.0
2011-12-06,3.299999952316284,3.450000047683716,3.299999952316284,3.450000047683716,1200.0
2011-12-07,3.3499999046325684,3.3499999046325684,3.3499999046325684,3.450000047683716,2700.0
2011-12-08,3.4000000953674316,3.5,3.3499999046325684,3.5,800.0
2011-12-09,3.4000000953674316,3.3499999046325684,3.3499999046325684,3.450000047683716,1700.0
2011-12-12,3.299999952316284,3.4000000953674316,3.299999952316284,3.450000047683716,2400.0
2011-12-13,3.3499999046325684,3.450000047683716,3.3499999046325684,3.450000047683716,300.0
2011-12-14,3.450000047683716,3.450000047683716,3.3499999046325684,3.450000047683716,200.0
2011-12-15,3.299999952316284,3.299999952316284,3.299999952316284,3.450000047683716,4700.0
2011-12-16,3.3499999046325684,3.4000000953674316,3.3499999046325684,3.450000047683716,200.0
2011-12-19,3.299999952316284,3.3499999046325684,3.299999952316284,3.4000000953674316,700.0
2011-12-20,3.4000000953674316,3.5,3.299999952316284,3.5,2900.0
2011-12-21,3.5,3.700000047683716,3.3499999046325684,3.700000047683716,200.0
2011-12-22,3.549999952316284,3.3499999046325684,3.299999952316284,3.5999999046325684,4400.0
2011-12-23,3.299999952316284,3.450000047683716,3.299999952316284,3.450000047683716,200.0
2011-12-27,3.700000047683716,3.3499999046325684,3.3499999046325684,3.700000047683716,2800.0
2011-12-28,3.3499999046325684,3.450000047683716,3.3499999046325684,3.450000047683716,1200.0
2011-12-29,3.4000000953674316,3.3499999046325684,3.299999952316284,3.5,7400.0
2011-12-30,3.299999952316284,3.4000000953674316,3.299999952316284,3.5,1400.0
2012-01-03,3.3499999046325684,3.5999999046325684,3.3499999046325684,3.5999999046325684,2400.0
2012-01-04,3.450000047683716,3.5,3.3499999046325684,3.5,500.0
2012-01-05,3.3499999046325684,3.5,3.3499999046325684,3.5999999046325684,2200.0
2012-01-06,3.5,3.549999952316284,3.5,3.549999952316284,1100.0
2012-01-09,3.5999999046325684,3.700000047683716,3.549999952316284,3.700000047683716,3900.0
2012-01-10,3.75,3.950000047683716,3.549999952316284,3.950000047683716,3800.0
2012-01-11,3.950000047683716,3.9000000953674316,3.9000000953674316,3.950000047683716,600.0
2012-01-12,3.8499999046325684,3.9000000953674316,3.799999952316284,3.9000000953674316,300.0
2012-01-13,3.75,3.75,3.75,3.9000000953674316,3000.0
2012-01-17,3.9000000953674316,3.8499999046325684,3.5999999046325684,3.9000000953674316,600.0
2012-01-18,3.75,3.6500000953674316,3.549999952316284,3.75,1700.0
2012-01-19,3.6500000953674316,3.8499999046325684,3.6500000953674316,3.9000000953674316,2000.0
2012-01-20,3.6500000953674316,3.799999952316284,3.6500000953674316,3.799999952316284,400.0
2012-01-23,3.6500000953674316,4.150000095367432,3.6500000953674316,4.150000095367432,6700.0
2012-01-24,4.25,4.150000095367432,3.8499999046325684,4.25,2400.0
2012-01-25,4.150000095367432,4.050000190734863,3.75,4.150000095367432,400.0
2012-01-26,3.9000000953674316,4.050000190734863,3.75,4.050000190734863,400.0
2012-01-27,3.8499999046325684,4.0,3.8499999046325684,4.0,500.0
2012-01-30,3.950000047683716,4.0,3.9000000953674316,4.0,3100.0
2012-01-31,4.0,4.0,3.9000000953674316,4.0,300.0
2012-02-01,3.9000000953674316,4.150000095367432,3.9000000953674316,4.150000095367432,2800.0
2012-02-02,4.050000190734863,4.099999904632568,4.050000190734863,4.150000095367432,1100.0
2012-02-03,4.150000095367432,4.25,4.150000095367432,4.349999904632568,8600.0
2012-02-06,4.150000095367432,4.25,4.099999904632568,4.25,700.0
2012-02-07,4.25,4.349999904632568,4.25,4.400000095367432,1500.0
2012-02-08,4.400000095367432,4.449999809265137,4.400000095367432,4.449999809265137,5500.0
2012-02-09,4.5,4.449999809265137,4.25,4.5,1400.0
2012-02-10,4.25,4.349999904632568,4.25,4.400000095367432,1400.0
2012-02-13,4.349999904632568,4.25,4.150000095367432,4.400000095367432,4600.0
2012-02-14,4.25,4.550000190734863,4.150000095367432,4.550000190734863,3700.0
2012-02-15,4.599999904632568,4.349999904632568,4.300000190734863,4.599999904632568,1600.0
2012-02-16,4.5,4.599999904632568,4.5,4.650000095367432,400.0
2012-02-17,4.400000095367432,4.5,4.25,4.5,2500.0
2012-02-21,4.349999904632568,4.300000190734863,4.25,4.5,900.0
2012-02-22,4.300000190734863,4.300000190734863,4.25,4.300000190734863,800.0
2012-02-23,4.150000095367432,4.199999809265137,3.9000000953674316,4.5,5400.0
2012-02-24,4.400000095367432,4.150000095367432,4.099999904632568,4.400000095367432,1100.0
2012-02-27,4.0,4.0,4.0,4.0,1000.0
2012-02-28,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,1100.0
2012-02-29,4.150000095367432,4.050000190734863,4.050000190734863,4.25,1400.0
2012-03-01,4.0,4.199999809265137,3.8499999046325684,4.25,7800.0
2012-03-02,4.25,4.199999809265137,4.050000190734863,4.25,300.0
2012-03-05,4.0,4.150000095367432,3.950000047683716,4.150000095367432,400.0
2012-03-06,3.950000047683716,3.950000047683716,3.9000000953674316,4.050000190734863,2700.0
2012-03-07,3.950000047683716,4.199999809265137,3.9000000953674316,4.199999809265137,1800.0
2012-03-08,4.0,4.150000095367432,4.0,4.150000095367432,700.0
2012-03-09,4.050000190734863,4.199999809265137,3.9000000953674316,4.199999809265137,2000.0
2012-03-12,4.050000190734863,4.199999809265137,4.050000190734863,4.199999809265137,0.0
2012-03-13,4.199999809265137,4.400000095367432,4.199999809265137,4.400000095367432,3300.0
2012-03-14,4.300000190734863,4.349999904632568,4.150000095367432,4.400000095367432,900.0
2012-03-15,4.25,4.199999809265137,4.050000190734863,4.25,1100.0
2012-03-16,4.099999904632568,4.0,3.9000000953674316,4.349999904632568,11100.0
2012-03-19,3.950000047683716,3.9000000953674316,3.5999999046325684,4.0,10300.0
2012-03-20,3.950000047683716,3.9000000953674316,3.9000000953674316,3.950000047683716,600.0
2012-03-21,3.75,3.8499999046325684,3.5999999046325684,3.950000047683716,2600.0
2012-03-22,3.799999952316284,3.8499999046325684,3.75,3.950000047683716,8000.0
2012-03-23,3.75,3.8499999046325684,3.700000047683716,3.8499999046325684,2300.0
2012-03-26,3.8499999046325684,3.8499999046325684,3.700000047683716,3.8499999046325684,1400.0
2012-03-27,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,7600.0
2012-03-28,3.8499999046325684,3.799999952316284,3.799999952316284,3.950000047683716,7200.0
2012-03-29,3.950000047683716,3.9000000953674316,3.799999952316284,3.950000047683716,1800.0
2012-03-30,3.9000000953674316,3.9000000953674316,3.8499999046325684,3.9000000953674316,3600.0
2012-04-02,3.799999952316284,3.799999952316284,3.799999952316284,3.950000047683716,3900.0
2012-04-03,4.0,3.950000047683716,3.950000047683716,4.0,800.0
2012-04-04,3.950000047683716,3.950000047683716,3.950000047683716,4.0,1700.0
2012-04-05,3.950000047683716,3.799999952316284,3.799999952316284,3.950000047683716,1100.0
2012-04-09,3.799999952316284,3.75,3.75,3.950000047683716,4200.0
2012-04-10,3.75,3.75,3.5999999046325684,3.950000047683716,11700.0
2012-04-11,3.75,3.799999952316284,3.75,3.799999952316284,400.0
2012-04-12,3.9000000953674316,3.9000000953674316,3.6500000953674316,3.9000000953674316,300.0
2012-04-13,3.8499999046325684,3.799999952316284,3.799999952316284,3.8499999046325684,200.0
2012-04-16,3.799999952316284,3.799999952316284,3.5999999046325684,3.799999952316284,2700.0
