Date,tsroopen,tsroclose,tsrolow,tsrohigh,tsrovolume
2013-11-12,33.11000061035156,33.59000015258789,32.79999923706055,34.0,316500
2013-11-13,33.33000183105469,35.95000076293945,32.880001068115234,36.02000045776367,174000
2013-11-14,36.119998931884766,35.970001220703125,35.5099983215332,37.31999969482422,233400
2013-11-15,36.060001373291016,37.72999954223633,35.95000076293945,37.900001525878906,168800
2013-11-18,37.86000061035156,35.97999954223633,35.630001068115234,38.279998779296875,207700
2013-11-19,36.0099983215332,35.810001373291016,35.540000915527344,36.9900016784668,78200
2013-11-20,35.95000076293945,36.02000045776367,35.40999984741211,36.290000915527344,198300
2013-11-21,36.27000045776367,36.79999923706055,36.0099983215332,37.630001068115234,98200
2013-11-22,36.959999084472656,36.779998779296875,36.66999816894531,37.91999816894531,78800
2013-11-25,36.779998779296875,38.150001525878906,35.95000076293945,38.18000030517578,97700
2013-11-26,38.279998779296875,39.54999923706055,37.90999984741211,40.0,127200
2013-11-27,39.54999923706055,38.779998779296875,38.099998474121094,39.790000915527344,154500
2013-11-29,39.04999923706055,39.0,38.58000183105469,40.2400016784668,76100
2013-12-02,39.099998474121094,38.959999084472656,38.38999938964844,39.79999923706055,211900
2013-12-03,38.86000061035156,40.41999816894531,38.459999084472656,40.5,173200
2013-12-04,40.2599983215332,38.70000076293945,37.970001220703125,40.290000915527344,214300
2013-12-05,38.7599983215332,38.599998474121094,38.349998474121094,39.20000076293945,259600
2013-12-06,39.2599983215332,38.380001068115234,37.9900016784668,39.290000915527344,263100
2013-12-09,38.560001373291016,39.060001373291016,37.439998626708984,39.15999984741211,320900
2013-12-10,39.0,38.27000045776367,37.84000015258789,39.150001525878906,267400
2013-12-11,38.439998626708984,37.91999816894531,37.45000076293945,38.52000045776367,107700
2013-12-12,37.86000061035156,39.4900016784668,37.11000061035156,39.54999923706055,226600
2013-12-13,39.630001068115234,39.380001068115234,38.470001220703125,39.849998474121094,141000
2013-12-16,39.720001220703125,39.27000045776367,38.9900016784668,40.439998626708984,77000
2013-12-17,39.369998931884766,38.0,37.43000030517578,39.5,152800
2013-12-18,37.97999954223633,38.470001220703125,37.560001373291016,38.650001525878906,138000
2013-12-19,38.310001373291016,38.22999954223633,37.630001068115234,39.400001525878906,127500
2013-12-20,38.0,37.70000076293945,37.08000183105469,38.790000915527344,666200
2013-12-23,31.0,28.3700008392334,28.06999969482422,31.0,2931500
2013-12-24,28.989999771118164,28.299999237060547,27.5,29.079999923706055,396300
2013-12-26,28.360000610351562,28.15999984741211,27.899999618530273,28.700000762939453,260800
2013-12-27,28.200000762939453,28.0,27.639999389648438,28.459999084472656,373300
2013-12-30,28.059999465942383,28.25,27.860000610351562,28.850000381469727,405200
2013-12-31,28.25,28.239999771118164,28.049999237060547,28.760000228881836,721700
2014-01-02,28.190000534057617,26.350000381469727,26.260000228881836,28.229999542236328,907800
2014-01-03,26.450000762939453,25.540000915527344,25.489999771118164,26.65999984741211,443500
2014-01-06,25.540000915527344,24.799999237060547,24.780000686645508,25.75,317300
2014-01-07,24.899999618530273,25.290000915527344,24.3700008392334,25.3799991607666,362400
2014-01-08,25.40999984741211,26.06999969482422,25.40999984741211,26.399999618530273,290500
2014-01-09,26.34000015258789,26.93000030517578,26.34000015258789,27.479999542236328,564700
2014-01-10,26.940000534057617,29.100000381469727,26.920000076293945,29.200000762939453,998800
2014-01-13,28.8700008392334,28.170000076293945,27.670000076293945,29.18000030517578,288900
2014-01-14,29.5,29.479999542236328,28.809999465942383,29.729999542236328,685100
2014-01-15,29.690000534057617,30.459999084472656,29.049999237060547,30.540000915527344,283600
2014-01-16,30.389999389648438,32.209999084472656,30.059999465942383,32.43000030517578,417600
2014-01-17,32.279998779296875,32.81999969482422,32.029998779296875,33.20000076293945,360300
2014-01-21,34.38999938964844,37.20000076293945,34.27000045776367,37.900001525878906,1239800
2014-01-22,37.459999084472656,36.7599983215332,36.02000045776367,37.689998626708984,456900
2014-01-23,36.54999923706055,36.5099983215332,35.650001525878906,37.36000061035156,409400
2014-01-24,36.25,35.13999938964844,33.650001525878906,36.25,467000
2014-01-27,35.689998626708984,33.5099983215332,32.65999984741211,35.689998626708984,301300
2014-01-28,33.63999938964844,33.630001068115234,33.380001068115234,34.58000183105469,439700
2014-01-29,32.40999984741211,31.739999771118164,31.290000915527344,32.79999923706055,539300
2014-01-30,31.5,31.299999237060547,31.09000015258789,31.75,2751500
2014-01-31,31.100000381469727,31.510000228881836,31.100000381469727,32.0,453400
2014-02-03,31.5,29.540000915527344,28.770000457763672,31.739999771118164,518300
2014-02-04,28.149999618530273,29.239999771118164,27.610000610351562,30.520000457763672,691800
2014-02-05,29.049999237060547,27.780000686645508,27.299999237060547,29.829999923706055,491400
2014-02-06,27.729999542236328,27.8799991607666,27.56999969482422,28.489999771118164,374700
2014-02-07,27.950000762939453,29.010000228881836,27.65999984741211,29.3700008392334,297100
2014-02-10,29.100000381469727,29.25,28.239999771118164,29.34000015258789,258000
2014-02-11,29.280000686645508,31.020000457763672,28.969999313354492,31.170000076293945,365600
2014-02-12,30.950000762939453,31.100000381469727,30.3799991607666,31.450000762939453,211700
2014-02-13,30.899999618530273,31.549999237060547,30.670000076293945,32.099998474121094,201200
2014-02-14,31.549999237060547,31.489999771118164,30.770000457763672,32.15999984741211,215200
2014-02-18,31.700000762939453,31.719999313354492,31.329999923706055,31.799999237060547,142800
2014-02-19,31.56999969482422,30.920000076293945,30.850000381469727,31.799999237060547,192200
2014-02-20,31.079999923706055,31.969999313354492,30.260000228881836,32.13999938964844,339100
2014-02-21,32.11000061035156,32.279998779296875,31.56999969482422,32.689998626708984,155800
2014-02-24,32.40999984741211,31.899999618530273,31.850000381469727,33.220001220703125,266400
2014-02-25,32.060001373291016,33.369998931884766,31.56999969482422,33.439998626708984,249300
2014-02-26,33.33000183105469,33.400001525878906,32.70000076293945,34.0,188700
2014-02-27,33.22999954223633,33.7400016784668,32.880001068115234,34.15999984741211,138000
2014-02-28,33.689998626708984,33.0099983215332,32.5099983215332,34.29999923706055,391200
2014-03-03,32.47999954223633,31.600000381469727,31.299999237060547,32.529998779296875,307700
2014-03-04,32.099998474121094,33.02000045776367,31.829999923706055,33.459999084472656,207300
2014-03-05,33.040000915527344,33.54999923706055,32.650001525878906,33.84000015258789,176100
2014-03-06,33.79999923706055,31.549999237060547,31.200000762939453,33.79999923706055,281600
2014-03-07,31.850000381469727,30.15999984741211,30.0,31.850000381469727,326600
2014-03-10,30.049999237060547,30.56999969482422,29.100000381469727,30.75,244300
2014-03-11,30.6200008392334,30.3700008392334,30.139999389648438,31.170000076293945,83600
2014-03-12,30.079999923706055,30.479999542236328,29.950000762939453,30.5,88000
2014-03-13,31.5,38.86000061035156,31.5,40.9900016784668,3457400
2014-03-14,38.970001220703125,36.7599983215332,36.02000045776367,39.119998931884766,732100
2014-03-17,37.16999816894531,34.90999984741211,34.849998474121094,37.189998626708984,549400
2014-03-18,35.060001373291016,37.34000015258789,34.959999084472656,37.38999938964844,432800
2014-03-19,37.31999969482422,37.150001525878906,36.34000015258789,38.22999954223633,266200
2014-03-20,37.0099983215332,36.0,35.939998626708984,37.56999969482422,280100
2014-03-21,36.08000183105469,34.0,33.529998779296875,36.599998474121094,964200
2014-03-24,34.15999984741211,32.0099983215332,31.700000762939453,34.459999084472656,506800
2014-03-25,32.40999984741211,30.540000915527344,30.030000686645508,33.18000030517578,401500
2014-03-26,30.8700008392334,28.979999542236328,28.940000534057617,30.889999389648438,525700
2014-03-27,28.760000228881836,30.6200008392334,27.75,30.979999542236328,515600
2014-03-28,30.889999389648438,28.530000686645508,28.3700008392334,31.239999771118164,480700
2014-03-31,28.780000686645508,29.479999542236328,28.510000228881836,29.56999969482422,278200
2014-04-01,29.420000076293945,29.489999771118164,28.559999465942383,30.280000686645508,181800
2014-04-02,29.440000534057617,28.3700008392334,28.010000228881836,29.950000762939453,251600
2014-04-03,28.280000686645508,27.639999389648438,26.93000030517578,28.530000686645508,303800
2014-04-04,27.84000015258789,26.790000915527344,26.1299991607666,27.84000015258789,430000
2014-04-07,26.65999984741211,26.399999618530273,25.889999389648438,27.510000228881836,371200
2014-04-08,26.31999969482422,25.809999465942383,25.18000030517578,26.600000381469727,351400
2014-04-09,25.969999313354492,27.239999771118164,25.649999618530273,27.389999389648438,187800
2014-04-10,27.190000534057617,25.6200008392334,25.139999389648438,27.190000534057617,298900
2014-04-11,25.299999237060547,24.389999389648438,24.200000762939453,26.59000015258789,415700
2014-04-14,24.420000076293945,25.170000076293945,24.25,25.760000228881836,335500
2014-04-15,25.170000076293945,25.1299991607666,23.149999618530273,25.959999084472656,453600
2014-04-16,25.420000076293945,25.559999465942383,24.75,25.850000381469727,252700
2014-04-17,25.34000015258789,25.049999237060547,24.8700008392334,26.209999084472656,128100
2014-04-21,25.1299991607666,25.489999771118164,24.790000915527344,25.75,134000
2014-04-22,25.719999313354492,26.709999084472656,25.209999084472656,26.8700008392334,328500
2014-04-23,26.68000030517578,25.3700008392334,25.200000762939453,26.719999313354492,185700
2014-04-24,25.549999237060547,25.329999923706055,24.25,25.829999923706055,210800
2014-04-25,25.1299991607666,24.170000076293945,23.780000686645508,25.1299991607666,238300
2014-04-28,24.309999465942383,24.149999618530273,23.260000228881836,25.520000457763672,324400
2014-04-29,24.209999084472656,25.139999389648438,23.610000610351562,25.479999542236328,318900
2014-04-30,24.90999984741211,24.959999084472656,24.290000915527344,25.139999389648438,316600
2014-05-01,24.989999771118164,24.020000457763672,22.75,24.989999771118164,579800
2014-05-02,24.09000015258789,24.18000030517578,23.3799991607666,24.34000015258789,571500
2014-05-05,23.8799991607666,24.709999084472656,23.8799991607666,24.809999465942383,237000
2014-05-06,24.489999771118164,24.110000610351562,23.8700008392334,25.270000457763672,282600
2014-05-07,24.059999465942383,23.860000610351562,22.90999984741211,24.399999618530273,242300
2014-05-08,23.690000534057617,22.780000686645508,22.649999618530273,24.43000030517578,191600
2014-05-09,22.639999389648438,24.010000228881836,22.149999618530273,24.100000381469727,216800
2014-05-12,28.760000228881836,29.049999237060547,26.65999984741211,29.489999771118164,1777200
2014-05-13,29.010000228881836,27.0,26.8799991607666,29.81999969482422,519100
2014-05-14,26.84000015258789,27.139999389648438,26.190000534057617,28.040000915527344,269500
2014-05-15,26.889999389648438,26.350000381469727,26.100000381469727,27.18000030517578,290400
2014-05-16,26.25,25.959999084472656,25.719999313354492,26.600000381469727,198200
2014-05-19,25.68000030517578,25.969999313354492,25.219999313354492,27.200000762939453,445000
2014-05-20,25.809999465942383,25.309999465942383,25.149999618530273,26.040000915527344,150300
2014-05-21,25.350000381469727,24.790000915527344,24.690000534057617,25.899999618530273,193200
2014-05-22,24.809999465942383,24.799999237060547,24.760000228881836,25.489999771118164,254600
2014-05-23,24.860000610351562,24.649999618530273,24.549999237060547,25.239999771118164,135500
2014-05-27,24.969999313354492,25.270000457763672,24.850000381469727,25.600000381469727,547600
2014-05-28,25.110000610351562,25.690000534057617,25.110000610351562,26.079999923706055,276900
2014-05-29,25.90999984741211,27.139999389648438,25.829999923706055,27.229999542236328,404200
2014-05-30,27.200000762939453,26.639999389648438,26.3700008392334,27.84000015258789,177900
2014-06-02,26.829999923706055,26.360000610351562,25.65999984741211,27.270000457763672,302300
2014-06-03,26.06999969482422,25.93000030517578,25.65999984741211,26.450000762939453,466700
2014-06-04,25.309999465942383,26.639999389648438,25.309999465942383,27.1200008392334,320500
2014-06-05,26.829999923706055,27.34000015258789,26.530000686645508,27.719999313354492,125200
2014-06-06,27.530000686645508,27.899999618530273,27.25,28.040000915527344,128500
2014-06-09,27.979999542236328,28.889999389648438,27.780000686645508,29.5,292100
2014-06-10,28.780000686645508,28.459999084472656,28.309999465942383,29.170000076293945,153300
2014-06-11,28.15999984741211,27.469999313354492,27.299999237060547,28.540000915527344,276000
2014-06-12,27.469999313354492,28.1299991607666,27.09000015258789,28.219999313354492,139200
2014-06-13,28.290000915527344,28.520000457763672,27.350000381469727,28.540000915527344,233900
2014-06-16,28.399999618530273,29.780000686645508,28.15999984741211,29.84000015258789,327900
2014-06-17,29.6299991607666,28.639999389648438,28.450000762939453,30.049999237060547,391700
2014-06-18,28.6299991607666,29.09000015258789,28.510000228881836,29.510000228881836,162200
2014-06-19,29.290000915527344,29.709999084472656,28.670000076293945,30.0,311500
2014-06-20,29.8700008392334,30.889999389648438,29.239999771118164,31.09000015258789,757000
2014-06-23,30.81999969482422,30.149999618530273,29.899999618530273,30.959999084472656,200800
2014-06-24,30.299999237060547,29.0,28.649999618530273,30.549999237060547,266600
2014-06-25,28.850000381469727,28.8700008392334,28.479999542236328,29.799999237060547,138700
2014-06-26,29.059999465942383,29.020000457763672,28.6200008392334,29.43000030517578,264100
2014-06-27,28.829999923706055,29.8799991607666,28.690000534057617,30.09000015258789,776300
2014-06-30,29.75,31.110000610351562,29.75,31.450000762939453,273800
2014-07-01,31.399999618530273,33.88999938964844,31.399999618530273,34.29999923706055,664300
2014-07-02,33.779998779296875,33.529998779296875,32.880001068115234,33.900001525878906,354600
2014-07-03,33.709999084472656,33.189998626708984,33.0099983215332,33.709999084472656,95600
2014-07-07,33.150001525878906,32.36000061035156,32.22999954223633,33.529998779296875,222100
2014-07-08,32.290000915527344,31.75,31.56999969482422,32.31999969482422,406800
2014-07-09,33.38999938964844,33.2400016784668,32.15999984741211,33.84000015258789,458300
2014-07-10,32.529998779296875,31.690000534057617,31.6200008392334,32.79999923706055,669900
2014-07-11,31.760000228881836,30.6299991607666,30.600000381469727,31.889999389648438,208800
2014-07-14,31.06999969482422,30.90999984741211,30.68000030517578,31.350000381469727,139400
2014-07-15,31.040000915527344,29.780000686645508,29.43000030517578,31.280000686645508,287400
2014-07-16,30.059999465942383,28.559999465942383,28.469999313354492,30.15999984741211,400100
2014-07-17,28.31999969482422,27.809999465942383,27.329999923706055,28.709999084472656,338500
2014-07-18,27.739999771118164,27.799999237060547,26.959999084472656,28.219999313354492,468100
2014-07-21,27.649999618530273,27.600000381469727,27.040000915527344,27.940000534057617,83500
2014-07-22,27.8700008392334,29.139999389648438,27.729999542236328,29.790000915527344,267700
2014-07-23,29.40999984741211,29.479999542236328,28.719999313354492,30.100000381469727,227500
2014-07-24,29.559999465942383,29.81999969482422,28.709999084472656,29.90999984741211,340300
2014-07-25,29.5,28.260000228881836,27.459999084472656,29.5,367500
2014-07-28,28.280000686645508,27.829999923706055,27.360000610351562,28.489999771118164,256100
2014-07-29,27.989999771118164,29.010000228881836,27.6299991607666,29.190000534057617,150400
2014-07-30,29.510000228881836,29.360000610351562,29.1200008392334,29.809999465942383,245000
2014-07-31,28.889999389648438,28.760000228881836,28.25,29.5,146000
2014-08-01,28.610000610351562,27.81999969482422,27.5,29.25,269800
2014-08-04,28.1299991607666,27.6299991607666,27.06999969482422,28.540000915527344,218700
2014-08-05,27.450000762939453,27.510000228881836,27.139999389648438,27.850000381469727,126800
2014-08-06,27.239999771118164,28.149999618530273,27.209999084472656,28.59000015258789,147500
2014-08-07,28.15999984741211,27.510000228881836,27.350000381469727,28.34000015258789,86900
2014-08-08,27.68000030517578,28.299999237060547,27.68000030517578,28.40999984741211,135800
2014-08-11,28.489999771118164,29.040000915527344,28.020000457763672,29.3700008392334,156500
2014-08-12,28.790000915527344,29.030000686645508,28.649999618530273,29.260000228881836,100600
2014-08-13,29.1200008392334,29.649999618530273,28.93000030517578,29.8700008392334,136400
2014-08-14,29.68000030517578,30.610000610351562,29.31999969482422,30.75,174300
2014-08-15,30.860000610351562,30.309999465942383,29.729999542236328,31.15999984741211,140900
2014-08-18,30.700000762939453,30.65999984741211,30.600000381469727,31.350000381469727,116800
2014-08-19,30.649999618530273,30.520000457763672,30.25,31.0,99000
2014-08-20,30.34000015258789,29.760000228881836,29.65999984741211,30.479999542236328,68800
2014-08-21,29.670000076293945,29.049999237060547,28.940000534057617,30.049999237060547,143200
2014-08-22,29.030000686645508,29.0,28.760000228881836,29.440000534057617,105200
2014-08-25,29.399999618530273,30.75,29.399999618530273,31.100000381469727,145500
2014-08-26,30.690000534057617,31.260000228881836,29.450000762939453,31.3799991607666,229500
2014-08-27,31.459999084472656,30.09000015258789,29.93000030517578,31.459999084472656,264500
2014-08-28,29.93000030517578,29.399999618530273,29.229999542236328,30.610000610351562,200500
2014-08-29,29.5,29.559999465942383,29.450000762939453,30.1299991607666,72800
2014-09-02,29.84000015258789,29.989999771118164,29.34000015258789,30.1200008392334,226300
2014-09-03,30.09000015258789,31.549999237060547,29.81999969482422,31.6200008392334,328800
2014-09-04,31.6200008392334,31.65999984741211,31.270000457763672,32.65999984741211,604600
2014-09-05,31.549999237060547,29.969999313354492,29.770000457763672,31.829999923706055,324500
2014-09-08,29.899999618530273,30.440000534057617,29.25,30.479999542236328,116200
2014-09-09,30.5,29.600000381469727,29.350000381469727,30.610000610351562,147400
2014-09-10,29.920000076293945,30.440000534057617,29.5,30.6200008392334,119500
2014-09-11,30.139999389648438,30.479999542236328,29.690000534057617,30.690000534057617,80500
2014-09-12,30.5,29.59000015258789,29.229999542236328,30.5,114100
2014-09-15,29.8700008392334,28.25,28.010000228881836,29.8700008392334,146800
2014-09-16,28.139999389648438,27.959999084472656,27.200000762939453,28.219999313354492,207400
2014-09-17,28.09000015258789,27.8700008392334,27.59000015258789,28.459999084472656,135300
2014-09-18,27.989999771118164,27.6200008392334,27.1299991607666,28.309999465942383,158600
2014-09-19,27.8799991607666,28.600000381469727,27.479999542236328,28.670000076293945,407800
2014-09-22,28.420000076293945,28.610000610351562,27.780000686645508,28.649999618530273,145200
2014-09-23,27.690000534057617,26.030000686645508,25.649999618530273,28.260000228881836,1360800
2014-09-24,26.06999969482422,26.030000686645508,25.799999237060547,26.229999542236328,2210400
2014-09-25,26.0,25.299999237060547,25.059999465942383,26.18000030517578,579700
2014-09-26,25.34000015258789,27.09000015258789,25.059999465942383,27.15999984741211,1022100
2014-09-29,26.670000076293945,26.770000457763672,26.170000076293945,27.790000915527344,339000
2014-09-30,26.690000534057617,26.920000076293945,26.100000381469727,27.190000534057617,313500
2014-10-01,27.170000076293945,27.049999237060547,26.469999313354492,27.5,515200
2014-10-02,27.350000381469727,27.940000534057617,27.020000457763672,28.100000381469727,465400
2014-10-03,28.389999389648438,27.40999984741211,27.260000228881836,28.389999389648438,244300
2014-10-06,27.450000762939453,27.219999313354492,26.639999389648438,27.690000534057617,235200
2014-10-07,27.729999542236328,26.56999969482422,26.440000534057617,28.25,388400
2014-10-08,26.360000610351562,27.65999984741211,26.1299991607666,28.010000228881836,356800
2014-10-09,27.75,26.530000686645508,26.229999542236328,27.790000915527344,333500
2014-10-10,26.34000015258789,26.09000015258789,25.709999084472656,26.959999084472656,273900
2014-10-13,26.040000915527344,24.959999084472656,24.700000762939453,26.25,417300
2014-10-14,25.200000762939453,23.979999542236328,23.760000228881836,25.299999237060547,339200
2014-10-15,23.600000381469727,24.440000534057617,23.0,24.649999618530273,259900
2014-10-16,23.729999542236328,25.540000915527344,23.049999237060547,25.670000076293945,358500
2014-10-17,25.899999618530273,25.639999389648438,25.219999313354492,26.1200008392334,255500
2014-10-20,25.8700008392334,25.719999313354492,25.579999923706055,26.350000381469727,227300
2014-10-21,25.81999969482422,26.399999618530273,25.34000015258789,26.43000030517578,201600
2014-10-22,26.389999389648438,26.079999923706055,25.969999313354492,27.100000381469727,291500
2014-10-23,26.469999313354492,27.280000686645508,26.0,27.540000915527344,375700
2014-10-24,27.200000762939453,28.100000381469727,26.950000762939453,28.450000762939453,231700
2014-10-27,27.770000457763672,28.280000686645508,27.3700008392334,28.739999771118164,563300
2014-10-28,28.540000915527344,28.1200008392334,27.760000228881836,29.25,326500
2014-10-29,28.079999923706055,27.549999237060547,27.260000228881836,28.1200008392334,225400
2014-10-30,27.43000030517578,28.700000762939453,27.229999542236328,29.040000915527344,347000
2014-10-31,29.489999771118164,27.81999969482422,27.43000030517578,30.110000610351562,529900
2014-11-03,27.989999771118164,26.799999237060547,26.649999618530273,27.989999771118164,397400
2014-11-04,26.90999984741211,26.329999923706055,26.010000228881836,26.969999313354492,309100
2014-11-05,26.010000228881836,25.149999618530273,25.0,26.6200008392334,364300
2014-11-06,26.299999237060547,25.93000030517578,25.0,26.299999237060547,418600
2014-11-07,25.670000076293945,26.479999542236328,25.670000076293945,27.329999923706055,399900
2014-11-10,26.540000915527344,28.280000686645508,26.270000457763672,28.350000381469727,375900
2014-11-11,28.270000457763672,28.68000030517578,28.209999084472656,29.200000762939453,365500
2014-11-12,28.450000762939453,29.350000381469727,28.440000534057617,29.399999618530273,180800
2014-11-13,29.290000915527344,29.75,29.040000915527344,30.420000076293945,554000
2014-11-14,29.760000228881836,29.6200008392334,29.149999618530273,29.780000686645508,659000
2014-11-17,31.899999618530273,29.989999771118164,29.989999771118164,31.90999984741211,726200
2014-11-18,30.40999984741211,31.450000762939453,30.079999923706055,31.719999313354492,689100
2014-11-19,31.239999771118164,29.93000030517578,29.760000228881836,31.280000686645508,327700
2014-11-20,29.899999618530273,30.309999465942383,29.65999984741211,30.40999984741211,394900
2014-11-21,31.1299991607666,30.729999542236328,29.959999084472656,31.1299991607666,390400
2014-11-24,30.809999465942383,33.31999969482422,30.799999237060547,33.41999816894531,470800
2014-11-25,33.08000183105469,33.90999984741211,32.95000076293945,33.97999954223633,466200
2014-11-26,33.630001068115234,34.75,33.59000015258789,34.77000045776367,222200
2014-11-28,34.709999084472656,34.5099983215332,34.209999084472656,35.4900016784668,179300
2014-12-01,34.209999084472656,33.41999816894531,33.220001220703125,34.86000061035156,203500
2014-12-02,33.470001220703125,33.900001525878906,33.119998931884766,34.119998931884766,200100
2014-12-03,33.900001525878906,34.310001373291016,33.34000015258789,34.619998931884766,216100
2014-12-04,34.16999816894531,34.29999923706055,33.709999084472656,34.5,156800
2014-12-05,34.2400016784668,34.90999984741211,33.93000030517578,35.47999954223633,318900
2014-12-08,34.9900016784668,35.06999969482422,34.779998779296875,36.400001525878906,342500
2014-12-09,34.5099983215332,37.58000183105469,34.13999938964844,37.61000061035156,398000
2014-12-10,37.56999969482422,37.599998474121094,37.0099983215332,38.25,626300
2014-12-11,37.560001373291016,37.38999938964844,37.20000076293945,38.36000061035156,676900
2014-12-12,36.869998931884766,37.34000015258789,36.70000076293945,38.380001068115234,531600
2014-12-15,37.56999969482422,34.040000915527344,34.040000915527344,37.959999084472656,573400
2014-12-16,34.060001373291016,34.36000061035156,33.650001525878906,35.04999923706055,644000
2014-12-17,34.5099983215332,36.779998779296875,34.09000015258789,36.849998474121094,259100
2014-12-18,37.61000061035156,37.27000045776367,36.779998779296875,37.810001373291016,289900
2014-12-19,37.540000915527344,37.56999969482422,36.400001525878906,38.0,851200
2014-12-22,37.599998474121094,37.83000183105469,36.650001525878906,37.849998474121094,126500
2014-12-23,37.880001068115234,36.22999954223633,36.02000045776367,37.880001068115234,555700
2014-12-24,36.22999954223633,36.79999923706055,36.22999954223633,37.61000061035156,128500
2014-12-26,37.119998931884766,36.9900016784668,36.68000030517578,37.25,149800
2014-12-29,37.0,37.0,36.709999084472656,37.34000015258789,179400
2014-12-30,36.790000915527344,36.560001373291016,36.52000045776367,37.52000045776367,137600
2014-12-31,36.630001068115234,37.189998626708984,36.5,38.2400016784668,239400
2015-01-02,37.560001373291016,38.72999954223633,37.310001373291016,39.45000076293945,277800
2015-01-05,38.5099983215332,38.970001220703125,38.0099983215332,40.04999923706055,287000
2015-01-06,39.2599983215332,38.88999938964844,38.52000045776367,39.9900016784668,426300
2015-01-07,39.25,39.86000061035156,38.88999938964844,40.7400016784668,717000
2015-01-08,40.349998474121094,41.61000061035156,39.380001068115234,41.70000076293945,1489800
2015-01-09,41.5099983215332,42.5099983215332,40.31999969482422,43.91999816894531,1404400
2015-01-12,42.79999923706055,42.59000015258789,42.2400016784668,43.20000076293945,409200
2015-01-13,42.880001068115234,40.0,39.38999938964844,42.95000076293945,653300
2015-01-14,39.56999969482422,40.689998626708984,39.130001068115234,40.849998474121094,287100
2015-01-15,40.7400016784668,38.130001068115234,38.0099983215332,40.88999938964844,295100
2015-01-16,38.029998779296875,41.0,38.0099983215332,41.08000183105469,295400
2015-01-20,41.38999938964844,42.029998779296875,39.689998626708984,42.119998931884766,337300
2015-01-21,41.709999084472656,39.79999923706055,39.22999954223633,41.810001373291016,275800
2015-01-22,40.099998474121094,40.400001525878906,38.599998474121094,40.4900016784668,262200
2015-01-23,40.38999938964844,40.79999923706055,40.02000045776367,40.9900016784668,110600
2015-01-26,40.79999923706055,42.849998474121094,40.79999923706055,43.0,509000
2015-01-27,42.16999816894531,42.5099983215332,41.619998931884766,43.52000045776367,159100
2015-01-28,42.5,40.97999954223633,40.939998626708984,42.63999938964844,193600
2015-01-29,41.22999954223633,40.9900016784668,39.7400016784668,41.22999954223633,172100
2015-01-30,40.599998474121094,40.22999954223633,39.869998931884766,42.0,197500
2015-02-02,40.25,39.7599983215332,39.04999923706055,40.56999969482422,187600
2015-02-03,40.06999969482422,38.13999938964844,37.29999923706055,40.22999954223633,367300
2015-02-04,37.650001525878906,36.619998931884766,36.13999938964844,37.66999816894531,863700
2015-02-05,37.0,38.11000061035156,36.70000076293945,38.400001525878906,482900
2015-02-06,38.09000015258789,37.31999969482422,36.900001525878906,38.560001373291016,295200
2015-02-09,37.189998626708984,37.41999816894531,37.08000183105469,38.209999084472656,271600
2015-02-10,37.88999938964844,38.689998626708984,37.88999938964844,39.0,190100
2015-02-11,38.560001373291016,38.41999816894531,37.439998626708984,39.45000076293945,401700
2015-02-12,38.81999969482422,39.31999969482422,38.11000061035156,39.650001525878906,238800
2015-02-13,39.220001220703125,38.4900016784668,37.79999923706055,39.29999923706055,157400
2015-02-17,38.349998474121094,39.91999816894531,38.290000915527344,40.279998779296875,353300
2015-02-18,40.0099983215332,40.29999923706055,39.5099983215332,40.470001220703125,269200
2015-02-19,40.29999923706055,41.310001373291016,39.88999938964844,42.31999969482422,387000
2015-02-20,41.31999969482422,44.20000076293945,41.29999923706055,44.38999938964844,1243500
2015-02-23,46.970001220703125,49.97999954223633,46.119998931884766,51.27000045776367,1192000
2015-02-24,50.0,49.70000076293945,48.939998626708984,51.0,658900
2015-02-25,49.630001068115234,52.22999954223633,49.02000045776367,53.02000045776367,438400
2015-02-26,52.0,53.38999938964844,50.5,53.54999923706055,637200
2015-02-27,53.540000915527344,53.33000183105469,52.09000015258789,54.2599983215332,400000
2015-03-02,53.130001068115234,54.25,52.7599983215332,54.720001220703125,492400
2015-03-03,53.84000015258789,52.369998931884766,51.349998474121094,54.2400016784668,586100
2015-03-04,51.27000045776367,51.7400016784668,50.58000183105469,52.349998474121094,2179400
2015-03-05,52.04999923706055,55.209999084472656,51.77000045776367,55.900001525878906,1014000
2015-03-06,56.06999969482422,55.11000061035156,54.47999954223633,56.11000061035156,540500
2015-03-09,55.400001525878906,54.86000061035156,53.58000183105469,55.619998931884766,883100
2015-03-10,54.849998474121094,56.529998779296875,53.709999084472656,56.75,633200
2015-03-11,56.709999084472656,56.22999954223633,55.18000030517578,57.0,645000
2015-03-12,56.63999938964844,56.95000076293945,55.41999816894531,57.25,428000
2015-03-13,56.95000076293945,58.72999954223633,56.380001068115234,59.31999969482422,789400
2015-03-16,59.22999954223633,60.13999938964844,58.59000015258789,60.41999816894531,945500
2015-03-17,59.77000045776367,60.90999984741211,59.5099983215332,61.04999923706055,432300
2015-03-18,60.5099983215332,60.630001068115234,60.029998779296875,61.59000015258789,636400
2015-03-19,60.63999938964844,61.40999984741211,60.0099983215332,61.91999816894531,569400
2015-03-20,61.4900016784668,60.22999954223633,59.790000915527344,62.25,1518900
2015-03-23,59.70000076293945,58.66999816894531,57.720001220703125,59.9900016784668,1069600
