Date,zbhopen,zbhclose,zbhlow,zbhhigh,zbhvolume
2017-12-08,114.80000305175781,113.37999725341797,112.6500015258789,115.0,1680600.0
2017-12-11,113.18000030517578,113.51000213623047,113.18000030517578,114.06999969482422,1144900.0
2017-12-12,113.63999938964844,113.54000091552734,113.38999938964844,114.45999908447266,1594400.0
2017-12-13,113.25,113.5199966430664,113.25,114.52999877929688,2815500.0
2017-12-14,113.6500015258789,112.81999969482422,112.80000305175781,113.9000015258789,1289900.0
2017-12-15,113.5999984741211,115.23999786376953,113.45999908447266,115.62999725341797,2158100.0
2017-12-18,115.88999938964844,114.43000030517578,114.30000305175781,116.30000305175781,1465500.0
2017-12-19,119.2300033569336,121.37999725341797,118.3499984741211,124.16999816894531,4417200.0
2017-12-20,121.83999633789062,121.18000030517578,120.62000274658203,122.38999938964844,1564900.0
2017-12-21,121.12999725341797,119.94999694824219,119.80999755859375,121.88999938964844,1087600.0
2017-12-22,119.77999877929688,120.12000274658203,119.62999725341797,120.23999786376953,714100.0
2017-12-26,120.16999816894531,119.95999908447266,119.81999969482422,120.56999969482422,372800.0
2017-12-27,120.0,120.13999938964844,119.83999633789062,120.93000030517578,831300.0
2017-12-28,120.18000030517578,121.75,119.2699966430664,121.94999694824219,991500.0
2017-12-29,121.75,120.66999816894531,120.62000274658203,121.94999694824219,1023600.0
2018-01-02,121.0,124.05999755859375,120.55999755859375,124.2699966430664,1765300.0
2018-01-03,124.70999908447266,124.91999816894531,123.94999694824219,125.4000015258789,1328800.0
2018-01-04,125.29000091552734,124.73999786376953,123.41000366210938,126.70999908447266,1073200.0
2018-01-05,124.88999938964844,125.9800033569336,124.30999755859375,126.20999908447266,1063400.0
2018-01-08,125.66000366210938,126.22000122070312,125.0999984741211,126.70999908447266,1249500.0
2018-01-09,126.72000122070312,124.19000244140625,124.05000305175781,127.0199966430664,1999200.0
2018-01-10,124.12000274658203,122.52999877929688,120.7699966430664,124.4000015258789,1956700.0
2018-01-11,122.7699966430664,122.29000091552734,121.19999694824219,123.13999938964844,1304800.0
2018-01-12,122.81999969482422,122.0999984741211,121.58000183105469,123.04000091552734,1014400.0
2018-01-16,122.31999969482422,121.68000030517578,121.08999633789062,123.05000305175781,1396500.0
2018-01-17,122.23999786376953,122.48999786376953,121.70999908447266,122.83000183105469,1167900.0
2018-01-18,122.41999816894531,122.19000244140625,121.55000305175781,122.76000213623047,1077700.0
2018-01-19,122.23999786376953,123.4800033569336,122.23999786376953,124.69000244140625,1804500.0
2018-01-22,123.5,126.19999694824219,122.88999938964844,126.2699966430664,1364100.0
2018-01-23,125.6500015258789,124.51000213623047,124.02999877929688,125.94999694824219,1225200.0
2018-01-24,125.05000305175781,125.0199966430664,124.2699966430664,125.81999969482422,1054100.0
2018-01-25,125.80999755859375,124.73999786376953,124.13999938964844,125.80999755859375,1038100.0
2018-01-26,124.76000213623047,126.2300033569336,124.02999877929688,126.5199966430664,1390900.0
2018-01-29,126.29000091552734,127.38999938964844,126.25,129.33999633789062,2538000.0
2018-01-30,123.05000305175781,125.94000244140625,121.5199966430664,129.14999389648438,2883000.0
2018-01-31,126.62999725341797,127.12000274658203,125.16999816894531,129.05999755859375,1939200.0
2018-02-01,126.3499984741211,128.19000244140625,125.70999908447266,128.72000122070312,1756300.0
2018-02-02,127.05000305175781,125.79000091552734,125.61000061035156,127.19999694824219,1392700.0
2018-02-05,124.79000091552734,123.18000030517578,122.37000274658203,127.41999816894531,2098800.0
2018-02-06,121.0,122.30000305175781,119.5,122.93000030517578,2166000.0
2018-02-07,121.6500015258789,120.77999877929688,120.73999786376953,123.5199966430664,1145100.0
2018-02-08,120.5,115.52999877929688,115.5,120.63999938964844,1659200.0
2018-02-09,116.05000305175781,116.38999938964844,112.97000122070312,117.41000366210938,2145900.0
2018-02-12,116.95999908447266,116.5199966430664,115.05000305175781,117.48999786376953,1467600.0
2018-02-13,115.83000183105469,115.93000030517578,114.87000274658203,116.18000030517578,1081100.0
2018-02-14,115.2300033569336,117.69999694824219,115.2300033569336,117.95999908447266,760800.0
