Date,ihtopen,ihtclose,ihtlow,ihthigh,ihtvolume
2008-07-11,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2008-07-14,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2008-07-15,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2008-07-16,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,200.0
2008-07-17,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,6000.0
2008-07-18,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,2000.0
2008-07-21,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,4000.0
2008-07-22,1.0,1.0,1.0,1.0,300.0
2008-07-23,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,500.0
2008-07-24,1.2000000476837158,1.149999976158142,1.1299999952316284,1.2000000476837158,1700.0
2008-07-25,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,0.0
2008-07-28,1.0700000524520874,1.0499999523162842,1.0499999523162842,1.0700000524520874,900.0
2008-07-29,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2008-07-30,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2008-07-31,1.090000033378601,1.090000033378601,1.090000033378601,1.090000033378601,100.0
2008-08-01,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,10000.0
2008-08-04,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2008-08-05,1.2400000095367432,1.25,1.2400000095367432,1.25,3900.0
2008-08-06,1.25,1.25,1.25,1.25,0.0
2008-08-07,1.25,1.25,1.25,1.25,600.0
2008-08-08,1.25,1.25,1.25,1.25,500.0
2008-08-11,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,100.0
2008-08-12,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,0.0
2008-08-13,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,0.0
2008-08-14,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,200.0
2008-08-15,1.2899999618530273,1.2599999904632568,1.2599999904632568,1.2999999523162842,1200.0
2008-08-18,1.2999999523162842,1.2699999809265137,1.2699999809265137,1.2999999523162842,1900.0
2008-08-19,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,100.0
2008-08-20,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,0.0
2008-08-21,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,0.0
2008-08-22,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,0.0
2008-08-25,1.25,1.2999999523162842,1.25,1.2999999523162842,300.0
2008-08-26,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2008-08-27,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2008-08-28,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2008-08-29,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2008-09-02,1.2999999523162842,1.5,1.2999999523162842,1.5,14500.0
2008-09-03,1.5,1.5,1.5,1.5,0.0
2008-09-04,1.5,1.5,1.5,1.5,0.0
2008-09-05,1.5,1.5,1.5,1.5,0.0
2008-09-08,1.5,1.4299999475479126,1.2999999523162842,1.649999976158142,6700.0
2008-09-09,1.4299999475479126,1.4299999475479126,1.4299999475479126,1.4299999475479126,0.0
2008-09-10,1.4299999475479126,1.4299999475479126,1.4299999475479126,1.4299999475479126,0.0
2008-09-11,1.4299999475479126,1.4299999475479126,1.4299999475479126,1.4299999475479126,0.0
2008-09-12,1.4199999570846558,1.4199999570846558,1.4199999570846558,1.4199999570846558,100.0
2008-09-15,1.4199999570846558,1.4199999570846558,1.4199999570846558,1.4199999570846558,0.0
2008-09-16,1.4199999570846558,1.4199999570846558,1.4199999570846558,1.4199999570846558,0.0
2008-09-17,1.4199999570846558,1.4199999570846558,1.4199999570846558,1.4199999570846558,0.0
2008-09-18,1.3200000524520874,1.5299999713897705,1.3200000524520874,1.5299999713897705,500.0
2008-09-19,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,0.0
2008-09-22,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,0.0
2008-09-23,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,100.0
2008-09-24,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0.0
2008-09-25,1.149999976158142,1.2000000476837158,1.149999976158142,1.3300000429153442,4700.0
2008-09-26,1.2799999713897705,1.2000000476837158,1.2000000476837158,1.2799999713897705,500.0
2008-09-29,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0.0
2008-09-30,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,1000.0
2008-10-01,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2008-10-02,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2008-10-03,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,100.0
2008-10-06,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,100.0
2008-10-07,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,2100.0
2008-10-08,1.100000023841858,1.100000023841858,1.090000033378601,1.100000023841858,22400.0
2008-10-09,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2008-10-10,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2008-10-13,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,1500.0
2008-10-14,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2008-10-15,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541,400.0
2008-10-16,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541,0.0
2008-10-17,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541,0.0
2008-10-20,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541,0.0
2008-10-21,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541,0.0
2008-10-22,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,7700.0
2008-10-23,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,0.0
2008-10-24,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,0.0
2008-10-27,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,0.0
2008-10-28,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,200.0
2008-10-29,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,0.0
2008-10-30,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,0.0
2008-10-31,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,0.0
2008-11-03,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,0.0
2008-11-04,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,0.0
2008-11-05,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,0.0
2008-11-06,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,0.0
2008-11-07,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,0.0
2008-11-10,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,0.0
2008-11-11,1.1399999856948853,1.0,1.0,1.1399999856948853,2200.0
2008-11-12,1.0,1.0,1.0,1.0,0.0
2008-11-13,1.0,1.0,1.0,1.0,0.0
2008-11-14,1.0,1.0,1.0,1.0,0.0
2008-11-17,1.0,1.0,1.0,1.0,0.0
2008-11-18,1.0,1.0,1.0,1.0,0.0
2008-11-19,1.0,1.0,1.0,1.0,0.0
2008-11-20,1.0,0.75,0.75,1.0,29700.0
2008-11-21,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,200.0
2008-11-24,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.0
2008-11-25,0.7699999809265137,0.7599999904632568,0.7599999904632568,0.7699999809265137,400.0
2008-11-26,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.0
2008-11-28,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.0
2008-12-01,0.8799999952316284,0.800000011920929,0.800000011920929,0.8799999952316284,300.0
2008-12-02,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2008-12-03,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2008-12-04,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2008-12-05,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,200.0
2008-12-08,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.0
2008-12-09,0.7599999904632568,0.5799999833106995,0.5600000023841858,0.7599999904632568,3800.0
2008-12-10,0.6200000047683716,0.6200000047683716,0.6200000047683716,0.6200000047683716,1000.0
2008-12-11,0.6499999761581421,0.6899999976158142,0.6499999761581421,0.6899999976158142,1600.0
2008-12-12,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,900.0
2008-12-15,0.6499999761581421,0.5799999833106995,0.46000000834465027,0.6499999761581421,3700.0
2008-12-16,0.5600000023841858,0.5600000023841858,0.5299999713897705,0.5600000023841858,600.0
2008-12-17,0.5099999904632568,0.5600000023841858,0.5099999904632568,0.5600000023841858,1000.0
2008-12-18,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.7599999904632568,4000.0
2008-12-19,0.5600000023841858,0.5600000023841858,0.5600000023841858,0.5600000023841858,700.0
2008-12-22,0.5799999833106995,0.550000011920929,0.550000011920929,0.5799999833106995,1200.0
2008-12-23,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.7799999713897705,2100.0
2008-12-24,0.6000000238418579,0.550000011920929,0.5199999809265137,0.6000000238418579,7000.0
2008-12-26,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,0.0
2008-12-29,0.550000011920929,0.6000000238418579,0.550000011920929,0.6000000238418579,1500.0
2008-12-30,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0
2008-12-31,0.5699999928474426,0.6399999856948853,0.550000011920929,0.6399999856948853,1000.0
2009-01-02,0.6399999856948853,0.6399999856948853,0.6399999856948853,0.6399999856948853,0.0
2009-01-05,0.6399999856948853,0.6399999856948853,0.6399999856948853,0.6399999856948853,0.0
2009-01-06,0.6299999952316284,0.6499999761581421,0.6299999952316284,0.6499999761581421,200.0
2009-01-07,0.699999988079071,0.699999988079071,0.6700000166893005,0.699999988079071,1700.0
2009-01-08,0.75,0.75,0.75,0.75,900.0
2009-01-09,0.75,0.75,0.75,0.75,0.0
2009-01-12,0.7900000214576721,1.0299999713897705,0.7900000214576721,1.0800000429153442,21900.0
2009-01-13,0.9200000166893005,1.0099999904632568,0.9200000166893005,1.0099999904632568,1100.0
2009-01-14,1.0099999904632568,1.0099999904632568,1.0099999904632568,1.0099999904632568,1200.0
2009-01-15,1.0099999904632568,1.0099999904632568,1.0099999904632568,1.0099999904632568,800.0
2009-01-16,0.9900000095367432,0.8199999928474426,0.699999988079071,0.9900000095367432,3900.0
2009-01-20,0.8700000047683716,0.9900000095367432,0.8700000047683716,0.9900000095367432,1100.0
2009-01-21,1.0099999904632568,1.0099999904632568,1.0099999904632568,1.0099999904632568,400.0
2009-01-22,1.0099999904632568,1.0499999523162842,1.0099999904632568,1.0499999523162842,7100.0
2009-01-23,1.100000023841858,1.100000023841858,1.100000023841858,1.2300000190734863,1900.0
2009-01-26,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,1500.0
2009-01-27,1.149999976158142,1.25,1.149999976158142,1.25,1400.0
2009-01-28,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,1900.0
2009-01-29,1.2899999618530273,1.0499999523162842,0.8899999856948853,1.399999976158142,4000.0
2009-01-30,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2009-02-02,1.100000023841858,1.0,0.8399999737739563,1.100000023841858,3500.0
2009-02-03,1.0,1.0,1.0,1.0,0.0
2009-02-04,1.0,1.0,1.0,1.0,2000.0
2009-02-05,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,500.0
2009-02-06,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2009-02-09,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2009-02-10,1.0,1.100000023841858,1.0,1.100000023841858,800.0
2009-02-11,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2009-02-12,1.100000023841858,1.149999976158142,1.100000023841858,1.149999976158142,3400.0
2009-02-13,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,0.0
2009-02-17,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,400.0
2009-02-18,1.149999976158142,1.25,1.100000023841858,1.25,14100.0
2009-02-19,1.25,1.25,1.25,1.2599999904632568,2700.0
2009-02-20,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,200.0
2009-02-23,1.2000000476837158,1.25,1.2000000476837158,1.25,1400.0
2009-02-24,1.25,1.25,1.25,1.2999999523162842,2000.0
2009-02-25,1.25,1.149999976158142,0.7900000214576721,1.25,1200.0
2009-02-26,1.100000023841858,1.100000023841858,1.100000023841858,1.2000000476837158,1900.0
2009-02-27,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2009-03-02,1.0399999618530273,1.0499999523162842,1.0,1.0499999523162842,5600.0
2009-03-03,1.0,0.9599999785423279,0.8500000238418579,1.0499999523162842,3000.0
2009-03-04,1.0,1.0499999523162842,1.0,1.0499999523162842,700.0
2009-03-05,1.100000023841858,1.0700000524520874,0.949999988079071,1.25,8200.0
2009-03-06,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.1200000047683716,100.0
2009-03-09,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,100.0
2009-03-10,1.2200000286102295,1.190000057220459,1.190000057220459,1.25,16700.0
2009-03-11,1.2400000095367432,1.2400000095367432,1.1399999856948853,1.2899999618530273,1500.0
2009-03-12,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,1500.0
2009-03-13,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,0.0
2009-03-16,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,0.0
2009-03-17,1.2400000095367432,1.350000023841858,1.2400000095367432,1.350000023841858,900.0
2009-03-18,1.3899999856948853,1.350000023841858,1.350000023841858,1.5299999713897705,2200.0
2009-03-19,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,100.0
2009-03-20,1.25,1.2599999904632568,1.25,1.2599999904632568,200.0
2009-03-23,1.2599999904632568,1.2599999904632568,1.2599999904632568,1.2599999904632568,0.0
2009-03-24,1.2000000476837158,1.25,1.2000000476837158,1.25,500.0
2009-03-25,1.25,1.25,1.25,1.2999999523162842,9900.0
2009-03-26,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,100.0
2009-03-27,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2009-03-30,1.25,1.2400000095367432,1.2400000095367432,1.25,800.0
2009-03-31,1.2799999713897705,1.2999999523162842,1.2799999713897705,1.2999999523162842,400.0
2009-04-01,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2009-04-02,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2009-04-03,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2009-04-06,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2009-04-07,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2009-04-08,1.25,1.1799999475479126,1.100000023841858,1.25,1800.0
2009-04-09,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,600.0
