Date,ledsopen,ledsclose,ledslow,ledshigh,ledsvolume
2012-05-04,36.29999923706055,33.79999923706055,33.20000076293945,37.5,5900.0
2012-05-07,33.79999923706055,34.400001525878906,33.79999923706055,35.29999923706055,3000.0
2012-05-08,34.400001525878906,33.70000076293945,33.400001525878906,34.400001525878906,1800.0
2012-05-09,33.099998474121094,33.70000076293945,32.5,34.0,2200.0
2012-05-10,34.0,34.29999923706055,33.5,34.599998474121094,1800.0
2012-05-11,34.20000076293945,34.599998474121094,33.70000076293945,35.0,2500.0
2012-05-14,34.0,33.29999923706055,33.099998474121094,34.099998474121094,1200.0
2012-05-15,33.70000076293945,35.099998474121094,33.70000076293945,35.29999923706055,2900.0
2012-05-16,35.0,34.5,33.900001525878906,36.70000076293945,3200.0
2012-05-17,34.29999923706055,33.599998474121094,32.599998474121094,34.900001525878906,3200.0
2012-05-18,33.599998474121094,33.70000076293945,33.099998474121094,34.099998474121094,2400.0
2012-05-21,33.599998474121094,34.79999923706055,32.900001525878906,34.900001525878906,2700.0
2012-05-22,35.20000076293945,34.29999923706055,33.70000076293945,35.20000076293945,1500.0
2012-05-23,34.0,34.5,33.79999923706055,35.0,1100.0
2012-05-24,34.400001525878906,33.0,32.599998474121094,34.400001525878906,11100.0
2012-05-25,33.099998474121094,31.399999618530273,30.600000381469727,33.79999923706055,6400.0
2012-05-29,32.0,31.700000762939453,31.100000381469727,32.0,900.0
2012-05-30,31.399999618530273,33.099998474121094,30.799999237060547,33.5,18200.0
2012-05-31,33.599998474121094,31.799999237060547,31.100000381469727,34.0,7400.0
2012-06-01,31.100000381469727,30.600000381469727,30.0,31.5,3200.0
2012-06-04,30.5,30.100000381469727,28.799999237060547,31.0,2900.0
2012-06-05,30.5,31.299999237060547,30.100000381469727,32.400001525878906,2000.0
2012-06-06,32.0,31.799999237060547,31.299999237060547,32.70000076293945,1300.0
2012-06-07,32.400001525878906,31.5,31.399999618530273,32.599998474121094,1200.0
2012-06-08,31.399999618530273,31.100000381469727,30.600000381469727,31.399999618530273,200.0
2012-06-11,31.399999618530273,30.200000762939453,30.0,31.5,1200.0
2012-06-12,30.399999618530273,29.5,29.5,30.5,2300.0
2012-06-13,29.100000381469727,27.200000762939453,26.299999237060547,29.799999237060547,11200.0
2012-06-14,27.600000381469727,27.0,25.399999618530273,27.700000762939453,8900.0
2012-06-15,27.0,28.200000762939453,27.0,28.299999237060547,1700.0
2012-06-18,28.100000381469727,27.600000381469727,26.700000762939453,31.0,16200.0
2012-06-19,27.700000762939453,26.700000762939453,26.399999618530273,28.399999618530273,4500.0
2012-06-20,26.700000762939453,26.799999237060547,25.700000762939453,28.200000762939453,4600.0
2012-06-21,27.100000381469727,26.899999618530273,26.0,28.0,2000.0
2012-06-22,27.5,26.799999237060547,25.100000381469727,28.299999237060547,2400.0
2012-06-25,26.100000381469727,27.5,26.100000381469727,27.799999237060547,1000.0
2012-06-26,27.5,26.0,26.0,28.799999237060547,3500.0
2012-06-27,26.600000381469727,28.100000381469727,26.0,29.200000762939453,6700.0
2012-06-28,28.100000381469727,30.200000762939453,28.100000381469727,30.899999618530273,10500.0
2012-06-29,30.799999237060547,30.899999618530273,29.0,31.5,6600.0
2012-07-02,30.799999237060547,30.299999237060547,29.700000762939453,31.899999618530273,3600.0
2012-07-03,30.100000381469727,30.100000381469727,30.0,31.200000762939453,1000.0
2012-07-05,29.899999618530273,28.700000762939453,28.5,30.899999618530273,2500.0
2012-07-06,28.700000762939453,28.299999237060547,27.5,29.5,6400.0
2012-07-09,28.299999237060547,27.799999237060547,27.0,28.899999618530273,3700.0
2012-07-10,27.899999618530273,26.299999237060547,25.0,28.200000762939453,9400.0
2012-07-11,26.799999237060547,25.0,25.0,26.799999237060547,8100.0
2012-07-12,25.0,24.399999618530273,23.200000762939453,25.100000381469727,7000.0
2012-07-13,24.399999618530273,23.200000762939453,23.0,24.700000762939453,5100.0
2012-07-16,22.600000381469727,23.100000381469727,22.399999618530273,23.600000381469727,2500.0
2012-07-17,23.200000762939453,22.700000762939453,22.700000762939453,24.399999618530273,1000.0
2012-07-18,22.799999237060547,23.0,22.600000381469727,24.0,1600.0
2012-07-19,23.100000381469727,24.100000381469727,23.100000381469727,24.200000762939453,2200.0
2012-07-20,23.299999237060547,23.200000762939453,22.600000381469727,23.5,1600.0
2012-07-23,22.799999237060547,22.299999237060547,21.100000381469727,23.0,1800.0
2012-07-24,22.5,22.200000762939453,21.899999618530273,22.799999237060547,300.0
2012-07-25,21.700000762939453,21.399999618530273,21.299999237060547,22.399999618530273,800.0
2012-07-26,22.0,23.399999618530273,21.100000381469727,24.100000381469727,5200.0
2012-07-27,23.5,22.799999237060547,22.100000381469727,23.600000381469727,1100.0
2012-07-30,23.5,23.0,22.600000381469727,24.0,200.0
2012-07-31,22.799999237060547,23.700000762939453,22.799999237060547,24.399999618530273,300.0
2012-08-01,24.299999237060547,24.600000381469727,23.600000381469727,24.700000762939453,5300.0
2012-08-02,24.200000762939453,25.399999618530273,22.700000762939453,25.399999618530273,500.0
2012-08-03,25.399999618530273,24.100000381469727,23.399999618530273,25.399999618530273,2400.0
2012-08-06,24.5,24.700000762939453,23.700000762939453,26.0,1900.0
2012-08-07,25.0,24.700000762939453,22.5,25.100000381469727,2400.0
2012-08-08,24.399999618530273,23.299999237060547,22.799999237060547,24.600000381469727,700.0
2012-08-09,23.0,22.5,21.899999618530273,23.0,1400.0
2012-08-10,22.299999237060547,23.399999618530273,22.299999237060547,24.200000762939453,600.0
2012-08-13,22.399999618530273,22.5,21.700000762939453,23.0,1600.0
2012-08-14,22.100000381469727,20.299999237060547,20.100000381469727,22.399999618530273,6900.0
2012-08-15,20.700000762939453,20.299999237060547,20.100000381469727,20.899999618530273,2900.0
2012-08-16,20.200000762939453,20.399999618530273,20.100000381469727,20.399999618530273,1400.0
2012-08-17,20.399999618530273,20.799999237060547,20.100000381469727,20.799999237060547,900.0
2012-08-20,20.5,20.100000381469727,20.100000381469727,21.100000381469727,2800.0
2012-08-21,20.100000381469727,20.399999618530273,20.100000381469727,20.799999237060547,6200.0
2012-08-22,20.299999237060547,20.399999618530273,19.899999618530273,20.5,5300.0
2012-08-23,20.5,23.700000762939453,20.5,24.399999618530273,8900.0
2012-08-24,23.899999618530273,23.0,22.0,24.200000762939453,2700.0
2012-08-27,23.399999618530273,21.899999618530273,21.5,24.0,3700.0
2012-08-28,21.899999618530273,22.399999618530273,21.600000381469727,22.399999618530273,3000.0
2012-08-29,22.0,20.899999618530273,20.5,22.5,3400.0
2012-08-30,20.700000762939453,19.700000762939453,18.299999237060547,22.0,4600.0
2012-08-31,19.200000762939453,20.200000762939453,19.100000381469727,20.899999618530273,900.0
2012-09-04,19.799999237060547,19.600000381469727,18.299999237060547,19.899999618530273,7100.0
2012-09-05,19.899999618530273,18.399999618530273,18.299999237060547,19.899999618530273,2900.0
2012-09-06,18.399999618530273,18.799999237060547,18.299999237060547,19.5,1400.0
2012-09-07,18.399999618530273,18.5,18.399999618530273,19.200000762939453,2600.0
2012-09-10,18.899999618530273,19.5,18.899999618530273,19.5,4900.0
2012-09-11,20.0,21.899999618530273,19.700000762939453,22.0,4900.0
2012-09-12,22.200000762939453,21.399999618530273,20.299999237060547,22.200000762939453,1900.0
2012-09-13,21.200000762939453,20.899999618530273,19.600000381469727,21.5,7000.0
2012-09-14,20.799999237060547,20.399999618530273,20.100000381469727,21.399999618530273,13400.0
2012-09-17,20.5,19.5,19.200000762939453,20.5,2800.0
2012-09-18,20.0,19.399999618530273,19.0,20.799999237060547,4100.0
2012-09-19,19.299999237060547,19.0,17.899999618530273,19.700000762939453,7600.0
2012-09-20,18.700000762939453,19.0,18.600000381469727,19.5,400.0
2012-09-21,19.0,19.100000381469727,18.600000381469727,19.200000762939453,1100.0
2012-09-24,19.100000381469727,19.200000762939453,19.100000381469727,19.799999237060547,600.0
2012-09-25,19.0,18.5,18.5,19.299999237060547,3800.0
2012-09-26,18.799999237060547,18.100000381469727,16.299999237060547,19.0,18200.0
2012-09-27,17.899999618530273,17.200000762939453,17.200000762939453,19.5,23400.0
2012-09-28,17.0,17.200000762939453,16.600000381469727,17.899999618530273,11300.0
2012-10-01,17.200000762939453,18.200000762939453,17.200000762939453,18.799999237060547,3900.0
2012-10-02,18.100000381469727,17.600000381469727,17.399999618530273,19.5,3200.0
2012-10-03,17.0,17.299999237060547,17.0,18.5,900.0
2012-10-04,17.600000381469727,18.200000762939453,17.600000381469727,18.5,300.0
2012-10-05,18.600000381469727,18.200000762939453,18.100000381469727,18.700000762939453,700.0
2012-10-08,17.799999237060547,17.899999618530273,17.799999237060547,18.0,700.0
2012-10-09,18.0,17.200000762939453,17.0,18.299999237060547,3000.0
2012-10-10,17.0,16.700000762939453,16.600000381469727,17.200000762939453,700.0
2012-10-11,16.899999618530273,17.100000381469727,16.700000762939453,17.200000762939453,2600.0
2012-10-12,16.799999237060547,16.200000762939453,15.5,17.200000762939453,10200.0
2012-10-15,16.100000381469727,15.600000381469727,15.199999809265137,16.100000381469727,6500.0
2012-10-16,16.399999618530273,15.300000190734863,15.300000190734863,16.399999618530273,1800.0
2012-10-17,15.699999809265137,15.100000381469727,14.800000190734863,16.600000381469727,10300.0
2012-10-18,15.100000381469727,13.199999809265137,13.0,15.100000381469727,22600.0
2012-10-19,13.199999809265137,12.699999809265137,12.699999809265137,13.600000381469727,5600.0
2012-10-22,12.699999809265137,12.199999809265137,12.100000381469727,13.300000190734863,10400.0
2012-10-23,12.199999809265137,12.899999618530273,11.699999809265137,13.5,13300.0
2012-10-24,13.600000381469727,13.399999618530273,13.100000381469727,13.899999618530273,4800.0
2012-10-25,13.300000190734863,11.800000190734863,11.5,13.800000190734863,7300.0
2012-10-26,12.600000381469727,12.100000381469727,11.800000190734863,12.699999809265137,6100.0
2012-10-31,12.5,12.399999618530273,12.100000381469727,12.899999618530273,1400.0
2012-11-01,12.600000381469727,13.399999618530273,12.600000381469727,13.699999809265137,5700.0
2012-11-02,13.399999618530273,13.0,12.5,13.699999809265137,3900.0
2012-11-05,12.600000381469727,13.0,12.600000381469727,13.600000381469727,2200.0
2012-11-06,13.300000190734863,13.600000381469727,13.300000190734863,13.699999809265137,2300.0
2012-11-07,13.600000381469727,13.600000381469727,13.0,13.699999809265137,1000.0
2012-11-08,13.300000190734863,12.800000190734863,12.800000190734863,13.800000190734863,1400.0
2012-11-09,12.5,13.399999618530273,12.5,13.600000381469727,900.0
2012-11-12,13.399999618530273,13.0,12.600000381469727,13.5,800.0
2012-11-13,12.699999809265137,12.0,11.699999809265137,13.399999618530273,13500.0
2012-11-14,12.399999618530273,11.399999618530273,11.0,12.5,1300.0
2012-11-15,11.800000190734863,11.399999618530273,11.199999809265137,12.100000381469727,900.0
2012-11-16,11.800000190734863,11.600000381469727,11.600000381469727,12.399999618530273,4500.0
2012-11-19,11.399999618530273,10.699999809265137,10.699999809265137,12.0,6900.0
2012-11-20,10.899999618530273,11.600000381469727,10.600000381469727,12.100000381469727,2200.0
2012-11-21,12.0,11.899999618530273,11.699999809265137,12.0,200.0
2012-11-23,12.199999809265137,11.899999618530273,11.899999618530273,12.199999809265137,3400.0
2012-11-26,12.0,12.0,11.199999809265137,12.0,2200.0
2012-11-27,11.899999618530273,11.800000190734863,11.300000190734863,12.100000381469727,5700.0
2012-11-28,11.600000381469727,11.5,11.399999618530273,12.0,5900.0
2012-11-29,10.5,11.399999618530273,10.5,11.800000190734863,2800.0
2012-11-30,11.600000381469727,10.699999809265137,10.300000190734863,11.699999809265137,7000.0
2012-12-03,10.699999809265137,11.100000381469727,10.699999809265137,11.199999809265137,2500.0
2012-12-04,10.800000190734863,10.0,9.699999809265137,11.0,16000.0
2012-12-05,10.0,10.0,10.0,10.5,7900.0
2012-12-06,10.0,9.199999809265137,8.800000190734863,10.0,13600.0
2012-12-07,9.0,9.0,8.800000190734863,9.5,25300.0
2012-12-10,8.699999809265137,9.899999618530273,8.699999809265137,9.899999618530273,13100.0
2012-12-11,9.899999618530273,10.300000190734863,9.899999618530273,10.5,6300.0
2012-12-12,10.100000381469727,9.899999618530273,9.600000381469727,10.100000381469727,3900.0
2012-12-13,9.600000381469727,9.899999618530273,9.600000381469727,10.300000190734863,5700.0
2012-12-14,10.0,9.800000190734863,9.5,10.199999809265137,2700.0
2012-12-17,9.699999809265137,10.300000190734863,9.699999809265137,10.399999618530273,7600.0
2012-12-18,10.300000190734863,10.0,10.0,10.800000190734863,16000.0
2012-12-19,10.100000381469727,9.600000381469727,9.600000381469727,10.199999809265137,7700.0
2012-12-20,9.600000381469727,10.300000190734863,9.600000381469727,10.399999618530273,2100.0
2012-12-21,10.0,10.0,9.800000190734863,10.5,20400.0
2012-12-24,9.899999618530273,9.699999809265137,9.699999809265137,10.199999809265137,13000.0
2012-12-26,9.699999809265137,9.100000381469727,9.100000381469727,10.0,7800.0
2012-12-27,9.100000381469727,9.0,8.800000190734863,9.800000190734863,11300.0
2012-12-28,8.800000190734863,8.199999809265137,8.100000381469727,9.600000381469727,63400.0
2012-12-31,8.300000190734863,8.100000381469727,7.5,9.0,32200.0
2013-01-02,8.399999618530273,8.800000190734863,8.399999618530273,9.0,5600.0
2013-01-03,8.5,8.399999618530273,8.0,8.800000190734863,6500.0
2013-01-04,8.199999809265137,8.300000190734863,8.100000381469727,8.5,8400.0
2013-01-07,8.5,7.900000095367432,7.900000095367432,8.5,11100.0
2013-01-08,7.900000095367432,8.0,7.900000095367432,8.0,3900.0
2013-01-09,8.0,7.599999904632568,7.599999904632568,8.0,23600.0
2013-01-10,7.699999809265137,7.800000190734863,7.599999904632568,8.0,11500.0
2013-01-11,8.0,7.699999809265137,7.699999809265137,8.5,25700.0
2013-01-14,8.0,7.0,7.0,8.0,26700.0
2013-01-15,7.099999904632568,6.800000190734863,6.0,7.800000190734863,105600.0
2013-01-16,6.800000190734863,6.800000190734863,6.599999904632568,7.300000190734863,18000.0
2013-01-17,6.800000190734863,6.599999904632568,6.5,6.900000095367432,6600.0
2013-01-18,6.5,6.400000095367432,6.300000190734863,6.699999809265137,18300.0
2013-01-22,6.099999904632568,6.599999904632568,6.099999904632568,7.0,5800.0
2013-01-23,6.699999809265137,8.199999809265137,6.699999809265137,8.699999809265137,91100.0
2013-01-24,8.100000381469727,7.699999809265137,7.300000190734863,8.399999618530273,22700.0
2013-01-25,7.400000095367432,7.400000095367432,7.300000190734863,8.199999809265137,11600.0
2013-01-28,7.699999809265137,6.900000095367432,6.800000190734863,7.699999809265137,23300.0
2013-01-29,6.699999809265137,7.0,6.599999904632568,7.199999809265137,2900.0
2013-01-30,6.699999809265137,6.800000190734863,6.699999809265137,7.0,5100.0
2013-01-31,6.800000190734863,6.900000095367432,6.800000190734863,7.400000095367432,10700.0
2013-02-01,7.300000190734863,7.400000095367432,7.0,7.699999809265137,18000.0
2013-02-04,7.699999809265137,7.199999809265137,7.099999904632568,7.699999809265137,5500.0
2013-02-05,7.5,7.0,6.900000095367432,7.5,6000.0
2013-02-06,7.099999904632568,7.099999904632568,7.0,7.300000190734863,3200.0
2013-02-07,7.199999809265137,7.0,6.900000095367432,7.400000095367432,28400.0
2013-02-08,7.300000190734863,6.599999904632568,6.5,7.300000190734863,26400.0
2013-02-11,6.699999809265137,6.900000095367432,6.599999904632568,7.0,2700.0
2013-02-12,6.599999904632568,6.699999809265137,6.400000095367432,7.199999809265137,2200.0
2013-02-13,6.699999809265137,6.599999904632568,6.599999904632568,6.800000190734863,2200.0
2013-02-14,6.599999904632568,6.699999809265137,6.599999904632568,6.900000095367432,3100.0
2013-02-15,7.0,6.699999809265137,6.5,7.0,9400.0
2013-02-19,6.800000190734863,6.900000095367432,6.800000190734863,7.199999809265137,4900.0
2013-02-20,7.0,6.599999904632568,6.599999904632568,7.199999809265137,16100.0
2013-02-21,6.599999904632568,6.599999904632568,6.599999904632568,7.0,6900.0
2013-02-22,6.800000190734863,7.300000190734863,6.800000190734863,7.300000190734863,4800.0
2013-02-25,7.400000095367432,8.100000381469727,7.300000190734863,8.199999809265137,27900.0
2013-02-26,8.100000381469727,7.599999904632568,7.099999904632568,8.5,8600.0
2013-02-27,7.300000190734863,7.699999809265137,7.099999904632568,7.800000190734863,300.0
2013-02-28,7.5,7.400000095367432,7.300000190734863,7.699999809265137,500.0
2013-03-01,7.400000095367432,7.099999904632568,7.099999904632568,7.400000095367432,3400.0
2013-03-04,7.099999904632568,7.0,6.800000190734863,7.599999904632568,1900.0
2013-03-05,7.5,8.5,6.800000190734863,8.899999618530273,60300.0
2013-03-06,8.0,8.199999809265137,7.599999904632568,8.800000190734863,13200.0
2013-03-07,7.900000095367432,8.600000381469727,7.900000095367432,8.699999809265137,13500.0
2013-03-08,8.5,9.800000190734863,8.5,10.399999618530273,97000.0
2013-03-11,10.100000381469727,9.699999809265137,8.5,10.300000190734863,25000.0
2013-03-12,10.100000381469727,11.600000381469727,9.899999618530273,11.899999618530273,82400.0
2013-03-13,12.600000381469727,12.199999809265137,11.300000190734863,12.600000381469727,73600.0
2013-03-14,12.399999618530273,11.899999618530273,11.600000381469727,12.699999809265137,26300.0
2013-03-15,12.0,10.100000381469727,10.100000381469727,12.199999809265137,30500.0
2013-03-18,10.100000381469727,10.0,9.100000381469727,10.5,23600.0
2013-03-19,10.199999809265137,9.600000381469727,9.600000381469727,10.399999618530273,9900.0
2013-03-20,10.0,10.199999809265137,9.699999809265137,10.399999618530273,3500.0
2013-03-21,10.199999809265137,9.800000190734863,9.800000190734863,10.199999809265137,3700.0
2013-03-22,10.0,11.199999809265137,10.0,11.899999618530273,21100.0
2013-03-25,11.800000190734863,12.800000190734863,11.5,12.899999618530273,58600.0
2013-03-26,12.699999809265137,16.200000762939453,12.699999809265137,16.200000762939453,202100.0
2013-03-27,16.299999237060547,15.0,14.199999809265137,16.5,82600.0
2013-03-28,14.100000381469727,13.800000190734863,13.0,14.600000381469727,41300.0
2013-04-01,14.0,13.199999809265137,13.0,14.0,14600.0
2013-04-02,13.399999618530273,14.100000381469727,13.0,14.800000190734863,31400.0
2013-04-03,14.100000381469727,13.0,12.5,15.0,55800.0
2013-04-04,14.199999809265137,13.100000381469727,12.699999809265137,14.199999809265137,21800.0
2013-04-05,13.0,13.300000190734863,12.600000381469727,13.899999618530273,9700.0
2013-04-08,12.699999809265137,12.899999618530273,12.699999809265137,13.5,5100.0
2013-04-09,13.399999618530273,13.600000381469727,13.199999809265137,13.899999618530273,13000.0
2013-04-10,14.399999618530273,14.300000190734863,13.699999809265137,15.5,43800.0
2013-04-11,14.300000190734863,11.800000190734863,11.300000190734863,14.399999618530273,67000.0
2013-04-12,12.0,12.300000190734863,12.0,12.699999809265137,9400.0
2013-04-15,12.199999809265137,11.5,11.300000190734863,12.699999809265137,17700.0
2013-04-16,11.899999618530273,12.199999809265137,11.699999809265137,12.300000190734863,8700.0
2013-04-17,12.199999809265137,11.5,11.5,12.399999618530273,5600.0
2013-04-18,12.300000190734863,11.199999809265137,11.0,12.300000190734863,10000.0
2013-04-19,11.5,11.699999809265137,11.300000190734863,13.0,31000.0
2013-04-22,11.5,11.899999618530273,11.5,11.899999618530273,5800.0
2013-04-23,12.0,13.0,12.0,14.199999809265137,57700.0
2013-04-24,12.399999618530273,12.199999809265137,11.300000190734863,13.399999618530273,34200.0
2013-04-25,12.600000381469727,14.600000381469727,12.600000381469727,14.699999809265137,65800.0
2013-04-26,14.399999618530273,17.600000381469727,13.5,18.399999618530273,198000.0
2013-04-29,17.200000762939453,22.399999618530273,17.200000762939453,22.899999618530273,310900.0
2013-04-30,22.5,20.200000762939453,20.0,24.399999618530273,320500.0
2013-05-01,18.799999237060547,16.0,15.800000190734863,20.0,237900.0
2013-05-02,16.200000762939453,16.0,14.5,17.0,138100.0
2013-05-03,16.200000762939453,15.699999809265137,15.199999809265137,17.399999618530273,117600.0
2013-05-06,15.699999809265137,14.699999809265137,13.800000190734863,16.0,114400.0
2013-05-07,14.199999809265137,14.5,13.800000190734863,15.5,101400.0
2013-05-08,14.600000381469727,13.600000381469727,13.5,15.5,88900.0
2013-05-09,13.399999618530273,13.5,13.300000190734863,14.300000190734863,56700.0
2013-05-10,13.5,13.199999809265137,12.899999618530273,14.0,54200.0
2013-05-13,13.0,15.199999809265137,12.800000190734863,15.899999618530273,242200.0
2013-05-14,15.399999618530273,15.0,14.699999809265137,16.700000762939453,188100.0
2013-05-15,15.800000190734863,15.100000381469727,14.600000381469727,16.0,62400.0
2013-05-16,15.100000381469727,13.699999809265137,13.699999809265137,15.100000381469727,57100.0
2013-05-17,13.699999809265137,13.600000381469727,13.5,14.800000190734863,64700.0
2013-05-20,13.5,14.800000190734863,13.5,14.800000190734863,84500.0
2013-05-21,16.200000762939453,17.399999618530273,16.0,19.399999618530273,442900.0
2013-05-22,17.5,15.199999809265137,15.100000381469727,17.700000762939453,145400.0
2013-05-23,14.800000190734863,15.199999809265137,14.199999809265137,15.899999618530273,64800.0
2013-05-24,15.100000381469727,14.800000190734863,14.399999618530273,15.5,41100.0
2013-05-28,15.399999618530273,15.0,14.899999618530273,15.699999809265137,36800.0
2013-05-29,15.100000381469727,15.5,14.300000190734863,15.600000381469727,78000.0
2013-05-30,16.0,16.200000762939453,15.600000381469727,17.0,118400.0
2013-05-31,16.600000381469727,16.100000381469727,16.0,17.799999237060547,133100.0
2013-06-03,16.899999618530273,15.699999809265137,14.800000190734863,17.0,55700.0
2013-06-04,15.800000190734863,16.100000381469727,15.800000190734863,16.700000762939453,51900.0
2013-06-05,16.0,15.899999618530273,15.399999618530273,16.399999618530273,40600.0
2013-06-06,16.200000762939453,16.399999618530273,15.600000381469727,16.700000762939453,60800.0
2013-06-07,16.399999618530273,17.100000381469727,16.100000381469727,17.5,105500.0
2013-06-10,17.299999237060547,19.100000381469727,17.100000381469727,19.600000381469727,188300.0
2013-06-11,18.5,19.600000381469727,17.899999618530273,20.899999618530273,222200.0
2013-06-12,19.899999618530273,17.399999618530273,16.600000381469727,20.899999618530273,157800.0
2013-06-13,17.700000762939453,18.899999618530273,16.600000381469727,19.0,81300.0
2013-06-14,19.100000381469727,18.399999618530273,18.100000381469727,19.799999237060547,98600.0
2013-06-17,19.399999618530273,18.299999237060547,17.200000762939453,19.399999618530273,66400.0
2013-06-18,18.200000762939453,17.5,17.0,18.299999237060547,79900.0
2013-06-19,17.399999618530273,17.399999618530273,17.0,17.600000381469727,22600.0
2013-06-20,17.200000762939453,16.5,16.200000762939453,17.200000762939453,45300.0
2013-06-21,16.600000381469727,17.0,16.600000381469727,18.200000762939453,122700.0
2013-06-24,16.600000381469727,15.600000381469727,15.199999809265137,16.799999237060547,87300.0
2013-06-25,15.800000190734863,15.800000190734863,15.5,16.299999237060547,24200.0
2013-06-26,16.200000762939453,16.799999237060547,15.899999618530273,17.0,46700.0
2013-06-27,17.200000762939453,17.100000381469727,16.700000762939453,18.399999618530273,154800.0
2013-06-28,17.200000762939453,17.200000762939453,16.600000381469727,17.399999618530273,22200.0
2013-07-01,17.399999618530273,17.399999618530273,17.200000762939453,17.700000762939453,14300.0
2013-07-02,17.600000381469727,16.600000381469727,16.299999237060547,18.0,52400.0
2013-07-03,16.600000381469727,16.5,15.300000190734863,17.100000381469727,44400.0
2013-07-05,16.200000762939453,15.899999618530273,15.800000190734863,16.399999618530273,22700.0
2013-07-08,16.100000381469727,15.699999809265137,15.600000381469727,16.200000762939453,19300.0
2013-07-09,15.899999618530273,16.600000381469727,15.399999618530273,16.799999237060547,42000.0
2013-07-10,16.700000762939453,16.399999618530273,15.600000381469727,16.899999618530273,52700.0
2013-07-11,14.0,13.800000190734863,12.600000381469727,14.399999618530273,168000.0
2013-07-12,13.0,13.300000190734863,13.0,14.100000381469727,30100.0
2013-07-15,13.100000381469727,12.800000190734863,12.800000190734863,13.800000190734863,57200.0
2013-07-16,12.699999809265137,12.5,12.5,13.199999809265137,29000.0
2013-07-17,12.5,11.399999618530273,11.300000190734863,12.699999809265137,63800.0
2013-07-18,11.399999618530273,11.600000381469727,11.300000190734863,11.899999618530273,37800.0
2013-07-19,11.199999809265137,11.399999618530273,11.0,12.0,34600.0
2013-07-22,11.300000190734863,11.399999618530273,11.100000381469727,11.399999618530273,24300.0
2013-07-23,11.5,11.899999618530273,11.300000190734863,12.0,35000.0
2013-07-24,12.0,12.399999618530273,12.0,12.399999618530273,26000.0
2013-07-25,12.5,13.100000381469727,12.399999618530273,13.199999809265137,42900.0
2013-07-26,12.800000190734863,12.800000190734863,12.5,13.0,22400.0
2013-07-29,12.699999809265137,13.199999809265137,12.600000381469727,13.5,38400.0
2013-07-30,13.5,12.699999809265137,12.5,13.5,12100.0
2013-07-31,12.600000381469727,12.300000190734863,12.0,12.800000190734863,26600.0
2013-08-01,12.300000190734863,11.5,11.0,12.300000190734863,66700.0
2013-08-02,11.300000190734863,11.199999809265137,11.199999809265137,11.600000381469727,16300.0
2013-08-05,11.199999809265137,11.399999618530273,11.100000381469727,11.399999618530273,19300.0
2013-08-06,11.399999618530273,11.600000381469727,11.199999809265137,11.800000190734863,26600.0
2013-08-07,11.399999618530273,10.5,10.300000190734863,11.800000190734863,72900.0
2013-08-08,9.199999809265137,8.5,8.5,9.899999618530273,101000.0
2013-08-09,8.5,8.800000190734863,8.5,9.199999809265137,22800.0
2013-08-12,9.0,8.600000381469727,8.600000381469727,9.100000381469727,21500.0
2013-08-13,8.800000190734863,8.399999618530273,8.199999809265137,8.800000190734863,37700.0
2013-08-14,8.300000190734863,8.0,8.0,8.399999618530273,13800.0
2013-08-15,8.0,9.0,7.900000095367432,9.899999618530273,53100.0
2013-08-16,9.300000190734863,8.600000381469727,8.600000381469727,9.5,21600.0
2013-08-19,8.600000381469727,8.600000381469727,8.600000381469727,9.0,8300.0
2013-08-20,8.699999809265137,8.699999809265137,8.5,9.300000190734863,14500.0
2013-08-21,8.899999618530273,8.600000381469727,8.100000381469727,8.899999618530273,18700.0
2013-08-22,9.0,8.5,8.5,9.0,6500.0
2013-08-23,8.600000381469727,8.800000190734863,8.5,8.800000190734863,5300.0
2013-08-26,8.800000190734863,8.800000190734863,8.600000381469727,9.0,7300.0
2013-08-27,8.300000190734863,8.699999809265137,8.300000190734863,8.800000190734863,5600.0
2013-08-28,8.5,8.5,8.399999618530273,9.100000381469727,10500.0
2013-08-29,8.600000381469727,8.399999618530273,8.399999618530273,8.800000190734863,5600.0
2013-08-30,8.699999809265137,8.600000381469727,8.399999618530273,8.699999809265137,1900.0
2013-09-03,8.399999618530273,8.5,8.399999618530273,8.600000381469727,5500.0
2013-09-04,8.399999618530273,8.899999618530273,8.399999618530273,9.100000381469727,40700.0
2013-09-05,8.899999618530273,9.300000190734863,8.899999618530273,9.399999618530273,21300.0
2013-09-06,9.399999618530273,9.199999809265137,9.199999809265137,9.399999618530273,4200.0
2013-09-09,9.300000190734863,9.199999809265137,8.600000381469727,9.300000190734863,12800.0
2013-09-10,9.100000381469727,9.100000381469727,8.899999618530273,9.300000190734863,10500.0
2013-09-11,9.300000190734863,9.100000381469727,9.100000381469727,9.5,14000.0
2013-09-12,9.199999809265137,9.5,8.899999618530273,10.0,39300.0
2013-09-13,9.600000381469727,9.399999618530273,9.199999809265137,9.699999809265137,5900.0
2013-09-16,9.600000381469727,9.199999809265137,9.100000381469727,9.899999618530273,5900.0
2013-09-17,9.300000190734863,9.300000190734863,9.0,9.699999809265137,3900.0
2013-09-18,9.300000190734863,9.399999618530273,9.300000190734863,9.600000381469727,7700.0
2013-09-19,9.399999618530273,9.399999618530273,9.300000190734863,9.600000381469727,5000.0
2013-09-20,9.399999618530273,9.5,9.300000190734863,9.699999809265137,8700.0
2013-09-23,9.600000381469727,9.600000381469727,9.300000190734863,9.600000381469727,6200.0
