Date,orlyopen,orlyclose,orlylow,orlyhigh,orlyvolume
2010-03-03,39.5099983215332,39.2599983215332,39.13999938964844,39.650001525878906,1564300
2010-03-04,38.88999938964844,39.52000045776367,38.880001068115234,39.59000015258789,1525100
2010-03-05,39.54999923706055,39.720001220703125,39.38999938964844,39.79999923706055,1495100
2010-03-08,39.650001525878906,39.77000045776367,39.54999923706055,40.09000015258789,1073400
2010-03-09,39.58000183105469,39.7400016784668,39.56999969482422,40.02000045776367,1192500
2010-03-10,40.11000061035156,40.2599983215332,39.619998931884766,40.400001525878906,1354100
2010-03-11,40.060001373291016,40.33000183105469,39.90999984741211,40.400001525878906,966700
2010-03-12,40.349998474121094,40.43000030517578,40.130001068115234,40.43000030517578,697500
2010-03-15,40.439998626708984,40.459999084472656,40.20000076293945,40.560001373291016,929900
2010-03-16,40.5,41.11000061035156,40.349998474121094,41.119998931884766,1283200
2010-03-17,40.970001220703125,41.88999938964844,40.939998626708984,41.900001525878906,2061900
2010-03-18,41.970001220703125,41.90999984741211,41.650001525878906,42.209999084472656,1707800
2010-03-19,42.11000061035156,42.0,41.720001220703125,42.18000030517578,2248100
2010-03-22,41.9900016784668,42.7599983215332,41.93000030517578,42.91999816894531,1512600
2010-03-23,42.779998779296875,43.0,42.45000076293945,43.0,909700
2010-03-24,42.709999084472656,42.040000915527344,41.880001068115234,42.75,1488100
2010-03-25,42.33000183105469,41.959999084472656,41.93000030517578,42.349998474121094,1167400
2010-03-26,41.90999984741211,42.029998779296875,41.75,42.220001220703125,1055200
2010-03-29,41.02000045776367,41.7599983215332,40.77000045776367,42.04999923706055,1835700
2010-03-30,41.880001068115234,41.83000183105469,41.41999816894531,42.08000183105469,969200
2010-03-31,41.650001525878906,41.709999084472656,41.45000076293945,41.939998626708984,1617400
2010-04-01,41.810001373291016,41.93000030517578,41.560001373291016,42.029998779296875,1188200
2010-04-05,41.97999954223633,42.06999969482422,41.66999816894531,42.119998931884766,1091200
2010-04-06,41.84000015258789,41.90999984741211,41.790000915527344,42.15999984741211,1274100
2010-04-07,41.400001525878906,41.72999954223633,41.400001525878906,41.95000076293945,1408200
2010-04-08,41.58000183105469,41.61000061035156,41.29999923706055,41.66999816894531,2617500
2010-04-09,41.70000076293945,41.83000183105469,41.310001373291016,41.880001068115234,859900
2010-04-12,41.810001373291016,41.880001068115234,41.459999084472656,42.0,1115100
2010-04-13,41.959999084472656,42.150001525878906,41.72999954223633,42.209999084472656,668300
2010-04-14,42.38999938964844,43.529998779296875,42.33000183105469,43.56999969482422,1477600
2010-04-15,43.40999984741211,43.81999969482422,43.40999984741211,44.0,1333700
2010-04-16,43.72999954223633,43.58000183105469,43.380001068115234,43.9900016784668,1839700
2010-04-19,43.63999938964844,43.84000015258789,43.22999954223633,43.939998626708984,1129500
2010-04-20,43.959999084472656,44.349998474121094,43.81999969482422,44.439998626708984,1072600
2010-04-21,44.349998474121094,44.66999816894531,43.97999954223633,44.77000045776367,1128900
2010-04-22,44.5099983215332,46.029998779296875,44.5,46.150001525878906,2210900
2010-04-23,46.189998626708984,46.27000045776367,45.619998931884766,46.310001373291016,2052100
2010-04-26,46.380001068115234,46.560001373291016,46.31999969482422,46.83000183105469,1831400
2010-04-27,46.560001373291016,45.880001068115234,45.79999923706055,46.790000915527344,2158700
2010-04-28,45.939998626708984,46.34000015258789,45.66999816894531,46.75,2068700
2010-04-29,49.5,49.599998474121094,48.630001068115234,50.09000015258789,3769800
2010-04-30,49.0,48.869998931884766,48.849998474121094,49.689998626708984,2865700
2010-05-03,48.779998779296875,49.720001220703125,48.599998474121094,49.720001220703125,1505100
2010-05-04,48.20000076293945,48.45000076293945,47.529998779296875,48.7599983215332,2187300
2010-05-05,48.29999923706055,48.310001373291016,48.16999816894531,49.34000015258789,1720500
2010-05-06,47.459999084472656,46.91999816894531,45.220001220703125,48.18000030517578,2050200
2010-05-07,47.06999969482422,46.349998474121094,45.849998474121094,47.720001220703125,1869600
2010-05-10,48.15999984741211,48.369998931884766,47.68000030517578,48.599998474121094,1733900
2010-05-11,48.029998779296875,48.22999954223633,47.7599983215332,48.849998474121094,1323200
2010-05-12,48.29999923706055,48.939998626708984,48.060001373291016,48.97999954223633,1009900
2010-05-13,48.59000015258789,48.06999969482422,48.040000915527344,48.84000015258789,1364700
2010-05-14,47.959999084472656,47.91999816894531,47.52000045776367,48.380001068115234,1638300
2010-05-17,48.15999984741211,48.400001525878906,47.400001525878906,48.58000183105469,2132800
2010-05-18,48.72999954223633,48.09000015258789,47.93000030517578,49.20000076293945,1473200
2010-05-19,47.9900016784668,48.779998779296875,47.59000015258789,49.18000030517578,1712800
2010-05-20,48.16999816894531,47.77000045776367,47.77000045776367,49.619998931884766,2674900
2010-05-21,47.06999969482422,47.88999938964844,47.0,48.619998931884766,2352200
2010-05-24,47.18000030517578,47.599998474121094,47.18000030517578,48.33000183105469,1306500
2010-05-25,46.849998474121094,49.4900016784668,46.70000076293945,49.720001220703125,3188800
2010-05-26,49.75,49.15999984741211,49.040000915527344,50.27000045776367,3613300
2010-05-27,49.95000076293945,50.66999816894531,49.72999954223633,50.72999954223633,2002800
2010-05-28,50.41999816894531,51.02000045776367,50.209999084472656,51.70000076293945,2701700
2010-06-01,50.93000030517578,50.619998931884766,50.34000015258789,51.279998779296875,2386500
2010-06-02,50.970001220703125,51.38999938964844,50.29999923706055,51.43000030517578,1512200
2010-06-03,51.2599983215332,51.400001525878906,50.810001373291016,51.599998474121094,1408800
2010-06-04,50.560001373291016,49.630001068115234,49.33000183105469,50.7400016784668,1754800
2010-06-07,49.77000045776367,48.4900016784668,48.40999984741211,49.939998626708984,1074600
2010-06-08,48.400001525878906,49.400001525878906,48.04999923706055,49.5,1595200
2010-06-09,49.58000183105469,48.95000076293945,48.72999954223633,50.20000076293945,1281800
2010-06-10,49.380001068115234,49.47999954223633,48.5099983215332,49.709999084472656,1553700
2010-06-11,48.81999969482422,49.810001373291016,48.810001373291016,50.06999969482422,1067400
2010-06-14,50.5099983215332,50.31999969482422,50.27000045776367,50.970001220703125,1137100
2010-06-15,50.66999816894531,51.130001068115234,50.209999084472656,51.15999984741211,1077200
2010-06-16,51.06999969482422,50.619998931884766,50.529998779296875,51.119998931884766,1096400
2010-06-17,50.869998931884766,50.380001068115234,50.150001525878906,50.93000030517578,1320400
2010-06-18,50.34000015258789,49.93000030517578,49.70000076293945,50.79999923706055,2370400
2010-06-21,50.060001373291016,49.65999984741211,49.38999938964844,50.439998626708984,839300
2010-06-22,49.65999984741211,49.06999969482422,48.939998626708984,50.43000030517578,1066500
2010-06-23,49.25,49.900001525878906,49.25,50.18000030517578,1115500
2010-06-24,49.68000030517578,48.869998931884766,48.529998779296875,49.88999938964844,1022100
2010-06-25,48.84000015258789,49.150001525878906,48.5099983215332,49.459999084472656,1000800
2010-06-28,49.119998931884766,48.61000061035156,48.40999984741211,49.150001525878906,740900
2010-06-29,48.33000183105469,47.83000183105469,47.22999954223633,48.41999816894531,1340500
2010-06-30,47.63999938964844,47.560001373291016,47.29999923706055,48.470001220703125,1068300
2010-07-01,47.45000076293945,48.0,46.86000061035156,48.150001525878906,1508600
2010-07-02,48.02000045776367,47.68000030517578,47.619998931884766,48.119998931884766,893300
2010-07-06,48.099998474121094,46.75,46.310001373291016,48.43000030517578,1927000
2010-07-07,46.70000076293945,46.79999923706055,46.060001373291016,47.150001525878906,2231600
2010-07-08,46.869998931884766,46.349998474121094,45.65999984741211,47.0,2451700
2010-07-09,46.41999816894531,46.06999969482422,45.790000915527344,46.529998779296875,1418100
2010-07-12,46.09000015258789,46.189998626708984,45.650001525878906,46.31999969482422,900600
2010-07-13,46.4900016784668,47.599998474121094,46.369998931884766,47.810001373291016,1623600
2010-07-14,47.52000045776367,47.52000045776367,47.150001525878906,47.83000183105469,1411900
2010-07-15,47.400001525878906,48.31999969482422,47.349998474121094,48.41999816894531,1173500
2010-07-16,48.38999938964844,47.09000015258789,47.029998779296875,48.38999938964844,1151700
2010-07-19,47.09000015258789,47.90999984741211,47.0099983215332,48.400001525878906,958200
2010-07-20,47.349998474121094,48.7400016784668,47.130001068115234,48.790000915527344,897400
2010-07-21,48.779998779296875,47.029998779296875,46.79999923706055,48.90999984741211,1628200
2010-07-22,47.540000915527344,48.0,47.540000915527344,48.34000015258789,907100
2010-07-23,47.7599983215332,49.040000915527344,47.7599983215332,49.119998931884766,846500
2010-07-26,49.279998779296875,49.939998626708984,48.70000076293945,49.959999084472656,1623500
2010-07-27,50.0,48.97999954223633,48.880001068115234,50.16999816894531,1162300
2010-07-28,49.029998779296875,49.38999938964844,48.849998474121094,49.790000915527344,1443500
2010-07-29,49.38999938964844,48.9900016784668,48.22999954223633,49.650001525878906,2289600
2010-07-30,48.86000061035156,49.279998779296875,48.619998931884766,49.369998931884766,1909900
2010-08-02,49.880001068115234,49.08000183105469,49.02000045776367,49.900001525878906,1698500
2010-08-03,48.279998779296875,48.15999984741211,48.0,48.90999984741211,1408200
2010-08-04,48.099998474121094,47.75,47.29999923706055,48.25,1637300
2010-08-05,47.45000076293945,47.849998474121094,47.09000015258789,48.0,1165400
2010-08-06,48.0099983215332,47.13999938964844,46.779998779296875,48.0099983215332,2088500
2010-08-09,47.90999984741211,47.27000045776367,46.90999984741211,47.90999984741211,2187000
2010-08-10,46.880001068115234,46.83000183105469,46.56999969482422,47.13999938964844,1127400
2010-08-11,46.41999816894531,46.27000045776367,45.75,46.54999923706055,1313900
2010-08-12,45.75,46.970001220703125,45.7400016784668,47.220001220703125,2169200
2010-08-13,46.63999938964844,46.84000015258789,46.25,47.0,1113100
2010-08-16,46.59000015258789,47.130001068115234,46.52000045776367,47.18000030517578,1413500
2010-08-17,47.40999984741211,47.79999923706055,47.20000076293945,48.0099983215332,2414500
2010-08-18,47.849998474121094,48.08000183105469,47.5099983215332,48.45000076293945,1629400
2010-08-19,47.75,47.470001220703125,47.150001525878906,48.040000915527344,1117800
2010-08-20,47.459999084472656,47.81999969482422,46.95000076293945,47.84000015258789,1165000
2010-08-23,47.810001373291016,47.099998474121094,47.060001373291016,48.02000045776367,1085800
2010-08-24,46.77000045776367,47.16999816894531,46.09000015258789,47.47999954223633,1138300
2010-08-25,47.0,47.33000183105469,46.84000015258789,47.5,984600
2010-08-26,47.45000076293945,47.209999084472656,47.18000030517578,47.599998474121094,697400
2010-08-27,47.43000030517578,47.61000061035156,46.88999938964844,47.779998779296875,614300
2010-08-30,47.45000076293945,46.93000030517578,46.93000030517578,47.56999969482422,573700
2010-08-31,46.81999969482422,47.27000045776367,46.560001373291016,47.369998931884766,1538200
2010-09-01,47.5,48.869998931884766,47.5,49.0,1594500
2010-09-02,48.56999969482422,49.650001525878906,48.56999969482422,49.650001525878906,1362000
2010-09-03,49.83000183105469,50.130001068115234,49.529998779296875,50.439998626708984,1028500
2010-09-07,50.290000915527344,49.58000183105469,49.47999954223633,50.310001373291016,1053500
2010-09-08,49.66999816894531,50.2599983215332,49.54999923706055,50.290000915527344,954600
2010-09-09,50.599998474121094,50.15999984741211,49.79999923706055,50.939998626708984,1092100
2010-09-10,50.08000183105469,50.119998931884766,49.97999954223633,50.540000915527344,699500
2010-09-13,50.27000045776367,51.18000030517578,50.16999816894531,51.2400016784668,865500
2010-09-14,51.040000915527344,51.08000183105469,51.040000915527344,51.599998474121094,940700
2010-09-15,50.869998931884766,51.52000045776367,50.79999923706055,51.52000045776367,567900
2010-09-16,51.31999969482422,51.65999984741211,51.09000015258789,51.7599983215332,669600
2010-09-17,51.84000015258789,51.95000076293945,51.369998931884766,52.0,1309300
2010-09-20,51.970001220703125,52.65999984741211,51.869998931884766,52.7400016784668,825100
2010-09-21,52.56999969482422,52.38999938964844,51.709999084472656,52.65999984741211,892200
2010-09-22,52.349998474121094,53.34000015258789,52.310001373291016,53.369998931884766,1499600
2010-09-23,52.88999938964844,52.72999954223633,52.59000015258789,53.5,915800
2010-09-24,53.29999923706055,53.470001220703125,52.900001525878906,53.540000915527344,1032800
2010-09-27,53.310001373291016,52.9900016784668,52.709999084472656,53.33000183105469,862700
2010-09-28,53.380001068115234,53.900001525878906,52.7400016784668,54.0,1365600
2010-09-29,53.63999938964844,54.06999969482422,53.630001068115234,54.189998626708984,690100
2010-09-30,53.880001068115234,53.20000076293945,52.619998931884766,53.88999938964844,1539700
2010-10-01,53.66999816894531,53.36000061035156,53.13999938964844,54.349998474121094,1450600
2010-10-04,53.27000045776367,53.38999938964844,52.880001068115234,53.77000045776367,1055300
2010-10-05,53.779998779296875,54.060001373291016,53.56999969482422,54.41999816894531,950000
2010-10-06,53.83000183105469,53.650001525878906,53.52000045776367,54.18000030517578,1104900
2010-10-07,53.91999816894531,53.79999923706055,53.34000015258789,54.0,712900
2010-10-08,53.77000045776367,53.4900016784668,53.20000076293945,54.04999923706055,908900
2010-10-11,53.369998931884766,52.849998474121094,52.709999084472656,53.45000076293945,1157000
2010-10-12,52.72999954223633,53.36000061035156,52.400001525878906,53.45000076293945,723100
2010-10-13,53.439998626708984,52.84000015258789,52.75,53.529998779296875,1061000
2010-10-14,52.790000915527344,53.2599983215332,52.459999084472656,53.41999816894531,1488500
2010-10-15,53.59000015258789,53.689998626708984,53.02000045776367,53.790000915527344,1331800
2010-10-18,53.529998779296875,53.119998931884766,52.9900016784668,53.709999084472656,715600
2010-10-19,52.79999923706055,53.0099983215332,52.61000061035156,53.33000183105469,1210900
2010-10-20,53.16999816894531,53.72999954223633,52.970001220703125,53.9900016784668,900200
2010-10-21,53.4900016784668,53.63999938964844,53.040000915527344,53.959999084472656,917600
2010-10-22,53.630001068115234,54.02000045776367,53.310001373291016,54.060001373291016,826700
2010-10-25,54.25,54.599998474121094,54.209999084472656,54.84000015258789,1097400
2010-10-26,54.43000030517578,54.349998474121094,53.93000030517578,54.81999969482422,1029600
2010-10-27,53.90999984741211,54.400001525878906,53.41999816894531,54.43000030517578,1026700
2010-10-28,55.0,57.119998931884766,54.790000915527344,57.59000015258789,2617500
2010-10-29,57.099998474121094,58.5,56.869998931884766,58.599998474121094,1769200
2010-11-01,58.650001525878906,57.650001525878906,57.369998931884766,58.81999969482422,1567700
2010-11-02,57.630001068115234,57.16999816894531,57.040000915527344,57.86000061035156,1505300
2010-11-03,57.119998931884766,57.5099983215332,56.93000030517578,57.75,1234000
2010-11-04,58.09000015258789,58.20000076293945,57.540000915527344,58.41999816894531,1222500
2010-11-05,58.209999084472656,58.43000030517578,58.130001068115234,58.790000915527344,676400
2010-11-08,58.33000183105469,58.709999084472656,58.209999084472656,59.040000915527344,531300
2010-11-09,58.880001068115234,58.290000915527344,57.869998931884766,58.91999816894531,580700
2010-11-10,58.380001068115234,59.150001525878906,58.099998474121094,59.150001525878906,739800
2010-11-11,59.0,60.36000061035156,58.63999938964844,60.81999969482422,2043700
2010-11-12,59.880001068115234,59.630001068115234,59.0099983215332,60.25,1102300
2010-11-15,59.91999816894531,59.31999969482422,59.18000030517578,59.97999954223633,783700
2010-11-16,58.86000061035156,58.380001068115234,58.369998931884766,59.68000030517578,1090100
2010-11-17,58.349998474121094,58.81999969482422,58.06999969482422,58.97999954223633,1199500
2010-11-18,59.27000045776367,59.439998626708984,59.0,60.0,1056700
2010-11-19,59.470001220703125,59.5,59.09000015258789,59.630001068115234,681300
2010-11-22,60.0,60.2400016784668,59.5,60.81999969482422,1194500
2010-11-23,59.93000030517578,59.869998931884766,59.2599983215332,59.95000076293945,834000
2010-11-24,60.27000045776367,60.709999084472656,60.08000183105469,61.0,1058600
2010-11-26,60.38999938964844,60.66999816894531,60.29999923706055,60.90999984741211,294400
2010-11-29,60.27000045776367,59.91999816894531,59.2599983215332,60.4900016784668,970900
2010-11-30,59.5099983215332,60.18000030517578,59.0099983215332,60.34000015258789,1467100
2010-12-01,60.7400016784668,60.709999084472656,60.52000045776367,61.31999969482422,919100
2010-12-02,60.77000045776367,61.75,60.630001068115234,61.75,1167000
2010-12-03,61.540000915527344,61.61000061035156,61.2400016784668,61.86000061035156,1023900
2010-12-06,61.630001068115234,61.189998626708984,61.11000061035156,61.81999969482422,710900
2010-12-07,61.959999084472656,60.540000915527344,60.220001220703125,62.400001525878906,1771400
2010-12-08,60.68000030517578,61.130001068115234,60.68000030517578,61.18000030517578,1121700
2010-12-09,61.400001525878906,61.540000915527344,60.529998779296875,61.540000915527344,1271400
2010-12-10,61.650001525878906,61.45000076293945,61.18000030517578,61.79999923706055,689400
2010-12-13,61.86000061035156,61.27000045776367,61.11000061035156,62.040000915527344,936900
2010-12-14,61.560001373291016,61.810001373291016,61.20000076293945,62.029998779296875,1135000
2010-12-15,61.83000183105469,62.0099983215332,61.5099983215332,62.2400016784668,950200
2010-12-16,61.97999954223633,63.040000915527344,61.86000061035156,63.04999923706055,1633700
2010-12-17,62.970001220703125,62.77000045776367,62.29999923706055,63.029998779296875,3166000
2010-12-20,62.97999954223633,62.540000915527344,62.25,63.040000915527344,955300
2010-12-21,62.81999969482422,61.93000030517578,61.810001373291016,62.97999954223633,729400
2010-12-22,61.88999938964844,61.209999084472656,61.119998931884766,62.099998474121094,789400
2010-12-23,61.06999969482422,60.2400016784668,60.060001373291016,61.150001525878906,1390800
2010-12-27,60.150001525878906,60.540000915527344,59.209999084472656,60.959999084472656,839700
2010-12-28,60.470001220703125,60.63999938964844,60.29999923706055,60.849998474121094,503300
2010-12-29,60.880001068115234,60.63999938964844,60.5,61.119998931884766,615500
2010-12-30,60.70000076293945,60.95000076293945,60.5,61.060001373291016,360700
2010-12-31,60.959999084472656,60.41999816894531,60.279998779296875,61.060001373291016,422000
2011-01-03,60.9900016784668,60.689998626708984,60.43000030517578,61.70000076293945,945100
2011-01-04,60.5099983215332,58.11000061035156,57.900001525878906,60.619998931884766,1658000
2011-01-05,58.040000915527344,58.27000045776367,57.38999938964844,58.59000015258789,1349100
2011-01-06,58.18000030517578,56.439998626708984,56.349998474121094,58.18000030517578,1342200
2011-01-07,56.63999938964844,56.43000030517578,56.02000045776367,56.709999084472656,1445400
2011-01-10,56.29999923706055,56.7599983215332,56.20000076293945,56.93000030517578,1455000
2011-01-11,56.83000183105469,56.25,56.22999954223633,57.4900016784668,1128000
2011-01-12,56.81999969482422,57.15999984741211,56.40999984741211,57.4900016784668,1041900
2011-01-13,57.150001525878906,56.709999084472656,56.619998931884766,57.150001525878906,760400
2011-01-14,56.66999816894531,57.310001373291016,56.45000076293945,57.310001373291016,852300
2011-01-18,57.45000076293945,56.90999984741211,56.68000030517578,57.91999816894531,836400
2011-01-19,56.650001525878906,57.400001525878906,56.470001220703125,57.61000061035156,1504500
2011-01-20,57.36000061035156,57.880001068115234,57.36000061035156,58.599998474121094,1198200
2011-01-21,58.029998779296875,57.5,57.02000045776367,58.04999923706055,1009200
2011-01-24,57.33000183105469,57.25,56.5099983215332,57.4900016784668,908500
2011-01-25,57.0,56.290000915527344,55.849998474121094,57.029998779296875,1073900
2011-01-26,56.29999923706055,56.9900016784668,55.599998474121094,57.029998779296875,1081500
2011-01-27,57.18000030517578,57.72999954223633,56.880001068115234,57.81999969482422,1212700
2011-01-28,57.63999938964844,56.5099983215332,56.439998626708984,57.77000045776367,1092500
2011-01-31,56.54999923706055,56.83000183105469,56.290000915527344,57.439998626708984,835400
2011-02-01,57.310001373291016,56.91999816894531,56.849998474121094,57.459999084472656,875600
2011-02-02,56.709999084472656,55.650001525878906,55.52000045776367,57.150001525878906,989800
2011-02-03,55.619998931884766,56.5,55.5,56.630001068115234,828700
2011-02-04,56.400001525878906,57.58000183105469,56.27000045776367,57.650001525878906,1051700
2011-02-07,57.58000183105469,57.7400016784668,57.5099983215332,57.97999954223633,773700
2011-02-08,57.66999816894531,58.209999084472656,57.52000045776367,58.22999954223633,790600
2011-02-09,58.09000015258789,58.310001373291016,57.79999923706055,58.5099983215332,819200
2011-02-10,58.0,57.38999938964844,56.52000045776367,58.0,1381500
2011-02-11,57.36000061035156,57.630001068115234,56.689998626708984,57.779998779296875,1061500
2011-02-14,57.310001373291016,57.33000183105469,56.63999938964844,57.630001068115234,974700
2011-02-15,57.25,57.70000076293945,56.900001525878906,57.70000076293945,956300
2011-02-16,59.09000015258789,58.279998779296875,57.959999084472656,59.349998474121094,1371100
2011-02-17,56.869998931884766,55.25,55.13999938964844,57.0,4410900
2011-02-18,54.939998626708984,55.25,54.720001220703125,55.91999816894531,1927900
2011-02-22,53.869998931884766,55.02000045776367,53.439998626708984,55.58000183105469,1980200
2011-02-23,54.88999938964844,54.41999816894531,54.040000915527344,55.22999954223633,1916000
2011-02-24,54.41999816894531,54.58000183105469,53.33000183105469,54.939998626708984,2543300
2011-02-25,54.63999938964844,55.34000015258789,54.599998474121094,55.43000030517578,1453600
2011-02-28,55.68000030517578,55.58000183105469,55.18000030517578,56.79999923706055,1439000
2011-03-01,55.619998931884766,55.150001525878906,54.849998474121094,55.959999084472656,1294200
2011-03-02,55.040000915527344,55.90999984741211,55.040000915527344,56.08000183105469,1007000
2011-03-03,56.150001525878906,56.54999923706055,55.7400016784668,56.790000915527344,838300
2011-03-04,56.34000015258789,56.380001068115234,55.869998931884766,56.66999816894531,704500
2011-03-07,56.65999984741211,55.380001068115234,55.380001068115234,56.83000183105469,1409900
2011-03-08,55.459999084472656,56.0,55.11000061035156,56.279998779296875,801500
2011-03-09,55.83000183105469,55.959999084472656,55.56999969482422,56.2599983215332,633700
2011-03-10,55.47999954223633,55.72999954223633,55.27000045776367,55.95000076293945,987300
2011-03-11,55.439998626708984,56.02000045776367,54.779998779296875,56.150001525878906,847500
2011-03-14,55.540000915527344,55.56999969482422,54.810001373291016,55.77000045776367,878400
2011-03-15,54.63999938964844,55.33000183105469,54.5,55.95000076293945,1062200
2011-03-16,54.970001220703125,55.06999969482422,54.560001373291016,55.58000183105469,1168800
2011-03-17,55.689998626708984,55.459999084472656,55.0,56.02000045776367,847200
2011-03-18,56.150001525878906,55.470001220703125,55.04999923706055,56.15999984741211,1754700
2011-03-21,56.130001068115234,56.45000076293945,56.029998779296875,57.290000915527344,981000
2011-03-22,56.31999969482422,56.5099983215332,56.040000915527344,56.58000183105469,847900
2011-03-23,56.369998931884766,57.130001068115234,55.79999923706055,57.31999969482422,562400
2011-03-24,57.40999984741211,57.88999938964844,57.189998626708984,58.279998779296875,682700
2011-03-25,57.9900016784668,58.119998931884766,57.790000915527344,58.5,642500
2011-03-28,58.34000015258789,56.720001220703125,56.709999084472656,58.54999923706055,799300
2011-03-29,56.779998779296875,56.83000183105469,56.5099983215332,57.0099983215332,830100
2011-03-30,57.31999969482422,57.849998474121094,56.959999084472656,57.88999938964844,585400
2011-03-31,57.79999923706055,57.459999084472656,56.81999969482422,57.97999954223633,1088200
2011-04-01,57.599998474121094,57.880001068115234,57.599998474121094,58.310001373291016,662700
2011-04-04,57.75,57.66999816894531,56.119998931884766,57.84000015258789,1451300
2011-04-05,57.52000045776367,58.22999954223633,57.52000045776367,59.09000015258789,1399700
2011-04-06,58.56999969482422,57.4900016784668,57.439998626708984,58.630001068115234,982100
2011-04-07,57.43000030517578,57.20000076293945,56.93000030517578,58.040000915527344,917300
2011-04-08,57.33000183105469,56.5,56.2599983215332,57.400001525878906,770200
2011-04-11,56.5,56.310001373291016,55.63999938964844,56.68000030517578,1159200
2011-04-12,56.099998474121094,56.04999923706055,55.9900016784668,56.59000015258789,848800
2011-04-13,55.150001525878906,55.380001068115234,54.97999954223633,55.599998474121094,1435700
2011-04-14,55.08000183105469,55.84000015258789,55.08000183105469,55.959999084472656,943000
2011-04-15,55.61000061035156,56.34000015258789,55.61000061035156,56.54999923706055,1077700
2011-04-18,55.70000076293945,56.779998779296875,55.470001220703125,56.869998931884766,974800
2011-04-19,56.720001220703125,56.63999938964844,56.220001220703125,56.95000076293945,578300
2011-04-20,57.290000915527344,58.09000015258789,57.2400016784668,58.099998474121094,891300
2011-04-21,58.09000015258789,58.029998779296875,57.54999923706055,58.2400016784668,565500
2011-04-25,58.099998474121094,58.06999969482422,57.54999923706055,58.20000076293945,529000
2011-04-26,59.209999084472656,57.970001220703125,57.77000045776367,59.209999084472656,1100000
2011-04-27,58.02000045776367,58.45000076293945,57.97999954223633,58.689998626708984,1203600
2011-04-28,58.88999938964844,58.54999923706055,57.27000045776367,58.97999954223633,1900000
2011-04-29,58.560001373291016,59.060001373291016,58.38999938964844,59.5,2111900
2011-05-02,59.27000045776367,59.54999923706055,59.220001220703125,59.88999938964844,1344400
2011-05-03,59.290000915527344,59.66999816894531,59.290000915527344,60.0,1300000
2011-05-04,59.599998474121094,59.650001525878906,59.36000061035156,60.2599983215332,1092900
2011-05-05,59.54999923706055,59.869998931884766,59.0,60.31999969482422,1300000
2011-05-06,60.31999969482422,59.70000076293945,59.70000076293945,60.599998474121094,795500
2011-05-09,59.66999816894531,59.65999984741211,59.29999923706055,59.970001220703125,585100
2011-05-10,59.75,60.2599983215332,59.709999084472656,60.29999923706055,793300
2011-05-11,60.060001373291016,60.77000045776367,59.959999084472656,60.86000061035156,1200000
2011-05-12,59.560001373291016,61.16999816894531,59.560001373291016,61.2400016784668,711000
2011-05-13,61.25,60.900001525878906,60.529998779296875,61.290000915527344,711100
2011-05-16,61.130001068115234,60.2599983215332,59.959999084472656,61.130001068115234,901000
2011-05-17,60.16999816894531,59.5099983215332,59.40999984741211,60.279998779296875,1221500
2011-05-18,59.369998931884766,60.189998626708984,59.20000076293945,60.220001220703125,1006400
2011-05-19,59.380001068115234,58.59000015258789,57.91999816894531,59.38999938964844,2633200
2011-05-20,58.41999816894531,57.88999938964844,57.619998931884766,58.41999816894531,2299900
2011-05-23,57.36000061035156,59.02000045776367,57.11000061035156,59.459999084472656,2200000
2011-05-24,59.380001068115234,59.16999816894531,59.04999923706055,59.900001525878906,1640000
2011-05-25,58.97999954223633,59.5,58.72999954223633,59.709999084472656,909100
2011-05-26,59.290000915527344,59.689998626708984,59.11000061035156,59.86000061035156,855800
2011-05-27,59.56999969482422,59.689998626708984,59.529998779296875,59.900001525878906,620500
2011-05-31,59.93000030517578,60.11000061035156,59.61000061035156,60.11000061035156,1634200
2011-06-01,59.900001525878906,59.5,59.43000030517578,60.34000015258789,1206100
2011-06-02,59.310001373291016,59.58000183105469,59.029998779296875,59.650001525878906,1199600
2011-06-03,59.0099983215332,58.9900016784668,58.790000915527344,59.369998931884766,1157700
2011-06-06,58.779998779296875,58.91999816894531,58.58000183105469,59.18000030517578,1443300
2011-06-07,59.0,59.4900016784668,58.900001525878906,59.7599983215332,1824200
2011-06-08,59.400001525878906,58.959999084472656,58.81999969482422,59.400001525878906,1512600
2011-06-09,58.959999084472656,59.79999923706055,58.709999084472656,59.900001525878906,974200
2011-06-10,59.75,59.27000045776367,59.220001220703125,59.75,1038900
2011-06-13,59.20000076293945,59.5,59.15999984741211,59.88999938964844,1017000
2011-06-14,59.7400016784668,60.08000183105469,59.47999954223633,60.5,1265200
2011-06-15,59.619998931884766,59.970001220703125,59.5099983215332,60.150001525878906,824000
2011-06-16,60.25,61.16999816894531,59.91999816894531,61.290000915527344,1350200
2011-06-17,61.900001525878906,62.02000045776367,61.540000915527344,62.45000076293945,2101000
2011-06-20,61.939998626708984,63.0,61.880001068115234,63.029998779296875,1085500
2011-06-21,63.15999984741211,63.75,62.54999923706055,63.75,1335500
2011-06-22,63.619998931884766,63.560001373291016,63.540000915527344,64.61000061035156,928400
2011-06-23,63.09000015258789,64.5999984741211,62.95000076293945,64.6500015258789,1574600
2011-06-24,64.4000015258789,64.0,63.58000183105469,64.58000183105469,767600
2011-06-27,63.9900016784668,64.4000015258789,63.4900016784668,64.69999694824219,1073300
2011-06-28,64.5199966430664,64.98999786376953,64.26000213623047,65.11000061035156,621700
2011-06-29,65.13999938964844,64.5999984741211,64.26000213623047,65.37000274658203,764000
