Date,xspyopen,xspyclose,xspylow,xspyhigh,xspyvolume
2010-03-16,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,200
2010-03-17,0.9200000166893005,0.8999999761581421,0.6499999761581421,0.9900000095367432,3000
2010-03-18,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-03-19,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.7699999809265137,2300
2010-03-22,0.75,0.75,0.75,0.75,1700
2010-03-23,0.75,0.5699999928474426,0.5199999809265137,0.75,8400
2010-03-24,0.5099999904632568,0.6000000238418579,0.5099999904632568,0.6000000238418579,4800
2010-03-25,0.25,0.6000000238418579,0.25,1.5,20500
2010-03-26,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,11200
2010-03-29,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,4700
2010-03-30,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,10000
2010-03-31,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,3500
2010-04-01,0.5600000023841858,0.5400000214576721,0.5400000214576721,0.5600000023841858,4000
2010-04-05,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,10200
2010-04-06,0.6200000047683716,0.6200000047683716,0.6200000047683716,0.6200000047683716,100
2010-04-07,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,200
2010-04-08,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0
2010-04-09,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0
2010-04-12,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0
2010-04-13,0.6499999761581421,0.6200000047683716,0.6200000047683716,0.6499999761581421,1300
2010-04-14,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,2500
2010-04-15,0.6499999761581421,0.6200000047683716,0.6200000047683716,0.6499999761581421,11200
2010-04-16,0.6499999761581421,0.6200000047683716,0.6200000047683716,0.6499999761581421,5200
2010-04-19,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,15000
2010-04-20,0.6200000047683716,0.6200000047683716,0.6200000047683716,0.6200000047683716,400
2010-04-21,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,31600
2010-04-22,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0
2010-04-23,0.6499999761581421,0.8500000238418579,0.6499999761581421,0.8500000238418579,4800
2010-04-26,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0
2010-04-27,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0
2010-04-28,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0
2010-04-29,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0
2010-04-30,0.75,0.8500000238418579,0.75,0.8500000238418579,300
2010-05-03,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,3600
2010-05-04,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,2100
2010-05-05,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0
2010-05-06,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0
2010-05-07,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,10000
2010-05-10,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,300
2010-05-11,0.8500000238418579,1.0,0.8500000238418579,1.0,6200
2010-05-12,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.9599999785423279,2700
2010-05-13,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,2500
2010-05-14,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0
2010-05-17,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0
2010-05-18,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0
2010-05-19,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0
2010-05-20,0.8500000238418579,0.8999999761581421,0.8500000238418579,0.8999999761581421,400
2010-05-21,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-05-24,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-05-25,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-05-26,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-05-27,0.8500000238418579,0.8999999761581421,0.8500000238418579,0.8999999761581421,1300
2010-05-28,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-01,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-02,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-03,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-04,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-07,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-08,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-09,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-10,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-11,0.75,0.8999999761581421,0.75,0.8999999761581421,3100
2010-06-14,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-15,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0
2010-06-16,0.8700000047683716,0.9200000166893005,0.8500000238418579,0.9200000166893005,55700
2010-06-17,0.9200000166893005,0.9200000166893005,0.9200000166893005,0.9200000166893005,0
2010-06-18,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,2500
2010-06-21,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0
2010-06-22,0.75,0.75,0.75,0.75,400
2010-06-23,0.75,0.75,0.75,0.75,0
2010-06-24,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,5000
2010-06-25,0.75,0.75,0.75,0.75,3300
2010-06-28,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,700
2010-06-29,0.7099999785423279,0.7099999785423279,0.7099999785423279,0.7099999785423279,1000
2010-06-30,0.7300000190734863,0.75,0.7300000190734863,0.75,12500
2010-07-01,0.75,0.75,0.75,0.75,0
2010-07-02,0.75,0.75,0.75,0.75,0
2010-07-06,0.75,0.75,0.75,0.75,0
2010-07-07,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,2500
2010-07-08,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0
2010-07-09,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0
2010-07-12,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0
2010-07-13,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0
2010-07-14,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0
2010-07-15,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0
2010-07-16,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0
2010-07-19,0.6600000262260437,0.75,0.6600000262260437,0.75,9100
2010-07-20,0.75,0.75,0.75,0.75,300
2010-07-21,0.75,0.75,0.75,0.75,0
2010-07-22,0.75,0.75,0.75,0.75,0
2010-07-23,0.75,0.75,0.75,0.75,0
2010-07-26,0.75,0.75,0.75,0.75,0
2010-07-27,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,400
2010-07-28,0.6700000166893005,0.6700000166893005,0.6700000166893005,0.6800000071525574,10300
2010-07-29,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,7500
2010-07-30,0.75,0.75,0.75,0.75,200
2010-08-02,0.75,0.75,0.75,0.75,0
2010-08-03,0.75,0.75,0.75,0.75,0
2010-08-04,0.75,0.75,0.75,0.75,0
2010-08-05,0.75,0.75,0.75,0.75,2000
2010-08-06,0.75,0.75,0.75,0.75,0
2010-08-09,0.75,0.75,0.75,0.75,0
2010-08-10,0.75,0.75,0.75,0.75,0
2010-08-11,0.6200000047683716,0.6100000143051147,0.6100000143051147,0.7300000190734863,22600
2010-08-12,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.6100000143051147,0
2010-08-13,0.6100000143051147,0.6600000262260437,0.5699999928474426,0.6600000262260437,28900
2010-08-16,0.6600000262260437,0.6600000262260437,0.6600000262260437,0.6600000262260437,0
2010-08-17,0.6600000262260437,0.699999988079071,0.6600000262260437,0.699999988079071,32700
2010-08-18,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,48000
2010-08-19,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0
2010-08-20,0.7599999904632568,0.800000011920929,0.7599999904632568,0.800000011920929,25600
2010-08-23,0.8999999761581421,0.949999988079071,0.8999999761581421,0.949999988079071,8200
2010-08-24,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0
2010-08-25,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0
2010-08-26,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,16300
2010-08-27,0.7900000214576721,0.949999988079071,0.7900000214576721,0.949999988079071,27300
2010-08-30,1.0,1.0700000524520874,0.949999988079071,1.0700000524520874,21900
2010-08-31,0.8600000143051147,1.0099999904632568,0.8600000143051147,1.0099999904632568,1600
2010-09-01,1.0099999904632568,1.0099999904632568,1.0099999904632568,1.0099999904632568,500
2010-09-02,1.2000000476837158,1.100000023841858,1.100000023841858,1.25,18600
2010-09-03,1.2000000476837158,1.2599999904632568,1.2000000476837158,1.2599999904632568,9700
2010-09-07,1.350000023841858,1.350000023841858,1.2999999523162842,1.5,4700
2010-09-08,1.350000023841858,1.3700000047683716,1.2999999523162842,1.3700000047683716,19700
2010-09-09,1.399999976158142,1.350000023841858,1.350000023841858,1.399999976158142,1000
2010-09-10,1.5,1.5,1.5,1.5,500
2010-09-13,1.649999976158142,1.5,1.5,1.649999976158142,15800
2010-09-14,1.5,1.5,1.5,1.5,7500
2010-09-15,1.5,1.5499999523162842,1.5,1.5499999523162842,1400
2010-09-16,1.399999976158142,1.600000023841858,1.2400000095367432,1.600000023841858,11400
2010-09-17,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0
2010-09-20,1.75,1.75,1.75,1.75,100
2010-09-21,1.6799999475479126,1.600000023841858,1.600000023841858,1.7000000476837158,5400
2010-09-22,1.649999976158142,1.659999966621399,1.649999976158142,1.659999966621399,6800
2010-09-23,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0
2010-09-24,1.6799999475479126,1.7000000476837158,1.6799999475479126,1.7000000476837158,3100
2010-09-27,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0
2010-09-28,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1100
2010-09-29,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0
2010-09-30,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,800
2010-10-01,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7200000286102295,5500
2010-10-04,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0
2010-10-05,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0
2010-10-06,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0
2010-10-07,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0
2010-10-08,1.5499999523162842,1.7000000476837158,1.5499999523162842,1.7000000476837158,800
2010-10-11,1.5499999523162842,1.350000023841858,1.350000023841858,1.5499999523162842,1200
2010-10-12,1.399999976158142,1.350000023841858,1.350000023841858,1.4199999570846558,13400
2010-10-13,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,500
2010-10-14,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,300
2010-10-15,1.5199999809265137,1.4500000476837158,1.4500000476837158,1.5199999809265137,1100
2010-10-18,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,300
2010-10-19,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0
2010-10-20,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0
2010-10-21,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0
2010-10-22,1.649999976158142,1.6799999475479126,1.649999976158142,1.6799999475479126,600
2010-10-25,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,0
2010-10-26,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,0
2010-10-27,1.5,1.5,1.5,1.5,1300
2010-10-28,1.5,1.5,1.5,1.5,0
2010-10-29,1.5,1.5,1.5,1.5,0
2010-11-01,1.5,1.5,1.5,1.5,1300
2010-11-02,1.5,1.4700000286102295,1.4700000286102295,1.5,1800
2010-11-03,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,0
2010-11-04,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,500
2010-11-05,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,0
2010-11-08,1.399999976158142,1.3600000143051147,1.3600000143051147,1.399999976158142,3100
2010-11-09,1.2599999904632568,1.5,1.2599999904632568,1.5,600
2010-11-10,1.5,1.5,1.5,1.5,0
2010-11-11,1.5,1.5,1.5,1.5,0
2010-11-12,1.5,1.5,1.5,1.5,0
2010-11-15,1.5,1.5,1.5,1.5,0
2010-11-16,1.2599999904632568,1.5,1.2400000095367432,1.5,1300
2010-11-17,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,500
2010-11-18,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,0
2010-11-19,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,0
2010-11-22,1.25,1.25,1.100000023841858,1.25,4000
2010-11-23,1.25,1.25,1.25,1.25,2400
2010-11-24,1.25,1.25,1.25,1.25,3000
2010-11-26,1.25,1.25,1.25,1.25,3000
2010-11-29,1.25,1.25,1.25,1.25,0
2010-11-30,1.25,1.25,1.25,1.25,2300
2010-12-01,1.25,1.25,1.25,1.25,0
2010-12-02,1.1699999570846558,1.25,1.1699999570846558,1.25,1200
2010-12-03,1.149999976158142,1.25,1.100000023841858,1.25,15900
2010-12-06,1.25,1.25,1.25,1.25,0
2010-12-07,1.1200000047683716,1.25,1.100000023841858,1.25,800
2010-12-08,1.25,1.25,1.25,1.25,0
2010-12-09,1.25,1.25,1.25,1.25,0
2010-12-10,1.25,1.25,1.25,1.25,0
2010-12-13,1.25,1.25,1.25,1.25,0
2010-12-14,1.25,1.25,1.25,1.25,100
2010-12-15,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,4000
2010-12-16,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,300
2010-12-17,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,0
2010-12-20,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,0
2010-12-21,1.100000023841858,1.1200000047683716,1.090000033378601,1.1200000047683716,26500
2010-12-22,1.149999976158142,1.25,1.149999976158142,1.25,18400
2010-12-23,1.25,1.25,1.25,1.25,43600
2010-12-27,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,300
2010-12-28,1.2000000476837158,1.350000023841858,1.2000000476837158,1.350000023841858,1000
2010-12-29,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0
2010-12-30,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,4500
2010-12-31,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,100
2011-01-03,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0
2011-01-04,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0
2011-01-05,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0
2011-01-06,1.350000023841858,1.399999976158142,1.350000023841858,1.399999976158142,18100
2011-01-07,1.2999999523162842,1.399999976158142,1.2999999523162842,1.4500000476837158,7700
2011-01-10,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0
2011-01-11,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0
2011-01-12,1.399999976158142,1.5,1.399999976158142,1.5,10200
2011-01-13,1.7000000476837158,1.649999976158142,1.350000023841858,1.7999999523162842,1300
2011-01-14,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0
2011-01-18,1.25,1.5,1.25,1.600000023841858,700
2011-01-19,1.5,1.5,1.5,1.5,0
2011-01-20,1.5,1.5,1.5,1.5,1000
2011-01-21,1.5,1.5,1.5,1.5,600
2011-01-24,1.5,1.5,1.5,1.5,0
2011-01-25,1.5,1.5,1.5,1.5,0
2011-01-26,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,100
2011-01-27,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,2100
2011-01-28,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,200
2011-01-31,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,15000
2011-02-01,1.600000023841858,1.7000000476837158,1.5,1.7000000476837158,28600
2011-02-02,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0
2011-02-03,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0
2011-02-04,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0
2011-02-07,1.6799999475479126,1.5700000524520874,1.5700000524520874,1.6799999475479126,400
2011-02-08,1.6299999952316284,1.6299999952316284,1.6299999952316284,1.6299999952316284,1000
2011-02-09,1.649999976158142,1.7000000476837158,1.649999976158142,1.7000000476837158,4800
2011-02-10,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,3800
2011-02-11,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,100
2011-02-14,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,200
2011-02-15,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0
2011-02-16,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,200
2011-02-17,1.840000033378601,1.840000033378601,1.840000033378601,1.840000033378601,100
2011-02-18,1.840000033378601,1.7000000476837158,1.7000000476837158,1.840000033378601,2800
2011-02-22,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,500
2011-02-23,1.840000033378601,1.840000033378601,1.840000033378601,1.840000033378601,100
2011-02-24,1.7000000476837158,1.840000033378601,1.7000000476837158,1.840000033378601,9200
2011-02-25,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,100
2011-02-28,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,100
2011-03-01,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-03-02,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-03-03,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,100
2011-03-04,1.850000023841858,1.9500000476837158,1.850000023841858,1.9500000476837158,1200
2011-03-07,2.0,2.0,2.0,2.0,600
2011-03-08,2.0,2.0,2.0,2.0,0
2011-03-09,2.25,2.200000047683716,2.200000047683716,2.25,1500
2011-03-10,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0
2011-03-11,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0
2011-03-14,2.069999933242798,2.069999933242798,2.069999933242798,2.069999933242798,1300
2011-03-15,2.069999933242798,2.200000047683716,2.069999933242798,2.200000047683716,600
2011-03-16,2.0799999237060547,2.0799999237060547,2.0799999237060547,2.0799999237060547,1000
2011-03-17,2.0799999237060547,2.0799999237060547,2.0799999237060547,2.0799999237060547,0
2011-03-18,2.1500000953674316,1.8200000524520874,1.8200000524520874,2.200000047683716,24000
2011-03-21,1.8200000524520874,1.75,1.75,1.8200000524520874,3100
2011-03-22,1.75,1.75,1.75,1.75,0
2011-03-23,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1600
2011-03-24,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,100
2011-03-25,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-03-28,1.75,1.7000000476837158,1.7000000476837158,1.75,30600
2011-03-29,1.600000023841858,1.5499999523162842,1.5499999523162842,1.600000023841858,11500
2011-03-30,1.5499999523162842,1.600000023841858,1.5499999523162842,1.600000023841858,14200
2011-03-31,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,6800
2011-04-01,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0
2011-04-04,1.600000023841858,1.850000023841858,1.600000023841858,1.850000023841858,600
2011-04-05,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-04-06,1.75,1.75,1.75,1.75,4000
2011-04-07,1.75,1.75,1.75,1.75,0
2011-04-08,1.75,1.75,1.75,1.75,0
2011-04-11,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1400
2011-04-12,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-04-13,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,5000
2011-04-14,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,4000
2011-04-15,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-04-18,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-04-19,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-04-20,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,2300
2011-04-21,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-04-25,1.850000023841858,1.850000023841858,1.7999999523162842,1.850000023841858,9500
2011-04-26,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-04-27,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,3700
2011-04-28,1.850000023841858,1.600000023841858,1.600000023841858,1.850000023841858,4900
2011-04-29,1.649999976158142,1.649999976158142,1.5499999523162842,1.649999976158142,13000
2011-05-02,1.75,1.649999976158142,1.649999976158142,1.75,29300
2011-05-03,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,500
2011-05-04,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1100
2011-05-05,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,3600
2011-05-06,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1000
2011-05-09,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1200
2011-05-10,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0
2011-05-11,1.75,1.75,1.75,1.75,200
2011-05-12,1.75,1.75,1.75,1.75,400
2011-05-13,1.75,1.75,1.75,1.75,500
2011-05-16,1.75,1.75,1.75,1.75,0
2011-05-17,1.6799999475479126,1.5,1.5,1.6799999475479126,25700
2011-05-18,1.5,1.5,1.4500000476837158,1.5,30500
2011-05-19,1.5,1.5099999904632568,1.5,1.7999999523162842,20100
2011-05-20,1.5,1.5,1.5,1.5,19900
2011-05-23,1.5,1.5,1.5,1.5,0
2011-05-24,1.5,1.5,1.5,1.5,0
2011-05-25,1.5,1.5,1.5,1.5,0
2011-05-26,1.5,1.5499999523162842,1.5,1.5499999523162842,415700
2011-05-27,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0
2011-05-31,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,50500
2011-06-01,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1000
2011-06-02,1.5,1.399999976158142,1.399999976158142,1.5,4000
2011-06-03,1.600000023841858,1.5099999904632568,1.5099999904632568,1.600000023841858,600
2011-06-06,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,1900
2011-06-07,1.5499999523162842,1.5099999904632568,1.5099999904632568,1.5499999523162842,4900
2011-06-08,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0
2011-06-09,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,600
2011-06-10,1.5499999523162842,1.5,1.5,1.5499999523162842,21300
2011-06-13,1.5,1.5,1.5,1.5,0
2011-06-14,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,2600
2011-06-15,1.5499999523162842,1.5,1.5,1.5499999523162842,28800
2011-06-16,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,9500
2011-06-17,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,100
2011-06-20,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,500
2011-06-21,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0
2011-06-22,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0
2011-06-23,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0
2011-06-24,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,800
2011-06-27,1.5499999523162842,1.600000023841858,1.5499999523162842,1.600000023841858,15600
2011-06-28,1.6200000047683716,1.649999976158142,1.6100000143051147,1.649999976158142,13000
2011-06-29,1.649999976158142,1.600000023841858,1.600000023841858,1.649999976158142,3500
2011-06-30,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,4400
2011-07-01,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0
2011-07-05,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0
2011-07-06,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0
2011-07-07,1.75,1.75,1.75,1.75,5600
2011-07-08,1.75,1.75,1.75,1.75,1500
2011-07-11,1.75,1.75,1.75,1.75,0
2011-07-12,1.75,1.75,1.75,1.75,0
2011-07-13,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,4500
2011-07-14,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0
2011-07-15,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0
2011-07-18,1.75,1.75,1.75,1.75,500
2011-07-19,1.75,1.75,1.75,1.75,0
2011-07-20,1.75,1.75,1.75,1.75,900
2011-07-21,1.75,1.75,1.75,1.75,2600
2011-07-22,1.75,1.75,1.75,1.75,0
2011-07-25,1.75,1.75,1.75,1.75,0
2011-07-26,1.75,1.75,1.75,1.75,0
2011-07-27,1.75,1.75,1.75,1.75,0
2011-07-28,1.75,1.75,1.75,1.75,0
2011-07-29,1.7000000476837158,1.75,1.7000000476837158,1.75,4000
2011-08-01,1.75,1.850000023841858,1.75,1.850000023841858,4000
2011-08-02,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0
2011-08-03,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,500
2011-08-04,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0
2011-08-05,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,400
2011-08-08,1.600000023841858,1.600000023841858,1.600000023841858,1.649999976158142,1400
2011-08-09,1.600000023841858,1.5800000429153442,1.5800000429153442,1.600000023841858,2200
2011-08-10,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,11600
2011-08-11,1.5,1.600000023841858,1.350000023841858,1.600000023841858,3000
2011-08-12,1.5499999523162842,1.5,1.5,1.5499999523162842,2500
2011-08-15,1.5,1.5,1.5,1.5,300
2011-08-16,1.5,1.5,1.5,1.5,18000
2011-08-17,1.5,1.5,1.5,1.5,400
