Date,oxyopen,oxyclose,oxylow,oxyhigh,oxyvolume
2014-11-24,84.83634185791016,84.55850219726562,84.04114532470703,85.04711151123047,5882100.0
2014-11-25,84.5297622680664,82.7381820678711,82.52741241455078,84.66388702392578,7133700.0
2014-11-26,82.9872817993164,82.51782989501953,82.10586547851562,83.15972900390625,5888200.0
2014-11-28,78.80055236816406,76.424560546875,75.21739959716797,78.95384216308594,9151500.0
2014-12-01,77.2085189819336,79.31493377685547,76.23018646240234,79.9139175415039,16735100.0
2014-12-02,78.83575439453125,80.55282592773438,78.6660385131836,81.29157257080078,12108100.0
2014-12-03,81.20172119140625,82.95873260498047,80.5328598022461,83.04857635498047,9088600.0
2014-12-04,82.01034545898438,82.3996810913086,81.72084045410156,82.82894897460938,6859400.0
2014-12-05,81.91051483154297,81.34148406982422,81.06195831298828,82.33978271484375,7176800.0
2014-12-08,79.16519165039062,75.9806137084961,75.6611557006836,79.36485290527344,9385900.0
2014-12-09,75.81090545654297,77.3183364868164,75.671142578125,77.83744812011719,7600300.0
2014-12-10,75.52139282226562,75.01226043701172,74.23358917236328,76.11038970947266,7780600.0
2014-12-11,74.55304718017578,74.95236206054688,74.5330810546875,76.60954284667969,6044600.0
2014-12-12,73.83426666259766,74.09382629394531,73.22530364990234,75.58129119873047,7172500.0
2014-12-15,74.9423828125,73.03562927246094,72.77606964111328,75.671142578125,6574600.0
2014-12-16,72.3468017578125,74.28350067138672,72.19705963134766,76.37993621826172,8898800.0
2014-12-17,74.64289093017578,77.66773986816406,74.59297943115234,78.14692687988281,8778200.0
2014-12-18,79.48464965820312,79.03540802001953,76.94896697998047,79.85401916503906,8075800.0
2014-12-19,78.80580139160156,81.38141632080078,78.21680450439453,81.38141632080078,10517000.0
2014-12-22,81.0519790649414,80.65265655517578,79.0753402709961,81.34148406982422,7224200.0
2014-12-23,81.13184356689453,82.75907135009766,80.81238555908203,83.10847473144531,7775700.0
2014-12-24,82.03031158447266,82.10018920898438,80.88226318359375,82.35974884033203,3100000.0
2014-12-26,82.33978271484375,81.91051483154297,81.3514633178711,82.52946472167969,2674000.0
2014-12-29,82.42963409423828,81.57109069824219,81.09191131591797,82.95873260498047,4200000.0
2014-12-30,81.53115844726562,81.2616195678711,80.27330017089844,81.5511245727539,4142200.0
2014-12-31,80.4931640625,80.47319793701172,79.67455291748047,81.18199157714844,3555800.0
2015-01-02,79.87421417236328,80.51313018798828,79.14545440673828,80.96236419677734,3634600.0
2015-01-05,79.24528503417969,77.5281982421875,76.77947235107422,79.24528503417969,6104700.0
2015-01-06,76.93920135498047,76.86932373046875,75.93091583251953,78.09723663330078,6038100.0
2015-01-07,77.80772399902344,76.87930297851562,75.87101745605469,78.14714813232422,5475300.0
2015-01-08,77.67794799804688,77.55815124511719,77.3485107421875,78.62633514404297,6734700.0
2015-01-09,78.01737213134766,77.40840911865234,75.94090270996094,78.0672836303711,5203800.0
2015-01-12,76.19047546386719,74.82279968261719,74.49336242675781,76.38015747070312,7118000.0
2015-01-13,74.86273193359375,74.84276580810547,74.12399291992188,75.94090270996094,7084500.0
2015-01-14,73.69471740722656,75.35189819335938,73.0258560180664,75.6513900756836,7109800.0
2015-01-15,76.47000122070312,75.86103820800781,74.81282043457031,76.73954010009766,7271500.0
2015-01-16,76.34022521972656,77.92752075195312,76.27033996582031,78.12718200683594,6564100.0
2015-01-20,77.61804962158203,77.87760925292969,75.79115295410156,77.87760925292969,4805000.0
2015-01-21,78.2968978881836,79.10552215576172,78.00738525390625,79.41499328613281,4491700.0
2015-01-22,79.86422729492188,78.72616577148438,77.58809661865234,79.86422729492188,5221600.0
2015-01-23,78.56643676757812,78.71617889404297,78.02735137939453,79.74443817138672,4845900.0
2015-01-26,78.74613189697266,80.18368530273438,78.1671142578125,80.21363830566406,3871400.0
2015-01-27,79.78436279296875,79.27523040771484,78.88589477539062,80.35340118408203,4468000.0
2015-01-28,78.95577239990234,76.37017059326172,76.15054321289062,79.27523040771484,6174800.0
2015-01-29,78.15713500976562,78.1771011352539,75.42178344726562,78.27693176269531,6297600.0
2015-01-30,77.68792724609375,79.86422729492188,77.18878173828125,81.221923828125,9218100.0
2015-02-02,81.6412124633789,80.02395629882812,78.42667388916016,82.04052734375,7964100.0
2015-02-03,81.15203857421875,82.01058197021484,80.46321105957031,82.15034484863281,7127700.0
