Date,maopen,maclose,malow,mahigh,mavolume
2010-04-06,25.485000610351562,25.875,25.479999542236328,26.100000381469727,13992000.0
2010-04-07,25.889999389648438,25.56599998474121,25.490999221801758,25.954999923706055,7831000.0
2010-04-08,25.4060001373291,25.687999725341797,25.4060001373291,25.729999542236328,6402000.0
2010-04-09,25.875,25.88800048828125,25.68199920654297,25.999000549316406,4966000.0
2010-04-12,25.83099937438965,25.957000732421875,25.827999114990234,26.100000381469727,6537000.0
2010-04-13,25.8700008392334,25.850000381469727,25.72100067138672,26.054000854492188,7131000.0
2010-04-14,25.906999588012695,26.312999725341797,25.801000595092773,26.42300033569336,11661000.0
2010-04-15,26.459999084472656,26.26300048828125,26.225000381469727,26.465999603271484,6282000.0
2010-04-16,26.10300064086914,25.950000762939453,25.826000213623047,26.371999740600586,11495000.0
2010-04-19,25.882999420166016,25.729999542236328,25.472000122070312,26.152999877929688,9559000.0
2010-04-20,25.895000457763672,26.138999938964844,25.716999053955078,26.288000106811523,7375000.0
2010-04-21,26.334999084472656,26.05900001525879,25.878000259399414,26.334999084472656,5035000.0
2010-04-22,25.8799991607666,26.15999984741211,25.201000213623047,26.25200080871582,8638000.0
2010-04-23,26.361000061035156,26.722000122070312,26.200000762939453,26.757999420166016,10379000.0
2010-04-26,26.81599998474121,26.577999114990234,26.56800079345703,26.922000885009766,7095000.0
2010-04-27,26.57900047302246,25.485000610351562,25.483999252319336,26.57900047302246,10947000.0
2010-04-28,25.65399932861328,25.299999237060547,25.058000564575195,25.729999542236328,17995000.0
2010-04-29,25.371999740600586,25.538000106811523,25.179000854492188,25.8439998626709,14089000.0
2010-04-30,25.72100067138672,24.804000854492188,24.599000930786133,25.739999771118164,16675000.0
2010-05-03,25.118999481201172,25.073999404907227,24.45400047302246,25.138999938964844,16928000.0
2010-05-04,25.336999893188477,25.125,24.83099937438965,25.743999481201172,29370000.0
2010-05-05,24.799999237060547,23.79400062561035,23.60099983215332,24.89900016784668,25627000.0
2010-05-06,23.541000366210938,23.030000686645508,21.100000381469727,23.798999786376953,34273000.0
2010-05-07,22.834999084472656,22.30900001525879,22.20400047302246,23.398000717163086,29304000.0
2010-05-10,23.39900016784668,23.0310001373291,22.83300018310547,23.61199951171875,29826000.0
2010-05-11,22.740999221801758,22.323999404907227,22.124000549316406,22.749000549316406,29271000.0
2010-05-12,22.5,23.261999130249023,22.458999633789062,23.621999740600586,29123000.0
2010-05-13,23.270000457763672,23.231000900268555,23.055999755859375,23.992000579833984,22049000.0
2010-05-14,21.530000686645508,21.2450008392334,20.906999588012695,22.00200080871582,101983000.0
2010-05-17,21.52400016784668,21.08099937438965,20.819000244140625,21.66699981689453,34138000.0
2010-05-18,21.29400062561035,20.2810001373291,19.558000564575195,21.461999893188477,70828000.0
2010-05-19,20.30500030517578,20.2450008392334,19.604999542236328,21.325000762939453,91584000.0
2010-05-20,19.666000366210938,20.549999237060547,19.666000366210938,20.999000549316406,51156000.0
2010-05-21,20.23900032043457,21.385000228881836,20.218000411987305,21.733999252319336,43426000.0
2010-05-24,21.538999557495117,20.983999252319336,20.983999252319336,21.64900016784668,17858000.0
2010-05-25,20.406999588012695,20.687000274658203,20.381000518798828,20.865999221801758,22472000.0
2010-05-26,21.0310001373291,20.5,20.5,21.295000076293945,21772000.0
2010-05-27,21.024999618530273,20.780000686645508,20.579999923706055,21.128000259399414,19644000.0
2010-05-28,20.73699951171875,20.177000045776367,20.114999771118164,20.823999404907227,25471000.0
2010-06-01,20.100000381469727,20.038999557495117,19.975000381469727,20.3700008392334,22633000.0
2010-06-02,20.132999420166016,20.101999282836914,19.961999893188477,20.18899917602539,20431000.0
2010-06-03,20.131000518798828,20.200000762939453,20.125,20.363000869750977,19643000.0
2010-06-04,19.950000762939453,19.66699981689453,19.649999618530273,20.086999893188477,33167000.0
2010-06-07,19.729000091552734,20.006999969482422,19.726999282836914,20.549999237060547,26819000.0
2010-06-08,20.11199951171875,19.753999710083008,19.53499984741211,20.232999801635742,33612000.0
2010-06-09,19.799999237060547,19.54599952697754,19.375999450683594,20.062000274658203,26857000.0
2010-06-10,19.823999404907227,20.511999130249023,19.799999237060547,20.6299991607666,45764000.0
2010-06-11,20.399999618530273,20.488000869750977,20.1560001373291,20.54400062561035,19569000.0
2010-06-14,20.68400001525879,20.41699981689453,20.31100082397461,20.731000900268555,12166000.0
2010-06-15,20.545000076293945,20.957000732421875,20.288000106811523,20.974000930786133,18280000.0
2010-06-16,20.71500015258789,21.062000274658203,20.62700080871582,21.14699935913086,15745000.0
2010-06-17,21.21500015258789,21.399999618530273,21.111000061035156,21.716999053955078,22337000.0
2010-06-18,21.54800033569336,21.426000595092773,21.23900032043457,21.643999099731445,13863000.0
2010-06-21,21.572999954223633,22.333999633789062,21.27199935913086,23.04800033569336,53737000.0
2010-06-22,22.333999633789062,22.0939998626709,22.058000564575195,22.697999954223633,22197000.0
2010-06-23,22.176000595092773,21.985000610351562,21.54599952697754,22.22599983215332,13795000.0
2010-06-24,21.774999618530273,21.48900032043457,21.336000442504883,22.100000381469727,12283000.0
2010-06-25,21.466999053955078,21.839000701904297,21.118000030517578,21.839000701904297,18498000.0
2010-06-28,21.799999237060547,21.152000427246094,21.113000869750977,21.908000946044922,12425000.0
2010-06-29,21.0,20.298999786376953,20.114999771118164,21.0,17984000.0
2010-06-30,20.332000732421875,19.952999114990234,19.94300079345703,20.56599998474121,27037000.0
2010-07-01,19.954999923706055,20.270000457763672,19.47100067138672,20.44700050354004,17029000.0
2010-07-02,20.486000061035156,20.277000427246094,20.06999969482422,20.48900032043457,8444000.0
2010-07-06,20.39900016784668,20.003000259399414,19.805999755859375,20.600000381469727,16346000.0
2010-07-07,20.05699920654297,20.756999969482422,20.05699920654297,20.756999969482422,12675000.0
2010-07-08,20.81800079345703,20.966999053955078,20.66699981689453,21.0,9491000.0
2010-07-09,21.077999114990234,21.552000045776367,20.854999542236328,21.552000045776367,11867000.0
2010-07-12,21.30299949645996,21.367000579833984,21.1299991607666,21.584999084472656,7162000.0
2010-07-13,21.639999389648438,21.46299934387207,21.079999923706055,21.687999725341797,16830000.0
2010-07-14,21.5,21.316999435424805,21.214000701904297,21.599000930786133,8180000.0
2010-07-15,21.4060001373291,21.180999755859375,20.863000869750977,21.4060001373291,8167000.0
2010-07-16,20.643999099731445,19.722000122070312,19.722000122070312,20.68199920654297,28878000.0
2010-07-19,19.766000747680664,19.58300018310547,19.406999588012695,19.947999954223633,23196000.0
2010-07-20,19.299999237060547,20.530000686645508,19.299999237060547,20.538000106811523,17403000.0
2010-07-21,20.697999954223633,20.149999618530273,20.128999710083008,20.78700065612793,11656000.0
2010-07-22,20.493999481201172,20.84000015258789,20.350000381469727,20.93000030517578,9643000.0
2010-07-23,20.81999969482422,21.29400062561035,20.768999099731445,21.32699966430664,9821000.0
2010-07-26,21.364999771118164,21.283000946044922,21.139999389648438,21.704999923706055,9821000.0
2010-07-27,21.454999923706055,21.42300033569336,21.23900032043457,21.555999755859375,7514000.0
2010-07-28,21.273000717163086,21.009000778198242,21.009000778198242,21.489999771118164,8818000.0
2010-07-29,21.011999130249023,20.836999893188477,20.450000762939453,21.173999786376953,14649000.0
2010-07-30,20.551000595092773,21.003999710083008,20.551000595092773,21.041000366210938,7863000.0
2010-08-02,20.74799919128418,20.25200080871582,20.118000030517578,20.812000274658203,29181000.0
2010-08-03,19.85700035095215,20.090999603271484,19.799999237060547,20.459999084472656,31650000.0
2010-08-04,20.259000778198242,20.530000686645508,20.000999450683594,20.538999557495117,17868000.0
2010-08-05,20.393999099731445,20.163000106811523,20.10700035095215,20.538999557495117,18692000.0
2010-08-06,20.0,20.742000579833984,20.0,20.799999237060547,18455000.0
2010-08-09,20.959999084472656,21.48900032043457,20.81599998474121,21.506999969482422,19632000.0
2010-08-10,21.375,21.635000228881836,21.170000076293945,21.740999221801758,16622000.0
2010-08-11,21.25200080871582,20.965999603271484,20.965999603271484,21.465999603271484,16610000.0
2010-08-12,20.81999969482422,21.183000564575195,20.700000762939453,21.33300018310547,11462000.0
2010-08-13,21.284000396728516,21.06399917602539,21.038999557495117,21.299999237060547,8246000.0
2010-08-16,20.91900062561035,21.04400062561035,20.802000045776367,21.233999252319336,6006000.0
2010-08-17,21.125,21.402999877929688,21.062000274658203,21.499000549316406,7613000.0
2010-08-18,21.5,21.285999298095703,21.2189998626709,21.513999938964844,5574000.0
2010-08-19,21.27400016784668,20.888999938964844,20.860000610351562,21.395999908447266,8567000.0
2010-08-20,20.82699966430664,20.636999130249023,20.481000900268555,21.038999557495117,7899000.0
2010-08-23,20.83300018310547,20.518999099731445,20.468000411987305,20.854000091552734,6293000.0
2010-08-24,20.365999221801758,20.250999450683594,20.2189998626709,20.527000427246094,15151000.0
2010-08-25,20.142000198364258,20.611000061035156,20.106000900268555,20.766000747680664,8058000.0
2010-08-26,20.700000762939453,20.316999435424805,20.28700065612793,20.81800079345703,6801000.0
2010-08-27,20.42099952697754,20.66200065612793,20.149999618530273,20.66200065612793,5447000.0
2010-08-30,20.764999389648438,20.270000457763672,20.23200035095215,20.764999389648438,4973000.0
2010-08-31,20.200000762939453,19.836000442504883,19.70599937438965,20.242000579833984,18184000.0
2010-09-01,20.099000930786133,20.107999801635742,19.950000762939453,20.29599952697754,13209000.0
2010-09-02,20.263999938964844,20.472999572753906,20.11199951171875,20.472999572753906,8231000.0
2010-09-03,20.649999618530273,20.697999954223633,20.547000885009766,20.749000549316406,6988000.0
2010-09-07,20.46500015258789,20.052000045776367,20.000999450683594,20.593000411987305,10815000.0
2010-09-08,19.95199966430664,19.440000534057617,19.43199920654297,20.170000076293945,21383000.0
2010-09-09,19.701000213623047,19.197999954223633,19.1200008392334,19.70800018310547,21207000.0
2010-09-10,19.273000717163086,19.81399917602539,19.246000289916992,19.827999114990234,14930000.0
2010-09-13,19.66699981689453,19.30299949645996,19.100000381469727,19.670000076293945,39157000.0
2010-09-14,19.336000442504883,19.975000381469727,19.323999404907227,20.125,22223000.0
2010-09-15,20.416000366210938,21.01799964904785,20.413999557495117,21.30299949645996,45712000.0
2010-09-16,21.06999969482422,21.02899932861328,20.825000762939453,21.33799934387207,21782000.0
2010-09-17,21.149999618530273,21.367000579833984,20.996000289916992,21.434999465942383,18033000.0
2010-09-20,21.399999618530273,21.871000289916992,21.152000427246094,21.871000289916992,17232000.0
2010-09-21,21.836999893188477,21.698999404907227,21.4689998626709,21.944000244140625,17864000.0
2010-09-22,21.625,21.902999877929688,21.41200065612793,21.98900032043457,13085000.0
2010-09-23,21.711999893188477,21.94300079345703,21.711999893188477,22.31800079345703,18314000.0
2010-09-24,22.1299991607666,22.156999588012695,21.959999084472656,22.299999237060547,11947000.0
2010-09-27,22.100000381469727,22.23699951171875,22.08099937438965,22.450000762939453,9131000.0
2010-09-28,22.261999130249023,22.299999237060547,22.03499984741211,22.34000015258789,9990000.0
2010-09-29,22.236000061035156,22.26300048828125,22.155000686645508,22.41200065612793,11578000.0
2010-09-30,22.381000518798828,22.399999618530273,22.275999069213867,22.6299991607666,12062000.0
2010-10-01,22.5,22.47800064086914,22.270000457763672,22.600000381469727,9572000.0
2010-10-04,22.558000564575195,22.263999938964844,21.899999618530273,22.715999603271484,14600000.0
2010-10-05,22.601999282836914,22.59000015258789,22.427000045776367,22.798999786376953,12251000.0
2010-10-06,22.594999313354492,22.329999923706055,22.173999786376953,22.594999313354492,8055000.0
2010-10-07,22.466999053955078,22.086000442504883,22.076000213623047,22.5,5982000.0
2010-10-08,22.111000061035156,22.259000778198242,21.93000030517578,22.30500030517578,8618000.0
2010-10-11,22.231000900268555,22.285999298095703,22.110000610351562,22.42300033569336,4560000.0
2010-10-12,22.163999557495117,22.21299934387207,22.0,22.266000747680664,6982000.0
2010-10-13,22.299999237060547,23.089000701904297,22.281999588012695,23.141000747680664,18800000.0
2010-10-14,23.082000732421875,23.266000747680664,22.926000595092773,23.434999465942383,19475000.0
2010-10-15,23.368000030517578,23.3700008392334,23.10300064086914,23.56399917602539,10996000.0
2010-10-18,23.489999771118164,23.545000076293945,23.422000885009766,23.68400001525879,8128000.0
2010-10-19,23.361000061035156,23.704999923706055,23.25,24.055999755859375,15936000.0
2010-10-20,23.714000701904297,24.052000045776367,23.483999252319336,24.15999984741211,9217000.0
2010-10-21,24.04400062561035,24.319000244140625,24.04400062561035,24.625,11449000.0
2010-10-22,24.399999618530273,24.263999938964844,24.110000610351562,24.523000717163086,6182000.0
2010-10-25,24.40999984741211,24.514999389648438,24.327999114990234,24.850000381469727,9933000.0
2010-10-26,24.5,24.351999282836914,24.26799964904785,24.594999313354492,9054000.0
2010-10-27,24.259000778198242,24.576000213623047,24.259000778198242,24.621999740600586,9034000.0
2010-10-28,24.490999221801758,23.95199966430664,23.742000579833984,24.490999221801758,13105000.0
2010-10-29,23.9950008392334,24.006000518798828,23.93000030517578,24.349000930786133,8065000.0
2010-11-01,24.26099967956543,23.89900016784668,23.822999954223633,24.295000076293945,8713000.0
2010-11-02,24.75,24.597999572753906,24.31800079345703,24.82900047302246,18490000.0
2010-11-03,24.670000076293945,25.183000564575195,24.649999618530273,25.200000762939453,15721000.0
2010-11-04,25.25,25.48900032043457,25.1299991607666,25.49799919128418,11751000.0
2010-11-05,25.64900016784668,25.628999710083008,25.365999221801758,25.68899917602539,10195000.0
2010-11-08,25.5,25.275999069213867,25.125,25.58799934387207,8045000.0
2010-11-09,25.312000274658203,25.152000427246094,25.06599998474121,25.3799991607666,6244000.0
2010-11-10,25.201000213623047,25.35700035095215,25.09000015258789,25.399999618530273,5776000.0
2010-11-11,25.207000732421875,25.207000732421875,25.141000747680664,25.48699951171875,4812000.0
2010-11-12,25.00200080871582,24.316999435424805,24.26099967956543,25.100000381469727,11052000.0
2010-11-15,24.281999588012695,24.292999267578125,23.972999572753906,24.749000549316406,8058000.0
2010-11-16,24.06999969482422,23.305999755859375,23.27199935913086,24.06999969482422,14991000.0
2010-11-17,23.374000549316406,23.457000732421875,23.291000366210938,23.905000686645508,10875000.0
2010-11-18,23.80699920654297,24.249000549316406,23.670000076293945,24.360000610351562,10571000.0
2010-11-19,24.42300033569336,24.38800048828125,24.174999237060547,24.499000549316406,9330000.0
2010-11-22,24.25200080871582,24.340999603271484,24.100000381469727,24.416000366210938,6292000.0
2010-11-23,24.152000427246094,23.565000534057617,23.54800033569336,24.236000061035156,11405000.0
2010-11-24,23.649999618530273,23.77899932861328,23.649999618530273,24.086000442504883,9015000.0
2010-11-26,23.694000244140625,23.514999389648438,23.299999237060547,23.694000244140625,7351000.0
2010-11-29,23.489999771118164,23.555999755859375,23.000999450683594,23.606000900268555,8736000.0
2010-11-30,23.3799991607666,23.702999114990234,23.301000595092773,23.85700035095215,15648000.0
2010-12-01,24.191999435424805,24.819000244140625,24.06599998474121,25.0,14105000.0
2010-12-02,24.809999465942383,24.91900062561035,24.527999877929688,24.91900062561035,10802000.0
2010-12-03,24.798999786376953,24.908000946044922,24.51799964904785,24.93899917602539,7642000.0
2010-12-06,24.725000381469727,25.31599998474121,24.725000381469727,25.360000610351562,7605000.0
2010-12-07,25.451000213623047,24.67799949645996,24.650999069213867,25.56599998474121,8389000.0
2010-12-08,24.66900062561035,25.06399917602539,24.618000030517578,25.075000762939453,8361000.0
2010-12-09,25.048999786376953,25.121999740600586,24.68000030517578,25.413999557495117,7740000.0
2010-12-10,25.152999877929688,25.47599983215332,25.033000946044922,25.47599983215332,8104000.0
2010-12-13,25.45800018310547,25.934999465942383,25.2549991607666,26.07200050354004,13835000.0
2010-12-14,25.954999923706055,25.41200065612793,25.3700008392334,26.0,7172000.0
2010-12-15,25.496999740600586,24.922000885009766,24.790000915527344,25.600000381469727,12579000.0
2010-12-16,25.0,22.349000930786133,21.829999923706055,25.400999069213867,90628000.0
2010-12-17,22.417999267578125,22.125999450683594,21.5,22.52199935913086,63476000.0
2010-12-20,22.1299991607666,22.354000091552734,22.10099983215332,22.48900032043457,27406000.0
2010-12-21,22.479999542236328,21.97800064086914,21.85099983215332,22.600000381469727,32115000.0
2010-12-22,21.959999084472656,21.739999771118164,21.54199981689453,22.14699935913086,24424000.0
2010-12-23,21.729000091552734,21.829999923706055,21.673999786376953,21.847000122070312,12985000.0
2010-12-27,21.829999923706055,22.46500015258789,21.753999710083008,22.51799964904785,14670000.0
2010-12-28,22.500999450683594,22.45199966430664,22.30900001525879,22.674999237060547,9294000.0
2010-12-29,22.440000534057617,22.54599952697754,22.3700008392334,22.613000869750977,6478000.0
2010-12-30,22.5,22.371999740600586,22.354000091552734,22.600000381469727,7649000.0
2010-12-31,22.35300064086914,22.410999298095703,22.30500030517578,22.56800079345703,3826000.0
2011-01-03,22.643999099731445,22.084999084472656,21.933000564575195,22.648000717163086,19272000.0
2011-01-04,22.12299919128418,22.3700008392334,22.08799934387207,22.3700008392334,13638000.0
2011-01-05,22.3700008392334,23.02899932861328,22.368999481201172,23.183000564575195,27856000.0
2011-01-06,23.159000396728516,23.11199951171875,22.809999465942383,23.264999389648438,15872000.0
2011-01-07,23.11400032043457,23.108999252319336,22.90399932861328,23.347999572753906,13989000.0
2011-01-10,23.135000228881836,23.020000457763672,22.910999298095703,23.21500015258789,10565000.0
2011-01-11,23.1200008392334,22.940000534057617,22.839000701904297,23.200000762939453,8972000.0
2011-01-12,23.059999465942383,23.283000946044922,22.972999572753906,23.283000946044922,10265000.0
2011-01-13,23.284000396728516,23.35099983215332,23.128999710083008,23.35099983215332,7222000.0
2011-01-14,23.368999481201172,23.69099998474121,23.329999923706055,23.69099998474121,10951000.0
2011-01-18,23.621999740600586,23.76300048828125,23.621999740600586,23.898000717163086,6672000.0
2011-01-19,23.672000885009766,23.535999298095703,23.525999069213867,23.749000549316406,12053000.0
2011-01-20,23.374000549316406,23.510000228881836,22.80299949645996,23.884000778198242,29098000.0
2011-01-21,23.700000762939453,23.35300064086914,23.332000732421875,23.700000762939453,7896000.0
2011-01-24,23.354000091552734,23.899999618530273,23.34600067138672,23.979999542236328,10130000.0
2011-01-25,23.89900016784668,24.15399932861328,23.51799964904785,24.19300079345703,13369000.0
2011-01-26,24.360000610351562,24.01799964904785,23.801000595092773,24.360000610351562,6900000.0
2011-01-27,24.058000564575195,23.910999298095703,23.797000885009766,24.124000549316406,5775000.0
2011-01-28,23.916000366210938,23.48699951171875,23.457000732421875,24.052000045776367,6191000.0
2011-01-31,23.399999618530273,23.650999069213867,23.27400016784668,23.656999588012695,6239000.0
2011-02-01,23.0310001373291,23.815000534057617,23.0310001373291,24.187999725341797,9623000.0
2011-02-02,23.84600067138672,23.93899917602539,23.816999435424805,24.236000061035156,10310000.0
2011-02-03,23.899999618530273,24.538999557495117,23.704999923706055,24.797000885009766,18662000.0
2011-02-04,24.579999923706055,24.724000930786133,24.399999618530273,24.94300079345703,7830000.0
2011-02-07,24.726999282836914,24.99799919128418,24.726999282836914,25.136999130249023,6289000.0
2011-02-08,25.198999404907227,24.961000442504883,24.836000442504883,25.198999404907227,5801000.0
2011-02-09,24.854000091552734,24.850000381469727,24.75,25.160999298095703,6012000.0
2011-02-10,24.746999740600586,25.21299934387207,24.746999740600586,25.299999237060547,7186000.0
2011-02-11,25.075000762939453,25.349000930786133,25.042999267578125,25.483999252319336,5565000.0
2011-02-14,25.253999710083008,25.496000289916992,25.253999710083008,25.87299919128418,11144000.0
2011-02-15,25.520999908447266,25.610000610351562,25.400999069213867,25.6560001373291,6887000.0
2011-02-16,25.684999465942383,25.437999725341797,25.378000259399414,25.882999420166016,8418000.0
2011-02-17,25.035999298095703,25.18199920654297,24.861000061035156,25.399999618530273,14951000.0
2011-02-18,25.200000762939453,25.073999404907227,24.965999603271484,25.31800079345703,8877000.0
2011-02-22,24.5310001373291,24.738000869750977,24.413999557495117,25.05299949645996,6916000.0
2011-02-23,24.738000869750977,24.41200065612793,24.409000396728516,24.93000030517578,8440000.0
2011-02-24,24.5,24.417999267578125,24.29599952697754,24.655000686645508,9580000.0
2011-02-25,24.670000076293945,24.67099952697754,24.500999450683594,24.93400001525879,9826000.0
2011-02-28,24.757999420166016,24.055999755859375,24.04199981689453,24.78499984741211,13373000.0
2011-03-01,24.250999450683594,24.035999298095703,24.035999298095703,24.698999404907227,12126000.0
2011-03-02,24.110000610351562,24.618000030517578,24.040000915527344,24.69499969482422,7798000.0
2011-03-03,24.694000244140625,25.165000915527344,24.672000885009766,25.170000076293945,10239000.0
2011-03-04,24.989999771118164,24.975000381469727,24.85700035095215,25.17799949645996,6887000.0
2011-03-07,24.990999221801758,24.726999282836914,24.645000457763672,25.288999557495117,7923000.0
2011-03-08,24.722000122070312,24.899999618530273,24.5,25.1560001373291,8048000.0
2011-03-09,24.8700008392334,24.79800033569336,24.742000579833984,25.184999465942383,8961000.0
2011-03-10,24.74799919128418,24.356000900268555,24.211000442504883,24.74799919128418,10315000.0
2011-03-11,24.20199966430664,24.841999053955078,24.20199966430664,24.899999618530273,5006000.0
2011-03-14,24.719999313354492,24.884000778198242,24.62299919128418,24.958999633789062,7354000.0
2011-03-15,24.301000595092773,24.46500015258789,24.187000274658203,24.658000946044922,9512000.0
2011-03-16,24.405000686645508,24.43000030517578,24.38800048828125,24.843000411987305,9587000.0
2011-03-17,24.655000686645508,24.375999450683594,24.229000091552734,24.899999618530273,6941000.0
2011-03-18,24.452999114990234,24.167999267578125,24.139999389648438,24.625999450683594,9169000.0
2011-03-21,24.33300018310547,24.79599952697754,24.33300018310547,24.799999237060547,7056000.0
2011-03-22,24.757999420166016,24.676000595092773,24.638999938964844,24.93000030517578,8083000.0
2011-03-23,24.663000106811523,24.68600082397461,24.573999404907227,24.836000442504883,6606000.0
2011-03-24,24.773000717163086,25.231000900268555,24.551000595092773,25.309999465942383,8619000.0
2011-03-25,25.20199966430664,24.770000457763672,24.736000061035156,25.329999923706055,11570000.0
2011-03-28,25.076000213623047,25.23699951171875,24.783000946044922,25.42799949645996,13286000.0
2011-03-29,25.13800048828125,25.17099952697754,24.941999435424805,25.291000366210938,7479000.0
2011-03-30,25.655000686645508,25.365999221801758,25.219999313354492,26.238000869750977,19207000.0
2011-03-31,25.308000564575195,25.172000885009766,25.113000869750977,25.573999404907227,8263000.0
2011-04-01,25.201000213623047,25.354999542236328,25.194000244140625,25.51300048828125,7964000.0
2011-04-04,25.490999221801758,26.125,25.486000061035156,26.132999420166016,9017000.0
2011-04-05,26.003000259399414,26.292999267578125,25.940000534057617,26.45800018310547,14002000.0
2011-04-06,26.388999938964844,26.54800033569336,26.19099998474121,26.55900001525879,9952000.0
2011-04-07,26.549999237060547,26.517000198364258,26.284000396728516,26.599000930786133,7454000.0
2011-04-08,26.698999404907227,26.305999755859375,26.299999237060547,26.700000762939453,8661000.0
2011-04-11,26.288000106811523,26.660999298095703,26.215999603271484,26.7450008392334,7560000.0
2011-04-12,26.05500030517578,26.29599952697754,26.05500030517578,26.72800064086914,9672000.0
2011-04-13,26.503999710083008,26.97599983215332,26.44700050354004,26.996000289916992,12726000.0
2011-04-14,26.80299949645996,26.886999130249023,26.70199966430664,26.992000579833984,6235000.0
2011-04-15,26.900999069213867,26.757999420166016,26.41900062561035,26.94700050354004,12410000.0
2011-04-18,26.64900016784668,26.5049991607666,26.347999572753906,26.652000427246094,6748000.0
2011-04-19,26.586000442504883,26.70599937438965,26.548999786376953,26.886999130249023,5973000.0
2011-04-20,26.93000030517578,27.00200080871582,26.854000091552734,27.375,7363000.0
2011-04-21,27.0,27.327999114990234,26.895000457763672,27.334999084472656,7145000.0
2011-04-25,27.327999114990234,27.14299964904785,27.069000244140625,27.399999618530273,5667000.0
2011-04-26,27.11199951171875,27.63599967956543,27.11199951171875,27.809999465942383,6497000.0
2011-04-27,27.606000900268555,27.535999298095703,27.15999984741211,27.625,5516000.0
2011-04-28,27.533000946044922,27.469999313354492,27.402000427246094,27.583999633789062,4601000.0
2011-04-29,27.469999313354492,27.589000701904297,27.344999313354492,27.589000701904297,7510000.0
2011-05-02,27.69700050354004,27.52899932861328,27.49799919128418,28.0,8273000.0
2011-05-03,28.200000762939453,28.238000869750977,28.025999069213867,28.68000030517578,14846000.0
2011-05-04,27.96500015258789,28.23900032043457,27.822999954223633,28.312999725341797,10899000.0
2011-05-05,28.054000854492188,27.450000762939453,27.30699920654297,28.197999954223633,10772000.0
2011-05-06,27.50200080871582,27.424999237060547,27.386999130249023,27.770000457763672,6294000.0
2011-05-09,27.45199966430664,27.87700080871582,27.31100082397461,27.929000854492188,5102000.0
2011-05-10,27.999000549316406,28.110000610351562,27.888999938964844,28.163999557495117,5248000.0
2011-05-11,28.100000381469727,27.812999725341797,27.70599937438965,28.200000762939453,6754000.0
2011-05-12,27.707000732421875,28.209999084472656,27.670000076293945,28.274999618530273,7240000.0
2011-05-13,28.226999282836914,28.0,27.945999145507812,28.27400016784668,5834000.0
2011-05-16,27.820999145507812,27.915000915527344,27.68000030517578,28.219999313354492,6069000.0
2011-05-17,28.02400016784668,28.204999923706055,27.650999069213867,28.219999313354492,11190000.0
2011-05-18,28.00200080871582,28.135000228881836,27.79199981689453,28.292999267578125,7085000.0
2011-05-19,28.246000289916992,28.4060001373291,28.100000381469727,28.475000381469727,6320000.0
2011-05-20,28.476999282836914,27.756999969482422,27.73200035095215,28.476999282836914,9856000.0
2011-05-23,27.450000762939453,27.195999145507812,26.988000869750977,27.555999755859375,9176000.0
2011-05-24,27.31599998474121,27.009000778198242,26.840999603271484,27.31999969482422,7887000.0
2011-05-25,26.80500030517578,27.447999954223633,26.799999237060547,27.55299949645996,9383000.0
2011-05-26,27.399999618530273,28.209999084472656,27.25,28.363000869750977,14866000.0
2011-05-27,28.2189998626709,28.52400016784668,28.152999877929688,28.631999969482422,11587000.0
2011-05-31,28.67799949645996,28.704999923706055,28.545000076293945,28.85700035095215,9573000.0
2011-06-01,28.65999984741211,28.06599998474121,28.06599998474121,28.775999069213867,8658000.0
2011-06-02,28.069000244140625,28.274999618530273,27.950000762939453,28.58099937438965,8623000.0
2011-06-03,27.900999069213867,27.70599937438965,27.551000595092773,28.26799964904785,7016000.0
2011-06-06,27.676000595092773,27.191999435424805,27.104999542236328,27.773000717163086,9254000.0
2011-06-07,27.301000595092773,27.420000076293945,27.301000595092773,27.71500015258789,10541000.0
2011-06-08,27.256999969482422,27.0,25.833999633789062,27.263999938964844,30792000.0
2011-06-09,26.851999282836914,27.170000076293945,26.815000534057617,27.308000564575195,8317000.0
2011-06-10,27.038999557495117,26.702999114990234,26.513999938964844,27.160999298095703,10220000.0
2011-06-13,26.70199966430664,26.742000579833984,26.628999710083008,26.91699981689453,9258000.0
2011-06-14,26.899999618530273,27.41200065612793,26.854000091552734,27.496000289916992,8926000.0
2011-06-15,27.107999801635742,27.047000885009766,27.047000885009766,27.56800079345703,10766000.0
2011-06-16,27.047000885009766,26.667999267578125,26.514999389648438,27.047000885009766,8746000.0
2011-06-17,26.826000213623047,26.608999252319336,26.48699951171875,27.239999771118164,12558000.0
2011-06-20,26.599000930786133,26.9950008392334,26.53700065612793,27.06599998474121,6104000.0
2011-06-21,27.107999801635742,27.402999877929688,27.011999130249023,27.54400062561035,6106000.0
2011-06-22,27.30699920654297,27.11400032043457,27.11400032043457,27.6299991607666,5425000.0
2011-06-23,26.889999389648438,27.312999725341797,26.709999084472656,27.312999725341797,6659000.0
2011-06-24,27.299999237060547,27.420000076293945,27.03499984741211,27.420000076293945,12495000.0
2011-06-27,27.308000564575195,27.260000228881836,27.040000915527344,27.413000106811523,8099000.0
2011-06-28,27.47599983215332,27.822999954223633,27.393999099731445,27.899999618530273,10349000.0
2011-06-29,27.885000228881836,30.969999313354492,27.523000717163086,30.981000900268555,44579000.0
2011-06-30,30.67799949645996,30.134000778198242,29.95800018310547,30.975000381469727,37687000.0
