Date,tmoopen,tmoclose,tmolow,tmohigh,tmovolume
2010-09-07,45.040000915527344,44.650001525878906,44.599998474121094,45.15999984741211,2071100.0
2010-09-08,44.599998474121094,44.52000045776367,44.40999984741211,44.72999954223633,2752900.0
2010-09-09,45.15999984741211,45.790000915527344,45.15999984741211,46.02000045776367,3473500.0
2010-09-10,45.97999954223633,45.880001068115234,45.65999984741211,46.380001068115234,2377100.0
2010-09-13,46.18000030517578,46.70000076293945,45.959999084472656,46.7400016784668,2839400.0
2010-09-14,46.79999923706055,46.880001068115234,46.400001525878906,47.91999816894531,3393400.0
2010-09-15,46.84000015258789,46.9900016784668,46.5,47.09000015258789,2638100.0
2010-09-16,46.66999816894531,47.029998779296875,46.66999816894531,47.20000076293945,2502700.0
2010-09-17,47.400001525878906,47.310001373291016,47.119998931884766,47.72999954223633,3448200.0
2010-09-20,47.4900016784668,47.59000015258789,47.130001068115234,47.880001068115234,2474500.0
2010-09-21,47.06999969482422,47.91999816894531,46.68000030517578,48.08000183105469,3251600.0
2010-09-22,48.0,48.150001525878906,47.970001220703125,48.7400016784668,2499400.0
2010-09-23,47.790000915527344,47.81999969482422,47.709999084472656,48.470001220703125,3091000.0
2010-09-24,48.34000015258789,47.900001525878906,47.849998474121094,48.619998931884766,3900000.0
2010-09-27,48.08000183105469,47.720001220703125,47.54999923706055,48.220001220703125,2758700.0
2010-09-28,47.869998931884766,48.18000030517578,47.5,48.290000915527344,2746100.0
2010-09-29,47.93000030517578,47.849998474121094,47.689998626708984,48.209999084472656,2337500.0
2010-09-30,48.20000076293945,47.880001068115234,47.849998474121094,48.900001525878906,2562600.0
2010-10-01,48.15999984741211,47.81999969482422,47.43000030517578,48.43000030517578,1927000.0
2010-10-04,47.56999969482422,47.380001068115234,47.16999816894531,47.88999938964844,2637500.0
2010-10-05,47.88999938964844,48.400001525878906,47.88999938964844,48.5099983215332,3191700.0
2010-10-06,48.27000045776367,47.91999816894531,47.689998626708984,48.4900016784668,1795100.0
2010-10-07,48.20000076293945,47.599998474121094,47.54999923706055,48.349998474121094,2164300.0
2010-10-08,47.61000061035156,47.459999084472656,47.20000076293945,47.91999816894531,2748300.0
2010-10-11,47.380001068115234,47.59000015258789,47.380001068115234,47.900001525878906,2322600.0
2010-10-12,47.59000015258789,48.459999084472656,47.27000045776367,48.7599983215332,3965000.0
2010-10-13,48.779998779296875,49.36000061035156,48.54999923706055,49.4900016784668,3997800.0
2010-10-14,49.18000030517578,48.31999969482422,48.02000045776367,49.380001068115234,3647900.0
2010-10-15,48.88999938964844,48.790000915527344,48.08000183105469,48.97999954223633,2776300.0
2010-10-18,48.869998931884766,49.4900016784668,48.790000915527344,49.4900016784668,2356300.0
2010-10-19,48.029998779296875,47.91999816894531,47.790000915527344,48.849998474121094,4209700.0
2010-10-20,48.09000015258789,48.86000061035156,48.09000015258789,49.220001220703125,2500600.0
2010-10-21,49.040000915527344,49.68000030517578,48.880001068115234,50.560001373291016,4216400.0
2010-10-22,49.66999816894531,49.65999984741211,49.29999923706055,49.7599983215332,1836400.0
2010-10-25,50.040000915527344,50.22999954223633,49.959999084472656,50.720001220703125,1939700.0
2010-10-26,50.08000183105469,50.31999969482422,49.52000045776367,50.34000015258789,2858500.0
2010-10-27,51.290000915527344,51.310001373291016,50.650001525878906,52.08000183105469,6863200.0
2010-10-28,51.790000915527344,50.97999954223633,50.5099983215332,52.040000915527344,3243900.0
2010-10-29,50.869998931884766,51.41999816894531,50.810001373291016,51.5,3111200.0
2010-11-01,51.58000183105469,51.56999969482422,51.0099983215332,51.880001068115234,3078200.0
2010-11-02,52.0,51.459999084472656,51.220001220703125,52.0,2611900.0
2010-11-03,51.5,52.029998779296875,51.43000030517578,52.099998474121094,3466700.0
2010-11-04,52.61000061035156,52.880001068115234,52.25,52.91999816894531,2469500.0
2010-11-05,52.77000045776367,52.380001068115234,52.09000015258789,53.04999923706055,2978700.0
2010-11-08,52.2599983215332,51.959999084472656,51.810001373291016,52.290000915527344,1938500.0
2010-11-09,52.0099983215332,51.400001525878906,51.18000030517578,52.209999084472656,2786200.0
2010-11-10,51.5,52.36000061035156,51.0099983215332,52.40999984741211,3760700.0
2010-11-11,51.86000061035156,52.58000183105469,51.650001525878906,52.58000183105469,1918100.0
2010-11-12,52.06999969482422,52.20000076293945,51.689998626708984,52.66999816894531,2259700.0
2010-11-15,52.27000045776367,51.349998474121094,51.290000915527344,52.279998779296875,2554300.0
2010-11-16,50.9900016784668,50.27000045776367,50.09000015258789,51.15999984741211,3545500.0
2010-11-17,50.38999938964844,50.47999954223633,50.25,50.970001220703125,2058000.0
2010-11-18,50.869998931884766,51.25,50.81999969482422,51.63999938964844,2233200.0
2010-11-19,51.380001068115234,51.20000076293945,51.0099983215332,51.540000915527344,2924200.0
2010-11-22,50.83000183105469,51.529998779296875,50.720001220703125,51.59000015258789,1902700.0
2010-11-23,51.119998931884766,50.689998626708984,50.43000030517578,51.2599983215332,2022800.0
2010-11-24,50.9900016784668,51.7599983215332,50.9900016784668,51.869998931884766,1932300.0
2010-11-26,51.439998626708984,51.470001220703125,51.189998626708984,51.779998779296875,905600.0
2010-11-29,51.099998474121094,51.08000183105469,49.90999984741211,51.189998626708984,2282600.0
2010-11-30,50.54999923706055,50.86000061035156,50.540000915527344,51.400001525878906,3432500.0
2010-12-01,51.63999938964844,51.54999923706055,51.349998474121094,51.95000076293945,2867600.0
2010-12-02,51.52000045776367,52.5,51.380001068115234,52.61000061035156,2093400.0
2010-12-03,52.220001220703125,52.849998474121094,52.04999923706055,52.880001068115234,2322800.0
2010-12-06,52.70000076293945,52.41999816894531,52.209999084472656,52.75,1531000.0
2010-12-07,52.81999969482422,52.33000183105469,52.22999954223633,52.939998626708984,1776500.0
2010-12-08,52.33000183105469,52.099998474121094,51.77000045776367,52.5,1538500.0
2010-12-09,52.22999954223633,52.029998779296875,51.5,52.27000045776367,3021700.0
2010-12-10,52.560001373291016,53.040000915527344,52.09000015258789,53.29999923706055,2373700.0
2010-12-13,54.970001220703125,55.560001373291016,54.310001373291016,55.720001220703125,8186900.0
2010-12-14,55.91999816894531,55.11000061035156,55.060001373291016,56.25,3314100.0
2010-12-15,54.709999084472656,55.369998931884766,54.16999816894531,56.209999084472656,4156100.0
2010-12-16,55.349998474121094,55.369998931884766,54.83000183105469,55.43000030517578,2738400.0
2010-12-17,55.290000915527344,55.779998779296875,54.75,55.880001068115234,3858500.0
2010-12-20,55.650001525878906,55.540000915527344,55.099998474121094,55.7400016784668,2959100.0
2010-12-21,55.599998474121094,55.529998779296875,55.310001373291016,55.75,1130500.0
2010-12-22,55.470001220703125,55.540000915527344,55.310001373291016,55.650001525878906,1326500.0
2010-12-23,55.290000915527344,55.77000045776367,55.290000915527344,55.790000915527344,1271700.0
2010-12-27,55.689998626708984,55.81999969482422,55.22999954223633,56.119998931884766,971900.0
2010-12-28,55.86000061035156,55.189998626708984,55.189998626708984,55.900001525878906,1721900.0
2010-12-29,55.369998931884766,55.7400016784668,55.13999938964844,56.0,1377600.0
2010-12-30,55.52000045776367,55.66999816894531,55.349998474121094,55.790000915527344,1055100.0
2010-12-31,55.619998931884766,55.36000061035156,55.25,55.630001068115234,901600.0
2011-01-03,55.63999938964844,56.459999084472656,55.56999969482422,56.529998779296875,2416400.0
2011-01-04,56.5099983215332,56.720001220703125,56.209999084472656,56.790000915527344,3109100.0
2011-01-05,56.40999984741211,56.52000045776367,56.06999969482422,56.619998931884766,2665400.0
2011-01-06,56.720001220703125,56.58000183105469,56.34000015258789,56.79999923706055,2355100.0
2011-01-07,56.5,56.369998931884766,56.0,56.58000183105469,1599900.0
2011-01-10,56.0099983215332,56.13999938964844,55.83000183105469,56.630001068115234,1882700.0
2011-01-11,56.45000076293945,56.060001373291016,55.95000076293945,56.86000061035156,2374100.0
2011-01-12,56.47999954223633,56.63999938964844,56.290000915527344,56.91999816894531,2130000.0
2011-01-13,56.58000183105469,56.540000915527344,56.279998779296875,56.84000015258789,1689100.0
2011-01-14,56.310001373291016,56.650001525878906,55.869998931884766,56.68000030517578,2409800.0
2011-01-18,56.529998779296875,56.83000183105469,56.529998779296875,57.04999923706055,3021500.0
2011-01-19,56.61000061035156,56.08000183105469,55.720001220703125,56.75,2214400.0
2011-01-20,55.709999084472656,55.290000915527344,54.79999923706055,55.95000076293945,3452400.0
2011-01-21,55.70000076293945,55.5099983215332,55.38999938964844,56.099998474121094,2068700.0
2011-01-24,55.66999816894531,56.2400016784668,55.58000183105469,56.709999084472656,2031000.0
2011-01-25,56.220001220703125,56.90999984741211,56.09000015258789,57.099998474121094,2456300.0
2011-01-26,57.040000915527344,57.56999969482422,56.869998931884766,57.72999954223633,3228000.0
2011-01-27,57.630001068115234,57.849998474121094,57.41999816894531,57.95000076293945,2320200.0
2011-01-28,57.77000045776367,57.0099983215332,56.72999954223633,58.09000015258789,2879400.0
2011-01-31,56.79999923706055,57.27000045776367,56.630001068115234,57.31999969482422,1992500.0
2011-02-01,57.5099983215332,57.40999984741211,56.90999984741211,58.15999984741211,3800100.0
2011-02-02,56.4900016784668,56.060001373291016,55.77000045776367,56.90999984741211,4129000.0
2011-02-03,55.83000183105469,55.91999816894531,55.22999954223633,56.22999954223633,2597400.0
2011-02-04,56.08000183105469,55.959999084472656,55.20000076293945,56.18000030517578,2734700.0
2011-02-07,56.09000015258789,56.029998779296875,55.349998474121094,56.16999816894531,2866500.0
2011-02-08,55.91999816894531,55.880001068115234,55.5,56.130001068115234,2342000.0
2011-02-09,55.81999969482422,56.95000076293945,55.81999969482422,56.959999084472656,3114400.0
2011-02-10,56.81999969482422,57.0,56.720001220703125,57.13999938964844,2154800.0
2011-02-11,56.91999816894531,57.849998474121094,56.7400016784668,57.93000030517578,1909800.0
2011-02-14,57.33000183105469,57.150001525878906,57.06999969482422,57.7400016784668,2514400.0
2011-02-15,57.16999816894531,56.619998931884766,56.38999938964844,57.22999954223633,1820300.0
2011-02-16,56.689998626708984,57.16999816894531,56.5099983215332,57.65999984741211,1875600.0
2011-02-17,55.220001220703125,57.20000076293945,54.88999938964844,57.310001373291016,2311500.0
2011-02-18,57.41999816894531,57.68000030517578,57.36000061035156,58.0099983215332,2245900.0
2011-02-22,57.099998474121094,56.150001525878906,56.02000045776367,57.27000045776367,2534000.0
2011-02-23,56.18000030517578,54.970001220703125,54.939998626708984,56.20000076293945,2233900.0
2011-02-24,54.43000030517578,55.33000183105469,54.43000030517578,55.79999923706055,3075900.0
2011-02-25,55.439998626708984,55.560001373291016,55.18000030517578,55.790000915527344,2174800.0
2011-02-28,55.5099983215332,55.81999969482422,55.38999938964844,56.0099983215332,4103800.0
2011-03-01,56.290000915527344,55.650001525878906,55.560001373291016,56.75,4614300.0
2011-03-02,55.459999084472656,55.959999084472656,55.349998474121094,56.25,2782700.0
2011-03-03,56.25,57.209999084472656,56.22999954223633,57.400001525878906,3762800.0
2011-03-04,57.16999816894531,57.02000045776367,56.5099983215332,57.470001220703125,3988600.0
2011-03-07,57.08000183105469,56.61000061035156,56.060001373291016,57.439998626708984,3143800.0
2011-03-08,56.84000015258789,56.900001525878906,56.290000915527344,57.099998474121094,2802000.0
2011-03-09,56.709999084472656,55.900001525878906,55.59000015258789,56.72999954223633,3423600.0
2011-03-10,55.22999954223633,54.84000015258789,54.47999954223633,55.61000061035156,4679800.0
2011-03-11,54.810001373291016,55.25,54.58000183105469,55.47999954223633,3629300.0
2011-03-14,54.9900016784668,54.68000030517578,54.08000183105469,55.290000915527344,3925500.0
2011-03-15,53.5099983215332,54.08000183105469,52.79999923706055,54.4900016784668,4289700.0
2011-03-16,53.869998931884766,52.91999816894531,52.47999954223633,53.880001068115234,4580700.0
2011-03-17,53.59000015258789,52.619998931884766,52.45000076293945,53.86000061035156,4918900.0
2011-03-18,53.11000061035156,52.58000183105469,52.40999984741211,53.209999084472656,5537600.0
2011-03-21,53.130001068115234,53.75,53.040000915527344,54.16999816894531,3441000.0
2011-03-22,53.65999984741211,53.95000076293945,53.65999984741211,54.130001068115234,2363800.0
2011-03-23,53.709999084472656,53.4900016784668,53.29999923706055,53.77000045776367,3475600.0
2011-03-24,54.130001068115234,54.189998626708984,53.5,54.209999084472656,2560700.0
2011-03-25,54.189998626708984,54.38999938964844,53.849998474121094,54.5,2206100.0
2011-03-28,54.5099983215332,54.220001220703125,54.13999938964844,54.72999954223633,1577500.0
2011-03-29,54.06999969482422,54.630001068115234,53.880001068115234,54.65999984741211,2071900.0
2011-03-30,54.810001373291016,54.90999984741211,54.47999954223633,54.970001220703125,3802900.0
2011-03-31,54.869998931884766,55.54999923706055,54.54999923706055,55.599998474121094,3493700.0
2011-04-01,55.65999984741211,55.97999954223633,55.59000015258789,56.349998474121094,3136300.0
2011-04-04,56.61000061035156,55.849998474121094,55.61000061035156,56.61000061035156,2511100.0
2011-04-05,55.38999938964844,54.91999816894531,54.83000183105469,55.83000183105469,3896300.0
2011-04-06,55.09000015258789,55.529998779296875,55.040000915527344,55.61000061035156,2601700.0
2011-04-07,55.380001068115234,55.630001068115234,55.119998931884766,55.79999923706055,3120500.0
2011-04-08,55.75,55.810001373291016,55.4900016784668,55.91999816894531,2133800.0
2011-04-11,56.0,55.97999954223633,55.619998931884766,56.06999969482422,2202700.0
2011-04-12,55.7400016784668,55.439998626708984,55.18000030517578,56.029998779296875,1748300.0
2011-04-13,55.02000045776367,55.400001525878906,54.79999923706055,55.7400016784668,2354400.0
2011-04-14,55.06999969482422,54.869998931884766,54.400001525878906,55.119998931884766,2064800.0
2011-04-15,55.060001373291016,55.75,55.0,56.02000045776367,2940500.0
2011-04-18,55.2599983215332,54.599998474121094,54.2599983215332,55.2599983215332,2777800.0
2011-04-19,54.61000061035156,54.70000076293945,54.119998931884766,54.790000915527344,2159000.0
2011-04-20,55.439998626708984,55.970001220703125,55.36000061035156,56.09000015258789,1992500.0
2011-04-21,56.220001220703125,56.900001525878906,56.08000183105469,56.959999084472656,1929200.0
2011-04-25,56.709999084472656,56.86000061035156,56.369998931884766,56.900001525878906,1762000.0
2011-04-26,57.0099983215332,58.08000183105469,57.0099983215332,58.900001525878906,5100000.0
2011-04-27,59.11000061035156,59.79999923706055,59.04999923706055,60.25,5677200.0
2011-04-28,59.439998626708984,60.15999984741211,59.40999984741211,60.209999084472656,3015800.0
2011-04-29,60.040000915527344,59.9900016784668,59.849998474121094,60.369998931884766,3276800.0
2011-05-02,60.25,61.25,60.25,61.720001220703125,3058400.0
2011-05-03,61.279998779296875,60.63999938964844,60.349998474121094,61.45000076293945,2281900.0
2011-05-04,60.459999084472656,60.45000076293945,60.04999923706055,60.939998626708984,2731200.0
2011-05-05,60.29999923706055,59.720001220703125,59.529998779296875,60.45000076293945,2719200.0
2011-05-06,60.400001525878906,60.36000061035156,60.09000015258789,60.83000183105469,2739800.0
2011-05-09,60.45000076293945,60.77000045776367,60.029998779296875,60.83000183105469,1268400.0
2011-05-10,61.220001220703125,61.08000183105469,60.86000061035156,61.380001068115234,2725400.0
2011-05-11,61.11000061035156,61.34000015258789,60.880001068115234,61.58000183105469,2362800.0
2011-05-12,61.16999816894531,61.66999816894531,60.869998931884766,61.900001525878906,2046100.0
2011-05-13,61.83000183105469,61.90999984741211,61.27000045776367,62.400001525878906,2812600.0
2011-05-16,61.880001068115234,62.310001373291016,61.5,62.650001525878906,3137500.0
2011-05-17,62.04999923706055,61.880001068115234,61.15999984741211,62.06999969482422,1944300.0
2011-05-18,62.04999923706055,62.7400016784668,61.97999954223633,63.290000915527344,4472700.0
2011-05-19,65.0,65.37999725341797,64.94999694824219,65.81999969482422,6890700.0
2011-05-20,65.47000122070312,65.18000030517578,64.62000274658203,65.55000305175781,3597300.0
2011-05-23,64.72000122070312,64.38999938964844,63.77000045776367,65.08000183105469,3271600.0
2011-05-24,64.37999725341797,64.48999786376953,64.19999694824219,64.66000366210938,2643300.0
2011-05-25,64.08999633789062,64.19000244140625,64.08999633789062,64.6500015258789,3887000.0
2011-05-26,64.1500015258789,65.30999755859375,63.900001525878906,65.68000030517578,3528000.0
2011-05-27,65.33000183105469,65.1500015258789,64.91000366210938,65.41000366210938,1857500.0
2011-05-31,65.63999938964844,65.44999694824219,65.0199966430664,65.86000061035156,3408600.0
2011-06-01,65.44999694824219,63.86000061035156,63.77000045776367,65.5,2855000.0
2011-06-02,64.0199966430664,63.779998779296875,63.2599983215332,64.16999816894531,3186200.0
2011-06-03,62.900001525878906,62.79999923706055,62.09000015258789,63.540000915527344,2841300.0
2011-06-06,62.81999969482422,62.29999923706055,62.279998779296875,63.20000076293945,1970200.0
2011-06-07,62.869998931884766,62.4900016784668,62.4900016784668,63.63999938964844,2174600.0
2011-06-08,62.33000183105469,62.540000915527344,62.16999816894531,62.72999954223633,1851400.0
2011-06-09,62.58000183105469,63.529998779296875,62.45000076293945,63.869998931884766,2338900.0
2011-06-10,63.16999816894531,62.84000015258789,62.790000915527344,63.29999923706055,2129300.0
2011-06-13,62.93000030517578,62.38999938964844,62.189998626708984,62.9900016784668,1949700.0
2011-06-14,62.77000045776367,63.09000015258789,62.77000045776367,63.54999923706055,1473100.0
2011-06-15,62.61000061035156,61.33000183105469,61.279998779296875,62.93000030517578,3180000.0
2011-06-16,61.2400016784668,60.68000030517578,60.4900016784668,61.900001525878906,2933800.0
2011-06-17,61.13999938964844,62.220001220703125,61.13999938964844,62.40999984741211,3908100.0
2011-06-20,61.93000030517578,62.79999923706055,61.650001525878906,62.880001068115234,1738200.0
2011-06-21,62.97999954223633,63.97999954223633,62.7400016784668,64.19000244140625,1778100.0
2011-06-22,63.47999954223633,63.70000076293945,63.47999954223633,64.4000015258789,1867800.0
2011-06-23,62.880001068115234,63.560001373291016,62.220001220703125,63.560001373291016,2416300.0
2011-06-24,63.439998626708984,62.5099983215332,62.220001220703125,63.439998626708984,2315600.0
2011-06-27,62.400001525878906,63.31999969482422,62.08000183105469,63.4900016784668,1983800.0
2011-06-28,63.470001220703125,64.30000305175781,63.130001068115234,64.58999633789062,2871300.0
2011-06-29,64.56999969482422,64.06999969482422,63.7599983215332,64.66999816894531,1898400.0
2011-06-30,64.20999908447266,64.38999938964844,63.959999084472656,64.7300033569336,1922300.0
2011-07-01,64.52999877929688,65.01000213623047,64.31999969482422,65.02999877929688,2672200.0
2011-07-05,65.02999877929688,64.9800033569336,64.43000030517578,65.18000030517578,1927100.0
2011-07-06,64.95999908447266,65.25,64.8499984741211,65.44999694824219,1105100.0
2011-07-07,65.68000030517578,65.56999969482422,65.08000183105469,65.68000030517578,2150600.0
2011-07-08,64.7300033569336,64.77999877929688,64.18000030517578,64.95999908447266,1688600.0
2011-07-11,64.12999725341797,62.7599983215332,62.65999984741211,64.22000122070312,2405100.0
2011-07-12,62.36000061035156,62.4900016784668,62.060001373291016,63.349998474121094,2468600.0
2011-07-13,62.7400016784668,62.5099983215332,62.40999984741211,63.15999984741211,2332100.0
2011-07-14,62.79999923706055,62.34000015258789,61.93000030517578,63.08000183105469,2888100.0
2011-07-15,62.54999923706055,63.220001220703125,62.54999923706055,63.36000061035156,2782200.0
2011-07-18,62.849998474121094,62.5,61.869998931884766,63.45000076293945,1599700.0
2011-07-19,62.81999969482422,63.529998779296875,62.7599983215332,63.7599983215332,2676700.0
2011-07-20,63.630001068115234,63.650001525878906,62.880001068115234,63.849998474121094,1706600.0
2011-07-21,64.19000244140625,65.0999984741211,63.959999084472656,65.30000305175781,2282000.0
2011-07-22,65.16000366210938,64.93000030517578,64.44000244140625,65.22000122070312,1519000.0
2011-07-25,64.61000061035156,64.05999755859375,64.0199966430664,64.81999969482422,1624500.0
2011-07-26,62.880001068115234,61.54999923706055,61.34000015258789,63.20000076293945,7049600.0
2011-07-27,61.810001373291016,60.029998779296875,59.099998474121094,61.970001220703125,5866100.0
2011-07-28,60.189998626708984,60.290000915527344,60.02000045776367,61.560001373291016,3221100.0
2011-07-29,59.7599983215332,60.09000015258789,59.459999084472656,60.97999954223633,2606600.0
2011-08-01,60.599998474121094,57.630001068115234,57.13999938964844,60.720001220703125,4889400.0
2011-08-02,57.279998779296875,56.349998474121094,56.33000183105469,58.02000045776367,4873500.0
2011-08-03,56.33000183105469,56.630001068115234,55.119998931884766,56.720001220703125,4419400.0
2011-08-04,55.81999969482422,54.25,54.25,56.11000061035156,4461600.0
2011-08-05,54.869998931884766,53.81999969482422,52.40999984741211,55.83000183105469,4849500.0
2011-08-08,52.5099983215332,50.0099983215332,49.9900016784668,52.65999984741211,7570200.0
2011-08-09,50.709999084472656,52.040000915527344,48.88999938964844,52.41999816894531,7558400.0
2011-08-10,50.9900016784668,50.0,49.84000015258789,51.52000045776367,5707800.0
2011-08-11,50.0099983215332,52.59000015258789,49.470001220703125,53.279998779296875,5537400.0
2011-08-12,52.5,53.63999938964844,52.43000030517578,54.119998931884766,2564000.0
2011-08-15,54.099998474121094,54.90999984741211,53.84000015258789,55.06999969482422,2718800.0
2011-08-16,54.56999969482422,54.02000045776367,53.59000015258789,54.869998931884766,3619000.0
2011-08-17,54.38999938964844,54.369998931884766,53.61000061035156,54.97999954223633,3016300.0
2011-08-18,52.86000061035156,51.06999969482422,50.599998474121094,53.0099983215332,4864700.0
2011-08-19,50.16999816894531,50.459999084472656,50.099998474121094,51.77000045776367,3405500.0
2011-08-22,51.560001373291016,50.11000061035156,49.970001220703125,51.75,3230500.0
2011-08-23,50.2599983215332,52.15999984741211,49.91999816894531,52.15999984741211,3551000.0
2011-08-24,51.9900016784668,53.65999984741211,51.720001220703125,53.70000076293945,3789800.0
2011-08-25,53.79999923706055,52.619998931884766,52.349998474121094,54.0,2578300.0
2011-08-26,52.59000015258789,53.41999816894531,50.900001525878906,53.560001373291016,2685400.0
2011-08-29,54.08000183105469,54.880001068115234,54.029998779296875,54.900001525878906,1756500.0
2011-08-30,54.5,54.77000045776367,53.91999816894531,55.099998474121094,1746400.0
2011-08-31,55.279998779296875,54.93000030517578,54.41999816894531,55.70000076293945,2546200.0
2011-09-01,55.02000045776367,54.47999954223633,54.36000061035156,55.84000015258789,2223500.0
2011-09-02,53.209999084472656,52.34000015258789,52.220001220703125,53.5,2433200.0
2011-09-06,50.439998626708984,52.02000045776367,50.040000915527344,52.189998626708984,3323800.0
2011-09-07,52.70000076293945,54.220001220703125,52.369998931884766,54.220001220703125,2320800.0
2011-09-08,53.72999954223633,52.689998626708984,52.54999923706055,54.02000045776367,2976400.0
2011-09-09,51.93000030517578,50.4900016784668,50.2400016784668,52.02000045776367,5456700.0
2011-09-12,49.7599983215332,51.09000015258789,49.59000015258789,51.150001525878906,3286100.0
2011-09-13,51.130001068115234,52.18000030517578,50.9900016784668,52.310001373291016,2829200.0
2011-09-14,52.400001525878906,53.25,51.40999984741211,54.0099983215332,4072200.0
2011-09-15,53.97999954223633,54.58000183105469,53.380001068115234,54.95000076293945,3606000.0
2011-09-16,54.88999938964844,54.5099983215332,53.88999938964844,55.2599983215332,2790200.0
2011-09-19,53.0099983215332,53.209999084472656,52.11000061035156,53.5099983215332,2474000.0
2011-09-20,53.369998931884766,53.380001068115234,53.29999923706055,54.970001220703125,2319800.0
2011-09-21,53.380001068115234,51.34000015258789,51.310001373291016,54.02000045776367,2779300.0
2011-09-22,49.11000061035156,49.77000045776367,48.779998779296875,50.040000915527344,4957300.0
2011-09-23,49.25,50.939998626708984,49.13999938964844,51.369998931884766,4068300.0
2011-09-26,51.22999954223633,50.90999984741211,49.779998779296875,51.47999954223633,3378000.0
2011-09-27,51.959999084472656,52.0099983215332,51.7400016784668,53.029998779296875,2474000.0
2011-09-28,52.22999954223633,50.849998474121094,50.68000030517578,52.83000183105469,2174700.0
2011-09-29,51.689998626708984,51.5,50.470001220703125,52.029998779296875,2551200.0
2011-09-30,50.83000183105469,50.63999938964844,50.43000030517578,52.08000183105469,3232600.0
2011-10-03,50.189998626708984,49.099998474121094,48.959999084472656,51.130001068115234,3875300.0
2011-10-04,48.2400016784668,50.56999969482422,48.04999923706055,50.599998474121094,3500000.0
2011-10-05,50.72999954223633,52.81999969482422,50.34000015258789,53.0,3978500.0
2011-10-06,52.630001068115234,53.66999816894531,52.15999984741211,53.689998626708984,2945600.0
2011-10-07,51.31999969482422,50.4900016784668,49.63999938964844,51.38999938964844,8313000.0
2011-10-10,51.47999954223633,52.36000061035156,51.47999954223633,53.0,2745200.0
2011-10-11,52.20000076293945,53.7599983215332,52.040000915527344,54.0099983215332,4364900.0
2011-10-12,54.220001220703125,54.650001525878906,54.0,55.2599983215332,6834700.0
2011-10-13,54.09000015258789,53.93000030517578,53.15999984741211,54.279998779296875,4902400.0
2011-10-14,54.7400016784668,53.290000915527344,53.02000045776367,55.0,3837700.0
2011-10-17,52.81999969482422,51.59000015258789,51.45000076293945,53.060001373291016,3199800.0
2011-10-18,51.619998931884766,52.439998626708984,50.93000030517578,52.790000915527344,3887600.0
2011-10-19,52.47999954223633,51.11000061035156,51.040000915527344,52.5,4556900.0
2011-10-20,51.33000183105469,51.900001525878906,50.689998626708984,52.029998779296875,4072300.0
2011-10-21,52.540000915527344,53.2599983215332,52.470001220703125,53.709999084472656,2747600.0
2011-10-24,53.4900016784668,54.470001220703125,53.060001373291016,54.599998474121094,2745000.0
2011-10-25,53.810001373291016,53.22999954223633,53.08000183105469,54.900001525878906,3170000.0
2011-10-26,50.91999816894531,48.36000061035156,47.77000045776367,50.91999816894531,16623000.0
2011-10-27,48.86000061035156,50.650001525878906,48.720001220703125,51.2599983215332,8855500.0
2011-10-28,50.65999984741211,51.400001525878906,50.41999816894531,51.7400016784668,4628700.0
2011-10-31,50.709999084472656,50.27000045776367,50.06999969482422,50.900001525878906,4600600.0
2011-11-01,49.09000015258789,48.61000061035156,48.459999084472656,49.939998626708984,5111300.0
2011-11-02,49.11000061035156,49.75,48.529998779296875,49.88999938964844,3495200.0
2011-11-03,50.380001068115234,50.25,49.689998626708984,50.47999954223633,3650400.0
2011-11-04,49.720001220703125,48.86000061035156,48.7599983215332,50.040000915527344,4603100.0
2011-11-07,49.0,49.52000045776367,48.529998779296875,49.61000061035156,2206700.0
2011-11-08,49.790000915527344,50.41999816894531,49.29999923706055,50.5099983215332,3129200.0
2011-11-09,49.11000061035156,48.54999923706055,48.36000061035156,49.70000076293945,3059800.0
2011-11-10,48.5099983215332,47.72999954223633,47.47999954223633,49.099998474121094,4898300.0
2011-11-11,48.7400016784668,48.810001373291016,48.459999084472656,49.31999969482422,3225400.0
2011-11-14,48.68000030517578,48.650001525878906,48.4900016784668,49.22999954223633,2020600.0
2011-11-15,48.380001068115234,49.34000015258789,48.349998474121094,49.5099983215332,2758500.0
2011-11-16,49.0,48.40999984741211,48.349998474121094,49.20000076293945,4339300.0
2011-11-17,48.150001525878906,46.79999923706055,46.36000061035156,48.2599983215332,6616000.0
2011-11-18,46.41999816894531,45.900001525878906,45.83000183105469,46.709999084472656,6235300.0
2011-11-21,45.36000061035156,45.060001373291016,44.70000076293945,45.459999084472656,3971800.0
2011-11-22,44.88999938964844,45.11000061035156,44.7599983215332,45.65999984741211,4761700.0
2011-11-23,44.63999938964844,44.470001220703125,44.290000915527344,44.970001220703125,3270000.0
2011-11-25,44.540000915527344,44.41999816894531,44.40999984741211,45.2400016784668,1307500.0
2011-11-28,45.369998931884766,45.599998474121094,45.220001220703125,45.79999923706055,4035000.0
2011-11-29,45.900001525878906,46.09000015258789,45.52000045776367,46.439998626708984,2944000.0
2011-11-30,47.38999938964844,47.25,46.779998779296875,47.84000015258789,3564500.0
2011-12-01,47.25,47.040000915527344,46.95000076293945,47.70000076293945,2898300.0
2011-12-02,47.34000015258789,46.540000915527344,46.38999938964844,47.630001068115234,1699800.0
2011-12-05,47.099998474121094,46.779998779296875,46.459999084472656,47.40999984741211,2552000.0
