Date,mamsopen,mamsclose,mamslow,mamshigh,mamsvolume
2010-06-16,0.75,0.800000011920929,0.75,0.800000011920929,1000.0
2010-06-17,0.75,0.75,0.75,0.75,0.0
2010-06-18,0.75,0.75,0.75,0.75,0.0
2010-06-21,0.75,0.75,0.75,0.75,0.0
2010-06-22,0.75,0.75,0.75,0.75,0.0
2010-06-23,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2010-06-24,0.75,0.800000011920929,0.75,0.800000011920929,1000.0
2010-06-25,0.800000011920929,0.75,0.75,0.800000011920929,400.0
2010-06-28,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2010-06-29,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,100.0
2010-06-30,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2010-07-01,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2010-07-02,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,100.0
2010-07-06,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2010-07-07,0.800000011920929,0.75,0.75,0.800000011920929,800.0
2010-07-08,0.75,0.75,0.75,0.75,0.0
2010-07-09,0.75,0.75,0.75,0.75,7000.0
2010-07-12,0.75,0.75,0.75,0.75,0.0
2010-07-13,0.75,0.75,0.75,0.75,0.0
2010-07-14,0.75,0.75,0.75,0.75,0.0
2010-07-15,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,2000.0
2010-07-16,0.800000011920929,0.8500000238418579,0.800000011920929,0.8500000238418579,500.0
2010-07-19,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.0
2010-07-20,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.0
2010-07-21,0.8500000238418579,0.699999988079071,0.699999988079071,0.8500000238418579,2800.0
2010-07-22,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0
2010-07-23,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0
2010-07-26,0.699999988079071,0.6200000047683716,0.6200000047683716,0.75,19400.0
2010-07-27,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-07-28,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-07-29,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-07-30,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,2100.0
2010-08-02,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-08-03,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-08-04,0.5799999833106995,0.6000000238418579,0.5799999833106995,0.6000000238418579,20300.0
2010-08-05,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0
2010-08-06,0.699999988079071,0.6499999761581421,0.6499999761581421,0.699999988079071,500.0
2010-08-09,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-08-10,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-08-11,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-08-12,0.6499999761581421,0.699999988079071,0.6499999761581421,0.699999988079071,8800.0
2010-08-13,0.699999988079071,0.6499999761581421,0.6499999761581421,0.699999988079071,2200.0
2010-08-16,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,5500.0
2010-08-17,0.800000011920929,0.800000011920929,0.800000011920929,0.8500000238418579,10000.0
2010-08-18,0.800000011920929,0.75,0.75,0.800000011920929,10100.0
2010-08-19,0.699999988079071,0.7300000190734863,0.699999988079071,0.7300000190734863,32600.0
2010-08-20,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0
2010-08-23,0.75,0.699999988079071,0.699999988079071,0.75,1000.0
2010-08-24,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0
2010-08-25,0.699999988079071,0.6499999761581421,0.6499999761581421,0.699999988079071,800.0
2010-08-26,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,600.0
2010-08-27,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-08-30,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-08-31,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.0
2010-09-01,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,300.0
2010-09-02,0.699999988079071,0.6499999761581421,0.6499999761581421,0.699999988079071,3200.0
2010-09-03,0.699999988079071,0.699999988079071,0.6499999761581421,0.699999988079071,5200.0
2010-09-07,0.6499999761581421,0.699999988079071,0.6499999761581421,0.699999988079071,400.0
2010-09-08,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0
2010-09-09,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0
2010-09-10,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0
2010-09-13,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,100.0
2010-09-14,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-09-15,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-09-16,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.0
2010-09-17,0.7300000190734863,0.7300000190734863,0.7300000190734863,0.7300000190734863,0.0
2010-09-20,0.75,0.75,0.75,0.800000011920929,4600.0
2010-09-21,0.800000011920929,0.699999988079071,0.699999988079071,0.800000011920929,1200.0
2010-09-22,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,12000.0
2010-09-23,0.8500000238418579,0.8999999761581421,0.8100000023841858,1.0,39400.0
2010-09-24,0.9200000166893005,0.8500000238418579,0.8500000238418579,0.9200000166893005,43500.0
2010-09-27,0.8600000143051147,0.8600000143051147,0.8600000143051147,0.8600000143051147,0.0
2010-09-28,0.8600000143051147,0.8500000238418579,0.8500000238418579,0.8600000143051147,24100.0
2010-09-29,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,7200.0
2010-09-30,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8999999761581421,800.0
2010-10-01,0.8500000238418579,0.8999999761581421,0.8500000238418579,0.8999999761581421,6200.0
2010-10-04,0.8999999761581421,0.8500000238418579,0.800000011920929,0.8999999761581421,28700.0
2010-10-05,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,4100.0
2010-10-06,0.8500000238418579,0.8399999737739563,0.8100000023841858,0.8500000238418579,43000.0
2010-10-07,0.8100000023841858,0.8399999737739563,0.8100000023841858,0.8399999737739563,6900.0
2010-10-08,0.8100000023841858,0.8500000238418579,0.8100000023841858,0.8500000238418579,18200.0
2010-10-11,0.8399999737739563,0.8500000238418579,0.8399999737739563,0.8999999761581421,27500.0
2010-10-12,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,18500.0
2010-10-13,0.8799999952316284,0.8799999952316284,0.8399999737739563,0.8799999952316284,10400.0
2010-10-14,0.8399999737739563,0.8799999952316284,0.8299999833106995,0.8799999952316284,66200.0
2010-10-15,0.8500000238418579,0.8299999833106995,0.8299999833106995,0.8999999761581421,6800.0
2010-10-18,0.8999999761581421,1.0499999523162842,0.8999999761581421,1.0499999523162842,54600.0
2010-10-19,1.0,1.0,0.9200000166893005,1.0,38700.0
2010-10-20,1.0,0.8999999761581421,0.8999999761581421,1.0,29400.0
2010-10-21,0.949999988079071,0.8999999761581421,0.8999999761581421,0.949999988079071,500.0
2010-10-22,0.8999999761581421,0.8999999761581421,0.8299999833106995,0.8999999761581421,88900.0
2010-10-25,0.8199999928474426,0.8999999761581421,0.8199999928474426,0.8999999761581421,1500.0
2010-10-26,0.8999999761581421,1.0,0.8100000023841858,1.0399999618530273,71100.0
2010-10-27,1.0,0.949999988079071,0.8600000143051147,1.0499999523162842,26300.0
2010-10-28,0.949999988079071,1.600000023841858,0.949999988079071,1.600000023841858,118800.0
2010-10-29,1.600000023841858,1.2000000476837158,1.2000000476837158,1.600000023841858,31000.0
2010-11-01,1.4900000095367432,1.4199999570846558,1.4199999570846558,1.5099999904632568,15800.0
2010-11-02,1.5,1.5,1.399999976158142,1.5,1500.0
2010-11-03,1.399999976158142,1.4500000476837158,1.350000023841858,1.5,29200.0
2010-11-04,1.399999976158142,1.4500000476837158,1.399999976158142,1.4500000476837158,1500.0
2010-11-05,1.399999976158142,1.4500000476837158,1.399999976158142,1.4500000476837158,1000.0
2010-11-08,1.4500000476837158,1.4500000476837158,1.399999976158142,1.4500000476837158,1000.0
2010-11-09,1.399999976158142,1.399999976158142,1.399999976158142,1.4500000476837158,2900.0
2010-11-10,1.399999976158142,1.5,1.399999976158142,1.7000000476837158,23500.0
2010-11-11,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,500.0
2010-11-12,1.600000023841858,1.7000000476837158,1.600000023841858,1.7000000476837158,8600.0
2010-11-15,1.7000000476837158,1.7000000476837158,1.659999966621399,1.7000000476837158,15900.0
2010-11-16,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-11-17,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1100.0
2010-11-18,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-11-19,1.7000000476837158,1.600000023841858,1.600000023841858,1.7000000476837158,2500.0
2010-11-22,1.5499999523162842,1.600000023841858,1.5499999523162842,1.600000023841858,3300.0
2010-11-23,1.600000023841858,1.600000023841858,1.5499999523162842,1.600000023841858,23700.0
2010-11-24,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,100.0
2010-11-26,1.5399999618530273,1.5099999904632568,1.5099999904632568,1.600000023841858,4300.0
2010-11-29,1.5,1.600000023841858,1.5,1.600000023841858,1200.0
2010-11-30,1.600000023841858,1.6399999856948853,1.600000023841858,1.6399999856948853,3700.0
2010-12-01,1.6399999856948853,1.6399999856948853,1.6399999856948853,1.6399999856948853,0.0
2010-12-02,1.5,1.5499999523162842,1.5,1.5499999523162842,4100.0
2010-12-03,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0
2010-12-06,1.5,1.5,1.4500000476837158,1.5,2100.0
2010-12-07,1.399999976158142,1.5,1.399999976158142,1.5,2200.0
2010-12-08,1.3700000047683716,1.5,1.3700000047683716,1.5,1800.0
2010-12-09,1.3700000047683716,1.5,1.2999999523162842,1.5,1500.0
2010-12-10,1.399999976158142,1.350000023841858,1.2999999523162842,1.399999976158142,1200.0
2010-12-13,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1000.0
2010-12-14,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,100.0
2010-12-15,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0
2010-12-16,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,2000.0
2010-12-17,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0.0
2010-12-20,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0.0
2010-12-21,1.4500000476837158,1.399999976158142,1.350000023841858,1.4500000476837158,1600.0
2010-12-22,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0
2010-12-23,1.350000023841858,1.399999976158142,1.350000023841858,1.5,14500.0
2010-12-27,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,1000.0
2010-12-28,1.350000023841858,1.309999942779541,1.309999942779541,1.350000023841858,5500.0
2010-12-29,1.309999942779541,1.3300000429153442,1.309999942779541,1.399999976158142,14600.0
2010-12-30,1.2999999523162842,1.3899999856948853,1.2999999523162842,1.3899999856948853,3800.0
2010-12-31,1.2999999523162842,1.399999976158142,1.2999999523162842,1.399999976158142,2600.0
2011-01-03,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,5400.0
2011-01-04,1.350000023841858,1.340000033378601,1.309999942779541,1.350000023841858,3200.0
2011-01-05,1.350000023841858,1.309999942779541,1.2999999523162842,1.350000023841858,46300.0
2011-01-06,1.399999976158142,1.4500000476837158,1.399999976158142,1.4500000476837158,2500.0
2011-01-07,1.4500000476837158,1.4199999570846558,1.4199999570846558,1.4500000476837158,1100.0
2011-01-10,1.4299999475479126,1.5,1.4299999475479126,1.5,10100.0
2011-01-11,1.409999966621399,1.5,1.409999966621399,1.5,2300.0
2011-01-12,1.5,1.5499999523162842,1.5,1.5499999523162842,3500.0
2011-01-13,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,500.0
2011-01-14,1.5,1.5,1.440000057220459,1.7000000476837158,21300.0
2011-01-18,1.5,1.600000023841858,1.5,1.600000023841858,7600.0
2011-01-19,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,5800.0
2011-01-20,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,800.0
2011-01-21,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2011-01-24,1.600000023841858,1.600000023841858,1.600000023841858,1.7000000476837158,10700.0
2011-01-25,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,2200.0
2011-01-26,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,2500.0
2011-01-27,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2011-01-28,1.659999966621399,1.6399999856948853,1.6399999856948853,1.659999966621399,2700.0
2011-01-31,1.7000000476837158,1.600000023841858,1.600000023841858,1.7000000476837158,5500.0
2011-02-01,1.600000023841858,1.600000023841858,1.600000023841858,1.6799999475479126,10600.0
2011-02-02,1.6299999952316284,1.6799999475479126,1.600000023841858,1.7000000476837158,23700.0
2011-02-03,1.6299999952316284,1.6699999570846558,1.6299999952316284,1.6799999475479126,6300.0
2011-02-04,1.6299999952316284,1.600000023841858,1.600000023841858,1.6299999952316284,11500.0
2011-02-07,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,300.0
2011-02-08,1.6100000143051147,1.75,1.600000023841858,1.75,69600.0
2011-02-09,1.7999999523162842,1.75,1.7100000381469727,1.7999999523162842,19300.0
2011-02-10,1.75,1.7000000476837158,1.649999976158142,1.75,18400.0
2011-02-11,1.659999966621399,1.75,1.659999966621399,1.75,10700.0
2011-02-14,1.7000000476837158,1.6200000047683716,1.6200000047683716,1.7000000476837158,2500.0
2011-02-15,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.649999976158142,4700.0
2011-02-16,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,8000.0
2011-02-17,1.6200000047683716,1.6299999952316284,1.6200000047683716,1.649999976158142,2600.0
2011-02-18,1.6799999475479126,1.649999976158142,1.649999976158142,1.7000000476837158,7300.0
2011-02-22,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,8000.0
2011-02-23,1.649999976158142,1.690000057220459,1.649999976158142,1.690000057220459,5000.0
2011-02-24,1.649999976158142,1.659999966621399,1.649999976158142,1.659999966621399,29200.0
2011-02-25,1.6799999475479126,1.75,1.590000033378601,1.75,221400.0
2011-02-28,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,5500.0
2011-03-01,1.659999966621399,1.649999976158142,1.649999976158142,1.7000000476837158,57200.0
2011-03-02,1.649999976158142,1.649999976158142,1.6399999856948853,1.6799999475479126,31600.0
2011-03-03,1.6799999475479126,1.649999976158142,1.649999976158142,1.6799999475479126,5000.0
2011-03-04,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,800.0
2011-03-07,1.7000000476837158,1.649999976158142,1.649999976158142,1.7000000476837158,50100.0
2011-03-08,1.7000000476837158,1.649999976158142,1.649999976158142,1.7000000476837158,50100.0
2011-03-09,1.600000023841858,1.6399999856948853,1.600000023841858,1.6399999856948853,1500.0
2011-03-10,1.600000023841858,1.559999942779541,1.559999942779541,1.600000023841858,25700.0
2011-03-11,1.590000033378601,1.559999942779541,1.5,1.600000023841858,13000.0
2011-03-14,1.5499999523162842,1.649999976158142,1.4500000476837158,1.649999976158142,19600.0
2011-03-15,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0.0
2011-03-16,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,5000.0
2011-03-17,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,20200.0
2011-03-18,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,7500.0
2011-03-21,1.5,1.600000023841858,1.5,1.600000023841858,7300.0
2011-03-22,1.5499999523162842,1.5800000429153442,1.5499999523162842,1.5800000429153442,500.0
2011-03-23,1.5800000429153442,1.5499999523162842,1.5499999523162842,1.5800000429153442,3700.0
2011-03-24,1.600000023841858,1.5,1.5,1.600000023841858,2600.0
2011-03-25,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1000.0
2011-03-28,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,400.0
2011-03-29,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0.0
2011-03-30,1.600000023841858,1.649999976158142,1.600000023841858,1.649999976158142,1500.0
2011-03-31,1.649999976158142,1.7000000476837158,1.649999976158142,1.7000000476837158,31100.0
2011-04-01,1.649999976158142,1.7000000476837158,1.649999976158142,1.7200000286102295,113000.0
2011-04-04,1.6399999856948853,1.6399999856948853,1.6399999856948853,1.6399999856948853,600.0
2011-04-05,1.5099999904632568,1.590000033378601,1.5099999904632568,1.600000023841858,5200.0
2011-04-06,1.5299999713897705,1.600000023841858,1.4900000095367432,1.600000023841858,68300.0
2011-04-07,1.600000023841858,1.600000023841858,1.559999942779541,1.600000023841858,83900.0
2011-04-08,1.600000023841858,1.6299999952316284,1.590000033378601,1.6399999856948853,143000.0
2011-04-11,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,500.0
2011-04-12,1.7000000476837158,1.5499999523162842,1.5499999523162842,1.7000000476837158,170000.0
2011-04-13,1.5,1.559999942779541,1.4950000047683716,1.5800000429153442,207000.0
2011-04-14,1.5700000524520874,1.5399999618530273,1.5199999809265137,1.5700000524520874,102000.0
2011-04-15,1.5299999713897705,1.5299999713897705,1.5,1.5299999713897705,17500.0
2011-04-18,1.5099999904632568,1.5399999618530273,1.5099999904632568,1.5499999523162842,75000.0
2011-04-19,1.5499999523162842,1.649999976158142,1.5499999523162842,1.649999976158142,5400.0
2011-04-20,1.6799999475479126,1.7000000476837158,1.600000023841858,1.75,158000.0
2011-04-21,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7799999713897705,162000.0
2011-04-25,1.7799999713897705,1.7000000476837158,1.6799999475479126,1.7999999523162842,7900.0
2011-04-26,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,400.0
2011-04-27,1.75,1.7999999523162842,1.75,1.7999999523162842,2800.0
2011-04-28,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2011-04-29,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2011-05-02,1.7899999618530273,1.7899999618530273,1.7899999618530273,1.7899999618530273,100.0
2011-05-03,1.7999999523162842,1.7000000476837158,1.690000057220459,1.8799999952316284,120000.0
2011-05-04,1.75,1.75,1.6799999475479126,1.8300000429153442,41300.0
2011-05-05,1.6799999475479126,1.690000057220459,1.649999976158142,1.7000000476837158,3700.0
2011-05-06,1.6200000047683716,1.7000000476837158,1.600000023841858,1.7000000476837158,14000.0
2011-05-09,1.6200000047683716,1.7000000476837158,1.6200000047683716,1.7000000476837158,22000.0
2011-05-10,1.659999966621399,1.809999942779541,1.649999976158142,1.809999942779541,205400.0
2011-05-11,1.8200000524520874,1.7899999618530273,1.7899999618530273,1.8200000524520874,2600.0
2011-05-12,1.7899999618530273,1.7899999618530273,1.690000057220459,1.7899999618530273,3400.0
2011-05-13,1.7899999618530273,1.7899999618530273,1.7000000476837158,1.7899999618530273,14000.0
2011-05-16,1.7899999618530273,1.7899999618530273,1.7899999618530273,1.7899999618530273,5000.0
2011-05-17,1.75,1.7599999904632568,1.7100000381469727,1.7599999904632568,5700.0
2011-05-18,1.7000000476837158,1.7599999904632568,1.7000000476837158,1.7599999904632568,200.0
2011-05-19,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,500.0
2011-05-20,1.75,1.7000000476837158,1.659999966621399,1.7599999904632568,10300.0
2011-05-23,1.7000000476837158,1.7899999618530273,1.6399999856948853,1.7899999618530273,464000.0
2011-05-24,1.7000000476837158,1.75,1.7000000476837158,1.75,120400.0
2011-05-25,1.75,1.75,1.75,1.7799999713897705,116000.0
2011-05-26,1.75,1.7599999904632568,1.75,1.7699999809265137,29700.0
2011-05-27,1.7300000190734863,1.7899999618530273,1.7300000190734863,1.7899999618530273,270100.0
2011-05-31,1.7899999618530273,1.7899999618530273,1.7899999618530273,1.7899999618530273,0.0
2011-06-01,1.7300000190734863,1.7400000095367432,1.7200000286102295,1.7599999904632568,7000.0
2011-06-02,1.7100000381469727,1.7000000476837158,1.7000000476837158,1.7200000286102295,10300.0
2011-06-03,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7200000286102295,32000.0
2011-06-06,1.7200000286102295,1.7200000286102295,1.7100000381469727,1.7300000190734863,138600.0
2011-06-07,1.7200000286102295,1.7200000286102295,1.7200000286102295,1.7300000190734863,58400.0
2011-06-08,1.7300000190734863,1.7300000190734863,1.7200000286102295,1.7300000190734863,3800.0
2011-06-09,1.7200000286102295,1.7100000381469727,1.7100000381469727,1.7300000190734863,25000.0
2011-06-10,1.7300000190734863,1.7200000286102295,1.7200000286102295,1.7300000190734863,100700.0
2011-06-13,1.7100000381469727,1.7100000381469727,1.7000000476837158,1.7100000381469727,23900.0
2011-06-14,1.7000000476837158,1.7100000381469727,1.7000000476837158,1.7100000381469727,122300.0
2011-06-15,1.7100000381469727,1.7200000286102295,1.7000000476837158,1.7300000190734863,29900.0
2011-06-16,1.7100000381469727,1.7100000381469727,1.7000000476837158,1.7100000381469727,12700.0
2011-06-17,1.7000000476837158,1.7100000381469727,1.7000000476837158,1.7100000381469727,11500.0
2011-06-20,1.7200000286102295,1.7200000286102295,1.7100000381469727,1.7200000286102295,12000.0
2011-06-21,1.7200000286102295,1.809999942779541,1.7200000286102295,1.8200000524520874,43600.0
2011-06-22,1.809999942779541,1.809999942779541,1.809999942779541,1.809999942779541,0.0
2011-06-23,1.809999942779541,1.809999942779541,1.809999942779541,1.809999942779541,0.0
2011-06-24,1.7300000190734863,1.7400000095367432,1.7000000476837158,1.809999942779541,6600.0
2011-06-27,1.7000000476837158,1.8200000524520874,1.7000000476837158,1.8200000524520874,400.0
2011-06-28,1.75,1.809999942779541,1.7200000286102295,1.8200000524520874,12700.0
2011-06-29,1.8200000524520874,1.7999999523162842,1.75,1.8200000524520874,11200.0
2011-06-30,1.7999999523162842,1.809999942779541,1.7000000476837158,1.8200000524520874,7600.0
2011-07-01,1.8200000524520874,1.809999942779541,1.7599999904632568,1.8200000524520874,4200.0
2011-07-05,1.809999942779541,1.7599999904632568,1.7599999904632568,1.809999942779541,1100.0
2011-07-06,1.7999999523162842,1.8200000524520874,1.7999999523162842,1.8200000524520874,200.0
2011-07-07,1.809999942779541,1.7999999523162842,1.7999999523162842,1.809999942779541,3500.0
2011-07-08,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.809999942779541,1100.0
2011-07-11,1.809999942779541,1.7999999523162842,1.7000000476837158,1.809999942779541,8300.0
2011-07-12,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2011-07-13,1.75,1.7899999618530273,1.75,1.7899999618530273,5000.0
2011-07-14,1.7699999809265137,1.75,1.75,1.7799999713897705,2600.0
2011-07-15,1.7799999713897705,1.7799999713897705,1.75,1.7799999713897705,10600.0
2011-07-18,1.7799999713897705,1.7799999713897705,1.7799999713897705,1.7799999713897705,0.0
2011-07-19,1.7699999809265137,1.850000023841858,1.7699999809265137,1.8700000047683716,245800.0
2011-07-20,1.8700000047683716,1.8700000047683716,1.850000023841858,1.8799999952316284,28800.0
2011-07-21,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,100.0
2011-07-22,1.850000023841858,1.8799999952316284,1.850000023841858,1.8799999952316284,43200.0
2011-07-25,1.8700000047683716,1.7999999523162842,1.75,1.8700000047683716,4500.0
2011-07-26,1.7999999523162842,1.8899999856948853,1.7999999523162842,2.0,65600.0
2011-07-27,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,0.0
2011-07-28,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,1200.0
2011-07-29,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,0.0
2011-08-01,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,500.0
2011-08-02,1.7599999904632568,1.840000033378601,1.7599999904632568,1.840000033378601,900.0
2011-08-03,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,500.0
2011-08-04,1.7699999809265137,1.75,1.7000000476837158,1.7699999809265137,29500.0
2011-08-05,1.7300000190734863,1.75,1.7300000190734863,1.75,1500.0
2011-08-08,1.7300000190734863,1.7000000476837158,1.7000000476837158,1.75,1300.0
2011-08-09,1.7000000476837158,1.75,1.7000000476837158,1.75,300.0
2011-08-10,1.75,1.75,1.75,1.75,0.0
2011-08-11,1.75,1.75,1.75,1.75,2900.0
2011-08-12,1.7000000476837158,1.7599999904632568,1.7000000476837158,1.899999976158142,4500.0
2011-08-15,1.7300000190734863,1.75,1.7000000476837158,1.75,9100.0
2011-08-16,1.75,1.75,1.75,1.75,0.0
2011-08-17,1.7000000476837158,1.8899999856948853,1.7000000476837158,1.8899999856948853,2800.0
2011-08-18,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.8799999952316284,5100.0
2011-08-19,1.7100000381469727,1.75,1.7100000381469727,1.75,1400.0
2011-08-22,1.75,1.75,1.75,1.75,0.0
2011-08-23,1.7200000286102295,1.850000023841858,1.7200000286102295,1.850000023841858,2500.0
2011-08-24,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0
2011-08-25,1.8200000524520874,1.850000023841858,1.8200000524520874,1.850000023841858,600.0
2011-08-26,1.7000000476837158,1.7899999618530273,1.649999976158142,1.7899999618530273,78500.0
2011-08-29,1.6799999475479126,1.7999999523162842,1.6799999475479126,1.7999999523162842,3400.0
2011-08-30,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2011-08-31,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,100.0
2011-09-01,1.6799999475479126,1.7999999523162842,1.6799999475479126,1.7999999523162842,3700.0
2011-09-02,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2011-09-06,1.6799999475479126,1.7799999713897705,1.6799999475479126,1.7799999713897705,800.0
2011-09-07,1.7799999713897705,1.7799999713897705,1.7799999713897705,1.7799999713897705,0.0
2011-09-08,1.7799999713897705,1.7799999713897705,1.7799999713897705,1.7799999713897705,100.0
2011-09-09,1.7000000476837158,1.75,1.7000000476837158,1.75,3000.0
2011-09-12,1.6799999475479126,1.75,1.600000023841858,1.75,2000.0
2011-09-13,1.7200000286102295,1.75,1.6799999475479126,1.75,8900.0
2011-09-14,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,83900.0
2011-09-15,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.809999942779541,38000.0
2011-09-16,1.7999999523162842,1.7999999523162842,1.7699999809265137,1.7999999523162842,7600.0
