Date,lnnopen,lnnclose,lnnlow,lnnhigh,lnnvolume
2017-10-05,92.23999786376953,92.0999984741211,91.87999725341797,92.52999877929688,86100.0
2017-10-06,91.69999694824219,92.0,91.52999877929688,92.31999969482422,56700.0
2017-10-09,92.0,91.87000274658203,91.7300033569336,92.36000061035156,48800.0
2017-10-10,92.20999908447266,92.0,91.2699966430664,92.41999816894531,65200.0
2017-10-11,92.0,91.6500015258789,91.47000122070312,92.58999633789062,130200.0
2017-10-12,87.0999984741211,88.37999725341797,85.33000183105469,91.48999786376953,327700.0
2017-10-13,88.72000122070312,87.83000183105469,87.5,90.62000274658203,155300.0
2017-10-16,87.88999938964844,89.12999725341797,87.54000091552734,89.58000183105469,91500.0
2017-10-17,89.61000061035156,90.16000366210938,89.4800033569336,91.8499984741211,142900.0
2017-10-18,90.55999755859375,90.8499984741211,90.16999816894531,91.54000091552734,89200.0
2017-10-19,90.47000122070312,90.73999786376953,88.93000030517578,90.77999877929688,64400.0
2017-10-20,91.1500015258789,91.22000122070312,90.76000213623047,92.04000091552734,75600.0
2017-10-23,91.30000305175781,91.0999984741211,90.02999877929688,91.52999877929688,49700.0
2017-10-24,91.33000183105469,92.36000061035156,91.05999755859375,93.18000030517578,63700.0
2017-10-25,92.41999816894531,91.95999908447266,91.08000183105469,93.19999694824219,51800.0
2017-10-26,92.19999694824219,92.51000213623047,91.0999984741211,93.01000213623047,75900.0
2017-10-27,92.56999969482422,92.81999969482422,90.66000366210938,93.22000122070312,46900.0
2017-10-30,92.77999877929688,91.16000366210938,91.05000305175781,92.77999877929688,52900.0
2017-10-31,91.58999633789062,91.55999755859375,90.72000122070312,91.77999877929688,63100.0
