Date,ctshopen,ctshclose,ctshlow,ctshhigh,ctshvolume
2008-08-08,14.920000076293945,15.380000114440918,14.710000038146973,15.555000305175781,12301000.0
2008-08-11,15.199999809265137,15.645000457763672,15.154999732971191,15.845000267028809,12079200.0
2008-08-12,15.460000038146973,15.4399995803833,15.270000457763672,15.569999694824219,7115600.0
2008-08-13,15.350000381469727,15.175000190734863,15.0649995803833,15.59000015258789,9444200.0
2008-08-14,15.0649995803833,15.529999732971191,14.949999809265137,15.585000038146973,7011200.0
2008-08-15,15.600000381469727,15.385000228881836,15.260000228881836,15.739999771118164,6272800.0
2008-08-18,15.470000267028809,15.180000305175781,14.975000381469727,15.520000457763672,6881600.0
2008-08-19,15.125,14.869999885559082,14.710000038146973,15.180000305175781,8258800.0
2008-08-20,14.970000267028809,14.960000038146973,14.625,15.09000015258789,6614200.0
2008-08-21,14.8149995803833,14.954999923706055,14.640000343322754,14.970000267028809,6801600.0
2008-08-22,14.994999885559082,15.154999732971191,14.875,15.21500015258789,4608200.0
2008-08-25,15.024999618530273,14.444999694824219,14.34000015258789,15.095000267028809,9302400.0
2008-08-26,14.449999809265137,14.520000457763672,14.234999656677246,14.619999885559082,6837200.0
2008-08-27,14.604999542236328,14.880000114440918,14.470000267028809,14.954999923706055,5871000.0
2008-08-28,14.800000190734863,14.850000381469727,14.779999732971191,15.0,6345000.0
2008-08-29,14.78499984741211,14.65999984741211,14.395000457763672,14.864999771118164,5864600.0
2008-09-02,15.0,14.609999656677246,14.59000015258789,15.149999618530273,9480000.0
2008-09-03,14.59000015258789,14.770000457763672,14.470000267028809,14.845000267028809,10038400.0
2008-09-04,14.604999542236328,14.039999961853027,13.975000381469727,14.770000457763672,10979800.0
2008-09-05,14.050000190734863,13.875,13.609999656677246,14.050000190734863,10017800.0
2008-09-08,14.319999694824219,14.475000381469727,14.15999984741211,14.8100004196167,15169600.0
2008-09-09,14.555000305175781,13.9350004196167,13.904999732971191,14.595000267028809,11009800.0
2008-09-10,14.100000381469727,13.90999984741211,13.805000305175781,14.180000305175781,9197200.0
2008-09-11,13.635000228881836,13.53499984741211,13.345000267028809,13.835000038146973,14388600.0
2008-09-12,13.375,13.4399995803833,13.140000343322754,13.470000267028809,13779800.0
2008-09-15,12.96500015258789,12.444999694824219,12.149999618530273,13.0,17540000.0
2008-09-16,12.175000190734863,12.9399995803833,12.125,13.119999885559082,15969400.0
2008-09-17,12.619999885559082,12.234999656677246,12.199999809265137,13.015000343322754,12252400.0
2008-09-18,12.350000381469727,12.0600004196167,11.505000114440918,12.494999885559082,19703800.0
2008-09-19,13.020000457763672,13.28499984741211,12.5,13.574999809265137,23025200.0
2008-09-22,13.265000343322754,12.649999618530273,12.53499984741211,13.399999618530273,10130400.0
2008-09-23,12.744999885559082,12.395000457763672,12.350000381469727,13.024999618530273,9794600.0
2008-09-24,11.899999618530273,12.010000228881836,11.579999923706055,12.255000114440918,8663400.0
2008-09-25,12.229999542236328,12.364999771118164,12.010000228881836,12.515000343322754,6772800.0
2008-09-26,11.920000076293945,12.364999771118164,11.854999542236328,12.385000228881836,7595400.0
2008-09-29,11.8149995803833,10.529999732971191,10.425000190734863,12.069999694824219,17149200.0
2008-09-30,10.720000267028809,11.414999961853027,10.34000015258789,11.489999771118164,13506800.0
2008-10-01,11.15999984741211,11.055000305175781,10.824999809265137,11.345000267028809,9049600.0
2008-10-02,10.845000267028809,10.260000228881836,10.260000228881836,11.21500015258789,8745600.0
2008-10-03,10.4350004196167,9.630000114440918,9.545000076293945,10.574999809265137,20594400.0
2008-10-06,9.305000305175781,9.109999656677246,8.425000190734863,9.335000038146973,19768400.0
2008-10-07,9.354999542236328,8.425000190734863,8.425000190734863,9.489999771118164,15659400.0
2008-10-08,8.289999961853027,8.3100004196167,7.735000133514404,8.720000267028809,33415600.0
2008-10-09,8.34000015258789,8.074999809265137,8.024999618530273,8.75,14010200.0
2008-10-10,7.940000057220459,8.680000305175781,7.815000057220459,8.779999732971191,28560200.0
2008-10-13,9.234999656677246,10.3100004196167,9.125,10.329999923706055,15760200.0
2008-10-14,10.649999618530273,9.994999885559082,9.920000076293945,10.925000190734863,20906000.0
2008-10-15,9.755000114440918,8.954999923706055,8.925000190734863,9.989999771118164,13277200.0
2008-10-16,8.989999771118164,9.095000267028809,8.225000381469727,9.220000267028809,15349800.0
2008-10-17,8.805000305175781,9.319999694824219,8.055000305175781,9.975000381469727,12486600.0
2008-10-20,9.609999656677246,10.029999732971191,9.5649995803833,10.069999694824219,8403200.0
2008-10-21,9.795000076293945,9.5600004196167,9.5600004196167,10.149999618530273,8923200.0
2008-10-22,9.199999809265137,8.970000267028809,8.65999984741211,9.539999961853027,7861800.0
2008-10-23,8.895000457763672,8.829999923706055,8.210000038146973,9.25,10793200.0
2008-10-24,8.460000038146973,8.324999809265137,8.050000190734863,8.640000343322754,9971400.0
2008-10-27,8.1899995803833,8.03499984741211,8.010000228881836,8.59000015258789,9713600.0
2008-10-28,8.305000305175781,9.109999656677246,7.920000076293945,9.125,13085400.0
2008-10-29,9.140000343322754,8.975000381469727,8.829999923706055,9.4399995803833,9284600.0
2008-10-30,9.3149995803833,9.524999618530273,9.050000190734863,9.649999618530273,12850800.0
2008-10-31,9.5,9.600000381469727,9.265000343322754,9.899999618530273,9087000.0
2008-11-03,9.600000381469727,9.970000267028809,9.5600004196167,10.145000457763672,8780600.0
2008-11-04,10.274999618530273,10.5,9.925000190734863,10.5,7863400.0
2008-11-05,9.930000305175781,10.085000038146973,9.835000038146973,10.5600004196167,8285200.0
2008-11-06,9.8149995803833,9.3100004196167,9.1850004196167,10.0600004196167,10530400.0
2008-11-07,9.515000343322754,9.710000038146973,9.444999694824219,9.795000076293945,6953000.0
2008-11-10,10.0,9.4399995803833,9.28499984741211,10.130000114440918,6751800.0
2008-11-11,9.3100004196167,9.045000076293945,8.850000381469727,9.414999961853027,7763000.0
2008-11-12,8.829999923706055,8.345000267028809,8.3100004196167,8.96500015258789,11627800.0
2008-11-13,8.364999771118164,9.010000228881836,7.880000114440918,9.015000343322754,17797600.0
2008-11-14,8.765000343322754,8.4350004196167,8.40999984741211,9.0,6278600.0
2008-11-17,8.239999771118164,8.460000038146973,8.145000457763672,8.710000038146973,6524200.0
2008-11-18,8.385000228881836,8.329999923706055,8.09000015258789,8.6850004196167,9347800.0
2008-11-19,8.40999984741211,7.840000152587891,7.829999923706055,8.5600004196167,10238800.0
2008-11-20,7.824999809265137,7.340000152587891,7.315000057220459,8.0,17060800.0
2008-11-21,7.5,7.789999961853027,7.190000057220459,7.789999961853027,17923000.0
2008-11-24,8.015000343322754,8.795000076293945,7.90500020980835,8.859999656677246,12191200.0
2008-11-25,8.8100004196167,8.864999771118164,8.600000381469727,8.994999885559082,16417600.0
2008-11-26,8.5649995803833,9.404999732971191,8.5649995803833,9.604999542236328,11284400.0
2008-11-28,9.270000457763672,9.600000381469727,9.239999771118164,9.600000381469727,4325600.0
2008-12-01,9.329999923706055,8.770000457763672,8.765000343322754,9.40999984741211,9999200.0
2008-12-02,8.954999923706055,9.015000343322754,8.600000381469727,9.055000305175781,9767400.0
2008-12-03,8.704999923706055,9.385000228881836,8.6899995803833,9.399999618530273,10695800.0
2008-12-04,9.385000228881836,7.945000171661377,7.744999885559082,9.385000228881836,17287200.0
2008-12-05,7.869999885559082,8.895000457763672,7.695000171661377,9.095000267028809,15041000.0
2008-12-08,8.890000343322754,9.260000228881836,8.854999542236328,9.270000457763672,11059600.0
2008-12-09,9.069999694824219,9.104999542236328,9.010000228881836,9.595000267028809,12010600.0
2008-12-10,9.225000381469727,9.420000076293945,9.140000343322754,9.489999771118164,8300800.0
2008-12-11,9.335000038146973,8.994999885559082,8.9350004196167,9.404999732971191,9088800.0
2008-12-12,8.805000305175781,9.0649995803833,8.640000343322754,9.239999771118164,8342000.0
2008-12-15,9.0649995803833,8.6850004196167,8.520000457763672,9.125,8638600.0
2008-12-16,8.835000038146973,8.609999656677246,8.274999618530273,8.875,17975000.0
2008-12-17,8.5,8.770000457763672,8.425000190734863,9.029999732971191,12745200.0
2008-12-18,8.729999542236328,8.5600004196167,8.475000381469727,8.920000076293945,8306800.0
2008-12-19,8.8100004196167,9.0,8.5600004196167,9.0649995803833,9803200.0
2008-12-22,8.779999732971191,8.65999984741211,8.494999885559082,9.020000457763672,9005400.0
2008-12-23,8.760000228881836,8.6850004196167,8.569999694824219,8.864999771118164,6286600.0
2008-12-24,8.734999656677246,8.71500015258789,8.5600004196167,8.75,2870600.0
2008-12-26,8.734999656677246,8.8100004196167,8.569999694824219,8.829999923706055,4352800.0
2008-12-29,8.65999984741211,8.664999961853027,8.460000038146973,8.795000076293945,5905600.0
2008-12-30,8.710000038146973,8.845000267028809,8.579999923706055,8.845000267028809,6641000.0
2008-12-31,8.899999618530273,9.029999732971191,8.744999885559082,9.100000381469727,5732800.0
2009-01-02,8.890000343322754,9.5600004196167,8.890000343322754,9.625,9663600.0
2009-01-05,9.479999542236328,9.515000343322754,9.335000038146973,9.555000305175781,7532200.0
2009-01-06,9.539999961853027,9.720000267028809,9.505000114440918,9.850000381469727,7393600.0
2009-01-07,9.194999694824219,9.899999618530273,9.0649995803833,10.204999923706055,22620000.0
2009-01-08,9.914999961853027,10.319999694824219,9.829999923706055,10.345000267028809,13185600.0
2009-01-09,10.380000114440918,10.039999961853027,9.895000457763672,10.454999923706055,10096800.0
2009-01-12,10.21500015258789,9.854999542236328,9.734999656677246,10.21500015258789,9463200.0
2009-01-13,10.010000228881836,10.539999961853027,9.880000114440918,10.824999809265137,20675800.0
2009-01-14,10.170000076293945,9.845000267028809,9.704999923706055,10.324999809265137,20180200.0
2009-01-15,9.944999694824219,10.055000305175781,9.494999885559082,10.234999656677246,18452200.0
2009-01-16,10.204999923706055,10.180000305175781,9.835000038146973,10.414999961853027,11437800.0
2009-01-20,10.260000228881836,9.550000190734863,9.545000076293945,10.295000076293945,11348000.0
2009-01-21,9.789999961853027,9.680000305175781,9.350000381469727,9.845000267028809,15197400.0
2009-01-22,9.395000457763672,9.229999542236328,9.175000190734863,9.46500015258789,17798600.0
2009-01-23,9.229999542236328,9.470000267028809,9.125,9.694999694824219,15137800.0
2009-01-26,9.470000267028809,9.710000038146973,9.449999809265137,9.984999656677246,12221600.0
2009-01-27,9.895000457763672,9.529999732971191,9.430000305175781,9.895000457763672,12063200.0
2009-01-28,9.835000038146973,10.145000457763672,9.720000267028809,10.3100004196167,12801400.0
2009-01-29,9.960000038146973,9.774999618530273,9.694999694824219,10.055000305175781,9477200.0
2009-01-30,9.779999732971191,9.364999771118164,9.3149995803833,9.930000305175781,11903400.0
2009-02-02,9.369999885559082,9.350000381469727,9.199999809265137,9.550000190734863,11610600.0
2009-02-03,9.520000457763672,9.774999618530273,9.194999694824219,9.800000190734863,9724800.0
2009-02-04,9.755000114440918,9.630000114440918,9.579999923706055,10.0,11357400.0
2009-02-05,9.5,9.829999923706055,9.324999809265137,9.920000076293945,18908200.0
2009-02-06,9.845000267028809,10.085000038146973,9.729999542236328,10.125,11971000.0
2009-02-09,10.050000190734863,10.175000190734863,9.989999771118164,10.300000190734863,7227800.0
2009-02-10,10.095000267028809,9.654999732971191,9.654999732971191,10.194999694824219,18568000.0
2009-02-11,9.970000267028809,9.914999961853027,9.680000305175781,9.994999885559082,16698800.0
2009-02-12,9.765000343322754,10.380000114440918,9.539999961853027,10.510000228881836,28528000.0
2009-02-13,10.78499984741211,10.585000038146973,10.460000038146973,10.975000381469727,27569200.0
2009-02-17,9.9399995803833,9.875,8.90999984741211,10.15999984741211,14268000.0
2009-02-18,9.96500015258789,9.96500015258789,9.725000381469727,10.085000038146973,12442600.0
2009-02-19,10.21500015258789,9.850000381469727,9.800000190734863,10.21500015258789,10827400.0
2009-02-20,9.835000038146973,9.699999809265137,9.604999542236328,9.954999923706055,17084000.0
2009-02-23,9.994999885559082,9.300000190734863,9.270000457763672,9.994999885559082,10167600.0
2009-02-24,9.5,9.505000114440918,9.199999809265137,9.539999961853027,13882400.0
2009-02-25,9.395000457763672,9.5,9.234999656677246,9.699999809265137,12284400.0
2009-02-26,9.609999656677246,9.270000457763672,9.199999809265137,9.640000343322754,11968400.0
2009-02-27,9.149999618530273,9.199999809265137,9.114999771118164,9.454999923706055,14742600.0
2009-03-02,8.795000076293945,8.6899995803833,8.630000114440918,9.15999984741211,16663000.0
2009-03-03,8.75,8.989999771118164,8.630000114440918,9.0600004196167,19440000.0
2009-03-04,9.140000343322754,9.430000305175781,9.005000114440918,9.600000381469727,13852400.0
2009-03-05,9.199999809265137,9.21500015258789,9.1899995803833,9.385000228881836,16377000.0
2009-03-06,9.199999809265137,9.145000457763672,8.90999984741211,9.390000343322754,12511200.0
2009-03-09,9.109999656677246,9.029999732971191,8.75,9.3100004196167,10491800.0
2009-03-10,9.204999923706055,9.555000305175781,9.029999732971191,9.604999542236328,16749000.0
2009-03-11,9.710000038146973,9.824999809265137,9.585000038146973,9.994999885559082,12750000.0
2009-03-12,9.829999923706055,10.399999618530273,9.765000343322754,10.470000267028809,13289600.0
2009-03-13,10.305000305175781,10.484999656677246,10.260000228881836,10.600000381469727,11669200.0
2009-03-16,10.619999885559082,10.395000457763672,10.385000228881836,10.725000381469727,9683000.0
2009-03-17,10.425000190734863,10.885000228881836,10.369999885559082,10.890000343322754,9839400.0
2009-03-18,10.850000381469727,10.90999984741211,10.600000381469727,11.09000015258789,14618400.0
2009-03-19,11.069999694824219,10.795000076293945,10.75,11.069999694824219,11739000.0
2009-03-20,10.850000381469727,10.265000343322754,10.204999923706055,10.949999809265137,13755000.0
2009-03-23,10.505000114440918,10.75,10.380000114440918,10.770000457763672,14594600.0
2009-03-24,10.600000381469727,10.180000305175781,10.145000457763672,10.694999694824219,15500400.0
2009-03-25,10.364999771118164,10.385000228881836,10.125,10.505000114440918,16761400.0
2009-03-26,10.5,10.895000457763672,10.34000015258789,10.90999984741211,11164800.0
2009-03-27,10.210000038146973,10.0600004196167,9.984999656677246,10.329999923706055,18051000.0
2009-03-30,9.899999618530273,10.039999961853027,9.710000038146973,10.130000114440918,10452000.0
2009-03-31,10.15999984741211,10.395000457763672,10.09000015258789,10.635000228881836,13064000.0
2009-04-01,10.375,10.625,10.175000190734863,10.654999732971191,13459000.0
2009-04-02,10.75,11.085000038146973,10.75,11.395000457763672,13748000.0
2009-04-03,11.015000343322754,11.380000114440918,10.96500015258789,11.4399995803833,10665400.0
