Date,varopen,varclose,varlow,varhigh,varvolume
2008-09-23,54.37656784057617,54.569488525390625,53.753971099853516,55.463924407958984,1962000.0
2008-09-24,54.78871154785156,55.33238983154297,54.12226867675781,55.665611267089844,1422100.0
2008-09-25,55.70945739746094,54.70102310180664,54.209957122802734,56.12160110473633,1381400.0
2008-09-26,54.166114807128906,53.64874267578125,53.28921127319336,54.595794677734375,1152500.0
2008-09-29,53.578590393066406,49.816688537597656,48.536415100097656,53.578590393066406,2519600.0
2008-09-30,50.5269775390625,50.09729766845703,49.00117111206055,50.86896896362305,2147500.0
2008-10-01,49.58869552612305,51.096961975097656,49.33439254760742,51.25480651855469,1384000.0
2008-10-02,51.08819580078125,49.26424026489258,49.202857971191406,51.86863327026367,1522000.0
2008-10-03,49.2467041015625,47.84366226196289,47.82612609863281,50.11483383178711,1899400.0
2008-10-06,45.590030670166016,44.19575881958008,42.16135025024414,45.590030670166016,3999700.0
2008-10-07,43.83623123168945,43.58192825317383,42.10873794555664,45.414649963378906,2956000.0
2008-10-08,42.89794921875,42.72256851196289,42.16135025024414,43.88884353637695,2698100.0
2008-10-09,42.55595779418945,38.99574279785156,38.99574279785156,43.17855453491211,2551200.0
2008-10-10,37.5663948059082,34.24294662475586,32.82236862182617,38.48714065551758,6376000.0
2008-10-13,35.856441497802734,38.8905143737793,35.55829620361328,38.8905143737793,3703200.0
2008-10-14,40.53031921386719,39.4341926574707,37.70669937133789,42.95933151245117,4028100.0
2008-10-15,38.478370666503906,35.75121307373047,35.16368865966797,38.76774978637695,2170400.0
2008-10-16,35.6898307800293,36.77718734741211,34.29555892944336,36.89995193481445,4167700.0
2008-10-17,36.25981521606445,37.803157806396484,35.14615249633789,39.206199645996094,3102700.0
2008-10-20,38.32052993774414,40.951229095458984,38.013614654541016,40.959999084472656,2368400.0
2008-10-21,40.346168518066406,39.45173263549805,39.45173263549805,40.88984680175781,2363200.0
2008-10-22,38.76774978637695,36.27735137939453,35.58460235595703,38.76774978637695,2891400.0
2008-10-23,36.733341217041016,35.909053802490234,32.883750915527344,36.733341217041016,3533500.0
2008-10-24,32.760982513427734,36.61934280395508,32.743446350097656,37.312095642089844,3746700.0
2008-10-27,36.584266662597656,34.78662109375,34.681396484375,36.584266662597656,2354400.0
2008-10-28,35.11984634399414,36.882415771484375,33.16435623168945,36.882415771484375,3929400.0
2008-10-29,37.89961624145508,38.039920806884766,35.95289993286133,39.706031799316406,3094900.0
2008-10-30,39.030818939208984,39.846336364746094,38.452064514160156,40.61800765991211,2615000.0
2008-10-31,39.94279479980469,39.907718658447266,38.98697280883789,40.337398529052734,1871700.0
2008-11-03,39.679725646972656,39.293888092041016,38.592369079589844,39.98664093017578,1629800.0
2008-11-04,39.98664093017578,39.58326721191406,39.37281036376953,41.00384521484375,1727900.0
2008-11-05,39.54819107055664,37.724239349365234,37.5576286315918,39.86387252807617,1695500.0
2008-11-06,37.43486022949219,36.9262580871582,36.35627365112305,38.02238464355469,1678900.0
2008-11-07,36.99641036987305,37.882080078125,36.935028076171875,38.11007308959961,1725800.0
2008-11-10,38.17145538330078,38.02238464355469,37.53131866455078,39.030818939208984,1234000.0
2008-11-11,37.522552490234375,37.399784088134766,36.601806640625,38.188995361328125,1387900.0
2008-11-12,37.35594177246094,35.38291549682617,35.277687072753906,37.64531707763672,1438900.0
2008-11-13,35.61090850830078,37.44363021850586,33.83080291748047,37.44363021850586,2212500.0
2008-11-14,36.83856964111328,35.681060791015625,35.5933723449707,37.5663948059082,1599600.0
2008-11-17,35.60213851928711,34.663856506347656,34.64632034301758,35.917823791503906,1667200.0
