Date,bxpopen,bxpclose,bxplow,bxphigh,bxpvolume
2008-10-08,74.0,75.01000213623047,73.37999725341797,79.91000366210938,3377000.0
2008-10-09,75.5,66.55000305175781,66.33000183105469,77.2300033569336,3300400.0
2008-10-10,65.0,76.18000030517578,64.0,79.45999908447266,7637300.0
2008-10-13,78.33000183105469,83.48999786376953,75.80999755859375,84.36000061035156,3865200.0
2008-10-14,87.5,76.97000122070312,72.0,87.5,4097000.0
2008-10-15,76.0,64.88999938964844,64.08999633789062,76.02999877929688,4098700.0
2008-10-16,67.3499984741211,68.0,63.0,68.61000061035156,5065600.0
2008-10-17,66.72000122070312,68.55999755859375,63.709999084472656,72.27999877929688,2212700.0
2008-10-20,69.0999984741211,69.69999694824219,64.2699966430664,69.69999694824219,1958600.0
2008-10-21,68.1500015258789,69.75,67.12000274658203,73.20999908447266,2738200.0
2008-10-22,67.37000274658203,64.81999969482422,62.560001373291016,69.94999694824219,3372100.0
2008-10-23,65.05000305175781,64.58000183105469,59.18000030517578,66.9800033569336,4040400.0
2008-10-24,60.0,61.2400016784668,59.4900016784668,63.790000915527344,2945800.0
2008-10-27,60.0099983215332,58.5,57.630001068115234,65.5999984741211,3367000.0
2008-10-28,59.22999954223633,72.5,57.68000030517578,72.5,4603600.0
2008-10-29,70.3499984741211,64.83999633789062,61.29999923706055,70.94999694824219,5006700.0
2008-10-30,66.56999969482422,66.66999816894531,64.0,67.66000366210938,2970600.0
2008-10-31,67.08000183105469,70.87999725341797,65.5,70.87999725341797,2529600.0
2008-11-03,70.41999816894531,66.48999786376953,65.58999633789062,71.81999969482422,2041500.0
2008-11-04,66.6500015258789,72.37999725341797,65.1500015258789,73.05000305175781,2972100.0
2008-11-05,71.36000061035156,64.48999786376953,63.33000183105469,71.80999755859375,3021700.0
2008-11-06,64.98999786376953,61.27000045776367,60.880001068115234,64.98999786376953,2803800.0
2008-11-07,62.220001220703125,64.19999694824219,59.33000183105469,65.25,2169200.0
2008-11-10,64.54000091552734,58.310001373291016,58.0,64.54000091552734,2417900.0
2008-11-11,57.5,58.349998474121094,55.34000015258789,58.810001373291016,2737300.0
2008-11-12,57.15999984741211,54.0099983215332,53.54999923706055,57.36000061035156,4200500.0
2008-11-13,53.0099983215332,57.06999969482422,51.13999938964844,59.470001220703125,4676200.0
2008-11-14,56.709999084472656,52.400001525878906,51.709999084472656,57.119998931884766,2689300.0
2008-11-17,51.2599983215332,49.400001525878906,49.209999084472656,52.7400016784668,3020400.0
2008-11-18,49.560001373291016,49.59000015258789,46.58000183105469,50.47999954223633,3600400.0
2008-11-19,49.599998474121094,43.599998474121094,42.540000915527344,49.599998474121094,4875300.0
2008-11-20,42.20000076293945,43.279998779296875,41.849998474121094,48.52000045776367,8048600.0
2008-11-21,43.540000915527344,43.650001525878906,37.52000045776367,45.43000030517578,9053500.0
2008-11-24,45.0,51.97999954223633,43.54999923706055,53.41999816894531,6524000.0
2008-11-25,54.04999923706055,52.380001068115234,48.59000015258789,54.33000183105469,5536900.0
2008-11-26,51.25,54.939998626708984,49.83000183105469,55.4900016784668,4199400.0
2008-11-28,55.650001525878906,53.400001525878906,52.95000076293945,55.650001525878906,1944400.0
2008-12-01,51.0099983215332,44.4900016784668,42.58000183105469,52.68000030517578,4891100.0
2008-12-02,45.4900016784668,48.939998626708984,44.869998931884766,49.439998626708984,5693400.0
2008-12-03,47.25,51.7400016784668,45.88999938964844,52.09000015258789,5096600.0
2008-12-04,50.2400016784668,50.83000183105469,49.06999969482422,54.97999954223633,5163300.0
2008-12-05,50.630001068115234,55.66999816894531,48.720001220703125,55.90999984741211,4755300.0
2008-12-08,56.880001068115234,60.95000076293945,54.5,60.95000076293945,4771300.0
2008-12-09,59.310001373291016,56.459999084472656,55.84000015258789,61.310001373291016,4583900.0
2008-12-10,56.75,60.099998474121094,56.459999084472656,60.47999954223633,3297800.0
2008-12-11,58.5099983215332,51.119998931884766,50.349998474121094,59.16999816894531,5664600.0
2008-12-12,48.7599983215332,56.0,48.25,56.02000045776367,5107100.0
2008-12-15,55.08000183105469,52.5,50.61000061035156,55.7400016784668,3190500.0
2008-12-16,54.9900016784668,61.15999984741211,52.599998474121094,61.15999984741211,5287300.0
2008-12-17,59.4900016784668,60.5099983215332,57.33000183105469,63.900001525878906,3548100.0
2008-12-18,61.0,56.22999954223633,55.630001068115234,61.70000076293945,5168700.0
2008-12-19,55.560001373291016,56.790000915527344,54.369998931884766,57.459999084472656,3978300.0
2008-12-22,56.689998626708984,53.650001525878906,51.54999923706055,56.970001220703125,2521700.0
2008-12-23,54.36000061035156,53.33000183105469,52.54999923706055,55.33000183105469,1940100.0
2008-12-24,53.4900016784668,53.34000015258789,52.41999816894531,54.060001373291016,586700.0
2008-12-26,54.18000030517578,53.83000183105469,52.27000045776367,54.88999938964844,699300.0
2008-12-29,52.849998474121094,50.40999984741211,49.0,52.849998474121094,1924700.0
2008-12-30,51.369998931884766,52.90999984741211,50.220001220703125,53.369998931884766,2039100.0
2008-12-31,52.790000915527344,55.0,52.75,55.47999954223633,2546900.0
2009-01-02,55.29999923706055,55.130001068115234,54.29999923706055,56.779998779296875,2790900.0
2009-01-05,55.0,52.599998474121094,52.20000076293945,55.0,3181400.0
2009-01-06,53.099998474121094,55.54999923706055,51.7400016784668,56.06999969482422,3433200.0
2009-01-07,54.400001525878906,53.36000061035156,52.869998931884766,55.650001525878906,2292200.0
2009-01-08,52.869998931884766,54.70000076293945,51.45000076293945,55.09000015258789,2426100.0
2009-01-09,54.65999984741211,52.310001373291016,51.9900016784668,55.47999954223633,2904600.0
2009-01-12,50.77000045776367,48.599998474121094,47.849998474121094,51.459999084472656,2624500.0
2009-01-13,49.11000061035156,49.869998931884766,48.34000015258789,51.310001373291016,3680200.0
2009-01-14,48.380001068115234,46.43000030517578,45.38999938964844,48.59000015258789,4538700.0
2009-01-15,46.25,46.310001373291016,42.7599983215332,46.810001373291016,5853000.0
2009-01-16,47.4900016784668,48.04999923706055,44.7599983215332,48.33000183105469,3904700.0
2009-01-20,46.130001068115234,40.959999084472656,40.689998626708984,47.0099983215332,5564400.0
