Date,postopen,postclose,postlow,posthigh,postvolume
2013-06-05,42.86000061035156,41.880001068115234,41.83000183105469,43.060001373291016,117600
2013-06-06,41.779998779296875,42.880001068115234,41.61000061035156,42.939998626708984,510400
2013-06-07,43.66999816894531,44.2599983215332,43.66999816894531,44.63999938964844,237100
2013-06-10,44.459999084472656,44.779998779296875,43.61000061035156,44.84000015258789,84200
2013-06-11,44.439998626708984,44.38999938964844,44.2599983215332,44.61000061035156,76600
2013-06-12,44.70000076293945,44.9900016784668,44.70000076293945,45.130001068115234,119700
2013-06-13,44.880001068115234,45.02000045776367,44.59000015258789,45.400001525878906,265400
2013-06-14,44.959999084472656,45.720001220703125,44.93000030517578,45.779998779296875,143200
2013-06-17,45.86000061035156,46.150001525878906,45.689998626708984,46.869998931884766,204700
2013-06-18,46.099998474121094,46.93000030517578,46.029998779296875,46.959999084472656,138700
2013-06-19,46.90999984741211,46.27000045776367,46.189998626708984,47.130001068115234,106300
2013-06-20,46.0099983215332,45.130001068115234,44.790000915527344,46.4900016784668,156800
2013-06-21,45.25,45.709999084472656,44.5,45.72999954223633,359500
2013-06-24,45.380001068115234,44.27000045776367,44.22999954223633,45.45000076293945,249700
2013-06-25,44.38999938964844,44.150001525878906,43.810001373291016,44.75,132500
2013-06-26,44.369998931884766,43.709999084472656,43.650001525878906,44.560001373291016,156700
2013-06-27,44.029998779296875,44.36000061035156,43.959999084472656,44.61000061035156,208700
2013-06-28,44.380001068115234,43.65999984741211,43.63999938964844,44.38999938964844,1115100
2013-07-01,43.66999816894531,43.689998626708984,43.20000076293945,44.439998626708984,479200
2013-07-02,43.77000045776367,44.08000183105469,43.34000015258789,44.220001220703125,501700
2013-07-03,44.02000045776367,44.0,43.77000045776367,44.20000076293945,147800
2013-07-05,44.58000183105469,44.540000915527344,43.599998474121094,44.84000015258789,177200
2013-07-08,44.779998779296875,44.58000183105469,44.54999923706055,44.97999954223633,227500
2013-07-09,44.720001220703125,44.900001525878906,44.709999084472656,45.290000915527344,287300
2013-07-10,44.97999954223633,45.34000015258789,44.7599983215332,45.95000076293945,362900
2013-07-11,45.9900016784668,45.689998626708984,45.33000183105469,46.029998779296875,374600
2013-07-12,45.79999923706055,46.72999954223633,45.43000030517578,46.90999984741211,337900
2013-07-15,46.630001068115234,47.06999969482422,46.619998931884766,48.13999938964844,390600
2013-07-16,46.970001220703125,47.0,46.650001525878906,47.189998626708984,148100
2013-07-17,47.099998474121094,47.099998474121094,46.970001220703125,47.470001220703125,69600
2013-07-18,47.33000183105469,48.2599983215332,47.119998931884766,48.29999923706055,222100
2013-07-19,48.2599983215332,48.7599983215332,48.029998779296875,48.86000061035156,185100
2013-07-22,48.689998626708984,49.13999938964844,48.20000076293945,49.16999816894531,154000
2013-07-23,49.029998779296875,48.599998474121094,48.459999084472656,49.31999969482422,345900
2013-07-24,48.65999984741211,48.16999816894531,48.130001068115234,49.0099983215332,289100
2013-07-25,47.939998626708984,48.5,47.88999938964844,48.5099983215332,195700
2013-07-26,47.900001525878906,47.790000915527344,47.31999969482422,48.04999923706055,147200
2013-07-29,47.720001220703125,47.22999954223633,46.90999984741211,47.849998474121094,129300
2013-07-30,47.45000076293945,46.060001373291016,45.81999969482422,47.45000076293945,208300
2013-07-31,46.060001373291016,46.38999938964844,45.86000061035156,46.72999954223633,188300
2013-08-01,46.84000015258789,46.959999084472656,46.650001525878906,47.93000030517578,271600
2013-08-02,46.9900016784668,46.9900016784668,46.40999984741211,47.11000061035156,118300
2013-08-05,46.81999969482422,47.18000030517578,46.34000015258789,47.18000030517578,99400
2013-08-06,46.939998626708984,47.09000015258789,46.630001068115234,47.27000045776367,105200
2013-08-07,46.86000061035156,46.0,45.7599983215332,47.0,191700
2013-08-08,46.0,46.470001220703125,45.220001220703125,46.650001525878906,125300
2013-08-09,46.20000076293945,45.95000076293945,45.90999984741211,46.4900016784668,126500
2013-08-12,45.810001373291016,45.599998474121094,45.380001068115234,45.810001373291016,272200
2013-08-13,45.689998626708984,45.61000061035156,45.209999084472656,46.13999938964844,212700
2013-08-14,45.560001373291016,45.20000076293945,45.18000030517578,45.70000076293945,66800
2013-08-15,44.72999954223633,44.040000915527344,43.939998626708984,45.02000045776367,132600
2013-08-16,43.83000183105469,43.290000915527344,43.220001220703125,43.900001525878906,138800
2013-08-19,43.209999084472656,42.619998931884766,42.61000061035156,43.41999816894531,79900
2013-08-20,42.540000915527344,43.88999938964844,42.459999084472656,43.959999084472656,365700
2013-08-21,43.709999084472656,43.56999969482422,43.33000183105469,43.849998474121094,295600
2013-08-22,43.58000183105469,44.2599983215332,43.349998474121094,44.619998931884766,291900
2013-08-23,44.209999084472656,44.349998474121094,43.86000061035156,44.439998626708984,113600
2013-08-26,44.33000183105469,44.29999923706055,43.849998474121094,44.59000015258789,280800
2013-08-27,43.75,43.58000183105469,43.41999816894531,44.27000045776367,344800
2013-08-28,43.59000015258789,43.11000061035156,43.029998779296875,43.630001068115234,171800
2013-08-29,43.0,43.65999984741211,43.0,44.22999954223633,217400
2013-08-30,43.52000045776367,42.70000076293945,42.630001068115234,43.7599983215332,161200
2013-09-03,43.18000030517578,41.90999984741211,41.66999816894531,43.369998931884766,300200
2013-09-04,41.84000015258789,42.060001373291016,41.5,42.16999816894531,202500
2013-09-05,42.060001373291016,42.11000061035156,41.83000183105469,42.439998626708984,76500
2013-09-06,42.15999984741211,41.540000915527344,41.380001068115234,42.33000183105469,96300
2013-09-09,41.63999938964844,42.63999938964844,41.63999938964844,42.650001525878906,173800
2013-09-10,42.7400016784668,42.38999938964844,41.970001220703125,43.099998474121094,131500
2013-09-11,42.279998779296875,41.650001525878906,41.63999938964844,42.38999938964844,261500
2013-09-12,41.599998474121094,41.349998474121094,41.27000045776367,41.75,91700
2013-09-13,41.56999969482422,41.95000076293945,41.41999816894531,41.95000076293945,128100
2013-09-16,42.52000045776367,43.86000061035156,42.52000045776367,44.15999984741211,481500
2013-09-17,43.86000061035156,43.9900016784668,43.77000045776367,44.29999923706055,287500
2013-09-18,44.0,43.560001373291016,43.47999954223633,44.560001373291016,278100
2013-09-19,43.58000183105469,43.150001525878906,42.88999938964844,44.06999969482422,140000
2013-09-20,43.41999816894531,43.0099983215332,42.939998626708984,43.43000030517578,298900
2013-09-23,43.0099983215332,42.56999969482422,42.36000061035156,43.0099983215332,131200
2013-09-24,42.720001220703125,42.349998474121094,42.279998779296875,42.970001220703125,150800
2013-09-25,42.290000915527344,41.22999954223633,41.20000076293945,42.459999084472656,308500
2013-09-26,41.40999984741211,41.34000015258789,41.029998779296875,41.72999954223633,234200
2013-09-27,41.04999923706055,41.130001068115234,41.0,41.41999816894531,86900
2013-09-30,40.779998779296875,40.369998931884766,40.150001525878906,40.849998474121094,259500
2013-10-01,40.459999084472656,40.439998626708984,40.220001220703125,41.04999923706055,246000
2013-10-02,40.220001220703125,40.209999084472656,39.81999969482422,40.34000015258789,191900
2013-10-03,40.2599983215332,38.90999984741211,38.459999084472656,40.38999938964844,1417500
2013-10-04,38.849998474121094,38.86000061035156,38.630001068115234,39.0,403800
2013-10-07,38.47999954223633,38.869998931884766,38.47999954223633,39.220001220703125,336400
2013-10-08,38.790000915527344,38.70000076293945,38.310001373291016,38.81999969482422,469400
2013-10-09,38.709999084472656,39.04999923706055,38.41999816894531,39.119998931884766,382100
2013-10-10,39.52000045776367,40.36000061035156,39.15999984741211,40.439998626708984,753500
2013-10-11,40.29999923706055,40.66999816894531,40.060001373291016,40.75,139700
2013-10-14,40.56999969482422,40.529998779296875,40.130001068115234,40.720001220703125,222300
2013-10-15,40.349998474121094,40.29999923706055,40.13999938964844,40.65999984741211,174900
2013-10-16,40.619998931884766,40.470001220703125,40.150001525878906,40.65999984741211,159900
2013-10-17,40.20000076293945,40.5,40.20000076293945,40.61000061035156,201200
2013-10-18,40.83000183105469,40.77000045776367,40.380001068115234,40.849998474121094,111000
2013-10-21,40.720001220703125,40.52000045776367,40.11000061035156,41.0099983215332,135600
2013-10-22,40.54999923706055,41.779998779296875,40.54999923706055,41.84000015258789,212300
2013-10-23,41.5,41.86000061035156,41.29999923706055,42.0,145000
2013-10-24,41.86000061035156,42.540000915527344,41.7400016784668,42.68000030517578,139400
2013-10-25,42.54999923706055,43.02000045776367,42.25,43.02000045776367,115400
2013-10-28,43.02000045776367,43.189998626708984,42.7599983215332,43.400001525878906,234300
2013-10-29,43.29999923706055,43.560001373291016,42.900001525878906,43.59000015258789,96300
2013-10-30,43.4900016784668,43.150001525878906,42.86000061035156,43.4900016784668,160600
2013-10-31,43.04999923706055,42.95000076293945,42.79999923706055,43.41999816894531,391800
2013-11-01,42.86000061035156,42.709999084472656,41.86000061035156,43.0,138300
2013-11-04,42.810001373291016,42.529998779296875,42.22999954223633,42.810001373291016,103500
2013-11-05,42.40999984741211,42.5,42.04999923706055,42.619998931884766,267700
2013-11-06,42.75,42.72999954223633,42.529998779296875,42.86000061035156,139200
2013-11-07,42.779998779296875,42.16999816894531,42.16999816894531,43.06999969482422,192300
2013-11-08,42.11000061035156,42.4900016784668,41.63999938964844,42.65999984741211,128000
2013-11-11,42.369998931884766,42.5,42.08000183105469,42.650001525878906,69400
2013-11-12,42.279998779296875,42.5099983215332,41.959999084472656,42.540000915527344,61200
2013-11-13,42.119998931884766,42.65999984741211,41.29999923706055,42.709999084472656,251400
2013-11-14,42.560001373291016,43.77000045776367,42.380001068115234,43.810001373291016,135100
2013-11-15,43.79999923706055,45.25,43.79999923706055,45.400001525878906,247500
2013-11-18,45.47999954223633,45.34000015258789,44.9900016784668,45.70000076293945,159800
2013-11-19,45.4900016784668,46.150001525878906,45.13999938964844,46.189998626708984,234300
2013-11-20,46.13999938964844,45.720001220703125,44.779998779296875,46.5,239700
2013-11-21,45.70000076293945,46.709999084472656,44.720001220703125,46.790000915527344,298200
2013-11-22,46.58000183105469,46.790000915527344,45.77000045776367,48.939998626708984,1246200
2013-11-25,47.09000015258789,47.7599983215332,46.79999923706055,49.31999969482422,599100
2013-11-26,47.970001220703125,49.130001068115234,47.56999969482422,49.5,440100
2013-11-27,49.349998474121094,50.0099983215332,49.16999816894531,50.040000915527344,473900
2013-11-29,50.31999969482422,50.650001525878906,50.18000030517578,51.060001373291016,224600
2013-12-02,50.52000045776367,50.06999969482422,49.439998626708984,51.15999984741211,893900
2013-12-03,50.099998474121094,50.91999816894531,50.040000915527344,51.34000015258789,275300
2013-12-04,50.65999984741211,51.0,50.099998474121094,51.5,326300
2013-12-05,50.93000030517578,51.560001373291016,50.68000030517578,51.81999969482422,294200
2013-12-06,51.65999984741211,51.97999954223633,51.619998931884766,52.529998779296875,284300
2013-12-09,52.18000030517578,52.61000061035156,52.11000061035156,53.900001525878906,1055300
2013-12-10,52.29999923706055,49.20000076293945,49.150001525878906,52.29999923706055,1297900
2013-12-11,48.900001525878906,47.279998779296875,47.02000045776367,48.900001525878906,1899400
2013-12-12,47.5,46.5,45.439998626708984,47.5,1512100
2013-12-13,47.43000030517578,47.70000076293945,46.599998474121094,47.970001220703125,1405000
2013-12-16,47.7400016784668,47.33000183105469,46.86000061035156,48.08000183105469,383700
2013-12-17,47.63999938964844,48.0099983215332,46.630001068115234,48.150001525878906,462400
2013-12-18,47.939998626708984,48.66999816894531,47.79999923706055,48.68000030517578,512800
2013-12-19,48.779998779296875,49.0099983215332,48.0,49.02000045776367,598400
2013-12-20,49.0099983215332,49.380001068115234,49.0099983215332,49.52000045776367,683200
2013-12-23,49.58000183105469,49.25,48.97999954223633,49.58000183105469,326500
2013-12-24,49.15999984741211,49.5099983215332,49.099998474121094,49.52000045776367,332700
2013-12-26,49.58000183105469,49.16999816894531,48.849998474121094,49.650001525878906,133500
2013-12-27,49.38999938964844,49.369998931884766,48.88999938964844,49.52000045776367,214400
2013-12-30,49.2599983215332,49.459999084472656,48.939998626708984,49.689998626708984,166300
2013-12-31,49.54999923706055,49.27000045776367,49.11000061035156,49.88999938964844,344700
2014-01-02,49.27000045776367,49.720001220703125,48.810001373291016,49.86000061035156,348400
2014-01-03,49.900001525878906,49.849998474121094,49.43000030517578,50.25,264100
2014-01-06,49.90999984741211,49.5,48.880001068115234,50.70000076293945,431900
2014-01-07,49.75,50.029998779296875,49.5,50.31999969482422,331200
2014-01-08,50.13999938964844,49.91999816894531,49.369998931884766,50.18000030517578,446500
2014-01-09,49.959999084472656,50.400001525878906,49.959999084472656,51.119998931884766,636900
2014-01-10,50.02000045776367,50.95000076293945,50.02000045776367,51.439998626708984,405500
2014-01-13,51.130001068115234,50.939998626708984,50.7400016784668,51.939998626708984,392100
2014-01-14,51.27000045776367,51.38999938964844,50.91999816894531,51.869998931884766,247300
2014-01-15,51.45000076293945,51.529998779296875,51.130001068115234,52.060001373291016,278800
2014-01-16,51.4900016784668,52.61000061035156,51.4900016784668,52.63999938964844,446100
2014-01-17,52.720001220703125,52.31999969482422,52.13999938964844,52.790000915527344,773900
2014-01-21,52.4900016784668,53.13999938964844,52.43000030517578,53.4900016784668,562900
2014-01-22,53.400001525878906,54.77000045776367,53.220001220703125,54.959999084472656,851700
2014-01-23,54.68000030517578,55.7400016784668,54.08000183105469,55.959999084472656,530900
2014-01-24,55.29999923706055,54.79999923706055,54.22999954223633,55.97999954223633,579200
2014-01-27,54.75,54.380001068115234,54.08000183105469,55.11000061035156,447500
2014-01-28,54.27000045776367,53.9900016784668,52.54999923706055,54.459999084472656,1880700
2014-01-29,53.31999969482422,53.369998931884766,52.81999969482422,53.779998779296875,621500
2014-01-30,53.81999969482422,53.720001220703125,53.220001220703125,54.619998931884766,516500
2014-01-31,52.939998626708984,53.529998779296875,52.75,53.93000030517578,515500
2014-02-03,54.0,53.380001068115234,52.880001068115234,55.25,774200
2014-02-04,53.41999816894531,54.060001373291016,53.130001068115234,54.11000061035156,620500
2014-02-05,54.040000915527344,54.029998779296875,53.70000076293945,54.33000183105469,347100
2014-02-06,54.119998931884766,54.08000183105469,53.88999938964844,54.54999923706055,319400
2014-02-07,52.25,53.56999969482422,52.0099983215332,55.22999954223633,736200
2014-02-10,53.5,53.599998474121094,52.54999923706055,53.630001068115234,285500
2014-02-11,53.5099983215332,53.310001373291016,52.5099983215332,53.88999938964844,371500
2014-02-12,53.029998779296875,53.849998474121094,52.93000030517578,53.88999938964844,299200
2014-02-13,53.75,54.119998931884766,53.470001220703125,54.45000076293945,269700
2014-02-14,54.47999954223633,54.650001525878906,54.0,55.400001525878906,351400
2014-02-18,54.75,55.16999816894531,54.619998931884766,55.209999084472656,302400
2014-02-19,54.939998626708984,55.58000183105469,54.900001525878906,55.779998779296875,282700
2014-02-20,55.5099983215332,57.34000015258789,55.5099983215332,57.52000045776367,360400
2014-02-21,57.540000915527344,56.88999938964844,56.2599983215332,57.540000915527344,281700
2014-02-24,56.83000183105469,57.150001525878906,56.83000183105469,57.56999969482422,487100
2014-02-25,57.13999938964844,56.790000915527344,56.41999816894531,57.209999084472656,175100
2014-02-26,56.779998779296875,56.90999984741211,56.560001373291016,57.470001220703125,154000
2014-02-27,56.709999084472656,57.02000045776367,56.20000076293945,57.040000915527344,152700
2014-02-28,57.27000045776367,57.119998931884766,56.70000076293945,57.880001068115234,296700
2014-03-03,57.2599983215332,56.95000076293945,55.97999954223633,57.619998931884766,274100
2014-03-04,57.58000183105469,58.91999816894531,57.58000183105469,59.279998779296875,430900
2014-03-05,58.86000061035156,58.0,57.689998626708984,58.86000061035156,318000
2014-03-06,58.02000045776367,58.650001525878906,57.880001068115234,58.790000915527344,132200
2014-03-07,58.939998626708984,59.439998626708984,58.61000061035156,59.47999954223633,290200
2014-03-10,59.380001068115234,60.18000030517578,59.380001068115234,60.630001068115234,315000
2014-03-11,59.0,54.939998626708984,54.630001068115234,59.2400016784668,935500
2014-03-12,54.7599983215332,55.5,53.689998626708984,55.9900016784668,431500
2014-03-13,56.79999923706055,57.279998779296875,55.099998474121094,57.5,4432600
2014-03-14,56.88999938964844,57.4900016784668,56.709999084472656,57.97999954223633,682100
2014-03-17,58.34000015258789,58.209999084472656,57.959999084472656,59.09000015258789,836100
2014-03-18,58.189998626708984,58.060001373291016,57.540000915527344,58.33000183105469,368600
2014-03-19,57.939998626708984,58.33000183105469,57.56999969482422,58.650001525878906,313700
2014-03-20,58.2599983215332,58.439998626708984,57.720001220703125,58.88999938964844,282900
2014-03-21,58.869998931884766,59.52000045776367,58.349998474121094,59.95000076293945,1047500
2014-03-24,59.95000076293945,57.34000015258789,56.380001068115234,59.970001220703125,571000
2014-03-25,57.650001525878906,57.2599983215332,56.63999938964844,58.25,327100
2014-03-26,57.54999923706055,54.5099983215332,54.40999984741211,57.54999923706055,828000
2014-03-27,54.619998931884766,52.66999816894531,52.369998931884766,54.70000076293945,1265200
2014-03-28,52.560001373291016,53.22999954223633,52.560001373291016,54.099998474121094,511200
2014-03-31,53.619998931884766,55.119998931884766,53.58000183105469,55.709999084472656,1161500
2014-04-01,55.380001068115234,54.959999084472656,53.77000045776367,55.41999816894531,528100
2014-04-02,54.88999938964844,54.689998626708984,54.38999938964844,55.0099983215332,278900
2014-04-03,54.84000015258789,54.619998931884766,53.72999954223633,54.84000015258789,452600
2014-04-04,54.36000061035156,53.209999084472656,52.810001373291016,54.77000045776367,533600
2014-04-07,53.27000045776367,51.66999816894531,51.38999938964844,53.5099983215332,805200
2014-04-08,51.95000076293945,52.18000030517578,51.619998931884766,52.689998626708984,690900
2014-04-09,52.22999954223633,52.540000915527344,52.08000183105469,52.70000076293945,458500
2014-04-10,52.540000915527344,51.31999969482422,51.15999984741211,52.72999954223633,385100
2014-04-11,50.91999816894531,51.18000030517578,50.619998931884766,51.59000015258789,472200
2014-04-14,52.63999938964844,51.810001373291016,51.06999969482422,52.720001220703125,383900
2014-04-15,52.0,51.79999923706055,50.45000076293945,52.04999923706055,375200
2014-04-16,52.130001068115234,54.72999954223633,51.83000183105469,55.7599983215332,1728600
2014-04-17,55.349998474121094,54.25,53.06999969482422,55.349998474121094,779100
2014-04-21,54.150001525878906,54.34000015258789,53.75,54.529998779296875,384700
2014-04-22,54.630001068115234,53.70000076293945,53.27000045776367,54.7400016784668,756400
2014-04-23,53.709999084472656,53.959999084472656,53.52000045776367,54.220001220703125,252400
2014-04-24,54.27000045776367,53.08000183105469,52.5,54.27000045776367,451600
2014-04-25,53.02000045776367,52.5,52.41999816894531,53.33000183105469,418700
2014-04-28,52.75,51.439998626708984,50.81999969482422,52.75,462900
2014-04-29,51.45000076293945,51.400001525878906,51.20000076293945,52.0,302700
2014-04-30,51.61000061035156,52.2599983215332,51.349998474121094,52.290000915527344,435600
2014-05-01,52.459999084472656,52.220001220703125,51.29999923706055,52.459999084472656,343500
2014-05-02,52.22999954223633,52.83000183105469,52.04999923706055,53.38999938964844,318700
2014-05-05,52.4900016784668,52.689998626708984,51.529998779296875,52.9900016784668,338700
2014-05-06,52.369998931884766,52.11000061035156,51.70000076293945,52.709999084472656,574100
2014-05-07,52.11000061035156,52.29999923706055,51.529998779296875,52.56999969482422,552700
2014-05-08,52.25,52.08000183105469,51.869998931884766,53.369998931884766,409300
2014-05-09,51.13999938964844,48.029998779296875,46.5,51.13999938964844,2659900
2014-05-12,49.16999816894531,49.400001525878906,48.779998779296875,50.13999938964844,713600
2014-05-13,49.29999923706055,49.09000015258789,48.560001373291016,49.720001220703125,446200
2014-05-14,48.93000030517578,48.20000076293945,48.20000076293945,49.380001068115234,501700
2014-05-15,47.88999938964844,47.220001220703125,46.18000030517578,48.08000183105469,1171100
2014-05-16,47.029998779296875,46.959999084472656,46.400001525878906,47.52000045776367,445700
2014-05-19,46.209999084472656,45.75,45.689998626708984,47.279998779296875,1126300
2014-05-20,45.779998779296875,46.52000045776367,45.54999923706055,46.650001525878906,985800
2014-05-21,46.75,47.70000076293945,46.5099983215332,47.709999084472656,1383900
2014-05-22,48.779998779296875,49.04999923706055,48.36000061035156,49.31999969482422,8078500
2014-05-23,48.27000045776367,49.29999923706055,48.09000015258789,49.400001525878906,1531200
2014-05-27,49.349998474121094,49.599998474121094,49.15999984741211,49.599998474121094,778300
2014-05-28,49.689998626708984,50.18000030517578,49.540000915527344,50.38999938964844,849000
2014-05-29,50.560001373291016,50.22999954223633,50.0099983215332,50.560001373291016,980500
2014-05-30,50.47999954223633,49.970001220703125,49.77000045776367,50.47999954223633,1190900
2014-06-02,49.970001220703125,49.939998626708984,49.209999084472656,49.97999954223633,560200
2014-06-03,49.619998931884766,49.709999084472656,49.29999923706055,49.959999084472656,669200
2014-06-04,49.75,50.04999923706055,49.459999084472656,50.11000061035156,532700
2014-06-05,50.029998779296875,50.310001373291016,49.900001525878906,50.619998931884766,694700
2014-06-06,50.439998626708984,51.06999969482422,50.04999923706055,51.06999969482422,447300
2014-06-09,50.97999954223633,51.400001525878906,50.97999954223633,51.43000030517578,677600
2014-06-10,51.060001373291016,51.540000915527344,51.04999923706055,51.540000915527344,424600
2014-06-11,51.38999938964844,51.47999954223633,51.130001068115234,51.720001220703125,312500
2014-06-12,51.34000015258789,51.150001525878906,50.52000045776367,51.34000015258789,470500
2014-06-13,51.220001220703125,51.08000183105469,50.54999923706055,51.40999984741211,185900
2014-06-16,50.93000030517578,51.189998626708984,50.849998474121094,51.349998474121094,256900
2014-06-17,51.29999923706055,51.43000030517578,51.04999923706055,51.709999084472656,504400
2014-06-18,51.279998779296875,51.09000015258789,50.79999923706055,51.33000183105469,413600
2014-06-19,51.310001373291016,50.880001068115234,50.5,51.810001373291016,477600
2014-06-20,51.06999969482422,52.099998474121094,50.529998779296875,52.209999084472656,993900
2014-06-23,52.130001068115234,51.70000076293945,51.29999923706055,52.189998626708984,282700
2014-06-24,51.43000030517578,49.88999938964844,49.720001220703125,51.4900016784668,569200
2014-06-25,47.439998626708984,50.36000061035156,47.40999984741211,50.38999938964844,505900
2014-06-26,50.38999938964844,49.040000915527344,48.65999984741211,50.38999938964844,732300
2014-06-27,48.90999984741211,50.189998626708984,48.90999984741211,50.41999816894531,675300
2014-06-30,50.08000183105469,50.90999984741211,49.779998779296875,51.0,484600
2014-07-01,51.22999954223633,49.97999954223633,49.95000076293945,51.93000030517578,942800
2014-07-02,50.099998474121094,49.91999816894531,49.75,50.439998626708984,423400
2014-07-03,50.0,49.88999938964844,49.79999923706055,50.25,215400
2014-07-07,49.77000045776367,48.650001525878906,48.61000061035156,49.77000045776367,387500
2014-07-08,48.5,47.7400016784668,47.5,48.689998626708984,770400
2014-07-09,47.720001220703125,48.31999969482422,47.54999923706055,48.63999938964844,919000
2014-07-10,47.599998474121094,48.02000045776367,47.41999816894531,48.70000076293945,869800
2014-07-11,48.040000915527344,49.189998626708984,47.52000045776367,49.22999954223633,631900
2014-07-14,49.70000076293945,49.25,48.95000076293945,49.70000076293945,293600
2014-07-15,49.06999969482422,48.5,48.43000030517578,49.25,447700
2014-07-16,48.619998931884766,47.560001373291016,47.529998779296875,48.88999938964844,560500
2014-07-17,47.47999954223633,46.68000030517578,46.540000915527344,47.47999954223633,579800
2014-07-18,46.58000183105469,47.209999084472656,46.58000183105469,47.34000015258789,979600
2014-07-21,46.869998931884766,46.79999923706055,46.439998626708984,46.9900016784668,317100
2014-07-22,47.04999923706055,46.84000015258789,46.79999923706055,47.380001068115234,333100
2014-07-23,46.880001068115234,47.33000183105469,46.130001068115234,47.380001068115234,377500
2014-07-24,47.36000061035156,47.790000915527344,47.349998474121094,47.90999984741211,357100
2014-07-25,47.5,47.45000076293945,47.349998474121094,47.93000030517578,350700
2014-07-28,47.59000015258789,46.7599983215332,46.61000061035156,47.599998474121094,550000
2014-07-29,46.790000915527344,46.06999969482422,45.93000030517578,47.2599983215332,562100
2014-07-30,46.470001220703125,45.720001220703125,45.40999984741211,46.61000061035156,897600
2014-07-31,45.290000915527344,44.91999816894531,44.5099983215332,45.59000015258789,629300
2014-08-01,44.959999084472656,44.95000076293945,44.16999816894531,45.29999923706055,842000
2014-08-04,45.040000915527344,45.709999084472656,44.52000045776367,45.91999816894531,383900
2014-08-05,45.529998779296875,45.150001525878906,44.599998474121094,45.58000183105469,448500
2014-08-06,45.02000045776367,45.279998779296875,45.0099983215332,45.91999816894531,396500
2014-08-07,45.5,44.5099983215332,44.470001220703125,45.779998779296875,950000
2014-08-08,36.380001068115234,37.43000030517578,32.869998931884766,37.84000015258789,12692800
2014-08-11,37.7599983215332,37.459999084472656,37.45000076293945,39.20000076293945,2103400
2014-08-12,37.310001373291016,37.029998779296875,36.54999923706055,37.459999084472656,1573900
2014-08-13,37.33000183105469,37.2400016784668,37.0099983215332,37.5,694900
2014-08-14,37.47999954223633,38.040000915527344,37.369998931884766,38.279998779296875,1370100
2014-08-15,38.2599983215332,37.880001068115234,37.540000915527344,38.33000183105469,1040200
2014-08-18,38.189998626708984,37.41999816894531,37.279998779296875,38.47999954223633,1062400
2014-08-19,37.5,37.150001525878906,37.099998474121094,37.689998626708984,699600
2014-08-20,37.060001373291016,36.150001525878906,36.13999938964844,37.27000045776367,1273800
2014-08-21,36.040000915527344,36.04999923706055,35.75,36.16999816894531,1134600
2014-08-22,36.11000061035156,36.52000045776367,35.849998474121094,36.66999816894531,570300
2014-08-25,36.70000076293945,36.0099983215332,35.75,36.77000045776367,1065100
2014-08-26,36.16999816894531,36.31999969482422,35.61000061035156,36.400001525878906,567500
2014-08-27,36.13999938964844,36.560001373291016,36.13999938964844,36.91999816894531,448000
2014-08-28,36.880001068115234,37.38999938964844,36.65999984741211,37.56999969482422,749000
2014-08-29,37.34000015258789,36.970001220703125,36.709999084472656,37.4900016784668,750700
2014-09-02,36.93000030517578,36.220001220703125,36.18000030517578,37.5099983215332,774700
2014-09-03,36.52000045776367,35.70000076293945,35.33000183105469,36.52000045776367,890300
2014-09-04,35.56999969482422,35.470001220703125,35.40999984741211,36.060001373291016,398800
2014-09-05,35.5,35.290000915527344,35.060001373291016,35.599998474121094,604400
2014-09-08,35.279998779296875,36.25,34.36000061035156,36.33000183105469,1413400
2014-09-09,36.290000915527344,36.72999954223633,35.7599983215332,37.099998474121094,1408500
2014-09-10,36.66999816894531,36.77000045776367,36.0099983215332,36.810001373291016,735200
2014-09-11,36.560001373291016,37.689998626708984,36.560001373291016,37.79999923706055,806200
2014-09-12,37.70000076293945,37.15999984741211,36.599998474121094,37.790000915527344,769500
2014-09-15,37.18000030517578,36.400001525878906,35.7400016784668,37.22999954223633,649600
2014-09-16,36.560001373291016,36.060001373291016,36.02000045776367,37.02000045776367,627200
2014-09-17,36.060001373291016,35.84000015258789,35.22999954223633,36.16999816894531,883500
2014-09-18,35.91999816894531,35.25,35.0,36.08000183105469,696500
2014-09-19,35.38999938964844,34.45000076293945,34.380001068115234,35.45000076293945,1244600
2014-09-22,34.4900016784668,33.9900016784668,33.720001220703125,34.56999969482422,949600
2014-09-23,33.93000030517578,33.34000015258789,33.34000015258789,34.13999938964844,583300
2014-09-24,33.40999984741211,33.810001373291016,33.29999923706055,34.029998779296875,733700
2014-09-25,33.72999954223633,33.47999954223633,33.11000061035156,33.86000061035156,767800
2014-09-26,33.470001220703125,34.630001068115234,33.470001220703125,34.70000076293945,830100
2014-09-29,34.2400016784668,33.97999954223633,33.400001525878906,34.470001220703125,1639700
2014-09-30,33.81999969482422,33.18000030517578,33.13999938964844,34.0,852200
2014-10-01,33.22999954223633,32.90999984741211,32.41999816894531,33.439998626708984,800600
2014-10-02,32.9900016784668,33.65999984741211,32.91999816894531,33.93000030517578,552100
2014-10-03,34.0099983215332,34.29999923706055,33.599998474121094,34.599998474121094,733900
2014-10-06,34.369998931884766,34.25,33.75,34.63999938964844,589800
2014-10-07,34.02000045776367,33.90999984741211,33.779998779296875,34.2599983215332,670900
2014-10-08,33.849998474121094,34.54999923706055,33.4900016784668,34.56999969482422,548300
