Date,smsiopen,smsiclose,smsilow,smsihigh,smsivolume
2009-01-21,20.84000015258789,21.760000228881836,20.280000686645508,21.959999084472656,40100.0
2009-01-22,21.200000762939453,21.239999771118164,20.239999771118164,22.600000381469727,32900.0
2009-01-23,20.600000381469727,21.360000610351562,20.31999969482422,21.84000015258789,28800.0
2009-01-26,21.31999969482422,21.360000610351562,20.639999389648438,22.280000686645508,29200.0
2009-01-27,21.360000610351562,21.719999313354492,20.84000015258789,22.079999923706055,28200.0
2009-01-28,22.040000915527344,22.200000762939453,21.760000228881836,22.200000762939453,32600.0
2009-01-29,21.719999313354492,21.440000534057617,21.239999771118164,22.360000610351562,37900.0
2009-01-30,21.719999313354492,21.200000762939453,21.15999984741211,22.079999923706055,37300.0
2009-02-02,20.959999084472656,21.600000381469727,20.399999618530273,21.719999313354492,28100.0
2009-02-03,21.719999313354492,21.760000228881836,21.0,21.959999084472656,34900.0
2009-02-04,21.520000457763672,21.1200008392334,20.600000381469727,22.1200008392334,30800.0
2009-02-05,20.8799991607666,21.200000762939453,20.520000457763672,21.280000686645508,25500.0
2009-02-06,21.1200008392334,21.920000076293945,21.040000915527344,21.959999084472656,20500.0
2009-02-09,21.760000228881836,21.959999084472656,21.559999465942383,22.200000762939453,12300.0
2009-02-10,21.8799991607666,20.600000381469727,20.520000457763672,22.200000762939453,30700.0
2009-02-11,20.440000534057617,20.719999313354492,20.280000686645508,21.040000915527344,13900.0
2009-02-12,20.440000534057617,21.399999618530273,20.31999969482422,21.600000381469727,17900.0
2009-02-13,21.479999542236328,21.360000610351562,20.68000030517578,21.479999542236328,25100.0
2009-02-17,20.360000610351562,19.559999465942383,19.440000534057617,20.520000457763672,35600.0
2009-02-18,19.719999313354492,19.0,18.719999313354492,19.920000076293945,42600.0
2009-02-19,19.200000762939453,18.479999542236328,18.440000534057617,19.399999618530273,38700.0
2009-02-20,18.399999618530273,17.920000076293945,17.600000381469727,18.559999465942383,54600.0
2009-02-23,18.040000915527344,16.920000076293945,16.84000015258789,18.399999618530273,42700.0
2009-02-24,17.079999923706055,18.239999771118164,17.079999923706055,18.68000030517578,58600.0
2009-02-25,18.15999984741211,18.200000762939453,17.8799991607666,18.959999084472656,45900.0
2009-02-26,18.360000610351562,17.280000686645508,17.280000686645508,19.0,37000.0
2009-02-27,17.040000915527344,17.0,17.0,18.200000762939453,29400.0
2009-03-02,16.760000228881836,15.760000228881836,15.760000228881836,17.1200008392334,53500.0
2009-03-03,16.079999923706055,15.15999984741211,15.15999984741211,16.8799991607666,49100.0
2009-03-04,15.680000305175781,16.479999542236328,15.4399995803833,16.799999237060547,65400.0
2009-03-05,16.1200008392334,15.199999809265137,15.199999809265137,17.1200008392334,45700.0
2009-03-06,18.0,15.680000305175781,15.319999694824219,18.0,125900.0
2009-03-09,15.4399995803833,14.600000381469727,14.5600004196167,15.760000228881836,63500.0
2009-03-10,14.84000015258789,15.920000076293945,14.84000015258789,16.0,76000.0
2009-03-11,16.239999771118164,15.680000305175781,15.0,16.68000030517578,71200.0
2009-03-12,15.600000381469727,17.920000076293945,15.479999542236328,17.959999084472656,153200.0
2009-03-13,17.959999084472656,18.399999618530273,17.600000381469727,18.84000015258789,67400.0
2009-03-16,18.399999618530273,19.760000228881836,17.68000030517578,20.0,103400.0
2009-03-17,19.68000030517578,20.200000762939453,19.520000457763672,20.399999618530273,48800.0
2009-03-18,19.399999618530273,20.639999389648438,19.399999618530273,21.079999923706055,47700.0
2009-03-19,20.920000076293945,20.920000076293945,19.8799991607666,21.520000457763672,29500.0
2009-03-20,21.15999984741211,19.959999084472656,19.959999084472656,21.440000534057617,64500.0
2009-03-23,20.600000381469727,21.719999313354492,20.600000381469727,21.760000228881836,58300.0
2009-03-24,21.31999969482422,20.959999084472656,20.760000228881836,22.0,45200.0
2009-03-25,20.84000015258789,22.31999969482422,20.84000015258789,22.360000610351562,87400.0
2009-03-26,22.15999984741211,22.760000228881836,22.1200008392334,23.0,55900.0
2009-03-27,22.200000762939453,20.799999237060547,20.68000030517578,22.600000381469727,58200.0
2009-03-30,20.399999618530273,20.760000228881836,19.559999465942383,21.040000915527344,50400.0
2009-03-31,20.959999084472656,20.920000076293945,20.920000076293945,21.68000030517578,41800.0
2009-04-01,20.760000228881836,21.68000030517578,20.760000228881836,22.239999771118164,44300.0
2009-04-02,22.280000686645508,23.239999771118164,22.239999771118164,23.68000030517578,79900.0
2009-04-03,23.239999771118164,24.520000457763672,23.079999923706055,24.520000457763672,72500.0
