Date,rokopen,rokclose,roklow,rokhigh,rokvolume
2008-10-29,25.690000534057617,26.09000015258789,25.15999984741211,27.649999618530273,1890900.0
2008-10-30,27.09000015258789,26.90999984741211,26.030000686645508,27.75,1356300.0
2008-10-31,27.06999969482422,27.670000076293945,26.440000534057617,28.139999389648438,1283300.0
2008-11-03,27.510000228881836,28.209999084472656,27.420000076293945,28.469999313354492,1248100.0
2008-11-04,28.899999618530273,29.860000610351562,28.899999618530273,30.329999923706055,1476200.0
2008-11-05,29.40999984741211,27.709999084472656,27.6200008392334,30.209999084472656,2155100.0
2008-11-06,27.770000457763672,24.649999618530273,24.520000457763672,27.8799991607666,2188300.0
2008-11-07,24.959999084472656,25.5,24.59000015258789,25.729999542236328,1858200.0
2008-11-10,25.850000381469727,24.8799991607666,24.420000076293945,26.649999618530273,1290100.0
2008-11-11,24.399999618530273,25.950000762939453,24.399999618530273,27.829999923706055,2777800.0
2008-11-12,25.579999923706055,25.8700008392334,24.739999771118164,27.239999771118164,2397300.0
2008-11-13,26.0,27.670000076293945,24.540000915527344,27.670000076293945,2453500.0
2008-11-14,26.959999084472656,26.079999923706055,25.760000228881836,27.799999237060547,1722300.0
2008-11-17,26.06999969482422,25.600000381469727,25.059999465942383,26.459999084472656,1192900.0
2008-11-18,25.290000915527344,26.270000457763672,25.059999465942383,26.280000686645508,2044800.0
2008-11-19,26.440000534057617,25.18000030517578,25.15999984741211,26.709999084472656,2117200.0
2008-11-20,24.549999237060547,23.479999542236328,23.290000915527344,26.43000030517578,1990400.0
2008-11-21,24.1299991607666,25.139999389648438,22.940000534057617,25.25,2446900.0
2008-11-24,25.6200008392334,27.329999923706055,24.989999771118164,28.059999465942383,1948500.0
2008-11-25,27.239999771118164,28.860000610351562,26.90999984741211,29.040000915527344,1882900.0
2008-11-26,27.8799991607666,31.6299991607666,27.530000686645508,31.809999465942383,1778000.0
2008-11-28,31.1200008392334,31.149999618530273,30.56999969482422,31.5,935500.0
2008-12-01,30.239999771118164,27.170000076293945,27.15999984741211,30.239999771118164,1767500.0
2008-12-02,27.639999389648438,28.350000381469727,27.239999771118164,28.84000015258789,2117800.0
2008-12-03,27.600000381469727,29.3700008392334,27.170000076293945,29.489999771118164,1527100.0
2008-12-04,29.639999389648438,27.670000076293945,27.059999465942383,29.770000457763672,1164800.0
2008-12-05,27.110000610351562,28.610000610351562,26.040000915527344,28.670000076293945,1399900.0
2008-12-08,29.360000610351562,29.209999084472656,28.860000610351562,30.280000686645508,2074500.0
2008-12-09,29.290000915527344,29.760000228881836,28.209999084472656,30.469999313354492,2110200.0
2008-12-10,29.899999618530273,29.940000534057617,29.31999969482422,30.84000015258789,887800.0
2008-12-11,29.719999313354492,28.389999389648438,28.1200008392334,30.149999618530273,754600.0
2008-12-12,27.719999313354492,29.049999237060547,27.350000381469727,29.1299991607666,887200.0
2008-12-15,29.040000915527344,28.3799991607666,27.989999771118164,29.709999084472656,994900.0
2008-12-16,29.3799991607666,30.8700008392334,28.399999618530273,30.90999984741211,1694900.0
2008-12-17,30.25,31.350000381469727,30.219999313354492,31.780000686645508,1277200.0
2008-12-18,31.260000228881836,30.1299991607666,29.579999923706055,31.360000610351562,1079400.0
2008-12-19,30.520000457763672,30.790000915527344,30.40999984741211,31.84000015258789,1824100.0
2008-12-22,30.549999237060547,30.040000915527344,29.450000762939453,30.809999465942383,694100.0
2008-12-23,30.229999542236328,29.799999237060547,29.56999969482422,30.899999618530273,712900.0
2008-12-24,30.079999923706055,30.790000915527344,29.90999984741211,30.90999984741211,330500.0
2008-12-26,30.969999313354492,30.950000762939453,30.440000534057617,31.100000381469727,399200.0
2008-12-29,30.739999771118164,30.309999465942383,29.719999313354492,30.979999542236328,800600.0
2008-12-30,30.489999771118164,31.329999923706055,30.170000076293945,31.360000610351562,942600.0
2008-12-31,31.3700008392334,32.2400016784668,31.229999542236328,32.61000061035156,717600.0
2009-01-02,33.0,34.040000915527344,32.13999938964844,34.189998626708984,698800.0
2009-01-05,33.900001525878906,34.060001373291016,33.09000015258789,34.45000076293945,991100.0
2009-01-06,34.45000076293945,34.54999923706055,34.16999816894531,35.0,1431800.0
2009-01-07,34.11000061035156,32.099998474121094,31.770000457763672,34.15999984741211,1653400.0
2009-01-08,31.600000381469727,32.02000045776367,31.40999984741211,32.349998474121094,1839500.0
2009-01-09,32.2400016784668,31.40999984741211,31.06999969482422,32.310001373291016,763700.0
2009-01-12,31.600000381469727,30.260000228881836,30.09000015258789,31.829999923706055,1767800.0
2009-01-13,30.15999984741211,29.84000015258789,29.239999771118164,30.610000610351562,1645800.0
2009-01-14,29.459999084472656,28.299999237060547,27.760000228881836,29.549999237060547,2014000.0
2009-01-15,28.209999084472656,28.479999542236328,27.1200008392334,28.65999984741211,1320800.0
2009-01-16,29.06999969482422,28.56999969482422,27.440000534057617,29.329999923706055,1338900.0
2009-01-20,28.479999542236328,27.110000610351562,26.729999542236328,28.56999969482422,1983600.0
2009-01-21,27.1299991607666,28.989999771118164,27.079999923706055,29.1299991607666,2526600.0
2009-01-22,28.770000457763672,28.34000015258789,27.18000030517578,28.790000915527344,2129800.0
2009-01-23,27.450000762939453,27.93000030517578,27.1299991607666,28.639999389648438,1260300.0
2009-01-26,27.950000762939453,28.030000686645508,27.75,29.100000381469727,1345400.0
2009-01-27,28.06999969482422,28.170000076293945,27.860000610351562,28.610000610351562,1667300.0
2009-01-28,28.520000457763672,29.190000534057617,28.450000762939453,29.440000534057617,1605700.0
2009-01-29,28.75,27.219999313354492,27.149999618530273,28.84000015258789,1465700.0
2009-01-30,27.299999237060547,26.040000915527344,25.6299991607666,27.6299991607666,3808600.0
2009-02-02,20.469999313354492,23.15999984741211,20.290000915527344,23.670000076293945,8267500.0
2009-02-03,23.3700008392334,24.690000534057617,22.8700008392334,25.25,5695000.0
2009-02-04,24.530000686645508,24.5,24.290000915527344,25.15999984741211,3216100.0
2009-02-05,24.309999465942383,25.1299991607666,24.0,25.690000534057617,1912100.0
2009-02-06,24.899999618530273,26.1200008392334,24.899999618530273,26.329999923706055,1919600.0
2009-02-09,26.149999618530273,25.399999618530273,25.350000381469727,26.559999465942383,2157100.0
2009-02-10,25.09000015258789,24.200000762939453,23.920000076293945,25.399999618530273,3043900.0
2009-02-11,24.270000457763672,24.3700008392334,23.790000915527344,24.770000457763672,2491700.0
2009-02-12,24.0,24.3700008392334,23.40999984741211,24.530000686645508,3792000.0
2009-02-13,24.229999542236328,24.100000381469727,23.8799991607666,24.989999771118164,1650700.0
2009-02-17,23.1299991607666,22.899999618530273,22.700000762939453,23.549999237060547,3850500.0
2009-02-18,22.860000610351562,22.950000762939453,22.149999618530273,23.25,3292200.0
2009-02-19,23.139999389648438,22.079999923706055,21.93000030517578,23.280000686645508,2148300.0
2009-02-20,21.600000381469727,22.06999969482422,21.040000915527344,22.510000228881836,2705100.0
2009-02-23,22.18000030517578,20.889999389648438,20.81999969482422,22.479999542236328,2079600.0
2009-02-24,20.989999771118164,21.65999984741211,20.649999618530273,21.829999923706055,1822100.0
2009-02-25,21.440000534057617,21.190000534057617,20.65999984741211,21.75,1955900.0
2009-02-26,21.440000534057617,20.719999313354492,20.450000762939453,21.68000030517578,2286300.0
2009-02-27,20.25,20.100000381469727,20.06999969482422,21.0,2671900.0
2009-03-02,19.6200008392334,18.739999771118164,18.489999771118164,19.770000457763672,2841300.0
2009-03-03,19.020000457763672,18.729999542236328,18.549999237060547,19.229999542236328,1844400.0
2009-03-04,19.209999084472656,19.719999313354492,18.68000030517578,20.059999465942383,2707800.0
2009-03-05,18.270000457763672,17.729999542236328,17.5,18.90999984741211,2659800.0
2009-03-06,18.1299991607666,18.399999618530273,17.770000457763672,18.649999618530273,5068100.0
2009-03-09,17.90999984741211,18.34000015258789,17.90999984741211,18.780000686645508,2376000.0
2009-03-10,18.770000457763672,19.979999542236328,18.649999618530273,20.229999542236328,2880800.0
2009-03-11,20.020000457763672,20.329999923706055,19.790000915527344,20.579999923706055,2539500.0
2009-03-12,20.25,21.56999969482422,19.920000076293945,21.600000381469727,1776000.0
2009-03-13,21.65999984741211,21.190000534057617,20.889999389648438,21.850000381469727,1253700.0
2009-03-16,21.459999084472656,21.68000030517578,21.299999237060547,22.559999465942383,2317600.0
2009-03-17,21.719999313354492,23.030000686645508,21.549999237060547,23.139999389648438,3430600.0
2009-03-18,22.719999313354492,23.850000381469727,22.309999465942383,24.260000228881836,1858100.0
2009-03-19,24.149999618530273,23.600000381469727,23.5,24.6299991607666,1934300.0
2009-03-20,23.600000381469727,22.420000076293945,22.149999618530273,23.860000610351562,1454000.0
2009-03-23,22.940000534057617,24.700000762939453,22.770000457763672,24.75,1655200.0
2009-03-24,24.270000457763672,24.540000915527344,24.030000686645508,25.34000015258789,1937300.0
2009-03-25,24.829999923706055,23.780000686645508,22.809999465942383,25.479999542236328,4583900.0
2009-03-26,23.989999771118164,24.850000381469727,23.770000457763672,24.959999084472656,2562800.0
2009-03-27,24.520000457763672,23.65999984741211,23.3700008392334,24.649999618530273,2177800.0
2009-03-30,23.0,21.81999969482422,21.549999237060547,23.0,2064100.0
