Date,winaopen,winaclose,winalow,winahigh,winavolume
2010-07-19,35.5,34.7400016784668,34.38999938964844,35.5,12000.0
2010-07-20,34.599998474121094,33.97999954223633,33.7400016784668,34.599998474121094,7400.0
2010-07-21,34.0,33.189998626708984,33.189998626708984,34.0,3500.0
2010-07-22,33.060001373291016,33.59000015258789,33.060001373291016,33.900001525878906,3600.0
2010-07-23,34.70000076293945,33.900001525878906,33.72999954223633,34.709999084472656,7500.0
2010-07-26,34.15999984741211,34.25,33.689998626708984,34.540000915527344,4500.0
2010-07-27,34.4900016784668,34.02000045776367,34.02000045776367,34.59000015258789,4500.0
2010-07-28,34.709999084472656,33.86000061035156,33.439998626708984,34.709999084472656,5200.0
2010-07-29,33.130001068115234,33.38999938964844,33.130001068115234,33.459999084472656,1000.0
2010-07-30,33.04999923706055,33.45000076293945,33.04999923706055,33.90999984741211,1600.0
2010-08-02,33.95000076293945,33.709999084472656,33.459999084472656,33.95000076293945,8400.0
2010-08-03,33.709999084472656,34.2599983215332,33.709999084472656,34.630001068115234,8600.0
2010-08-04,34.18000030517578,34.25,34.150001525878906,34.529998779296875,20800.0
2010-08-05,34.34000015258789,34.130001068115234,34.130001068115234,34.45000076293945,6600.0
2010-08-06,33.779998779296875,33.02000045776367,32.72999954223633,33.88999938964844,3700.0
2010-08-09,32.900001525878906,31.139999389648438,30.5,32.900001525878906,4700.0
2010-08-10,30.1299991607666,30.520000457763672,29.540000915527344,31.280000686645508,12900.0
2010-08-11,30.219999313354492,31.110000610351562,30.079999923706055,31.610000610351562,19500.0
2010-08-12,30.799999237060547,32.470001220703125,30.799999237060547,33.400001525878906,15500.0
2010-08-13,32.16999816894531,31.75,31.75,32.88999938964844,3200.0
2010-08-16,31.760000228881836,30.6200008392334,30.25,31.760000228881836,6000.0
2010-08-17,30.559999465942383,31.43000030517578,30.280000686645508,31.59000015258789,15900.0
2010-08-18,31.1200008392334,31.65999984741211,30.90999984741211,31.739999771118164,9800.0
2010-08-19,32.2599983215332,31.850000381469727,30.90999984741211,32.2599983215332,2500.0
2010-08-20,30.989999771118164,30.719999313354492,30.719999313354492,31.34000015258789,4200.0
2010-08-23,30.190000534057617,29.34000015258789,29.31999969482422,30.459999084472656,3700.0
2010-08-24,29.1299991607666,29.209999084472656,29.1299991607666,29.5,9100.0
2010-08-25,29.18000030517578,31.3799991607666,29.15999984741211,31.3799991607666,12800.0
2010-08-26,31.219999313354492,30.690000534057617,30.610000610351562,31.90999984741211,6600.0
2010-08-27,30.940000534057617,32.11000061035156,30.43000030517578,32.11000061035156,5200.0
2010-08-30,31.899999618530273,31.350000381469727,31.350000381469727,31.899999618530273,2400.0
2010-08-31,31.15999984741211,31.229999542236328,31.010000228881836,31.489999771118164,4000.0
2010-09-01,32.880001068115234,32.880001068115234,32.880001068115234,32.880001068115234,2100.0
2010-09-02,32.880001068115234,33.619998931884766,32.36000061035156,33.619998931884766,2800.0
2010-09-03,33.56999969482422,33.29999923706055,32.560001373291016,33.9900016784668,3400.0
2010-09-07,32.849998474121094,32.15999984741211,32.0099983215332,33.31999969482422,4100.0
2010-09-08,32.25,32.68000030517578,32.25,32.68000030517578,1600.0
2010-09-09,32.150001525878906,32.349998474121094,32.099998474121094,33.41999816894531,2800.0
2010-09-10,32.61000061035156,32.5099983215332,32.25,32.61000061035156,1300.0
2010-09-13,32.4900016784668,33.40999984741211,31.959999084472656,33.810001373291016,3000.0
2010-09-14,32.65999984741211,33.4900016784668,31.889999389648438,33.7400016784668,5300.0
2010-09-15,33.40999984741211,34.18000030517578,33.40999984741211,34.18000030517578,2000.0
2010-09-16,33.9900016784668,33.290000915527344,33.290000915527344,34.16999816894531,700.0
2010-09-17,33.7599983215332,33.0099983215332,32.06999969482422,33.7599983215332,19100.0
2010-09-20,32.380001068115234,33.91999816894531,32.380001068115234,34.099998474121094,2800.0
2010-09-21,33.959999084472656,34.130001068115234,33.599998474121094,34.650001525878906,5500.0
2010-09-22,34.13999938964844,33.220001220703125,33.220001220703125,34.150001525878906,1800.0
2010-09-23,32.88999938964844,32.88999938964844,32.88999938964844,32.88999938964844,700.0
2010-09-24,33.2400016784668,33.4900016784668,31.899999618530273,33.709999084472656,2800.0
2010-09-27,33.4900016784668,33.529998779296875,33.4900016784668,34.790000915527344,600.0
2010-09-28,33.5,33.779998779296875,33.13999938964844,33.779998779296875,1300.0
2010-09-29,33.5,33.779998779296875,32.790000915527344,34.099998474121094,3000.0
2010-09-30,33.470001220703125,33.439998626708984,33.400001525878906,33.470001220703125,1500.0
2010-10-01,33.4900016784668,33.5,33.4900016784668,33.5,400.0
2010-10-04,33.5,33.22999954223633,33.040000915527344,33.5,32700.0
2010-10-05,33.5,33.5,33.31999969482422,33.650001525878906,21300.0
2010-10-06,32.84000015258789,32.84000015258789,32.84000015258789,32.84000015258789,1200.0
2010-10-07,32.58000183105469,32.86000061035156,32.58000183105469,33.5,1200.0
2010-10-08,33.63999938964844,33.47999954223633,32.72999954223633,33.63999938964844,1400.0
2010-10-11,33.4900016784668,33.459999084472656,32.790000915527344,33.5,1500.0
2010-10-12,33.36000061035156,33.470001220703125,33.36000061035156,33.470001220703125,200.0
2010-10-13,33.7400016784668,34.2400016784668,33.529998779296875,34.279998779296875,4700.0
2010-10-14,34.2400016784668,33.91999816894531,33.470001220703125,35.18000030517578,21200.0
2010-10-15,34.25,34.029998779296875,33.369998931884766,34.70000076293945,5600.0
2010-10-18,33.75,34.13999938964844,33.75,34.400001525878906,9200.0
2010-10-19,34.04999923706055,33.29999923706055,33.29999923706055,34.04999923706055,2700.0
2010-10-20,34.16999816894531,33.02000045776367,33.0,34.20000076293945,1100.0
2010-10-21,33.380001068115234,33.279998779296875,33.099998474121094,33.380001068115234,1700.0
2010-10-22,32.900001525878906,33.43000030517578,32.84000015258789,33.63999938964844,3600.0
2010-10-25,33.709999084472656,33.95000076293945,33.709999084472656,34.2400016784668,1000.0
2010-10-26,33.220001220703125,33.5,32.599998474121094,33.97999954223633,13800.0
2010-10-27,32.97999954223633,32.97999954223633,32.97999954223633,32.97999954223633,400.0
2010-10-28,33.150001525878906,33.119998931884766,32.81999969482422,33.650001525878906,12500.0
2010-10-29,33.15999984741211,32.91999816894531,32.58000183105469,33.900001525878906,10300.0
2010-11-01,33.349998474121094,32.86000061035156,32.65999984741211,33.58000183105469,1600.0
2010-11-02,33.70000076293945,33.36000061035156,32.970001220703125,33.790000915527344,2900.0
2010-11-03,32.84000015258789,33.04999923706055,32.779998779296875,33.59000015258789,3200.0
2010-11-04,33.529998779296875,33.310001373291016,33.0,33.529998779296875,2200.0
2010-11-05,33.310001373291016,33.20000076293945,33.0,34.20000076293945,10500.0
2010-11-08,33.86000061035156,32.79999923706055,32.79999923706055,33.97999954223633,7900.0
2010-11-09,32.70000076293945,32.11000061035156,31.3799991607666,32.900001525878906,5200.0
2010-11-10,31.790000915527344,32.630001068115234,31.790000915527344,33.33000183105469,18600.0
2010-11-11,32.36000061035156,32.15999984741211,32.099998474121094,32.43000030517578,3200.0
2010-11-12,32.38999938964844,31.920000076293945,31.899999618530273,32.38999938964844,4500.0
2010-11-15,32.18000030517578,32.63999938964844,31.739999771118164,33.0,6200.0
2010-11-16,32.900001525878906,32.52000045776367,32.52000045776367,33.20000076293945,6700.0
2010-11-17,32.72999954223633,33.13999938964844,32.720001220703125,33.22999954223633,6800.0
2010-11-18,33.34000015258789,33.880001068115234,33.08000183105469,33.9900016784668,5000.0
2010-11-19,33.7599983215332,33.790000915527344,33.029998779296875,33.849998474121094,3100.0
2010-11-22,33.790000915527344,33.400001525878906,33.400001525878906,33.900001525878906,2400.0
2010-11-23,33.209999084472656,33.27000045776367,33.209999084472656,33.70000076293945,2500.0
2010-11-24,33.43000030517578,33.279998779296875,33.0099983215332,33.43000030517578,2400.0
2010-11-26,33.79999923706055,33.189998626708984,33.0,34.08000183105469,10900.0
2010-11-29,33.939998626708984,33.09000015258789,33.0,33.939998626708984,17900.0
2010-11-30,33.779998779296875,32.150001525878906,32.150001525878906,33.880001068115234,17200.0
2010-12-01,32.720001220703125,33.2599983215332,32.720001220703125,33.27000045776367,2100.0
2010-12-02,33.16999816894531,33.189998626708984,32.599998474121094,33.369998931884766,1500.0
2010-12-03,32.560001373291016,33.2599983215332,32.36000061035156,33.630001068115234,16700.0
2010-12-06,32.709999084472656,33.119998931884766,32.709999084472656,33.290000915527344,500.0
2010-12-07,33.40999984741211,33.20000076293945,32.900001525878906,33.40999984741211,1500.0
2010-12-08,32.5,33.31999969482422,32.5,33.31999969482422,10100.0
2010-12-09,33.220001220703125,33.11000061035156,33.0,33.29999923706055,7700.0
2010-12-10,33.099998474121094,33.099998474121094,33.099998474121094,33.099998474121094,400.0
2010-12-13,33.7599983215332,32.91999816894531,32.45000076293945,33.79999923706055,4200.0
2010-12-14,32.7400016784668,32.79999923706055,32.099998474121094,33.040000915527344,9200.0
2010-12-15,32.93000030517578,32.93000030517578,32.93000030517578,32.93000030517578,200.0
2010-12-16,32.91999816894531,32.9900016784668,32.70000076293945,33.16999816894531,4200.0
2010-12-17,32.90999984741211,33.63999938964844,32.90999984741211,33.63999938964844,12500.0
2010-12-20,33.29999923706055,33.45000076293945,32.91999816894531,33.45000076293945,2300.0
2010-12-21,32.849998474121094,33.18000030517578,32.849998474121094,33.18000030517578,1400.0
2010-12-22,32.689998626708984,32.380001068115234,31.850000381469727,32.849998474121094,4800.0
2010-12-23,32.04999923706055,32.150001525878906,31.850000381469727,32.150001525878906,1900.0
2010-12-27,31.81999969482422,32.189998626708984,31.81999969482422,32.189998626708984,800.0
2010-12-28,31.940000534057617,31.31999969482422,30.559999465942383,31.940000534057617,5400.0
2010-12-29,30.969999313354492,31.079999923706055,30.690000534057617,31.280000686645508,1400.0
2010-12-30,30.969999313354492,33.119998931884766,30.969999313354492,33.52000045776367,33100.0
2010-12-31,33.400001525878906,33.63999938964844,33.18000030517578,33.83000183105469,4900.0
2011-01-03,33.63999938964844,33.68000030517578,33.06999969482422,34.470001220703125,14300.0
2011-01-04,33.58000183105469,33.529998779296875,33.52000045776367,33.83000183105469,7300.0
2011-01-05,34.25,33.75,33.650001525878906,34.25,8000.0
2011-01-06,33.70000076293945,33.040000915527344,32.54999923706055,33.70000076293945,15400.0
2011-01-07,33.9900016784668,33.15999984741211,32.720001220703125,33.9900016784668,4700.0
2011-01-10,33.27000045776367,33.72999954223633,33.060001373291016,33.81999969482422,6800.0
2011-01-11,33.869998931884766,33.869998931884766,33.209999084472656,34.0,5400.0
2011-01-12,34.0,33.619998931884766,33.470001220703125,34.0,1000.0
2011-01-13,33.27000045776367,33.380001068115234,33.27000045776367,33.5,11100.0
2011-01-14,33.310001373291016,33.310001373291016,32.900001525878906,33.869998931884766,11900.0
2011-01-18,33.310001373291016,33.06999969482422,33.0,33.310001373291016,5400.0
2011-01-19,33.08000183105469,32.84000015258789,32.5099983215332,33.25,7700.0
2011-01-20,32.709999084472656,33.0099983215332,32.709999084472656,33.27000045776367,1200.0
2011-01-21,33.16999816894531,33.0,32.5099983215332,33.16999816894531,3700.0
2011-01-24,33.560001373291016,33.68000030517578,33.560001373291016,33.959999084472656,9800.0
2011-01-25,33.790000915527344,33.7400016784668,33.25,34.099998474121094,19200.0
2011-01-26,33.83000183105469,33.5,33.290000915527344,33.88999938964844,6500.0
2011-01-27,33.720001220703125,33.79999923706055,33.400001525878906,34.02000045776367,6300.0
2011-01-28,33.0,32.529998779296875,32.529998779296875,33.099998474121094,4600.0
2011-01-31,33.83000183105469,33.83000183105469,32.540000915527344,34.099998474121094,4800.0
2011-02-01,33.83000183105469,34.25,33.58000183105469,34.38999938964844,6500.0
2011-02-02,34.209999084472656,34.47999954223633,34.209999084472656,34.7400016784668,5500.0
2011-02-03,34.220001220703125,34.65999984741211,34.220001220703125,34.9900016784668,2700.0
2011-02-04,34.47999954223633,34.86000061035156,34.119998931884766,34.86000061035156,4000.0
2011-02-07,34.68000030517578,33.869998931884766,33.150001525878906,34.68000030517578,1100.0
2011-02-08,33.56999969482422,34.099998474121094,33.56999969482422,34.599998474121094,2200.0
2011-02-09,33.869998931884766,33.9900016784668,33.869998931884766,34.2400016784668,700.0
2011-02-10,33.27000045776367,33.86000061035156,33.150001525878906,33.86000061035156,1200.0
2011-02-11,33.459999084472656,33.529998779296875,33.45000076293945,34.09000015258789,3700.0
2011-02-14,33.5099983215332,33.380001068115234,33.060001373291016,33.5099983215332,2700.0
2011-02-15,33.13999938964844,33.18000030517578,33.13999938964844,33.18000030517578,400.0
2011-02-16,33.5,33.619998931884766,33.20000076293945,34.25,9000.0
2011-02-17,33.400001525878906,34.2400016784668,33.08000183105469,34.290000915527344,15300.0
2011-02-18,33.970001220703125,34.77000045776367,33.95000076293945,34.900001525878906,8200.0
2011-02-22,34.40999984741211,34.720001220703125,33.779998779296875,35.75,17100.0
2011-02-23,34.90999984741211,35.70000076293945,34.54999923706055,36.0,7600.0
2011-02-24,35.709999084472656,36.34000015258789,33.900001525878906,36.5,20900.0
2011-02-25,36.13999938964844,36.40999984741211,34.52000045776367,36.40999984741211,1700.0
2011-02-28,36.22999954223633,36.9900016784668,36.08000183105469,36.9900016784668,2600.0
2011-03-01,36.7599983215332,36.40999984741211,36.310001373291016,36.9900016784668,3900.0
2011-03-02,36.34000015258789,37.20000076293945,36.11000061035156,37.880001068115234,8400.0
2011-03-03,37.459999084472656,37.060001373291016,36.220001220703125,37.459999084472656,3700.0
2011-03-04,37.209999084472656,35.77000045776367,35.619998931884766,37.209999084472656,4400.0
2011-03-07,36.4900016784668,35.59000015258789,35.5,36.4900016784668,8400.0
2011-03-08,35.790000915527344,37.41999816894531,35.790000915527344,37.650001525878906,7200.0
2011-03-09,37.380001068115234,38.0099983215332,37.380001068115234,38.040000915527344,6200.0
2011-03-10,38.0,38.0,37.9900016784668,38.150001525878906,7200.0
2011-03-11,38.0,38.029998779296875,38.0,38.029998779296875,1300.0
2011-03-14,38.04999923706055,38.189998626708984,37.86000061035156,38.189998626708984,2000.0
2011-03-15,37.650001525878906,37.54999923706055,37.5,38.61000061035156,11500.0
2011-03-16,37.560001373291016,37.79999923706055,36.529998779296875,38.15999984741211,8400.0
2011-03-17,37.77000045776367,38.04999923706055,37.689998626708984,38.04999923706055,1600.0
2011-03-18,38.130001068115234,37.79999923706055,37.79999923706055,38.27000045776367,10500.0
2011-03-21,38.060001373291016,38.91999816894531,38.060001373291016,39.75,15200.0
2011-03-22,38.75,38.900001525878906,38.27000045776367,39.849998474121094,26200.0
2011-03-23,38.68000030517578,39.959999084472656,37.25,39.970001220703125,13300.0
2011-03-24,40.22999954223633,41.25,40.189998626708984,41.25,7300.0
2011-03-25,41.400001525878906,42.939998626708984,41.400001525878906,43.0,6600.0
2011-03-28,42.84000015258789,43.56999969482422,42.400001525878906,43.56999969482422,8200.0
2011-03-29,43.29999923706055,45.5,43.29999923706055,46.369998931884766,18700.0
2011-03-30,45.630001068115234,45.650001525878906,45.2400016784668,45.970001220703125,14600.0
2011-03-31,45.470001220703125,46.130001068115234,45.33000183105469,46.130001068115234,9300.0
2011-04-01,45.95000076293945,46.91999816894531,45.400001525878906,47.720001220703125,23500.0
2011-04-04,47.189998626708984,46.27000045776367,46.27000045776367,47.189998626708984,10800.0
2011-04-05,46.29999923706055,47.0099983215332,46.290000915527344,47.849998474121094,13100.0
2011-04-06,46.81999969482422,45.599998474121094,45.599998474121094,47.0,20400.0
2011-04-07,45.93000030517578,44.0,43.91999816894531,45.93000030517578,4900.0
2011-04-08,43.0,41.54999923706055,41.369998931884766,43.0,7800.0
2011-04-11,40.5,41.36000061035156,40.5,43.36000061035156,12800.0
2011-04-12,41.06999969482422,40.13999938964844,38.27000045776367,41.20000076293945,4000.0
2011-04-13,40.209999084472656,41.290000915527344,39.439998626708984,41.290000915527344,6700.0
2011-04-14,41.29999923706055,41.310001373291016,41.040000915527344,41.400001525878906,2100.0
2011-04-15,41.220001220703125,41.54999923706055,41.209999084472656,41.97999954223633,10400.0
2011-04-18,41.029998779296875,41.040000915527344,40.02000045776367,41.95000076293945,4900.0
2011-04-19,40.7599983215332,40.7599983215332,40.7599983215332,40.7599983215332,100.0
2011-04-20,41.31999969482422,41.56999969482422,40.58000183105469,42.0,7900.0
2011-04-21,41.0,40.95000076293945,40.95000076293945,41.36000061035156,11500.0
2011-04-25,40.279998779296875,40.790000915527344,40.25,40.79999923706055,800.0
2011-04-26,40.83000183105469,40.970001220703125,40.790000915527344,41.56999969482422,2800.0
2011-04-27,40.72999954223633,40.709999084472656,40.5,40.72999954223633,1800.0
2011-04-28,40.9900016784668,41.400001525878906,40.9900016784668,41.84000015258789,2900.0
2011-04-29,41.25,41.709999084472656,41.16999816894531,41.86000061035156,8200.0
2011-05-02,41.7400016784668,41.63999938964844,41.63999938964844,42.380001068115234,2700.0
2011-05-03,41.09000015258789,41.41999816894531,41.09000015258789,41.59000015258789,2100.0
2011-05-04,40.88999938964844,40.439998626708984,40.439998626708984,41.20000076293945,9700.0
2011-05-05,40.31999969482422,39.779998779296875,39.22999954223633,40.63999938964844,6700.0
2011-05-06,41.540000915527344,41.09000015258789,40.83000183105469,42.75,2700.0
2011-05-09,40.97999954223633,40.040000915527344,39.77000045776367,40.97999954223633,6400.0
2011-05-10,39.45000076293945,41.36000061035156,39.45000076293945,41.36000061035156,14400.0
2011-05-11,41.220001220703125,40.459999084472656,40.459999084472656,41.2400016784668,2700.0
2011-05-12,40.619998931884766,40.81999969482422,40.529998779296875,40.9900016784668,1200.0
2011-05-13,40.060001373291016,39.599998474121094,39.599998474121094,40.56999969482422,3100.0
2011-05-16,39.599998474121094,38.79999923706055,38.79999923706055,39.65999984741211,3600.0
2011-05-17,38.7599983215332,38.380001068115234,38.380001068115234,38.900001525878906,2000.0
2011-05-18,38.43000030517578,38.7599983215332,38.400001525878906,38.849998474121094,1100.0
2011-05-19,38.529998779296875,38.90999984741211,38.529998779296875,39.779998779296875,3000.0
2011-05-20,38.7400016784668,38.54999923706055,38.5,38.81999969482422,5000.0
2011-05-23,37.970001220703125,37.540000915527344,37.540000915527344,38.0099983215332,1900.0
2011-05-24,37.849998474121094,37.88999938964844,37.849998474121094,38.4900016784668,3400.0
2011-05-25,37.7599983215332,37.45000076293945,37.29999923706055,38.209999084472656,4000.0
2011-05-26,36.66999816894531,38.099998474121094,36.66999816894531,38.4900016784668,13700.0
2011-05-27,38.150001525878906,37.5099983215332,37.38999938964844,38.150001525878906,5200.0
2011-05-31,36.75,37.7599983215332,36.75,37.7599983215332,5000.0
2011-06-01,37.619998931884766,37.810001373291016,37.31999969482422,38.5099983215332,3400.0
2011-06-02,38.060001373291016,37.18000030517578,36.099998474121094,38.060001373291016,11200.0
2011-06-03,36.54999923706055,36.34000015258789,36.34000015258789,37.04999923706055,3700.0
2011-06-06,35.61000061035156,35.33000183105469,35.099998474121094,36.209999084472656,12400.0
2011-06-07,35.38999938964844,35.709999084472656,35.0,36.709999084472656,16900.0
2011-06-08,35.900001525878906,36.279998779296875,35.88999938964844,36.84000015258789,2500.0
2011-06-09,36.56999969482422,36.709999084472656,36.52000045776367,36.75,1900.0
2011-06-10,36.40999984741211,36.25,36.25,36.5,4200.0
2011-06-13,36.4900016784668,36.59000015258789,36.08000183105469,36.9900016784668,3600.0
2011-06-14,37.0,37.77000045776367,35.90999984741211,38.0099983215332,37600.0
2011-06-15,37.540000915527344,36.790000915527344,36.29999923706055,37.540000915527344,17700.0
2011-06-16,36.83000183105469,37.08000183105469,36.689998626708984,37.08000183105469,3400.0
2011-06-17,37.2599983215332,36.560001373291016,36.380001068115234,38.22999954223633,11000.0
2011-06-20,36.5,36.90999984741211,36.31999969482422,37.189998626708984,7400.0
2011-06-21,38.06999969482422,37.84000015258789,36.619998931884766,38.95000076293945,21000.0
2011-06-22,37.779998779296875,37.63999938964844,37.400001525878906,37.86000061035156,1600.0
2011-06-23,37.09000015258789,38.189998626708984,36.810001373291016,38.349998474121094,14200.0
2011-06-24,38.189998626708984,39.5,37.2599983215332,39.75,63600.0
2011-06-27,39.91999816894531,40.11000061035156,38.93000030517578,40.150001525878906,14300.0
2011-06-28,40.5,41.9900016784668,40.400001525878906,42.349998474121094,25800.0
2011-06-29,42.779998779296875,42.66999816894531,41.220001220703125,42.790000915527344,23700.0
2011-06-30,42.2400016784668,43.33000183105469,42.08000183105469,43.689998626708984,35000.0
2011-07-01,43.16999816894531,43.02000045776367,42.650001525878906,43.529998779296875,42900.0
2011-07-05,43.279998779296875,42.95000076293945,42.279998779296875,43.279998779296875,12700.0
2011-07-06,42.72999954223633,43.18000030517578,42.31999969482422,43.79999923706055,19100.0
2011-07-07,43.63999938964844,43.75,42.90999984741211,43.79999923706055,7900.0
2011-07-08,43.0099983215332,43.02000045776367,42.689998626708984,43.5,3000.0
2011-07-11,43.52000045776367,42.7400016784668,42.709999084472656,43.52000045776367,5200.0
2011-07-12,42.79999923706055,42.439998626708984,42.380001068115234,43.45000076293945,5100.0
2011-07-13,41.400001525878906,44.88999938964844,41.400001525878906,44.88999938964844,41900.0
2011-07-14,45.68000030517578,43.72999954223633,42.939998626708984,45.68000030517578,7100.0
2011-07-15,44.0,46.5099983215332,43.43000030517578,47.0,33900.0
2011-07-18,46.290000915527344,45.970001220703125,45.0,46.84000015258789,12500.0
2011-07-19,46.09000015258789,47.0,46.06999969482422,47.0099983215332,7100.0
2011-07-20,46.79999923706055,47.869998931884766,46.529998779296875,47.900001525878906,14700.0
2011-07-21,48.0,48.97999954223633,47.900001525878906,48.97999954223633,14100.0
2011-07-22,48.97999954223633,48.79999923706055,47.75,49.0,10100.0
2011-07-25,48.040000915527344,48.939998626708984,48.040000915527344,48.95000076293945,6500.0
2011-07-26,48.529998779296875,47.63999938964844,47.2400016784668,48.880001068115234,5200.0
2011-07-27,46.709999084472656,44.5099983215332,44.5099983215332,47.439998626708984,5400.0
2011-07-28,44.5099983215332,44.75,42.66999816894531,46.18000030517578,22100.0
2011-07-29,44.11000061035156,45.209999084472656,43.9900016784668,45.84000015258789,6100.0
2011-08-01,45.790000915527344,44.720001220703125,44.25,47.400001525878906,10400.0
2011-08-02,44.54999923706055,44.029998779296875,44.0,45.38999938964844,8900.0
2011-08-03,43.2599983215332,45.27000045776367,43.2599983215332,45.5,18200.0
2011-08-04,44.61000061035156,44.25,44.25,45.5,6200.0
2011-08-05,43.970001220703125,45.150001525878906,43.7599983215332,45.88999938964844,5100.0
2011-08-08,44.040000915527344,42.47999954223633,42.09000015258789,44.90999984741211,12700.0
2011-08-09,43.58000183105469,45.79999923706055,42.400001525878906,45.849998474121094,8600.0
2011-08-10,44.91999816894531,45.02000045776367,42.54999923706055,45.84000015258789,4300.0
2011-08-11,45.11000061035156,45.970001220703125,44.720001220703125,45.970001220703125,6800.0
2011-08-12,46.0,44.970001220703125,44.970001220703125,46.0,3300.0
2011-08-15,45.16999816894531,45.58000183105469,43.77000045776367,45.900001525878906,10700.0
2011-08-16,45.2599983215332,44.63999938964844,44.34000015258789,45.58000183105469,8000.0
2011-08-17,45.13999938964844,44.900001525878906,44.380001068115234,45.380001068115234,9400.0
2011-08-18,43.75,42.970001220703125,42.970001220703125,44.560001373291016,9300.0
2011-08-19,41.939998626708984,43.29999923706055,41.939998626708984,44.79999923706055,6400.0
2011-08-22,44.16999816894531,43.0099983215332,43.0099983215332,44.209999084472656,6200.0
2011-08-23,42.58000183105469,43.77000045776367,42.58000183105469,43.86000061035156,6200.0
2011-08-24,43.529998779296875,45.4900016784668,43.529998779296875,45.56999969482422,14000.0
2011-08-25,45.5099983215332,44.689998626708984,44.54999923706055,46.0,4800.0
2011-08-26,44.33000183105469,44.7400016784668,44.0,45.61000061035156,11100.0
2011-08-29,45.04999923706055,46.099998474121094,45.04999923706055,46.20000076293945,18600.0
2011-08-30,46.5,46.400001525878906,46.0,46.5,2400.0
2011-08-31,46.709999084472656,46.93000030517578,45.810001373291016,47.380001068115234,2400.0
2011-09-01,47.040000915527344,47.540000915527344,47.040000915527344,48.45000076293945,61200.0
2011-09-02,47.0,46.599998474121094,46.5099983215332,47.470001220703125,6400.0
2011-09-06,45.599998474121094,46.459999084472656,44.900001525878906,46.959999084472656,7400.0
2011-09-07,47.31999969482422,48.040000915527344,47.31999969482422,48.4900016784668,6200.0
2011-09-08,48.06999969482422,47.939998626708984,47.939998626708984,48.70000076293945,15700.0
2011-09-09,46.86000061035156,46.11000061035156,45.11000061035156,46.86000061035156,6200.0
2011-09-12,45.290000915527344,46.5,44.84000015258789,46.58000183105469,4100.0
2011-09-13,45.0,47.02000045776367,45.0,47.209999084472656,5100.0
2011-09-14,47.150001525878906,47.33000183105469,46.599998474121094,47.33000183105469,3300.0
2011-09-15,47.34000015258789,47.70000076293945,46.40999984741211,47.7400016784668,3200.0
2011-09-16,47.880001068115234,48.0,46.849998474121094,48.0,8300.0
2011-09-19,47.4900016784668,48.060001373291016,47.0099983215332,48.470001220703125,4300.0
2011-09-20,48.20000076293945,47.93000030517578,47.93000030517578,48.400001525878906,3700.0
2011-09-21,47.939998626708984,47.0099983215332,47.0,48.2400016784668,7800.0
2011-09-22,45.959999084472656,46.40999984741211,45.959999084472656,48.220001220703125,8100.0
2011-09-23,46.560001373291016,48.040000915527344,46.560001373291016,48.18000030517578,5300.0
2011-09-26,48.939998626708984,48.91999816894531,48.060001373291016,48.959999084472656,3200.0
2011-09-27,50.7400016784668,50.43000030517578,49.61000061035156,50.7400016784668,19800.0
2011-09-28,50.25,50.09000015258789,49.689998626708984,50.45000076293945,16000.0
2011-09-29,50.5,48.619998931884766,47.4900016784668,50.5,6000.0
2011-09-30,48.130001068115234,46.220001220703125,45.25,49.43000030517578,31600.0
2011-10-03,45.060001373291016,44.93000030517578,44.59000015258789,46.7400016784668,14900.0
2011-10-04,44.61000061035156,47.349998474121094,43.06999969482422,47.349998474121094,6700.0
2011-10-05,47.439998626708984,47.5099983215332,45.93000030517578,48.11000061035156,5300.0
2011-10-06,47.5099983215332,47.90999984741211,47.439998626708984,48.0,13200.0
2011-10-07,47.08000183105469,47.20000076293945,46.099998474121094,48.0,8800.0
2011-10-10,47.5,48.27000045776367,47.16999816894531,48.439998626708984,17600.0
2011-10-11,47.81999969482422,48.36000061035156,47.310001373291016,48.380001068115234,6700.0
2011-10-12,48.25,50.06999969482422,48.220001220703125,50.45000076293945,9700.0
2011-10-13,48.93000030517578,48.90999984741211,48.34000015258789,49.79999923706055,11900.0
2011-10-14,49.0,49.0,48.869998931884766,49.0,3100.0
2011-10-17,48.65999984741211,46.220001220703125,45.779998779296875,48.65999984741211,14200.0
2011-10-18,46.189998626708984,47.90999984741211,46.189998626708984,47.90999984741211,4900.0
2011-10-19,47.95000076293945,47.18000030517578,47.18000030517578,47.95000076293945,4800.0
2011-10-20,47.45000076293945,46.380001068115234,45.81999969482422,47.599998474121094,5900.0
2011-10-21,47.15999984741211,47.900001525878906,46.54999923706055,47.97999954223633,4200.0
2011-10-24,47.59000015258789,48.380001068115234,47.59000015258789,48.849998474121094,24200.0
2011-10-25,47.79999923706055,47.869998931884766,47.7400016784668,49.310001373291016,11600.0
2011-10-26,47.869998931884766,48.599998474121094,47.400001525878906,48.779998779296875,3700.0
2011-10-27,49.25,50.70000076293945,49.25,50.709999084472656,36700.0
2011-10-28,50.400001525878906,50.630001068115234,49.04999923706055,50.650001525878906,2200.0
2011-10-31,49.95000076293945,49.630001068115234,49.630001068115234,50.779998779296875,12400.0
2011-11-01,48.33000183105469,47.88999938964844,47.459999084472656,49.900001525878906,6700.0
2011-11-02,49.7599983215332,49.41999816894531,47.86000061035156,49.7599983215332,8900.0
2011-11-03,49.25,50.540000915527344,48.279998779296875,50.540000915527344,5900.0
