Date,essopen,essclose,esslow,esshigh,essvolume
2010-12-15,111.97000122070312,110.58999633789062,110.58000183105469,112.6500015258789,262800.0
2010-12-16,110.91999816894531,110.55000305175781,109.83000183105469,111.19000244140625,179000.0
2010-12-17,110.66000366210938,110.16999816894531,109.9800033569336,111.16999816894531,595200.0
2010-12-20,110.4800033569336,111.48999786376953,110.1500015258789,111.70999908447266,277200.0
2010-12-21,111.7300033569336,113.02999877929688,111.4000015258789,113.16000366210938,230400.0
2010-12-22,113.01000213623047,114.04000091552734,112.69999694824219,114.87999725341797,272900.0
2010-12-23,114.05999755859375,113.58000183105469,113.48999786376953,115.1500015258789,196500.0
2010-12-27,113.26000213623047,114.94999694824219,113.26000213623047,115.1500015258789,111000.0
2010-12-28,115.2300033569336,115.20999908447266,114.37000274658203,115.5199966430664,166500.0
2010-12-29,115.5999984741211,114.9000015258789,114.38999938964844,115.68000030517578,134600.0
2010-12-30,114.19000244140625,114.1500015258789,113.6500015258789,114.75,140600.0
2010-12-31,114.11000061035156,114.22000122070312,114.0,115.12000274658203,116300.0
2011-01-03,115.0,117.19000244140625,114.51000213623047,117.33999633789062,381700.0
2011-01-04,118.54000091552734,115.30000305175781,114.95999908447266,118.54000091552734,377400.0
2011-01-05,115.12999725341797,116.0999984741211,115.01000213623047,116.8499984741211,395900.0
2011-01-06,116.9800033569336,115.37000274658203,115.29000091552734,117.37000274658203,329600.0
2011-01-07,115.66999816894531,113.66000366210938,113.4000015258789,116.41000366210938,279300.0
2011-01-10,113.61000061035156,113.36000061035156,112.55999755859375,114.56999969482422,321500.0
2011-01-11,113.8499984741211,113.19999694824219,112.33999633789062,114.0999984741211,148000.0
2011-01-12,114.30000305175781,113.8499984741211,113.30999755859375,114.44999694824219,221800.0
2011-01-13,114.01000213623047,113.23999786376953,112.73999786376953,114.26000213623047,293100.0
2011-01-14,113.27999877929688,113.58999633789062,112.9000015258789,113.83999633789062,230800.0
2011-01-18,113.70999908447266,114.70999908447266,112.95999908447266,115.22000122070312,493900.0
2011-01-19,113.37999725341797,112.33000183105469,111.7699966430664,113.91999816894531,393400.0
2011-01-20,112.06999969482422,110.7699966430664,110.27999877929688,113.26000213623047,521200.0
2011-01-21,111.87999725341797,111.08000183105469,110.13999938964844,111.87999725341797,269300.0
2011-01-24,110.9800033569336,113.36000061035156,110.9800033569336,113.87999725341797,280600.0
2011-01-25,112.77999877929688,115.45999908447266,112.4000015258789,115.4800033569336,319500.0
2011-01-26,115.87999725341797,115.48999786376953,114.44000244140625,116.08000183105469,189300.0
2011-01-27,115.80999755859375,116.47000122070312,114.80000305175781,116.91999816894531,278000.0
2011-01-28,116.27999877929688,114.66000366210938,114.45999908447266,116.86000061035156,210500.0
2011-01-31,115.18000030517578,116.0,114.9800033569336,116.61000061035156,289100.0
2011-02-01,116.8499984741211,115.98999786376953,114.56999969482422,116.8499984741211,236100.0
2011-02-02,115.5999984741211,115.5199966430664,115.43000030517578,116.7699966430664,191500.0
2011-02-03,115.26000213623047,117.0,115.26000213623047,117.12000274658203,200700.0
2011-02-04,115.58000183105469,112.5199966430664,109.9800033569336,115.58000183105469,698200.0
2011-02-07,112.77999877929688,113.87000274658203,112.61000061035156,114.0,337400.0
2011-02-08,113.63999938964844,114.12999725341797,113.58999633789062,114.16000366210938,264800.0
2011-02-09,113.97000122070312,115.31999969482422,113.7699966430664,115.55000305175781,222200.0
2011-02-10,115.05999755859375,115.66000366210938,114.62999725341797,116.04000091552734,244000.0
2011-02-11,115.47000122070312,115.9000015258789,114.29000091552734,116.02999877929688,269000.0
2011-02-14,116.0,116.54000091552734,114.9800033569336,116.63999938964844,158300.0
2011-02-15,115.08999633789062,116.41999816894531,114.9000015258789,117.20999908447266,353600.0
2011-02-16,117.08000183105469,116.13999938964844,115.2699966430664,117.75,225900.0
2011-02-17,116.19000244140625,115.72000122070312,114.9800033569336,116.75,215400.0
2011-02-18,116.04000091552734,117.13999938964844,116.04000091552734,117.41999816894531,236800.0
2011-02-22,117.25,117.72000122070312,116.7699966430664,118.7699966430664,569000.0
2011-02-23,117.58000183105469,117.5,116.66999816894531,118.33000183105469,349700.0
2011-02-24,117.30999755859375,117.51000213623047,116.63999938964844,117.94000244140625,392500.0
2011-02-25,117.83999633789062,121.0999984741211,117.83999633789062,121.30999755859375,599900.0
2011-02-28,122.06999969482422,123.77999877929688,120.9000015258789,124.06999969482422,480800.0
2011-03-01,123.70999908447266,120.37999725341797,120.3499984741211,123.77999877929688,365300.0
2011-03-02,120.48999786376953,118.30000305175781,118.19000244140625,121.1500015258789,407500.0
2011-03-03,119.62000274658203,118.87000274658203,118.48999786376953,120.33999633789062,545600.0
2011-03-04,119.29000091552734,118.0199966430664,117.2699966430664,119.37000274658203,443800.0
2011-03-07,118.61000061035156,116.75,116.62000274658203,118.94999694824219,382600.0
2011-03-08,117.26000213623047,118.86000061035156,116.66000366210938,119.70999908447266,323600.0
2011-03-09,118.27999877929688,118.80000305175781,117.69999694824219,119.37000274658203,190800.0
2011-03-10,117.91000366210938,117.33000183105469,117.16000366210938,118.37999725341797,192000.0
2011-03-11,116.83000183105469,119.30000305175781,116.5999984741211,119.58999633789062,236300.0
2011-03-14,118.4800033569336,118.88999938964844,118.02999877929688,119.43000030517578,257200.0
2011-03-15,114.86000061035156,119.80000305175781,114.83000183105469,120.66999816894531,461300.0
2011-03-16,119.5199966430664,119.0999984741211,118.29000091552734,119.75,388500.0
2011-03-17,120.58999633789062,120.44000244140625,119.20999908447266,120.8499984741211,321900.0
2011-03-18,121.23999786376953,121.04000091552734,120.69000244140625,122.76000213623047,453500.0
2011-03-21,122.7300033569336,121.51000213623047,121.44000244140625,123.1500015258789,207900.0
2011-03-22,121.86000061035156,121.12000274658203,120.80999755859375,122.06999969482422,201200.0
2011-03-23,121.30999755859375,119.70999908447266,118.77999877929688,121.54000091552734,253900.0
2011-03-24,120.33999633789062,120.2699966430664,118.62000274658203,120.76000213623047,153000.0
2011-03-25,120.41999816894531,122.05000305175781,120.08999633789062,122.6500015258789,165500.0
2011-03-28,122.33000183105469,121.55000305175781,121.27999877929688,122.38999938964844,120600.0
2011-03-29,120.75,120.7699966430664,118.8499984741211,121.1500015258789,242500.0
2011-03-30,121.20999908447266,122.0199966430664,120.58999633789062,122.45999908447266,202500.0
2011-03-31,121.91999816894531,124.0,121.91999816894531,124.41000366210938,246500.0
2011-04-01,124.31999969482422,124.94999694824219,124.12000274658203,125.7300033569336,295600.0
2011-04-04,125.22000122070312,125.06999969482422,124.55999755859375,125.56999969482422,148400.0
2011-04-05,125.05999755859375,125.80000305175781,124.54000091552734,126.36000061035156,298200.0
2011-04-06,125.95999908447266,125.80000305175781,125.33000183105469,126.3499984741211,186200.0
2011-04-07,126.06999969482422,125.16000366210938,124.68000030517578,126.23999786376953,199400.0
2011-04-08,125.83000183105469,125.05999755859375,124.55000305175781,125.86000061035156,259100.0
2011-04-11,125.26000213623047,124.95999908447266,124.19000244140625,126.29000091552734,226300.0
2011-04-12,124.36000061035156,123.80999755859375,123.77999877929688,125.3499984741211,248700.0
2011-04-13,124.19999694824219,123.48999786376953,123.30000305175781,124.68000030517578,212500.0
2011-04-14,123.23999786376953,123.87999725341797,122.66999816894531,124.30000305175781,834500.0
2011-04-15,124.31999969482422,126.5999984741211,123.6500015258789,126.62000274658203,737800.0
2011-04-18,124.88999938964844,125.62999725341797,124.58999633789062,126.12999725341797,295200.0
2011-04-19,126.0,126.83999633789062,125.63999938964844,126.91999816894531,193400.0
2011-04-20,128.02000427246094,128.27000427246094,126.72000122070312,128.4199981689453,215400.0
2011-04-21,128.4499969482422,129.08999633789062,127.3499984741211,129.13999938964844,199200.0
2011-04-25,128.8800048828125,131.0,128.8800048828125,131.19000244140625,187900.0
2011-04-26,131.1300048828125,132.67999267578125,130.5800018310547,132.83999633789062,213800.0
2011-04-27,132.6699981689453,133.89999389648438,132.22000122070312,133.9199981689453,241300.0
2011-04-28,133.92999267578125,137.02999877929688,133.92999267578125,137.39999389648438,268800.0
2011-04-29,137.08999633789062,135.47999572753906,134.97999572753906,137.08999633789062,440000.0
2011-05-02,136.35000610351562,135.52000427246094,134.91000366210938,136.7899932861328,245000.0
2011-05-03,135.07000732421875,134.5,133.44000244140625,136.22999572753906,265000.0
2011-05-04,134.10000610351562,133.41000366210938,133.32000732421875,135.07000732421875,246000.0
2011-05-05,133.13999938964844,133.75,132.82000732421875,134.9600067138672,404900.0
2011-05-06,134.0399932861328,132.97000122070312,132.22999572753906,134.55999755859375,373800.0
2011-05-09,133.1699981689453,134.02000427246094,132.50999450683594,134.38999938964844,290000.0
2011-05-10,134.49000549316406,136.63999938964844,134.1999969482422,136.83999633789062,310900.0
2011-05-11,136.25,134.75999450683594,134.72000122070312,136.5,242000.0
2011-05-12,134.47000122070312,134.08999633789062,133.24000549316406,134.75999450683594,173000.0
2011-05-13,134.38999938964844,133.6300048828125,132.83999633789062,134.38999938964844,160300.0
2011-05-16,133.22999572753906,133.64999389648438,132.63999938964844,134.88999938964844,170900.0
2011-05-17,132.9499969482422,134.44000244140625,132.4600067138672,134.44000244140625,211800.0
2011-05-18,134.7100067138672,134.60000610351562,133.3300018310547,135.3699951171875,377600.0
2011-05-19,134.57000732421875,134.89999389648438,134.17999267578125,135.16000366210938,344000.0
2011-05-20,134.3300018310547,132.72000122070312,132.3699951171875,134.72999572753906,349100.0
2011-05-23,131.1999969482422,131.24000549316406,131.0,133.05999755859375,437900.0
2011-05-24,131.75999450683594,132.19000244140625,131.3699951171875,132.52999877929688,252700.0
2011-05-25,132.57000732421875,133.38999938964844,131.77999877929688,133.89999389648438,289500.0
2011-05-26,133.30999755859375,134.60000610351562,132.5399932861328,134.66000366210938,238800.0
2011-05-27,134.5,134.9600067138672,134.1699981689453,135.1999969482422,158100.0
2011-05-31,136.14999389648438,137.61000061035156,135.60000610351562,137.89999389648438,397800.0
2011-06-01,137.35000610351562,134.0500030517578,133.77000427246094,137.52999877929688,326700.0
2011-06-02,134.1199951171875,133.60000610351562,133.52999877929688,135.3000030517578,236900.0
2011-06-03,132.22000122070312,135.6199951171875,132.22000122070312,136.72999572753906,324800.0
2011-06-06,135.6699981689453,134.77000427246094,134.4499969482422,135.82000732421875,362600.0
2011-06-07,135.7899932861328,137.1699981689453,134.75,137.99000549316406,387100.0
2011-06-08,136.99000549316406,136.52999877929688,136.4499969482422,138.30999755859375,258200.0
2011-06-09,137.17999267578125,136.25999450683594,134.86000061035156,137.2100067138672,211300.0
2011-06-10,136.02999877929688,133.50999450683594,133.3000030517578,136.25999450683594,334500.0
2011-06-13,133.61000061035156,133.33999633789062,132.7100067138672,134.91000366210938,168600.0
2011-06-14,134.8699951171875,135.0500030517578,134.24000549316406,135.75,289000.0
2011-06-15,133.86000061035156,132.27999877929688,131.47999572753906,134.72999572753906,314100.0
2011-06-16,132.57000732421875,133.1199951171875,131.22999572753906,133.77000427246094,351700.0
2011-06-17,134.6300048828125,134.60000610351562,132.9199981689453,134.7899932861328,390400.0
2011-06-20,134.27999877929688,136.2899932861328,133.9199981689453,137.3000030517578,410400.0
2011-06-21,136.66000366210938,137.7100067138672,136.32000732421875,137.8000030517578,300000.0
2011-06-22,136.4499969482422,135.8000030517578,135.5800018310547,137.58999633789062,331300.0
2011-06-23,133.92999267578125,133.14999389648438,131.88999938964844,134.00999450683594,393600.0
2011-06-24,133.13999938964844,133.9600067138672,133.02999877929688,134.39999389648438,365000.0
2011-06-27,134.10000610351562,133.2899932861328,132.99000549316406,134.60000610351562,169000.0
2011-06-28,132.77000427246094,133.72999572753906,131.7100067138672,133.72999572753906,230600.0
2011-06-29,134.27999877929688,134.22999572753906,133.5,134.72999572753906,214400.0
2011-06-30,134.1999969482422,135.2899932861328,133.83999633789062,135.50999450683594,364700.0
2011-07-01,135.52000427246094,137.58999633789062,135.16000366210938,137.88999938964844,217800.0
2011-07-05,137.77000427246094,138.92999267578125,136.7899932861328,139.08999633789062,201300.0
2011-07-06,138.6699981689453,141.5399932861328,138.07000732421875,141.80999755859375,228900.0
2011-07-07,142.82000732421875,142.80999755859375,141.97999572753906,143.13999938964844,189200.0
2011-07-08,141.0399932861328,143.0,140.89999389648438,143.07000732421875,180700.0
2011-07-11,142.27000427246094,141.94000244140625,140.7899932861328,142.50999450683594,230100.0
2011-07-12,141.8699951171875,142.25999450683594,141.57000732421875,144.77000427246094,219300.0
2011-07-13,142.89999389648438,139.97000122070312,139.88999938964844,143.02000427246094,285300.0
2011-07-14,140.38999938964844,138.8300018310547,138.17999267578125,140.6699981689453,250100.0
2011-07-15,139.3000030517578,139.97999572753906,138.42999267578125,140.25999450683594,279300.0
2011-07-18,139.8300018310547,139.44000244140625,138.0500030517578,140.0,236000.0
2011-07-19,140.47000122070312,141.1999969482422,140.05999755859375,141.6699981689453,289200.0
2011-07-20,141.47000122070312,142.5,141.08999633789062,142.97000122070312,309200.0
2011-07-21,143.25,142.77999877929688,142.33999633789062,144.25,278100.0
2011-07-22,143.13999938964844,143.49000549316406,142.52999877929688,143.82000732421875,190500.0
2011-07-25,142.32000732421875,142.8800048828125,141.47000122070312,144.24000549316406,152900.0
2011-07-26,143.0,142.88999938964844,141.86000061035156,144.05999755859375,151000.0
2011-07-27,142.0500030517578,139.07000732421875,138.92999267578125,142.47999572753906,283700.0
2011-07-28,138.2899932861328,138.36000061035156,137.3699951171875,140.07000732421875,213900.0
2011-07-29,137.33999633789062,140.36000061035156,135.64999389648438,140.82000732421875,280900.0
2011-08-01,141.35000610351562,141.4199981689453,139.5500030517578,142.25,391400.0
2011-08-02,140.85000610351562,139.00999450683594,138.25,141.6999969482422,396500.0
2011-08-03,138.8800048828125,136.74000549316406,134.1199951171875,138.8800048828125,411200.0
2011-08-04,133.10000610351562,129.88999938964844,129.8699951171875,135.5399932861328,396300.0
2011-08-05,131.1300048828125,127.31999969482422,124.75,131.1300048828125,612500.0
2011-08-08,119.1500015258789,120.75,119.1500015258789,126.0,749100.0
2011-08-09,121.93000030517578,131.64999389648438,121.05000305175781,131.99000549316406,882000.0
2011-08-10,129.8300018310547,130.8000030517578,129.24000549316406,137.22000122070312,655900.0
2011-08-11,131.77999877929688,138.24000549316406,130.80999755859375,140.44000244140625,434300.0
2011-08-12,139.33999633789062,136.66000366210938,136.10000610351562,140.75999450683594,220400.0
2011-08-15,137.6999969482422,140.36000061035156,137.6999969482422,140.6699981689453,268600.0
2011-08-16,138.9600067138672,139.5,138.13999938964844,140.75,343300.0
2011-08-17,140.2100067138672,139.8300018310547,137.97999572753906,141.4499969482422,197100.0
2011-08-18,136.1300048828125,134.3000030517578,132.91000366210938,137.0500030517578,350700.0
2011-08-19,132.2899932861328,132.17999267578125,132.0800018310547,135.88999938964844,385400.0
2011-08-22,133.85000610351562,131.8300018310547,130.69000244140625,135.2100067138672,440000.0
2011-08-23,132.3699951171875,136.3800048828125,130.6999969482422,136.44000244140625,376700.0
2011-08-24,136.0500030517578,138.9199981689453,135.80999755859375,138.97999572753906,399500.0
2011-08-25,139.41000366210938,135.72000122070312,134.8000030517578,140.9499969482422,182500.0
2011-08-26,134.88999938964844,138.5,132.2100067138672,138.91000366210938,243700.0
2011-08-29,140.0,141.6999969482422,139.72999572753906,141.77999877929688,222200.0
2011-08-30,141.0800018310547,142.08999633789062,139.72999572753906,143.2100067138672,329100.0
2011-08-31,142.97999572753906,143.5500030517578,141.13999938964844,144.17999267578125,360700.0
2011-09-01,143.69000244140625,141.02000427246094,140.69000244140625,144.0399932861328,277600.0
2011-09-02,138.83999633789062,139.6199951171875,138.5399932861328,142.75999450683594,292700.0
2011-09-06,135.42999267578125,139.22999572753906,135.11000061035156,140.27999877929688,230400.0
2011-09-07,141.50999450683594,144.08999633789062,138.4199981689453,144.22000122070312,217200.0
2011-09-08,143.52000427246094,144.16000366210938,142.30999755859375,145.39999389648438,322900.0
2011-09-09,141.17999267578125,140.49000549316406,139.6199951171875,143.99000549316406,234800.0
2011-09-12,139.0399932861328,140.89999389648438,138.69000244140625,140.89999389648438,289100.0
2011-09-13,141.75,141.1999969482422,139.66000366210938,142.22000122070312,410000.0
2011-09-14,141.9199981689453,141.11000061035156,138.8300018310547,142.25999450683594,418100.0
2011-09-15,142.3800048828125,141.77999877929688,140.64999389648438,142.3800048828125,356500.0
2011-09-16,141.55999755859375,142.4199981689453,139.61000061035156,142.64999389648438,494900.0
2011-09-19,139.86000061035156,138.30999755859375,138.27999877929688,140.6699981689453,312600.0
2011-09-20,138.91000366210938,136.27999877929688,136.27999877929688,139.22000122070312,380000.0
2011-09-21,136.33999633789062,127.41999816894531,127.4000015258789,136.64999389648438,510200.0
2011-09-22,124.0999984741211,123.18000030517578,122.16000366210938,126.2699966430664,700800.0
2011-09-23,122.7699966430664,123.97000122070312,121.76000213623047,124.31999969482422,484800.0
2011-09-26,124.80999755859375,124.29000091552734,122.31999969482422,124.81999969482422,345300.0
2011-09-27,126.08999633789062,124.0999984741211,122.66000366210938,126.62000274658203,507800.0
2011-09-28,123.25,120.2300033569336,120.0,124.61000061035156,503400.0
2011-09-29,122.0,123.20999908447266,120.19999694824219,123.20999908447266,360200.0
2011-09-30,121.55999755859375,120.04000091552734,120.0,123.1500015258789,400300.0
2011-10-03,119.2699966430664,114.5999984741211,114.5999984741211,121.16000366210938,440700.0
2011-10-04,112.54000091552734,121.0999984741211,111.25,121.30999755859375,550300.0
2011-10-05,121.19000244140625,120.12999725341797,114.05999755859375,121.19000244140625,601500.0
2011-10-06,119.62999725341797,123.81999969482422,118.58000183105469,123.87000274658203,387900.0
2011-10-07,124.06999969482422,121.30999755859375,121.12999725341797,125.94999694824219,734500.0
2011-10-10,123.33999633789062,128.6699981689453,123.33999633789062,128.72000122070312,569100.0
2011-10-11,127.33999633789062,123.8499984741211,123.37999725341797,128.3300018310547,475000.0
2011-10-12,124.31999969482422,127.36000061035156,124.04000091552734,129.19000244140625,355600.0
2011-10-13,126.16000366210938,125.30000305175781,124.22000122070312,127.06999969482422,525100.0
2011-10-14,126.81999969482422,128.38999938964844,125.88999938964844,128.77999877929688,257900.0
2011-10-17,127.33999633789062,127.91999816894531,126.80999755859375,128.9600067138672,601900.0
2011-10-18,128.08999633789062,132.5,127.75,133.0500030517578,542200.0
2011-10-19,131.75,133.35000610351562,131.1199951171875,135.02999877929688,595000.0
2011-10-20,134.7899932861328,132.55999755859375,129.80999755859375,134.7899932861328,354700.0
2011-10-21,133.9600067138672,135.55999755859375,133.0800018310547,136.0800018310547,199000.0
2011-10-24,136.6999969482422,140.14999389648438,135.4499969482422,140.38999938964844,560300.0
2011-10-25,140.1300048828125,139.41000366210938,137.88999938964844,140.55999755859375,419300.0
2011-10-26,142.02999877929688,140.89999389648438,137.6199951171875,142.0800018310547,354300.0
2011-10-27,144.3699951171875,146.4499969482422,143.50999450683594,147.9499969482422,682400.0
2011-10-28,146.80999755859375,142.67999267578125,141.77000427246094,148.44000244140625,449000.0
2011-10-31,140.42999267578125,142.75999450683594,139.74000549316406,144.42999267578125,442700.0
2011-11-01,139.36000061035156,137.3300018310547,137.1699981689453,143.36000061035156,493800.0
2011-11-02,139.5800018310547,138.42999267578125,136.02999877929688,140.25999450683594,549200.0
2011-11-03,124.80000305175781,136.16000366210938,124.80000305175781,138.41000366210938,824000.0
2011-11-04,135.14999389648438,137.97000122070312,133.16000366210938,138.0800018310547,578100.0
2011-11-07,137.5800018310547,137.92999267578125,135.57000732421875,139.42999267578125,330400.0
2011-11-08,138.8300018310547,138.52999877929688,135.17999267578125,140.42999267578125,365800.0
2011-11-09,135.58999633789062,132.9499969482422,132.6699981689453,137.10000610351562,271800.0
2011-11-10,134.82000732421875,134.25999450683594,133.55999755859375,135.32000732421875,339800.0
2011-11-11,135.32000732421875,137.1699981689453,134.5500030517578,137.9199981689453,159900.0
2011-11-14,136.5,134.61000061035156,133.80999755859375,137.0500030517578,208700.0
2011-11-15,134.17999267578125,136.6999969482422,133.88999938964844,137.52000427246094,155400.0
2011-11-16,136.30999755859375,134.6699981689453,134.5800018310547,137.05999755859375,264400.0
2011-11-17,134.3699951171875,130.64999389648438,130.32000732421875,134.41000366210938,217700.0
2011-11-18,131.74000549316406,130.77999877929688,129.8800048828125,132.08999633789062,220200.0
2011-11-21,128.9499969482422,127.16000366210938,126.33000183105469,128.9499969482422,446000.0
2011-11-22,127.29000091552734,125.97000122070312,125.88999938964844,127.6500015258789,224000.0
2011-11-23,124.9000015258789,122.33999633789062,122.1500015258789,124.93000030517578,232700.0
2011-11-25,122.36000061035156,123.0,121.4800033569336,125.19999694824219,75600.0
2011-11-28,127.69999694824219,124.91000366210938,123.9000015258789,127.69999694824219,255300.0
2011-11-29,125.7300033569336,125.97000122070312,124.43000030517578,126.13999938964844,233900.0
2011-11-30,129.39999389648438,132.85000610351562,128.19000244140625,132.8699951171875,1100900.0
2011-12-01,133.07000732421875,133.94000244140625,131.16000366210938,134.3000030517578,541100.0
2011-12-02,134.6300048828125,133.47000122070312,133.2100067138672,135.9600067138672,240300.0
2011-12-05,134.85000610351562,132.88999938964844,131.6999969482422,135.58999633789062,291900.0
2011-12-06,132.88999938964844,132.02999877929688,130.88999938964844,132.9600067138672,147100.0
2011-12-07,131.5399932861328,134.7899932861328,130.19000244140625,134.9600067138672,306000.0
2011-12-08,133.5800018310547,132.1999969482422,131.9499969482422,134.3699951171875,204700.0
2011-12-09,132.41000366210938,134.72000122070312,132.38999938964844,135.6199951171875,314500.0
2011-12-12,133.52999877929688,132.19000244140625,131.32000732421875,133.75,259100.0
2011-12-13,133.35000610351562,131.89999389648438,131.52999877929688,134.39999389648438,296600.0
2011-12-14,131.17999267578125,132.94000244140625,131.17999267578125,134.22000122070312,301100.0
2011-12-15,134.47000122070312,135.9199981689453,133.47000122070312,136.5800018310547,268800.0
2011-12-16,136.60000610351562,137.5399932861328,136.25999450683594,139.24000549316406,692500.0
2011-12-19,137.6199951171875,135.9600067138672,135.8699951171875,138.42999267578125,200800.0
2011-12-20,137.97999572753906,139.3000030517578,137.11000061035156,139.60000610351562,153900.0
2011-12-21,138.75999450683594,139.8800048828125,138.6999969482422,140.82000732421875,237300.0
2011-12-22,140.08999633789062,141.77999877929688,140.08999633789062,142.85000610351562,171000.0
2011-12-23,142.86000061035156,142.14999389648438,141.22000122070312,143.35000610351562,183600.0
2011-12-27,141.7899932861328,143.4199981689453,141.47999572753906,144.97000122070312,199900.0
2011-12-28,143.47999572753906,141.11000061035156,141.10000610351562,143.47999572753906,141700.0
2011-12-29,140.1999969482422,140.5800018310547,140.1999969482422,142.4600067138672,221100.0
2011-12-30,141.0,140.50999450683594,140.41000366210938,142.72999572753906,181700.0
2012-01-03,142.86000061035156,140.30999755859375,138.74000549316406,145.5500030517578,350400.0
2012-01-04,140.14999389648438,138.0,137.9499969482422,140.14999389648438,153700.0
2012-01-05,137.77000427246094,140.57000732421875,137.05999755859375,140.8699951171875,188800.0
2012-01-06,141.0500030517578,139.97999572753906,138.6199951171875,141.17999267578125,213200.0
2012-01-09,140.1199951171875,139.47000122070312,138.89999389648438,140.42999267578125,146800.0
2012-01-10,141.13999938964844,139.9499969482422,139.5500030517578,141.6999969482422,327000.0
2012-01-11,139.22000122070312,138.6199951171875,137.77999877929688,140.27000427246094,428100.0
2012-01-12,139.0399932861328,136.94000244140625,136.60000610351562,139.0399932861328,288900.0
2012-01-13,136.42999267578125,141.1300048828125,136.42999267578125,141.77999877929688,439100.0
2012-01-17,144.24000549316406,141.49000549316406,140.5500030517578,144.86000061035156,239800.0
2012-01-18,141.6999969482422,140.83999633789062,140.33999633789062,143.39999389648438,239500.0
2012-01-19,141.39999389648438,138.97999572753906,138.7899932861328,141.80999755859375,392400.0
2012-01-20,139.33999633789062,138.10000610351562,137.27000427246094,139.33999633789062,352900.0
2012-01-23,138.27000427246094,140.07000732421875,138.1999969482422,140.25999450683594,257400.0
2012-01-24,139.4199981689453,141.83999633789062,139.17999267578125,141.94000244140625,238000.0
2012-01-25,141.52999877929688,144.1999969482422,141.38999938964844,144.44000244140625,198200.0
2012-01-26,144.80999755859375,145.60000610351562,144.27999877929688,146.30999755859375,291000.0
2012-01-27,144.91000366210938,144.25999450683594,142.69000244140625,145.52999877929688,355800.0
2012-01-30,143.25,143.57000732421875,141.72000122070312,143.60000610351562,346200.0
2012-01-31,143.72000122070312,144.0,143.22999572753906,144.83999633789062,409700.0
2012-02-01,144.44000244140625,147.2899932861328,144.08999633789062,147.2899932861328,370900.0
2012-02-02,146.1699981689453,147.11000061035156,144.6300048828125,147.64999389648438,374600.0
2012-02-03,147.80999755859375,149.11000061035156,146.14999389648438,149.1199951171875,299000.0
2012-02-06,148.22999572753906,146.5,146.16000366210938,148.77000427246094,209000.0
2012-02-07,145.97000122070312,146.25999450683594,145.55999755859375,147.3699951171875,305700.0
2012-02-08,146.10000610351562,145.27000427246094,145.1999969482422,146.9199981689453,241000.0
2012-02-09,145.32000732421875,143.74000549316406,143.3300018310547,146.60000610351562,234200.0
2012-02-10,142.9600067138672,142.4600067138672,142.27000427246094,144.4499969482422,271700.0
2012-02-13,143.8800048828125,142.75999450683594,142.3000030517578,144.47000122070312,258400.0
2012-02-14,142.22999572753906,142.02999877929688,141.22999572753906,142.8699951171875,296600.0
2012-02-15,142.6199951171875,141.5800018310547,141.27000427246094,142.9199981689453,284600.0
2012-02-16,142.47999572753906,142.3300018310547,141.60000610351562,143.25999450683594,303100.0
2012-02-17,142.57000732421875,143.67999267578125,141.64999389648438,144.0399932861328,391400.0
2012-02-21,142.72999572753906,139.82000732421875,138.86000061035156,142.82000732421875,326200.0
2012-02-22,139.36000061035156,138.1999969482422,137.91000366210938,140.4199981689453,210800.0
2012-02-23,138.3800048828125,139.8300018310547,138.13999938964844,140.0,209300.0
2012-02-24,140.17999267578125,141.1999969482422,139.32000732421875,142.08999633789062,191100.0
2012-02-27,141.02000427246094,140.77000427246094,139.02000427246094,141.3000030517578,228000.0
2012-02-28,140.97000122070312,138.61000061035156,138.1699981689453,141.44000244140625,160500.0
2012-02-29,139.69000244140625,139.99000549316406,138.8800048828125,140.6999969482422,535000.0
2012-03-01,140.3000030517578,140.8300018310547,139.82000732421875,141.41000366210938,220000.0
2012-03-02,140.55999755859375,140.2899932861328,139.4199981689453,141.1999969482422,166400.0
2012-03-05,140.5,143.0,140.17999267578125,143.77999877929688,239500.0
2012-03-06,141.77999877929688,141.74000549316406,141.55999755859375,143.6999969482422,402600.0
2012-03-07,142.10000610351562,143.1199951171875,140.60000610351562,143.61000061035156,350900.0
2012-03-08,143.02000427246094,143.3699951171875,142.82000732421875,144.19000244140625,356300.0
2012-03-09,143.2100067138672,146.50999450683594,142.9199981689453,146.9199981689453,477600.0
2012-03-12,146.22000122070312,145.92999267578125,145.4600067138672,147.27999877929688,291300.0
2012-03-13,146.85000610351562,148.74000549316406,146.85000610351562,148.80999755859375,323700.0
2012-03-14,147.5,147.1999969482422,145.49000549316406,148.83999633789062,473200.0
2012-03-15,147.3000030517578,146.83999633789062,145.9499969482422,147.60000610351562,355200.0
2012-03-16,146.9600067138672,147.2899932861328,146.44000244140625,147.5800018310547,432300.0
2012-03-19,147.33999633789062,148.0,146.58999633789062,148.3300018310547,396900.0
2012-03-20,146.92999267578125,148.42999267578125,146.82000732421875,149.6300048828125,353900.0
2012-03-21,148.91000366210938,147.14999389648438,146.99000549316406,148.91000366210938,168500.0
2012-03-22,146.55999755859375,145.77000427246094,144.33999633789062,146.55999755859375,301800.0
2012-03-23,146.2100067138672,146.92999267578125,145.63999938964844,148.13999938964844,186200.0
2012-03-26,147.97000122070312,149.64999389648438,147.97000122070312,149.72000122070312,290300.0
2012-03-27,149.97000122070312,149.6999969482422,149.0800018310547,150.4199981689453,225300.0
