Date,drqopen,drqclose,drqlow,drqhigh,drqvolume
2010-02-11,52.119998931884766,53.31999969482422,51.68000030517578,53.4900016784668,151100
2010-02-12,52.630001068115234,53.959999084472656,52.279998779296875,53.959999084472656,288300
2010-02-16,54.02000045776367,54.90999984741211,53.90999984741211,54.90999984741211,271100
2010-02-17,55.29999923706055,54.70000076293945,54.08000183105469,55.52000045776367,195900
2010-02-18,54.779998779296875,56.38999938964844,54.599998474121094,56.529998779296875,334800
2010-02-19,56.459999084472656,56.400001525878906,56.150001525878906,57.20000076293945,277400
2010-02-22,56.59000015258789,57.0,56.130001068115234,57.33000183105469,338100
2010-02-23,56.7400016784668,55.36000061035156,55.18000030517578,57.099998474121094,413400
2010-02-24,55.400001525878906,56.439998626708984,55.09000015258789,56.4900016784668,213400
2010-02-25,55.5,56.5099983215332,54.2599983215332,56.63999938964844,302100
2010-02-26,56.380001068115234,54.720001220703125,52.70000076293945,56.439998626708984,976400
2010-03-01,54.880001068115234,56.33000183105469,54.75,56.34000015258789,434700
2010-03-02,56.29999923706055,57.439998626708984,56.060001373291016,57.52000045776367,718200
2010-03-03,57.709999084472656,58.209999084472656,57.5,59.2599983215332,545800
2010-03-04,58.5099983215332,58.20000076293945,57.59000015258789,58.779998779296875,160400
2010-03-05,58.720001220703125,59.790000915527344,58.68000030517578,59.880001068115234,436800
2010-03-08,59.95000076293945,60.68000030517578,59.75,61.02000045776367,443800
2010-03-09,60.290000915527344,60.599998474121094,60.040000915527344,61.0,259500
2010-03-10,60.43000030517578,60.900001525878906,59.93000030517578,61.209999084472656,299000
2010-03-11,60.59000015258789,61.560001373291016,60.08000183105469,61.63999938964844,284300
2010-03-12,61.97999954223633,62.13999938964844,61.5099983215332,62.25,221000
2010-03-15,61.86000061035156,62.380001068115234,61.150001525878906,62.56999969482422,255500
2010-03-16,62.599998474121094,63.09000015258789,61.91999816894531,63.33000183105469,278500
2010-03-17,63.43000030517578,63.20000076293945,63.040000915527344,64.12999725341797,289000
2010-03-18,62.91999816894531,62.0,61.45000076293945,63.369998931884766,286400
2010-03-19,60.279998779296875,60.279998779296875,59.95000076293945,62.119998931884766,321900
2010-03-22,59.630001068115234,60.959999084472656,59.22999954223633,61.189998626708984,200400
2010-03-23,61.13999938964844,61.279998779296875,60.68000030517578,62.0,311400
2010-03-24,60.790000915527344,62.119998931884766,60.720001220703125,62.34000015258789,307300
2010-03-25,62.70000076293945,59.25,59.209999084472656,62.70000076293945,259400
2010-03-26,59.279998779296875,59.130001068115234,58.41999816894531,60.13999938964844,235600
2010-03-29,59.47999954223633,60.470001220703125,59.27000045776367,61.40999984741211,224100
2010-03-30,60.72999954223633,60.70000076293945,60.400001525878906,61.220001220703125,193200
2010-03-31,60.65999984741211,60.84000015258789,60.65999984741211,61.97999954223633,180600
2010-04-01,61.33000183105469,63.959999084472656,61.33000183105469,63.959999084472656,336400
2010-04-05,64.4000015258789,64.94000244140625,64.0999984741211,65.29000091552734,183000
2010-04-06,64.8499984741211,65.43000030517578,64.58000183105469,65.72000122070312,148100
2010-04-07,65.33000183105469,65.16999816894531,64.4000015258789,65.9800033569336,169700
2010-04-08,65.05999755859375,64.58000183105469,63.369998931884766,65.05999755859375,235200
2010-04-09,64.87999725341797,64.83000183105469,63.79999923706055,64.87999725341797,124600
2010-04-12,65.18000030517578,64.55999755859375,64.48999786376953,65.55999755859375,266200
2010-04-13,64.19999694824219,64.30000305175781,63.220001220703125,64.37000274658203,228900
2010-04-14,64.77999877929688,65.37000274658203,63.7400016784668,65.38999938964844,242600
2010-04-15,65.0999984741211,65.44999694824219,64.83999633789062,65.58999633789062,181900
2010-04-16,65.16000366210938,64.88999938964844,64.1500015258789,65.6500015258789,306400
2010-04-19,64.4000015258789,65.23999786376953,64.25,65.33999633789062,237900
2010-04-20,65.75,66.08000183105469,65.63999938964844,66.37000274658203,435700
2010-04-21,66.05000305175781,66.3499984741211,65.23999786376953,66.41999816894531,201800
2010-04-22,65.37999725341797,68.12999725341797,65.3499984741211,68.5,281500
2010-04-23,68.37999725341797,69.97000122070312,68.2300033569336,69.98999786376953,319100
2010-04-26,70.11000061035156,69.68000030517578,69.47000122070312,70.77999877929688,112500
2010-04-27,69.1500015258789,64.5,64.44000244140625,69.1500015258789,593800
2010-04-28,65.13999938964844,63.59000015258789,62.970001220703125,65.18000030517578,537900
2010-04-29,63.790000915527344,65.62000274658203,62.709999084472656,65.9800033569336,596400
2010-04-30,63.7599983215332,57.93000030517578,57.84000015258789,63.7599983215332,2216100
2010-05-03,58.25,60.86000061035156,56.38999938964844,61.209999084472656,1156800
2010-05-04,59.849998474121094,58.529998779296875,58.29999923706055,60.29999923706055,619300
2010-05-05,57.06999969482422,57.11000061035156,55.970001220703125,59.04999923706055,671200
2010-05-06,56.56999969482422,54.90999984741211,50.709999084472656,57.25,1035100
2010-05-07,55.33000183105469,55.0,54.119998931884766,57.9900016784668,2159700
2010-05-10,57.5099983215332,57.93000030517578,57.0,59.88999938964844,941900
2010-05-11,57.369998931884766,57.130001068115234,56.97999954223633,58.54999923706055,867000
2010-05-12,57.59000015258789,61.959999084472656,57.59000015258789,62.189998626708984,797200
2010-05-13,61.880001068115234,60.599998474121094,60.15999984741211,62.79999923706055,454100
2010-05-14,59.70000076293945,58.52000045776367,57.18000030517578,60.04999923706055,473800
2010-05-17,58.7599983215332,57.41999816894531,56.59000015258789,59.279998779296875,668800
2010-05-18,58.150001525878906,56.15999984741211,55.869998931884766,58.689998626708984,521600
2010-05-19,55.70000076293945,54.599998474121094,53.58000183105469,56.06999969482422,871200
2010-05-20,53.189998626708984,51.380001068115234,50.83000183105469,53.189998626708984,1016200
2010-05-21,50.209999084472656,53.40999984741211,49.93000030517578,54.470001220703125,745200
2010-05-24,53.16999816894531,51.04999923706055,51.0099983215332,53.540000915527344,529800
2010-05-25,49.06999969482422,52.61000061035156,48.709999084472656,52.810001373291016,803000
2010-05-26,53.2400016784668,53.88999938964844,53.2400016784668,55.06999969482422,624200
2010-05-27,55.22999954223633,53.54999923706055,53.02000045776367,56.279998779296875,1332400
2010-05-28,53.5099983215332,48.709999084472656,48.68000030517578,53.5099983215332,1984600
2010-06-01,46.970001220703125,40.95000076293945,40.86000061035156,46.970001220703125,2950300
2010-06-02,41.790000915527344,43.88999938964844,40.380001068115234,44.02000045776367,1700300
2010-06-03,43.11000061035156,44.0,42.66999816894531,44.209999084472656,1939000
2010-06-04,43.20000076293945,43.61000061035156,42.75,45.88999938964844,1109500
2010-06-07,43.959999084472656,43.599998474121094,43.400001525878906,45.369998931884766,1342200
2010-06-08,43.650001525878906,43.90999984741211,42.41999816894531,44.4900016784668,620800
2010-06-09,44.15999984741211,43.63999938964844,43.220001220703125,46.689998626708984,973500
2010-06-10,44.470001220703125,46.709999084472656,43.97999954223633,46.72999954223633,638200
2010-06-11,45.970001220703125,47.02000045776367,45.810001373291016,47.29999923706055,584600
2010-06-14,47.61000061035156,47.77000045776367,47.0,48.970001220703125,963900
2010-06-15,48.2400016784668,49.880001068115234,47.970001220703125,50.150001525878906,718700
2010-06-16,49.209999084472656,49.68000030517578,48.83000183105469,50.939998626708984,778900
2010-06-17,49.970001220703125,49.09000015258789,48.79999923706055,49.970001220703125,641200
2010-06-18,49.2599983215332,48.97999954223633,48.72999954223633,49.470001220703125,638300
2010-06-21,49.880001068115234,48.95000076293945,48.459999084472656,50.060001373291016,450600
2010-06-22,48.70000076293945,47.209999084472656,47.02000045776367,49.130001068115234,766100
2010-06-23,46.86000061035156,46.119998931884766,45.31999969482422,46.900001525878906,945000
2010-06-24,46.119998931884766,44.790000915527344,44.439998626708984,46.15999984741211,494000
2010-06-25,45.04999923706055,46.02000045776367,44.900001525878906,46.11000061035156,1143400
2010-06-28,46.5,45.54999923706055,45.41999816894531,46.5,496900
2010-06-29,44.52000045776367,44.83000183105469,44.13999938964844,45.349998474121094,835700
2010-06-30,44.90999984741211,44.02000045776367,43.81999969482422,45.459999084472656,809600
2010-07-01,43.91999816894531,44.029998779296875,42.349998474121094,44.630001068115234,733400
2010-07-02,44.529998779296875,44.43000030517578,43.5099983215332,44.91999816894531,425400
2010-07-06,45.220001220703125,44.619998931884766,44.150001525878906,46.279998779296875,506700
2010-07-07,44.95000076293945,46.90999984741211,44.95000076293945,46.939998626708984,594700
2010-07-08,47.279998779296875,48.27000045776367,46.91999816894531,48.36000061035156,728200
2010-07-09,48.310001373291016,49.279998779296875,47.79999923706055,49.33000183105469,445000
2010-07-12,48.97999954223633,48.56999969482422,47.72999954223633,49.529998779296875,315100
2010-07-13,49.439998626708984,49.13999938964844,48.150001525878906,49.439998626708984,733100
2010-07-14,48.77000045776367,48.880001068115234,48.36000061035156,49.54999923706055,348800
2010-07-15,49.5,49.220001220703125,48.060001373291016,49.900001525878906,683600
2010-07-16,48.790000915527344,47.619998931884766,47.380001068115234,49.11000061035156,440500
2010-07-19,47.61000061035156,47.5,46.43000030517578,47.959999084472656,558800
2010-07-20,46.54999923706055,49.470001220703125,46.38999938964844,49.619998931884766,389800
2010-07-21,50.02000045776367,48.54999923706055,48.22999954223633,50.25,401300
2010-07-22,49.5099983215332,51.06999969482422,49.189998626708984,51.810001373291016,746000
2010-07-23,50.810001373291016,52.41999816894531,50.02000045776367,52.52000045776367,408100
2010-07-26,52.77000045776367,51.52000045776367,50.630001068115234,52.77000045776367,404400
2010-07-27,51.970001220703125,51.88999938964844,51.41999816894531,52.7599983215332,448100
2010-07-28,51.59000015258789,51.83000183105469,50.439998626708984,51.939998626708984,381700
2010-07-29,52.25,52.150001525878906,51.4900016784668,53.290000915527344,354900
2010-07-30,51.130001068115234,52.279998779296875,50.72999954223633,52.52000045776367,229400
2010-08-02,53.43000030517578,54.029998779296875,53.290000915527344,55.0,433900
2010-08-03,53.93000030517578,53.790000915527344,53.310001373291016,54.689998626708984,258700
2010-08-04,53.97999954223633,53.90999984741211,53.349998474121094,54.59000015258789,233600
2010-08-05,53.41999816894531,53.38999938964844,52.369998931884766,53.9900016784668,448400
2010-08-06,52.619998931884766,52.369998931884766,50.650001525878906,52.900001525878906,555800
2010-08-09,52.5,53.59000015258789,52.279998779296875,53.720001220703125,315800
2010-08-10,52.81999969482422,54.029998779296875,52.16999816894531,54.709999084472656,670200
2010-08-11,52.90999984741211,51.93000030517578,51.66999816894531,52.939998626708984,577900
2010-08-12,50.970001220703125,51.5099983215332,50.810001373291016,52.29999923706055,463200
2010-08-13,51.45000076293945,51.61000061035156,51.15999984741211,51.970001220703125,318800
2010-08-16,51.290000915527344,51.599998474121094,50.90999984741211,51.84000015258789,306700
2010-08-17,52.43000030517578,53.369998931884766,51.95000076293945,54.08000183105469,523100
2010-08-18,53.25,53.90999984741211,52.70000076293945,54.119998931884766,410300
2010-08-19,53.720001220703125,52.349998474121094,52.18000030517578,54.0,461100
2010-08-20,51.7400016784668,51.83000183105469,50.869998931884766,51.95000076293945,260400
2010-08-23,52.25,52.060001373291016,51.91999816894531,53.0,196500
2010-08-24,51.0099983215332,52.0099983215332,51.0099983215332,52.939998626708984,318100
2010-08-25,51.790000915527344,51.630001068115234,50.5,51.86000061035156,186800
2010-08-26,51.97999954223633,51.18000030517578,50.95000076293945,52.810001373291016,160700
2010-08-27,51.7400016784668,53.79999923706055,51.08000183105469,54.04999923706055,300000
2010-08-30,53.61000061035156,52.560001373291016,52.540000915527344,53.790000915527344,201400
2010-08-31,52.470001220703125,52.869998931884766,51.95000076293945,53.33000183105469,385400
2010-09-01,54.02000045776367,54.38999938964844,53.560001373291016,55.02000045776367,317500
2010-09-02,54.31999969482422,54.95000076293945,54.0,55.41999816894531,404000
2010-09-03,55.66999816894531,56.900001525878906,55.66999816894531,56.90999984741211,366700
2010-09-07,56.459999084472656,56.20000076293945,56.0,56.79999923706055,231500
2010-09-08,56.529998779296875,56.91999816894531,56.310001373291016,57.13999938964844,289400
2010-09-09,58.040000915527344,56.95000076293945,56.43000030517578,58.04999923706055,182200
2010-09-10,57.0099983215332,58.77000045776367,56.93000030517578,58.790000915527344,335400
2010-09-13,59.27000045776367,58.849998474121094,58.5099983215332,59.59000015258789,369000
2010-09-14,58.81999969482422,58.16999816894531,58.099998474121094,59.06999969482422,210100
2010-09-15,57.90999984741211,59.22999954223633,57.29999923706055,59.619998931884766,354000
2010-09-16,58.939998626708984,57.83000183105469,57.20000076293945,59.08000183105469,255300
2010-09-17,58.7400016784668,57.56999969482422,57.369998931884766,58.939998626708984,759400
2010-09-20,57.720001220703125,58.88999938964844,56.86000061035156,58.959999084472656,215100
2010-09-21,59.0,59.86000061035156,58.900001525878906,60.189998626708984,541400
2010-09-22,59.7599983215332,60.099998474121094,59.4900016784668,60.61000061035156,348300
2010-09-23,59.439998626708984,60.04999923706055,59.36000061035156,60.7400016784668,310800
2010-09-24,60.900001525878906,61.22999954223633,60.540000915527344,61.529998779296875,223200
2010-09-27,61.060001373291016,60.86000061035156,60.689998626708984,62.0,261000
2010-09-28,60.9900016784668,62.41999816894531,60.61000061035156,62.56999969482422,350800
2010-09-29,62.0099983215332,63.130001068115234,61.880001068115234,63.529998779296875,282600
2010-09-30,63.47999954223633,62.11000061035156,61.45000076293945,63.52000045776367,343000
2010-10-01,62.689998626708984,63.59000015258789,61.709999084472656,63.93000030517578,315600
2010-10-04,63.58000183105469,62.099998474121094,61.689998626708984,63.93000030517578,253400
2010-10-05,62.88999938964844,64.0,62.72999954223633,64.25,289900
2010-10-06,63.91999816894531,63.959999084472656,63.599998474121094,64.45999908447266,453900
2010-10-07,64.38999938964844,63.25,62.34000015258789,64.55000305175781,178100
2010-10-08,63.459999084472656,64.91999816894531,63.380001068115234,65.48999786376953,605000
2010-10-11,65.05000305175781,65.80999755859375,64.93000030517578,66.33000183105469,392700
2010-10-12,65.4000015258789,65.4000015258789,64.44999694824219,65.9800033569336,204600
2010-10-13,65.44000244140625,67.01000213623047,65.41000366210938,67.41000366210938,316900
2010-10-14,66.95999908447266,66.4000015258789,65.66999816894531,67.47000122070312,5016000
2010-10-15,66.5,65.9800033569336,64.7699966430664,66.55000305175781,570500
2010-10-18,65.9000015258789,66.04000091552734,65.0999984741211,66.12999725341797,205200
2010-10-19,65.38999938964844,65.69000244140625,64.76000213623047,66.95999908447266,495300
2010-10-20,66.05000305175781,67.9800033569336,65.66000366210938,68.4800033569336,474500
2010-10-21,68.05999755859375,66.58000183105469,65.54000091552734,68.41000366210938,465000
2010-10-22,66.87999725341797,67.2699966430664,66.72000122070312,67.62000274658203,303500
2010-10-25,68.06999969482422,67.94000244140625,67.80999755859375,68.86000061035156,283900
2010-10-26,67.33999633789062,67.70999908447266,67.05000305175781,68.66000366210938,198200
2010-10-27,67.0999984741211,67.75,66.33999633789062,67.80999755859375,347700
2010-10-28,68.22000122070312,66.93000030517578,66.37999725341797,68.72000122070312,253400
2010-10-29,66.88999938964844,69.0999984741211,66.44999694824219,69.33000183105469,360100
2010-11-01,69.56999969482422,68.69000244140625,67.83999633789062,70.51000213623047,296400
2010-11-02,69.44999694824219,70.08999633789062,69.06999969482422,70.41000366210938,229200
2010-11-03,70.33000183105469,69.83999633789062,68.37000274658203,70.83999633789062,305300
2010-11-04,71.12999725341797,73.44000244140625,70.36000061035156,73.91999816894531,403700
2010-11-05,73.9800033569336,73.2300033569336,72.58999633789062,74.19000244140625,433500
2010-11-08,71.9000015258789,74.33999633789062,71.77999877929688,74.44999694824219,425900
2010-11-09,74.77999877929688,72.44999694824219,71.80000305175781,75.8499984741211,611400
2010-11-10,72.62000274658203,75.76000213623047,72.0,75.77999877929688,412600
2010-11-11,74.41999816894531,76.48999786376953,74.06999969482422,76.81999969482422,379500
2010-11-12,74.98999786376953,73.01000213623047,72.19000244140625,75.41000366210938,240300
2010-11-15,71.51000213623047,73.05999755859375,71.36000061035156,74.01000213623047,276600
2010-11-16,72.16999816894531,71.86000061035156,70.69999694824219,72.23999786376953,405700
2010-11-17,72.12999725341797,74.7300033569336,72.12999725341797,74.93000030517578,288500
2010-11-18,75.9000015258789,77.61000061035156,75.70999908447266,78.51000213623047,382900
2010-11-19,77.30999755859375,77.66999816894531,76.26000213623047,77.80999755859375,280200
2010-11-22,77.01000213623047,78.08000183105469,75.91000366210938,78.27999877929688,265800
2010-11-23,76.95999908447266,75.58999633789062,74.5999984741211,76.95999908447266,185700
2010-11-24,76.05999755859375,78.5,76.05999755859375,78.55000305175781,211200
2010-11-26,77.51000213623047,77.11000061035156,77.08999633789062,78.11000061035156,59700
2010-11-29,76.77999877929688,77.47000122070312,74.73999786376953,77.80999755859375,242600
2010-11-30,76.2300033569336,77.44000244140625,75.5199966430664,78.30999755859375,253100
2010-12-01,79.3499984741211,80.4000015258789,79.3499984741211,81.44000244140625,601700
2010-12-02,80.38999938964844,80.25,79.79000091552734,80.98999786376953,428300
2010-12-03,79.19000244140625,80.13999938964844,79.0999984741211,80.43000030517578,522200
2010-12-06,79.94999694824219,81.66000366210938,79.9000015258789,81.94000244140625,254600
2010-12-07,83.05999755859375,81.97000122070312,81.58999633789062,83.80000305175781,399400
2010-12-08,82.29000091552734,80.83000183105469,80.55000305175781,82.86000061035156,321500
2010-12-09,81.48999786376953,80.79000091552734,80.16999816894531,81.79000091552734,321300
2010-12-10,81.01000213623047,81.11000061035156,80.22000122070312,81.19999694824219,311900
2010-12-13,81.66000366210938,82.27999877929688,81.66000366210938,83.30000305175781,206000
2010-12-14,82.51000213623047,81.41999816894531,80.9800033569336,83.48999786376953,327000
2010-12-15,81.20999908447266,77.91999816894531,77.55000305175781,81.33999633789062,699300
2010-12-16,77.7300033569336,78.52999877929688,76.27999877929688,78.55000305175781,452300
2010-12-17,78.52999877929688,77.22000122070312,77.05000305175781,78.69000244140625,573900
2010-12-20,77.58999633789062,77.94000244140625,76.37999725341797,78.13999938964844,281600
2010-12-21,78.12999725341797,78.83000183105469,77.13999938964844,78.8499984741211,239300
2010-12-22,78.93000030517578,78.98999786376953,78.29000091552734,79.27999877929688,213700
2010-12-23,78.33999633789062,78.37000274658203,78.08000183105469,79.18000030517578,113600
2010-12-27,78.0999984741211,77.66999816894531,77.20999908447266,78.2699966430664,103500
2010-12-28,77.68000030517578,77.41000366210938,76.87000274658203,77.94000244140625,142600
2010-12-29,77.4800033569336,78.69000244140625,77.4800033569336,79.19999694824219,128900
2010-12-30,78.62999725341797,78.36000061035156,78.1500015258789,78.86000061035156,127800
2010-12-31,78.33999633789062,77.72000122070312,77.5999984741211,78.77999877929688,176500
2011-01-03,78.69000244140625,78.80999755859375,78.52999877929688,80.26000213623047,303100
2011-01-04,79.16999816894531,75.45999908447266,75.13999938964844,79.37000274658203,452200
2011-01-05,75.30999755859375,76.25,74.38999938964844,76.37999725341797,334300
2011-01-06,76.4000015258789,73.58000183105469,72.9000015258789,76.45999908447266,268800
2011-01-07,73.72000122070312,74.2300033569336,72.88999938964844,74.88999938964844,240100
2011-01-10,73.48999786376953,74.4000015258789,72.0,74.58999633789062,255700
2011-01-11,74.79000091552734,75.37999725341797,74.76000213623047,75.91999816894531,189100
2011-01-12,76.05000305175781,76.56999969482422,75.72000122070312,78.44000244140625,316800
2011-01-13,76.70999908447266,77.22000122070312,75.83999633789062,77.66000366210938,277500
2011-01-14,77.16999816894531,77.04000091552734,76.4000015258789,77.16999816894531,238000
2011-01-18,76.83000183105469,78.8499984741211,76.51000213623047,78.86000061035156,253600
2011-01-19,78.83999633789062,76.16999816894531,76.0199966430664,79.31999969482422,294800
2011-01-20,75.48999786376953,73.66000366210938,72.94999694824219,75.58999633789062,364200
2011-01-21,72.9000015258789,72.91000366210938,72.86000061035156,74.76000213623047,216800
2011-01-24,72.86000061035156,73.66999816894531,72.63999938964844,73.91999816894531,162700
2011-01-25,73.29000091552734,72.79000091552734,71.36000061035156,73.66999816894531,178000
2011-01-26,73.01000213623047,75.13999938964844,72.91000366210938,75.29000091552734,257300
2011-01-27,74.77999877929688,73.91000366210938,72.69000244140625,75.11000061035156,179100
2011-01-28,73.80000305175781,73.61000061035156,72.31999969482422,74.73999786376953,372900
2011-01-31,74.16999816894531,77.12000274658203,73.5999984741211,77.33000183105469,325100
2011-02-01,77.56999969482422,78.13999938964844,76.5199966430664,78.83999633789062,353500
2011-02-02,77.98999786376953,78.87000274658203,77.2300033569336,79.25,310400
2011-02-03,78.75,78.63999938964844,77.30999755859375,79.23999786376953,261400
2011-02-04,78.52999877929688,77.3499984741211,76.66000366210938,78.52999877929688,180400
2011-02-07,77.80999755859375,80.19000244140625,77.4000015258789,80.98999786376953,449500
2011-02-08,80.26000213623047,77.48999786376953,77.45999908447266,80.26000213623047,347800
2011-02-09,77.19999694824219,76.41000366210938,75.5199966430664,77.33000183105469,329500
2011-02-10,76.22000122070312,77.44999694824219,75.72000122070312,77.69999694824219,170200
2011-02-11,76.97000122070312,77.69999694824219,76.9000015258789,77.73999786376953,129200
2011-02-14,77.52999877929688,80.80000305175781,77.30999755859375,81.02999877929688,377700
2011-02-15,80.62999725341797,79.37000274658203,78.8499984741211,81.16999816894531,201400
2011-02-16,79.83000183105469,80.97000122070312,79.27999877929688,82.0,264700
2011-02-17,81.04000091552734,81.19000244140625,80.76000213623047,82.04000091552734,300000
2011-02-18,81.5999984741211,81.36000061035156,80.3499984741211,81.94000244140625,178800
2011-02-22,81.30999755859375,78.87000274658203,78.44000244140625,82.48999786376953,234100
2011-02-23,78.94999694824219,78.68000030517578,78.05999755859375,80.3499984741211,191300
2011-02-24,78.68000030517578,76.75,76.5999984741211,79.5,378100
2011-02-25,77.7699966430664,79.0199966430664,76.86000061035156,79.1500015258789,442400
2011-02-28,77.66000366210938,76.69999694824219,71.69000244140625,77.66000366210938,1202300
2011-03-01,78.36000061035156,76.58999633789062,76.45999908447266,79.36000061035156,974700
2011-03-02,76.45999908447266,77.48999786376953,74.97000122070312,77.70999908447266,493000
2011-03-03,78.19999694824219,78.43000030517578,77.0,79.13999938964844,274600
2011-03-04,77.9000015258789,77.83000183105469,76.48999786376953,78.75,280700
2011-03-07,77.95999908447266,75.9000015258789,75.5,78.37000274658203,404200
2011-03-08,76.26000213623047,76.69999694824219,74.79000091552734,77.73999786376953,287800
2011-03-09,76.68000030517578,75.1500015258789,74.9800033569336,77.1500015258789,200200
2011-03-10,73.45999908447266,71.55999755859375,71.4000015258789,73.58000183105469,320000
2011-03-11,71.16000366210938,74.62000274658203,70.13999938964844,75.20999908447266,475700
2011-03-14,73.69999694824219,75.12999725341797,71.31999969482422,75.36000061035156,627400
2011-03-15,72.05000305175781,74.05000305175781,71.0199966430664,75.16000366210938,607600
2011-03-16,74.05999755859375,71.7699966430664,71.0199966430664,74.70999908447266,420700
2011-03-17,73.31999969482422,73.20999908447266,72.62000274658203,74.20999908447266,284600
2011-03-18,74.05000305175781,74.55999755859375,73.86000061035156,76.0199966430664,878300
2011-03-21,75.98999786376953,77.45999908447266,75.19000244140625,77.5,379300
2011-03-22,77.47000122070312,76.30999755859375,76.05000305175781,77.47000122070312,214200
2011-03-23,76.30000305175781,76.4000015258789,74.68000030517578,76.66000366210938,301100
2011-03-24,76.91999816894531,76.9000015258789,75.16000366210938,77.88999938964844,271900
2011-03-25,77.0,77.66999816894531,76.30000305175781,78.58999633789062,217000
2011-03-28,77.66000366210938,76.48999786376953,76.37000274658203,78.68000030517578,319900
2011-03-29,76.3499984741211,79.5199966430664,75.83000183105469,80.0,452900
2011-03-30,79.88999938964844,78.93000030517578,78.69000244140625,79.9800033569336,276600
2011-03-31,78.87999725341797,79.02999877929688,78.83999633789062,79.73999786376953,230300
2011-04-01,79.7699966430664,78.91000366210938,78.48999786376953,80.63999938964844,301400
2011-04-04,79.56999969482422,78.68000030517578,78.61000061035156,80.1500015258789,209400
2011-04-05,78.72000122070312,79.7300033569336,78.72000122070312,80.19999694824219,169000
2011-04-06,80.20999908447266,78.76000213623047,77.88999938964844,80.41999816894531,302500
2011-04-07,78.55000305175781,78.3499984741211,77.75,79.11000061035156,281800
2011-04-08,79.16999816894531,77.66999816894531,77.30999755859375,80.25,225200
2011-04-11,77.73999786376953,75.1500015258789,74.8499984741211,77.80000305175781,333800
2011-04-12,74.37999725341797,72.45999908447266,72.0,74.62000274658203,236700
2011-04-13,73.08000183105469,73.36000061035156,71.58999633789062,73.43000030517578,419200
2011-04-14,72.55999755859375,73.52999877929688,72.11000061035156,73.81999969482422,340300
2011-04-15,73.04000091552734,74.62000274658203,72.91000366210938,75.47000122070312,419600
2011-04-18,72.97000122070312,73.31999969482422,72.55999755859375,73.88999938964844,278000
2011-04-19,73.4800033569336,74.36000061035156,73.47000122070312,74.66000366210938,284000
2011-04-20,75.69000244140625,75.3499984741211,74.06999969482422,76.05000305175781,277400
2011-04-21,75.91000366210938,75.87000274658203,75.18000030517578,76.44999694824219,98300
2011-04-25,75.73999786376953,75.83999633789062,75.01000213623047,76.38999938964844,199400
2011-04-26,76.0999984741211,76.27999877929688,75.80999755859375,76.77999877929688,147700
2011-04-27,76.33000183105469,76.0,74.22000122070312,76.37000274658203,184000
2011-04-28,75.75,76.56999969482422,75.52999877929688,77.41999816894531,168400
2011-04-29,76.73999786376953,76.55999755859375,76.36000061035156,77.75,173000
2011-05-02,76.86000061035156,73.69000244140625,73.54000091552734,76.94000244140625,255000
2011-05-03,73.19000244140625,71.51000213623047,70.37000274658203,73.81999969482422,512200
2011-05-04,71.4800033569336,67.43000030517578,66.87999725341797,71.4800033569336,810500
2011-05-05,66.61000061035156,65.55999755859375,65.20999908447266,67.95999908447266,763200
2011-05-06,66.73999786376953,65.31999969482422,64.69000244140625,68.23999786376953,588900
2011-05-09,65.55999755859375,68.0,65.55999755859375,68.44000244140625,577500
2011-05-10,67.5,69.66999816894531,67.05000305175781,69.87999725341797,504200
2011-05-11,69.27999877929688,67.06999969482422,66.86000061035156,69.4000015258789,522600
2011-05-12,66.51000213623047,67.5,65.5,68.37000274658203,443000
2011-05-13,67.4800033569336,67.38999938964844,66.16999816894531,68.26000213623047,338800
2011-05-16,66.81999969482422,67.0,66.58000183105469,68.83999633789062,427100
2011-05-17,66.69999694824219,67.11000061035156,66.19000244140625,67.86000061035156,526300
2011-05-18,67.4800033569336,68.75,67.16000366210938,69.56999969482422,269200
2011-05-19,69.2699966430664,68.94999694824219,67.55999755859375,69.55999755859375,250900
2011-05-20,68.7300033569336,69.98999786376953,67.9800033569336,70.58000183105469,450900
2011-05-23,68.01000213623047,67.41999816894531,66.94000244140625,68.33999633789062,307500
2011-05-24,67.97000122070312,71.31999969482422,67.97000122070312,71.91999816894531,684600
2011-05-25,70.86000061035156,73.73999786376953,70.86000061035156,75.01000213623047,807600
2011-05-26,73.30999755859375,73.56999969482422,73.0199966430664,74.5,519600
2011-05-27,74.19999694824219,73.7699966430664,73.18000030517578,75.01000213623047,196900
2011-05-31,75.0,74.18000030517578,72.87000274658203,75.94000244140625,493800
2011-06-01,73.87999725341797,70.41999816894531,70.19000244140625,74.12000274658203,581300
2011-06-02,70.69000244140625,70.44999694824219,69.5999984741211,71.9800033569336,429800
2011-06-03,69.1500015258789,68.83999633789062,68.37999725341797,70.51000213623047,612900
2011-06-06,68.75,67.04000091552734,66.33999633789062,69.0199966430664,538800
2011-06-07,67.66000366210938,66.9000015258789,66.3499984741211,67.75,498700
2011-06-08,66.87999725341797,66.69999694824219,66.5199966430664,67.86000061035156,517100
2011-06-09,67.1500015258789,67.05999755859375,66.55999755859375,67.69999694824219,281400
2011-06-10,66.38999938964844,66.01000213623047,65.91999816894531,66.95999908447266,314200
2011-06-13,66.19000244140625,64.48999786376953,63.779998779296875,66.61000061035156,332100
2011-06-14,65.5,66.29000091552734,65.2300033569336,66.80999755859375,519500
2011-06-15,65.37000274658203,64.2699966430664,63.88999938964844,66.81999969482422,402200
