Date,chrwopen,chrwclose,chrwlow,chrwhigh,chrwvolume
2010-04-28,61.0,60.560001373291016,60.33000183105469,61.029998779296875,1778100.0
2010-04-29,60.869998931884766,61.150001525878906,60.810001373291016,61.459999084472656,1554200.0
2010-04-30,60.90999984741211,60.31999969482422,60.29999923706055,61.619998931884766,1720800.0
2010-05-03,60.439998626708984,61.77000045776367,60.220001220703125,61.88999938964844,1788500.0
2010-05-04,61.439998626708984,60.70000076293945,60.119998931884766,61.47999954223633,1978200.0
2010-05-05,60.599998474121094,60.709999084472656,60.310001373291016,61.52000045776367,2088900.0
2010-05-06,60.7400016784668,59.15999984741211,57.25,61.2400016784668,2987400.0
2010-05-07,59.150001525878906,57.83000183105469,57.599998474121094,59.41999816894531,3390400.0
2010-05-10,60.470001220703125,60.68000030517578,59.0,60.68000030517578,2630700.0
2010-05-11,59.970001220703125,60.68000030517578,59.970001220703125,61.34000015258789,1817300.0
2010-05-12,60.68000030517578,61.220001220703125,60.4900016784668,61.5,1350000.0
2010-05-13,60.65999984741211,60.599998474121094,60.560001373291016,61.369998931884766,1650700.0
2010-05-14,59.97999954223633,59.61000061035156,59.06999969482422,60.25,1955900.0
2010-05-17,59.869998931884766,59.7599983215332,58.619998931884766,60.349998474121094,1547800.0
2010-05-18,60.099998474121094,59.220001220703125,59.0,60.619998931884766,1087900.0
2010-05-19,59.0,59.34000015258789,58.279998779296875,59.709999084472656,1890100.0
2010-05-20,58.349998474121094,57.029998779296875,56.959999084472656,58.790000915527344,2573200.0
2010-05-21,56.29999923706055,58.18000030517578,56.2599983215332,58.2400016784668,2885300.0
2010-05-24,57.91999816894531,57.33000183105469,57.310001373291016,58.380001068115234,1126800.0
2010-05-25,56.560001373291016,57.400001525878906,55.61000061035156,57.4900016784668,1750000.0
2010-05-26,57.40999984741211,57.36000061035156,57.18000030517578,58.310001373291016,1453100.0
2010-05-27,58.16999816894531,58.70000076293945,57.779998779296875,58.72999954223633,1271000.0
2010-05-28,58.70000076293945,58.11000061035156,57.47999954223633,58.72999954223633,1363500.0
2010-06-01,57.849998474121094,57.08000183105469,57.0099983215332,58.36000061035156,1169300.0
2010-06-02,56.5,58.119998931884766,56.5,58.119998931884766,1325300.0
2010-06-03,58.33000183105469,58.040000915527344,57.40999984741211,58.720001220703125,1445800.0
2010-06-04,57.16999816894531,55.900001525878906,55.66999816894531,57.22999954223633,1844200.0
2010-06-07,55.93000030517578,54.7400016784668,54.650001525878906,56.18000030517578,2186900.0
2010-06-08,54.70000076293945,54.880001068115234,53.88999938964844,55.09000015258789,1777200.0
2010-06-09,54.90999984741211,55.029998779296875,54.86000061035156,56.25,1708800.0
2010-06-10,56.75,57.439998626708984,56.4900016784668,57.70000076293945,2147800.0
2010-06-11,56.75,58.209999084472656,56.470001220703125,58.25,1275200.0
2010-06-14,58.52000045776367,58.70000076293945,58.36000061035156,59.27000045776367,1517600.0
2010-06-15,58.72999954223633,59.31999969482422,58.540000915527344,59.41999816894531,1496100.0
2010-06-16,59.09000015258789,59.279998779296875,58.810001373291016,59.599998474121094,1350600.0
2010-06-17,59.599998474121094,59.34000015258789,58.470001220703125,59.63999938964844,901300.0
2010-06-18,59.439998626708984,59.060001373291016,58.869998931884766,59.529998779296875,1470200.0
2010-06-21,59.560001373291016,59.11000061035156,58.68000030517578,59.75,1172200.0
2010-06-22,59.25,57.59000015258789,57.380001068115234,59.380001068115234,1150400.0
2010-06-23,57.58000183105469,57.459999084472656,57.0,57.959999084472656,791600.0
2010-06-24,57.13999938964844,56.9900016784668,56.81999969482422,57.880001068115234,1035800.0
2010-06-25,57.08000183105469,57.22999954223633,56.61000061035156,57.349998474121094,1735700.0
2010-06-28,57.45000076293945,56.900001525878906,56.630001068115234,57.619998931884766,707200.0
2010-06-29,56.47999954223633,55.939998626708984,55.52000045776367,56.630001068115234,1822000.0
2010-06-30,55.849998474121094,55.65999984741211,55.470001220703125,56.939998626708984,1530900.0
2010-07-01,55.56999969482422,55.720001220703125,54.52000045776367,56.27000045776367,1849500.0
2010-07-02,55.7400016784668,55.04999923706055,54.5,55.97999954223633,1178800.0
2010-07-06,55.68000030517578,55.63999938964844,55.09000015258789,56.02000045776367,1811400.0
2010-07-07,55.63999938964844,56.400001525878906,55.29999923706055,56.619998931884766,1666900.0
2010-07-08,56.54999923706055,56.790000915527344,56.310001373291016,57.04999923706055,1015600.0
2010-07-09,56.779998779296875,57.060001373291016,56.68000030517578,57.349998474121094,870300.0
2010-07-12,56.790000915527344,56.959999084472656,56.59000015258789,57.61000061035156,758100.0
2010-07-13,57.70000076293945,58.0099983215332,57.40999984741211,58.20000076293945,1174100.0
2010-07-14,58.25,58.75,58.189998626708984,59.13999938964844,1519900.0
2010-07-15,58.650001525878906,58.58000183105469,57.709999084472656,58.91999816894531,1062100.0
2010-07-16,58.5099983215332,57.45000076293945,57.36000061035156,58.63999938964844,1313400.0
2010-07-19,57.54999923706055,58.25,57.20000076293945,58.459999084472656,1420300.0
2010-07-20,57.52000045776367,58.650001525878906,57.0099983215332,58.709999084472656,1178500.0
2010-07-21,58.689998626708984,57.61000061035156,57.22999954223633,58.869998931884766,1271000.0
2010-07-22,58.189998626708984,59.400001525878906,58.189998626708984,59.5,2351300.0
2010-07-23,59.290000915527344,60.880001068115234,58.689998626708984,60.9900016784668,2295600.0
2010-07-26,61.04999923706055,62.099998474121094,61.0,62.41999816894531,2236900.0
2010-07-27,62.16999816894531,61.20000076293945,61.04999923706055,62.459999084472656,2145900.0
2010-07-28,63.95000076293945,64.87000274658203,63.540000915527344,65.44999694824219,8449600.0
2010-07-29,65.1500015258789,64.62999725341797,63.9900016784668,65.44000244140625,2441500.0
2010-07-30,64.0999984741211,65.19999694824219,63.79999923706055,65.52999877929688,1668500.0
2010-08-02,65.3499984741211,66.22000122070312,65.0199966430664,66.27999877929688,1542400.0
2010-08-03,66.06999969482422,66.43000030517578,65.41999816894531,66.66999816894531,1445600.0
2010-08-04,66.55999755859375,67.22000122070312,66.29000091552734,67.37000274658203,1437900.0
2010-08-05,67.0999984741211,67.3499984741211,66.6500015258789,67.52999877929688,1204300.0
2010-08-06,66.58999633789062,66.88999938964844,66.30999755859375,67.58999633789062,1757300.0
2010-08-09,67.37000274658203,67.7699966430664,67.2300033569336,68.0,1148000.0
2010-08-10,67.0,66.19999694824219,65.72000122070312,67.45999908447266,2405600.0
2010-08-11,65.44000244140625,64.9800033569336,64.20999908447266,65.54000091552734,2375900.0
2010-08-12,64.31999969482422,64.88999938964844,64.06999969482422,65.19000244140625,1492500.0
2010-08-13,64.54000091552734,64.5999984741211,64.30000305175781,64.9800033569336,1390700.0
2010-08-16,64.30999755859375,64.86000061035156,63.81999969482422,65.18000030517578,1129600.0
2010-08-17,65.47000122070312,66.29000091552734,65.08999633789062,66.80999755859375,1771300.0
2010-08-18,65.55999755859375,65.9800033569336,65.19000244140625,66.5,1196900.0
2010-08-19,65.6500015258789,65.19000244140625,64.23999786376953,65.69999694824219,2001000.0
2010-08-20,65.08999633789062,66.16000366210938,64.62000274658203,66.36000061035156,1917400.0
2010-08-23,66.63999938964844,65.86000061035156,65.83000183105469,67.30000305175781,1398700.0
2010-08-24,65.41999816894531,65.13999938964844,64.62999725341797,65.68000030517578,1932200.0
2010-08-25,64.83999633789062,65.12000274658203,64.68000030517578,65.41999816894531,1914800.0
2010-08-26,65.45999908447266,64.91000366210938,64.88999938964844,66.05000305175781,1615700.0
2010-08-27,65.2699966430664,65.91999816894531,64.61000061035156,66.4000015258789,1415200.0
2010-08-30,65.61000061035156,64.9000015258789,64.87000274658203,65.97000122070312,1082800.0
2010-08-31,64.51000213623047,64.98999786376953,64.38999938964844,65.45999908447266,2367200.0
2010-09-01,65.69999694824219,66.37000274658203,65.20999908447266,66.7699966430664,2064900.0
2010-09-02,66.62999725341797,67.2300033569336,66.5999984741211,67.30999755859375,973900.0
2010-09-03,67.94000244140625,67.55999755859375,67.30999755859375,68.20999908447266,1323700.0
2010-09-07,67.44999694824219,67.05999755859375,66.79000091552734,67.68000030517578,1132700.0
2010-09-08,67.29000091552734,67.66999816894531,67.19000244140625,68.41999816894531,1276700.0
2010-09-09,68.12000274658203,67.69000244140625,67.47000122070312,68.33999633789062,1121600.0
2010-09-10,67.91999816894531,67.5,67.31999969482422,68.05000305175781,1065200.0
2010-09-13,68.05999755859375,68.0,67.48999786376953,68.38999938964844,1550100.0
2010-09-14,67.70999908447266,68.0,67.38999938964844,68.41000366210938,2079600.0
2010-09-15,67.8499984741211,68.20999908447266,67.44000244140625,68.37999725341797,864200.0
2010-09-16,67.86000061035156,67.83999633789062,67.51000213623047,68.0999984741211,940700.0
2010-09-17,68.23999786376953,68.44999694824219,67.86000061035156,68.58999633789062,1536800.0
2010-09-20,68.79000091552734,68.79000091552734,68.66000366210938,69.58000183105469,1153200.0
2010-09-21,68.94000244140625,68.83999633789062,68.69000244140625,69.48999786376953,1298100.0
2010-09-22,68.8499984741211,68.08000183105469,67.7300033569336,69.38999938964844,1556300.0
2010-09-23,67.5999984741211,67.11000061035156,66.76000213623047,68.13999938964844,1262800.0
2010-09-24,67.81999969482422,68.5999984741211,67.77999877929688,68.91000366210938,1499200.0
2010-09-27,68.5999984741211,68.69000244140625,68.27999877929688,69.06999969482422,1022700.0
2010-09-28,68.94000244140625,69.41000366210938,68.41000366210938,69.93000030517578,1846000.0
2010-09-29,69.13999938964844,69.56999969482422,68.55999755859375,69.58999633789062,1467900.0
2010-09-30,69.77999877929688,69.91999816894531,69.41999816894531,70.87000274658203,2352200.0
2010-10-01,70.41000366210938,69.63999938964844,69.13999938964844,70.58000183105469,1964100.0
2010-10-04,69.75,69.54000091552734,68.73999786376953,69.87000274658203,1530800.0
2010-10-05,69.94999694824219,70.88999938964844,69.94999694824219,72.33999633789062,4105700.0
2010-10-06,71.05000305175781,71.0999984741211,70.98999786376953,71.81999969482422,1919200.0
2010-10-07,71.16000366210938,71.0999984741211,70.52999877929688,71.30999755859375,1475300.0
2010-10-08,71.22000122070312,71.20999908447266,70.55000305175781,71.88999938964844,1696800.0
2010-10-11,71.04000091552734,71.12000274658203,70.55000305175781,71.58999633789062,1159900.0
2010-10-12,71.0999984741211,70.62999725341797,70.20999908447266,71.25,1232900.0
2010-10-13,70.7300033569336,71.5,70.69999694824219,72.0,1427100.0
2010-10-14,70.86000061035156,72.05999755859375,70.86000061035156,72.38999938964844,2683900.0
2010-10-15,72.62000274658203,72.23999786376953,72.19000244140625,72.98999786376953,2495100.0
2010-10-18,72.12999725341797,71.76000213623047,71.44000244140625,72.12999725341797,1089400.0
2010-10-19,71.29000091552734,71.69999694824219,70.95999908447266,72.23999786376953,2100300.0
2010-10-20,71.9000015258789,72.36000061035156,71.80000305175781,72.83000183105469,1216600.0
2010-10-21,72.69999694824219,72.4000015258789,71.73999786376953,72.72000122070312,1048100.0
2010-10-22,72.52999877929688,72.5199966430664,71.8499984741211,72.55000305175781,685800.0
2010-10-25,72.72000122070312,72.77999877929688,72.62000274658203,73.31999969482422,1325800.0
2010-10-26,72.44000244140625,71.9800033569336,71.83000183105469,73.12999725341797,1699100.0
2010-10-27,69.58000183105469,71.48999786376953,69.1500015258789,71.70999908447266,1570600.0
2010-10-28,71.05000305175781,70.18000030517578,69.87000274658203,71.33000183105469,1899400.0
2010-10-29,70.05000305175781,70.4800033569336,69.94999694824219,70.87000274658203,1205800.0
2010-11-01,70.56999969482422,70.48999786376953,70.29000091552734,71.38999938964844,973100.0
2010-11-02,71.04000091552734,71.08999633789062,70.68000030517578,71.3499984741211,693500.0
2010-11-03,71.05000305175781,70.54000091552734,69.70999908447266,71.23999786376953,1369300.0
2010-11-04,71.18000030517578,72.25,70.91999816894531,72.38999938964844,1509400.0
2010-11-05,72.30000305175781,71.79000091552734,71.41000366210938,72.45999908447266,944500.0
2010-11-08,71.37000274658203,72.16999816894531,71.31999969482422,72.30999755859375,751600.0
2010-11-09,72.16999816894531,71.19000244140625,70.86000061035156,72.31999969482422,779000.0
2010-11-10,71.37000274658203,70.69000244140625,70.41000366210938,71.55000305175781,1153000.0
2010-11-11,70.30999755859375,71.80000305175781,70.25,71.88999938964844,1137700.0
2010-11-12,71.33000183105469,71.19999694824219,70.72000122070312,71.69999694824219,834500.0
2010-11-15,71.61000061035156,71.4000015258789,71.23999786376953,72.08000183105469,698100.0
2010-11-16,71.05999755859375,70.81999969482422,70.16000366210938,71.23999786376953,1110100.0
2010-11-17,70.69000244140625,71.08000183105469,70.29000091552734,71.25,1130400.0
2010-11-18,71.58999633789062,72.25,71.31999969482422,72.91999816894531,1185300.0
2010-11-19,72.30000305175781,72.8499984741211,72.06999969482422,72.8499984741211,1095100.0
2010-11-22,72.44000244140625,72.87999725341797,72.08000183105469,73.2300033569336,718200.0
2010-11-23,72.2699966430664,72.33000183105469,71.69999694824219,72.4000015258789,656100.0
2010-11-24,72.80999755859375,74.22000122070312,72.69999694824219,74.58000183105469,1240600.0
2010-11-26,73.86000061035156,74.11000061035156,73.69999694824219,74.37999725341797,323300.0
2010-11-29,73.94999694824219,73.5199966430664,72.94000244140625,74.06999969482422,1544800.0
2010-11-30,72.94999694824219,73.70999908447266,72.87000274658203,74.16999816894531,2224300.0
2010-12-01,74.52999877929688,75.05999755859375,74.2699966430664,75.5,1414600.0
2010-12-02,75.05000305175781,75.80999755859375,74.8499984741211,75.81999969482422,1385400.0
2010-12-03,75.6500015258789,76.3499984741211,75.45999908447266,76.41999816894531,751800.0
2010-12-06,76.31999969482422,75.94000244140625,75.75,76.4800033569336,1398600.0
2010-12-07,76.45999908447266,76.43000030517578,76.05000305175781,76.75,1192200.0
2010-12-08,76.44000244140625,77.1500015258789,76.18000030517578,77.18000030517578,1110400.0
2010-12-09,77.33000183105469,77.76000213623047,77.08000183105469,78.05999755859375,1288400.0
2010-12-10,77.94999694824219,78.12000274658203,77.23999786376953,78.20999908447266,1058400.0
2010-12-13,78.36000061035156,78.06999969482422,77.70999908447266,78.48999786376953,897100.0
2010-12-14,78.33999633789062,78.45999908447266,78.0199966430664,78.70999908447266,736300.0
2010-12-15,78.29000091552734,78.5199966430664,78.20999908447266,79.20999908447266,1169100.0
2010-12-16,78.37000274658203,79.19999694824219,78.11000061035156,79.55999755859375,1195200.0
2010-12-17,78.5999984741211,79.0,78.11000061035156,79.4800033569336,2765000.0
2010-12-20,79.13999938964844,79.0,78.25,79.29000091552734,1301700.0
2010-12-21,79.27999877929688,80.02999877929688,79.11000061035156,80.61000061035156,959900.0
2010-12-22,79.88999938964844,79.91000366210938,79.55999755859375,80.23999786376953,842100.0
2010-12-23,79.68000030517578,79.70999908447266,79.5199966430664,80.06999969482422,637700.0
2010-12-27,79.5,79.76000213623047,79.30000305175781,80.05999755859375,536900.0
2010-12-28,79.76000213623047,79.69000244140625,79.20999908447266,80.2300033569336,675200.0
2010-12-29,80.0,80.5,79.62000274658203,81.0199966430664,1035400.0
2010-12-30,80.5,80.08000183105469,79.7300033569336,80.62999725341797,839700.0
2010-12-31,79.91999816894531,80.19000244140625,79.63999938964844,80.48999786376953,1182100.0
2011-01-03,80.91000366210938,81.51000213623047,80.91000366210938,82.05000305175781,1718400.0
2011-01-04,80.31999969482422,80.44999694824219,80.05000305175781,80.87000274658203,1758900.0
2011-01-05,79.20999908447266,79.87999725341797,79.16000366210938,80.48999786376953,1984100.0
2011-01-06,79.79000091552734,79.63999938964844,79.19000244140625,80.26000213623047,1618600.0
2011-01-07,79.91000366210938,79.55999755859375,79.16000366210938,80.3499984741211,1782400.0
2011-01-10,79.23999786376953,79.58000183105469,78.69999694824219,79.83000183105469,1533300.0
2011-01-11,79.70999908447266,79.51000213623047,78.94000244140625,80.08999633789062,764600.0
2011-01-12,79.91000366210938,79.75,79.54000091552734,79.94999694824219,616500.0
2011-01-13,79.62000274658203,79.37999725341797,79.12000274658203,79.95999908447266,596800.0
2011-01-14,79.31999969482422,78.87999725341797,78.81999969482422,79.66000366210938,1479100.0
2011-01-18,79.05999755859375,79.33000183105469,78.97000122070312,79.48999786376953,924700.0
2011-01-19,79.01000213623047,77.72000122070312,77.38999938964844,79.01000213623047,1618500.0
2011-01-20,77.81999969482422,77.80000305175781,77.41999816894531,78.5,1154200.0
2011-01-21,78.05000305175781,77.62000274658203,77.20999908447266,78.05000305175781,1008100.0
2011-01-24,77.73999786376953,77.75,77.29000091552734,78.12000274658203,731300.0
2011-01-25,77.36000061035156,77.83000183105469,76.81999969482422,77.87999725341797,1093800.0
2011-01-26,77.8499984741211,78.12000274658203,77.45999908447266,78.37000274658203,903600.0
2011-01-27,77.8499984741211,77.73999786376953,77.66000366210938,78.13999938964844,1391100.0
2011-01-28,77.9800033569336,76.02999877929688,75.9000015258789,78.08000183105469,1670600.0
2011-01-31,76.11000061035156,77.08999633789062,75.8499984741211,77.27999877929688,1224400.0
2011-02-01,77.43000030517578,78.19999694824219,77.2699966430664,78.63999938964844,1725300.0
2011-02-02,75.19999694824219,73.73999786376953,73.69999694824219,78.19999694824219,5322600.0
2011-02-03,73.5999984741211,74.44000244140625,73.56999969482422,75.06999969482422,2037200.0
2011-02-04,74.4000015258789,74.05999755859375,73.30999755859375,74.4000015258789,1373000.0
2011-02-07,74.05000305175781,74.11000061035156,73.38999938964844,74.37000274658203,1132300.0
2011-02-08,74.0199966430664,73.56999969482422,73.01000213623047,74.08000183105469,1389700.0
2011-02-09,73.30999755859375,73.91999816894531,73.08000183105469,74.08000183105469,816100.0
2011-02-10,73.3499984741211,74.5999984741211,73.3499984741211,74.75,1004800.0
2011-02-11,74.11000061035156,75.06999969482422,73.9000015258789,75.37000274658203,1527000.0
2011-02-14,75.08000183105469,73.91000366210938,73.87000274658203,75.47000122070312,1348800.0
2011-02-15,73.94000244140625,74.05000305175781,73.52999877929688,74.37000274658203,1098500.0
2011-02-16,74.0999984741211,74.91999816894531,73.87999725341797,75.51000213623047,929700.0
2011-02-17,74.63999938964844,75.01000213623047,74.5199966430664,75.44999694824219,758800.0
2011-02-18,75.01000213623047,74.98999786376953,74.79000091552734,75.44000244140625,1359900.0
2011-02-22,74.44999694824219,71.70999908447266,71.52999877929688,74.5,2409700.0
2011-02-23,71.7300033569336,70.69999694824219,70.33000183105469,72.12999725341797,1958800.0
2011-02-24,70.91999816894531,71.80999755859375,70.83999633789062,72.25,1758200.0
2011-02-25,71.9800033569336,72.55000305175781,71.44999694824219,72.5999984741211,1191300.0
2011-02-28,72.70999908447266,72.38999938964844,72.18000030517578,72.9000015258789,1197600.0
2011-03-01,72.66000366210938,70.87000274658203,70.31999969482422,72.66000366210938,1290900.0
2011-03-02,70.52999877929688,71.41000366210938,70.45999908447266,71.86000061035156,1212400.0
2011-03-03,71.94999694824219,73.86000061035156,71.93000030517578,73.91999816894531,1671800.0
2011-03-04,73.63999938964844,72.83999633789062,72.13999938964844,73.77999877929688,1087300.0
2011-03-07,73.27999877929688,72.22000122070312,70.91999816894531,73.27999877929688,1258400.0
2011-03-08,72.25,73.33999633789062,72.08000183105469,73.68000030517578,979200.0
2011-03-09,73.05000305175781,73.61000061035156,72.58000183105469,73.87000274658203,987600.0
2011-03-10,72.88999938964844,72.69999694824219,71.72000122070312,73.63999938964844,1185100.0
2011-03-11,72.55999755859375,72.75,71.83999633789062,73.25,606000.0
2011-03-14,72.2699966430664,72.31999969482422,71.4800033569336,72.51000213623047,815600.0
2011-03-15,70.55999755859375,71.75,70.54000091552734,72.12999725341797,1532000.0
2011-03-16,71.41000366210938,71.08999633789062,70.5999984741211,72.05999755859375,1455000.0
2011-03-17,72.48999786376953,71.79000091552734,71.33999633789062,72.97000122070312,829100.0
2011-03-18,72.62000274658203,72.66000366210938,72.2699966430664,73.02999877929688,1377600.0
2011-03-21,73.55000305175781,73.66999816894531,73.33000183105469,73.94999694824219,844600.0
2011-03-22,73.05000305175781,71.55000305175781,70.94000244140625,73.7300033569336,3206700.0
2011-03-23,71.44000244140625,71.41999816894531,70.83999633789062,71.61000061035156,1965300.0
2011-03-24,71.72000122070312,72.19999694824219,71.38999938964844,72.30999755859375,1183500.0
2011-03-25,72.51000213623047,72.5199966430664,71.88999938964844,72.88999938964844,1620700.0
2011-03-28,72.48999786376953,72.6500015258789,72.33000183105469,72.80999755859375,1568600.0
2011-03-29,72.5999984741211,73.0999984741211,72.12000274658203,73.29000091552734,942200.0
2011-03-30,73.41999816894531,73.11000061035156,73.0199966430664,73.79000091552734,920700.0
2011-03-31,73.06999969482422,74.12999725341797,72.81999969482422,74.19999694824219,1121200.0
2011-04-01,74.55000305175781,74.9000015258789,74.5199966430664,75.37000274658203,1280700.0
2011-04-04,75.27999877929688,75.63999938964844,74.87999725341797,75.80999755859375,880500.0
2011-04-05,75.44999694824219,75.43000030517578,74.80999755859375,75.91999816894531,1118400.0
2011-04-06,75.93000030517578,75.62000274658203,75.08000183105469,76.05000305175781,814100.0
2011-04-07,75.36000061035156,74.7699966430664,74.27999877929688,75.62000274658203,1120700.0
2011-04-08,75.0,74.27999877929688,73.73999786376953,75.06999969482422,950800.0
2011-04-11,74.43000030517578,73.91000366210938,73.30000305175781,74.58999633789062,942500.0
2011-04-12,73.54000091552734,74.23999786376953,73.44999694824219,74.51000213623047,940300.0
2011-04-13,74.6500015258789,74.37000274658203,73.9000015258789,74.75,738600.0
2011-04-14,73.94000244140625,75.38999938964844,73.80000305175781,75.5999984741211,1307200.0
2011-04-15,76.1500015258789,76.63999938964844,75.8499984741211,76.88999938964844,1588900.0
2011-04-18,76.0199966430664,75.87999725341797,74.91999816894531,76.05999755859375,889100.0
2011-04-19,76.04000091552734,76.12000274658203,75.52999877929688,76.18000030517578,751200.0
2011-04-20,76.80000305175781,77.11000061035156,76.47000122070312,77.91000366210938,1037900.0
2011-04-21,77.19999694824219,78.04000091552734,77.19000244140625,78.25,1089700.0
2011-04-25,78.0,78.51000213623047,77.58999633789062,78.69999694824219,802500.0
2011-04-26,78.81999969482422,79.23999786376953,78.63999938964844,79.70999908447266,1391100.0
2011-04-27,79.06999969482422,80.08999633789062,78.68000030517578,80.30999755859375,1643700.0
2011-04-28,80.05000305175781,80.94999694824219,79.94999694824219,81.13999938964844,1300000.0
2011-04-29,81.0,80.18000030517578,80.0999984741211,81.52999877929688,1741700.0
2011-05-02,80.7699966430664,80.1500015258789,79.63999938964844,80.9800033569336,941400.0
2011-05-03,80.19999694824219,79.38999938964844,79.05999755859375,80.5999984741211,1000000.0
2011-05-04,79.19999694824219,78.8499984741211,78.61000061035156,79.73999786376953,1152100.0
2011-05-05,78.56999969482422,79.26000213623047,78.2699966430664,80.0999984741211,1091800.0
2011-05-06,80.18000030517578,79.52999877929688,79.41999816894531,80.36000061035156,817400.0
2011-05-09,79.44999694824219,80.30999755859375,79.26000213623047,80.43000030517578,931500.0
2011-05-10,80.58999633789062,80.94999694824219,80.30000305175781,81.12999725341797,754000.0
2011-05-11,80.86000061035156,80.43000030517578,80.16000366210938,81.04000091552734,1003200.0
2011-05-12,80.22000122070312,80.68000030517578,79.5199966430664,80.81999969482422,881000.0
2011-05-13,80.86000061035156,79.7699966430664,79.44000244140625,80.94000244140625,807600.0
2011-05-16,80.30000305175781,79.80000305175781,79.01000213623047,80.30000305175781,958300.0
2011-05-17,79.4800033569336,79.22000122070312,78.66999816894531,79.62999725341797,1024100.0
2011-05-18,79.29000091552734,80.23999786376953,78.5999984741211,80.45999908447266,818700.0
2011-05-19,80.5,80.80000305175781,80.12000274658203,81.20999908447266,893000.0
2011-05-20,80.7300033569336,80.56999969482422,80.2300033569336,81.0,773300.0
2011-05-23,79.55999755859375,79.9800033569336,79.0999984741211,80.16000366210938,802600.0
2011-05-24,80.05999755859375,79.56999969482422,79.22000122070312,80.18000030517578,878900.0
2011-05-25,79.51000213623047,79.62000274658203,79.0999984741211,79.91000366210938,1005200.0
2011-05-26,79.52999877929688,79.98999786376953,79.01000213623047,80.22000122070312,1018000.0
2011-05-27,79.95999908447266,79.91999816894531,79.62999725341797,80.41999816894531,591700.0
2011-05-31,80.58999633789062,80.22000122070312,79.70999908447266,80.9000015258789,934100.0
2011-06-01,79.94999694824219,78.22000122070312,78.22000122070312,80.5199966430664,837600.0
2011-06-02,78.37999725341797,78.86000061035156,78.19000244140625,79.20999908447266,753400.0
2011-06-03,78.19000244140625,77.76000213623047,77.33999633789062,78.25,748000.0
2011-06-06,77.38999938964844,76.97000122070312,76.9000015258789,77.79000091552734,645600.0
2011-06-07,77.13999938964844,76.83000183105469,76.7300033569336,77.4800033569336,657000.0
2011-06-08,76.81999969482422,76.30000305175781,76.04000091552734,76.9800033569336,529600.0
2011-06-09,76.36000061035156,76.41999816894531,76.06999969482422,76.72000122070312,602900.0
2011-06-10,76.30999755859375,75.83000183105469,75.75,76.37999725341797,640000.0
2011-06-13,75.77999877929688,76.11000061035156,75.66999816894531,76.38999938964844,769800.0
2011-06-14,76.7300033569336,77.37999725341797,76.48999786376953,77.54000091552734,893200.0
2011-06-15,76.62000274658203,76.44000244140625,76.13999938964844,77.0,951600.0
2011-06-16,76.44000244140625,76.2300033569336,76.05999755859375,77.0,987500.0
2011-06-17,77.26000213623047,76.87999725341797,76.61000061035156,77.47000122070312,1562300.0
2011-06-20,76.80000305175781,77.30000305175781,76.6500015258789,77.83000183105469,544200.0
2011-06-21,77.66999816894531,77.95999908447266,77.25,78.19999694824219,612000.0
2011-06-22,77.80000305175781,77.5999984741211,77.51000213623047,78.37999725341797,676900.0
2011-06-23,76.7300033569336,77.41000366210938,76.16999816894531,77.58000183105469,969000.0
2011-06-24,77.33000183105469,76.08999633789062,76.05999755859375,77.70999908447266,989300.0
2011-06-27,75.94999694824219,76.94999694824219,75.8499984741211,76.98999786376953,793800.0
2011-06-28,77.04000091552734,77.9800033569336,76.83000183105469,78.22000122070312,522100.0
2011-06-29,78.27999877929688,78.08999633789062,77.7699966430664,78.58000183105469,656500.0
2011-06-30,78.19000244140625,78.83999633789062,78.01000213623047,79.69000244140625,806600.0
2011-07-01,79.0999984741211,80.62000274658203,78.83999633789062,80.98999786376953,978600.0
2011-07-05,80.80000305175781,80.47000122070312,80.0999984741211,80.94000244140625,833000.0
2011-07-06,80.5,81.16000366210938,80.37000274658203,81.44999694824219,864500.0
2011-07-07,81.66999816894531,82.0999984741211,81.33999633789062,82.61000061035156,844700.0
2011-07-08,81.06999969482422,81.4800033569336,81.01000213623047,81.83000183105469,827200.0
2011-07-11,80.51000213623047,80.44999694824219,79.8499984741211,80.93000030517578,939200.0
2011-07-12,80.47000122070312,79.51000213623047,79.43000030517578,80.62000274658203,791000.0
2011-07-13,79.98999786376953,79.5999984741211,79.36000061035156,80.5,626800.0
2011-07-14,79.62000274658203,78.91999816894531,78.48999786376953,80.0199966430664,692500.0
2011-07-15,79.05999755859375,78.55999755859375,77.77999877929688,79.16000366210938,997600.0
2011-07-18,78.30999755859375,78.06999969482422,77.66000366210938,78.44000244140625,866400.0
2011-07-19,78.63999938964844,79.30000305175781,78.54000091552734,79.44999694824219,599200.0
2011-07-20,79.01000213623047,78.69000244140625,78.26000213623047,79.16999816894531,599600.0
2011-07-21,79.0199966430664,79.79000091552734,79.0199966430664,80.33000183105469,789500.0
2011-07-22,79.70999908447266,80.43000030517578,79.66999816894531,80.97000122070312,870300.0
2011-07-25,80.05999755859375,81.20999908447266,79.76000213623047,81.45999908447266,1004900.0
2011-07-26,80.93000030517578,80.25,79.86000061035156,80.93000030517578,1170200.0
2011-07-27,76.81999969482422,73.87999725341797,73.29000091552734,77.0,3916300.0
2011-07-28,73.61000061035156,72.70999908447266,72.51000213623047,74.30000305175781,2292600.0
2011-07-29,72.22000122070312,72.30999755859375,71.52999877929688,73.2699966430664,1239600.0
2011-08-01,73.18000030517578,71.69000244140625,70.97000122070312,73.18000030517578,1096900.0
