Date,heiopen,heiclose,heilow,heihigh,heivolume
2011-04-12,15.880683898925781,15.652618408203125,15.547760963439941,15.972434043884277,646800.0
2011-04-13,15.79155445098877,15.660482406616211,15.442902565002441,15.79155445098877,223500.0
2011-04-14,15.508439064025879,15.59494686126709,15.306588172912598,15.634267807006836,197100.0
2011-04-15,15.526788711547852,15.558246612548828,15.442902565002441,15.670968055725098,457000.0
2011-04-18,15.296102523803711,15.201730728149414,15.057551383972168,15.359017372131348,195700.0
2011-04-19,15.269887924194336,15.12570858001709,15.002501487731934,15.335424423217773,151500.0
2011-04-20,15.395716667175293,15.608054161071777,15.335424423217773,15.62640380859375,296800.0
2011-04-21,15.739126205444336,15.718153953552246,15.440281867980957,15.739126205444336,223100.0
2011-04-25,15.497953414916992,15.487467765808105,15.332802772521973,15.5765962600708,169000.0
2011-04-26,15.532032012939453,15.541862487792969,15.240396499633789,15.843328475952148,454000.0
2011-04-27,15.518924713134766,15.538585662841797,15.355084419250488,15.594290733337402,189500.0
2011-04-28,15.46321964263916,15.584461212158203,15.378022193908691,15.62378215789795,155100.0
2011-04-29,15.663104057312012,15.781068801879883,15.574630737304688,15.872818946838379,271300.0
2011-05-02,15.784345626831055,15.60739803314209,15.594290733337402,15.895756721496582,198100.0
2011-05-03,15.564800262451172,15.266611099243164,15.21418285369873,15.672934532165527,753300.0
2011-05-04,15.250226974487305,14.873394966125488,14.8602876663208,15.305932998657227,311000.0
2011-05-05,14.719385147094727,14.955315589904785,14.666956901550293,15.187968254089355,210200.0
2011-05-06,15.168307304382324,15.790899276733398,15.10932445526123,15.879372596740723,439700.0
2011-05-09,15.718809127807617,16.036659240722656,15.718809127807617,16.13168716430664,265100.0
2011-05-10,16.161176681518555,16.45608901977539,16.161176681518555,16.469196319580078,189700.0
2011-05-11,16.446258544921875,16.357786178588867,16.302080154418945,16.475749969482422,258800.0
2011-05-12,16.2955265045166,16.619930267333984,16.197221755981445,16.665803909301758,158500.0
2011-05-13,16.6723575592041,16.403661727905273,16.318464279174805,16.783769607543945,178800.0
2011-05-16,16.23982048034668,16.233266830444336,16.22015953063965,16.462642669677734,216600.0
2011-05-17,15.964570045471191,16.305356979370117,15.964570045471191,16.393831253051758,392800.0
2011-05-18,16.357786178588867,16.315187454223633,16.25948143005371,16.426597595214844,158500.0
2011-05-19,16.465919494628906,16.50851821899414,16.282419204711914,16.570777893066406,172100.0
2011-05-20,16.426597595214844,16.518348693847656,16.341402053833008,16.626483917236328,274500.0
2011-05-23,16.138240814208984,16.534732818603516,16.138240814208984,16.659250259399414,293300.0
2011-05-24,16.570777893066406,16.30863380432129,16.302080154418945,16.6297607421875,334700.0
2011-05-25,16.711679458618164,17.927371978759766,16.6297607421875,18.330419540405273,1259000.0
2011-05-26,17.661951065063477,17.70454978942871,17.367040634155273,17.7405948638916,582200.0
2011-05-27,17.714380264282227,17.681612014770508,17.606246948242188,17.783193588256836,270300.0
2011-05-31,17.838899612426758,18.015846252441406,17.501388549804688,18.019123077392578,585100.0
2011-06-01,18.00601577758789,17.2359676361084,17.114727020263672,18.00601577758789,796000.0
2011-06-02,17.285120010375977,17.334272384643555,17.121280670166016,17.462066650390625,203500.0
2011-06-03,17.196645736694336,17.09506607055664,17.03936004638672,17.403085708618164,366300.0
2011-06-06,17.09506607055664,17.05902099609375,17.03936004638672,17.337549209594727,306600.0
2011-06-07,17.20319938659668,17.03936004638672,17.03936004638672,17.20319938659668,268300.0
2011-06-08,17.03936004638672,17.045913696289062,17.016422271728516,17.137664794921875,251500.0
2011-06-09,17.098342895507812,16.947608947753906,16.91811752319336,17.154048919677734,275000.0
2011-06-10,16.832921981811523,16.554393768310547,16.48885726928711,16.868967056274414,377000.0
2011-06-13,16.678911209106445,16.89518165588379,16.55767059326172,16.941055297851562,423300.0
2011-06-14,17.108173370361328,17.406362533569336,17.032806396484375,17.498111724853516,415000.0
2011-06-15,17.18353843688965,17.199922561645508,17.04263687133789,17.475173950195312,307800.0
2011-06-16,17.213029861450195,17.321165084838867,17.14749526977539,17.45551300048828,382200.0
2011-06-17,17.409637451171875,17.265459060668945,17.229413986206055,17.75697898864746,559600.0
2011-06-20,17.199922561645508,17.64556884765625,17.065574645996094,17.68816566467285,261800.0
2011-06-21,17.80940818786621,18.104320526123047,17.68816566467285,18.310758590698242,383700.0
2011-06-22,18.03878402709961,17.901159286499023,17.87494468688965,18.114151000976562,555700.0
2011-06-23,17.658676147460938,17.924095153808594,17.409637451171875,18.02239990234375,285100.0
2011-06-24,17.93392562866211,17.445682525634766,17.367040634155273,17.93392562866211,1934600.0
2011-06-27,17.432575225830078,17.642292022705078,17.27528953552246,17.70454978942871,383700.0
2011-06-28,17.743871688842773,17.77008628845215,17.606246948242188,17.871667861938477,372200.0
2011-06-29,17.819238662719727,17.763532638549805,17.675058364868164,17.884775161743164,346500.0
2011-06-30,17.855283737182617,17.93720245361328,17.678335189819336,18.061721801757812,333800.0
2011-07-01,17.992908477783203,18.3271427154541,17.930648803710938,18.422168731689453,421300.0
2011-07-05,18.32386589050293,18.43199920654297,18.25505256652832,18.530303955078125,263700.0
2011-07-06,18.39267921447754,18.730188369750977,18.196069717407227,18.77278709411621,296000.0
2011-07-07,18.762956619262695,18.854707717895508,18.661376953125,18.998886108398438,300700.0
2011-07-08,18.694143295288086,18.920242309570312,18.48442840576172,18.998886108398438,323500.0
2011-07-11,18.759679794311523,18.559795379638672,18.43527603149414,18.87764549255371,377700.0
2011-07-12,18.513919830322266,18.399232864379883,18.366464614868164,18.690866470336914,384300.0
2011-07-13,18.530303955078125,18.45166015625,18.3271427154541,18.661376953125,293100.0
2011-07-14,18.454936981201172,18.104320526123047,18.0748291015625,18.530303955078125,318700.0
2011-07-15,18.09449005126953,18.097766876220703,17.966693878173828,18.212453842163086,425800.0
2011-07-18,18.019123077392578,17.796300888061523,17.675058364868164,18.03878402709961,273700.0
2011-07-19,17.89788246154785,18.481151580810547,17.89788246154785,18.48770523071289,366000.0
2011-07-20,18.52375030517578,18.60894775390625,18.438552856445312,18.651546478271484,385800.0
2011-07-21,18.72035789489746,18.648269653320312,18.57290267944336,18.923519134521484,457000.0
2011-07-22,18.658100128173828,18.64171600341797,18.494258880615234,18.795724868774414,225000.0
2011-07-25,18.346803665161133,18.405786514282227,18.294374465942383,18.602394104003906,285100.0
2011-07-26,18.405786514282227,18.16002655029297,18.156749725341797,18.4090633392334,259300.0
2011-07-27,18.02239990234375,17.09506607055664,16.98693084716797,18.025676727294922,570600.0
2011-07-28,17.140941619873047,17.196645736694336,17.098342895507812,17.478450775146484,308100.0
2011-07-29,17.03936004638672,17.124557495117188,16.633037567138672,17.285120010375977,334300.0
2011-08-01,17.22286033630371,17.134387969970703,16.865690231323242,17.373594284057617,366600.0
2011-08-02,17.000038146972656,16.74117088317871,16.728063583374023,17.30805778503418,555700.0
2011-08-03,16.72150993347168,16.77393913269043,16.22343635559082,16.947608947753906,397700.0
2011-08-04,16.482303619384766,15.74174690246582,15.725362777709961,16.665803909301758,526600.0
2011-08-05,15.948185920715332,15.128985404968262,14.879948616027832,15.948185920715332,784300.0
2011-08-08,14.578483581542969,13.552845001220703,13.457818031311035,15.541862487792969,1039100.0
2011-08-09,13.965721130371094,15.594290733337402,13.123583793640137,15.790899276733398,1063300.0
2011-08-10,14.99135971069336,14.650572776794434,14.614527702331543,15.518924713134766,1092600.0
2011-08-11,14.761983871459961,15.122431755065918,14.526054382324219,15.558246612548828,601800.0
2011-08-12,15.338701248168945,15.686041831970215,15.040512084960938,15.708979606628418,415200.0
2011-08-15,15.862988471984863,16.046489715576172,15.846604347229004,16.134963989257812,537100.0
2011-08-16,15.895756721496582,15.718809127807617,15.522201538085938,16.033382415771484,444500.0
2011-08-17,15.820390701293945,15.777791976928711,15.574630737304688,15.882649421691895,218200.0
2011-08-18,15.165030479431152,14.79475212097168,14.59158992767334,15.368191719055176,699600.0
2011-08-19,14.421196937561035,14.473625183105469,14.421196937561035,14.994636535644531,562700.0
2011-08-22,14.938931465148926,14.52933120727539,14.31306266784668,14.997913360595703,333200.0
2011-08-23,14.673510551452637,16.32829475402832,14.673510551452637,16.43642807006836,908100.0
2011-08-24,16.57733154296875,16.70512580871582,15.718809127807617,16.927947998046875,1065600.0
2011-08-25,17.350656509399414,17.602970123291016,17.07868194580078,17.956863403320312,1932700.0
2011-08-26,17.448959350585938,17.907712936401367,17.101619720458984,18.032230377197266,688700.0
2011-08-29,18.02239990234375,18.04206085205078,17.596416473388672,18.087936401367188,897200.0
2011-08-30,17.95030975341797,17.999462127685547,17.802854537963867,18.205900192260742,771500.0
2011-08-31,18.156749725341797,17.865114212036133,17.56037139892578,18.228837966918945,689500.0
2011-09-01,17.855283737182617,17.530879974365234,17.350656509399414,18.34025001525879,711800.0
2011-09-02,17.373594284057617,16.718233108520508,16.675634384155273,17.406362533569336,662100.0
2011-09-06,16.121856689453125,16.98693084716797,16.121856689453125,17.02297592163086,599500.0
2011-09-07,17.314611434936523,17.154048919677734,17.052467346191406,17.317888259887695,550700.0
2011-09-08,17.003314971923828,16.59371566772461,16.50524139404297,17.34410285949707,759000.0
2011-09-09,16.462642669677734,15.935078620910645,15.74174690246582,16.564224243164062,858500.0
2011-09-12,15.604121208190918,15.90886402130127,15.528755187988281,16.05959701538086,328500.0
2011-09-13,15.97439956665039,15.994060516357422,15.771238327026367,16.25948143005371,412000.0
2011-09-14,16.092365264892578,16.249650955200195,15.617228507995605,16.538009643554688,490700.0
2011-09-15,16.406938552856445,16.442981719970703,16.20377540588379,16.554393768310547,315600.0
2011-09-16,16.574054718017578,16.25948143005371,16.229990005493164,16.836198806762695,918300.0
2011-09-19,16.11530303955078,16.000614166259766,15.777791976928711,16.174283981323242,606500.0
2011-09-20,16.089088439941406,15.289548873901367,15.197798728942871,16.18739128112793,807000.0
2011-09-21,15.466496467590332,15.564800262451172,15.450112342834473,16.141517639160156,920200.0
2011-09-22,15.033958435058594,14.857010841369629,14.657126426696777,15.600844383239746,978800.0
2011-09-23,14.83079719543457,15.456665992736816,14.83079719543457,15.476325988769531,514100.0
2011-09-26,15.584461212158203,15.718809127807617,15.115878105163574,15.735193252563477,604600.0
2011-09-27,16.020275115966797,16.551116943359375,15.862988471984863,16.74117088317871,988200.0
2011-09-28,16.52490234375,16.174283981323242,16.174283981323242,16.787046432495117,819600.0
2011-09-29,16.6297607421875,16.00716781616211,15.538585662841797,16.796876907348633,541800.0
2011-09-30,15.728639602661133,16.134963989257812,15.597567558288574,16.384000778198242,792800.0
