Date,pbyiopen,pbyiclose,pbyilow,pbyihigh,pbyivolume
2015-02-24,210.00999450683594,201.75999450683594,196.47999572753906,211.60000610351562,424000
2015-02-25,201.25,204.4499969482422,195.1300048828125,204.80999755859375,262900
2015-02-26,204.24000549316406,205.9600067138672,202.5800018310547,210.0,211400
2015-02-27,208.0,213.00999450683594,204.6300048828125,214.69000244140625,350400
2015-03-02,213.52999877929688,213.75,206.10000610351562,214.72000122070312,240800
2015-03-03,212.75,206.00999450683594,202.00999450683594,214.39999389648438,459200
2015-03-04,206.00999450683594,206.9600067138672,202.27000427246094,209.74000549316406,367200
2015-03-05,209.3300018310547,243.1699981689453,206.60000610351562,244.99000549316406,930600
2015-03-06,240.74000549316406,232.8300018310547,230.6199951171875,243.38999938964844,465100
2015-03-09,233.6300048828125,230.6699981689453,228.1999969482422,238.16000366210938,241700
2015-03-10,231.1999969482422,236.61000061035156,225.19000244140625,238.1300048828125,411300
2015-03-11,236.50999450683594,237.77000427246094,232.00999450683594,242.4499969482422,319800
2015-03-12,239.42999267578125,233.97999572753906,228.0,240.9499969482422,318400
2015-03-13,234.36000061035156,238.38999938964844,232.27999877929688,243.0,336300
2015-03-16,240.00999450683594,248.33999633789062,238.86000061035156,251.0,367500
2015-03-17,247.7899932861328,245.27000427246094,237.02999877929688,251.52999877929688,324600
2015-03-18,242.92999267578125,245.47999572753906,238.63999938964844,247.24000549316406,195900
2015-03-19,244.13999938964844,249.7100067138672,242.5,252.9199981689453,241700
2015-03-20,250.72000122070312,234.0,233.75999450683594,251.6699981689453,466200
2015-03-23,233.8000030517578,227.75999450683594,226.50999450683594,234.49000549316406,230200
2015-03-24,226.75,225.4499969482422,223.97999572753906,236.39999389648438,300000
2015-03-25,225.77000427246094,215.6300048828125,215.3800048828125,231.19000244140625,340000
2015-03-26,215.91000366210938,217.3800048828125,213.11000061035156,222.99000549316406,309500
2015-03-27,217.97999572753906,216.0,214.30999755859375,223.16000366210938,251300
2015-03-30,219.4199981689453,239.75999450683594,218.99000549316406,240.16000366210938,553000
2015-03-31,237.13999938964844,236.11000061035156,233.1699981689453,238.72999572753906,465900
2015-04-01,235.39999389648438,231.5800018310547,224.13999938964844,242.17999267578125,253200
2015-04-02,231.17999267578125,230.60000610351562,229.19000244140625,234.6999969482422,166400
2015-04-06,229.64999389648438,226.97999572753906,226.02999877929688,232.7100067138672,124900
2015-04-07,227.5399932861328,228.7100067138672,227.2899932861328,237.74000549316406,146500
2015-04-08,228.97999572753906,230.74000549316406,228.88999938964844,238.52000427246094,175300
2015-04-09,230.9499969482422,226.4499969482422,224.10000610351562,232.77000427246094,171200
2015-04-10,227.35000610351562,230.47999572753906,223.0500030517578,231.7100067138672,241600
2015-04-13,230.44000244140625,234.97999572753906,230.44000244140625,235.0,182800
2015-04-14,234.1999969482422,234.9199981689453,230.25,238.38999938964844,135800
2015-04-15,235.5,243.02000427246094,231.44000244140625,244.89999389648438,271400
2015-04-16,241.77999877929688,235.39999389648438,234.6999969482422,243.97000122070312,168600
2015-04-17,233.86000061035156,227.85000610351562,225.0,235.0,292200
2015-04-20,229.83999633789062,228.1999969482422,226.42999267578125,231.3000030517578,253800
2015-04-21,230.9600067138672,229.8699951171875,226.5,234.72999572753906,185000
2015-04-22,230.86000061035156,225.6300048828125,225.39999389648438,230.9600067138672,131000
2015-04-23,224.9199981689453,228.4499969482422,224.72999572753906,231.3000030517578,108300
2015-04-24,227.5800018310547,222.10000610351562,220.89999389648438,228.75,228600
2015-04-27,222.63999938964844,210.63999938964844,206.5500030517578,225.00999450683594,366900
2015-04-28,211.61000061035156,199.5500030517578,197.0,213.22000122070312,537300
2015-04-29,197.55999755859375,194.86000061035156,192.0500030517578,203.30999755859375,368600
2015-04-30,193.4499969482422,180.5800018310547,180.0,195.5,369100
2015-05-01,183.00999450683594,188.25999450683594,183.00999450683594,188.63999938964844,373300
2015-05-04,189.60000610351562,192.99000549316406,189.10000610351562,199.1300048828125,317400
2015-05-05,187.86000061035156,178.4499969482422,170.30999755859375,189.80999755859375,730700
2015-05-06,185.0500030517578,185.61000061035156,182.72999572753906,191.30999755859375,579600
2015-05-07,183.55999755859375,190.5800018310547,183.24000549316406,191.1699981689453,344800
2015-05-08,194.6999969482422,200.0800018310547,193.5,202.08999633789062,465400
2015-05-11,200.36000061035156,200.97999572753906,196.30999755859375,203.5500030517578,338100
2015-05-12,196.97000122070312,204.0,190.00999450683594,207.1300048828125,473500
2015-05-13,205.0,209.72000122070312,198.83999633789062,212.42999267578125,862000
2015-05-14,177.25,170.6699981689453,168.4600067138672,178.0,3082400
2015-05-15,170.22999572753906,177.00999450683594,170.0,177.02000427246094,785000
2015-05-18,177.61000061035156,181.3000030517578,177.61000061035156,183.77000427246094,513800
2015-05-19,182.14999389648438,181.6199951171875,178.5399932861328,183.0,595800
2015-05-20,183.0,189.49000549316406,181.38999938964844,197.5399932861328,834800
2015-05-21,190.50999450683594,191.6999969482422,186.3699951171875,194.11000061035156,506200
2015-05-22,192.27000427246094,190.91000366210938,189.47000122070312,194.88999938964844,358200
2015-05-26,190.3800048828125,198.52000427246094,190.14999389648438,199.47999572753906,786800
2015-05-27,199.1999969482422,200.2100067138672,195.02000427246094,200.88999938964844,734500
2015-05-28,200.02000427246094,200.0500030517578,195.25,201.47000122070312,704400
2015-05-29,200.97000122070312,195.4499969482422,193.60000610351562,201.49000549316406,1523100
2015-06-01,191.9499969482422,169.97000122070312,169.0,195.0,2926600
2015-06-02,172.6699981689453,146.64999389648438,143.16000366210938,172.77000427246094,3602900
2015-06-03,146.07000732421875,147.02000427246094,142.57000732421875,154.38999938964844,1788700
2015-06-04,146.36000061035156,144.24000549316406,141.1999969482422,149.7100067138672,1457200
2015-06-05,143.66000366210938,138.7899932861328,136.02999877929688,143.66000366210938,1405700
2015-06-08,138.8000030517578,132.3000030517578,129.75,138.8000030517578,804800
2015-06-09,132.2100067138672,130.8000030517578,127.47000122070312,134.2899932861328,603800
2015-06-10,130.3000030517578,133.24000549316406,128.19000244140625,133.49000549316406,507000
2015-06-11,134.3699951171875,133.16000366210938,132.0800018310547,136.4600067138672,492300
2015-06-12,132.25999450683594,129.02000427246094,128.17999267578125,132.25999450683594,297200
2015-06-15,127.05000305175781,129.92999267578125,126.63999938964844,131.0399932861328,368600
2015-06-16,129.11000061035156,129.0,128.42999267578125,131.30999755859375,336500
2015-06-17,129.50999450683594,123.25,122.68000030517578,130.52000427246094,671900
2015-06-18,123.8499984741211,125.70999908447266,123.05000305175781,130.77000427246094,661400
2015-06-19,125.9800033569336,125.11000061035156,121.04000091552734,126.66000366210938,797500
2015-06-22,125.77999877929688,124.38999938964844,123.4000015258789,126.05999755859375,303800
2015-06-23,124.76000213623047,126.58000183105469,123.9000015258789,127.91999816894531,524400
2015-06-24,126.47000122070312,121.69999694824219,121.04000091552734,126.47000122070312,676100
2015-06-25,122.0199966430664,122.9000015258789,121.68000030517578,123.98999786376953,477800
2015-06-26,123.62999725341797,115.72000122070312,115.58000183105469,123.98999786376953,2255800
2015-06-29,113.75,113.54000091552734,112.31999969482422,117.9800033569336,561300
2015-06-30,115.41999816894531,116.75,113.08000183105469,118.38999938964844,651400
2015-07-01,118.73999786376953,112.26000213623047,110.18000030517578,119.36000061035156,539500
2015-07-02,112.61000061035156,112.11000061035156,111.12000274658203,113.80000305175781,671800
2015-07-06,110.1500015258789,113.43000030517578,110.0,114.87000274658203,350800
2015-07-07,114.05999755859375,114.55999755859375,112.08000183105469,116.36000061035156,574000
2015-07-08,113.75,108.9000015258789,108.29000091552734,114.12000274658203,442900
2015-07-09,113.98999786376953,108.37000274658203,107.75,113.98999786376953,514000
2015-07-10,110.31999969482422,106.25,105.7699966430664,110.76000213623047,431200
2015-07-13,107.5,106.02999877929688,105.05999755859375,108.83000183105469,326600
2015-07-14,106.18000030517578,109.3499984741211,106.18000030517578,111.19000244140625,724400
2015-07-15,110.06999969482422,107.0,106.69000244140625,111.22000122070312,542800
2015-07-16,107.37000274658203,107.45999908447266,106.5199966430664,109.0,307200
2015-07-17,107.33999633789062,104.45999908447266,102.62000274658203,108.25,352000
2015-07-20,104.31999969482422,103.26000213623047,101.94000244140625,105.05000305175781,403300
2015-07-21,103.43000030517578,99.72000122070312,98.27999877929688,103.43000030517578,491900
2015-07-22,98.02999877929688,100.0,97.73999786376953,101.02999877929688,321900
2015-07-23,100.16999816894531,98.75,97.87999725341797,101.9000015258789,391400
2015-07-24,97.4800033569336,89.29000091552734,89.0,98.37999725341797,730800
2015-07-27,88.22000122070312,84.69000244140625,84.5199966430664,88.22000122070312,806400
2015-07-28,85.12000274658203,87.22000122070312,83.05999755859375,87.37000274658203,1150600
2015-07-29,87.54000091552734,83.9000015258789,82.62000274658203,88.68000030517578,795200
2015-07-30,83.80000305175781,84.12999725341797,80.76000213623047,84.4800033569336,572700
2015-07-31,84.37999725341797,90.5999984741211,83.88999938964844,92.11000061035156,945500
2015-08-03,90.16999816894531,87.87999725341797,86.2300033569336,90.63999938964844,575300
2015-08-04,88.87999725341797,88.44999694824219,87.08000183105469,89.55000305175781,389600
2015-08-05,88.58999633789062,90.20999908447266,88.58999633789062,91.8499984741211,568700
2015-08-06,90.0,85.9000015258789,83.93000030517578,92.0,423300
2015-08-07,85.5199966430664,85.94000244140625,82.30999755859375,86.81999969482422,488000
2015-08-10,87.19999694824219,91.6500015258789,86.5999984741211,92.22000122070312,765800
2015-08-11,89.5,97.01000213623047,87.05000305175781,97.91000366210938,1014000
2015-08-12,95.75,89.58999633789062,86.55000305175781,96.4000015258789,775200
2015-08-13,88.83999633789062,89.0,88.37000274658203,92.33999633789062,484800
2015-08-14,88.79000091552734,91.62999725341797,87.56999969482422,91.83000183105469,272400
2015-08-17,91.55000305175781,95.72000122070312,91.12000274658203,96.1500015258789,316400
2015-08-18,95.5,91.9000015258789,90.86000061035156,96.83999633789062,442000
2015-08-19,91.11000061035156,94.02999877929688,89.13999938964844,94.83000183105469,451700
2015-08-20,92.79000091552734,89.76000213623047,89.29000091552734,95.16999816894531,376100
2015-08-21,88.31999969482422,90.0999984741211,87.13999938964844,93.55000305175781,605400
2015-08-24,84.6500015258789,81.73999786376953,81.01000213623047,84.6500015258789,546700
2015-08-25,85.18000030517578,81.0199966430664,81.01000213623047,86.87999725341797,453800
2015-08-26,84.0,86.43000030517578,79.29000091552734,86.83000183105469,492800
2015-08-27,89.44000244140625,88.62999725341797,86.2300033569336,90.05999755859375,412800
2015-08-28,88.66000366210938,94.83999633789062,88.5,95.63999938964844,464400
2015-08-31,94.7699966430664,91.91999816894531,90.22000122070312,96.75,551800
2015-09-01,89.37000274658203,89.45999908447266,88.0999984741211,91.55999755859375,461900
2015-09-02,90.87999725341797,94.44000244140625,88.27999877929688,94.72000122070312,331300
2015-09-03,94.94999694824219,90.52999877929688,89.87999725341797,96.73999786376953,408600
2015-09-04,89.12000274658203,90.1500015258789,88.06999969482422,91.06999969482422,251800
2015-09-08,91.62000274658203,95.22000122070312,91.12999725341797,97.48999786376953,497100
2015-09-09,96.48999786376953,93.55000305175781,92.9800033569336,96.70999908447266,274300
2015-09-10,94.87000274658203,96.69000244140625,93.55999755859375,98.76000213623047,380300
2015-09-11,99.12000274658203,103.27999877929688,95.5999984741211,104.06999969482422,755600
2015-09-14,103.37000274658203,102.22000122070312,99.73999786376953,104.05000305175781,404700
2015-09-15,102.36000061035156,101.95999908447266,100.76000213623047,103.51000213623047,374600
2015-09-16,101.47000122070312,102.23999786376953,100.12999725341797,104.31999969482422,322700
2015-09-17,101.55999755859375,102.94999694824219,101.20999908447266,107.48999786376953,751300
2015-09-18,101.87999725341797,102.45999908447266,99.0,103.0,613300
2015-09-21,102.62000274658203,97.36000061035156,96.11000061035156,103.62000274658203,544000
2015-09-22,95.9800033569336,94.25,93.0999984741211,96.87999725341797,542300
2015-09-23,94.88999938964844,88.2699966430664,87.01000213623047,95.18000030517578,626900
2015-09-24,87.43000030517578,88.43000030517578,85.6500015258789,90.55000305175781,521000
2015-09-25,88.55000305175781,82.01000213623047,79.01000213623047,89.62999725341797,456500
2015-09-28,82.01000213623047,75.05000305175781,73.23999786376953,84.31999969482422,979500
2015-09-29,75.33000183105469,71.47000122070312,70.87999725341797,76.62000274658203,734300
2015-09-30,72.16000366210938,75.36000061035156,70.38999938964844,75.58000183105469,726300
2015-10-01,75.29000091552734,76.69999694824219,73.06999969482422,76.77999877929688,470800
2015-10-02,75.69000244140625,76.9000015258789,73.69000244140625,77.36000061035156,482700
2015-10-05,78.2300033569336,80.0,77.6500015258789,83.41999816894531,726800
2015-10-06,78.5199966430664,75.29000091552734,73.9000015258789,79.56999969482422,723800
2015-10-07,75.30000305175781,76.54000091552734,73.69999694824219,76.9800033569336,796600
2015-10-08,76.13999938964844,75.5199966430664,72.12999725341797,76.83000183105469,353100
2015-10-09,76.01000213623047,79.41000366210938,74.2699966430664,79.9000015258789,306000
2015-10-12,80.44999694824219,78.2300033569336,77.58000183105469,80.55999755859375,245100
2015-10-13,77.56999969482422,78.77999877929688,77.56999969482422,83.51000213623047,403300
2015-10-14,79.69000244140625,79.7300033569336,78.12000274658203,81.23999786376953,299300
2015-10-15,78.93000030517578,82.2699966430664,78.37000274658203,82.94999694824219,468100
2015-10-16,82.41000366210938,82.91000366210938,81.04000091552734,84.97000122070312,354000
2015-10-19,82.41000366210938,82.23999786376953,80.37000274658203,85.0,183400
2015-10-20,82.19999694824219,84.08000183105469,81.44000244140625,84.80999755859375,601800
2015-10-21,84.19000244140625,85.87999725341797,83.80999755859375,88.51000213623047,851700
2015-10-22,86.30000305175781,85.83000183105469,84.75,86.80999755859375,833000
2015-10-23,87.25,87.87000274658203,85.5199966430664,88.44000244140625,436300
2015-10-26,87.8499984741211,84.27999877929688,83.8499984741211,88.45999908447266,491000
2015-10-27,84.27999877929688,87.69000244140625,83.26000213623047,88.4000015258789,391000
2015-10-28,87.55000305175781,86.36000061035156,84.05999755859375,88.4000015258789,426400
2015-10-29,86.5999984741211,86.80000305175781,85.47000122070312,87.76000213623047,583600
2015-10-30,86.80999755859375,82.41999816894531,82.0999984741211,87.0199966430664,650400
2015-11-02,83.62000274658203,92.11000061035156,82.05999755859375,94.20999908447266,713200
2015-11-03,92.18000030517578,90.3499984741211,90.08000183105469,93.80999755859375,602900
2015-11-04,90.86000061035156,92.91000366210938,89.70999908447266,94.93000030517578,601600
2015-11-05,93.44000244140625,89.91999816894531,89.55999755859375,94.81999969482422,466700
2015-11-06,89.25,89.27999877929688,88.05999755859375,93.2699966430664,397500
2015-11-09,89.47000122070312,90.94000244140625,89.27999877929688,93.61000061035156,518900
2015-11-10,89.25,80.69000244140625,79.0,90.0,1223800
2015-11-11,80.70999908447266,76.55999755859375,76.55000305175781,81.30000305175781,391800
2015-11-12,76.25,73.83000183105469,73.66000366210938,77.48999786376953,618800
2015-11-13,73.6500015258789,72.80999755859375,71.83000183105469,75.38999938964844,624000
2015-11-16,72.22000122070312,68.62999725341797,67.1500015258789,72.69000244140625,678700
2015-11-17,68.75,64.97000122070312,64.08999633789062,69.45999908447266,784000
2015-11-18,65.08000183105469,70.33000183105469,62.79999923706055,70.66999816894531,666400
2015-11-19,70.0,67.3499984741211,66.16999816894531,71.01000213623047,555300
2015-11-20,67.44999694824219,68.83000183105469,66.83000183105469,69.77999877929688,498000
2015-11-23,68.54000091552734,70.20999908447266,68.0,73.77999877929688,789200
2015-11-24,69.8499984741211,73.08999633789062,68.2300033569336,74.7699966430664,702200
2015-11-25,72.91000366210938,75.80000305175781,72.91000366210938,78.37999725341797,484100
2015-11-27,75.62000274658203,74.77999877929688,73.68000030517578,77.83999633789062,226400
2015-11-30,75.04000091552734,75.30000305175781,72.81999969482422,76.68000030517578,1877000
2015-12-01,77.0,77.36000061035156,73.75,78.98999786376953,806500
2015-12-02,77.08000183105469,80.9800033569336,75.52999877929688,82.4800033569336,1105000
2015-12-03,81.33999633789062,73.56999969482422,73.2699966430664,82.80999755859375,550100
2015-12-04,74.0,75.26000213623047,71.41999816894531,77.62000274658203,710100
2015-12-07,74.94999694824219,78.97000122070312,73.06999969482422,81.73999786376953,789600
2015-12-08,78.37999725341797,80.48999786376953,77.05999755859375,81.29000091552734,620900
2015-12-09,80.48999786376953,81.2300033569336,78.58000183105469,82.0,680000
2015-12-10,78.7699966430664,72.22000122070312,69.0199966430664,78.95999908447266,1654000
2015-12-11,71.0999984741211,67.94000244140625,56.11000061035156,72.0,6137500
2015-12-14,70.01000213623047,75.01000213623047,69.01000213623047,76.23999786376953,2217800
2015-12-15,75.58000183105469,75.41999816894531,72.77999877929688,76.86000061035156,714500
2015-12-16,75.4000015258789,75.37000274658203,72.87999725341797,76.51000213623047,673700
2015-12-17,76.0,75.0999984741211,74.0999984741211,77.87000274658203,727600
2015-12-18,74.69999694824219,72.97000122070312,72.97000122070312,76.36000061035156,1092500
2015-12-21,73.29000091552734,73.72000122070312,70.02999877929688,74.19999694824219,883200
2015-12-22,75.05000305175781,74.79000091552734,73.12000274658203,75.86000061035156,915700
2015-12-23,75.37000274658203,75.13999938964844,73.61000061035156,76.27999877929688,644700
2015-12-24,75.01000213623047,76.0,74.25,76.27999877929688,319000
2015-12-28,75.55999755859375,74.0,73.25,76.36000061035156,529000
2015-12-29,74.41999816894531,78.69000244140625,73.79000091552734,79.37999725341797,768700
2015-12-30,78.4800033569336,76.52999877929688,76.48999786376953,78.91999816894531,300700
2015-12-31,76.4000015258789,78.4000015258789,76.01000213623047,78.70999908447266,550000
2016-01-04,76.62999725341797,73.54000091552734,73.0,77.98999786376953,521000
2016-01-05,73.94999694824219,69.9800033569336,69.20999908447266,74.41999816894531,588700
2016-01-06,69.25,67.08999633789062,66.08000183105469,69.33000183105469,796200
2016-01-07,65.56999969482422,60.06999969482422,59.599998474121094,66.70999908447266,1105600
2016-01-08,60.7400016784668,59.0099983215332,58.630001068115234,62.29999923706055,677100
2016-01-11,59.58000183105469,54.220001220703125,52.189998626708984,59.58000183105469,1203600
2016-01-12,55.06999969482422,55.40999984741211,52.18000030517578,60.380001068115234,994200
2016-01-13,56.0099983215332,47.79999923706055,47.47999954223633,56.0099983215332,1142400
2016-01-14,48.11000061035156,51.02000045776367,45.61000061035156,51.279998779296875,923500
2016-01-15,46.4900016784668,49.81999969482422,46.4900016784668,54.61000061035156,1058000
2016-01-19,50.31999969482422,46.91999816894531,45.369998931884766,50.709999084472656,1116800
2016-01-20,45.91999816894531,47.58000183105469,42.52000045776367,48.41999816894531,1023200
2016-01-21,48.06999969482422,45.0,44.91999816894531,50.7400016784668,1030100
2016-01-22,46.16999816894531,45.04999923706055,43.52000045776367,46.540000915527344,912100
2016-01-25,44.5099983215332,45.0099983215332,43.56999969482422,46.5,946300
2016-01-26,45.08000183105469,45.380001068115234,42.63999938964844,45.849998474121094,1224200
2016-01-27,44.90999984741211,43.029998779296875,42.66999816894531,46.09000015258789,703000
2016-01-28,43.68000030517578,41.439998626708984,41.04999923706055,45.15999984741211,838500
2016-01-29,41.40999984741211,41.7400016784668,40.5,43.869998931884766,697900
2016-02-01,41.529998779296875,42.869998931884766,40.439998626708984,43.310001373291016,632500
2016-02-02,42.0099983215332,42.439998626708984,40.72999954223633,43.83000183105469,995800
2016-02-03,42.7599983215332,43.02000045776367,40.5,43.4900016784668,1283300
2016-02-04,42.810001373291016,43.97999954223633,42.619998931884766,44.349998474121094,850200
2016-02-05,43.56999969482422,39.720001220703125,39.22999954223633,43.959999084472656,595800
2016-02-08,38.369998931884766,36.81999969482422,35.43000030517578,38.68000030517578,813900
2016-02-09,35.5,35.5,34.709999084472656,39.970001220703125,610500
2016-02-10,35.52000045776367,36.54999923706055,35.52000045776367,38.709999084472656,450100
2016-02-11,35.720001220703125,38.689998626708984,34.93000030517578,40.54999923706055,840600
2016-02-12,39.09000015258789,39.95000076293945,37.7599983215332,40.310001373291016,641400
2016-02-16,40.47999954223633,42.27000045776367,40.31999969482422,43.869998931884766,858200
2016-02-17,43.0,44.619998931884766,42.66999816894531,45.06999969482422,776800
2016-02-18,44.68000030517578,44.220001220703125,43.33000183105469,45.70000076293945,743700
2016-02-19,43.779998779296875,46.25,43.77000045776367,46.869998931884766,546900
2016-02-22,46.619998931884766,46.599998474121094,46.06999969482422,47.81999969482422,688200
2016-02-23,46.220001220703125,43.81999969482422,43.779998779296875,46.9900016784668,428400
2016-02-24,43.36000061035156,45.09000015258789,41.439998626708984,45.40999984741211,375700
2016-02-25,44.9900016784668,44.369998931884766,43.130001068115234,47.27000045776367,396700
2016-02-26,45.470001220703125,45.720001220703125,44.380001068115234,46.90999984741211,498200
2016-02-29,45.84000015258789,44.779998779296875,44.0099983215332,46.66999816894531,706200
2016-03-01,45.189998626708984,46.29999923706055,43.209999084472656,46.779998779296875,797500
2016-03-02,46.029998779296875,48.279998779296875,45.91999816894531,49.709999084472656,796100
2016-03-03,48.220001220703125,46.709999084472656,46.41999816894531,49.0,451700
2016-03-04,47.150001525878906,48.939998626708984,46.25,50.310001373291016,813900
2016-03-07,48.93000030517578,53.220001220703125,48.150001525878906,55.65999984741211,940200
2016-03-08,53.290000915527344,48.33000183105469,48.130001068115234,54.439998626708984,791800
2016-03-09,48.7400016784668,48.63999938964844,47.0,49.58000183105469,625300
2016-03-10,49.08000183105469,45.45000076293945,44.560001373291016,49.77000045776367,605400
2016-03-11,46.18000030517578,48.560001373291016,45.599998474121094,48.790000915527344,388000
2016-03-14,48.5,49.040000915527344,46.77000045776367,50.150001525878906,558300
2016-03-15,48.08000183105469,41.97999954223633,41.959999084472656,48.59000015258789,461300
2016-03-16,41.849998474121094,39.060001373291016,37.5099983215332,42.41999816894531,781100
2016-03-17,39.11000061035156,38.0099983215332,36.2599983215332,39.5,1015200
2016-03-18,38.20000076293945,39.439998626708984,36.59000015258789,39.959999084472656,917700
2016-03-21,39.220001220703125,41.369998931884766,39.04999923706055,43.060001373291016,572600
2016-03-22,40.970001220703125,42.63999938964844,40.83000183105469,43.70000076293945,494000
2016-03-23,42.38999938964844,36.79999923706055,36.79999923706055,43.58000183105469,836600
2016-03-24,36.15999984741211,36.97999954223633,35.029998779296875,38.849998474121094,483200
2016-03-28,37.349998474121094,35.369998931884766,35.02000045776367,37.349998474121094,620100
2016-03-29,28.25,27.920000076293945,25.200000762939453,29.780000686645508,4162900
2016-03-30,28.3700008392334,27.530000686645508,27.010000228881836,29.479999542236328,1039600
2016-03-31,27.5,29.3700008392334,27.5,29.549999237060547,1649900
2016-04-01,29.360000610351562,29.190000534057617,28.43000030517578,30.200000762939453,707300
2016-04-04,29.34000015258789,28.479999542236328,28.40999984741211,29.780000686645508,589000
2016-04-05,28.100000381469727,29.079999923706055,27.719999313354492,29.360000610351562,539800
2016-04-06,29.280000686645508,31.8700008392334,29.260000228881836,32.08000183105469,1301500
2016-04-07,31.65999984741211,30.850000381469727,30.649999618530273,32.560001373291016,692400
2016-04-08,31.59000015258789,30.780000686645508,30.239999771118164,31.940000534057617,431900
2016-04-11,30.829999923706055,30.18000030517578,30.18000030517578,31.309999465942383,418700
2016-04-12,30.1299991607666,30.440000534057617,29.389999389648438,30.719999313354492,430200
2016-04-13,30.959999084472656,31.68000030517578,30.389999389648438,32.06999969482422,449800
2016-04-14,31.950000762939453,31.950000762939453,31.389999389648438,32.66999816894531,472800
2016-04-15,31.860000610351562,31.850000381469727,31.079999923706055,32.220001220703125,352400
2016-04-18,31.639999389648438,32.75,31.25,32.970001220703125,440000
2016-04-19,32.66999816894531,32.650001525878906,32.31999969482422,33.25,490600
2016-04-20,32.77000045776367,33.279998779296875,32.560001373291016,33.650001525878906,408200
2016-04-21,33.22999954223633,33.970001220703125,32.58000183105469,34.72999954223633,573400
2016-04-22,34.09000015258789,33.97999954223633,32.81999969482422,34.43000030517578,681200
2016-04-25,33.97999954223633,32.70000076293945,32.52000045776367,34.18000030517578,582700
2016-04-26,32.5,32.2599983215332,30.59000015258789,32.77000045776367,483100
2016-04-27,32.0,32.279998779296875,31.0,32.65999984741211,525100
2016-04-28,32.18000030517578,32.52000045776367,31.809999465942383,33.619998931884766,612800
2016-04-29,32.400001525878906,30.690000534057617,30.030000686645508,32.86000061035156,486100
2016-05-02,30.829999923706055,29.899999618530273,28.690000534057617,30.989999771118164,545500
2016-05-03,29.770000457763672,27.559999465942383,27.5,29.84000015258789,515600
2016-05-04,27.5,25.229999542236328,24.739999771118164,28.0,780400
2016-05-05,25.149999618530273,24.450000762939453,24.139999389648438,25.540000915527344,482600
2016-05-06,24.25,23.489999771118164,23.06999969482422,24.600000381469727,553900
2016-05-09,23.65999984741211,24.489999771118164,22.610000610351562,25.290000915527344,602900
2016-05-10,24.549999237060547,21.8700008392334,19.739999771118164,24.700000762939453,1855700
2016-05-11,22.239999771118164,22.889999389648438,21.809999465942383,26.489999771118164,1932300
2016-05-12,23.049999237060547,22.360000610351562,22.030000686645508,24.110000610351562,1273800
2016-05-13,22.34000015258789,26.209999084472656,22.219999313354492,27.489999771118164,1756600
2016-05-16,26.719999313354492,29.010000228881836,26.34000015258789,29.280000686645508,1313600
2016-05-17,28.790000915527344,29.6299991607666,28.780000686645508,30.979999542236328,1388700
2016-05-18,29.540000915527344,31.3799991607666,29.540000915527344,32.209999084472656,725700
2016-05-19,31.350000381469727,30.56999969482422,30.110000610351562,32.470001220703125,537300
2016-05-20,30.670000076293945,31.950000762939453,30.649999618530273,32.45000076293945,509800
2016-05-23,31.81999969482422,31.56999969482422,31.360000610351562,32.209999084472656,370700
2016-05-24,31.959999084472656,32.61000061035156,31.40999984741211,32.709999084472656,544800
2016-05-25,32.849998474121094,35.61000061035156,32.779998779296875,35.97999954223633,895400
2016-05-26,35.36000061035156,35.83000183105469,34.90999984741211,36.2400016784668,562100
2016-05-27,35.790000915527344,37.279998779296875,35.2599983215332,37.279998779296875,465000
2016-05-31,37.72999954223633,37.790000915527344,37.029998779296875,39.18000030517578,660800
2016-06-01,37.790000915527344,38.18000030517578,37.20000076293945,38.86000061035156,489200
2016-06-02,38.13999938964844,39.29999923706055,38.09000015258789,39.4900016784668,663600
2016-06-03,39.150001525878906,36.209999084472656,36.130001068115234,39.66999816894531,722300
2016-06-06,37.11000061035156,37.5099983215332,35.150001525878906,37.56999969482422,928500
2016-06-07,36.959999084472656,35.5099983215332,34.779998779296875,36.970001220703125,852000
2016-06-08,35.61000061035156,35.459999084472656,35.11000061035156,36.310001373291016,656200
2016-06-09,35.040000915527344,33.84000015258789,33.79999923706055,35.650001525878906,677600
2016-06-10,33.20000076293945,33.40999984741211,32.68000030517578,34.36000061035156,623400
2016-06-13,33.040000915527344,32.91999816894531,32.54999923706055,33.869998931884766,648300
2016-06-14,32.86000061035156,32.22999954223633,31.309999465942383,33.22999954223633,502500
2016-06-15,32.70000076293945,32.2400016784668,31.969999313354492,32.91999816894531,378700
2016-06-16,32.2400016784668,31.700000762939453,30.989999771118164,32.34000015258789,379700
2016-06-17,31.850000381469727,31.219999313354492,30.959999084472656,32.52000045776367,625900
2016-06-20,31.770000457763672,32.029998779296875,31.329999923706055,33.130001068115234,441400
2016-06-21,31.899999618530273,31.139999389648438,30.450000762939453,32.16999816894531,446800
2016-06-22,31.1299991607666,31.530000686645508,30.0,31.639999389648438,525000
2016-06-23,31.959999084472656,33.650001525878906,31.34000015258789,34.040000915527344,799600
2016-06-24,31.979999542236328,30.6200008392334,30.5,32.439998626708984,2631800
2016-06-27,30.149999618530273,27.799999237060547,27.639999389648438,30.3700008392334,877900
2016-06-28,28.5,29.09000015258789,28.079999923706055,29.399999618530273,695900
2016-06-29,29.799999237060547,30.309999465942383,29.1299991607666,30.700000762939453,409800
2016-06-30,30.389999389648438,29.790000915527344,29.420000076293945,30.75,387500
