Date,piiopen,piiclose,piilow,piihigh,piivolume
2017-01-25,87.0199966430664,89.38999938964844,85.68000030517578,90.37999725341797,2724700.0
2017-01-26,88.37000274658203,87.13999938964844,86.79000091552734,89.94999694824219,1214900.0
2017-01-27,87.37000274658203,86.75,85.66000366210938,88.47000122070312,1118900.0
2017-01-30,86.77999877929688,83.55000305175781,83.41999816894531,86.77999877929688,1368600.0
2017-01-31,83.29000091552734,84.06999969482422,81.7699966430664,84.08999633789062,1274100.0
2017-02-01,84.58000183105469,84.44000244140625,83.75,85.11000061035156,600900.0
2017-02-02,83.93000030517578,84.29000091552734,82.62999725341797,84.5199966430664,708500.0
2017-02-03,84.44999694824219,85.25,83.5999984741211,86.01000213623047,932700.0
2017-02-06,85.38999938964844,84.61000061035156,84.19000244140625,85.98999786376953,594500.0
2017-02-07,85.16000366210938,84.80999755859375,84.51000213623047,85.52999877929688,479400.0
2017-02-08,85.18000030517578,86.27999877929688,84.16000366210938,86.30999755859375,611500.0
2017-02-09,86.37000274658203,87.72000122070312,86.20999908447266,87.98999786376953,607600.0
2017-02-10,87.66999816894531,88.04000091552734,87.3499984741211,88.5999984741211,664900.0
2017-02-13,88.02999877929688,87.26000213623047,86.58000183105469,88.5999984741211,756800.0
2017-02-14,87.02999877929688,87.70999908447266,86.66999816894531,87.87000274658203,383200.0
2017-02-15,87.83000183105469,88.2300033569336,87.5199966430664,88.58999633789062,357600.0
2017-02-16,88.05000305175781,86.47000122070312,86.08000183105469,88.77999877929688,401000.0
2017-02-17,86.45999908447266,87.16000366210938,85.58000183105469,87.69999694824219,488100.0
2017-02-21,87.13999938964844,88.33000183105469,86.52999877929688,88.41999816894531,478900.0
2017-02-22,88.38999938964844,88.63999938964844,88.1500015258789,89.54000091552734,580700.0
2017-02-23,88.83000183105469,86.69999694824219,86.62999725341797,89.26000213623047,660400.0
2017-02-24,85.91000366210938,86.29000091552734,84.5,87.45999908447266,715000.0
2017-02-27,85.72000122070312,86.97000122070312,85.72000122070312,88.06999969482422,766200.0
2017-02-28,86.5999984741211,85.20999908447266,84.76000213623047,86.5999984741211,733600.0
2017-03-01,86.0199966430664,86.66000366210938,85.61000061035156,88.0,708500.0
2017-03-02,86.61000061035156,86.83000183105469,85.8499984741211,88.22000122070312,750500.0
2017-03-03,86.76000213623047,85.5,84.9000015258789,87.04000091552734,489200.0
2017-03-06,85.22000122070312,84.52999877929688,83.76000213623047,85.38999938964844,958300.0
2017-03-07,84.47000122070312,84.63999938964844,83.05000305175781,84.94999694824219,805700.0
2017-03-08,84.52999877929688,85.5999984741211,84.30000305175781,86.30000305175781,671800.0
2017-03-09,85.6500015258789,86.87000274658203,85.08999633789062,86.88999938964844,604800.0
2017-03-10,86.7699966430664,90.19999694824219,86.7699966430664,91.9000015258789,1998700.0
2017-03-13,88.95999908447266,88.58000183105469,87.91000366210938,89.83000183105469,739600.0
2017-03-14,88.44000244140625,87.31999969482422,86.62000274658203,88.48999786376953,743700.0
2017-03-15,87.08000183105469,89.66999816894531,86.19999694824219,90.12999725341797,868800.0
2017-03-16,89.63999938964844,90.80999755859375,88.87000274658203,90.91000366210938,650200.0
2017-03-17,90.91000366210938,89.01000213623047,89.0,91.33999633789062,1067300.0
2017-03-20,89.01000213623047,88.5999984741211,88.25,89.6500015258789,434000.0
2017-03-21,88.91000366210938,84.27999877929688,84.18000030517578,89.56999969482422,1081900.0
2017-03-22,83.7699966430664,83.7699966430664,82.19000244140625,84.12999725341797,843100.0
2017-03-23,83.95999908447266,83.98999786376953,83.3499984741211,84.2300033569336,752700.0
2017-03-24,84.45999908447266,83.20999908447266,82.79000091552734,84.81999969482422,740200.0
2017-03-27,82.25,83.2699966430664,81.19000244140625,83.80999755859375,833200.0
2017-03-28,83.0,83.76000213623047,82.76000213623047,84.13999938964844,497300.0
2017-03-29,83.68000030517578,83.91999816894531,82.7300033569336,84.54000091552734,479600.0
2017-03-30,83.7300033569336,83.58000183105469,82.44999694824219,83.94000244140625,516100.0
2017-03-31,83.38999938964844,83.80000305175781,83.1500015258789,84.4800033569336,455000.0
2017-04-03,84.11000061035156,83.0999984741211,82.9800033569336,85.76000213623047,780900.0
2017-04-04,82.86000061035156,81.94999694824219,81.6500015258789,82.86000061035156,506500.0
2017-04-05,82.1500015258789,80.5,80.45999908447266,82.62999725341797,744200.0
2017-04-06,80.95999908447266,80.37000274658203,80.06999969482422,81.13999938964844,1082000.0
2017-04-07,79.94000244140625,79.80000305175781,78.5999984741211,80.19000244140625,1842900.0
2017-04-10,80.13999938964844,80.83000183105469,80.0199966430664,81.76000213623047,745300.0
2017-04-11,80.87000274658203,82.08000183105469,80.37000274658203,82.41999816894531,642200.0
2017-04-12,82.04000091552734,80.61000061035156,80.61000061035156,82.04000091552734,469900.0
2017-04-13,80.63999938964844,78.81999969482422,77.91000366210938,80.75,1104300.0
2017-04-17,79.2300033569336,79.37999725341797,78.25,79.55999755859375,738700.0
2017-04-18,78.5199966430664,80.05000305175781,78.0999984741211,80.4800033569336,684600.0
2017-04-19,80.5199966430664,79.68000030517578,79.66000366210938,81.0999984741211,494300.0
2017-04-20,80.4800033569336,81.33999633789062,80.12999725341797,81.45999908447266,593700.0
2017-04-21,81.2300033569336,81.86000061035156,80.5,82.12999725341797,810400.0
2017-04-24,83.5199966430664,83.13999938964844,81.98999786376953,84.33999633789062,1504500.0
2017-04-25,87.41000366210938,83.58000183105469,82.12999725341797,90.41999816894531,2508100.0
2017-04-26,84.0999984741211,84.36000061035156,83.37000274658203,85.68000030517578,1131800.0
2017-04-27,84.06999969482422,86.4000015258789,83.76000213623047,87.02999877929688,1124200.0
2017-04-28,86.08000183105469,85.26000213623047,85.12000274658203,86.33000183105469,952600.0
2017-05-01,85.5,85.69000244140625,84.66999816894531,86.12000274658203,686300.0
2017-05-02,85.55999755859375,86.01000213623047,84.80999755859375,86.05999755859375,663000.0
2017-05-03,85.8499984741211,85.06999969482422,84.27999877929688,86.45999908447266,768300.0
2017-05-04,85.05999755859375,83.4800033569336,83.30000305175781,85.56999969482422,790800.0
2017-05-05,84.05999755859375,85.9000015258789,83.77999877929688,86.18000030517578,889700.0
2017-05-08,85.87000274658203,86.36000061035156,85.72000122070312,86.94999694824219,615900.0
2017-05-09,86.8499984741211,91.19999694824219,86.81999969482422,91.30000305175781,1599200.0
2017-05-10,91.36000061035156,94.13999938964844,91.16000366210938,95.75,2169900.0
2017-05-11,93.55000305175781,92.2699966430664,91.45999908447266,93.83000183105469,1147000.0
2017-05-12,92.2699966430664,89.54000091552734,89.36000061035156,92.2699966430664,723000.0
2017-05-15,89.83000183105469,88.31999969482422,88.0199966430664,90.43000030517578,555700.0
2017-05-16,88.44000244140625,87.94000244140625,86.44999694824219,88.70999908447266,659500.0
2017-05-17,87.94000244140625,85.94000244140625,85.2699966430664,87.94000244140625,682800.0
2017-05-18,85.41000366210938,86.4000015258789,85.16999816894531,87.66000366210938,676800.0
2017-05-19,86.08999633789062,87.47000122070312,85.30999755859375,87.5999984741211,830700.0
2017-05-22,87.8499984741211,87.05000305175781,86.56999969482422,87.98999786376953,394700.0
2017-05-23,87.27999877929688,86.55999755859375,86.55000305175781,87.31999969482422,373600.0
2017-05-24,86.4800033569336,85.72000122070312,85.58999633789062,87.31999969482422,389800.0
2017-05-25,86.36000061035156,84.86000061035156,84.66999816894531,86.9800033569336,483500.0
2017-05-26,84.7300033569336,84.73999786376953,84.52999877929688,85.68000030517578,389400.0
2017-05-30,84.19000244140625,84.58999633789062,83.83999633789062,84.79000091552734,303200.0
2017-05-31,84.88999938964844,83.5999984741211,82.7699966430664,84.88999938964844,884000.0
2017-06-01,83.6500015258789,84.79000091552734,83.41000366210938,85.23999786376953,645400.0
2017-06-02,84.48999786376953,85.73999786376953,84.44999694824219,86.19999694824219,350200.0
2017-06-05,85.69000244140625,84.75,84.70999908447266,85.81999969482422,329900.0
2017-06-06,85.22000122070312,86.18000030517578,85.01000213623047,88.0999984741211,939400.0
2017-06-07,86.05000305175781,83.9800033569336,83.37000274658203,86.33000183105469,790400.0
