Date,pacbopen,pacbclose,pacblow,pacbhigh,pacbvolume
2012-03-01,4.179999828338623,4.010000228881836,3.990000009536743,4.25,368500
2012-03-02,3.8399999141693115,3.640000104904175,3.5999999046325684,4.0,742400
2012-03-05,3.609999895095825,3.7799999713897705,3.5199999809265137,3.880000114440918,173200
2012-03-06,3.759999990463257,3.5,3.359999895095825,3.759999990463257,441100
2012-03-07,3.5,3.4700000286102295,3.450000047683716,3.9200000762939453,339500
2012-03-08,3.5,3.700000047683716,3.430000066757202,3.700000047683716,241500
2012-03-09,3.690000057220459,3.609999895095825,3.5899999141693115,3.8499999046325684,337800
2012-03-12,3.640000104904175,3.5899999141693115,3.509999990463257,3.640000104904175,306900
2012-03-13,3.619999885559082,3.5999999046325684,3.509999990463257,3.7100000381469727,303300
2012-03-14,3.5799999237060547,3.4100000858306885,3.299999952316284,3.6500000953674316,426700
2012-03-15,3.4100000858306885,3.450000047683716,3.4100000858306885,3.5399999618530273,260700
2012-03-16,3.4700000286102295,3.4800000190734863,3.369999885559082,3.5,444900
2012-03-19,3.4800000190734863,3.680000066757202,3.4700000286102295,3.700000047683716,302700
2012-03-20,3.640000104904175,3.8399999141693115,3.640000104904175,3.890000104904175,253600
2012-03-21,3.859999895095825,3.75,3.690000057220459,3.859999895095825,145800
2012-03-22,3.7200000286102295,3.680000066757202,3.619999885559082,3.75,161500
2012-03-23,3.6700000762939453,3.930000066757202,3.619999885559082,3.950000047683716,288700
2012-03-26,3.990000009536743,3.8499999046325684,3.75,3.990000009536743,164100
2012-03-27,3.8499999046325684,3.6500000953674316,3.640000104904175,3.9100000858306885,90300
2012-03-28,3.6700000762939453,3.5399999618530273,3.4800000190734863,3.680000066757202,81800
2012-03-29,3.5,3.390000104904175,3.3499999046325684,3.5,105600
2012-03-30,3.430000066757202,3.4200000762939453,3.390000104904175,3.5399999618530273,215500
2012-04-02,3.4200000762939453,3.630000114440918,3.4200000762939453,3.6500000953674316,117400
2012-04-03,3.630000114440918,3.559999942779541,3.430000066757202,3.75,269400
2012-04-04,3.5,3.309999942779541,3.2899999618530273,3.5399999618530273,255200
2012-04-05,3.2699999809265137,3.200000047683716,3.200000047683716,3.3499999046325684,186900
2012-04-09,3.130000114440918,3.0899999141693115,3.0399999618530273,3.1600000858306885,232300
2012-04-10,3.109999895095825,3.009999990463257,2.930000066757202,3.1700000762939453,433900
2012-04-11,3.0799999237060547,3.0199999809265137,2.9700000286102295,3.0999999046325684,305900
2012-04-12,3.0299999713897705,3.0299999713897705,2.9700000286102295,3.109999895095825,338600
2012-04-13,3.0,2.930000066757202,2.930000066757202,3.0399999618530273,113700
2012-04-16,2.9800000190734863,2.819999933242798,2.7799999713897705,2.9800000190734863,348400
2012-04-17,2.869999885559082,2.7899999618530273,2.7699999809265137,2.9200000762939453,126300
2012-04-18,2.799999952316284,2.7799999713897705,2.75,2.8399999141693115,219400
2012-04-19,2.799999952316284,2.7300000190734863,2.7200000286102295,3.0199999809265137,255900
2012-04-20,2.799999952316284,2.75,2.700000047683716,2.799999952316284,205800
2012-04-23,2.740000009536743,2.640000104904175,2.640000104904175,2.7899999618530273,264100
2012-04-24,2.6700000762939453,2.690000057220459,2.619999885559082,2.7100000381469727,120000
2012-04-25,2.740000009536743,2.7799999713897705,2.7300000190734863,2.809999942779541,218700
2012-04-26,2.7899999618530273,2.819999933242798,2.75,2.8499999046325684,192400
2012-04-27,2.8399999141693115,2.809999942779541,2.7200000286102295,2.8499999046325684,209000
2012-04-30,2.799999952316284,2.700000047683716,2.690000057220459,2.8399999141693115,234700
2012-05-01,2.680000066757202,2.5999999046325684,2.5999999046325684,2.7300000190734863,404200
2012-05-02,2.5999999046325684,2.509999990463257,2.4700000286102295,2.5999999046325684,281000
2012-05-03,2.509999990463257,2.5399999618530273,2.3499999046325684,2.700000047683716,287100
2012-05-04,2.509999990463257,2.509999990463257,2.4100000858306885,2.549999952316284,332800
2012-05-07,2.5,2.680000066757202,2.4700000286102295,2.700000047683716,172000
2012-05-08,2.6600000858306885,2.509999990463257,2.4100000858306885,2.680000066757202,650600
2012-05-09,2.450000047683716,2.5899999141693115,2.450000047683716,2.609999895095825,283700
2012-05-10,2.609999895095825,2.6500000953674316,2.5199999809265137,2.6700000762939453,137000
2012-05-11,2.5999999046325684,2.5199999809265137,2.5,2.690000057220459,156800
2012-05-14,2.509999990463257,2.5199999809265137,2.4000000953674316,2.5399999618530273,343200
2012-05-15,2.5199999809265137,2.380000114440918,2.299999952316284,2.5199999809265137,277200
2012-05-16,2.4200000762939453,2.1500000953674316,2.109999895095825,2.4200000762939453,562800
2012-05-17,2.1600000858306885,2.0999999046325684,2.0399999618530273,2.1600000858306885,454900
2012-05-18,2.0999999046325684,2.109999895095825,2.049999952316284,2.140000104904175,219000
2012-05-21,2.109999895095825,2.259999990463257,2.0799999237060547,2.2799999713897705,246300
2012-05-22,2.259999990463257,2.190000057220459,2.140000104904175,2.2899999618530273,271400
2012-05-23,2.1700000762939453,2.299999952316284,2.1600000858306885,2.299999952316284,194900
2012-05-24,2.309999942779541,2.4000000953674316,2.309999942779541,2.619999885559082,392900
2012-05-25,2.4000000953674316,2.5999999046325684,2.4000000953674316,2.869999885559082,2251800
2012-05-29,2.6600000858306885,2.380000114440918,2.25,2.6600000858306885,840800
2012-05-30,2.3299999237060547,2.3399999141693115,2.25,2.3499999046325684,323000
2012-05-31,2.3399999141693115,2.359999895095825,2.2699999809265137,2.4000000953674316,429700
2012-06-01,2.309999942779541,2.140000104904175,2.0899999141693115,2.3499999046325684,518100
2012-06-04,2.1700000762939453,2.109999895095825,2.069999933242798,2.1700000762939453,267600
2012-06-05,2.109999895095825,2.0799999237060547,2.059999942779541,2.1500000953674316,160800
2012-06-06,2.119999885559082,2.0899999141693115,2.069999933242798,2.119999885559082,316800
2012-06-07,2.0999999046325684,2.0,1.9800000190734863,2.119999885559082,308500
2012-06-08,1.9800000190734863,1.9500000476837158,1.840000033378601,1.9800000190734863,3450000
2012-06-11,2.0299999713897705,1.9199999570846558,1.899999976158142,2.0299999713897705,257900
2012-06-12,1.9199999570846558,1.8200000524520874,1.7599999904632568,1.940000057220459,447100
2012-06-13,1.850000023841858,1.8300000429153442,1.7799999713897705,1.899999976158142,296100
2012-06-14,1.840000033378601,1.850000023841858,1.7599999904632568,1.899999976158142,352900
2012-06-15,1.840000033378601,1.8899999856948853,1.7699999809265137,1.9299999475479126,681000
2012-06-18,1.899999976158142,2.0799999237060547,1.8600000143051147,2.0999999046325684,902900
2012-06-19,2.069999933242798,1.9800000190734863,1.9500000476837158,2.1600000858306885,716700
2012-06-20,1.9700000286102295,2.0299999713897705,1.9299999475479126,2.049999952316284,419100
2012-06-21,2.049999952316284,2.0199999809265137,1.9800000190734863,2.049999952316284,303700
2012-06-22,2.0299999713897705,2.059999942779541,2.0,2.0999999046325684,1217900
2012-06-25,2.0,2.0399999618530273,1.9900000095367432,2.069999933242798,253400
2012-06-26,2.059999942779541,2.200000047683716,2.0,2.2100000381469727,550100
2012-06-27,2.2100000381469727,2.1600000858306885,2.0999999046325684,2.2200000286102295,172400
2012-06-28,2.140000104904175,2.059999942779541,2.0299999713897705,2.1600000858306885,122100
2012-06-29,2.119999885559082,2.1700000762939453,2.049999952316284,2.2100000381469727,142200
2012-07-02,2.1500000953674316,2.25,2.1500000953674316,2.259999990463257,297800
2012-07-03,2.259999990463257,2.319999933242798,2.130000114440918,2.3499999046325684,119000
2012-07-05,2.319999933242798,2.240000009536743,2.1600000858306885,2.380000114440918,354600
2012-07-06,2.200000047683716,2.25,2.140000104904175,2.2799999713897705,137100
2012-07-09,2.2300000190734863,2.2699999809265137,2.1600000858306885,2.3499999046325684,179500
2012-07-10,2.3399999141693115,2.2799999713897705,2.2200000286102295,2.3399999141693115,172700
2012-07-11,2.2799999713897705,2.180000066757202,2.1500000953674316,2.2899999618530273,245300
2012-07-12,2.1500000953674316,2.130000114440918,2.059999942779541,2.180000066757202,171300
2012-07-13,2.1500000953674316,2.0,1.9700000286102295,2.1500000953674316,263400
2012-07-16,2.0299999713897705,2.1500000953674316,1.9500000476837158,2.1500000953674316,212200
2012-07-17,2.1500000953674316,2.0299999713897705,2.0199999809265137,2.190000057220459,208600
2012-07-18,2.0399999618530273,2.0199999809265137,1.9299999475479126,2.130000114440918,210400
2012-07-19,2.0199999809265137,2.0,1.9800000190734863,2.0199999809265137,79400
2012-07-20,1.9800000190734863,1.9299999475479126,1.8799999952316284,2.0,198200
2012-07-23,1.8799999952316284,2.0,1.8799999952316284,2.059999942779541,157600
2012-07-24,2.009999990463257,1.9800000190734863,1.9199999570846558,2.009999990463257,83300
2012-07-25,2.0199999809265137,2.1500000953674316,1.940000057220459,2.1500000953674316,190900
2012-07-26,2.1500000953674316,2.0999999046325684,1.9600000381469727,2.2100000381469727,133000
2012-07-27,1.7699999809265137,2.0,1.7699999809265137,2.0,348400
2012-07-30,1.9500000476837158,1.8799999952316284,1.8600000143051147,1.9800000190734863,388400
2012-07-31,1.850000023841858,1.809999942779541,1.7799999713897705,1.909999966621399,177000
2012-08-01,1.8200000524520874,1.7300000190734863,1.7300000190734863,1.850000023841858,401900
2012-08-02,1.7400000095367432,1.7000000476837158,1.6799999475479126,1.7400000095367432,169300
2012-08-03,1.7300000190734863,1.7000000476837158,1.6799999475479126,1.75,199800
2012-08-06,1.7100000381469727,1.7400000095367432,1.690000057220459,1.7599999904632568,342000
2012-08-07,1.7799999713897705,1.7400000095367432,1.6799999475479126,1.7799999713897705,806200
2012-08-08,1.7200000286102295,1.7899999618530273,1.6799999475479126,1.850000023841858,523200
2012-08-09,1.850000023841858,1.8899999856948853,1.850000023841858,1.9500000476837158,573200
2012-08-10,1.899999976158142,1.809999942779541,1.809999942779541,1.909999966621399,171000
2012-08-13,1.8300000429153442,1.8799999952316284,1.8300000429153442,1.9199999570846558,280100
2012-08-14,1.899999976158142,1.840000033378601,1.7999999523162842,1.909999966621399,238500
2012-08-15,1.840000033378601,1.809999942779541,1.7999999523162842,1.850000023841858,108900
2012-08-16,1.7999999523162842,1.809999942779541,1.75,1.8300000429153442,224500
2012-08-17,1.8200000524520874,1.850000023841858,1.8200000524520874,1.899999976158142,338800
2012-08-20,1.850000023841858,1.8899999856948853,1.7599999904632568,1.909999966621399,170800
2012-08-21,1.909999966621399,1.850000023841858,1.840000033378601,2.0,309000
2012-08-22,1.850000023841858,1.840000033378601,1.809999942779541,1.899999976158142,68300
2012-08-23,1.840000033378601,1.7899999618530273,1.7699999809265137,1.8600000143051147,399400
2012-08-24,1.7999999523162842,1.8799999952316284,1.7999999523162842,1.8799999952316284,142100
2012-08-27,1.8799999952316284,1.809999942779541,1.7999999523162842,1.8899999856948853,139800
2012-08-28,1.8300000429153442,1.8799999952316284,1.809999942779541,1.8799999952316284,77400
2012-08-29,1.8899999856948853,1.940000057220459,1.8799999952316284,2.0,150000
2012-08-30,1.9500000476837158,1.899999976158142,1.850000023841858,1.9500000476837158,117100
2012-08-31,1.9299999475479126,1.9700000286102295,1.8700000047683716,1.9900000095367432,197100
2012-09-04,2.0,1.9700000286102295,1.899999976158142,2.069999933242798,263000
2012-09-05,1.909999966621399,1.840000033378601,1.809999942779541,1.9199999570846558,363200
2012-09-06,1.8300000429153442,1.899999976158142,1.8300000429153442,1.9299999475479126,216800
2012-09-07,1.9299999475479126,1.940000057220459,1.9299999475479126,1.9500000476837158,197400
2012-09-10,1.940000057220459,1.940000057220459,1.9299999475479126,1.9700000286102295,232000
2012-09-11,1.940000057220459,1.940000057220459,1.9199999570846558,1.9600000381469727,175000
2012-09-12,1.9500000476837158,1.9299999475479126,1.8899999856948853,1.9700000286102295,247100
2012-09-13,1.9299999475479126,1.9900000095367432,1.909999966621399,2.0199999809265137,324500
2012-09-14,2.0,2.0299999713897705,1.9900000095367432,2.049999952316284,425400
2012-09-17,2.049999952316284,2.0899999141693115,1.9900000095367432,2.130000114440918,306600
2012-09-18,2.0799999237060547,2.0999999046325684,2.0199999809265137,2.140000104904175,209900
2012-09-19,2.0999999046325684,2.0199999809265137,2.0,2.119999885559082,189500
2012-09-20,2.0,2.009999990463257,1.9500000476837158,2.0199999809265137,125900
2012-09-21,2.049999952316284,2.0799999237060547,1.9800000190734863,2.0999999046325684,309200
2012-09-24,2.059999942779541,2.0299999713897705,2.0,2.059999942779541,147800
2012-09-25,2.049999952316284,1.9500000476837158,1.940000057220459,2.109999895095825,336000
2012-09-26,1.940000057220459,1.840000033378601,1.7999999523162842,1.9500000476837158,176400
2012-09-27,1.850000023841858,1.8300000429153442,1.809999942779541,1.8799999952316284,133500
2012-09-28,1.8300000429153442,1.8300000429153442,1.809999942779541,1.850000023841858,119900
2012-10-01,1.840000033378601,1.840000033378601,1.7999999523162842,1.8600000143051147,128300
2012-10-02,1.8600000143051147,1.850000023841858,1.8200000524520874,1.8799999952316284,88100
2012-10-03,1.850000023841858,1.8300000429153442,1.809999942779541,1.850000023841858,97200
2012-10-04,1.850000023841858,1.809999942779541,1.7899999618530273,1.9199999570846558,288400
2012-10-05,1.809999942779541,1.840000033378601,1.7799999713897705,1.8700000047683716,201400
2012-10-08,1.840000033378601,1.7300000190734863,1.7300000190734863,1.8600000143051147,332300
2012-10-09,1.7400000095367432,1.6399999856948853,1.5399999618530273,1.75,550700
2012-10-10,1.6299999952316284,1.5499999523162842,1.5399999618530273,1.6799999475479126,270500
2012-10-11,1.559999942779541,1.5399999618530273,1.5,1.5800000429153442,180700
2012-10-12,1.5399999618530273,1.5099999904632568,1.5099999904632568,1.5800000429153442,128100
2012-10-15,1.5199999809265137,1.440000057220459,1.4299999475479126,1.5299999713897705,361000
2012-10-16,1.2000000476837158,1.3200000524520874,1.190000057220459,1.409999966621399,539900
2012-10-17,1.3799999952316284,1.3200000524520874,1.2699999809265137,1.4199999570846558,394600
2012-10-18,1.309999942779541,1.25,1.25,1.340000033378601,253700
2012-10-19,1.25,1.2200000286102295,1.190000057220459,1.2899999618530273,563500
2012-10-22,1.2200000286102295,1.2100000381469727,1.2000000476837158,1.3200000524520874,190500
2012-10-23,1.2000000476837158,1.1699999570846558,1.1699999570846558,1.2599999904632568,238700
2012-10-24,1.1699999570846558,1.2000000476837158,1.159999966621399,1.2200000286102295,226900
2012-10-25,1.2100000381469727,1.1699999570846558,1.1699999570846558,1.2300000190734863,123800
2012-10-26,1.159999966621399,1.2400000095367432,1.149999976158142,1.2899999618530273,518200
2012-10-31,1.2599999904632568,1.2999999523162842,1.2000000476837158,1.309999942779541,2217100
2012-11-01,1.309999942779541,1.2899999618530273,1.2599999904632568,1.340000033378601,264100
2012-11-02,1.2799999713897705,1.2300000190734863,1.2300000190734863,1.2799999713897705,269400
2012-11-05,1.2400000095367432,1.2899999618530273,1.2200000286102295,1.309999942779541,186800
2012-11-06,1.309999942779541,1.3200000524520874,1.2599999904632568,1.350000023841858,409300
2012-11-07,1.3300000429153442,1.25,1.2400000095367432,1.3300000429153442,202400
2012-11-08,1.2699999809265137,1.2200000286102295,1.2200000286102295,1.2699999809265137,185000
2012-11-09,1.2200000286102295,1.2000000476837158,1.190000057220459,1.2300000190734863,175600
2012-11-12,1.2000000476837158,1.1299999952316284,1.1100000143051147,1.2400000095367432,152400
2012-11-13,1.1100000143051147,1.100000023841858,1.090000033378601,1.1699999570846558,257200
2012-11-14,1.100000023841858,1.1200000047683716,1.100000023841858,1.159999966621399,117100
2012-11-15,1.1100000143051147,1.159999966621399,1.059999942779541,1.1699999570846558,367000
2012-11-16,1.149999976158142,1.1799999475479126,1.1200000047683716,1.25,330900
2012-11-19,1.2100000381469727,1.2699999809265137,1.2100000381469727,1.2899999618530273,477900
2012-11-20,1.2999999523162842,1.3300000429153442,1.2300000190734863,1.350000023841858,313300
2012-11-21,1.350000023841858,1.3600000143051147,1.2799999713897705,1.3700000047683716,299600
2012-11-23,1.3799999952316284,1.4500000476837158,1.340000033378601,1.4800000190734863,395100
2012-11-26,1.5,1.5,1.399999976158142,1.5099999904632568,460200
2012-11-27,1.5199999809265137,1.590000033378601,1.5,1.600000023841858,329500
2012-11-28,1.6100000143051147,1.7000000476837158,1.5499999523162842,1.7799999713897705,652100
2012-11-29,1.649999976158142,1.75,1.5199999809265137,1.7699999809265137,400000
2012-11-30,1.7599999904632568,1.6799999475479126,1.6799999475479126,1.809999942779541,1865600
2012-12-03,1.7100000381469727,1.850000023841858,1.690000057220459,1.850000023841858,1006500
2012-12-04,1.809999942779541,1.690000057220459,1.6799999475479126,1.850000023841858,350600
2012-12-05,1.7300000190734863,1.5800000429153442,1.5700000524520874,1.7300000190734863,535900
2012-12-06,1.5399999618530273,1.5700000524520874,1.5199999809265137,1.6399999856948853,135100
2012-12-07,1.5700000524520874,1.5299999713897705,1.5299999713897705,1.590000033378601,141000
2012-12-10,1.5499999523162842,1.6100000143051147,1.5399999618530273,1.649999976158142,367300
2012-12-11,1.6200000047683716,1.6699999570846558,1.6200000047683716,1.690000057220459,245800
2012-12-12,1.6699999570846558,1.600000023841858,1.600000023841858,1.690000057220459,178200
2012-12-13,1.600000023841858,1.6100000143051147,1.600000023841858,1.6699999570846558,67600
2012-12-14,1.600000023841858,1.649999976158142,1.600000023841858,1.6699999570846558,158700
2012-12-17,1.6699999570846558,1.7100000381469727,1.649999976158142,1.7100000381469727,107600
2012-12-18,1.7000000476837158,1.6399999856948853,1.6200000047683716,1.7000000476837158,168300
2012-12-19,1.6399999856948853,1.6399999856948853,1.6100000143051147,1.659999966621399,157200
2012-12-20,1.6299999952316284,1.6399999856948853,1.600000023841858,1.6399999856948853,123900
2012-12-21,1.6399999856948853,1.6100000143051147,1.5299999713897705,1.649999976158142,472100
2012-12-24,1.6200000047683716,1.6200000047683716,1.559999942779541,1.649999976158142,65000
2012-12-26,1.6299999952316284,1.659999966621399,1.600000023841858,1.659999966621399,86800
2012-12-27,1.659999966621399,1.659999966621399,1.6200000047683716,1.690000057220459,104900
2012-12-28,1.6399999856948853,1.6699999570846558,1.6399999856948853,1.75,105800
2012-12-31,1.6699999570846558,1.7000000476837158,1.649999976158142,1.7200000286102295,141200
2013-01-02,1.75,1.850000023841858,1.600000023841858,1.8899999856948853,348900
2013-01-03,1.8600000143051147,1.7999999523162842,1.7899999618530273,1.8600000143051147,277000
2013-01-04,1.7999999523162842,1.899999976158142,1.7999999523162842,1.9299999475479126,212500
2013-01-07,1.9199999570846558,1.7999999523162842,1.7799999713897705,1.9199999570846558,195600
2013-01-08,1.8300000429153442,2.119999885559082,1.8300000429153442,2.130000114440918,764700
2013-01-09,2.0799999237060547,2.2699999809265137,2.0399999618530273,2.319999933242798,1469300
2013-01-10,2.359999895095825,2.5199999809265137,2.319999933242798,2.799999952316284,1835700
2013-01-11,2.509999990463257,2.490000009536743,2.4200000762939453,2.6500000953674316,910300
2013-01-14,2.4800000190734863,2.640000104904175,2.4700000286102295,2.680000066757202,688000
2013-01-15,2.640000104904175,2.7799999713897705,2.619999885559082,2.8499999046325684,865900
2013-01-16,2.759999990463257,2.8299999237060547,2.7200000286102295,2.8499999046325684,307000
2013-01-17,2.930000066757202,3.0399999618530273,2.9100000858306885,3.25,1097700
2013-01-18,3.069999933242798,3.0,2.799999952316284,3.180000066757202,822100
2013-01-22,3.0,3.0199999809265137,2.930000066757202,3.0999999046325684,544700
2013-01-23,3.0299999713897705,2.5999999046325684,2.5,3.0899999141693115,755600
2013-01-24,2.609999895095825,2.4700000286102295,2.4100000858306885,2.6700000762939453,763100
2013-01-25,2.4700000286102295,2.630000114440918,2.450000047683716,2.630000114440918,470600
2013-01-28,2.640000104904175,2.630000114440918,2.4700000286102295,2.7300000190734863,429700
2013-01-29,2.640000104904175,2.700000047683716,2.549999952316284,2.700000047683716,238000
2013-01-30,2.6700000762939453,2.5399999618530273,2.509999990463257,2.700000047683716,267600
2013-01-31,2.5199999809265137,2.4800000190734863,2.450000047683716,2.549999952316284,225100
2013-02-01,2.490000009536743,2.5199999809265137,2.4600000381469727,2.559999942779541,186300
2013-02-04,2.5299999713897705,2.390000104904175,2.309999942779541,2.6600000858306885,344100
2013-02-05,2.4200000762939453,2.380000114440918,2.309999942779541,2.4200000762939453,278600
2013-02-06,2.3499999046325684,2.2300000190734863,2.2200000286102295,2.4100000858306885,532900
2013-02-07,2.2699999809265137,2.25,2.1500000953674316,2.2699999809265137,526500
2013-02-08,2.259999990463257,2.1600000858306885,2.1600000858306885,2.2799999713897705,310900
2013-02-11,2.119999885559082,2.25,2.119999885559082,2.259999990463257,357700
2013-02-12,2.25,2.3499999046325684,2.25,2.369999885559082,591500
2013-02-13,2.369999885559082,2.319999933242798,2.2799999713897705,2.390000104904175,288800
2013-02-14,2.3499999046325684,2.319999933242798,2.240000009536743,2.359999895095825,232500
2013-02-15,2.3299999237060547,2.180000066757202,2.1600000858306885,2.3499999046325684,414300
2013-02-19,2.180000066757202,2.180000066757202,2.1600000858306885,2.2699999809265137,474600
2013-02-20,2.140000104904175,2.180000066757202,2.140000104904175,2.240000009536743,353900
2013-02-21,2.180000066757202,2.0799999237060547,2.069999933242798,2.180000066757202,204700
2013-02-22,2.059999942779541,2.0999999046325684,2.049999952316284,2.140000104904175,224000
2013-02-25,2.119999885559082,2.0799999237060547,2.0799999237060547,2.140000104904175,255900
2013-02-26,2.0999999046325684,2.1700000762939453,2.0899999141693115,2.1700000762939453,552900
2013-02-27,2.1600000858306885,2.2699999809265137,2.1600000858306885,2.309999942779541,523900
2013-02-28,2.2799999713897705,2.299999952316284,2.2100000381469727,2.309999942779541,387700
2013-03-01,2.259999990463257,2.2799999713897705,2.2100000381469727,2.299999952316284,257900
2013-03-04,2.2100000381469727,2.2200000286102295,2.1500000953674316,2.2300000190734863,402200
2013-03-05,2.2200000286102295,2.2300000190734863,2.200000047683716,2.240000009536743,232200
2013-03-06,2.25,2.2200000286102295,2.130000114440918,2.2799999713897705,254100
2013-03-07,2.240000009536743,2.440000057220459,2.2300000190734863,2.4800000190734863,2188900
2013-03-08,2.490000009536743,2.369999885559082,2.3399999141693115,2.5,1952200
2013-03-11,2.4100000858306885,2.5899999141693115,2.390000104904175,2.609999895095825,1527200
2013-03-12,2.630000114440918,2.5399999618530273,2.509999990463257,2.640000104904175,678100
2013-03-13,2.5,2.359999895095825,2.3499999046325684,2.549999952316284,387200
2013-03-14,2.369999885559082,2.2100000381469727,2.180000066757202,2.369999885559082,526500
2013-03-15,2.200000047683716,2.2699999809265137,2.200000047683716,2.2899999618530273,466100
2013-03-18,2.2200000286102295,2.2100000381469727,2.1600000858306885,2.2899999618530273,197800
2013-03-19,2.200000047683716,2.549999952316284,2.200000047683716,2.5799999237060547,735400
2013-03-20,2.5999999046325684,2.450000047683716,2.4000000953674316,2.7300000190734863,692900
2013-03-21,2.430000066757202,2.380000114440918,2.3499999046325684,2.5299999713897705,210100
2013-03-22,2.390000104904175,2.369999885559082,2.3499999046325684,2.4600000381469727,207700
2013-03-25,2.369999885559082,2.2899999618530273,2.25,2.4100000858306885,180900
2013-03-26,2.309999942779541,2.309999942779541,2.259999990463257,2.3399999141693115,153900
2013-03-27,2.2899999618530273,2.319999933242798,2.25,2.359999895095825,103800
2013-03-28,2.3499999046325684,2.490000009536743,2.2699999809265137,2.630000114440918,341400
2013-04-01,2.4800000190734863,2.3399999141693115,2.319999933242798,2.509999990463257,285200
2013-04-02,2.3499999046325684,2.319999933242798,2.319999933242798,2.4200000762939453,147200
2013-04-03,2.319999933242798,2.2799999713897705,2.2699999809265137,2.369999885559082,191100
2013-04-04,2.309999942779541,2.240000009536743,2.200000047683716,2.309999942779541,211300
2013-04-05,2.180000066757202,2.130000114440918,2.109999895095825,2.25,315300
2013-04-08,2.2200000286102295,2.380000114440918,2.180000066757202,2.4000000953674316,238900
2013-04-09,2.380000114440918,2.2799999713897705,2.2699999809265137,2.380000114440918,197000
2013-04-10,2.2799999713897705,2.4000000953674316,2.2699999809265137,2.4000000953674316,150100
2013-04-11,2.4000000953674316,2.319999933242798,2.2699999809265137,2.490000009536743,388600
2013-04-12,2.309999942779541,2.299999952316284,2.2699999809265137,2.380000114440918,162300
2013-04-15,2.3399999141693115,2.109999895095825,2.059999942779541,2.390000104904175,444700
2013-04-16,2.1600000858306885,2.180000066757202,2.130000114440918,2.2200000286102295,201600
2013-04-17,2.1600000858306885,2.0,1.9900000095367432,2.1600000858306885,556300
2013-04-18,2.0,2.0199999809265137,1.9500000476837158,2.049999952316284,274700
2013-04-19,2.0199999809265137,2.180000066757202,2.009999990463257,2.2200000286102295,440000
2013-04-22,2.190000057220459,2.2699999809265137,2.0999999046325684,2.2799999713897705,251100
2013-04-23,2.3399999141693115,2.390000104904175,2.2300000190734863,2.390000104904175,516800
2013-04-24,2.390000104904175,2.309999942779541,2.2799999713897705,2.390000104904175,250200
2013-04-25,2.3299999237060547,2.390000104904175,2.2899999618530273,2.4100000858306885,356400
2013-04-26,2.390000104904175,2.5399999618530273,2.359999895095825,2.569999933242798,1535700
2013-04-29,2.549999952316284,2.559999942779541,2.430000066757202,2.619999885559082,280000
2013-04-30,2.569999933242798,2.559999942779541,2.549999952316284,2.619999885559082,563800
2013-05-01,2.569999933242798,2.4200000762939453,2.4200000762939453,2.5999999046325684,563200
2013-05-02,2.4600000381469727,2.440000057220459,2.4200000762939453,2.5299999713897705,237700
2013-05-03,2.509999990463257,2.490000009536743,2.4100000858306885,2.5199999809265137,219100
2013-05-06,2.5,2.5299999713897705,2.5,2.549999952316284,148800
2013-05-07,2.5399999618530273,2.549999952316284,2.5,2.549999952316284,170100
2013-05-08,2.5299999713897705,2.5299999713897705,2.509999990463257,2.5799999237060547,205400
2013-05-09,2.5199999809265137,2.5299999713897705,2.5199999809265137,2.549999952316284,134800
2013-05-10,2.5299999713897705,2.4700000286102295,2.309999942779541,2.5299999713897705,164300
2013-05-13,2.4700000286102295,2.5199999809265137,2.450000047683716,2.5399999618530273,181200
2013-05-14,2.5199999809265137,2.5399999618530273,2.5,2.5399999618530273,127100
2013-05-15,2.5199999809265137,2.5199999809265137,2.4200000762939453,2.549999952316284,389600
2013-05-16,2.5,2.4700000286102295,2.440000057220459,2.5399999618530273,129100
2013-05-17,2.4800000190734863,2.4200000762939453,2.3399999141693115,2.4800000190734863,239300
2013-05-20,2.4000000953674316,2.5,2.4000000953674316,2.5299999713897705,257400
2013-05-21,2.490000009536743,2.5399999618530273,2.4100000858306885,2.5399999618530273,255700
2013-05-22,2.559999942779541,2.450000047683716,2.450000047683716,2.559999942779541,238400
2013-05-23,2.430000066757202,2.5899999141693115,2.380000114440918,2.5999999046325684,770700
2013-05-24,2.5899999141693115,2.5999999046325684,2.4800000190734863,2.640000104904175,657400
2013-05-28,2.680000066757202,2.5899999141693115,2.569999933242798,2.819999933242798,1009400
2013-05-29,2.5399999618530273,2.630000114440918,2.5199999809265137,2.630000114440918,203500
2013-05-30,2.6500000953674316,2.690000057220459,2.619999885559082,2.700000047683716,333900
2013-05-31,2.6600000858306885,2.6500000953674316,2.609999895095825,2.680000066757202,232100
2013-06-03,2.6500000953674316,2.680000066757202,2.6500000953674316,2.690000057220459,458700
2013-06-04,2.680000066757202,2.6600000858306885,2.6500000953674316,2.700000047683716,515500
2013-06-05,2.6500000953674316,2.6700000762939453,2.640000104904175,2.7300000190734863,682400
2013-06-06,2.680000066757202,2.7100000381469727,2.6500000953674316,2.7100000381469727,620300
2013-06-07,2.7300000190734863,2.7200000286102295,2.6600000858306885,2.819999933242798,784200
2013-06-10,2.7200000286102295,2.7799999713897705,2.700000047683716,2.7899999618530273,300400
2013-06-11,2.7699999809265137,2.7300000190734863,2.609999895095825,2.7699999809265137,492900
2013-06-12,2.740000009536743,2.680000066757202,2.6500000953674316,2.740000009536743,1977700
