Date,areopen,areclose,arelow,arehigh,arevolume
2008-06-03,102.91000366210938,101.77999877929688,100.33999633789062,102.91000366210938,301200.0
2008-06-04,101.76000213623047,103.30999755859375,101.22000122070312,103.9800033569336,186000.0
2008-06-05,103.2699966430664,107.01000213623047,102.93000030517578,107.01000213623047,352400.0
2008-06-06,105.9000015258789,102.87000274658203,102.8499984741211,105.9000015258789,860200.0
2008-06-09,103.5,101.44999694824219,101.18000030517578,104.30999755859375,460700.0
2008-06-10,100.75,101.19999694824219,99.93000030517578,101.52999877929688,510700.0
2008-06-11,100.80000305175781,99.66999816894531,99.37000274658203,101.55999755859375,280300.0
2008-06-12,100.66999816894531,100.66000366210938,99.6500015258789,101.91000366210938,389300.0
2008-06-13,100.75,103.3499984741211,100.4000015258789,103.3499984741211,366700.0
2008-06-16,103.25,105.7699966430664,101.72000122070312,105.7699966430664,285200.0
2008-06-17,105.81999969482422,102.5,102.4800033569336,105.87999725341797,225200.0
2008-06-18,102.30000305175781,101.66999816894531,100.86000061035156,102.9800033569336,295400.0
2008-06-19,101.30000305175781,103.72000122070312,100.91999816894531,103.7300033569336,250100.0
2008-06-20,102.91000366210938,100.72000122070312,100.37999725341797,103.38999938964844,532800.0
2008-06-23,101.4000015258789,99.0,99.0,101.87999725341797,323700.0
2008-06-24,98.2300033569336,99.08000183105469,97.2300033569336,99.93000030517578,340200.0
2008-06-25,98.91999816894531,100.88999938964844,98.91999816894531,101.72000122070312,411100.0
2008-06-26,99.52999877929688,99.08000183105469,99.06999969482422,101.20999908447266,507600.0
2008-06-27,98.5,98.11000061035156,95.2300033569336,99.7300033569336,3203000.0
2008-06-30,98.0999984741211,97.33999633789062,96.9000015258789,99.02999877929688,516500.0
2008-07-01,96.75,98.69000244140625,95.37000274658203,98.72000122070312,568500.0
2008-07-02,99.05000305175781,97.97000122070312,97.93000030517578,99.4000015258789,426300.0
2008-07-03,99.25,97.52999877929688,96.7300033569336,99.70999908447266,110000.0
2008-07-07,98.25,95.69000244140625,95.23999786376953,98.44999694824219,269600.0
2008-07-08,95.68000030517578,102.19000244140625,95.0999984741211,103.19000244140625,541600.0
2008-07-09,102.0,96.83000183105469,94.43000030517578,102.0,615100.0
2008-07-10,97.0,98.5999984741211,96.22000122070312,100.19000244140625,397900.0
2008-07-11,97.30999755859375,98.06999969482422,97.30999755859375,100.19999694824219,389500.0
2008-07-14,98.5999984741211,95.51000213623047,95.1500015258789,99.69000244140625,701900.0
2008-07-15,94.54000091552734,94.31999969482422,92.91000366210938,96.70999908447266,524400.0
2008-07-16,94.6500015258789,100.25,92.55000305175781,100.25,636100.0
2008-07-17,102.16000366210938,101.7300033569336,98.0999984741211,102.27999877929688,609800.0
2008-07-18,102.0,101.19999694824219,99.95999908447266,102.0,283100.0
2008-07-21,101.79000091552734,102.5999984741211,100.68000030517578,102.73999786376953,388500.0
2008-07-22,102.04000091552734,104.58000183105469,101.48999786376953,104.8499984741211,600000.0
2008-07-23,103.58000183105469,107.2300033569336,103.13999938964844,107.3499984741211,530700.0
2008-07-24,104.94999694824219,103.19999694824219,102.48999786376953,107.93000030517578,848600.0
2008-07-25,103.94999694824219,104.22000122070312,102.37000274658203,105.19000244140625,314300.0
2008-07-28,104.5,101.56999969482422,101.45999908447266,105.19999694824219,260900.0
2008-07-29,101.22000122070312,105.0,101.05000305175781,105.44999694824219,636100.0
2008-07-30,105.75,104.81999969482422,100.94000244140625,107.30000305175781,507800.0
2008-07-31,103.5,103.26000213623047,102.5199966430664,104.79000091552734,246700.0
2008-08-01,103.55000305175781,104.5,101.0999984741211,105.0199966430664,387800.0
2008-08-04,104.5999984741211,101.44000244140625,101.25,104.87999725341797,267400.0
2008-08-05,103.0,106.73999786376953,101.7300033569336,106.73999786376953,522000.0
2008-08-06,106.30000305175781,107.3499984741211,104.80000305175781,107.98999786376953,326500.0
2008-08-07,104.16999816894531,104.25,103.4000015258789,107.37000274658203,562900.0
2008-08-08,103.19999694824219,107.3499984741211,103.19999694824219,108.66999816894531,402500.0
2008-08-11,107.5999984741211,109.4000015258789,107.30999755859375,111.45999908447266,573900.0
2008-08-12,109.4000015258789,106.29000091552734,104.87999725341797,109.5999984741211,433700.0
2008-08-13,106.44999694824219,105.47000122070312,105.08000183105469,106.44999694824219,221400.0
2008-08-14,105.13999938964844,107.18000030517578,104.91000366210938,107.5,274400.0
2008-08-15,107.08999633789062,107.5,104.79000091552734,108.0999984741211,392000.0
2008-08-18,108.0,105.91999816894531,105.70999908447266,108.43000030517578,518100.0
2008-08-19,103.91999816894531,103.80000305175781,102.94999694824219,105.91000366210938,329500.0
2008-08-20,103.80000305175781,103.33000183105469,102.0,105.22000122070312,302800.0
2008-08-21,102.12999725341797,103.16000366210938,102.05000305175781,103.7699966430664,385600.0
2008-08-22,104.25,107.5,104.25,108.0,543100.0
2008-08-25,106.2699966430664,104.30999755859375,104.0199966430664,106.2699966430664,351600.0
2008-08-26,104.5,105.7699966430664,103.94999694824219,106.5199966430664,277100.0
2008-08-27,106.0999984741211,106.47000122070312,104.87000274658203,107.25,264700.0
2008-08-28,107.19999694824219,109.0999984741211,106.33999633789062,109.0999984741211,400300.0
2008-08-29,108.80999755859375,107.70999908447266,107.19999694824219,109.12000274658203,239100.0
2008-09-02,109.08000183105469,108.9000015258789,107.11000061035156,110.0999984741211,352100.0
2008-09-03,108.81999969482422,110.30000305175781,107.86000061035156,110.5,382700.0
2008-09-04,110.0,107.80000305175781,107.44999694824219,110.47000122070312,549500.0
2008-09-05,107.80000305175781,106.2300033569336,105.19000244140625,108.08999633789062,390400.0
2008-09-08,110.0,109.3499984741211,106.0,111.0,597800.0
2008-09-09,109.0,107.05000305175781,105.94999694824219,109.95999908447266,588900.0
2008-09-10,108.1500015258789,109.0,106.58000183105469,109.5999984741211,445400.0
2008-09-11,107.94999694824219,109.7300033569336,106.76000213623047,110.16000366210938,313700.0
2008-09-12,108.5,111.81999969482422,107.66999816894531,111.81999969482422,332600.0
2008-09-15,107.43000030517578,102.81999969482422,102.58000183105469,109.62999725341797,615000.0
2008-09-16,102.70999908447266,108.58999633789062,101.91000366210938,108.93000030517578,593800.0
2008-09-17,107.45999908447266,103.8499984741211,103.8499984741211,109.0999984741211,472300.0
2008-09-18,103.5,113.94999694824219,103.2699966430664,114.4800033569336,1145400.0
2008-09-19,114.5,114.05000305175781,108.69000244140625,116.5,743600.0
2008-09-22,113.88999938964844,109.25,106.91999816894531,114.05000305175781,635800.0
2008-09-23,110.0999984741211,109.55000305175781,109.19000244140625,112.45999908447266,616800.0
2008-09-24,108.69000244140625,109.54000091552734,107.37999725341797,110.04000091552734,202000.0
2008-09-25,109.9000015258789,112.0,109.44999694824219,114.1500015258789,426900.0
2008-09-26,109.73999786376953,113.0,109.66000366210938,113.6500015258789,448000.0
2008-09-29,111.02999877929688,107.05000305175781,99.12999725341797,114.48999786376953,686000.0
2008-09-30,109.41000366210938,112.5,108.12000274658203,114.0,715600.0
2008-10-01,110.75,112.4000015258789,109.93000030517578,112.72000122070312,481100.0
2008-10-02,112.04000091552734,107.22000122070312,106.19999694824219,112.04000091552734,475100.0
2008-10-03,110.0999984741211,100.5199966430664,100.5199966430664,110.66999816894531,782500.0
2008-10-06,98.79000091552734,93.0999984741211,89.2699966430664,99.70999908447266,1025400.0
2008-10-07,93.3499984741211,88.6500015258789,88.6500015258789,100.0,906600.0
2008-10-08,87.93000030517578,88.19999694824219,85.66999816894531,91.77999877929688,817900.0
2008-10-09,89.0,80.4800033569336,80.4800033569336,90.9800033569336,629000.0
2008-10-10,79.08999633789062,89.5,77.63999938964844,89.5,1161100.0
2008-10-13,90.0,95.83000183105469,87.9800033569336,95.83000183105469,273800.0
2008-10-14,96.4000015258789,88.70999908447266,85.08999633789062,98.44999694824219,751300.0
2008-10-15,87.88999938964844,75.02999877929688,73.52999877929688,88.20999908447266,627000.0
2008-10-16,75.4800033569336,78.72000122070312,71.5,79.41000366210938,868800.0
2008-10-17,77.91999816894531,76.19000244140625,75.05999755859375,79.38999938964844,696200.0
2008-10-20,76.62999725341797,75.48999786376953,73.33000183105469,76.83000183105469,596300.0
2008-10-21,74.87000274658203,75.01000213623047,74.30000305175781,78.12999725341797,556800.0
2008-10-22,74.0999984741211,69.41999816894531,67.48999786376953,74.62999725341797,855800.0
2008-10-23,69.72000122070312,67.93000030517578,62.689998626708984,71.29000091552734,1035600.0
2008-10-24,63.27000045776367,64.98999786376953,62.689998626708984,70.66000366210938,579700.0
2008-10-27,64.4000015258789,60.77000045776367,60.720001220703125,67.68000030517578,838900.0
2008-10-28,62.84000015258789,69.06999969482422,59.86000061035156,69.08000183105469,1064200.0
2008-10-29,67.05000305175781,67.1500015258789,65.04000091552734,71.8499984741211,771400.0
2008-10-30,68.0,66.8499984741211,65.8499984741211,68.37000274658203,859800.0
2008-10-31,67.04000091552734,69.5199966430664,64.91999816894531,69.80999755859375,589300.0
2008-11-03,71.23999786376953,68.45999908447266,67.9000015258789,72.63999938964844,756700.0
2008-11-04,69.98999786376953,72.16999816894531,68.54000091552734,72.41999816894531,601300.0
2008-11-05,70.80000305175781,66.0999984741211,65.08999633789062,70.95999908447266,747300.0
2008-11-06,65.87999725341797,63.81999969482422,63.619998931884766,67.52999877929688,554900.0
2008-11-07,63.849998474121094,66.7300033569336,62.93000030517578,66.94000244140625,696500.0
2008-11-10,67.5,60.54999923706055,60.0,67.5,543500.0
2008-11-11,64.41999816894531,61.43000030517578,57.7400016784668,64.41999816894531,641700.0
2008-11-12,60.439998626708984,59.880001068115234,57.7400016784668,62.619998931884766,979200.0
2008-11-13,61.810001373291016,63.5,54.97999954223633,63.65999984741211,1298500.0
2008-11-14,62.869998931884766,56.79999923706055,56.27000045776367,62.959999084472656,586200.0
2008-11-17,56.459999084472656,51.18000030517578,50.79999923706055,58.18000030517578,1020300.0
2008-11-18,50.58000183105469,49.88999938964844,48.380001068115234,52.83000183105469,1156000.0
2008-11-19,49.720001220703125,44.36000061035156,43.31999969482422,49.88999938964844,972300.0
2008-11-20,43.290000915527344,40.779998779296875,40.5,47.810001373291016,1380800.0
2008-11-21,40.70000076293945,37.7400016784668,33.439998626708984,41.58000183105469,2036200.0
2008-11-24,37.79999923706055,41.45000076293945,37.630001068115234,42.33000183105469,2357400.0
2008-11-25,42.22999954223633,43.27000045776367,39.93000030517578,43.849998474121094,1391500.0
2008-11-26,42.77000045776367,45.560001373291016,42.25,45.790000915527344,1073800.0
2008-11-28,44.22999954223633,44.279998779296875,42.95000076293945,44.779998779296875,420200.0
2008-12-01,42.369998931884766,33.59000015258789,33.119998931884766,43.400001525878906,1170600.0
2008-12-02,33.70000076293945,36.2599983215332,33.52000045776367,36.66999816894531,2001600.0
2008-12-03,34.529998779296875,38.380001068115234,34.13999938964844,39.0,1087100.0
2008-12-04,37.40999984741211,37.0099983215332,36.16999816894531,39.630001068115234,1179900.0
2008-12-05,35.93000030517578,40.33000183105469,35.11000061035156,40.34000015258789,1234200.0
2008-12-08,41.34000015258789,43.61000061035156,40.45000076293945,44.13999938964844,1299000.0
2008-12-09,42.77000045776367,40.939998626708984,40.4900016784668,45.16999816894531,1396200.0
2008-12-10,41.06999969482422,44.22999954223633,40.75,44.9900016784668,770600.0
2008-12-11,44.099998474121094,38.68000030517578,37.970001220703125,44.84000015258789,1540400.0
2008-12-12,38.11000061035156,45.06999969482422,38.11000061035156,45.720001220703125,1378200.0
2008-12-15,43.939998626708984,45.22999954223633,43.939998626708984,47.22999954223633,1252900.0
2008-12-16,46.33000183105469,53.400001525878906,45.720001220703125,53.52000045776367,1880400.0
2008-12-17,51.66999816894531,55.11000061035156,50.22999954223633,56.93000030517578,1213300.0
2008-12-18,54.900001525878906,51.599998474121094,50.650001525878906,55.599998474121094,1386300.0
2008-12-19,52.7400016784668,55.59000015258789,52.060001373291016,55.72999954223633,779700.0
2008-12-22,55.13999938964844,54.029998779296875,50.900001525878906,55.310001373291016,767000.0
2008-12-23,54.029998779296875,55.810001373291016,53.75,56.75,757300.0
2008-12-24,56.2400016784668,55.959999084472656,54.77000045776367,56.9900016784668,265800.0
2008-12-26,55.939998626708984,56.91999816894531,55.77000045776367,57.13999938964844,397100.0
2008-12-29,57.0,55.88999938964844,54.93000030517578,57.040000915527344,1087600.0
2008-12-30,55.810001373291016,58.47999954223633,55.619998931884766,58.540000915527344,587200.0
2008-12-31,58.97999954223633,60.34000015258789,57.5,61.150001525878906,1051600.0
2009-01-02,60.13999938964844,58.599998474121094,58.43000030517578,61.290000915527344,786600.0
2009-01-05,58.56999969482422,59.279998779296875,56.91999816894531,60.220001220703125,815700.0
2009-01-06,60.0,65.80999755859375,59.52000045776367,66.27999877929688,1283200.0
2009-01-07,64.98999786376953,65.01000213623047,63.689998626708984,66.58000183105469,1165900.0
2009-01-08,64.16999816894531,66.0,63.70000076293945,66.12999725341797,948200.0
2009-01-09,65.7699966430664,64.0,63.56999969482422,65.7699966430664,878900.0
2009-01-12,64.20999908447266,58.380001068115234,57.779998779296875,64.20999908447266,1257500.0
2009-01-13,57.95000076293945,59.43000030517578,56.880001068115234,61.099998474121094,796200.0
2009-01-14,58.2400016784668,56.36000061035156,55.61000061035156,58.36000061035156,970400.0
2009-01-15,56.18000030517578,56.209999084472656,53.369998931884766,57.52000045776367,1399600.0
2009-01-16,57.779998779296875,58.400001525878906,54.790000915527344,58.61000061035156,1065000.0
2009-01-20,57.310001373291016,53.150001525878906,52.7400016784668,57.310001373291016,1494400.0
2009-01-21,53.7599983215332,59.83000183105469,53.060001373291016,59.90999984741211,1270500.0
2009-01-22,58.77000045776367,58.0099983215332,56.310001373291016,61.209999084472656,910500.0
2009-01-23,56.439998626708984,59.900001525878906,55.77000045776367,61.06999969482422,952200.0
2009-01-26,60.27000045776367,60.25,58.279998779296875,62.060001373291016,615000.0
2009-01-27,60.20000076293945,61.18000030517578,59.849998474121094,61.40999984741211,486500.0
2009-01-28,63.13999938964844,65.97000122070312,62.52000045776367,66.45999908447266,1183700.0
2009-01-29,65.01000213623047,61.52000045776367,61.22999954223633,65.01000213623047,910500.0
2009-01-30,61.97999954223633,59.34000015258789,58.619998931884766,64.44000244140625,1283600.0
2009-02-02,57.52000045776367,59.83000183105469,57.11000061035156,60.13999938964844,945600.0
2009-02-03,60.349998474121094,58.720001220703125,57.65999984741211,60.470001220703125,734500.0
2009-02-04,59.88999938964844,57.369998931884766,57.029998779296875,60.22999954223633,877800.0
2009-02-05,56.599998474121094,56.7400016784668,54.27000045776367,58.150001525878906,1038000.0
2009-02-06,56.880001068115234,58.7400016784668,56.16999816894531,59.099998474121094,1528900.0
2009-02-09,58.279998779296875,60.20000076293945,55.83000183105469,60.349998474121094,1141300.0
2009-02-10,59.2400016784668,54.119998931884766,53.38999938964844,59.65999984741211,1316500.0
2009-02-11,54.77000045776367,54.52000045776367,52.66999816894531,55.130001068115234,1211900.0
2009-02-12,53.33000183105469,52.31999969482422,49.0,53.369998931884766,1509300.0
2009-02-13,51.97999954223633,50.2599983215332,50.09000015258789,52.849998474121094,903600.0
2009-02-17,48.47999954223633,45.93000030517578,45.41999816894531,48.47999954223633,1666300.0
2009-02-18,46.83000183105469,45.939998626708984,44.34000015258789,47.689998626708984,846000.0
2009-02-19,46.7599983215332,42.54999923706055,42.2400016784668,47.040000915527344,1415700.0
2009-02-20,42.040000915527344,45.04999923706055,40.88999938964844,45.84000015258789,1355400.0
2009-02-23,45.439998626708984,40.72999954223633,40.5,45.72999954223633,1472200.0
2009-02-24,41.13999938964844,44.439998626708984,40.54999923706055,44.70000076293945,1496800.0
2009-02-25,44.0,43.7599983215332,41.79999923706055,45.40999984741211,1729400.0
2009-02-26,44.220001220703125,40.81999969482422,40.41999816894531,44.720001220703125,1384500.0
2009-02-27,40.0099983215332,39.959999084472656,38.779998779296875,66.69000244140625,1669400.0
2009-03-02,39.45000076293945,36.20000076293945,35.599998474121094,39.58000183105469,1570700.0
2009-03-03,37.11000061035156,35.45000076293945,34.2400016784668,37.810001373291016,1485000.0
2009-03-04,36.400001525878906,35.90999984741211,35.16999816894531,37.38999938964844,1439900.0
2009-03-05,34.880001068115234,33.369998931884766,32.88999938964844,35.5099983215332,1410200.0
2009-03-06,34.220001220703125,32.83000183105469,31.190000534057617,34.5,1696300.0
2009-03-09,32.349998474121094,32.66999816894531,31.770000457763672,33.90999984741211,1265400.0
2009-03-10,33.650001525878906,37.79999923706055,33.09000015258789,38.0,2121100.0
2009-03-11,37.619998931884766,38.31999969482422,37.06999969482422,39.40999984741211,2096400.0
2009-03-12,38.279998779296875,41.2400016784668,37.40999984741211,41.5,1532800.0
2009-03-13,41.4900016784668,41.06999969482422,39.689998626708984,41.84000015258789,1170500.0
2009-03-16,41.5099983215332,37.95000076293945,37.84000015258789,41.84000015258789,1330800.0
2009-03-17,37.779998779296875,40.310001373291016,36.2599983215332,40.400001525878906,1150500.0
2009-03-18,39.9900016784668,41.77000045776367,38.18000030517578,42.25,1427900.0
2009-03-19,38.310001373291016,37.349998474121094,36.88999938964844,40.900001525878906,7218200.0
2009-03-20,37.56999969482422,32.81999969482422,31.700000762939453,37.56999969482422,5079400.0
2009-03-23,33.70000076293945,37.29999923706055,33.20000076293945,37.5,3028700.0
2009-03-24,35.900001525878906,35.040000915527344,34.869998931884766,37.709999084472656,2103800.0
2009-03-25,35.849998474121094,36.31999969482422,33.58000183105469,36.7599983215332,2228400.0
2009-03-26,37.0,37.560001373291016,35.54999923706055,37.599998474121094,1880500.0
2009-03-27,36.86000061035156,36.810001373291016,36.15999984741211,37.689998626708984,1584800.0
2009-03-30,35.290000915527344,34.02000045776367,33.68000030517578,35.290000915527344,1484400.0
2009-03-31,34.689998626708984,36.400001525878906,34.290000915527344,36.84000015258789,1904300.0
2009-04-01,35.31999969482422,36.33000183105469,35.31999969482422,37.38999938964844,1573100.0
2009-04-02,37.279998779296875,38.40999984741211,36.59000015258789,38.709999084472656,2278200.0
2009-04-03,38.15999984741211,41.7599983215332,37.68000030517578,41.79999923706055,1884900.0
2009-04-06,39.04999923706055,37.20000076293945,35.2599983215332,39.5,3049200.0
2009-04-07,36.45000076293945,33.709999084472656,33.529998779296875,36.68000030517578,2120000.0
2009-04-08,33.91999816894531,34.0099983215332,32.61000061035156,34.630001068115234,1811100.0
2009-04-09,35.09000015258789,38.18000030517578,34.9900016784668,38.209999084472656,2453300.0
2009-04-13,37.279998779296875,39.459999084472656,36.529998779296875,40.0,1335500.0
2009-04-14,38.61000061035156,37.08000183105469,37.0,39.65999984741211,2097100.0
2009-04-15,36.099998474121094,39.36000061035156,36.060001373291016,39.439998626708984,1674300.0
2009-04-16,39.33000183105469,41.31999969482422,37.810001373291016,42.45000076293945,1853700.0
2009-04-17,41.18000030517578,42.72999954223633,40.470001220703125,43.7599983215332,1461200.0
