Date,apaopen,apaclose,apalow,apahigh,apavolume
2010-07-22,88.7300033569336,89.27999877929688,87.80000305175781,90.12000274658203,7117500.0
2010-07-23,89.22000122070312,92.79000091552734,89.06999969482422,93.43000030517578,29232100.0
2010-07-26,94.45999908447266,95.5,93.5,95.5999984741211,8226500.0
2010-07-27,96.06999969482422,94.91999816894531,93.91000366210938,96.44999694824219,5501400.0
2010-07-28,94.48999786376953,94.37000274658203,93.61000061035156,95.41999816894531,3536600.0
2010-07-29,94.79000091552734,95.4000015258789,94.48999786376953,96.19000244140625,5126900.0
2010-07-30,94.06999969482422,95.58000183105469,93.80000305175781,96.26000213623047,4850300.0
2010-08-02,97.04000091552734,98.47000122070312,96.66999816894531,98.80000305175781,4229200.0
2010-08-03,98.18000030517578,98.0199966430664,97.12999725341797,98.62000274658203,3696800.0
2010-08-04,98.1500015258789,97.76000213623047,96.5199966430664,98.66999816894531,4428600.0
2010-08-05,97.0999984741211,97.55000305175781,96.19999694824219,97.8499984741211,3410600.0
2010-08-06,96.33999633789062,95.94999694824219,94.11000061035156,96.58000183105469,4642200.0
2010-08-09,96.30999755859375,96.22000122070312,95.2300033569336,96.81999969482422,2377200.0
2010-08-10,94.93000030517578,95.45999908447266,93.83000183105469,95.9000015258789,3559000.0
2010-08-11,93.5,92.33000183105469,92.02999877929688,93.76000213623047,3971000.0
2010-08-12,91.26000213623047,91.8499984741211,91.0,93.33999633789062,3960400.0
2010-08-13,91.68000030517578,91.26000213623047,91.05999755859375,92.58000183105469,2733000.0
2010-08-16,90.80000305175781,91.4000015258789,90.5,91.69000244140625,2661400.0
2010-08-17,92.3499984741211,93.0,92.01000213623047,93.5,3294500.0
2010-08-18,92.54000091552734,92.83000183105469,91.5999984741211,93.25,2690000.0
2010-08-19,92.48999786376953,91.75,91.16999816894531,92.83000183105469,3400300.0
2010-08-20,90.97000122070312,90.52999877929688,90.0,91.23999786376953,3396200.0
2010-08-23,90.9000015258789,89.45999908447266,89.3499984741211,91.18000030517578,3645100.0
2010-08-24,88.0,87.4800033569336,87.3499984741211,88.86000061035156,6400400.0
2010-08-25,86.8499984741211,86.66000366210938,85.3499984741211,87.05999755859375,5612700.0
2010-08-26,87.37999725341797,87.29000091552734,87.16999816894531,89.41999816894531,5175000.0
2010-08-27,87.87999725341797,89.97000122070312,86.5999984741211,90.13999938964844,3787300.0
2010-08-30,89.75,89.55000305175781,89.48999786376953,91.05999755859375,3309600.0
2010-08-31,89.05000305175781,89.8499984741211,88.69999694824219,90.30999755859375,3940800.0
2010-09-01,91.23999786376953,92.45999908447266,91.22000122070312,93.0999984741211,3450400.0
2010-09-02,92.63999938964844,91.30000305175781,87.58000183105469,92.63999938964844,15580400.0
2010-09-03,92.43000030517578,92.62000274658203,91.77999877929688,93.6500015258789,4539000.0
2010-09-07,92.04000091552734,90.36000061035156,90.30999755859375,92.33000183105469,3988800.0
2010-09-08,90.3499984741211,91.94999694824219,90.3499984741211,92.45999908447266,2846300.0
2010-09-09,93.48999786376953,92.70999908447266,91.9000015258789,93.61000061035156,3243600.0
2010-09-10,93.41000366210938,93.7300033569336,92.9800033569336,94.05000305175781,3502400.0
2010-09-13,94.70999908447266,94.5999984741211,93.95999908447266,94.98999786376953,2514100.0
2010-09-14,94.43000030517578,94.69999694824219,93.97000122070312,95.97000122070312,2887500.0
2010-09-15,94.04000091552734,94.2300033569336,93.26000213623047,94.58999633789062,2820000.0
2010-09-16,93.66000366210938,94.30000305175781,93.62000274658203,95.0199966430664,2328300.0
2010-09-17,94.73999786376953,94.4800033569336,92.56999969482422,95.22000122070312,3904100.0
2010-09-20,94.9000015258789,96.02999877929688,94.12999725341797,96.44000244140625,3076100.0
2010-09-21,95.9000015258789,96.06999969482422,95.08000183105469,96.80999755859375,3200300.0
2010-09-22,96.20999908447266,95.41999816894531,95.23999786376953,97.5999984741211,2122300.0
2010-09-23,94.5199966430664,94.98999786376953,94.12999725341797,96.02999877929688,2651400.0
2010-09-24,96.2300033569336,98.12999725341797,95.43000030517578,98.6500015258789,3463500.0
2010-09-27,98.16000366210938,97.55999755859375,97.54000091552734,98.75,1929700.0
2010-09-28,97.94000244140625,97.0999984741211,95.68000030517578,98.08999633789062,2455700.0
2010-09-29,96.79000091552734,98.02999877929688,96.66000366210938,98.61000061035156,2627400.0
2010-09-30,98.79000091552734,97.76000213623047,96.20999908447266,99.08999633789062,3196900.0
2010-10-01,98.9800033569336,98.27999877929688,97.43000030517578,99.37999725341797,4554400.0
2010-10-04,97.58999633789062,97.01000213623047,96.51000213623047,98.9000015258789,2779800.0
2010-10-05,98.23999786376953,98.9000015258789,97.55000305175781,99.16999816894531,3418400.0
2010-10-06,98.62999725341797,99.76000213623047,98.33000183105469,99.83000183105469,2611700.0
2010-10-07,100.16999816894531,99.6500015258789,98.5199966430664,100.80000305175781,2894300.0
2010-10-08,99.63999938964844,101.52999877929688,99.16999816894531,101.94000244140625,3150800.0
2010-10-11,101.58000183105469,102.01000213623047,101.22000122070312,102.69000244140625,2114000.0
2010-10-12,101.41000366210938,101.56999969482422,100.2300033569336,102.16000366210938,2522700.0
2010-10-13,102.41999816894531,103.29000091552734,101.63999938964844,103.79000091552734,3091200.0
2010-10-14,103.25,103.2300033569336,102.37999725341797,104.12000274658203,3154500.0
2010-10-15,104.0999984741211,104.13999938964844,102.73999786376953,104.22000122070312,3884700.0
2010-10-18,104.45999908447266,106.3499984741211,103.83000183105469,106.68000030517578,3787000.0
2010-10-19,104.05000305175781,102.27999877929688,101.31999969482422,104.80000305175781,5056000.0
2010-10-20,101.87999725341797,103.4000015258789,101.87000274658203,104.04000091552734,3175600.0
2010-10-21,103.66999816894531,102.97000122070312,102.16000366210938,103.8499984741211,2656900.0
2010-10-22,103.13999938964844,101.30000305175781,100.79000091552734,103.4800033569336,3507200.0
2010-10-25,102.16000366210938,101.06999969482422,101.01000213623047,103.41000366210938,2762200.0
2010-10-26,100.02999877929688,100.37000274658203,99.31999969482422,100.5999984741211,3311800.0
2010-10-27,99.41000366210938,100.51000213623047,98.30999755859375,100.62999725341797,2738200.0
2010-10-28,101.23999786376953,100.36000061035156,99.81999969482422,101.3499984741211,2139400.0
2010-10-29,99.93000030517578,101.0199966430664,99.76000213623047,101.30000305175781,1970800.0
2010-11-01,102.33999633789062,101.0,100.38999938964844,102.69000244140625,2134300.0
2010-11-02,102.06999969482422,103.12000274658203,101.38999938964844,103.94000244140625,2361400.0
2010-11-03,103.26000213623047,102.58000183105469,100.70999908447266,103.41999816894531,3494400.0
2010-11-04,105.18000030517578,107.79000091552734,105.18000030517578,109.23999786376953,6979000.0
2010-11-05,107.26000213623047,108.69000244140625,106.83000183105469,108.75,4445700.0
2010-11-08,108.12999725341797,109.51000213623047,107.91000366210938,110.26000213623047,3518800.0
2010-11-09,109.5,109.97000122070312,109.13999938964844,110.52999877929688,4656600.0
2010-11-10,110.12000274658203,110.25,108.94000244140625,110.37999725341797,6686000.0
2010-11-11,109.52999877929688,110.70999908447266,109.19000244140625,110.70999908447266,3002900.0
2010-11-12,109.08000183105469,109.51000213623047,108.44000244140625,110.7300033569336,3515500.0
2010-11-15,110.13999938964844,107.62999725341797,107.37000274658203,110.2300033569336,3843100.0
2010-11-16,106.79000091552734,105.26000213623047,104.3499984741211,106.79000091552734,3666000.0
2010-11-17,104.93000030517578,105.79000091552734,104.8499984741211,106.61000061035156,2652900.0
2010-11-18,107.12999725341797,108.22000122070312,106.70999908447266,108.7300033569336,2320000.0
2010-11-19,108.22000122070312,109.11000061035156,107.13999938964844,109.23999786376953,2782800.0
2010-11-22,108.66999816894531,108.33999633789062,106.55000305175781,109.16999816894531,1704300.0
2010-11-23,107.12000274658203,105.4800033569336,104.95999908447266,107.5199966430664,2376200.0
2010-11-24,106.66000366210938,108.45999908447266,106.62000274658203,108.69000244140625,2282500.0
2010-11-26,106.83999633789062,107.19000244140625,106.06999969482422,108.04000091552734,846500.0
2010-11-29,106.75,108.41999816894531,105.97000122070312,108.94999694824219,2488200.0
2010-11-30,107.19999694824219,107.63999938964844,106.93000030517578,108.69999694824219,2687400.0
2010-12-01,109.83999633789062,111.26000213623047,109.66999816894531,111.68000030517578,3082100.0
2010-12-02,111.62000274658203,114.37999725341797,111.5,114.62000274658203,2644600.0
2010-12-03,114.37000274658203,115.11000061035156,113.83000183105469,115.33999633789062,1794300.0
2010-12-06,115.04000091552734,116.41999816894531,114.68000030517578,116.5,2413400.0
2010-12-07,117.16999816894531,116.31999969482422,115.83000183105469,117.9800033569336,3326300.0
2010-12-08,116.13999938964844,113.5999984741211,112.66000366210938,116.36000061035156,3327600.0
2010-12-09,114.16999816894531,114.48999786376953,113.11000061035156,114.69999694824219,2070600.0
2010-12-10,114.87000274658203,114.91999816894531,113.8499984741211,115.08000183105469,1385000.0
2010-12-13,115.9000015258789,116.80000305175781,115.48999786376953,117.55999755859375,2925400.0
2010-12-14,117.25,116.25,115.72000122070312,117.48999786376953,1890500.0
2010-12-15,115.33999633789062,116.0199966430664,115.1500015258789,116.91999816894531,2280500.0
2010-12-16,116.45999908447266,116.66999816894531,115.76000213623047,117.5,2012200.0
2010-12-17,115.88999938964844,116.44999694824219,115.61000061035156,116.5,2729800.0
2010-12-20,116.37000274658203,117.06999969482422,115.80999755859375,117.12000274658203,1476200.0
2010-12-21,117.37000274658203,118.16000366210938,117.37000274658203,118.81999969482422,1912600.0
2010-12-22,118.12999725341797,118.22000122070312,117.33000183105469,118.52999877929688,1476900.0
2010-12-23,118.01000213623047,118.4800033569336,117.52999877929688,118.58999633789062,1024100.0
2010-12-27,118.48999786376953,118.30999755859375,117.61000061035156,118.55999755859375,830000.0
2010-12-28,118.43000030517578,118.45999908447266,118.05000305175781,118.7300033569336,897800.0
2010-12-29,118.79000091552734,119.5999984741211,118.36000061035156,119.7699966430664,1059100.0
2010-12-30,119.83000183105469,119.91999816894531,119.0999984741211,120.80000305175781,1269100.0
2010-12-31,119.31999969482422,119.2300033569336,119.19999694824219,120.4800033569336,1299200.0
2011-01-03,120.58999633789062,121.02999877929688,120.01000213623047,121.62999725341797,1893100.0
2011-01-04,121.77999877929688,121.86000061035156,119.45999908447266,122.25,2816000.0
2011-01-05,121.5,124.91000366210938,120.37000274658203,125.0,3059700.0
2011-01-06,125.16000366210938,122.37999725341797,121.91000366210938,125.58999633789062,2178000.0
2011-01-07,122.80000305175781,123.16999816894531,122.16999816894531,124.02999877929688,2035300.0
2011-01-10,123.27999877929688,124.73999786376953,122.16999816894531,125.23999786376953,2031100.0
2011-01-11,125.0,125.12999725341797,124.30000305175781,125.41999816894531,1857700.0
2011-01-12,126.25,126.19999694824219,125.63999938964844,127.13999938964844,1837500.0
2011-01-13,126.93000030517578,125.18000030517578,124.41000366210938,127.16999816894531,2750400.0
2011-01-14,124.86000061035156,125.62999725341797,123.36000061035156,125.7300033569336,3199500.0
2011-01-18,126.2300033569336,127.55999755859375,125.30000305175781,127.63999938964844,2570900.0
2011-01-19,127.08999633789062,124.18000030517578,123.7699966430664,127.7300033569336,2649100.0
2011-01-20,123.98999786376953,124.16000366210938,122.66000366210938,124.79000091552734,2075900.0
2011-01-21,125.25,125.5999984741211,124.0,125.66000366210938,2222000.0
2011-01-24,124.83000183105469,123.91999816894531,123.25,125.69000244140625,2693900.0
2011-01-25,123.08000183105469,122.63999938964844,120.31999969482422,123.08000183105469,4035200.0
2011-01-26,123.26000213623047,122.0999984741211,121.22000122070312,123.3499984741211,5431900.0
2011-01-27,121.66000366210938,116.33000183105469,114.02999877929688,121.9000015258789,12839700.0
2011-01-28,116.05000305175781,114.83999633789062,110.29000091552734,116.19000244140625,15891500.0
2011-01-31,114.69999694824219,119.36000061035156,114.30999755859375,119.4000015258789,7182700.0
2011-02-01,120.1500015258789,118.9800033569336,117.08999633789062,120.29000091552734,8829300.0
2011-02-02,118.69999694824219,121.05999755859375,118.36000061035156,121.75,5444700.0
2011-02-03,120.41999816894531,118.31999969482422,117.6500015258789,120.63999938964844,4846900.0
2011-02-04,118.66000366210938,116.83999633789062,116.45999908447266,118.93000030517578,5507100.0
2011-02-07,118.12000274658203,117.7699966430664,117.1500015258789,118.81999969482422,3766300.0
2011-02-08,117.54000091552734,117.5,117.04000091552734,118.05000305175781,3093100.0
2011-02-09,117.30000305175781,116.1500015258789,115.45999908447266,117.62000274658203,3064300.0
2011-02-10,115.87000274658203,117.75,115.5199966430664,118.88999938964844,5626800.0
2011-02-11,118.16999816894531,119.7300033569336,117.0199966430664,119.94000244140625,5808300.0
2011-02-14,120.5,121.18000030517578,120.06999969482422,122.19999694824219,3325900.0
2011-02-15,121.19999694824219,119.33999633789062,118.93000030517578,121.55999755859375,2941900.0
2011-02-16,120.13999938964844,120.51000213623047,118.58999633789062,120.69999694824219,4358900.0
2011-02-17,118.51000213623047,120.62000274658203,118.5,121.86000061035156,5672600.0
2011-02-18,121.02999877929688,120.01000213623047,119.55000305175781,121.3499984741211,4280000.0
2011-02-22,119.83999633789062,117.06999969482422,116.27999877929688,120.66999816894531,4934200.0
2011-02-23,118.08999633789062,120.93000030517578,117.69999694824219,121.19000244140625,4524500.0
2011-02-24,121.30999755859375,120.5,119.8499984741211,121.73999786376953,3288800.0
2011-02-25,120.98999786376953,123.52999877929688,120.5,123.52999877929688,3397600.0
2011-02-28,123.48999786376953,124.62000274658203,123.1500015258789,124.8499984741211,3129600.0
2011-03-01,125.4000015258789,120.86000061035156,120.7699966430664,125.5999984741211,3131900.0
2011-03-02,120.88999938964844,121.08999633789062,119.04000091552734,121.79000091552734,2180100.0
2011-03-03,121.2300033569336,124.61000061035156,120.72000122070312,124.66999816894531,3270400.0
2011-03-04,124.08000183105469,122.62000274658203,121.66000366210938,124.54000091552734,2808600.0
2011-03-07,123.37000274658203,120.97000122070312,119.48999786376953,124.0,2830000.0
2011-03-08,120.91999816894531,121.36000061035156,120.25,122.47000122070312,2083400.0
2011-03-09,121.2300033569336,120.66999816894531,119.87999725341797,121.97000122070312,1876000.0
2011-03-10,118.63999938964844,115.94000244140625,115.87000274658203,119.69000244140625,4554700.0
2011-03-11,115.69999694824219,118.81999969482422,115.66000366210938,119.37000274658203,3107300.0
2011-03-14,117.6500015258789,119.12000274658203,117.41000366210938,119.56999969482422,2538400.0
2011-03-15,115.43000030517578,117.83999633789062,114.22000122070312,118.72000122070312,3091300.0
2011-03-16,117.66000366210938,113.7699966430664,113.0199966430664,119.0,6644200.0
2011-03-17,116.2699966430664,118.11000061035156,115.4000015258789,118.43000030517578,3269900.0
2011-03-18,119.58999633789062,120.11000061035156,118.94000244140625,120.4800033569336,5228700.0
2011-03-21,120.94999694824219,125.0999984741211,120.94999694824219,125.0999984741211,5063000.0
2011-03-22,124.83000183105469,125.87999725341797,124.52999877929688,126.38999938964844,3756300.0
2011-03-23,125.37999725341797,124.52999877929688,123.31999969482422,125.98999786376953,2642800.0
2011-03-24,125.98999786376953,124.88999938964844,123.5,125.98999786376953,2504000.0
2011-03-25,125.45999908447266,125.94000244140625,125.0,126.95999908447266,2293200.0
2011-03-28,125.9800033569336,126.25,125.02999877929688,127.80999755859375,3037700.0
2011-03-29,125.77999877929688,127.94000244140625,124.43000030517578,128.4499969482422,2580600.0
2011-03-30,128.7899932861328,130.42999267578125,127.81999969482422,131.61000061035156,3667200.0
2011-03-31,130.91000366210938,130.9199981689453,130.63999938964844,132.5,3219100.0
2011-04-01,131.5,129.97999572753906,129.64999389648438,132.3300018310547,2595100.0
2011-04-04,130.55999755859375,130.3000030517578,130.07000732421875,131.8699951171875,2160600.0
2011-04-05,130.11000061035156,131.25,129.86000061035156,131.6300048828125,1958200.0
2011-04-06,131.55999755859375,129.58999633789062,129.0399932861328,131.89999389648438,2313400.0
2011-04-07,129.5800018310547,128.7899932861328,128.00999450683594,130.24000549316406,2127700.0
2011-04-08,130.07000732421875,130.16000366210938,129.50999450683594,131.77999877929688,3093800.0
2011-04-11,130.0,126.25,125.66000366210938,130.0,3829400.0
2011-04-12,124.9000015258789,122.4000015258789,121.55000305175781,125.0999984741211,4060400.0
2011-04-13,123.68000030517578,122.26000213623047,121.55000305175781,124.5,2965200.0
2011-04-14,121.79000091552734,122.41000366210938,120.83999633789062,123.01000213623047,2330100.0
2011-04-15,122.38999938964844,122.4000015258789,121.51000213623047,122.81999969482422,2944200.0
2011-04-18,120.4800033569336,120.93000030517578,119.30000305175781,121.45999908447266,2054000.0
2011-04-19,120.95999908447266,121.88999938964844,120.72000122070312,122.29000091552734,1860100.0
2011-04-20,124.0,123.91000366210938,123.31999969482422,124.69000244140625,2539400.0
2011-04-21,124.33999633789062,123.31999969482422,122.22000122070312,124.33999633789062,2185600.0
2011-04-25,123.38999938964844,122.5999984741211,122.06999969482422,123.88999938964844,2449800.0
2011-04-26,122.98999786376953,126.19999694824219,122.95999908447266,126.2300033569336,3300000.0
2011-04-27,126.4000015258789,126.91999816894531,124.30999755859375,127.20999908447266,3189100.0
2011-04-28,128.72000122070312,130.0,128.0,131.24000549316406,3815700.0
2011-04-29,130.22000122070312,133.3699951171875,130.1699981689453,134.1300048828125,3845100.0
2011-05-02,133.66000366210938,130.94000244140625,130.22000122070312,133.6699981689453,2480400.0
2011-05-03,130.88999938964844,129.14999389648438,127.11000061035156,131.1699981689453,2929700.0
2011-05-04,129.00999450683594,126.61000061035156,125.43000030517578,129.00999450683594,3114200.0
2011-05-05,124.69000244140625,122.83999633789062,121.61000061035156,125.68000030517578,4563700.0
2011-05-06,124.61000061035156,124.20999908447266,122.62999725341797,127.83000183105469,3374700.0
2011-05-09,124.94999694824219,127.33000183105469,124.94999694824219,127.91000366210938,2454500.0
2011-05-10,128.22000122070312,127.94999694824219,126.12000274658203,128.75999450683594,2475200.0
2011-05-11,127.44000244140625,123.41999816894531,122.79000091552734,127.44000244140625,2937800.0
2011-05-12,123.04000091552734,123.41999816894531,121.3499984741211,124.33999633789062,3078600.0
2011-05-13,124.23999786376953,124.25,121.5999984741211,125.41999816894531,2920500.0
2011-05-16,123.4800033569336,122.2699966430664,121.70999908447266,125.1500015258789,3015700.0
2011-05-17,121.41999816894531,121.43000030517578,118.83000183105469,121.68000030517578,3836200.0
2011-05-18,122.06999969482422,123.29000091552734,121.29000091552734,124.25,2564900.0
2011-05-19,124.0,122.8499984741211,121.66000366210938,124.5199966430664,2151600.0
2011-05-20,122.37999725341797,123.0,120.55999755859375,124.0,3036200.0
2011-05-23,120.52999877929688,121.05999755859375,119.81999969482422,122.1500015258789,2384100.0
2011-05-24,122.3499984741211,121.9800033569336,121.55999755859375,124.12999725341797,2695600.0
2011-05-25,121.5,123.93000030517578,121.33999633789062,124.4000015258789,2267100.0
2011-05-26,123.33000183105469,123.91000366210938,121.88999938964844,124.30999755859375,2450900.0
2011-05-27,124.58999633789062,123.25,122.16999816894531,125.19000244140625,2207900.0
2011-05-31,124.63999938964844,124.5999984741211,122.55000305175781,125.08000183105469,2130900.0
2011-06-01,123.9800033569336,121.0199966430664,120.68000030517578,125.44000244140625,2802400.0
2011-06-02,120.87999725341797,120.63999938964844,119.31999969482422,121.98999786376953,2231000.0
2011-06-03,119.08999633789062,119.44000244140625,117.94999694824219,120.44000244140625,4223600.0
2011-06-06,119.0999984741211,117.16999816894531,117.0,120.0999984741211,2582400.0
2011-06-07,118.87000274658203,117.9000015258789,117.13999938964844,120.08000183105469,3570500.0
2011-06-08,118.22000122070312,119.48999786376953,118.22000122070312,121.68000030517578,3536100.0
2011-06-09,120.05999755859375,120.29000091552734,119.19000244140625,120.91000366210938,2146200.0
2011-06-10,119.23999786376953,117.75,117.55999755859375,119.58000183105469,2704600.0
2011-06-13,117.87999725341797,116.1500015258789,114.94000244140625,118.48999786376953,2521800.0
2011-06-14,117.45999908447266,118.30000305175781,117.41999816894531,118.9800033569336,2137100.0
2011-06-15,117.37999725341797,116.13999938964844,115.31999969482422,118.94999694824219,2873300.0
2011-06-16,117.18000030517578,117.0,115.30000305175781,117.95999908447266,2852500.0
2011-06-17,118.06999969482422,117.16000366210938,116.33000183105469,118.45999908447266,3659800.0
2011-06-20,116.83999633789062,116.80000305175781,116.12000274658203,117.68000030517578,2615100.0
2011-06-21,117.70999908447266,119.0999984741211,117.5199966430664,119.6500015258789,2192800.0
2011-06-22,118.47000122070312,118.30000305175781,118.19999694824219,120.16999816894531,2124900.0
2011-06-23,116.43000030517578,117.41000366210938,115.2699966430664,117.5999984741211,3659500.0
2011-06-24,117.37000274658203,115.9800033569336,115.61000061035156,118.02999877929688,3082300.0
2011-06-27,115.06999969482422,116.23999786376953,115.06999969482422,116.68000030517578,1711400.0
2011-06-28,116.81999969482422,119.79000091552734,116.80999755859375,119.8499984741211,2417600.0
2011-06-29,120.31999969482422,121.08999633789062,119.9000015258789,122.43000030517578,2731400.0
2011-06-30,121.79000091552734,123.38999938964844,121.51000213623047,123.77999877929688,2504300.0
2011-07-01,122.94000244140625,123.73999786376953,121.62999725341797,123.88999938964844,1524200.0
2011-07-05,123.23999786376953,124.48999786376953,123.13999938964844,125.1500015258789,1614700.0
2011-07-06,123.12999725341797,123.70999908447266,122.18000030517578,124.02999877929688,1910900.0
2011-07-07,125.29000091552734,126.37999725341797,125.18000030517578,126.63999938964844,2203200.0
2011-07-08,124.31999969482422,125.12999725341797,123.83999633789062,125.47000122070312,2029300.0
2011-07-11,122.72000122070312,121.2699966430664,120.62999725341797,123.31999969482422,2274800.0
2011-07-12,120.62000274658203,120.93000030517578,120.30000305175781,122.55000305175781,1874500.0
2011-07-13,121.55000305175781,121.31999969482422,121.0,123.05999755859375,2604600.0
2011-07-14,122.05999755859375,119.9000015258789,119.5,122.12999725341797,2111100.0
2011-07-15,121.52999877929688,123.5199966430664,121.01000213623047,123.66999816894531,2990800.0
2011-07-18,123.16999816894531,122.83000183105469,121.55999755859375,123.4000015258789,2160900.0
2011-07-19,123.80999755859375,125.73999786376953,123.80999755859375,125.93000030517578,2579200.0
2011-07-20,125.73999786376953,125.66999816894531,124.58999633789062,125.93000030517578,2164600.0
2011-07-21,126.25,128.2100067138672,125.94999694824219,128.83999633789062,2510800.0
2011-07-22,127.9000015258789,128.47000122070312,126.63999938964844,128.75,1823900.0
2011-07-25,126.87000274658203,128.05999755859375,126.62999725341797,128.88999938964844,1582800.0
2011-07-26,128.25,127.7300033569336,127.25,129.25999450683594,1658200.0
2011-07-27,126.75,124.5199966430664,123.83999633789062,126.8499984741211,2081800.0
2011-07-28,124.62000274658203,124.62999725341797,123.83000183105469,126.48999786376953,1764500.0
2011-07-29,122.16000366210938,123.72000122070312,122.0,125.01000213623047,2353900.0
2011-08-01,125.69999694824219,124.05999755859375,122.62999725341797,125.94999694824219,2525300.0
2011-08-02,122.61000061035156,120.0199966430664,119.95999908447266,124.05000305175781,2992500.0
2011-08-03,120.20999908447266,118.44999694824219,114.94999694824219,120.41999816894531,4498200.0
2011-08-04,117.0999984741211,109.18000030517578,108.87999725341797,118.83999633789062,5390000.0
2011-08-05,110.61000061035156,106.69999694824219,101.75,112.0,4859500.0
2011-08-08,101.55000305175781,98.37999725341797,98.19000244140625,103.7300033569336,7946200.0
2011-08-09,100.31999969482422,102.12999725341797,94.47000122070312,102.83000183105469,6742100.0
2011-08-10,99.87000274658203,98.8499984741211,98.08000183105469,102.83999633789062,4678100.0
2011-08-11,99.9000015258789,103.12000274658203,98.55000305175781,104.7699966430664,4673700.0
2011-08-12,104.95999908447266,103.18000030517578,102.25,105.37999725341797,2643500.0
2011-08-15,104.4000015258789,105.41999816894531,103.9800033569336,106.26000213623047,2786600.0
2011-08-16,105.04000091552734,104.33999633789062,103.08000183105469,105.77999877929688,3740900.0
2011-08-17,105.23999786376953,104.88999938964844,104.44999694824219,107.30999755859375,2359300.0
2011-08-18,101.26000213623047,97.9000015258789,96.58999633789062,101.4000015258789,4241700.0
2011-08-19,96.5,97.02999877929688,96.44999694824219,99.91000366210938,3516200.0
2011-08-22,100.0,96.16000366210938,95.68000030517578,100.0,3244800.0
2011-08-23,96.18000030517578,100.26000213623047,95.5,100.29000091552734,3246100.0
2011-08-24,99.94999694824219,100.45999908447266,98.01000213623047,100.7300033569336,2674400.0
2011-08-25,100.9800033569336,98.9800033569336,98.41000366210938,101.80999755859375,2816400.0
2011-08-26,97.8499984741211,100.29000091552734,96.01000213623047,100.87000274658203,2984300.0
2011-08-29,101.77999877929688,103.23999786376953,101.37999725341797,103.31999969482422,2072400.0
2011-08-30,102.73999786376953,102.69000244140625,101.05999755859375,103.47000122070312,2949600.0
2011-08-31,103.61000061035156,103.06999969482422,101.91999816894531,104.91999816894531,4225900.0
2011-09-01,103.66000366210938,101.7699966430664,101.52999877929688,104.72000122070312,2573400.0
2011-09-02,99.62000274658203,98.6500015258789,98.12999725341797,99.76000213623047,4065100.0
2011-09-06,95.58000183105469,95.51000213623047,93.83000183105469,96.16999816894531,4605300.0
2011-09-07,97.25,99.62000274658203,96.56999969482422,99.76000213623047,2826000.0
2011-09-08,99.30000305175781,98.22000122070312,97.68000030517578,100.19000244140625,3311300.0
2011-09-09,96.63999938964844,95.12000274658203,94.41999816894531,97.48999786376953,3129000.0
2011-09-12,93.38999938964844,94.6500015258789,91.97000122070312,95.33000183105469,4557700.0
2011-09-13,95.0,93.48999786376953,92.58999633789062,95.2300033569336,5059700.0
2011-09-14,94.11000061035156,94.41000366210938,92.7699966430664,95.45999908447266,5320000.0
2011-09-15,95.76000213623047,97.80999755859375,95.1500015258789,97.9800033569336,3123900.0
2011-09-16,98.75,98.19999694824219,96.44000244140625,98.7699966430664,3783200.0
2011-09-19,96.0,95.69000244140625,94.0,96.5,3182300.0
2011-09-20,96.0,94.5199966430664,94.5,97.58999633789062,2630300.0
2011-09-21,94.30999755859375,91.3499984741211,91.30000305175781,95.97000122070312,4789600.0
2011-09-22,87.06999969482422,83.69000244140625,83.01000213623047,88.87999725341797,8165100.0
2011-09-23,82.91000366210938,82.7300033569336,81.80000305175781,84.56999969482422,5643800.0
2011-09-26,83.58000183105469,85.55999755859375,81.94000244140625,85.58999633789062,3835300.0
2011-09-27,87.97000122070312,85.86000061035156,85.33999633789062,88.5,4632500.0
2011-09-28,85.47000122070312,82.56999969482422,82.44999694824219,86.04000091552734,3586900.0
2011-09-29,84.52999877929688,82.87999725341797,81.04000091552734,85.2300033569336,3501800.0
2011-09-30,81.19999694824219,80.23999786376953,80.05000305175781,81.51000213623047,3910700.0
2011-10-03,79.1500015258789,76.5,76.47000122070312,79.62999725341797,4891200.0
2011-10-04,75.05000305175781,78.81999969482422,73.04000091552734,78.98999786376953,5200000.0
2011-10-05,78.76000213623047,82.9000015258789,78.0,83.20999908447266,4185500.0
2011-10-06,83.19999694824219,86.2300033569336,82.43000030517578,86.41999816894531,4837700.0
2011-10-07,87.0199966430664,84.83999633789062,84.0199966430664,87.0199966430664,4442100.0
2011-10-10,86.72000122070312,88.58000183105469,86.72000122070312,88.83999633789062,2644600.0
2011-10-11,87.80999755859375,86.9800033569336,86.29000091552734,89.18000030517578,2605400.0
2011-10-12,88.18000030517578,87.93000030517578,86.75,89.56999969482422,3042700.0
2011-10-13,87.1500015258789,87.11000061035156,84.77999877929688,87.69999694824219,2236800.0
2011-10-14,88.23999786376953,91.36000061035156,87.91999816894531,91.37999725341797,2932700.0
2011-10-17,90.41000366210938,87.93000030517578,87.73999786376953,91.79000091552734,3128400.0
2011-10-18,88.29000091552734,90.41000366210938,87.22000122070312,90.9000015258789,4677900.0
2011-10-19,89.93000030517578,90.16000366210938,89.47000122070312,92.04000091552734,2854100.0
2011-10-20,90.26000213623047,91.29000091552734,89.08000183105469,91.69999694824219,2756200.0
2011-10-21,92.41999816894531,94.7300033569336,91.98999786376953,94.75,4130700.0
