Date,astcopen,astcclose,astclow,astchigh,astcvolume
2010-10-11,5.699999809265137,5.75,5.550000190734863,5.800000190734863,7000.0
2010-10-12,5.75,5.699999809265137,5.599999904632568,5.949999809265137,14000.0
2010-10-13,5.699999809265137,5.849999904632568,5.599999904632568,6.050000190734863,9400.0
2010-10-14,5.849999904632568,5.949999809265137,5.800000190734863,5.949999809265137,4000.0
2010-10-15,5.949999809265137,6.099999904632568,5.900000095367432,6.099999904632568,12400.0
2010-10-18,5.900000095367432,5.900000095367432,5.849999904632568,6.099999904632568,13200.0
2010-10-19,6.0,6.099999904632568,6.0,6.25,27500.0
2010-10-20,6.0,6.050000190734863,5.900000095367432,6.25,13800.0
2010-10-21,6.0,6.050000190734863,6.0,6.25,7000.0
2010-10-22,6.0,6.0,5.949999809265137,6.199999809265137,4800.0
2010-10-25,6.0,6.0,6.0,6.150000095367432,11200.0
2010-10-26,6.050000190734863,6.150000095367432,6.050000190734863,6.150000095367432,3700.0
2010-10-27,6.050000190734863,6.0,5.849999904632568,6.150000095367432,8900.0
2010-10-28,6.0,6.050000190734863,5.849999904632568,6.099999904632568,8300.0
2010-10-29,5.900000095367432,6.0,5.900000095367432,6.050000190734863,4200.0
2010-11-01,6.0,6.050000190734863,6.0,6.099999904632568,10200.0
2010-11-02,5.949999809265137,5.900000095367432,5.699999809265137,6.0,29200.0
2010-11-03,5.900000095367432,5.949999809265137,5.900000095367432,6.0,4300.0
2010-11-04,5.949999809265137,5.800000190734863,5.75,6.0,13600.0
2010-11-05,5.699999809265137,5.150000095367432,5.0,5.75,97800.0
2010-11-08,5.150000095367432,5.199999809265137,5.0,5.300000190734863,25800.0
2010-11-09,5.150000095367432,5.150000095367432,5.050000190734863,5.25,8700.0
2010-11-10,5.150000095367432,5.400000095367432,5.150000095367432,5.650000095367432,33900.0
2010-11-11,5.5,5.150000095367432,5.050000190734863,5.5,18800.0
2010-11-12,5.550000190734863,5.349999904632568,5.199999809265137,5.550000190734863,8300.0
2010-11-15,5.300000190734863,5.199999809265137,5.199999809265137,5.349999904632568,3700.0
2010-11-16,5.199999809265137,5.199999809265137,5.0,5.199999809265137,6600.0
2010-11-17,5.300000190734863,5.0,5.0,5.300000190734863,17400.0
2010-11-18,5.25,5.150000095367432,5.050000190734863,5.25,4500.0
2010-11-19,5.050000190734863,5.150000095367432,5.0,5.25,20500.0
2010-11-22,5.199999809265137,5.050000190734863,5.0,5.25,5000.0
2010-11-23,6.150000095367432,7.349999904632568,6.099999904632568,8.899999618530273,1049200.0
2010-11-24,7.400000095367432,6.349999904632568,6.300000190734863,7.400000095367432,217000.0
2010-11-26,6.300000190734863,6.349999904632568,5.949999809265137,6.599999904632568,57200.0
2010-11-29,6.349999904632568,6.349999904632568,6.0,6.5,32300.0
2010-11-30,6.400000095367432,6.0,5.949999809265137,6.449999809265137,55400.0
2010-12-01,6.0,5.75,5.5,6.199999809265137,73100.0
2010-12-02,5.75,5.800000190734863,5.650000095367432,5.900000095367432,26000.0
2010-12-03,5.949999809265137,5.800000190734863,5.599999904632568,5.949999809265137,10300.0
2010-12-06,5.75,5.699999809265137,5.650000095367432,5.849999904632568,13300.0
2010-12-07,5.699999809265137,6.050000190734863,5.650000095367432,6.300000190734863,49300.0
2010-12-08,6.0,5.900000095367432,5.849999904632568,6.150000095367432,33800.0
2010-12-09,5.849999904632568,5.949999809265137,5.849999904632568,6.099999904632568,15500.0
2010-12-10,6.0,5.949999809265137,5.849999904632568,6.150000095367432,8800.0
2010-12-13,5.900000095367432,6.0,5.900000095367432,6.099999904632568,7000.0
2010-12-14,6.0,5.800000190734863,5.800000190734863,6.0,9200.0
2010-12-15,5.900000095367432,5.800000190734863,5.75,6.0,21500.0
2010-12-16,5.849999904632568,5.699999809265137,5.650000095367432,6.099999904632568,23100.0
2010-12-17,5.699999809265137,5.699999809265137,5.599999904632568,5.75,14500.0
2010-12-20,5.800000190734863,5.800000190734863,5.599999904632568,6.0,12900.0
2010-12-21,5.75,5.550000190734863,5.550000190734863,5.800000190734863,25300.0
2010-12-22,5.699999809265137,5.400000095367432,5.300000190734863,5.699999809265137,65100.0
2010-12-23,5.300000190734863,5.550000190734863,5.25,5.699999809265137,16600.0
2010-12-27,5.75,5.599999904632568,5.550000190734863,5.75,14800.0
2010-12-28,5.550000190734863,5.699999809265137,5.400000095367432,6.099999904632568,31500.0
2010-12-29,5.699999809265137,5.800000190734863,5.599999904632568,5.800000190734863,11400.0
2010-12-30,5.699999809265137,5.650000095367432,5.599999904632568,5.800000190734863,26100.0
2010-12-31,5.400000095367432,5.650000095367432,5.400000095367432,5.75,21400.0
2011-01-03,5.650000095367432,5.650000095367432,5.599999904632568,5.800000190734863,11600.0
2011-01-04,5.699999809265137,5.75,5.599999904632568,5.800000190734863,9700.0
2011-01-05,5.699999809265137,5.650000095367432,5.650000095367432,5.800000190734863,9600.0
2011-01-06,5.599999904632568,5.800000190734863,5.599999904632568,5.800000190734863,10900.0
2011-01-07,6.75,6.699999809265137,6.349999904632568,7.800000190734863,637900.0
2011-01-10,6.5,6.449999809265137,6.050000190734863,6.75,114600.0
2011-01-11,6.5,6.400000095367432,6.150000095367432,6.5,31100.0
2011-01-12,6.400000095367432,6.349999904632568,6.050000190734863,6.550000190734863,25600.0
2011-01-13,6.5,6.300000190734863,6.150000095367432,6.5,23200.0
2011-01-14,6.400000095367432,6.449999809265137,6.300000190734863,6.75,18800.0
2011-01-18,6.349999904632568,6.449999809265137,6.25,6.699999809265137,23600.0
2011-01-19,6.5,6.25,6.099999904632568,6.550000190734863,19100.0
2011-01-20,6.300000190734863,6.300000190734863,6.050000190734863,6.400000095367432,7100.0
2011-01-21,6.25,6.099999904632568,6.099999904632568,6.400000095367432,10800.0
2011-01-24,6.050000190734863,6.25,6.0,6.349999904632568,12200.0
2011-01-25,6.150000095367432,6.050000190734863,6.050000190734863,6.25,8400.0
2011-01-26,6.349999904632568,6.449999809265137,6.050000190734863,6.5,28200.0
2011-01-27,6.800000190734863,6.599999904632568,6.400000095367432,6.800000190734863,25600.0
2011-01-28,6.699999809265137,6.25,6.199999809265137,6.699999809265137,18900.0
2011-01-31,6.0,6.349999904632568,6.0,6.349999904632568,20300.0
2011-02-01,6.599999904632568,6.349999904632568,6.25,6.599999904632568,11000.0
2011-02-02,6.400000095367432,6.25,6.199999809265137,6.400000095367432,9500.0
2011-02-03,6.449999809265137,6.300000190734863,6.199999809265137,6.550000190734863,14600.0
2011-02-04,6.050000190734863,6.349999904632568,6.050000190734863,6.400000095367432,33000.0
2011-02-07,6.300000190734863,6.300000190734863,6.199999809265137,6.349999904632568,9600.0
2011-02-08,6.25,6.400000095367432,6.199999809265137,6.599999904632568,12200.0
2011-02-09,6.449999809265137,6.300000190734863,6.25,6.449999809265137,6500.0
2011-02-10,6.199999809265137,6.300000190734863,6.199999809265137,6.449999809265137,12200.0
2011-02-11,6.349999904632568,6.199999809265137,6.199999809265137,6.449999809265137,11400.0
2011-02-14,6.199999809265137,6.199999809265137,6.199999809265137,6.349999904632568,7200.0
2011-02-15,6.25,6.199999809265137,6.199999809265137,6.349999904632568,6700.0
2011-02-16,6.199999809265137,6.199999809265137,6.099999904632568,6.300000190734863,19100.0
2011-02-17,6.199999809265137,6.150000095367432,6.099999904632568,6.300000190734863,8600.0
2011-02-18,6.099999904632568,6.199999809265137,6.099999904632568,6.400000095367432,8600.0
2011-02-22,6.349999904632568,6.099999904632568,6.099999904632568,6.349999904632568,17900.0
2011-02-23,6.099999904632568,6.050000190734863,6.0,6.25,9200.0
2011-02-24,6.050000190734863,6.050000190734863,5.949999809265137,6.050000190734863,10100.0
2011-02-25,6.0,6.050000190734863,6.0,6.199999809265137,1400.0
2011-02-28,6.099999904632568,6.0,5.949999809265137,6.099999904632568,5500.0
2011-03-01,6.0,5.75,5.650000095367432,6.0,24200.0
2011-03-02,5.699999809265137,5.849999904632568,5.349999904632568,5.949999809265137,3400.0
2011-03-03,5.849999904632568,5.800000190734863,5.75,5.849999904632568,7900.0
2011-03-04,5.849999904632568,5.75,5.650000095367432,5.849999904632568,5400.0
2011-03-07,5.75,5.75,5.599999904632568,5.900000095367432,6800.0
2011-03-08,5.699999809265137,5.900000095367432,5.650000095367432,5.949999809265137,5700.0
2011-03-09,5.949999809265137,5.699999809265137,5.699999809265137,5.949999809265137,7700.0
2011-03-10,5.650000095367432,5.599999904632568,5.5,5.849999904632568,15400.0
2011-03-11,5.599999904632568,5.75,5.5,5.800000190734863,6800.0
2011-03-14,5.650000095367432,5.75,5.599999904632568,5.800000190734863,6500.0
2011-03-15,5.550000190734863,5.5,5.400000095367432,5.800000190734863,16000.0
2011-03-16,5.550000190734863,5.5,5.449999809265137,5.699999809265137,14200.0
2011-03-17,5.5,5.550000190734863,5.5,5.650000095367432,7300.0
2011-03-18,5.5,5.449999809265137,5.449999809265137,5.699999809265137,11900.0
2011-03-21,5.5,5.650000095367432,5.5,5.699999809265137,5500.0
2011-03-22,5.5,5.5,5.5,5.650000095367432,9400.0
2011-03-23,5.5,5.550000190734863,5.449999809265137,5.650000095367432,7500.0
2011-03-24,5.400000095367432,5.5,5.400000095367432,5.550000190734863,10900.0
2011-03-25,5.5,5.5,5.400000095367432,5.650000095367432,15100.0
2011-03-28,5.550000190734863,5.550000190734863,5.5,5.75,9300.0
2011-03-29,5.550000190734863,5.400000095367432,5.400000095367432,5.550000190734863,23600.0
2011-03-30,5.449999809265137,5.449999809265137,5.25,5.550000190734863,20600.0
2011-03-31,5.400000095367432,5.349999904632568,5.349999904632568,5.550000190734863,16100.0
2011-04-01,5.349999904632568,5.349999904632568,5.25,5.449999809265137,19600.0
2011-04-04,5.349999904632568,5.300000190734863,5.25,5.349999904632568,6700.0
2011-04-05,5.349999904632568,5.199999809265137,5.199999809265137,5.349999904632568,4600.0
2011-04-06,5.25,5.25,5.199999809265137,5.300000190734863,9800.0
2011-04-07,5.300000190734863,5.25,5.050000190734863,5.349999904632568,4600.0
2011-04-08,5.25,5.25,5.099999904632568,5.300000190734863,12900.0
2011-04-11,5.199999809265137,5.199999809265137,5.050000190734863,5.25,4700.0
2011-04-12,5.099999904632568,5.099999904632568,5.050000190734863,5.150000095367432,4100.0
2011-04-13,5.199999809265137,5.050000190734863,5.050000190734863,5.199999809265137,18100.0
2011-04-14,5.199999809265137,5.099999904632568,5.099999904632568,5.25,8000.0
2011-04-15,5.199999809265137,5.199999809265137,5.199999809265137,5.300000190734863,4600.0
2011-04-18,5.199999809265137,5.150000095367432,5.150000095367432,5.25,2500.0
2011-04-19,5.150000095367432,5.300000190734863,5.099999904632568,5.300000190734863,8000.0
2011-04-20,5.300000190734863,5.199999809265137,5.199999809265137,5.349999904632568,3200.0
2011-04-21,5.199999809265137,5.400000095367432,5.199999809265137,5.400000095367432,4500.0
2011-04-25,5.449999809265137,5.400000095367432,5.25,5.449999809265137,2100.0
2011-04-26,5.349999904632568,5.349999904632568,5.349999904632568,5.5,9300.0
2011-04-27,5.300000190734863,5.300000190734863,5.25,5.5,6200.0
2011-04-28,5.25,5.199999809265137,5.199999809265137,5.300000190734863,12000.0
2011-04-29,5.25,5.150000095367432,5.150000095367432,5.400000095367432,6200.0
2011-05-02,5.199999809265137,5.150000095367432,5.150000095367432,5.300000190734863,4400.0
2011-05-03,5.150000095367432,5.150000095367432,5.150000095367432,5.199999809265137,4200.0
2011-05-04,5.150000095367432,5.150000095367432,5.150000095367432,5.349999904632568,1400.0
2011-05-05,5.150000095367432,5.150000095367432,5.150000095367432,5.199999809265137,2500.0
2011-05-06,5.199999809265137,5.099999904632568,5.099999904632568,5.349999904632568,7400.0
2011-05-09,5.150000095367432,5.050000190734863,5.0,5.199999809265137,11600.0
2011-05-10,5.050000190734863,4.5,3.700000047683716,5.050000190734863,46800.0
2011-05-11,5.599999904632568,5.150000095367432,4.900000095367432,6.150000095367432,240000.0
2011-05-12,5.099999904632568,5.150000095367432,4.800000190734863,5.599999904632568,75800.0
2011-05-13,5.150000095367432,5.0,4.949999809265137,5.150000095367432,17800.0
2011-05-16,5.0,4.900000095367432,4.75,5.0,12800.0
2011-05-17,4.849999904632568,5.150000095367432,4.75,5.150000095367432,28500.0
2011-05-18,5.199999809265137,5.300000190734863,5.150000095367432,5.400000095367432,6600.0
2011-05-19,5.349999904632568,5.199999809265137,5.050000190734863,5.349999904632568,11400.0
2011-05-20,5.099999904632568,5.199999809265137,5.099999904632568,5.349999904632568,7800.0
2011-05-23,5.150000095367432,5.199999809265137,5.050000190734863,5.300000190734863,6900.0
2011-05-24,5.050000190734863,5.199999809265137,5.050000190734863,5.199999809265137,9200.0
2011-05-25,5.150000095367432,5.25,5.099999904632568,5.300000190734863,6400.0
2011-05-26,5.199999809265137,5.349999904632568,5.150000095367432,5.349999904632568,8200.0
2011-05-27,5.349999904632568,5.349999904632568,5.25,5.349999904632568,6200.0
2011-05-31,5.349999904632568,5.300000190734863,5.25,5.400000095367432,2900.0
2011-06-01,5.25,5.25,5.150000095367432,5.400000095367432,1200.0
2011-06-02,5.25,5.199999809265137,4.800000190734863,5.300000190734863,32500.0
2011-06-03,5.099999904632568,5.400000095367432,5.099999904632568,5.449999809265137,28000.0
2011-06-06,5.449999809265137,5.449999809265137,5.25,5.5,8400.0
2011-06-07,5.5,5.699999809265137,5.5,6.0,36500.0
2011-06-08,5.650000095367432,5.650000095367432,5.5,5.849999904632568,4400.0
2011-06-09,5.650000095367432,5.699999809265137,5.650000095367432,6.099999904632568,26600.0
2011-06-10,5.75,5.75,5.5,5.900000095367432,12400.0
2011-06-13,5.800000190734863,5.449999809265137,5.400000095367432,5.800000190734863,7300.0
2011-06-14,5.650000095367432,5.449999809265137,5.449999809265137,5.650000095367432,9000.0
2011-06-15,5.449999809265137,5.400000095367432,5.349999904632568,5.550000190734863,7000.0
2011-06-16,5.449999809265137,5.25,5.099999904632568,5.550000190734863,11500.0
2011-06-17,5.25,5.300000190734863,5.199999809265137,5.300000190734863,6000.0
2011-06-20,5.300000190734863,5.25,5.150000095367432,5.300000190734863,700.0
2011-06-21,5.300000190734863,5.300000190734863,5.25,5.400000095367432,1900.0
2011-06-22,5.349999904632568,5.300000190734863,5.25,5.400000095367432,5600.0
2011-06-23,5.25,5.25,5.25,5.400000095367432,4700.0
2011-06-24,5.25,5.300000190734863,5.099999904632568,5.400000095367432,10000.0
2011-06-27,5.300000190734863,5.050000190734863,5.050000190734863,5.400000095367432,18500.0
2011-06-28,5.0,5.150000095367432,5.0,5.300000190734863,11100.0
2011-06-29,5.099999904632568,5.099999904632568,5.050000190734863,5.25,10400.0
2011-06-30,5.150000095367432,5.150000095367432,5.0,5.25,1800.0
2011-07-01,5.099999904632568,5.050000190734863,5.050000190734863,5.300000190734863,9000.0
2011-07-05,5.099999904632568,5.199999809265137,5.099999904632568,5.25,6900.0
2011-07-06,5.150000095367432,5.050000190734863,5.050000190734863,5.25,5600.0
2011-07-07,5.099999904632568,5.099999904632568,5.050000190734863,5.199999809265137,2800.0
2011-07-08,5.099999904632568,5.300000190734863,5.050000190734863,5.349999904632568,8400.0
2011-07-11,5.199999809265137,5.25,5.099999904632568,5.349999904632568,5800.0
2011-07-12,5.099999904632568,5.050000190734863,4.949999809265137,5.150000095367432,9000.0
2011-07-13,5.050000190734863,5.050000190734863,5.050000190734863,5.25,2200.0
2011-07-14,5.0,5.099999904632568,5.0,5.25,3900.0
2011-07-15,5.199999809265137,5.099999904632568,5.0,5.199999809265137,1300.0
2011-07-18,5.150000095367432,5.099999904632568,5.0,5.150000095367432,6200.0
2011-07-19,5.150000095367432,4.900000095367432,4.800000190734863,5.150000095367432,4200.0
2011-07-20,4.900000095367432,4.75,4.5,4.900000095367432,28800.0
2011-07-21,4.800000190734863,4.699999809265137,4.599999904632568,4.800000190734863,13300.0
2011-07-22,4.699999809265137,4.800000190734863,4.650000095367432,4.849999904632568,4600.0
2011-07-25,4.75,4.75,4.650000095367432,4.900000095367432,2000.0
2011-07-26,4.75,4.849999904632568,4.599999904632568,4.849999904632568,3500.0
2011-07-27,4.650000095367432,4.650000095367432,4.5,4.849999904632568,3800.0
2011-07-28,4.550000190734863,4.349999904632568,4.25,4.599999904632568,24400.0
2011-07-29,4.449999809265137,4.349999904632568,4.0,4.699999809265137,7000.0
2011-08-01,4.300000190734863,4.400000095367432,4.25,4.5,5200.0
2011-08-02,4.349999904632568,4.199999809265137,4.199999809265137,4.449999809265137,7900.0
2011-08-03,4.199999809265137,4.300000190734863,4.199999809265137,4.550000190734863,1100.0
2011-08-04,4.199999809265137,4.099999904632568,3.950000047683716,4.400000095367432,9500.0
2011-08-05,4.300000190734863,3.950000047683716,3.75,4.300000190734863,13700.0
2011-08-08,3.700000047683716,3.8499999046325684,3.3499999046325684,4.0,18800.0
2011-08-09,3.75,3.8499999046325684,3.75,4.0,12200.0
2011-08-10,3.950000047683716,3.75,3.75,3.950000047683716,5100.0
2011-08-11,3.799999952316284,3.75,3.549999952316284,4.050000190734863,13200.0
2011-08-12,3.9000000953674316,4.0,3.700000047683716,4.0,3400.0
2011-08-15,4.0,3.8499999046325684,3.75,4.150000095367432,1700.0
2011-08-16,3.8499999046325684,3.9000000953674316,3.799999952316284,3.9000000953674316,1400.0
2011-08-17,4.050000190734863,3.950000047683716,3.75,4.050000190734863,1200.0
2011-08-18,3.8499999046325684,4.0,3.75,4.0,2600.0
2011-08-19,3.75,3.6500000953674316,3.5,3.950000047683716,7700.0
2011-08-22,3.700000047683716,3.8499999046325684,3.6500000953674316,3.8499999046325684,2100.0
2011-08-23,3.8499999046325684,3.799999952316284,3.5999999046325684,3.8499999046325684,3800.0
2011-08-24,3.700000047683716,3.75,3.700000047683716,3.8499999046325684,1200.0
2011-08-25,3.799999952316284,3.5999999046325684,3.549999952316284,3.799999952316284,4100.0
2011-08-26,3.549999952316284,3.700000047683716,3.549999952316284,3.799999952316284,3200.0
2011-08-29,3.6500000953674316,3.8499999046325684,3.6500000953674316,3.8499999046325684,1500.0
2011-08-30,3.950000047683716,3.6500000953674316,3.5999999046325684,3.950000047683716,1800.0
2011-08-31,3.8499999046325684,3.799999952316284,3.75,3.8499999046325684,3200.0
2011-09-01,3.9000000953674316,3.75,3.6500000953674316,3.9000000953674316,2700.0
2011-09-02,3.6500000953674316,3.700000047683716,3.6500000953674316,3.8499999046325684,1900.0
2011-09-06,3.700000047683716,3.549999952316284,3.0999999046325684,3.700000047683716,17500.0
2011-09-07,3.75,3.75,3.5999999046325684,3.75,1100.0
2011-09-08,3.75,3.5999999046325684,3.5,3.799999952316284,4800.0
2011-09-09,3.5999999046325684,3.700000047683716,3.5,3.700000047683716,2800.0
2011-09-12,3.5,3.5,3.5,3.5999999046325684,2500.0
2011-09-13,3.75,3.549999952316284,3.5,3.75,5100.0
2011-09-14,3.75,3.5,3.5,3.75,2400.0
2011-09-15,3.5,3.5999999046325684,3.5,3.5999999046325684,3500.0
2011-09-16,3.549999952316284,3.799999952316284,3.549999952316284,3.799999952316284,2500.0
2011-09-19,3.799999952316284,3.5999999046325684,3.5,3.799999952316284,7000.0
2011-09-20,3.5999999046325684,3.3499999046325684,3.3499999046325684,3.6500000953674316,10900.0
2011-09-21,3.5,3.049999952316284,2.8499999046325684,3.5,34600.0
2011-09-22,3.049999952316284,2.950000047683716,2.950000047683716,3.0999999046325684,4900.0
2011-09-23,3.200000047683716,3.049999952316284,2.950000047683716,3.200000047683716,4100.0
2011-09-26,2.950000047683716,2.950000047683716,2.549999952316284,3.0999999046325684,6400.0
2011-09-27,2.8499999046325684,3.0,2.700000047683716,3.0,39800.0
2011-09-28,3.0999999046325684,3.0,2.9000000953674316,3.0999999046325684,1500.0
2011-09-29,3.0999999046325684,2.799999952316284,2.75,3.0999999046325684,2100.0
2011-09-30,2.799999952316284,3.049999952316284,2.799999952316284,3.0999999046325684,1400.0
2011-10-03,3.0999999046325684,3.0,2.6500000953674316,3.299999952316284,3100.0
2011-10-04,2.700000047683716,2.799999952316284,2.700000047683716,3.049999952316284,4500.0
2011-10-05,2.799999952316284,2.8499999046325684,2.549999952316284,2.8499999046325684,7400.0
2011-10-06,2.950000047683716,3.0,2.700000047683716,3.0,4400.0
2011-10-07,2.799999952316284,3.0,2.799999952316284,3.049999952316284,500.0
2011-10-10,3.0,2.950000047683716,2.799999952316284,3.0999999046325684,2600.0
2011-10-11,2.799999952316284,3.0,2.75,3.0,3900.0
2011-10-12,3.0,2.799999952316284,2.799999952316284,3.0,1400.0
2011-10-13,2.799999952316284,2.950000047683716,2.799999952316284,3.0,3500.0
2011-10-14,3.0999999046325684,2.950000047683716,2.9000000953674316,3.200000047683716,12500.0
2011-10-17,2.950000047683716,3.0999999046325684,2.9000000953674316,3.0999999046325684,1000.0
2011-10-18,2.9000000953674316,2.9000000953674316,2.799999952316284,3.0999999046325684,4000.0
2011-10-19,2.9000000953674316,2.75,2.700000047683716,2.950000047683716,3400.0
2011-10-20,2.75,2.8499999046325684,2.6500000953674316,3.0,4300.0
2011-10-21,2.9000000953674316,3.0,2.799999952316284,3.0,1700.0
2011-10-24,2.799999952316284,3.0,2.6500000953674316,3.0,4100.0
2011-10-25,2.75,2.9000000953674316,2.6500000953674316,2.9000000953674316,2100.0
2011-10-26,2.799999952316284,3.0,2.799999952316284,3.0999999046325684,6300.0
2011-10-27,3.0,2.9000000953674316,2.799999952316284,3.0,8100.0
2011-10-28,2.9000000953674316,2.9000000953674316,2.700000047683716,3.0,11100.0
2011-10-31,2.75,2.9000000953674316,2.75,2.9000000953674316,4700.0
2011-11-01,2.75,2.75,2.75,2.9000000953674316,2000.0
2011-11-02,2.75,2.799999952316284,2.6500000953674316,2.9000000953674316,3200.0
2011-11-03,2.799999952316284,2.9000000953674316,2.700000047683716,2.950000047683716,100.0
2011-11-04,2.75,2.950000047683716,2.75,2.950000047683716,1100.0
2011-11-07,2.8499999046325684,2.9000000953674316,2.75,2.9000000953674316,1700.0
2011-11-08,2.75,2.75,2.6500000953674316,2.8499999046325684,2200.0
2011-11-09,2.6500000953674316,2.799999952316284,2.5,2.8499999046325684,8600.0
2011-11-10,2.8499999046325684,2.799999952316284,2.700000047683716,2.8499999046325684,3700.0
2011-11-11,2.75,2.799999952316284,2.6500000953674316,2.799999952316284,2200.0
2011-11-14,2.6500000953674316,2.8499999046325684,2.5999999046325684,2.9000000953674316,15400.0
2011-11-15,2.75,2.8499999046325684,2.5999999046325684,2.8499999046325684,5200.0
2011-11-16,2.75,2.9000000953674316,2.75,3.0999999046325684,16200.0
2011-11-17,2.9000000953674316,2.799999952316284,2.700000047683716,2.9000000953674316,2500.0
2011-11-18,2.75,3.049999952316284,2.700000047683716,3.049999952316284,12400.0
2011-11-21,3.0,3.450000047683716,2.950000047683716,3.75,16800.0
2011-11-22,3.450000047683716,3.5,3.450000047683716,3.5999999046325684,14900.0
2011-11-23,3.5,3.950000047683716,3.5,4.25,48200.0
2011-11-25,3.950000047683716,4.25,3.25,4.349999904632568,40700.0
2011-11-28,4.25,4.0,3.950000047683716,4.349999904632568,32700.0
2011-11-29,3.799999952316284,3.6500000953674316,3.6500000953674316,4.0,4800.0
2011-11-30,3.700000047683716,3.6500000953674316,3.549999952316284,3.75,5100.0
2011-12-01,3.549999952316284,3.6500000953674316,3.549999952316284,3.6500000953674316,1000.0
2011-12-02,3.6500000953674316,3.549999952316284,3.549999952316284,4.0,9500.0
2011-12-05,3.549999952316284,3.5,3.4000000953674316,3.5999999046325684,2500.0
2011-12-06,3.299999952316284,3.299999952316284,3.299999952316284,3.549999952316284,4900.0
2011-12-07,3.25,3.450000047683716,3.25,3.549999952316284,2900.0
2011-12-08,3.0999999046325684,3.25,3.0999999046325684,3.5,3800.0
2011-12-09,3.25,3.4000000953674316,3.0999999046325684,3.549999952316284,3400.0
2011-12-12,3.1500000953674316,3.25,3.0,3.299999952316284,17000.0
2011-12-13,3.299999952316284,3.25,3.200000047683716,3.299999952316284,3200.0
2011-12-14,3.1500000953674316,3.0999999046325684,3.049999952316284,3.200000047683716,1000.0
2011-12-15,3.1500000953674316,3.25,3.0999999046325684,3.299999952316284,1600.0
2011-12-16,3.299999952316284,3.5,3.049999952316284,3.5,1100.0
2011-12-19,3.4000000953674316,3.200000047683716,3.0,3.4000000953674316,4400.0
2011-12-20,3.049999952316284,3.049999952316284,2.950000047683716,3.200000047683716,4600.0
2011-12-21,3.1500000953674316,3.049999952316284,3.0,3.1500000953674316,2900.0
2011-12-22,3.4000000953674316,3.049999952316284,3.0,3.4000000953674316,7900.0
2011-12-23,3.1500000953674316,3.200000047683716,3.0,3.25,10700.0
2011-12-27,3.049999952316284,2.950000047683716,2.799999952316284,3.0999999046325684,35800.0
2011-12-28,2.9000000953674316,2.75,2.700000047683716,2.950000047683716,12800.0
2011-12-29,2.700000047683716,2.75,2.700000047683716,3.0999999046325684,19900.0
2011-12-30,2.950000047683716,2.799999952316284,2.799999952316284,3.049999952316284,13000.0
2012-01-03,2.799999952316284,2.8499999046325684,2.799999952316284,3.0,1900.0
2012-01-04,2.799999952316284,2.799999952316284,2.75,2.950000047683716,2500.0
2012-01-05,2.75,2.950000047683716,2.75,3.0,300.0
2012-01-06,2.8499999046325684,3.0,2.8499999046325684,3.0,700.0
2012-01-09,2.9000000953674316,3.0,2.799999952316284,3.0,1800.0
2012-01-10,3.0,2.9000000953674316,2.8499999046325684,3.0999999046325684,1500.0
2012-01-11,3.049999952316284,2.9000000953674316,2.9000000953674316,3.049999952316284,300.0
2012-01-12,2.9000000953674316,2.950000047683716,2.9000000953674316,3.0,3800.0
2012-01-13,2.9000000953674316,3.0,2.9000000953674316,3.049999952316284,3800.0
2012-01-17,2.950000047683716,3.0999999046325684,2.9000000953674316,3.1500000953674316,9000.0
2012-01-18,3.1500000953674316,3.0,2.9000000953674316,3.1500000953674316,2900.0
2012-01-19,3.0,3.0,2.9000000953674316,3.0,1500.0
2012-01-20,2.9000000953674316,3.0,2.75,3.0999999046325684,3900.0
2012-01-23,2.950000047683716,3.0,2.9000000953674316,3.0,800.0
2012-01-24,2.8499999046325684,3.0,2.799999952316284,3.0,5300.0
2012-01-25,2.8499999046325684,3.0,2.799999952316284,3.0,4300.0
2012-01-26,2.950000047683716,3.0,2.8499999046325684,3.0999999046325684,6500.0
2012-01-27,3.799999952316284,4.0,3.75,4.400000095367432,236800.0
2012-01-30,4.25,3.549999952316284,3.450000047683716,4.25,29500.0
2012-01-31,3.450000047683716,3.5,3.3499999046325684,3.700000047683716,19900.0
2012-02-01,3.5,3.700000047683716,3.3499999046325684,3.75,16700.0
2012-02-02,3.5999999046325684,3.6500000953674316,3.450000047683716,3.75,8700.0
2012-02-03,3.700000047683716,3.549999952316284,3.4000000953674316,3.700000047683716,13800.0
2012-02-06,3.3499999046325684,3.5,3.200000047683716,3.6500000953674316,46000.0
2012-02-07,3.5,3.549999952316284,3.4000000953674316,3.5999999046325684,13400.0
2012-02-08,3.700000047683716,3.799999952316284,3.549999952316284,3.799999952316284,13900.0
2012-02-09,3.799999952316284,3.75,3.549999952316284,3.799999952316284,3200.0
2012-02-10,3.700000047683716,3.549999952316284,3.450000047683716,3.75,1200.0
2012-02-13,3.450000047683716,3.5,3.4000000953674316,3.6500000953674316,1300.0
2012-02-14,3.75,3.5,3.450000047683716,3.75,1800.0
2012-02-15,3.5,3.549999952316284,3.450000047683716,3.75,5100.0
2012-02-16,3.549999952316284,3.700000047683716,3.549999952316284,3.700000047683716,200.0
2012-02-17,3.700000047683716,3.700000047683716,3.5999999046325684,3.700000047683716,3900.0
2012-02-21,3.6500000953674316,3.700000047683716,3.5,3.75,7400.0
2012-02-22,3.75,3.799999952316284,3.75,3.799999952316284,2500.0
2012-02-23,3.75,3.950000047683716,3.75,3.950000047683716,11000.0
