Date,shpgfopen,shpgfclose,shpgflow,shpgfhigh,shpgfvolume
2011-04-07,29.100000381469727,29.100000381469727,29.100000381469727,29.100000381469727,0.0
2011-04-08,29.100000381469727,29.100000381469727,29.100000381469727,29.100000381469727,0.0
2011-04-11,29.700000762939453,30.100000381469727,29.700000762939453,30.100000381469727,4700.0
2011-04-12,30.600000381469727,29.700000762939453,29.700000762939453,30.600000381469727,1500.0
2011-04-13,30.100000381469727,30.170000076293945,30.100000381469727,30.170000076293945,1500.0
2011-04-14,30.549999237060547,30.450000762939453,30.450000762939453,30.549999237060547,700.0
2011-04-15,30.850000381469727,30.649999618530273,30.649999618530273,30.850000381469727,38100.0
2011-04-18,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0.0
2011-04-19,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0.0
2011-04-20,31.0,30.5,30.5,31.0,5300.0
2011-04-21,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,700.0
2011-04-25,30.600000381469727,30.600000381469727,30.600000381469727,30.600000381469727,1000.0
2011-04-26,30.600000381469727,30.649999618530273,30.5,30.649999618530273,1300.0
2011-04-27,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0.0
2011-04-28,30.600000381469727,30.600000381469727,30.600000381469727,30.600000381469727,300.0
2011-04-29,30.600000381469727,30.600000381469727,30.600000381469727,30.600000381469727,0.0
2011-05-02,30.860000610351562,31.100000381469727,30.860000610351562,31.170000076293945,1500.0
2011-05-03,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,0.0
2011-05-04,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,0.0
2011-05-05,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,0.0
2011-05-06,30.350000381469727,30.350000381469727,30.25,30.399999618530273,124000.0
2011-05-09,30.350000381469727,30.350000381469727,30.350000381469727,30.350000381469727,0.0
2011-05-10,30.350000381469727,30.350000381469727,30.350000381469727,30.350000381469727,0.0
2011-05-11,31.200000762939453,31.540000915527344,31.200000762939453,31.540000915527344,45200.0
2011-05-12,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,1500.0
2011-05-13,32.0,31.290000915527344,31.290000915527344,32.0,5700.0
2011-05-16,31.290000915527344,31.290000915527344,31.290000915527344,31.290000915527344,0.0
