Date,tifopen,tifclose,tiflow,tifhigh,tifvolume
2011-03-28,60.09000015258789,58.599998474121094,58.599998474121094,60.27000045776367,1895700.0
2011-03-29,58.540000915527344,60.7400016784668,58.540000915527344,60.7400016784668,1679200.0
2011-03-30,60.84000015258789,61.599998474121094,60.5,61.66999816894531,1780300.0
2011-03-31,61.45000076293945,61.439998626708984,60.689998626708984,61.83000183105469,1585400.0
2011-04-01,61.75,62.52000045776367,61.689998626708984,62.81999969482422,1461400.0
2011-04-04,62.38999938964844,62.43000030517578,61.70000076293945,62.619998931884766,956300.0
2011-04-05,62.15999984741211,63.2400016784668,62.150001525878906,63.77000045776367,1850400.0
2011-04-06,63.619998931884766,62.619998931884766,62.40999984741211,63.849998474121094,1117600.0
2011-04-07,61.9900016784668,62.209999084472656,61.16999816894531,63.09000015258789,1964800.0
2011-04-08,62.599998474121094,61.43000030517578,61.119998931884766,62.709999084472656,1071100.0
2011-04-11,61.75,62.04999923706055,61.34000015258789,62.189998626708984,1234000.0
2011-04-12,61.56999969482422,61.47999954223633,61.290000915527344,62.33000183105469,1033800.0
2011-04-13,61.709999084472656,62.310001373291016,61.310001373291016,62.369998931884766,2095500.0
2011-04-14,61.7599983215332,63.15999984741211,61.52000045776367,63.290000915527344,2555700.0
2011-04-15,63.34000015258789,65.0,62.9900016784668,65.18000030517578,2422300.0
2011-04-18,64.12999725341797,63.79999923706055,63.220001220703125,64.47000122070312,2033300.0
2011-04-19,63.900001525878906,64.0999984741211,63.88999938964844,64.75,1902800.0
2011-04-20,64.94999694824219,65.76000213623047,64.77999877929688,65.95999908447266,1874300.0
2011-04-21,65.80000305175781,66.91999816894531,65.6500015258789,67.26000213623047,1786700.0
2011-04-25,66.61000061035156,66.8499984741211,66.47000122070312,67.0,1317300.0
2011-04-26,67.05000305175781,66.68000030517578,66.37999725341797,67.33000183105469,1705800.0
2011-04-27,66.91000366210938,68.75,66.58000183105469,68.8499984741211,1754500.0
2011-04-28,68.70999908447266,68.45999908447266,68.13999938964844,68.94000244140625,1153000.0
2011-04-29,68.55999755859375,69.44000244140625,68.2300033569336,69.72000122070312,1200000.0
2011-05-02,69.70999908447266,68.86000061035156,68.72000122070312,70.26000213623047,1282600.0
2011-05-03,68.62000274658203,67.97000122070312,67.58999633789062,68.98999786376953,1486400.0
2011-05-04,67.88999938964844,67.38999938964844,66.94000244140625,68.88999938964844,1431200.0
2011-05-05,66.80000305175781,68.11000061035156,66.4800033569336,68.8499984741211,1727100.0
2011-05-06,68.94999694824219,67.66000366210938,67.22000122070312,69.16000366210938,1407500.0
2011-05-09,67.76000213623047,68.02999877929688,67.13999938964844,68.31999969482422,939000.0
2011-05-10,68.44999694824219,69.3499984741211,68.08000183105469,69.76000213623047,1575000.0
2011-05-11,68.94000244140625,68.25,67.41999816894531,69.33999633789062,1522600.0
2011-05-12,67.97000122070312,69.18000030517578,67.37999725341797,69.25,1155700.0
2011-05-13,69.3499984741211,68.94999694824219,68.29000091552734,69.54000091552734,1304900.0
2011-05-16,68.6500015258789,68.91000366210938,68.47000122070312,69.43000030517578,1654200.0
2011-05-17,68.47000122070312,68.44999694824219,67.7699966430664,69.08000183105469,2074900.0
2011-05-18,68.44999694824219,70.12999725341797,68.18000030517578,70.16999816894531,1004500.0
2011-05-19,70.44999694824219,70.26000213623047,69.3499984741211,70.44999694824219,1367300.0
2011-05-20,70.0,69.23999786376953,68.77999877929688,70.26000213623047,1107900.0
