Date,bdxopen,bdxclose,bdxlow,bdxhigh,bdxvolume
2008-07-07,82.55999755859375,81.20999908447266,80.55000305175781,82.6500015258789,1447500.0
2008-07-08,81.20999908447266,81.54000091552734,80.44999694824219,81.63999938964844,3646300.0
2008-07-09,81.91999816894531,81.30000305175781,80.16000366210938,82.12000274658203,1904000.0
2008-07-10,82.05000305175781,82.9800033569336,82.0,83.41000366210938,3357700.0
2008-07-11,82.19999694824219,81.16999816894531,80.93000030517578,82.31999969482422,2518100.0
2008-07-14,81.68000030517578,79.79000091552734,79.73999786376953,81.68000030517578,2317700.0
2008-07-15,79.69999694824219,79.9000015258789,79.30000305175781,80.30000305175781,4973100.0
2008-07-16,80.1500015258789,82.01000213623047,79.77999877929688,82.04000091552734,3214400.0
2008-07-17,82.47000122070312,83.58999633789062,81.66000366210938,84.22000122070312,2019400.0
2008-07-18,83.0,84.62999725341797,83.0,85.1500015258789,1728800.0
2008-07-21,84.80000305175781,83.94999694824219,83.70999908447266,85.20999908447266,1440200.0
2008-07-22,83.5199966430664,85.47000122070312,83.5,85.47000122070312,1928900.0
2008-07-23,85.43000030517578,85.5999984741211,84.72000122070312,85.75,2311100.0
2008-07-24,85.9000015258789,86.27999877929688,84.80000305175781,87.95999908447266,3082000.0
2008-07-25,86.81999969482422,85.01000213623047,84.79000091552734,86.81999969482422,2205200.0
2008-07-28,84.98999786376953,84.9800033569336,84.6500015258789,85.58999633789062,1799500.0
2008-07-29,84.9800033569336,84.75,84.37999725341797,85.27999877929688,1804600.0
2008-07-30,84.94000244140625,85.73999786376953,84.83000183105469,85.87000274658203,1087500.0
2008-07-31,85.81999969482422,84.91000366210938,84.62999725341797,86.0,1501400.0
2008-08-01,85.0,83.86000061035156,83.70999908447266,85.83999633789062,1102900.0
2008-08-04,83.95999908447266,84.66999816894531,83.30000305175781,85.05999755859375,1108300.0
2008-08-05,85.0199966430664,84.61000061035156,83.2300033569336,85.58000183105469,1827900.0
2008-08-06,84.55000305175781,85.31999969482422,83.6500015258789,85.83000183105469,1682300.0
2008-08-07,84.41000366210938,85.3499984741211,84.31999969482422,85.7699966430664,1653500.0
2008-08-08,85.41000366210938,87.41000366210938,85.22000122070312,87.91000366210938,1851800.0
2008-08-11,87.22000122070312,87.16000366210938,86.22000122070312,87.33000183105469,1340400.0
2008-08-12,86.87000274658203,86.3499984741211,85.86000061035156,86.9800033569336,1431100.0
2008-08-13,86.4000015258789,87.18000030517578,86.33999633789062,87.48999786376953,1101000.0
2008-08-14,86.48999786376953,86.62999725341797,85.73999786376953,87.27999877929688,948600.0
2008-08-15,86.62000274658203,87.55000305175781,86.54000091552734,87.55000305175781,1079200.0
2008-08-18,87.51000213623047,87.41000366210938,87.11000061035156,88.12000274658203,1066900.0
2008-08-19,87.31999969482422,87.47000122070312,86.94999694824219,87.63999938964844,1390500.0
2008-08-20,87.83000183105469,87.06999969482422,86.5,87.83000183105469,1309600.0
2008-08-21,86.72000122070312,87.9800033569336,86.72000122070312,88.19000244140625,1178800.0
2008-08-22,88.43000030517578,88.48999786376953,88.05999755859375,88.62000274658203,702700.0
2008-08-25,88.31999969482422,87.52999877929688,87.2699966430664,88.31999969482422,736200.0
2008-08-26,87.4800033569336,88.0199966430664,87.02999877929688,88.2300033569336,654400.0
2008-08-27,88.0,87.63999938964844,87.02999877929688,88.16000366210938,580900.0
2008-08-28,87.98999786376953,87.54000091552734,87.37999725341797,88.06999969482422,1138600.0
2008-08-29,87.61000061035156,87.37999725341797,86.87999725341797,88.13999938964844,855300.0
2008-09-02,88.05000305175781,87.62999725341797,87.38999938964844,89.23999786376953,1255300.0
2008-09-03,87.41000366210938,87.66000366210938,86.77999877929688,87.93000030517578,989000.0
2008-09-04,87.16000366210938,85.77999877929688,85.55999755859375,87.41000366210938,929400.0
2008-09-05,85.06999969482422,85.04000091552734,84.66000366210938,85.8499984741211,1003800.0
2008-09-08,86.5,87.36000061035156,85.94999694824219,87.43000030517578,1011100.0
2008-09-09,87.91999816894531,86.51000213623047,86.51000213623047,88.36000061035156,1099500.0
2008-09-10,86.80000305175781,84.11000061035156,83.86000061035156,86.86000061035156,2163300.0
2008-09-11,82.80000305175781,83.38999938964844,81.16000366210938,83.51000213623047,2797900.0
2008-09-12,83.31999969482422,81.95999908447266,81.37999725341797,83.31999969482422,1632400.0
2008-09-15,80.62999725341797,81.70999908447266,80.61000061035156,83.27999877929688,1346400.0
2008-09-16,80.6500015258789,81.0,79.5,82.58000183105469,1806200.0
2008-09-17,80.0,78.70999908447266,78.70999908447266,80.44000244140625,2172200.0
2008-09-18,78.94000244140625,80.45999908447266,76.0199966430664,80.45999908447266,3351000.0
2008-09-19,82.05000305175781,82.5,80.51000213623047,84.80999755859375,2146300.0
2008-09-22,81.66999816894531,80.2300033569336,80.2300033569336,82.69999694824219,1369600.0
2008-09-23,80.02999877929688,80.66000366210938,79.7699966430664,81.54000091552734,1844700.0
2008-09-24,80.58999633789062,81.7699966430664,80.22000122070312,82.05000305175781,926000.0
2008-09-25,82.27999877929688,82.69999694824219,81.4800033569336,83.56999969482422,1234100.0
2008-09-26,82.62000274658203,82.36000061035156,81.47000122070312,82.69999694824219,934600.0
2008-09-29,81.80999755859375,79.4800033569336,79.41999816894531,82.97000122070312,1763300.0
2008-09-30,80.38999938964844,80.26000213623047,79.45999908447266,81.27999877929688,1548900.0
2008-10-01,79.80999755859375,80.18000030517578,79.51000213623047,80.6500015258789,1322200.0
2008-10-02,79.87999725341797,79.80000305175781,79.1500015258789,80.44999694824219,1425400.0
2008-10-03,81.02999877929688,80.23999786376953,79.91000366210938,81.87999725341797,1937700.0
2008-10-06,79.2300033569336,78.0,76.43000030517578,80.19999694824219,2455200.0
2008-10-07,78.80000305175781,75.9000015258789,75.9000015258789,79.16999816894531,2656800.0
2008-10-08,75.37999725341797,77.5199966430664,74.69999694824219,77.91999816894531,3111700.0
2008-10-09,77.0,72.29000091552734,72.0,78.04000091552734,3330500.0
2008-10-10,70.26000213623047,67.5,65.04000091552734,71.0999984741211,4197600.0
2008-10-13,69.23999786376953,74.0,68.12000274658203,74.12999725341797,1818600.0
2008-10-14,76.6500015258789,74.81999969482422,73.38999938964844,77.44999694824219,2017400.0
2008-10-15,73.5,70.41000366210938,70.27999877929688,73.75,1682600.0
2008-10-16,70.33999633789062,71.3499984741211,66.91999816894531,71.58000183105469,1954100.0
2008-10-17,73.69999694824219,71.33999633789062,68.58000183105469,73.69999694824219,1812000.0
2008-10-20,72.05999755859375,72.36000061035156,70.25,72.66000366210938,1408400.0
2008-10-21,72.6500015258789,71.5199966430664,71.36000061035156,73.43000030517578,1228000.0
2008-10-22,70.48999786376953,70.12999725341797,68.81999969482422,71.4800033569336,2317300.0
2008-10-23,70.27999877929688,70.05999755859375,67.5,72.88999938964844,2709800.0
2008-10-24,67.0,66.94000244140625,64.0199966430664,68.43000030517578,2669200.0
2008-10-27,66.1500015258789,63.91999816894531,63.91999816894531,66.79000091552734,1877000.0
2008-10-28,65.2300033569336,65.52999877929688,63.130001068115234,65.75,3249300.0
2008-10-29,65.55000305175781,66.16999816894531,65.02999877929688,68.51000213623047,2644100.0
2008-10-30,67.5,68.23999786376953,66.52999877929688,68.5999984741211,1846300.0
2008-10-31,68.2699966430664,69.4000015258789,66.9000015258789,70.2699966430664,1993200.0
2008-11-03,69.37000274658203,69.38999938964844,68.36000061035156,69.76000213623047,1438500.0
2008-11-04,70.54000091552734,70.2699966430664,68.87999725341797,71.43000030517578,2658600.0
2008-11-05,67.93000030517578,70.0,67.66000366210938,71.6500015258789,2058900.0
2008-11-06,69.69999694824219,68.37000274658203,67.81999969482422,70.3499984741211,2211100.0
2008-11-07,68.95999908447266,70.7300033569336,68.36000061035156,71.18000030517578,1724100.0
2008-11-10,71.98999786376953,70.7699966430664,69.88999938964844,72.55999755859375,1248400.0
2008-11-11,69.94000244140625,68.2699966430664,67.8499984741211,70.36000061035156,1466700.0
2008-11-12,67.33999633789062,67.06999969482422,66.29000091552734,68.16000366210938,1582300.0
2008-11-13,67.2699966430664,70.20999908447266,65.98999786376953,70.52999877929688,3293100.0
2008-11-14,69.06999969482422,67.69000244140625,67.36000061035156,70.47000122070312,2392600.0
2008-11-17,67.05000305175781,64.9800033569336,64.9800033569336,68.0199966430664,1937900.0
2008-11-18,64.73999786376953,66.02999877929688,64.0199966430664,66.3499984741211,2067300.0
2008-11-19,66.05000305175781,61.91999816894531,61.91999816894531,67.0,2506800.0
2008-11-20,61.63999938964844,60.2599983215332,59.619998931884766,63.25,3699400.0
2008-11-21,60.2400016784668,61.130001068115234,58.13999938964844,61.36000061035156,3194500.0
2008-11-24,61.939998626708984,62.720001220703125,61.459999084472656,63.689998626708984,2278800.0
2008-11-25,63.65999984741211,62.5,62.0099983215332,64.7699966430664,2206900.0
2008-11-26,61.56999969482422,63.59000015258789,61.2599983215332,63.689998626708984,2029300.0
2008-11-28,63.45000076293945,63.529998779296875,62.43000030517578,64.30000305175781,632200.0
2008-12-01,62.5,62.029998779296875,61.93000030517578,63.310001373291016,2190300.0
2008-12-02,62.29999923706055,63.25,61.869998931884766,63.41999816894531,2227700.0
2008-12-03,63.220001220703125,64.94000244140625,61.79999923706055,65.04000091552734,1768800.0
2008-12-04,63.9900016784668,62.720001220703125,61.88999938964844,65.23999786376953,1318400.0
2008-12-05,61.880001068115234,65.25,61.150001525878906,65.4800033569336,1719800.0
2008-12-08,66.5,64.95999908447266,64.38999938964844,66.9800033569336,1989100.0
2008-12-09,64.97000122070312,62.93000030517578,62.439998626708984,64.97000122070312,1872000.0
2008-12-10,63.400001525878906,63.290000915527344,62.380001068115234,63.970001220703125,1532200.0
2008-12-11,62.93000030517578,64.4800033569336,62.529998779296875,65.55999755859375,1423700.0
2008-12-12,63.22999954223633,63.9900016784668,62.86000061035156,64.51000213623047,1433600.0
2008-12-15,63.86000061035156,65.72000122070312,63.189998626708984,66.45999908447266,2170800.0
2008-12-16,66.4800033569336,68.23999786376953,65.69999694824219,68.30999755859375,2143500.0
2008-12-17,67.20999908447266,67.4000015258789,66.30999755859375,68.66999816894531,1407100.0
2008-12-18,67.98999786376953,67.5199966430664,66.73999786376953,69.55000305175781,1561100.0
2008-12-19,67.27999877929688,66.73999786376953,65.91000366210938,68.23999786376953,2140200.0
2008-12-22,66.62999725341797,67.43000030517578,66.18000030517578,67.43000030517578,1123100.0
2008-12-23,67.5999984741211,66.2699966430664,66.11000061035156,67.97000122070312,1013500.0
2008-12-24,66.12999725341797,65.73999786376953,65.5,66.5,693400.0
2008-12-26,66.25,66.41000366210938,65.7300033569336,66.5199966430664,433800.0
2008-12-29,66.41000366210938,65.66999816894531,65.12999725341797,66.41000366210938,721600.0
2008-12-30,65.91000366210938,67.70999908447266,65.80000305175781,67.72000122070312,731800.0
2008-12-31,67.72000122070312,68.38999938964844,67.37000274658203,68.98999786376953,1258500.0
2009-01-02,68.58999633789062,69.86000061035156,67.69999694824219,70.04000091552734,1115400.0
2009-01-05,69.68000030517578,69.11000061035156,68.45999908447266,69.9800033569336,1042600.0
2009-01-06,69.30999755859375,68.37999725341797,68.0999984741211,70.58999633789062,1503400.0
2009-01-07,67.62000274658203,67.66000366210938,67.2699966430664,68.44999694824219,1853700.0
2009-01-08,67.30000305175781,69.11000061035156,66.91000366210938,69.29000091552734,1540200.0
2009-01-09,70.44999694824219,71.27999877929688,70.44999694824219,72.98999786376953,2288700.0
2009-01-12,71.01000213623047,71.0,70.52999877929688,72.43000030517578,1760900.0
2009-01-13,71.0,72.04000091552734,70.80000305175781,72.86000061035156,1807600.0
2009-01-14,71.16999816894531,71.0199966430664,70.33999633789062,71.63999938964844,1748500.0
2009-01-15,70.5999984741211,71.3499984741211,69.5199966430664,71.41000366210938,1912700.0
2009-01-16,72.0,72.5199966430664,71.56999969482422,72.88999938964844,1589500.0
2009-01-20,72.47000122070312,70.95999908447266,70.83999633789062,73.38999938964844,1620900.0
2009-01-21,71.86000061035156,72.27999877929688,70.19999694824219,72.4800033569336,1988300.0
2009-01-22,71.45999908447266,73.6500015258789,71.3499984741211,73.87000274658203,1815400.0
2009-01-23,72.95999908447266,71.43000030517578,70.73999786376953,72.95999908447266,2468000.0
2009-01-26,71.80000305175781,72.48999786376953,71.55999755859375,73.48999786376953,2115000.0
2009-01-27,73.48999786376953,74.1500015258789,72.75,74.62000274658203,1847400.0
2009-01-28,76.9800033569336,70.05000305175781,69.20999908447266,77.11000061035156,5896900.0
2009-01-29,69.56999969482422,71.33000183105469,69.2699966430664,72.16999816894531,3392100.0
2009-01-30,71.4800033569336,72.66999816894531,71.12000274658203,73.2300033569336,2389000.0
2009-02-02,72.08999633789062,72.81999969482422,71.55000305175781,73.54000091552734,1937400.0
2009-02-03,72.62999725341797,73.80000305175781,72.38999938964844,74.05999755859375,1866500.0
2009-02-04,74.0,73.87000274658203,73.27999877929688,75.61000061035156,1713300.0
2009-02-05,73.55000305175781,74.05000305175781,73.41000366210938,74.61000061035156,1510300.0
2009-02-06,74.5199966430664,74.08999633789062,73.58000183105469,74.80999755859375,1303200.0
2009-02-09,74.19999694824219,72.81999969482422,71.80000305175781,74.2300033569336,1563900.0
2009-02-10,72.1500015258789,70.69000244140625,70.2699966430664,72.81999969482422,1759000.0
2009-02-11,70.5,70.88999938964844,70.08000183105469,71.31999969482422,1503200.0
2009-02-12,70.16999816894531,71.2699966430664,69.5999984741211,71.2699966430664,1547600.0
2009-02-13,71.3499984741211,70.63999938964844,70.3499984741211,71.44000244140625,1204000.0
2009-02-17,69.9000015258789,69.58999633789062,69.01000213623047,70.44999694824219,1483300.0
2009-02-18,70.12999725341797,69.52999877929688,69.12000274658203,70.19000244140625,1026400.0
2009-02-19,68.63999938964844,69.77999877929688,68.63999938964844,70.58000183105469,1258200.0
2009-02-20,69.33000183105469,69.61000061035156,69.06999969482422,70.31999969482422,2235100.0
2009-02-23,70.30999755859375,68.6500015258789,68.2699966430664,70.30999755859375,1816200.0
2009-02-24,68.16000366210938,68.63999938964844,67.51000213623047,69.9800033569336,2036400.0
2009-02-25,68.80000305175781,67.62999725341797,66.8499984741211,68.80000305175781,1824000.0
2009-02-26,67.66999816894531,65.0999984741211,65.05999755859375,68.37000274658203,1287900.0
2009-02-27,64.19000244140625,61.88999938964844,61.81999969482422,64.91999816894531,2937500.0
2009-03-02,63.41999816894531,63.709999084472656,62.060001373291016,64.69999694824219,3705100.0
2009-03-03,64.30000305175781,64.6500015258789,63.65999984741211,65.88999938964844,2616400.0
2009-03-04,65.16000366210938,65.01000213623047,64.33999633789062,66.06999969482422,1836500.0
2009-03-05,64.04000091552734,63.95000076293945,63.43000030517578,64.70999908447266,2341800.0
2009-03-06,63.66999816894531,64.1500015258789,62.95000076293945,65.04000091552734,2155900.0
2009-03-09,63.689998626708984,62.34000015258789,61.939998626708984,64.06999969482422,2439300.0
2009-03-10,63.310001373291016,62.779998779296875,62.130001068115234,63.34000015258789,2021700.0
2009-03-11,63.470001220703125,61.56999969482422,61.5,63.470001220703125,1693700.0
2009-03-12,61.939998626708984,63.95000076293945,61.16999816894531,64.05000305175781,1965600.0
2009-03-13,64.05000305175781,65.18000030517578,63.689998626708984,65.48999786376953,1893600.0
2009-03-16,65.48999786376953,65.06999969482422,65.01000213623047,66.56999969482422,1169300.0
2009-03-17,65.23999786376953,65.66000366210938,64.4800033569336,65.68000030517578,1266800.0
2009-03-18,65.45999908447266,65.7699966430664,64.63999938964844,66.73999786376953,1183800.0
2009-03-19,66.31999969482422,63.900001525878906,63.0,66.31999969482422,2035700.0
2009-03-20,64.18000030517578,64.56999969482422,63.599998474121094,66.19000244140625,2385300.0
2009-03-23,65.58000183105469,66.41999816894531,64.29000091552734,66.4800033569336,1435600.0
2009-03-24,65.9000015258789,66.05000305175781,65.9000015258789,67.02999877929688,1223300.0
2009-03-25,66.5999984741211,66.41000366210938,65.55999755859375,67.5999984741211,1635400.0
2009-03-26,66.5,66.2699966430664,64.30999755859375,67.08000183105469,1905700.0
2009-03-27,65.7300033569336,68.19999694824219,65.55000305175781,68.66000366210938,1739200.0
2009-03-30,67.33999633789062,66.37999725341797,66.0,68.37999725341797,1571800.0
2009-03-31,66.94999694824219,67.23999786376953,65.86000061035156,68.36000061035156,1451900.0
2009-04-01,66.68000030517578,66.4000015258789,64.95999908447266,66.72000122070312,1880300.0
2009-04-02,67.79000091552734,66.80000305175781,66.45999908447266,68.19999694824219,1529200.0
2009-04-03,66.83000183105469,65.97000122070312,65.31999969482422,67.26000213623047,1330800.0
2009-04-06,65.62000274658203,65.45999908447266,64.95999908447266,66.83999633789062,1110100.0
2009-04-07,64.77999877929688,65.38999938964844,64.27999877929688,66.05999755859375,988000.0
