Date,mpcopen,mpcclose,mpclow,mpchigh,mpcvolume
2012-02-16,21.809999465942383,22.045000076293945,21.780000686645508,22.2450008392334,6863600.0
2012-02-17,22.149999618530273,21.719999313354492,21.6299991607666,22.25,7105000.0
2012-02-21,21.739999771118164,21.905000686645508,21.639999389648438,22.024999618530273,6473600.0
2012-02-22,21.940000534057617,21.760000228881836,21.739999771118164,22.209999084472656,7642400.0
2012-02-23,21.700000762939453,21.844999313354492,21.649999618530273,22.170000076293945,5967200.0
2012-02-24,21.934999465942383,21.43000030517578,21.395000457763672,22.0,5858400.0
2012-02-27,21.309999465942383,21.30500030517578,21.09000015258789,21.56999969482422,9289800.0
2012-02-28,21.270000457763672,20.834999084472656,20.655000686645508,21.295000076293945,15318400.0
2012-02-29,20.850000381469727,20.774999618530273,20.719999313354492,21.219999313354492,10255600.0
2012-03-01,20.78499984741211,21.360000610351562,20.78499984741211,21.40999984741211,10728800.0
2012-03-02,21.264999389648438,21.09000015258789,20.985000610351562,21.55500030517578,5396600.0
2012-03-05,21.135000228881836,21.375,20.850000381469727,21.440000534057617,4690800.0
2012-03-06,21.1299991607666,20.9950008392334,20.895000457763672,21.360000610351562,5533200.0
2012-03-07,20.90999984741211,21.274999618530273,20.90999984741211,21.6299991607666,5973600.0
2012-03-08,21.549999237060547,21.81999969482422,21.274999618530273,21.915000915527344,11870200.0
2012-03-09,21.834999084472656,21.950000762939453,21.56999969482422,22.0,5795400.0
2012-03-12,21.875,21.889999389648438,21.524999618530273,21.94499969482422,6024400.0
2012-03-13,21.954999923706055,22.020000457763672,21.815000534057617,22.15999984741211,8265600.0
2012-03-14,22.05500030517578,21.954999923706055,21.844999313354492,22.184999465942383,5444800.0
2012-03-15,22.020000457763672,21.950000762939453,21.75,22.209999084472656,5544400.0
2012-03-16,22.1200008392334,22.094999313354492,21.80500030517578,22.200000762939453,7662200.0
2012-03-19,22.05500030517578,22.274999618530273,22.045000076293945,22.475000381469727,3862800.0
2012-03-20,22.165000915527344,21.895000457763672,21.834999084472656,22.165000915527344,4488800.0
2012-03-21,21.885000228881836,21.84000015258789,21.625,22.010000228881836,5243400.0
2012-03-22,21.575000762939453,21.684999465942383,21.459999084472656,21.850000381469727,6900000.0
2012-03-23,21.6299991607666,22.0,21.600000381469727,22.18000030517578,4814800.0
2012-03-26,22.3799991607666,22.604999542236328,22.219999313354492,22.674999237060547,8456000.0
2012-03-27,22.649999618530273,22.0,21.985000610351562,22.69499969482422,6284800.0
2012-03-28,21.875,21.780000686645508,21.56999969482422,21.959999084472656,7307800.0
2012-03-29,21.579999923706055,21.6200008392334,21.450000762939453,21.739999771118164,5025000.0
2012-03-30,21.764999389648438,21.68000030517578,21.635000228881836,21.9950008392334,7078400.0
2012-04-02,21.69499969482422,21.719999313354492,21.5049991607666,21.844999313354492,9149800.0
2012-04-03,21.735000610351562,21.200000762939453,21.0049991607666,21.780000686645508,12358200.0
2012-04-04,21.05500030517578,21.295000076293945,20.8799991607666,21.329999923706055,7821400.0
2012-04-05,21.135000228881836,21.065000534057617,20.895000457763672,21.46500015258789,5284800.0
2012-04-09,20.80500030517578,21.229999542236328,20.80500030517578,21.389999389648438,5659000.0
2012-04-10,21.174999237060547,20.915000915527344,20.889999389648438,21.315000534057617,7827800.0
2012-04-11,21.145000457763672,20.7549991607666,20.670000076293945,21.15999984741211,6066800.0
2012-04-12,20.709999084472656,20.8799991607666,20.610000610351562,21.30500030517578,12313400.0
2012-04-13,20.850000381469727,20.809999465942383,20.735000610351562,21.075000762939453,5088600.0
2012-04-16,20.389999389648438,20.0049991607666,19.985000610351562,20.579999923706055,11498000.0
2012-04-17,20.114999771118164,19.9950008392334,19.9950008392334,20.424999237060547,7423000.0
2012-04-18,19.899999618530273,19.93000030517578,19.71500015258789,19.9950008392334,6830800.0
2012-04-19,19.989999771118164,19.8700008392334,19.790000915527344,20.225000381469727,4941600.0
2012-04-20,19.924999237060547,19.950000762939453,19.834999084472656,20.104999542236328,5271400.0
2012-04-23,19.604999542236328,20.0,19.579999923706055,20.094999313354492,4998800.0
2012-04-24,20.040000915527344,20.1299991607666,19.94499969482422,20.200000762939453,3121800.0
2012-04-25,20.280000686645508,20.05500030517578,19.854999542236328,20.385000228881836,3938400.0
2012-04-26,20.0,20.325000762939453,19.969999313354492,20.385000228881836,3327400.0
2012-04-27,20.510000228881836,20.645000457763672,20.4950008392334,20.825000762939453,5680200.0
2012-04-30,20.729999542236328,20.80500030517578,20.655000686645508,20.9950008392334,6763600.0
2012-05-01,21.364999771118164,20.604999542236328,20.520000457763672,21.434999465942383,9434200.0
2012-05-02,20.56999969482422,20.7450008392334,20.475000381469727,20.934999465942383,5194600.0
2012-05-03,20.735000610351562,20.18000030517578,20.065000534057617,20.75,6800000.0
2012-05-04,20.045000076293945,19.8700008392334,19.674999237060547,20.170000076293945,7031600.0
2012-05-07,19.71500015258789,19.829999923706055,19.635000228881836,19.975000381469727,7366600.0
2012-05-08,19.795000076293945,19.260000228881836,19.100000381469727,19.795000076293945,7880800.0
2012-05-09,19.0049991607666,19.104999542236328,18.96500015258789,19.30500030517578,7387800.0
2012-05-10,19.084999084472656,19.100000381469727,19.0,19.5,6077600.0
2012-05-11,19.020000457763672,18.604999542236328,18.565000534057617,19.030000686645508,7818600.0
2012-05-14,18.25,17.90999984741211,17.850000381469727,18.375,8644800.0
2012-05-15,17.924999237060547,17.649999618530273,17.594999313354492,18.094999313354492,7119800.0
2012-05-16,17.739999771118164,17.635000228881836,17.434999465942383,18.104999542236328,7299800.0
2012-05-17,17.639999389648438,17.434999465942383,17.434999465942383,17.885000228881836,6667800.0
2012-05-18,17.524999618530273,17.459999084472656,17.219999313354492,17.795000076293945,10113000.0
2012-05-21,17.475000381469727,17.979999542236328,17.43000030517578,18.049999237060547,4373200.0
2012-05-22,18.049999237060547,17.69499969482422,17.579999923706055,18.260000228881836,5883600.0
2012-05-23,17.565000534057617,17.709999084472656,17.200000762939453,17.739999771118164,5765600.0
2012-05-24,17.80500030517578,17.899999618530273,17.600000381469727,17.899999618530273,5162200.0
2012-05-25,17.815000534057617,18.440000534057617,17.815000534057617,18.520000457763672,6079000.0
2012-05-29,18.56999969482422,18.614999771118164,18.415000915527344,18.690000534057617,6731200.0
2012-05-30,18.420000076293945,18.290000915527344,18.149999618530273,18.475000381469727,5839000.0
2012-05-31,18.350000381469727,18.03499984741211,17.639999389648438,18.364999771118164,7846000.0
2012-06-01,17.68000030517578,17.6200008392334,17.520000457763672,17.864999771118164,5773800.0
2012-06-04,17.610000610351562,17.139999389648438,16.825000762939453,17.735000610351562,6215600.0
2012-06-05,17.139999389648438,17.600000381469727,17.1299991607666,17.674999237060547,5363600.0
2012-06-06,17.809999465942383,18.15999984741211,17.764999389648438,18.530000686645508,5932000.0
2012-06-07,18.545000076293945,18.6200008392334,18.395000457763672,19.024999618530273,7936800.0
2012-06-08,18.469999313354492,18.68000030517578,18.309999465942383,18.700000762939453,4541400.0
2012-06-11,18.959999084472656,18.940000534057617,18.670000076293945,19.18000030517578,6475000.0
2012-06-12,18.940000534057617,19.53499984741211,18.934999465942383,19.65999984741211,8485400.0
2012-06-13,19.399999618530273,19.3799991607666,19.145000457763672,19.479999542236328,5741000.0
2012-06-14,19.434999465942383,19.700000762939453,19.344999313354492,19.81999969482422,3945000.0
2012-06-15,19.485000610351562,20.075000762939453,19.485000610351562,20.094999313354492,8010400.0
2012-06-18,19.94499969482422,19.920000076293945,19.530000686645508,20.010000228881836,7128800.0
2012-06-19,20.094999313354492,20.434999465942383,19.875,20.600000381469727,7763600.0
2012-06-20,20.844999313354492,21.399999618530273,20.709999084472656,21.424999237060547,13889400.0
2012-06-21,21.450000762939453,20.665000915527344,20.565000534057617,21.489999771118164,8412800.0
2012-06-22,20.854999542236328,20.895000457763672,20.440000534057617,20.959999084472656,13357400.0
2012-06-25,20.735000610351562,20.670000076293945,20.165000915527344,20.735000610351562,5611200.0
2012-06-26,20.670000076293945,21.274999618530273,20.65999984741211,21.405000686645508,7313200.0
2012-06-27,21.375,21.260000228881836,20.969999313354492,21.420000076293945,5665600.0
2012-06-28,21.1299991607666,22.094999313354492,21.024999618530273,22.125,8631800.0
2012-06-29,22.454999923706055,22.459999084472656,22.014999389648438,22.674999237060547,10990000.0
2012-07-02,22.799999237060547,23.03499984741211,22.440000534057617,23.260000228881836,7390600.0
2012-07-03,23.18000030517578,22.68000030517578,22.5,23.18000030517578,7438000.0
2012-07-05,22.5,22.100000381469727,22.059999465942383,22.549999237060547,8391200.0
2012-07-06,21.850000381469727,22.2549991607666,21.665000915527344,22.274999618530273,4713000.0
2012-07-09,22.274999618530273,22.19499969482422,21.985000610351562,22.274999618530273,5588400.0
2012-07-10,22.329999923706055,21.9950008392334,21.905000686645508,22.489999771118164,5399800.0
2012-07-11,22.05500030517578,22.190000534057617,21.790000915527344,22.485000610351562,7089200.0
2012-07-12,21.645000457763672,21.71500015258789,21.299999237060547,21.8799991607666,9387000.0
2012-07-13,21.84000015258789,22.475000381469727,21.719999313354492,22.514999389648438,8647200.0
2012-07-16,22.3799991607666,22.424999237060547,22.1299991607666,22.475000381469727,5437600.0
2012-07-17,22.510000228881836,22.725000381469727,22.274999618530273,22.815000534057617,6909600.0
2012-07-18,22.6299991607666,23.415000915527344,22.6299991607666,23.575000762939453,6735800.0
2012-07-19,23.475000381469727,22.7549991607666,22.670000076293945,23.739999771118164,7953800.0
2012-07-20,22.684999465942383,22.780000686645508,22.530000686645508,22.864999771118164,3373200.0
2012-07-23,22.424999237060547,22.93000030517578,22.295000076293945,23.045000076293945,4756200.0
2012-07-24,22.829999923706055,22.219999313354492,21.809999465942383,22.924999237060547,7523800.0
2012-07-25,22.360000610351562,22.2549991607666,22.06999969482422,22.420000076293945,4708200.0
2012-07-26,22.655000686645508,22.90999984741211,22.540000915527344,23.079999923706055,5176400.0
2012-07-27,22.889999389648438,23.520000457763672,22.889999389648438,23.545000076293945,5084800.0
2012-07-30,23.420000076293945,23.735000610351562,23.100000381469727,23.969999313354492,5355600.0
2012-07-31,23.700000762939453,23.649999618530273,23.389999389648438,24.440000534057617,9495400.0
2012-08-01,23.80500030517578,23.399999618530273,22.18000030517578,23.905000686645508,18801000.0
2012-08-02,23.125,24.0,23.1200008392334,24.094999313354492,9223600.0
2012-08-03,24.459999084472656,24.69499969482422,24.149999618530273,24.829999923706055,7230800.0
2012-08-06,24.78499984741211,24.674999237060547,24.43000030517578,24.834999084472656,4207600.0
2012-08-07,24.850000381469727,25.219999313354492,24.7450008392334,25.395000457763672,6975800.0
2012-08-08,24.975000381469727,24.735000610351562,24.364999771118164,25.0,5830400.0
2012-08-09,24.75,24.395000457763672,24.3700008392334,24.75,5698200.0
2012-08-10,24.15999984741211,24.780000686645508,23.975000381469727,24.80500030517578,5729600.0
2012-08-13,24.780000686645508,24.780000686645508,24.40999984741211,24.899999618530273,4855000.0
2012-08-14,24.795000076293945,24.565000534057617,24.364999771118164,24.795000076293945,4362800.0
2012-08-15,24.579999923706055,24.860000610351562,24.325000762939453,24.915000915527344,5189400.0
2012-08-16,24.829999923706055,24.854999542236328,24.600000381469727,25.020000457763672,6093200.0
2012-08-17,24.875,24.625,24.510000228881836,25.075000762939453,6760000.0
2012-08-20,24.670000076293945,24.774999618530273,24.524999618530273,24.940000534057617,5108800.0
2012-08-21,24.854999542236328,24.459999084472656,24.3799991607666,25.09000015258789,5700200.0
2012-08-22,24.46500015258789,24.625,24.06999969482422,24.684999465942383,3986200.0
2012-08-23,24.549999237060547,24.520000457763672,24.274999618530273,24.625,2757200.0
2012-08-24,24.420000076293945,24.375,24.024999618530273,24.469999313354492,3465000.0
2012-08-27,24.5049991607666,24.799999237060547,24.479999542236328,25.25,5755600.0
2012-08-28,24.764999389648438,24.915000915527344,24.725000381469727,25.2450008392334,5283000.0
2012-08-29,24.954999923706055,24.860000610351562,24.81999969482422,25.110000610351562,3183400.0
2012-08-30,24.719999313354492,25.405000686645508,24.575000762939453,25.4950008392334,5627000.0
2012-08-31,25.514999389648438,25.875,25.420000076293945,25.969999313354492,7878200.0
2012-09-04,25.8700008392334,25.395000457763672,25.139999389648438,25.875,5189200.0
2012-09-05,25.375,25.15999984741211,25.104999542236328,25.415000915527344,5202600.0
2012-09-06,25.364999771118164,25.459999084472656,25.2549991607666,25.809999465942383,5433000.0
2012-09-07,25.584999084472656,25.94499969482422,25.510000228881836,25.989999771118164,3713400.0
2012-09-10,25.954999923706055,26.18000030517578,25.954999923706055,26.30500030517578,3613600.0
2012-09-11,26.25,26.674999237060547,26.225000381469727,26.7549991607666,5511200.0
2012-09-12,26.825000762939453,26.739999771118164,26.725000381469727,27.145000457763672,6444200.0
2012-09-13,26.80500030517578,27.334999084472656,26.420000076293945,27.40999984741211,5895400.0
2012-09-14,27.454999923706055,27.80500030517578,27.3799991607666,28.110000610351562,6450600.0
2012-09-17,27.575000762939453,26.81999969482422,26.459999084472656,27.575000762939453,7284200.0
2012-09-18,26.040000915527344,26.03499984741211,25.360000610351562,26.44499969482422,13020800.0
2012-09-19,26.0,26.604999542236328,25.989999771118164,26.7450008392334,7473400.0
2012-09-20,26.46500015258789,26.684999465942383,26.184999465942383,26.80500030517578,5248200.0
2012-09-21,26.815000534057617,26.860000610351562,26.704999923706055,27.059999465942383,6562000.0
2012-09-24,26.760000228881836,26.725000381469727,26.600000381469727,26.989999771118164,3611600.0
