Date,abmcopen,abmcclose,abmclow,abmchigh,abmcvolume
2017-11-02,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-11-03,0.12999999523162842,0.11999999731779099,0.11999999731779099,0.12999999523162842,2600
2017-11-06,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,8400
2017-11-07,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-11-08,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,6500
2017-11-09,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-11-10,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,7000
2017-11-13,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,800
2017-11-14,0.14000000059604645,0.14000000059604645,0.12999999523162842,0.14000000059604645,7400
2017-11-15,0.14000000059604645,0.10999999940395355,0.10999999940395355,0.14000000059604645,12700
2017-11-16,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0
2017-11-17,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0
2017-11-20,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0
2017-11-21,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,200
2017-11-22,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-11-24,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-11-27,0.11999999731779099,0.10000000149011612,0.07999999821186066,0.11999999731779099,314200
2017-11-28,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0
2017-11-29,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,100
2017-11-30,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0
2017-12-01,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,3500
2017-12-04,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,500
2017-12-05,0.07999999821186066,0.10000000149011612,0.07999999821186066,0.10000000149011612,5000
2017-12-06,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0
2017-12-07,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0
2017-12-08,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,300
2017-12-11,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,900
2017-12-12,0.11999999731779099,0.10000000149011612,0.10000000149011612,0.11999999731779099,2500
2017-12-13,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,2400
2017-12-14,0.11999999731779099,0.10000000149011612,0.10000000149011612,0.11999999731779099,5100
2017-12-15,0.10000000149011612,0.10000000149011612,0.07000000029802322,0.10000000149011612,56400
2017-12-18,0.10999999940395355,0.10999999940395355,0.10000000149011612,0.10999999940395355,32200
2017-12-19,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,6200
2017-12-20,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,3100
2017-12-21,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2000
2017-12-22,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,300
2017-12-26,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,10100
2017-12-27,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,324500
2017-12-28,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,200
2017-12-29,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,3100
2018-01-02,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0
2018-01-03,0.07999999821186066,0.11999999731779099,0.07999999821186066,0.11999999731779099,5100
2018-01-04,0.11999999731779099,0.10000000149011612,0.10000000149011612,0.11999999731779099,11800
2018-01-05,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,5500
2018-01-08,0.12999999523162842,0.10000000149011612,0.10000000149011612,0.12999999523162842,24000
2018-01-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0
2018-01-10,0.10000000149011612,0.10999999940395355,0.10000000149011612,0.12999999523162842,25400
2018-01-11,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0
2018-01-12,0.14000000059604645,0.1599999964237213,0.14000000059604645,0.1599999964237213,4200
