Date,cxoopen,cxoclose,cxolow,cxohigh,cxovolume
2010-10-04,67.31999969482422,67.2300033569336,65.94999694824219,67.47000122070312,687000
2010-10-05,67.95999908447266,68.9000015258789,67.22000122070312,69.06999969482422,1437000
2010-10-06,68.77999877929688,69.23999786376953,68.3499984741211,69.41000366210938,946000
2010-10-07,69.75,67.87999725341797,67.29000091552734,70.0,901100
2010-10-08,67.25,68.54000091552734,66.12999725341797,69.25,964600
2010-10-11,68.54000091552734,68.77999877929688,68.26000213623047,69.9000015258789,679700
2010-10-12,68.18000030517578,68.26000213623047,66.88999938964844,68.44999694824219,733300
2010-10-13,68.87000274658203,69.76000213623047,68.79000091552734,70.12999725341797,942600
2010-10-14,69.72000122070312,69.1500015258789,68.95999908447266,70.12000274658203,474100
2010-10-15,69.55999755859375,69.25,68.33000183105469,70.0999984741211,996700
2010-10-18,69.27999877929688,69.38999938964844,68.58999633789062,70.19999694824219,607300
2010-10-19,68.30999755859375,66.9800033569336,66.55000305175781,68.48999786376953,903100
2010-10-20,67.1500015258789,67.56999969482422,66.94999694824219,68.02999877929688,640200
2010-10-21,67.76000213623047,67.5199966430664,66.97000122070312,68.38999938964844,561900
2010-10-22,67.77999877929688,68.31999969482422,67.0999984741211,68.56999969482422,379200
2010-10-25,68.91999816894531,68.33000183105469,68.0,69.5999984741211,649400
2010-10-26,67.76000213623047,68.44000244140625,67.76000213623047,69.55000305175781,730600
2010-10-27,67.80000305175781,68.55000305175781,67.30000305175781,68.5999984741211,462500
2010-10-28,68.95999908447266,68.48999786376953,67.76000213623047,69.19999694824219,300900
2010-10-29,68.16000366210938,68.66999816894531,68.08999633789062,68.98999786376953,506600
2010-11-01,69.5,69.95999908447266,69.08999633789062,70.23999786376953,622500
2010-11-02,70.37999725341797,71.45999908447266,69.88999938964844,71.80999755859375,528400
2010-11-03,71.66000366210938,71.86000061035156,70.58000183105469,72.2300033569336,895900
2010-11-04,72.81999969482422,76.97000122070312,72.62000274658203,77.01000213623047,1819400
2010-11-05,76.88999938964844,76.91999816894531,76.36000061035156,77.70999908447266,1387400
2010-11-08,76.33999633789062,77.7300033569336,75.68000030517578,77.79000091552734,846900
2010-11-09,77.95999908447266,77.91000366210938,77.58000183105469,79.58000183105469,1071200
2010-11-10,78.18000030517578,78.0999984741211,76.38999938964844,78.25,1114600
2010-11-11,77.5,80.05000305175781,77.5,80.06999969482422,1043600
2010-11-12,79.18000030517578,76.19999694824219,74.94999694824219,79.30999755859375,1265300
2010-11-15,76.58000183105469,75.16000366210938,75.04000091552734,76.94999694824219,970400
2010-11-16,74.48999786376953,75.63999938964844,73.80000305175781,75.86000061035156,1102400
2010-11-17,75.55999755859375,76.16999816894531,74.97000122070312,76.81999969482422,791300
2010-11-18,77.22000122070312,77.47000122070312,76.66000366210938,78.11000061035156,720400
2010-11-19,77.0,78.91000366210938,76.48999786376953,79.01000213623047,574500
2010-11-22,78.72000122070312,79.58000183105469,77.86000061035156,79.94000244140625,780400
2010-11-23,78.36000061035156,78.52999877929688,77.56999969482422,78.80000305175781,742700
2010-11-24,79.37999725341797,81.13999938964844,79.0,81.1500015258789,911200
2010-11-26,80.48999786376953,81.11000061035156,80.05999755859375,81.94999694824219,634800
2010-11-29,80.75,82.37999725341797,80.0,82.56999969482422,1234300
2010-11-30,82.7699966430664,82.75,82.0,83.43000030517578,4481500
2010-12-01,83.95999908447266,83.44999694824219,82.12999725341797,84.0,1332200
2010-12-02,83.44999694824219,85.33000183105469,82.94000244140625,85.62999725341797,1105900
2010-12-03,85.27999877929688,85.91000366210938,84.93000030517578,86.45999908447266,893000
2010-12-06,86.19999694824219,87.01000213623047,85.5,87.29000091552734,1150600
2010-12-07,87.19000244140625,86.86000061035156,86.1500015258789,88.1500015258789,1329100
2010-12-08,85.31999969482422,82.80000305175781,82.70999908447266,85.31999969482422,3294700
2010-12-09,85.05999755859375,84.76000213623047,83.66999816894531,85.88999938964844,2713100
2010-12-10,85.30000305175781,83.63999938964844,83.36000061035156,85.38999938964844,954200
2010-12-13,84.48999786376953,82.80999755859375,82.7300033569336,85.20999908447266,1150900
2010-12-14,83.0199966430664,83.06999969482422,82.41000366210938,84.36000061035156,721100
2010-12-15,82.66000366210938,84.05999755859375,82.5199966430664,84.37999725341797,1255700
2010-12-16,84.05000305175781,84.13999938964844,82.63999938964844,84.7300033569336,1022200
2010-12-17,84.05000305175781,84.70999908447266,83.47000122070312,85.05000305175781,1943400
2010-12-20,86.20999908447266,86.41999816894531,85.01000213623047,88.23999786376953,807900
2010-12-21,86.4800033569336,88.43000030517578,86.4800033569336,88.61000061035156,630700
2010-12-22,88.47000122070312,88.08000183105469,87.27999877929688,89.87000274658203,544600
2010-12-23,88.0,87.1500015258789,87.0999984741211,88.5199966430664,353200
2010-12-27,87.83000183105469,86.87999725341797,86.05000305175781,87.83000183105469,582200
2010-12-28,87.91999816894531,87.41999816894531,86.43000030517578,87.91999816894531,400700
2010-12-29,87.63999938964844,87.68000030517578,86.7699966430664,88.08999633789062,414200
2010-12-30,87.56999969482422,87.19999694824219,86.70999908447266,88.55999755859375,475200
2010-12-31,87.19999694824219,87.66999816894531,86.76000213623047,87.76000213623047,333100
2011-01-03,89.20999908447266,88.91000366210938,88.5,90.30000305175781,1132700
2011-01-04,89.94999694824219,88.01000213623047,86.9800033569336,90.08999633789062,754100
2011-01-05,87.0,86.51000213623047,85.41999816894531,87.13999938964844,1074900
2011-01-06,86.73999786376953,85.5,85.12000274658203,87.3499984741211,712000
2011-01-07,84.62999725341797,86.30000305175781,84.12999725341797,86.3499984741211,925700
2011-01-10,86.18000030517578,87.31999969482422,85.69000244140625,87.5,574200
2011-01-11,88.56999969482422,88.6500015258789,88.01000213623047,90.91000366210938,1145400
2011-01-12,89.8499984741211,91.75,88.62999725341797,92.25,1362500
2011-01-13,92.0199966430664,91.97000122070312,90.83000183105469,93.44999694824219,974700
2011-01-14,92.5,94.11000061035156,91.5199966430664,94.23999786376953,997700
2011-01-18,94.5,95.0199966430664,93.54000091552734,95.38999938964844,726600
2011-01-19,95.3499984741211,92.44999694824219,92.33000183105469,96.12999725341797,948000
2011-01-20,91.41000366210938,90.0,86.9000015258789,91.93000030517578,1491600
2011-01-21,91.0999984741211,90.11000061035156,89.61000061035156,91.87000274658203,924100
2011-01-24,89.88999938964844,89.11000061035156,88.13999938964844,89.88999938964844,701600
2011-01-25,88.29000091552734,86.9800033569336,85.29000091552734,88.62000274658203,1325400
2011-01-26,87.55999755859375,90.31999969482422,87.45999908447266,90.88999938964844,1462500
2011-01-27,90.55000305175781,87.6500015258789,87.4000015258789,90.98999786376953,1460000
2011-01-28,88.04000091552734,91.25,87.98999786376953,91.77999877929688,1555600
2011-01-31,91.16999816894531,96.25,91.16999816894531,96.54000091552734,2064600
2011-02-01,96.48999786376953,96.0,95.58000183105469,98.83000183105469,1394200
2011-02-02,95.83999633789062,96.41000366210938,95.6500015258789,98.75,746600
2011-02-03,96.2699966430664,96.51000213623047,95.41000366210938,97.41000366210938,770600
2011-02-04,96.2300033569336,95.62000274658203,94.55000305175781,96.88999938964844,902800
2011-02-07,96.05000305175781,96.0199966430664,95.66999816894531,97.69999694824219,912100
2011-02-08,96.56999969482422,97.08999633789062,94.86000061035156,97.25,918300
2011-02-09,96.52999877929688,97.31999969482422,96.30000305175781,99.0999984741211,1228000
2011-02-10,96.83000183105469,98.44999694824219,96.27999877929688,98.54000091552734,622200
2011-02-11,98.36000061035156,99.02999877929688,98.01000213623047,99.38999938964844,862500
2011-02-14,99.33000183105469,100.95999908447266,99.13999938964844,102.18000030517578,881200
2011-02-15,101.41999816894531,101.70999908447266,101.04000091552734,102.98999786376953,988100
2011-02-16,102.0999984741211,104.33999633789062,101.87999725341797,104.5,904300
2011-02-17,103.91999816894531,105.2300033569336,103.91000366210938,105.66000366210938,722800
2011-02-18,105.25,105.5199966430664,104.01000213623047,106.5,685300
2011-02-22,106.33000183105469,106.91999816894531,104.29000091552734,108.91000366210938,1154800
2011-02-23,106.69000244140625,108.19999694824219,106.62999725341797,109.23999786376953,1185100
2011-02-24,106.70999908447266,107.52999877929688,105.31999969482422,108.9800033569336,1249600
2011-02-25,107.7300033569336,109.79000091552734,106.6500015258789,109.83999633789062,917000
2011-02-28,110.08000183105469,106.5199966430664,104.44999694824219,110.88999938964844,2223000
2011-03-01,107.43000030517578,106.52999877929688,105.23999786376953,107.6500015258789,955700
2011-03-02,106.23999786376953,108.30000305175781,105.70999908447266,108.41000366210938,689000
2011-03-03,108.31999969482422,108.48999786376953,107.73999786376953,109.5,525800
2011-03-04,108.79000091552734,108.8499984741211,107.77999877929688,109.5,599600
2011-03-07,109.1500015258789,108.58000183105469,106.98999786376953,110.19999694824219,534000
2011-03-08,108.58999633789062,104.63999938964844,103.08999633789062,108.58999633789062,1143000
2011-03-09,101.30000305175781,101.66999816894531,99.48999786376953,103.94999694824219,1246900
2011-03-10,100.54000091552734,100.36000061035156,97.0,101.9000015258789,1383800
2011-03-11,99.0,101.05999755859375,98.69999694824219,105.05000305175781,839600
2011-03-14,99.0999984741211,102.5,98.2300033569336,102.5999984741211,820800
2011-03-15,98.18000030517578,102.87999725341797,98.05000305175781,103.93000030517578,1080700
2011-03-16,103.47000122070312,101.88999938964844,101.0999984741211,105.54000091552734,1278100
2011-03-17,103.12000274658203,104.80999755859375,103.01000213623047,105.80999755859375,715600
2011-03-18,105.6500015258789,104.30999755859375,102.91000366210938,105.87999725341797,1329500
2011-03-21,105.33999633789062,108.33000183105469,104.87999725341797,109.27999877929688,762700
2011-03-22,109.25,108.16000366210938,107.37999725341797,109.55000305175781,1210600
2011-03-23,105.98999786376953,104.66000366210938,102.68000030517578,107.58999633789062,1568200
2011-03-24,104.93000030517578,105.4000015258789,103.36000061035156,105.56999969482422,994800
2011-03-25,105.31999969482422,105.86000061035156,104.87999725341797,106.25,707400
2011-03-28,105.77999877929688,104.3499984741211,104.19000244140625,106.70999908447266,806100
2011-03-29,103.66000366210938,106.33999633789062,103.66000366210938,107.06999969482422,1093400
2011-03-30,107.2699966430664,106.77999877929688,105.5199966430664,108.63999938964844,618600
2011-03-31,107.30999755859375,107.30000305175781,106.62999725341797,108.16999816894531,967300
2011-04-01,107.6500015258789,107.30000305175781,105.9000015258789,108.98999786376953,1131900
2011-04-04,107.5,109.4000015258789,107.0199966430664,109.94999694824219,1056500
2011-04-05,109.44999694824219,106.98999786376953,106.7699966430664,109.87999725341797,927400
2011-04-06,107.66000366210938,104.69999694824219,102.79000091552734,108.08999633789062,788900
2011-04-07,104.73999786376953,104.31999969482422,103.66000366210938,106.01000213623047,794700
2011-04-08,105.04000091552734,106.19000244140625,104.18000030517578,107.0,797900
2011-04-11,107.12999725341797,103.08000183105469,101.62000274658203,107.12999725341797,1362400
2011-04-12,103.08000183105469,98.8499984741211,98.0999984741211,104.0999984741211,2517600
2011-04-13,99.56999969482422,98.9000015258789,98.55999755859375,101.30000305175781,1536500
2011-04-14,98.5999984741211,100.08999633789062,97.5999984741211,100.66999816894531,1164600
2011-04-15,99.8499984741211,102.0999984741211,99.52999877929688,102.13999938964844,971100
2011-04-18,100.12999725341797,100.30999755859375,99.04000091552734,101.20999908447266,1143100
2011-04-19,100.37999725341797,101.88999938964844,99.69000244140625,102.2699966430664,867900
2011-04-20,103.08000183105469,104.87000274658203,102.94999694824219,105.19999694824219,1008600
2011-04-21,105.4000015258789,105.29000091552734,104.26000213623047,105.94999694824219,568200
2011-04-25,105.0,105.69999694824219,104.3499984741211,106.11000061035156,810400
2011-04-26,105.7300033569336,106.1500015258789,105.05000305175781,106.5999984741211,801700
2011-04-27,106.7300033569336,105.95999908447266,102.91999816894531,106.7300033569336,700900
2011-04-28,105.61000061035156,105.88999938964844,104.56999969482422,106.86000061035156,833700
2011-04-29,105.52999877929688,106.8499984741211,104.47000122070312,107.2300033569336,946000
2011-05-02,106.87000274658203,104.19999694824219,103.37000274658203,107.27999877929688,903600
2011-05-03,103.62000274658203,100.5,99.27999877929688,103.62000274658203,990100
2011-05-04,100.0,97.52999877929688,96.19000244140625,100.37999725341797,2239900
2011-05-05,91.30000305175781,94.0,87.77999877929688,96.80000305175781,3671500
2011-05-06,94.55000305175781,94.33999633789062,92.66999816894531,97.05000305175781,1477300
2011-05-09,93.8499984741211,96.0199966430664,92.26000213623047,97.0,858400
2011-05-10,95.9800033569336,96.36000061035156,94.5199966430664,96.98999786376953,614000
2011-05-11,96.0,92.45999908447266,91.58000183105469,96.1500015258789,1433400
2011-05-12,92.0,91.91999816894531,89.93000030517578,92.7300033569336,1435300
2011-05-13,89.79000091552734,90.52999877929688,89.66999816894531,91.58999633789062,1229800
2011-05-16,90.44999694824219,89.66000366210938,88.9000015258789,92.22000122070312,1281400
2011-05-17,88.88999938964844,90.72000122070312,88.0,90.91000366210938,1393500
2011-05-18,90.83000183105469,92.52999877929688,90.44000244140625,93.62000274658203,846000
2011-05-19,92.83000183105469,91.72000122070312,91.19999694824219,93.83999633789062,724300
2011-05-20,91.33000183105469,91.37999725341797,89.5,92.08999633789062,1004000
2011-05-23,89.56999969482422,88.86000061035156,87.18000030517578,89.81999969482422,971500
2011-05-24,89.7699966430664,90.44999694824219,89.66999816894531,91.69999694824219,1117400
2011-05-25,89.95999908447266,93.70999908447266,89.52999877929688,94.29000091552734,1277100
2011-05-26,93.93000030517578,94.16000366210938,93.26000213623047,94.58999633789062,953500
2011-05-27,96.16000366210938,95.12999725341797,94.44000244140625,97.31999969482422,1073400
2011-05-31,96.8499984741211,94.61000061035156,93.1500015258789,96.91999816894531,1348100
2011-06-01,94.0999984741211,91.88999938964844,91.6500015258789,95.31999969482422,844300
2011-06-02,92.13999938964844,91.33999633789062,90.44000244140625,93.69999694824219,934500
2011-06-03,90.16999816894531,91.16999816894531,89.43000030517578,91.87999725341797,802900
2011-06-06,91.05000305175781,89.0199966430664,88.88999938964844,91.44999694824219,1102400
2011-06-07,90.04000091552734,87.93000030517578,87.41999816894531,90.41999816894531,1285400
2011-06-08,88.12000274658203,87.2300033569336,86.58000183105469,89.63999938964844,659600
2011-06-09,88.98999786376953,89.62000274658203,88.0,89.83999633789062,1292600
2011-06-10,88.87999725341797,88.19999694824219,87.80000305175781,89.58000183105469,969000
2011-06-13,87.80000305175781,86.54000091552734,85.27999877929688,89.11000061035156,1125400
2011-06-14,87.36000061035156,88.05000305175781,87.36000061035156,89.19999694824219,741100
2011-06-15,87.02999877929688,86.31999969482422,85.79000091552734,88.25,759000
2011-06-16,86.44000244140625,85.2699966430664,84.01000213623047,87.0999984741211,1456700
2011-06-17,85.5199966430664,84.79000091552734,84.29000091552734,86.54000091552734,1193600
2011-06-20,84.68000030517578,84.6500015258789,83.51000213623047,85.4000015258789,598200
2011-06-21,84.91000366210938,86.91000366210938,84.91000366210938,87.33999633789062,831200
2011-06-22,86.54000091552734,86.83999633789062,86.30000305175781,88.4000015258789,651500
2011-06-23,84.79000091552734,86.16999816894531,83.66000366210938,86.31999969482422,735000
2011-06-24,86.51000213623047,85.7300033569336,85.56999969482422,86.86000061035156,1055700
2011-06-27,85.33000183105469,85.30999755859375,84.08999633789062,85.80999755859375,829100
2011-06-28,85.87999725341797,88.94999694824219,85.87000274658203,89.4800033569336,771200
2011-06-29,89.1500015258789,90.44999694824219,88.44999694824219,90.80000305175781,856500
2011-06-30,90.94999694824219,91.8499984741211,90.5999984741211,92.33000183105469,776600
2011-07-01,91.44000244140625,91.80999755859375,89.7699966430664,91.88999938964844,612800
2011-07-05,91.3499984741211,93.81999969482422,91.12999725341797,94.0,879600
2011-07-06,93.69999694824219,92.5999984741211,91.91000366210938,93.69999694824219,612100
2011-07-07,94.0,95.72000122070312,93.83999633789062,95.94999694824219,879000
2011-07-08,94.19999694824219,94.08999633789062,93.27999877929688,94.87000274658203,677100
2011-07-11,92.68000030517578,91.16000366210938,90.80000305175781,93.06999969482422,400200
2011-07-12,90.55000305175781,90.87000274658203,90.08999633789062,91.44000244140625,772500
2011-07-13,90.98999786376953,91.3499984741211,90.55999755859375,92.83999633789062,541900
2011-07-14,92.4000015258789,89.94000244140625,89.80000305175781,92.9000015258789,389700
2011-07-15,91.13999938964844,95.4000015258789,91.13999938964844,95.4000015258789,846400
2011-07-18,94.9000015258789,94.5199966430664,93.30999755859375,95.37999725341797,523700
2011-07-19,95.5,95.30999755859375,94.66999816894531,96.79000091552734,611900
2011-07-20,95.7699966430664,97.55999755859375,95.1500015258789,97.8499984741211,910700
2011-07-21,98.0,96.9800033569336,96.83999633789062,99.47000122070312,687100
2011-07-22,97.05999755859375,97.87999725341797,96.12000274658203,98.04000091552734,415300
2011-07-25,96.70999908447266,96.83999633789062,96.1500015258789,98.04000091552734,370200
2011-07-26,96.58000183105469,96.2300033569336,95.72000122070312,97.4800033569336,653800
2011-07-27,95.41999816894531,94.12000274658203,93.2699966430664,95.6500015258789,697800
2011-07-28,94.08000183105469,94.62000274658203,93.18000030517578,95.11000061035156,937400
2011-07-29,93.0199966430664,93.58000183105469,92.30000305175781,94.22000122070312,859100
2011-08-01,95.33999633789062,94.05000305175781,92.2699966430664,96.26000213623047,944600
2011-08-02,93.38999938964844,91.80999755859375,91.75,94.30000305175781,992200
2011-08-03,92.37000274658203,92.72000122070312,89.08000183105469,92.94999694824219,1222000
2011-08-04,91.29000091552734,86.43000030517578,86.0199966430664,92.20999908447266,1724200
2011-08-05,87.08000183105469,82.87000274658203,80.5,88.19999694824219,2254700
2011-08-08,79.6500015258789,74.5,74.16000366210938,79.83000183105469,1416200
2011-08-09,76.55000305175781,79.06999969482422,73.55999755859375,79.06999969482422,1515700
2011-08-10,78.20999908447266,80.9800033569336,77.72000122070312,85.04000091552734,2147200
2011-08-11,82.98999786376953,85.58999633789062,81.13999938964844,86.83999633789062,1296800
2011-08-12,86.48999786376953,84.0999984741211,83.01000213623047,87.36000061035156,958900
2011-08-15,85.45999908447266,87.5199966430664,85.19999694824219,87.58999633789062,1077700
2011-08-16,86.29000091552734,84.26000213623047,83.45999908447266,86.33999633789062,1330400
2011-08-17,85.30000305175781,85.30000305175781,84.5,87.83999633789062,787800
2011-08-18,83.58999633789062,82.2699966430664,79.58999633789062,83.58999633789062,1696100
2011-08-19,81.69000244140625,82.27999877929688,80.86000061035156,84.1500015258789,1950900
2011-08-22,84.87999725341797,80.88999938964844,80.44000244140625,84.91999816894531,1434200
2011-08-23,81.2300033569336,82.95999908447266,80.05999755859375,82.97000122070312,1242000
2011-08-24,82.80999755859375,83.69000244140625,81.97000122070312,84.05000305175781,855800
2011-08-25,84.5,81.4800033569336,81.06999969482422,85.36000061035156,1023800
2011-08-26,81.11000061035156,82.23999786376953,80.0,82.69000244140625,1395300
2011-08-29,84.0199966430664,85.58999633789062,83.36000061035156,85.58999633789062,611600
2011-08-30,85.19000244140625,86.11000061035156,83.63999938964844,86.58999633789062,668200
2011-08-31,87.05999755859375,86.94999694824219,86.01000213623047,89.37000274658203,992000
2011-09-01,87.6500015258789,87.0199966430664,86.33000183105469,88.5999984741211,962000
2011-09-02,84.87000274658203,85.58999633789062,83.95999908447266,86.2699966430664,895900
2011-09-06,82.93000030517578,84.77999877929688,81.5999984741211,84.97000122070312,833300
2011-09-07,86.52999877929688,88.94000244140625,85.87000274658203,89.12999725341797,908700
2011-09-08,88.04000091552734,86.93000030517578,86.2699966430664,89.68000030517578,561800
2011-09-09,86.12999725341797,83.61000061035156,82.88999938964844,86.75,612000
2011-09-12,82.3499984741211,82.77999877929688,80.80999755859375,83.95999908447266,738100
2011-09-13,83.25,83.01000213623047,81.44000244140625,83.41000366210938,960600
2011-09-14,83.08999633789062,85.25,82.05000305175781,85.73999786376953,743200
2011-09-15,85.94000244140625,87.01000213623047,84.83000183105469,87.2300033569336,1034800
2011-09-16,87.51000213623047,88.70999908447266,87.08000183105469,89.41000366210938,1414800
2011-09-19,86.61000061035156,85.79000091552734,83.91999816894531,86.94999694824219,1011600
2011-09-20,86.87000274658203,87.0199966430664,85.83999633789062,88.69000244140625,1049000
2011-09-21,86.51000213623047,82.56999969482422,82.54000091552734,87.41999816894531,1218800
2011-09-22,79.76000213623047,76.41000366210938,75.02999877929688,80.13999938964844,1168000
2011-09-23,76.02999877929688,75.20999908447266,74.66999816894531,76.95999908447266,616900
2011-09-26,75.45999908447266,78.5999984741211,72.75,78.83999633789062,778100
2011-09-27,80.86000061035156,78.72000122070312,78.63999938964844,82.80000305175781,833800
2011-09-28,79.13999938964844,74.27999877929688,74.22000122070312,79.5,896600
2011-09-29,76.41999816894531,74.19000244140625,72.48999786376953,76.81999969482422,749400
2011-09-30,72.58000183105469,71.13999938964844,71.05000305175781,73.7300033569336,907200
2011-10-03,70.44000244140625,67.25,66.94000244140625,71.0,1435200
2011-10-04,64.20999908447266,69.75,63.20000076293945,69.8499984741211,1506800
2011-10-05,69.70999908447266,73.13999938964844,68.68000030517578,73.69000244140625,910200
2011-10-06,71.9000015258789,77.05000305175781,71.8499984741211,77.56999969482422,1360200
2011-10-07,77.4000015258789,75.3499984741211,74.38999938964844,77.4000015258789,846200
2011-10-10,77.30000305175781,80.38999938964844,77.05999755859375,80.38999938964844,819300
2011-10-11,79.30000305175781,78.4800033569336,78.22000122070312,80.4000015258789,735900
2011-10-12,79.23999786376953,77.9800033569336,77.76000213623047,80.0999984741211,871300
2011-10-13,77.16000366210938,79.16000366210938,75.5999984741211,79.47000122070312,768400
2011-10-14,80.4000015258789,83.83000183105469,79.30000305175781,84.08999633789062,819900
2011-10-17,83.66000366210938,81.47000122070312,81.30000305175781,84.47000122070312,1050000
2011-10-18,81.20999908447266,85.08000183105469,80.12999725341797,85.55000305175781,1318400
2011-10-19,84.37000274658203,86.11000061035156,84.02999877929688,86.8499984741211,1320200
2011-10-20,85.55000305175781,86.54000091552734,83.91000366210938,86.87999725341797,927600
2011-10-21,87.5999984741211,89.1500015258789,87.33999633789062,89.69999694824219,896700
2011-10-24,89.69000244140625,91.61000061035156,89.4800033569336,91.9000015258789,749600
2011-10-25,91.70999908447266,88.93000030517578,88.9000015258789,92.12000274658203,781900
2011-10-26,90.63999938964844,92.19000244140625,88.5199966430664,92.69000244140625,1023400
2011-10-27,95.6500015258789,98.30000305175781,94.61000061035156,99.5999984741211,1098100
2011-10-28,96.44999694824219,99.87000274658203,95.69000244140625,100.2699966430664,1483100
2011-10-31,98.19000244140625,94.72000122070312,94.63999938964844,98.19000244140625,1090800
2011-11-01,91.98999786376953,92.36000061035156,90.2300033569336,94.12000274658203,1066300
2011-11-02,94.62999725341797,96.05999755859375,93.44000244140625,96.36000061035156,928600
2011-11-03,97.05000305175781,99.48999786376953,93.62000274658203,99.5,2031400
2011-11-04,98.4800033569336,98.0199966430664,96.44000244140625,99.4000015258789,1298700
2011-11-07,98.44999694824219,98.30000305175781,97.08999633789062,99.37000274658203,1011200
2011-11-08,99.0,99.5999984741211,97.97000122070312,100.80000305175781,1161700
2011-11-09,96.48999786376953,95.16999816894531,94.54000091552734,98.58000183105469,983600
2011-11-10,95.5,96.76000213623047,94.33999633789062,97.61000061035156,848000
2011-11-11,96.0199966430664,97.37999725341797,95.02999877929688,98.47000122070312,1043100
2011-11-14,97.75,96.56999969482422,96.08999633789062,98.19999694824219,569300
2011-11-15,96.5,97.06999969482422,95.62000274658203,97.76000213623047,486200
2011-11-16,96.68000030517578,98.58000183105469,96.41999816894531,101.97000122070312,1232100
2011-11-17,98.12999725341797,95.58999633789062,94.70999908447266,99.48999786376953,991000
2011-11-18,96.52999877929688,95.2699966430664,94.05000305175781,97.22000122070312,680800
2011-11-21,93.45999908447266,94.41999816894531,91.61000061035156,94.88999938964844,651700
2011-11-22,94.29000091552734,92.91999816894531,92.30999755859375,95.61000061035156,866600
2011-11-23,91.27999877929688,90.63999938964844,89.19000244140625,92.22000122070312,939700
2011-11-25,91.0199966430664,90.43000030517578,90.0,91.87999725341797,225600
2011-11-28,94.31999969482422,94.44999694824219,93.43000030517578,95.04000091552734,655300
2011-11-29,94.8499984741211,96.56999969482422,94.12000274658203,97.04000091552734,631100
2011-11-30,99.73999786376953,101.62000274658203,99.73999786376953,103.13999938964844,1391300
2011-12-01,101.0,101.51000213623047,100.66999816894531,103.05000305175781,835600
2011-12-02,102.98999786376953,102.37999725341797,101.91999816894531,105.66000366210938,1068600
2011-12-05,103.69000244140625,102.9000015258789,101.93000030517578,104.61000061035156,1093500
2011-12-06,102.54000091552734,103.0999984741211,101.11000061035156,103.80000305175781,699100
2011-12-07,102.66000366210938,102.5199966430664,100.93000030517578,103.16999816894531,797000
2011-12-08,101.7300033569336,98.55999755859375,98.01000213623047,102.33999633789062,738500
2011-12-09,98.80999755859375,100.58000183105469,98.51000213623047,100.91999816894531,553800
2011-12-12,98.76000213623047,98.2699966430664,96.83000183105469,99.1500015258789,893700
2011-12-13,99.4800033569336,96.88999938964844,96.16999816894531,101.0,804200
2011-12-14,95.58000183105469,91.4000015258789,90.77999877929688,96.5199966430664,1472600
2011-12-15,92.5,90.98999786376953,90.0199966430664,92.88999938964844,828700
2011-12-16,91.70999908447266,93.4800033569336,91.19000244140625,93.6500015258789,622200
2011-12-19,93.41000366210938,90.93000030517578,90.51000213623047,94.25,517900
2011-12-20,92.48999786376953,93.63999938964844,92.48999786376953,94.45999908447266,888000
2011-12-21,93.69999694824219,93.16999816894531,91.47000122070312,94.05999755859375,712800
2011-12-22,93.8499984741211,95.08999633789062,93.8499984741211,95.66000366210938,593100
2011-12-23,95.37999725341797,93.81999969482422,93.11000061035156,95.51000213623047,437600
2011-12-27,93.95999908447266,95.06999969482422,93.33999633789062,95.38999938964844,467600
2011-12-28,94.83000183105469,92.98999786376953,92.72000122070312,95.30999755859375,422800
2011-12-29,93.38999938964844,93.56999969482422,92.2300033569336,93.73999786376953,437600
2011-12-30,93.4800033569336,93.75,93.01000213623047,94.30999755859375,577800
2012-01-03,96.8499984741211,97.4800033569336,95.55999755859375,98.08000183105469,848800
2012-01-04,98.01000213623047,102.08999633789062,97.05999755859375,102.58000183105469,1338500
2012-01-05,101.73999786376953,101.91000366210938,100.36000061035156,102.75,803400
2012-01-06,102.05999755859375,101.02999877929688,100.69999694824219,102.5999984741211,473100
2012-01-09,101.30999755859375,100.97000122070312,100.0999984741211,101.5,544500
2012-01-10,102.95999908447266,102.41000366210938,101.98999786376953,104.83000183105469,842900
2012-01-11,101.66000366210938,101.37000274658203,100.3499984741211,102.16999816894531,627500
2012-01-12,102.11000061035156,100.97000122070312,100.20999908447266,102.11000061035156,694300
2012-01-13,100.0999984741211,99.69000244140625,98.69999694824219,101.11000061035156,572100
2012-01-17,100.87999725341797,100.91999816894531,99.6500015258789,101.63999938964844,706200
2012-01-18,101.33000183105469,100.94000244140625,100.0,102.16999816894531,738400
2012-01-19,101.62000274658203,100.73999786376953,100.26000213623047,101.62000274658203,820200
2012-01-20,100.41000366210938,100.25,99.05000305175781,100.41000366210938,600600
2012-01-23,100.5199966430664,101.94000244140625,100.5,102.75,970500
2012-01-24,101.0199966430664,102.0199966430664,100.33000183105469,102.20999908447266,880400
2012-01-25,102.01000213623047,107.62999725341797,101.8499984741211,107.66000366210938,2813500
2012-01-26,108.98999786376953,106.25,105.25,109.55000305175781,1202900
2012-01-27,105.33000183105469,106.5999984741211,105.2699966430664,107.23999786376953,608100
2012-01-30,105.0199966430664,105.68000030517578,103.72000122070312,106.19000244140625,466000
2012-01-31,106.83000183105469,106.66000366210938,104.33000183105469,107.2699966430664,727600
2012-02-01,107.4000015258789,107.38999938964844,105.76000213623047,108.5999984741211,1032600
2012-02-02,107.79000091552734,108.4800033569336,106.83999633789062,108.69000244140625,1229500
2012-02-03,110.2300033569336,108.48999786376953,107.91000366210938,110.2300033569336,1019000
