Date,phopen,phclose,phlow,phhigh,phvolume
2010-10-05,69.2300033569336,71.0199966430664,69.02999877929688,71.6500015258789,1771400.0
2010-10-06,70.72000122070312,70.19000244140625,69.63999938964844,71.2699966430664,1595800.0
2010-10-07,70.56999969482422,70.70999908447266,69.95999908447266,70.87999725341797,1333500.0
2010-10-08,70.7300033569336,71.18000030517578,69.95999908447266,71.5,887900.0
2010-10-11,70.6500015258789,70.94000244140625,69.91000366210938,71.4000015258789,777500.0
2010-10-12,70.88999938964844,70.52999877929688,69.36000061035156,70.91999816894531,1578900.0
2010-10-13,71.13999938964844,71.79000091552734,70.87999725341797,72.41000366210938,1204700.0
2010-10-14,71.45999908447266,71.16999816894531,70.75,71.76000213623047,979800.0
2010-10-15,72.0199966430664,71.02999877929688,70.44999694824219,72.0199966430664,1252200.0
2010-10-18,71.20999908447266,72.41999816894531,71.11000061035156,72.63999938964844,1942400.0
2010-10-19,78.26000213623047,75.08000183105469,74.2300033569336,78.70999908447266,5879600.0
2010-10-20,75.55999755859375,75.48999786376953,75.0199966430664,76.41000366210938,2616200.0
2010-10-21,76.05000305175781,75.94999694824219,74.7699966430664,77.25,1906600.0
2010-10-22,76.16000366210938,76.30999755859375,75.55000305175781,76.38999938964844,1571500.0
2010-10-25,76.87000274658203,77.19000244140625,76.83999633789062,77.94999694824219,1717300.0
2010-10-26,76.51000213623047,76.5,74.79000091552734,76.87999725341797,1648900.0
2010-10-27,75.76000213623047,75.9800033569336,74.91000366210938,76.08000183105469,1570400.0
2010-10-28,76.48999786376953,75.87000274658203,75.2699966430664,77.11000061035156,1023300.0
2010-10-29,75.58999633789062,76.55000305175781,75.4000015258789,77.16000366210938,1301800.0
2010-11-01,77.30999755859375,77.30000305175781,76.73999786376953,78.47000122070312,1896400.0
2010-11-02,78.05999755859375,78.51000213623047,77.69999694824219,78.83000183105469,1680500.0
2010-11-03,78.77999877929688,77.86000061035156,76.62999725341797,79.18000030517578,1314600.0
2010-11-04,79.38999938964844,80.37999725341797,79.02999877929688,80.48999786376953,1414200.0
2010-11-05,79.9800033569336,81.68000030517578,79.93000030517578,81.80999755859375,1371100.0
2010-11-08,81.04000091552734,80.81999969482422,80.27999877929688,81.20999908447266,778200.0
2010-11-09,80.95999908447266,79.83000183105469,79.44999694824219,80.95999908447266,916100.0
2010-11-10,79.93000030517578,80.45999908447266,79.25,80.62999725341797,957200.0
2010-11-11,79.83999633789062,81.30999755859375,79.66000366210938,81.30999755859375,1385500.0
2010-11-12,80.54000091552734,79.38999938964844,78.80000305175781,80.5999984741211,1151000.0
2010-11-15,80.08000183105469,80.4000015258789,79.19999694824219,81.2699966430664,1428600.0
2010-11-16,79.68000030517578,78.45999908447266,77.48999786376953,79.83000183105469,1427900.0
2010-11-17,76.2699966430664,78.05000305175781,76.2699966430664,78.83999633789062,1050400.0
2010-11-18,79.0,79.83000183105469,78.91000366210938,80.63999938964844,883900.0
2010-11-19,80.06999969482422,81.18000030517578,79.61000061035156,81.27999877929688,1280400.0
2010-11-22,80.5,81.37000274658203,80.05000305175781,81.5999984741211,628400.0
2010-11-23,80.30000305175781,79.93000030517578,79.0,80.41000366210938,909200.0
2010-11-24,80.44999694824219,82.29000091552734,80.44999694824219,82.30000305175781,1064600.0
2010-11-26,81.45999908447266,81.45999908447266,81.16000366210938,82.19999694824219,526100.0
2010-11-29,81.0,80.5,79.41999816894531,81.0199966430664,1084200.0
2010-11-30,79.47000122070312,80.2300033569336,79.0199966430664,80.5999984741211,1618300.0
2010-12-01,81.80000305175781,83.19000244140625,81.80000305175781,83.37000274658203,1397800.0
2010-12-02,83.16000366210938,83.98999786376953,82.83999633789062,84.5199966430664,1472400.0
2010-12-03,83.5199966430664,84.22000122070312,83.51000213623047,84.4000015258789,714700.0
2010-12-06,83.77999877929688,84.69999694824219,83.69000244140625,84.93000030517578,657000.0
2010-12-07,84.80999755859375,84.98999786376953,84.80999755859375,85.91999816894531,1188500.0
2010-12-08,85.33000183105469,85.08999633789062,84.76000213623047,85.7300033569336,903200.0
2010-12-09,85.58000183105469,85.04000091552734,84.72000122070312,85.7699966430664,616000.0
2010-12-10,85.16999816894531,86.13999938964844,85.12000274658203,86.3499984741211,872600.0
2010-12-13,86.66000366210938,86.38999938964844,85.94999694824219,87.36000061035156,1399100.0
2010-12-14,86.37999725341797,86.0999984741211,85.75,86.70999908447266,829000.0
2010-12-15,86.0199966430664,85.31999969482422,85.2699966430664,86.93000030517578,773100.0
2010-12-16,85.45999908447266,85.3499984741211,84.91999816894531,85.8499984741211,986700.0
2010-12-17,85.08999633789062,84.81999969482422,84.80999755859375,85.4800033569336,1712500.0
2010-12-20,85.02999877929688,84.97000122070312,84.4800033569336,85.41999816894531,1050300.0
2010-12-21,85.30999755859375,85.98999786376953,84.79000091552734,86.25,970200.0
2010-12-22,85.91000366210938,85.5999984741211,85.41000366210938,86.30000305175781,594100.0
2010-12-23,85.61000061035156,85.30000305175781,85.02999877929688,86.18000030517578,588300.0
2010-12-27,85.06999969482422,85.80999755859375,84.8499984741211,85.9800033569336,540300.0
2010-12-28,85.87000274658203,85.87000274658203,85.23999786376953,86.08000183105469,583400.0
2010-12-29,86.23999786376953,86.1500015258789,86.0199966430664,86.80000305175781,622600.0
2010-12-30,85.94999694824219,85.9800033569336,85.7300033569336,86.44000244140625,618500.0
2010-12-31,85.9000015258789,86.30000305175781,85.76000213623047,86.68000030517578,563300.0
2011-01-03,86.76000213623047,87.52999877929688,86.76000213623047,87.94000244140625,1458800.0
2011-01-04,87.5,87.47000122070312,85.77999877929688,87.56999969482422,1742800.0
2011-01-05,86.86000061035156,87.5999984741211,86.43000030517578,88.29000091552734,1346800.0
2011-01-06,87.5,85.91000366210938,85.70999908447266,87.7300033569336,1270400.0
2011-01-07,85.97000122070312,86.05000305175781,85.83999633789062,87.4000015258789,1175300.0
2011-01-10,87.44999694824219,87.25,85.91000366210938,87.44999694824219,1998800.0
2011-01-11,87.88999938964844,87.79000091552734,87.45999908447266,88.30000305175781,1025900.0
2011-01-12,88.5199966430664,88.66000366210938,88.19000244140625,88.94999694824219,856600.0
2011-01-13,89.23999786376953,89.2300033569336,88.19000244140625,89.44000244140625,1854200.0
2011-01-14,88.87999725341797,89.6500015258789,88.87999725341797,90.0,1310100.0
2011-01-18,89.58999633789062,91.91000366210938,89.31999969482422,91.93000030517578,1583700.0
2011-01-19,91.5999984741211,91.08000183105469,90.19000244140625,93.1500015258789,3335200.0
2011-01-20,87.83999633789062,85.51000213623047,85.2300033569336,89.26000213623047,4107900.0
2011-01-21,86.47000122070312,86.0,85.80999755859375,88.08999633789062,2587000.0
2011-01-24,86.02999877929688,87.06999969482422,85.76000213623047,87.06999969482422,1353100.0
2011-01-25,86.37999725341797,86.48999786376953,85.4000015258789,87.13999938964844,1194600.0
2011-01-26,86.9800033569336,88.19000244140625,86.73999786376953,88.88999938964844,1592700.0
2011-01-27,88.41000366210938,88.6500015258789,87.22000122070312,88.98999786376953,1124100.0
2011-01-28,88.33000183105469,87.19000244140625,86.62000274658203,90.12000274658203,1352800.0
2011-01-31,87.5999984741211,89.41000366210938,87.25,90.68000030517578,1696200.0
2011-02-01,90.37000274658203,90.44999694824219,88.30000305175781,90.66999816894531,1464600.0
2011-02-02,89.5999984741211,89.93000030517578,89.58999633789062,90.66000366210938,959700.0
2011-02-03,89.9000015258789,90.08999633789062,88.55999755859375,90.13999938964844,1000700.0
2011-02-04,90.44000244140625,91.01000213623047,89.9000015258789,91.01000213623047,897400.0
2011-02-07,91.0999984741211,91.70999908447266,90.8499984741211,92.26000213623047,876100.0
2011-02-08,91.66000366210938,92.4000015258789,91.22000122070312,92.51000213623047,845800.0
2011-02-09,91.83999633789062,91.37000274658203,90.79000091552734,92.0,912700.0
2011-02-10,91.04000091552734,91.81999969482422,90.45999908447266,91.86000061035156,797200.0
2011-02-11,91.37999725341797,93.55999755859375,91.23999786376953,93.5999984741211,801300.0
2011-02-14,93.16999816894531,92.4000015258789,92.36000061035156,93.37999725341797,1093100.0
2011-02-15,92.0999984741211,91.4000015258789,90.88999938964844,92.33999633789062,873800.0
2011-02-16,91.86000061035156,91.20999908447266,90.68000030517578,92.62000274658203,936200.0
2011-02-17,91.37000274658203,91.6500015258789,90.58000183105469,91.98999786376953,729000.0
2011-02-18,92.12999725341797,91.87999725341797,91.33000183105469,92.29000091552734,961700.0
2011-02-22,91.30000305175781,89.0999984741211,89.0,91.30999755859375,1165000.0
2011-02-23,88.5999984741211,87.2300033569336,86.41000366210938,88.95999908447266,1594500.0
2011-02-24,87.08000183105469,87.63999938964844,85.93000030517578,88.16999816894531,1557000.0
2011-02-25,88.29000091552734,88.55000305175781,88.29000091552734,89.45999908447266,1787300.0
2011-02-28,89.16999816894531,89.18000030517578,88.72000122070312,89.75,1504400.0
2011-03-01,89.63999938964844,86.77999877929688,86.27999877929688,89.69999694824219,1922100.0
2011-03-02,86.58000183105469,86.62999725341797,85.55999755859375,87.41000366210938,2205900.0
2011-03-03,87.77999877929688,89.55000305175781,87.5999984741211,89.75,1740100.0
2011-03-04,89.69999694824219,87.33000183105469,86.76000213623047,89.69999694824219,1571000.0
2011-03-07,87.55999755859375,85.20999908447266,84.93000030517578,87.5999984741211,2758900.0
2011-03-08,85.37000274658203,85.98999786376953,84.58000183105469,87.08999633789062,2097300.0
2011-03-09,85.7699966430664,85.30000305175781,84.73999786376953,86.22000122070312,1995900.0
2011-03-10,83.72000122070312,84.22000122070312,82.80000305175781,84.97000122070312,2544200.0
2011-03-11,84.19999694824219,85.38999938964844,83.61000061035156,85.58000183105469,1694800.0
2011-03-14,85.0,86.01000213623047,84.73999786376953,86.69999694824219,2138300.0
2011-03-15,83.66000366210938,85.70999908447266,83.11000061035156,86.45999908447266,1717300.0
2011-03-16,85.91000366210938,85.91999816894531,85.16999816894531,87.61000061035156,2739700.0
2011-03-17,88.19999694824219,88.06999969482422,86.79000091552734,88.54000091552734,1817800.0
2011-03-18,88.94999694824219,88.70999908447266,88.45999908447266,89.94999694824219,2160200.0
2011-03-21,90.08999633789062,90.2300033569336,89.69000244140625,90.72000122070312,1319100.0
2011-03-22,90.3499984741211,90.4800033569336,89.41000366210938,90.5999984741211,1467400.0
2011-03-23,90.30000305175781,92.1500015258789,89.41000366210938,92.55000305175781,1766600.0
2011-03-24,92.58999633789062,92.94000244140625,91.91000366210938,93.05000305175781,1812700.0
2011-03-25,93.11000061035156,92.95999908447266,92.73999786376953,93.66000366210938,1498200.0
2011-03-28,93.04000091552734,93.37000274658203,92.80999755859375,93.87000274658203,1541700.0
2011-03-29,93.08999633789062,94.31999969482422,92.61000061035156,94.48999786376953,1276700.0
2011-03-30,94.73999786376953,94.6500015258789,94.38999938964844,94.98999786376953,1141600.0
2011-03-31,94.45999908447266,94.68000030517578,94.33999633789062,95.0,1020800.0
2011-04-01,95.52999877929688,95.91000366210938,94.91000366210938,95.94000244140625,1307500.0
2011-04-04,96.44000244140625,96.19999694824219,95.20999908447266,96.44000244140625,1041800.0
2011-04-05,96.25,96.19999694824219,95.47000122070312,97.08999633789062,1267700.0
2011-04-06,96.87999725341797,95.9800033569336,95.58000183105469,97.30000305175781,1108100.0
2011-04-07,96.26000213623047,96.93000030517578,95.47000122070312,97.30000305175781,1763900.0
2011-04-08,97.37999725341797,95.30999755859375,94.86000061035156,97.80999755859375,1141500.0
2011-04-11,95.37000274658203,95.23999786376953,94.81999969482422,96.1500015258789,920000.0
2011-04-12,94.56999969482422,93.37000274658203,92.87000274658203,95.1500015258789,1556600.0
2011-04-13,93.62000274658203,93.58000183105469,92.5,94.62999725341797,1387200.0
2011-04-14,92.86000061035156,93.91000366210938,92.18000030517578,94.06999969482422,882300.0
2011-04-15,94.08999633789062,93.58999633789062,93.2699966430664,94.19000244140625,1086100.0
2011-04-18,92.05999755859375,92.0199966430664,91.0999984741211,92.30999755859375,998800.0
2011-04-19,92.26000213623047,93.87000274658203,92.26000213623047,94.11000061035156,1286800.0
2011-04-20,95.2300033569336,95.9000015258789,94.54000091552734,96.05000305175781,1128000.0
2011-04-21,96.43000030517578,96.55999755859375,95.88999938964844,96.7300033569336,617400.0
2011-04-25,97.0,95.31999969482422,95.2300033569336,97.0,812300.0
2011-04-26,95.9800033569336,98.48999786376953,95.79000091552734,99.4000015258789,2100000.0
2011-04-27,96.70999908447266,93.4800033569336,92.1500015258789,96.70999908447266,4719900.0
2011-04-28,94.58000183105469,94.11000061035156,92.95999908447266,94.66999816894531,2186100.0
2011-04-29,94.47000122070312,94.31999969482422,94.23999786376953,95.25,1660100.0
2011-05-02,94.79000091552734,93.31999969482422,93.01000213623047,95.23999786376953,1620200.0
2011-05-03,95.0199966430664,92.31999969482422,92.2300033569336,95.25,2144500.0
2011-05-04,92.08000183105469,89.9800033569336,89.83000183105469,92.52999877929688,2516800.0
2011-05-05,89.45999908447266,89.12000274658203,88.5999984741211,90.68000030517578,2905900.0
2011-05-06,89.95999908447266,88.9000015258789,88.26000213623047,90.37999725341797,2388200.0
2011-05-09,88.6500015258789,89.05000305175781,88.2300033569336,90.18000030517578,1810400.0
2011-05-10,89.52999877929688,90.2699966430664,89.02999877929688,90.33999633789062,1811200.0
2011-05-11,89.87999725341797,87.69999694824219,87.29000091552734,89.94000244140625,2218200.0
2011-05-12,87.61000061035156,88.52999877929688,86.33999633789062,88.76000213623047,2356500.0
2011-05-13,88.4800033569336,87.5,86.86000061035156,88.7699966430664,1084300.0
2011-05-16,86.83999633789062,87.69999694824219,86.41000366210938,88.26000213623047,2318900.0
2011-05-17,86.93000030517578,85.25,84.94999694824219,87.36000061035156,2230900.0
2011-05-18,85.38999938964844,87.05000305175781,85.37999725341797,87.30000305175781,1742200.0
2011-05-19,87.5199966430664,87.80000305175781,87.16000366210938,88.31999969482422,1229200.0
2011-05-20,87.61000061035156,86.44000244140625,86.31999969482422,87.87000274658203,2105700.0
2011-05-23,85.13999938964844,84.91999816894531,83.83000183105469,85.20999908447266,1950800.0
2011-05-24,85.44000244140625,85.80000305175781,84.94999694824219,86.38999938964844,2081500.0
2011-05-25,85.29000091552734,87.7300033569336,85.0,88.4800033569336,2558800.0
2011-05-26,87.16000366210938,88.01000213623047,86.9800033569336,88.2300033569336,1432200.0
2011-05-27,88.5,89.37999725341797,88.33999633789062,89.93000030517578,1373200.0
2011-05-31,90.13999938964844,88.8499984741211,87.91999816894531,90.5999984741211,2234400.0
2011-06-01,88.2699966430664,85.62999725341797,85.41999816894531,88.7699966430664,2745300.0
2011-06-02,85.7699966430664,86.9000015258789,85.68000030517578,87.9800033569336,2310100.0
2011-06-03,85.55999755859375,86.29000091552734,85.19999694824219,87.41999816894531,1737600.0
2011-06-06,85.79000091552734,87.16000366210938,85.69000244140625,87.4800033569336,2775500.0
2011-06-07,87.41999816894531,86.8499984741211,86.81999969482422,88.1500015258789,1788000.0
2011-06-08,86.68000030517578,86.58000183105469,86.0999984741211,87.05999755859375,1530600.0
2011-06-09,86.94999694824219,87.80000305175781,86.63999938964844,88.31999969482422,1526100.0
2011-06-10,87.26000213623047,85.83000183105469,85.61000061035156,87.2699966430664,1684000.0
2011-06-13,86.0,86.52999877929688,85.72000122070312,87.23999786376953,1906600.0
2011-06-14,87.66999816894531,88.7699966430664,87.54000091552734,89.0999984741211,1339800.0
2011-06-15,87.68000030517578,86.43000030517578,85.9800033569336,87.91000366210938,1765700.0
2011-06-16,87.20999908447266,86.1500015258789,85.0,87.20999908447266,1891100.0
2011-06-17,86.83999633789062,85.31999969482422,85.0199966430664,87.18000030517578,2020500.0
2011-06-20,85.08999633789062,85.29000091552734,84.5,85.55000305175781,2159700.0
2011-06-21,85.55999755859375,86.12999725341797,85.23999786376953,86.27999877929688,4576500.0
2011-06-22,86.08999633789062,86.54000091552734,85.80000305175781,87.7699966430664,1771000.0
2011-06-23,85.37999725341797,86.05999755859375,84.41999816894531,86.16000366210938,2095400.0
2011-06-24,86.04000091552734,85.04000091552734,84.91999816894531,86.4800033569336,1229200.0
2011-06-27,84.33999633789062,85.7300033569336,83.6500015258789,86.23999786376953,1067500.0
2011-06-28,85.80999755859375,86.88999938964844,85.41999816894531,87.48999786376953,1355800.0
2011-06-29,87.19000244140625,86.91999816894531,86.55000305175781,88.0199966430664,1462100.0
2011-06-30,87.37000274658203,89.73999786376953,87.06999969482422,90.58999633789062,2442400.0
2011-07-01,89.75,91.58000183105469,89.41000366210938,92.01000213623047,1988600.0
2011-07-05,91.68000030517578,90.66000366210938,90.38999938964844,91.80000305175781,1166500.0
2011-07-06,90.20999908447266,90.25,89.7699966430664,90.66000366210938,1377600.0
2011-07-07,91.31999969482422,90.12000274658203,90.01000213623047,91.33999633789062,1678100.0
2011-07-08,88.66999816894531,89.2699966430664,88.37000274658203,89.37000274658203,996900.0
2011-07-11,87.83000183105469,86.98999786376953,86.08000183105469,88.08999633789062,1438300.0
2011-07-12,86.55000305175781,86.19000244140625,86.08999633789062,87.30999755859375,1140700.0
2011-07-13,86.81999969482422,86.55999755859375,86.36000061035156,87.72000122070312,1417600.0
2011-07-14,86.55999755859375,85.01000213623047,84.8499984741211,87.29000091552734,1130200.0
2011-07-15,85.5999984741211,87.45999908447266,85.5,87.61000061035156,2318500.0
2011-07-18,87.19000244140625,85.9000015258789,85.4000015258789,87.23999786376953,1003700.0
2011-07-19,86.63999938964844,87.5199966430664,86.30999755859375,87.8499984741211,1177300.0
2011-07-20,87.94000244140625,87.23999786376953,86.5,87.94000244140625,883200.0
2011-07-21,87.87999725341797,88.48999786376953,86.69000244140625,89.2300033569336,1194200.0
2011-07-22,88.36000061035156,87.44999694824219,86.62999725341797,88.36000061035156,1222700.0
2011-07-25,86.38999938964844,87.83999633789062,86.38999938964844,88.72000122070312,1209100.0
2011-07-26,87.88999938964844,84.70999908447266,84.38999938964844,87.91000366210938,2111600.0
2011-07-27,83.91999816894531,79.93000030517578,79.72000122070312,84.01000213623047,3856600.0
2011-07-28,80.05000305175781,78.55999755859375,78.33000183105469,80.51000213623047,2107600.0
2011-07-29,77.5,79.0199966430664,77.23999786376953,79.7699966430664,2527000.0
2011-08-01,80.5,77.45999908447266,76.20999908447266,80.63999938964844,3116600.0
2011-08-02,74.01000213623047,70.87999725341797,70.69999694824219,74.7300033569336,7193500.0
2011-08-03,69.9000015258789,72.19000244140625,69.02999877929688,72.47000122070312,4465600.0
2011-08-04,70.44999694824219,67.8499984741211,67.6500015258789,70.7699966430664,4100800.0
2011-08-05,69.16000366210938,67.5999984741211,65.4000015258789,69.48999786376953,3874300.0
2011-08-08,65.87999725341797,62.16999816894531,62.06999969482422,66.9800033569336,4557700.0
2011-08-09,63.31999969482422,66.9000015258789,62.029998779296875,67.11000061035156,5348500.0
2011-08-10,64.12000274658203,63.02000045776367,62.79999923706055,65.69000244140625,4364400.0
2011-08-11,63.400001525878906,66.70999908447266,63.13999938964844,67.76000213623047,5009600.0
2011-08-12,67.22000122070312,69.58000183105469,67.06999969482422,69.81999969482422,4135300.0
2011-08-15,70.30999755859375,71.08999633789062,70.18000030517578,71.20999908447266,3494800.0
2011-08-16,70.20999908447266,69.97000122070312,69.69000244140625,70.7300033569336,2736200.0
2011-08-17,70.44000244140625,69.0999984741211,68.87000274658203,71.06999969482422,3192900.0
2011-08-18,66.66000366210938,65.63999938964844,64.9800033569336,67.05000305175781,3351500.0
2011-08-19,64.30999755859375,64.02999877929688,63.91999816894531,66.63999938964844,2761100.0
2011-08-22,65.7300033569336,63.599998474121094,63.34000015258789,65.93000030517578,2251500.0
2011-08-23,63.959999084472656,65.66999816894531,63.189998626708984,65.68000030517578,3055900.0
2011-08-24,65.66999816894531,67.8499984741211,65.16999816894531,67.94999694824219,2795600.0
2011-08-25,67.68000030517578,65.79000091552734,65.52999877929688,68.55999755859375,1571200.0
2011-08-26,65.0,67.69999694824219,64.1500015258789,67.91000366210938,1333200.0
2011-08-29,69.37999725341797,70.79000091552734,69.0,70.88999938964844,1694700.0
2011-08-30,70.41000366210938,71.41000366210938,70.05999755859375,71.87999725341797,2288900.0
2011-08-31,72.04000091552734,73.43000030517578,72.02999877929688,74.87000274658203,3337000.0
2011-09-01,73.3499984741211,72.29000091552734,72.16999816894531,74.16999816894531,2396900.0
2011-09-02,70.79000091552734,69.41000366210938,69.01000213623047,70.9000015258789,2059700.0
2011-09-06,67.79000091552734,68.06999969482422,66.20999908447266,68.2699966430664,3013500.0
2011-09-07,69.56999969482422,70.30000305175781,68.81999969482422,70.52999877929688,2012300.0
2011-09-08,69.55000305175781,69.69000244140625,69.31999969482422,70.73999786376953,2915200.0
2011-09-09,68.33999633789062,66.37999725341797,65.62999725341797,68.97000122070312,3606200.0
2011-09-12,65.4800033569336,66.08000183105469,64.29000091552734,66.22000122070312,2817400.0
2011-09-13,66.19000244140625,67.69000244140625,66.01000213623047,68.2300033569336,1966200.0
2011-09-14,68.04000091552734,69.3499984741211,67.1500015258789,70.36000061035156,2602700.0
2011-09-15,70.30000305175781,70.58999633789062,69.25,70.76000213623047,1971500.0
2011-09-16,70.94999694824219,70.06999969482422,69.55000305175781,71.7699966430664,2532100.0
2011-09-19,68.5999984741211,69.45999908447266,67.33999633789062,69.87999725341797,1397800.0
2011-09-20,69.83999633789062,67.37999725341797,67.30999755859375,69.97000122070312,1565700.0
2011-09-21,67.58999633789062,64.61000061035156,64.58999633789062,67.79000091552734,1559600.0
2011-09-22,62.27000045776367,61.90999984741211,60.810001373291016,62.75,2395600.0
2011-09-23,61.31999969482422,62.31999969482422,61.150001525878906,63.70000076293945,1836500.0
2011-09-26,62.75,63.5,60.36000061035156,63.619998931884766,2162000.0
2011-09-27,64.75,65.2699966430664,64.66999816894531,67.06999969482422,2050700.0
2011-09-28,65.62000274658203,64.29000091552734,64.19999694824219,66.29000091552734,2679500.0
2011-09-29,66.30000305175781,65.37000274658203,63.939998626708984,67.69000244140625,2141500.0
2011-09-30,63.93000030517578,63.130001068115234,62.18000030517578,64.75,3027300.0
2011-10-03,62.66999816894531,60.810001373291016,60.650001525878906,64.12999725341797,2440400.0
2011-10-04,59.349998474121094,62.9900016784668,59.2599983215332,63.13999938964844,1900000.0
2011-10-05,63.209999084472656,64.98999786376953,62.56999969482422,65.20999908447266,1699500.0
2011-10-06,64.72000122070312,66.20999908447266,64.2300033569336,67.4800033569336,2470800.0
2011-10-07,66.62999725341797,66.01000213623047,64.8499984741211,67.0,1992800.0
2011-10-10,67.52999877929688,70.19999694824219,67.51000213623047,70.23999786376953,2032700.0
2011-10-11,69.75,71.38999938964844,69.47000122070312,72.18000030517578,2124400.0
2011-10-12,72.62000274658203,72.8499984741211,72.25,73.75,1698000.0
2011-10-13,72.06999969482422,72.27999877929688,70.91000366210938,72.56999969482422,1285900.0
2011-10-14,73.33000183105469,73.61000061035156,71.91999816894531,73.94999694824219,1931700.0
2011-10-17,74.98999786376953,72.70999908447266,71.66999816894531,74.98999786376953,3631200.0
2011-10-18,75.87000274658203,77.1500015258789,72.58000183105469,78.16999816894531,5080200.0
2011-10-19,77.27999877929688,76.2699966430664,75.87999725341797,79.5,3380700.0
2011-10-20,76.66999816894531,77.05999755859375,75.20999908447266,77.5,2395500.0
2011-10-21,78.29000091552734,77.8499984741211,77.0199966430664,78.69999694824219,2378400.0
2011-10-24,77.8499984741211,79.87000274658203,77.8499984741211,80.37000274658203,2225400.0
2011-10-25,79.22000122070312,77.55000305175781,76.83000183105469,79.22000122070312,2057000.0
2011-10-26,79.16000366210938,78.43000030517578,77.27999877929688,79.16000366210938,2575300.0
2011-10-27,81.1500015258789,84.13999938964844,80.0,85.19999694824219,3889000.0
2011-10-28,84.19999694824219,83.88999938964844,82.41000366210938,84.48999786376953,1912300.0
2011-10-31,82.05999755859375,81.55000305175781,80.19999694824219,82.87000274658203,3420900.0
2011-11-01,78.4800033569336,78.5,75.68000030517578,80.3499984741211,2785400.0
2011-11-02,81.12999725341797,80.91000366210938,79.5199966430664,81.25,1673300.0
2011-11-03,82.23999786376953,84.43000030517578,81.06999969482422,84.62999725341797,2194900.0
2011-11-04,83.33000183105469,84.55000305175781,82.33000183105469,84.83999633789062,2509600.0
2011-11-07,84.22000122070312,82.95999908447266,81.3499984741211,84.69999694824219,2147000.0
2011-11-08,83.52999877929688,83.73999786376953,81.30000305175781,84.30000305175781,2172400.0
2011-11-09,81.51000213623047,80.19999694824219,79.54000091552734,81.9000015258789,2376700.0
2011-11-10,81.33999633789062,82.37999725341797,80.95999908447266,83.12999725341797,2454900.0
2011-11-11,83.51000213623047,84.22000122070312,83.16000366210938,84.93000030517578,1148400.0
2011-11-14,83.56999969482422,84.19999694824219,83.3499984741211,84.9000015258789,1709700.0
2011-11-15,83.7300033569336,85.33000183105469,83.12000274658203,85.83999633789062,1702900.0
2011-11-16,84.37999725341797,83.18000030517578,83.04000091552734,85.33999633789062,1504800.0
2011-11-17,83.13999938964844,80.86000061035156,80.3499984741211,83.16000366210938,1558200.0
2011-11-18,81.80999755859375,81.08999633789062,80.80000305175781,82.26000213623047,1320100.0
2011-11-21,79.7699966430664,78.91000366210938,78.05000305175781,79.9000015258789,1531500.0
2011-11-22,78.56999969482422,78.02999877929688,77.29000091552734,79.69000244140625,1791400.0
2011-11-23,77.43000030517578,75.87000274658203,75.5999984741211,77.43000030517578,1365000.0
2011-11-25,75.79000091552734,74.9800033569336,74.95999908447266,76.4800033569336,497800.0
2011-11-28,77.41000366210938,79.36000061035156,77.41000366210938,79.93000030517578,1982300.0
2011-11-29,79.95999908447266,78.26000213623047,78.16000366210938,80.62000274658203,2570500.0
2011-11-30,80.91000366210938,82.77999877929688,80.9000015258789,82.8499984741211,2320300.0
2011-12-01,82.77999877929688,83.0199966430664,82.44999694824219,84.06999969482422,1455900.0
2011-12-02,84.3499984741211,82.11000061035156,81.80000305175781,84.61000061035156,1932100.0
2011-12-05,83.87999725341797,82.83000183105469,82.0999984741211,84.62000274658203,1660800.0
2011-12-06,82.54000091552734,83.87000274658203,82.3499984741211,84.58999633789062,1601800.0
2011-12-07,83.22000122070312,81.9000015258789,81.37999725341797,83.83999633789062,2903700.0
2011-12-08,81.06999969482422,79.5199966430664,79.25,81.76000213623047,2633100.0
2011-12-09,79.94999694824219,81.0199966430664,79.6500015258789,81.43000030517578,1406300.0
2011-12-12,80.23999786376953,79.68000030517578,78.37000274658203,80.23999786376953,1172500.0
2011-12-13,80.22000122070312,78.33000183105469,77.69999694824219,81.0,1189600.0
2011-12-14,77.75,75.94999694824219,75.76000213623047,77.76000213623047,1501900.0
2011-12-15,77.02999877929688,75.68000030517578,75.43000030517578,77.18000030517578,1209800.0
2011-12-16,76.52999877929688,75.0199966430664,74.79000091552734,77.9000015258789,2400300.0
2011-12-19,75.52999877929688,73.87000274658203,73.62000274658203,75.98999786376953,810900.0
2011-12-20,75.2699966430664,76.44999694824219,75.25,76.73999786376953,1160700.0
2011-12-21,76.0999984741211,76.0199966430664,74.80000305175781,76.19999694824219,994400.0
2011-12-22,76.37000274658203,76.1500015258789,75.56999969482422,76.76000213623047,1140800.0
2011-12-23,76.75,77.41999816894531,76.3499984741211,77.47000122070312,614600.0
2011-12-27,77.01000213623047,77.93000030517578,76.91999816894531,78.55000305175781,733600.0
2011-12-28,77.8499984741211,76.02999877929688,75.9000015258789,78.0999984741211,916600.0
2011-12-29,76.0199966430664,76.79000091552734,75.93000030517578,77.31999969482422,683700.0
2011-12-30,76.8499984741211,76.25,76.2300033569336,77.0999984741211,841100.0
2012-01-03,78.30999755859375,78.83000183105469,78.16999816894531,79.76000213623047,1767300.0
2012-01-04,78.79000091552734,78.5,78.37000274658203,79.23999786376953,1715300.0
2012-01-05,77.66000366210938,78.94000244140625,76.9800033569336,79.25,2157500.0
