Date,ewopen,ewclose,ewlow,ewhigh,ewvolume
2010-09-20,27.799999237060547,27.235000610351562,26.549999237060547,28.084999084472656,8007600.0
2010-09-21,27.280000686645508,29.674999237060547,27.274999618530273,30.094999313354492,8831000.0
2010-09-22,29.69499969482422,29.850000381469727,29.165000915527344,29.969999313354492,4861600.0
2010-09-23,33.26499938964844,33.79499816894531,33.150001525878906,34.64500045776367,12761200.0
2010-09-24,33.95000076293945,33.95500183105469,32.85499954223633,33.97999954223633,3986800.0
2010-09-27,33.97999954223633,34.060001373291016,33.404998779296875,34.13999938964844,3032400.0
2010-09-28,33.46500015258789,33.97999954223633,32.875,34.369998931884766,2061400.0
2010-09-29,33.849998474121094,33.970001220703125,33.77000045776367,34.04999923706055,1344000.0
2010-09-30,34.025001525878906,33.525001525878906,33.44499969482422,34.189998626708984,2877000.0
2010-10-01,33.709999084472656,33.55500030517578,33.10499954223633,34.125,1994800.0
2010-10-04,33.42499923706055,33.255001068115234,32.9900016784668,33.5,1494200.0
2010-10-05,33.4900016784668,33.849998474121094,33.30500030517578,33.880001068115234,1534800.0
2010-10-06,33.8849983215332,33.88999938964844,33.54499816894531,33.9900016784668,1376400.0
2010-10-07,34.05500030517578,33.82500076293945,33.474998474121094,34.1150016784668,1296800.0
2010-10-08,33.80500030517578,34.0099983215332,33.66999816894531,34.099998474121094,946400.0
2010-10-11,33.97999954223633,33.755001068115234,33.25,34.099998474121094,1223800.0
2010-10-12,33.66999816894531,33.404998779296875,33.27000045776367,33.70500183105469,1650200.0
2010-10-13,33.54999923706055,33.525001525878906,33.404998779296875,33.665000915527344,864000.0
2010-10-14,33.40999984741211,33.60499954223633,33.40999984741211,33.85499954223633,696400.0
2010-10-15,33.779998779296875,33.7400016784668,33.34000015258789,33.779998779296875,1136200.0
2010-10-18,33.75,33.474998474121094,33.36000061035156,33.755001068115234,1528800.0
2010-10-19,33.32500076293945,32.709999084472656,32.5099983215332,33.35499954223633,1120800.0
2010-10-20,32.83000183105469,33.10499954223633,32.755001068115234,33.375,1117000.0
2010-10-21,33.2599983215332,33.0,32.720001220703125,33.43000030517578,734600.0
2010-10-22,33.05500030517578,33.119998931884766,32.875,33.19499969482422,860400.0
2010-10-25,33.18000030517578,32.38999938964844,32.34000015258789,33.5,2907400.0
2010-10-26,32.334999084472656,32.209999084472656,31.700000762939453,32.92499923706055,1797000.0
2010-10-27,32.1349983215332,31.920000076293945,31.614999771118164,32.2400016784668,2150200.0
2010-10-28,32.0099983215332,31.96500015258789,31.84000015258789,32.23500061035156,1243200.0
2010-10-29,31.954999923706055,31.954999923706055,31.684999465942383,32.05500030517578,1310200.0
2010-11-01,32.0,32.10499954223633,31.90999984741211,32.43000030517578,1299800.0
2010-11-02,32.20500183105469,32.119998931884766,32.025001525878906,32.474998474121094,977400.0
2010-11-03,32.05500030517578,32.165000915527344,31.790000915527344,32.31999969482422,748000.0
2010-11-04,32.36000061035156,32.720001220703125,32.2599983215332,32.75,1880600.0
2010-11-05,32.709999084472656,32.814998626708984,32.564998626708984,32.9900016784668,965800.0
2010-11-08,32.77000045776367,33.08000183105469,32.59000015258789,33.119998931884766,1155200.0
2010-11-09,33.0099983215332,33.22999954223633,32.75,33.244998931884766,1217400.0
2010-11-10,33.1150016784668,33.08000183105469,32.67499923706055,33.275001525878906,1326800.0
2010-11-11,32.8849983215332,32.834999084472656,32.279998779296875,32.94499969482422,848200.0
2010-11-12,32.71500015258789,32.45500183105469,32.375,32.83000183105469,577000.0
2010-11-15,32.5,32.91999816894531,32.41999816894531,33.11000061035156,1442000.0
2010-11-16,32.66999816894531,32.16999816894531,31.889999389648438,32.755001068115234,1501200.0
2010-11-17,32.17499923706055,32.51499938964844,32.005001068115234,32.77000045776367,1351800.0
2010-11-18,32.54499816894531,32.970001220703125,32.47999954223633,33.02000045776367,1346800.0
2010-11-19,32.90999984741211,33.44499969482422,32.78499984741211,33.494998931884766,1346000.0
2010-11-22,33.279998779296875,33.470001220703125,33.1150016784668,33.54999923706055,1337400.0
2010-11-23,33.27000045776367,32.724998474121094,32.529998779296875,33.27000045776367,862000.0
2010-11-24,32.744998931884766,33.06999969482422,32.744998931884766,33.099998474121094,1002600.0
2010-11-26,32.970001220703125,32.970001220703125,32.599998474121094,33.06999969482422,370200.0
2010-11-29,32.79999923706055,33.31999969482422,32.69499969482422,33.415000915527344,1075200.0
2010-11-30,33.064998626708984,33.18000030517578,33.03499984741211,33.29499816894531,1147200.0
2010-12-01,33.42499923706055,33.790000915527344,33.38999938964844,33.88999938964844,732800.0
2010-12-02,33.71500015258789,33.7599983215332,33.630001068115234,33.959999084472656,868400.0
2010-12-03,33.77000045776367,34.084999084472656,33.76499938964844,34.189998626708984,890800.0
2010-12-06,34.064998626708984,34.275001525878906,33.89500045776367,34.30500030517578,595200.0
2010-12-07,34.404998779296875,34.400001525878906,33.939998626708984,34.560001373291016,1171800.0
2010-12-08,34.5,34.720001220703125,34.19499969482422,34.81999969482422,1060600.0
2010-12-09,35.04999923706055,35.1150016784668,34.665000915527344,35.28499984741211,1291600.0
2010-12-10,35.095001220703125,35.64500045776367,34.93000030517578,35.685001373291016,1237600.0
2010-12-13,35.619998931884766,38.025001525878906,35.619998931884766,38.40999984741211,4091600.0
2010-12-14,38.0,39.07500076293945,37.52000045776367,39.5,3678800.0
2010-12-15,39.0,40.630001068115234,38.625,40.79499816894531,3614600.0
2010-12-16,40.584999084472656,40.7400016784668,40.209999084472656,41.0,3485600.0
2010-12-17,41.05500030517578,42.375,40.81999969482422,42.595001220703125,4394000.0
2010-12-20,42.29999923706055,42.13999938964844,41.57500076293945,42.73500061035156,2302400.0
2010-12-21,42.29499816894531,41.43000030517578,41.32500076293945,42.39500045776367,1994600.0
2010-12-22,41.23500061035156,40.95500183105469,40.790000915527344,41.79999923706055,2089600.0
2010-12-23,40.880001068115234,40.65999984741211,40.3650016784668,41.02000045776367,1776200.0
2010-12-27,40.525001525878906,40.47999954223633,40.27000045776367,40.744998931884766,1285800.0
2010-12-28,40.63999938964844,40.43000030517578,40.345001220703125,40.665000915527344,935600.0
2010-12-29,40.5,40.93000030517578,40.5,41.11000061035156,696600.0
2010-12-30,40.80500030517578,40.439998626708984,40.09000015258789,40.935001373291016,1335200.0
2010-12-31,40.5,40.41999816894531,40.310001373291016,40.81999969482422,655400.0
2011-01-03,40.76499938964844,39.625,39.525001525878906,40.959999084472656,2179800.0
2011-01-04,39.70000076293945,40.1349983215332,39.439998626708984,40.16999816894531,1339000.0
2011-01-05,39.94499969482422,39.40999984741211,39.32500076293945,40.20500183105469,1527600.0
2011-01-06,39.38999938964844,39.404998779296875,39.1349983215332,39.60499954223633,1294000.0
2011-01-07,39.45500183105469,39.525001525878906,39.2400016784668,39.904998779296875,917600.0
2011-01-10,39.34000015258789,39.32500076293945,38.630001068115234,39.5,1316400.0
2011-01-11,39.625,39.9900016784668,39.625,40.41999816894531,1194400.0
2011-01-12,40.07500076293945,39.69499969482422,39.48500061035156,40.20000076293945,1020000.0
2011-01-13,39.71500015258789,40.89500045776367,39.54999923706055,40.959999084472656,1682600.0
2011-01-14,40.78499984741211,40.849998474121094,40.310001373291016,41.04999923706055,1522800.0
2011-01-18,41.099998474121094,41.7400016784668,40.75,41.75,2020000.0
2011-01-19,41.724998474121094,41.900001525878906,41.25,42.34000015258789,2406200.0
2011-01-20,41.654998779296875,41.755001068115234,41.255001068115234,41.81999969482422,2290000.0
2011-01-21,41.88999938964844,41.345001220703125,41.314998626708984,42.095001220703125,1020400.0
2011-01-24,41.91999816894531,41.68000030517578,41.54499816894531,42.15999984741211,1728600.0
2011-01-25,42.005001068115234,41.7400016784668,41.26499938964844,42.15999984741211,1472400.0
2011-01-26,42.0099983215332,42.40999984741211,41.63999938964844,42.45500183105469,2417400.0
2011-01-27,42.33000183105469,42.459999084472656,42.33000183105469,43.130001068115234,1468000.0
2011-01-28,42.459999084472656,41.59000015258789,41.255001068115234,43.130001068115234,1519800.0
2011-01-31,41.81999969482422,42.14500045776367,41.75,42.5,1446600.0
2011-02-01,42.540000915527344,42.970001220703125,42.540000915527344,43.40999984741211,1589600.0
2011-02-02,43.064998626708984,43.15999984741211,42.974998474121094,43.44499969482422,1315800.0
2011-02-03,42.51499938964844,42.775001525878906,42.28499984741211,44.970001220703125,3182600.0
2011-02-04,42.93000030517578,42.970001220703125,42.7599983215332,43.279998779296875,1445400.0
2011-02-07,43.15999984741211,43.334999084472656,43.10499954223633,44.0,1257600.0
2011-02-08,43.375,44.025001525878906,43.375,44.040000915527344,977200.0
2011-02-09,43.83000183105469,44.0,43.83000183105469,44.650001525878906,1081400.0
2011-02-10,44.029998779296875,44.25,43.904998779296875,44.790000915527344,829000.0
2011-02-11,44.255001068115234,44.435001373291016,43.92499923706055,44.48500061035156,861400.0
2011-02-14,44.5,44.459999084472656,44.0,44.560001373291016,975000.0
2011-02-15,44.45500183105469,44.31999969482422,44.060001373291016,44.6349983215332,727000.0
2011-02-16,44.334999084472656,44.125,44.1150016784668,44.55500030517578,912400.0
2011-02-17,44.060001373291016,44.57500076293945,43.79999923706055,44.625,1112800.0
2011-02-18,44.56999969482422,44.75,44.3650016784668,44.75,1090400.0
2011-02-22,44.46500015258789,43.599998474121094,43.54499816894531,44.66999816894531,943800.0
2011-02-23,43.54499816894531,42.56999969482422,42.09000015258789,43.71500015258789,1319400.0
2011-02-24,42.56999969482422,42.290000915527344,41.91999816894531,42.79999923706055,1430200.0
2011-02-25,42.43000030517578,43.20000076293945,42.30500030517578,43.21500015258789,920200.0
2011-02-28,43.314998626708984,42.52000045776367,42.52000045776367,43.73500061035156,1214600.0
2011-03-01,42.71500015258789,42.48500061035156,42.27000045776367,43.20500183105469,1789800.0
2011-03-02,42.35499954223633,44.345001220703125,42.35499954223633,44.79499816894531,1663600.0
2011-03-03,44.55500030517578,45.435001373291016,44.55500030517578,45.90999984741211,1535200.0
2011-03-04,45.60499954223633,44.755001068115234,44.48500061035156,45.60499954223633,1227000.0
2011-03-07,44.959999084472656,44.915000915527344,43.78499984741211,45.23500061035156,1473000.0
2011-03-08,44.849998474121094,45.125,44.720001220703125,45.36000061035156,1356400.0
2011-03-09,45.189998626708984,45.68000030517578,45.064998626708984,45.77000045776367,1361600.0
2011-03-10,45.130001068115234,44.119998931884766,44.119998931884766,45.2400016784668,1621000.0
2011-03-11,44.10499954223633,44.6349983215332,43.505001068115234,44.77000045776367,884800.0
2011-03-14,44.244998931884766,44.22999954223633,43.79999923706055,44.48500061035156,886000.0
2011-03-15,43.529998779296875,43.1150016784668,42.63999938964844,43.529998779296875,1571200.0
2011-03-16,43.0,43.130001068115234,42.76499938964844,43.45000076293945,1160800.0
2011-03-17,43.595001220703125,43.564998626708984,43.29499816894531,44.06999969482422,947400.0
2011-03-18,43.94499969482422,43.10499954223633,42.994998931884766,44.20000076293945,1122000.0
2011-03-21,43.4900016784668,43.81999969482422,43.404998779296875,44.3650016784668,1043200.0
2011-03-22,44.0,43.310001373291016,43.29499816894531,44.0,1398000.0
2011-03-23,43.33000183105469,42.57500076293945,42.53499984741211,43.42499923706055,1812000.0
2011-03-24,43.04499816894531,42.70000076293945,42.650001525878906,43.47999954223633,2250800.0
2011-03-25,43.834999084472656,44.25,43.7599983215332,45.0,4246600.0
2011-03-28,44.525001525878906,44.119998931884766,44.11000061035156,45.02000045776367,2872000.0
2011-03-29,43.95500183105469,44.0,43.900001525878906,44.275001525878906,2225200.0
2011-03-30,44.375,43.959999084472656,43.875,44.52000045776367,2425600.0
2011-03-31,44.005001068115234,43.5,43.36000061035156,44.095001220703125,46412600.0
2011-04-01,43.744998931884766,43.03499984741211,42.790000915527344,43.810001373291016,4972600.0
2011-04-04,44.220001220703125,42.7400016784668,41.595001220703125,44.310001373291016,7401800.0
2011-04-05,42.400001525878906,41.130001068115234,40.415000915527344,42.55500030517578,7158000.0
2011-04-06,41.14500045776367,41.130001068115234,41.07500076293945,41.47999954223633,3357200.0
2011-04-07,41.07500076293945,41.38999938964844,41.04499816894531,41.525001525878906,2480200.0
2011-04-08,41.35499954223633,41.529998779296875,41.31999969482422,41.654998779296875,1836400.0
2011-04-11,41.48500061035156,41.67499923706055,41.34000015258789,41.834999084472656,1420000.0
2011-04-12,41.52000045776367,41.630001068115234,41.345001220703125,41.64500045776367,2305400.0
2011-04-13,41.724998474121094,42.22999954223633,41.650001525878906,42.44499969482422,1530000.0
2011-04-14,42.04499816894531,41.95000076293945,41.77000045776367,42.47999954223633,2133000.0
2011-04-15,42.07500076293945,41.974998474121094,41.70000076293945,42.2400016784668,2277200.0
2011-04-18,41.65999984741211,40.79999923706055,40.564998626708984,41.68000030517578,3485000.0
2011-04-19,40.7599983215332,40.904998779296875,40.220001220703125,40.904998779296875,2505800.0
2011-04-20,41.275001525878906,42.18000030517578,41.21500015258789,42.279998779296875,2462400.0
2011-04-21,43.75,41.68000030517578,41.07500076293945,43.755001068115234,3840400.0
2011-04-25,41.185001373291016,41.904998779296875,41.185001373291016,42.185001373291016,2093400.0
2011-04-26,41.90999984741211,41.665000915527344,41.6349983215332,42.334999084472656,1500200.0
2011-04-27,41.70000076293945,41.98500061035156,41.27000045776367,42.025001525878906,1308200.0
2011-04-28,41.8849983215332,42.125,41.76499938964844,42.2599983215332,844600.0
2011-04-29,42.17499923706055,43.17499923706055,42.064998626708984,43.459999084472656,2479400.0
2011-05-02,43.439998626708984,43.08000183105469,43.02000045776367,43.875,1816400.0
2011-05-03,42.88999938964844,42.709999084472656,42.5099983215332,43.494998931884766,1824600.0
2011-05-04,42.64500045776367,42.76499938964844,42.46500015258789,42.8650016784668,1966000.0
2011-05-05,42.67499923706055,43.29999923706055,42.57500076293945,43.584999084472656,2263800.0
2011-05-06,43.685001373291016,44.099998474121094,43.625,44.5,3217400.0
2011-05-09,44.0,44.03499984741211,43.19499969482422,44.099998474121094,1976600.0
2011-05-10,44.099998474121094,44.31999969482422,44.04499816894531,44.625,1696800.0
2011-05-11,44.334999084472656,43.9900016784668,43.685001373291016,44.43000030517578,1325800.0
2011-05-12,43.9900016784668,44.6150016784668,43.650001525878906,44.72999954223633,1432000.0
2011-05-13,44.595001220703125,44.125,43.845001220703125,44.75,1338600.0
2011-05-16,44.064998626708984,44.64500045776367,44.05500030517578,44.79499816894531,1383200.0
2011-05-17,44.290000915527344,44.23500061035156,43.650001525878906,44.32500076293945,1155000.0
2011-05-18,44.23500061035156,44.75,44.02000045776367,44.834999084472656,1982600.0
2011-05-19,44.80500030517578,44.915000915527344,44.685001373291016,45.189998626708984,910600.0
2011-05-20,44.915000915527344,44.21500015258789,44.165000915527344,44.915000915527344,1544200.0
2011-05-23,43.58000183105469,44.084999084472656,43.47999954223633,44.130001068115234,1376600.0
2011-05-24,44.02000045776367,43.95500183105469,43.665000915527344,44.09000015258789,1307200.0
2011-05-25,43.7400016784668,44.064998626708984,43.7400016784668,44.19499969482422,901400.0
2011-05-26,43.88999938964844,43.83000183105469,43.66999816894531,44.09000015258789,1112800.0
2011-05-27,44.005001068115234,44.040000915527344,43.935001373291016,44.13999938964844,779200.0
2011-05-31,44.5,44.3650016784668,43.974998474121094,44.869998931884766,1885800.0
2011-06-01,44.3650016784668,43.79999923706055,43.744998931884766,44.57500076293945,1444000.0
2011-06-02,43.79499816894531,43.474998474121094,42.939998626708984,43.880001068115234,1566600.0
2011-06-03,43.1150016784668,43.220001220703125,42.91999816894531,43.38999938964844,1349800.0
2011-06-06,43.04999923706055,43.005001068115234,42.599998474121094,43.279998779296875,1511200.0
2011-06-07,42.98500061035156,43.23500061035156,42.73500061035156,43.39500045776367,1541800.0
2011-06-08,43.029998779296875,42.970001220703125,42.709999084472656,43.35499954223633,1974600.0
2011-06-09,42.89500045776367,43.22999954223633,42.63999938964844,43.314998626708984,967400.0
2011-06-10,43.125,42.099998474121094,42.084999084472656,43.125,1292400.0
2011-06-13,42.10499954223633,41.790000915527344,41.744998931884766,42.34000015258789,1135600.0
2011-06-14,42.064998626708984,42.790000915527344,41.814998626708984,43.04999923706055,1379800.0
2011-06-15,43.125,41.939998626708984,41.92499923706055,43.125,1214000.0
2011-06-16,41.88999938964844,41.6150016784668,41.27000045776367,42.01499938964844,1062200.0
2011-06-17,42.0,42.005001068115234,41.90999984741211,42.26499938964844,1378200.0
2011-06-20,42.0099983215332,41.959999084472656,41.439998626708984,42.08000183105469,1540200.0
2011-06-21,42.125,42.125,41.92499923706055,42.275001525878906,1403000.0
2011-06-22,42.125,42.375,42.099998474121094,42.44499969482422,1900200.0
2011-06-23,41.935001373291016,42.5,41.39500045776367,42.540000915527344,2488000.0
2011-06-24,42.505001068115234,42.380001068115234,42.07500076293945,42.57500076293945,1264200.0
2011-06-27,42.21500015258789,42.69499969482422,42.21500015258789,42.75,1376400.0
2011-06-28,42.650001525878906,42.724998474121094,42.540000915527344,42.77000045776367,1142000.0
2011-06-29,43.0,42.790000915527344,42.69499969482422,43.0,769200.0
2011-06-30,42.915000915527344,43.59000015258789,42.845001220703125,43.75,1616600.0
2011-07-01,43.564998626708984,44.03499984741211,43.40999984741211,44.060001373291016,1474400.0
2011-07-05,43.79499816894531,44.595001220703125,43.72999954223633,44.70500183105469,2080200.0
2011-07-06,44.55500030517578,45.42499923706055,44.3849983215332,45.5,1665400.0
2011-07-07,45.75,45.54499816894531,45.439998626708984,45.75,1942600.0
2011-07-08,45.23500061035156,45.45500183105469,44.89500045776367,45.46500015258789,1339200.0
2011-07-11,45.060001373291016,45.064998626708984,44.86000061035156,45.39500045776367,1165600.0
2011-07-12,44.97999954223633,44.95000076293945,44.435001373291016,45.27000045776367,1391600.0
2011-07-13,45.07500076293945,45.18000030517578,44.904998779296875,45.6349983215332,1104800.0
2011-07-14,45.20500183105469,44.974998474121094,44.845001220703125,45.45000076293945,934000.0
2011-07-15,45.095001220703125,44.470001220703125,44.15999984741211,45.095001220703125,1691000.0
2011-07-18,44.4900016784668,44.845001220703125,43.900001525878906,44.98500061035156,1818200.0
2011-07-19,44.94499969482422,44.82500076293945,44.415000915527344,45.45000076293945,1634600.0
2011-07-20,44.875,43.76499938964844,43.68000030517578,45.04999923706055,2449200.0
2011-07-21,43.25,41.275001525878906,40.814998626708984,43.25,7074600.0
2011-07-22,41.275001525878906,38.95500183105469,38.05500030517578,41.275001525878906,10201400.0
2011-07-25,38.94499969482422,37.19499969482422,37.04999923706055,38.94499969482422,6446600.0
2011-07-26,37.275001525878906,36.9900016784668,36.654998779296875,37.6150016784668,3194200.0
2011-07-27,36.89500045776367,35.79999923706055,35.790000915527344,37.04999923706055,2380200.0
2011-07-28,35.75,36.22999954223633,35.439998626708984,36.5,3474000.0
2011-07-29,35.84000015258789,35.67499923706055,35.63999938964844,36.20500183105469,2644400.0
2011-08-01,35.845001220703125,35.08000183105469,34.88999938964844,35.9900016784668,4333800.0
2011-08-02,34.85499954223633,35.099998474121094,34.814998626708984,35.35499954223633,4041000.0
2011-08-03,35.095001220703125,36.0,34.915000915527344,36.01499938964844,4830000.0
2011-08-04,35.494998931884766,34.36000061035156,34.32500076293945,35.63999938964844,5253600.0
2011-08-05,34.3650016784668,34.19499969482422,33.20000076293945,34.86000061035156,3505600.0
2011-08-08,33.16999816894531,31.96500015258789,31.735000610351562,33.56999969482422,4933400.0
2011-08-09,32.529998779296875,33.01499938964844,30.815000534057617,33.14500045776367,5517000.0
2011-08-10,32.45500183105469,31.415000915527344,31.329999923706055,32.814998626708984,2733600.0
2011-08-11,31.565000534057617,33.04499816894531,31.565000534057617,33.41999816894531,1720400.0
2011-08-12,33.66999816894531,34.57500076293945,33.525001525878906,35.220001220703125,3057400.0
2011-08-15,34.709999084472656,34.66999816894531,34.10499954223633,35.22999954223633,2453000.0
2011-08-16,34.494998931884766,34.279998779296875,33.755001068115234,34.505001068115234,1491400.0
2011-08-17,34.474998474121094,34.5099983215332,34.334999084472656,34.974998474121094,1449200.0
2011-08-18,34.51499938964844,33.599998474121094,33.029998779296875,34.744998931884766,3635200.0
2011-08-19,33.415000915527344,33.8650016784668,33.20000076293945,34.540000915527344,2606200.0
2011-08-22,34.334999084472656,34.02000045776367,33.630001068115234,34.689998626708984,2632600.0
2011-08-23,33.959999084472656,35.345001220703125,33.915000915527344,35.36000061035156,2292200.0
2011-08-24,35.17499923706055,36.14500045776367,35.0,36.45000076293945,2961600.0
2011-08-25,36.15999984741211,35.44499969482422,35.224998474121094,36.630001068115234,1883200.0
2011-08-26,35.26499938964844,36.790000915527344,34.599998474121094,36.83000183105469,2344200.0
2011-08-29,37.20000076293945,37.29999923706055,37.040000915527344,37.529998779296875,1754400.0
2011-08-30,37.05500030517578,37.2599983215332,36.595001220703125,37.45000076293945,2320200.0
2011-08-31,37.529998779296875,37.724998474121094,37.310001373291016,38.209999084472656,1534400.0
2011-09-01,37.76499938964844,37.26499938964844,37.029998779296875,37.96500015258789,1710200.0
2011-09-02,36.625,36.349998474121094,36.28499984741211,36.93000030517578,1620400.0
2011-09-06,35.540000915527344,36.54499816894531,35.29999923706055,36.61000061035156,1579800.0
2011-09-07,37.095001220703125,37.380001068115234,36.85499954223633,37.39500045776367,1878800.0
2011-09-08,37.11000061035156,36.540000915527344,36.51499938964844,37.46500015258789,1512000.0
2011-09-09,36.20500183105469,35.220001220703125,35.20500183105469,36.28499984741211,2250200.0
2011-09-12,34.685001373291016,35.595001220703125,34.56999969482422,35.65999984741211,2242400.0
2011-09-13,35.70000076293945,36.72999954223633,35.70000076293945,36.869998931884766,2860000.0
2011-09-14,37.060001373291016,37.314998626708984,36.45500183105469,37.70000076293945,2112400.0
2011-09-15,37.5,38.15999984741211,37.19499969482422,38.400001525878906,2074000.0
2011-09-16,38.40999984741211,38.58000183105469,37.8650016784668,38.7400016784668,2102800.0
2011-09-19,38.05500030517578,38.625,37.650001525878906,38.790000915527344,1814000.0
2011-09-20,38.75,39.25,38.525001525878906,39.95000076293945,2147400.0
2011-09-21,39.29499816894531,38.2400016784668,38.209999084472656,39.369998931884766,1728200.0
2011-09-22,37.185001373291016,37.334999084472656,36.78499984741211,37.52000045776367,2465400.0
2011-09-23,36.95500183105469,37.27000045776367,36.09000015258789,37.47999954223633,1866000.0
2011-09-26,37.57500076293945,38.310001373291016,37.095001220703125,38.369998931884766,1343400.0
2011-09-27,39.119998931884766,38.90999984741211,38.689998626708984,39.85499954223633,1506600.0
2011-09-28,38.915000915527344,37.935001373291016,37.900001525878906,39.26499938964844,1660000.0
2011-09-29,36.20000076293945,35.439998626708984,33.75,36.25,11422400.0
2011-09-30,34.58000183105469,35.63999938964844,34.58000183105469,36.665000915527344,3529600.0
2011-10-03,35.44499969482422,34.209999084472656,34.0,35.44499969482422,2557400.0
2011-10-04,33.61000061035156,34.935001373291016,32.40999984741211,34.994998931884766,4000000.0
2011-10-05,35.0,34.54999923706055,34.39500045776367,35.125,2597000.0
2011-10-06,34.599998474121094,35.16999816894531,34.52000045776367,35.20000076293945,2431400.0
2011-10-07,35.46500015258789,36.01499938964844,35.36000061035156,36.5099983215332,2130400.0
2011-10-10,36.52000045776367,36.095001220703125,35.939998626708984,36.70500183105469,1783000.0
2011-10-11,36.005001068115234,35.84000015258789,35.76499938964844,36.599998474121094,1605200.0
2011-10-12,36.0,35.44499969482422,35.40999984741211,36.154998779296875,2145200.0
2011-10-13,35.14500045776367,35.6150016784668,35.06999969482422,35.79499816894531,1405400.0
2011-10-14,35.935001373291016,36.0,35.56999969482422,36.130001068115234,1334600.0
2011-10-17,35.25,34.26499938964844,34.20500183105469,35.525001525878906,2885800.0
2011-10-18,34.060001373291016,35.08000183105469,34.060001373291016,35.3650016784668,1671600.0
2011-10-19,35.15999984741211,33.89500045776367,33.845001220703125,35.75,3535600.0
2011-10-20,35.0,36.0,34.150001525878906,36.119998931884766,4311400.0
2011-10-21,36.36000061035156,36.689998626708984,36.17499923706055,36.875,2098600.0
2011-10-24,36.6349983215332,37.75,36.6349983215332,37.97999954223633,2452000.0
2011-10-25,37.52000045776367,36.470001220703125,36.40999984741211,38.0,1743600.0
2011-10-26,36.9900016784668,36.775001525878906,36.255001068115234,37.154998779296875,1149600.0
2011-10-27,37.75,37.72999954223633,37.10499954223633,38.14500045776367,1630600.0
2011-10-28,37.81999969482422,38.029998779296875,37.70500183105469,38.185001373291016,1453400.0
2011-10-31,37.439998626708984,37.709999084472656,37.165000915527344,38.28499984741211,1954200.0
2011-11-01,36.775001525878906,36.755001068115234,36.45000076293945,37.349998474121094,1832800.0
2011-11-02,37.35499954223633,37.185001373291016,36.060001373291016,37.845001220703125,2424400.0
2011-11-03,38.70000076293945,38.400001525878906,37.52000045776367,38.70000076293945,2203400.0
2011-11-04,38.20500183105469,38.220001220703125,38.0,38.51499938964844,1477200.0
2011-11-07,38.125,38.10499954223633,37.630001068115234,38.4900016784668,871000.0
2011-11-08,38.099998474121094,38.13999938964844,37.71500015258789,38.584999084472656,1479200.0
2011-11-09,37.25,35.849998474121094,35.79499816894531,37.46500015258789,2699800.0
2011-11-10,36.16999816894531,34.5099983215332,34.09000015258789,36.60499954223633,7219800.0
2011-11-11,34.724998474121094,35.28499984741211,34.154998779296875,35.7599983215332,3964200.0
2011-11-14,35.20000076293945,35.15999984741211,34.92499923706055,35.85499954223633,2233600.0
2011-11-15,35.03499984741211,34.3849983215332,34.3849983215332,35.32500076293945,2586600.0
2011-11-16,34.14500045776367,32.67499923706055,32.595001220703125,34.189998626708984,6219800.0
2011-11-17,32.56999969482422,31.84000015258789,31.565000534057617,32.619998931884766,2853400.0
2011-11-18,31.9950008392334,31.510000228881836,31.450000762939453,32.290000915527344,2937400.0
2011-11-21,31.030000686645508,32.060001373291016,31.0,32.61000061035156,3740800.0
2011-11-22,31.93000030517578,31.530000686645508,31.235000610351562,32.40999984741211,1806000.0
2011-11-23,31.204999923706055,31.475000381469727,30.795000076293945,31.684999465942383,1993800.0
2011-11-25,31.30500030517578,31.25,31.139999389648438,31.709999084472656,710200.0
2011-11-28,31.985000610351562,31.93000030517578,31.670000076293945,32.279998779296875,1455600.0
2011-11-29,31.954999923706055,31.764999389648438,31.764999389648438,32.14500045776367,949800.0
2011-11-30,32.61000061035156,33.01499938964844,32.525001525878906,33.01499938964844,2020000.0
2011-12-01,32.8650016784668,33.415000915527344,32.71500015258789,33.70500183105469,1370800.0
2011-12-02,33.595001220703125,32.494998931884766,32.26499938964844,33.595001220703125,2081800.0
2011-12-05,32.98500061035156,32.619998931884766,32.47999954223633,33.189998626708984,1855000.0
2011-12-06,32.69499969482422,32.59000015258789,32.29499816894531,32.78499984741211,1111000.0
2011-12-07,32.459999084472656,32.404998779296875,32.06999969482422,32.61000061035156,1135000.0
2011-12-08,32.125,31.90999984741211,31.8799991607666,32.154998779296875,1788200.0
2011-12-09,32.290000915527344,32.26499938964844,31.344999313354492,32.76499938964844,3248200.0
2011-12-12,32.564998626708984,33.92499923706055,32.02000045776367,34.19499969482422,4999400.0
2011-12-13,33.92499923706055,33.564998626708984,33.314998626708984,34.310001373291016,3313400.0
2011-12-14,33.415000915527344,32.939998626708984,32.779998779296875,33.45000076293945,2081800.0
2011-12-15,33.05500030517578,33.150001525878906,32.6150016784668,33.255001068115234,1905800.0
2011-12-16,33.415000915527344,33.69499969482422,33.27000045776367,33.85499954223633,2784800.0
2011-12-19,33.709999084472656,33.79999923706055,33.494998931884766,33.9900016784668,1874600.0
2011-12-20,34.20000076293945,35.22999954223633,34.150001525878906,35.29999923706055,2498400.0
2011-12-21,35.095001220703125,35.01499938964844,34.4900016784668,35.154998779296875,1221200.0
2011-12-22,35.26499938964844,35.20500183105469,35.084999084472656,35.90999984741211,1342600.0
2011-12-23,35.209999084472656,35.4900016784668,35.08000183105469,35.5099983215332,657400.0
