Date,cpsiopen,cpsiclose,cpsilow,cpsihigh,cpsivolume
2010-04-20,39.7599983215332,40.31999969482422,39.72999954223633,40.560001373291016,52500.0
2010-04-21,40.5,40.20000076293945,40.060001373291016,40.869998931884766,118400.0
2010-04-22,39.689998626708984,40.189998626708984,39.4900016784668,40.52000045776367,69800.0
2010-04-23,39.83000183105469,45.7400016784668,39.83000183105469,46.689998626708984,371900.0
2010-04-26,45.84000015258789,45.369998931884766,44.599998474121094,46.0099983215332,156100.0
2010-04-27,45.08000183105469,45.130001068115234,45.060001373291016,45.91999816894531,86400.0
2010-04-28,45.220001220703125,45.25,44.869998931884766,45.779998779296875,86000.0
2010-04-29,45.47999954223633,45.709999084472656,44.97999954223633,46.0099983215332,60900.0
2010-04-30,45.349998474121094,45.060001373291016,44.810001373291016,45.720001220703125,119500.0
2010-05-03,45.099998474121094,45.880001068115234,44.34000015258789,46.15999984741211,65900.0
2010-05-04,45.25,44.68000030517578,44.43000030517578,45.68000030517578,46300.0
2010-05-05,44.099998474121094,44.15999984741211,43.88999938964844,44.81999969482422,52700.0
2010-05-06,44.13999938964844,42.95000076293945,42.0,45.619998931884766,115300.0
2010-05-07,42.31999969482422,41.72999954223633,41.63999938964844,44.04999923706055,89800.0
2010-05-10,43.38999938964844,43.83000183105469,42.65999984741211,44.0099983215332,59300.0
2010-05-11,43.310001373291016,44.5099983215332,42.810001373291016,45.54999923706055,61400.0
2010-05-12,44.54999923706055,46.15999984741211,44.41999816894531,46.29999923706055,217100.0
2010-05-13,45.9900016784668,46.59000015258789,45.790000915527344,47.2599983215332,113700.0
2010-05-14,46.08000183105469,44.68000030517578,44.130001068115234,46.08000183105469,161900.0
2010-05-17,44.77000045776367,44.369998931884766,43.5,46.470001220703125,180700.0
2010-05-18,44.689998626708984,43.79999923706055,43.70000076293945,45.540000915527344,119800.0
2010-05-19,43.560001373291016,44.20000076293945,43.029998779296875,44.619998931884766,83200.0
2010-05-20,43.13999938964844,41.90999984741211,41.88999938964844,43.83000183105469,139000.0
2010-05-21,41.5,42.40999984741211,40.75,42.77000045776367,61100.0
2010-05-24,42.2599983215332,42.0,41.459999084472656,42.95000076293945,34900.0
2010-05-25,41.310001373291016,42.849998474121094,40.84000015258789,43.0,91200.0
2010-05-26,43.029998779296875,42.27000045776367,42.20000076293945,44.36000061035156,56000.0
2010-05-27,42.779998779296875,43.619998931884766,42.470001220703125,43.810001373291016,82000.0
2010-05-28,43.38999938964844,43.0099983215332,43.0,44.029998779296875,51100.0
2010-06-01,42.630001068115234,42.290000915527344,41.77000045776367,43.130001068115234,59200.0
2010-06-02,42.52000045776367,42.65999984741211,41.54999923706055,42.83000183105469,36800.0
2010-06-03,42.540000915527344,42.88999938964844,42.189998626708984,43.400001525878906,91300.0
2010-06-04,41.849998474121094,41.36000061035156,41.119998931884766,42.040000915527344,140800.0
2010-06-07,41.38999938964844,40.599998474121094,40.529998779296875,41.93000030517578,54100.0
2010-06-08,40.61000061035156,39.9900016784668,39.72999954223633,40.97999954223633,79900.0
2010-06-09,40.52000045776367,40.470001220703125,40.11000061035156,41.900001525878906,68500.0
2010-06-10,41.08000183105469,42.150001525878906,40.75,42.15999984741211,66900.0
2010-06-11,41.77000045776367,42.04999923706055,41.689998626708984,42.22999954223633,49600.0
2010-06-14,42.47999954223633,41.9900016784668,41.79999923706055,43.369998931884766,20700.0
2010-06-15,42.2599983215332,43.0,41.630001068115234,43.13999938964844,36800.0
2010-06-16,42.58000183105469,42.54999923706055,42.439998626708984,43.08000183105469,29800.0
2010-06-17,40.29999923706055,39.02000045776367,38.79999923706055,41.040000915527344,425400.0
2010-06-18,39.20000076293945,36.310001373291016,36.150001525878906,39.20000076293945,250400.0
2010-06-21,36.650001525878906,38.02000045776367,36.349998474121094,38.15999984741211,203200.0
2010-06-22,38.2599983215332,38.119998931884766,38.04999923706055,39.150001525878906,92800.0
2010-06-23,38.06999969482422,37.470001220703125,37.25,38.13999938964844,78500.0
2010-06-24,37.16999816894531,37.36000061035156,36.689998626708984,37.630001068115234,59300.0
2010-06-25,38.58000183105469,39.77000045776367,38.06999969482422,39.900001525878906,196400.0
2010-06-28,39.939998626708984,40.84000015258789,39.20000076293945,41.02000045776367,75200.0
2010-06-29,40.310001373291016,40.470001220703125,40.0,40.790000915527344,69700.0
2010-06-30,40.56999969482422,40.91999816894531,39.25,41.18000030517578,93400.0
2010-07-01,40.84000015258789,40.619998931884766,39.86000061035156,40.849998474121094,64400.0
2010-07-02,40.84000015258789,40.36000061035156,40.20000076293945,40.9900016784668,24400.0
2010-07-06,40.880001068115234,39.709999084472656,39.63999938964844,40.9900016784668,33400.0
2010-07-07,39.939998626708984,40.95000076293945,39.4900016784668,41.06999969482422,41800.0
2010-07-08,41.349998474121094,41.4900016784668,40.709999084472656,41.59000015258789,47800.0
2010-07-09,41.400001525878906,41.34000015258789,40.279998779296875,41.599998474121094,33300.0
2010-07-12,41.119998931884766,40.79999923706055,40.45000076293945,41.27000045776367,28900.0
2010-07-13,41.290000915527344,42.209999084472656,41.290000915527344,42.38999938964844,47300.0
2010-07-14,42.150001525878906,42.70000076293945,41.7599983215332,43.15999984741211,38600.0
2010-07-15,42.66999816894531,42.380001068115234,41.95000076293945,42.68000030517578,33300.0
2010-07-16,42.029998779296875,39.93000030517578,39.720001220703125,42.08000183105469,76500.0
2010-07-19,39.95000076293945,39.77000045776367,39.25,40.4900016784668,25500.0
2010-07-20,39.2400016784668,40.06999969482422,38.599998474121094,40.11000061035156,49300.0
2010-07-21,40.36000061035156,39.119998931884766,39.0099983215332,41.279998779296875,59600.0
2010-07-22,39.65999984741211,40.66999816894531,39.290000915527344,40.77000045776367,35200.0
2010-07-23,40.41999816894531,42.04999923706055,40.41999816894531,42.279998779296875,55100.0
2010-07-26,42.25,43.2400016784668,42.060001373291016,43.25,54700.0
2010-07-27,43.45000076293945,42.779998779296875,42.209999084472656,43.45000076293945,71800.0
2010-07-28,42.619998931884766,42.15999984741211,41.7599983215332,42.79999923706055,31100.0
2010-07-29,42.4900016784668,41.38999938964844,41.2599983215332,42.900001525878906,78000.0
2010-07-30,42.0,44.970001220703125,42.0,45.90999984741211,193800.0
2010-08-02,45.31999969482422,45.869998931884766,44.619998931884766,46.15999984741211,76000.0
2010-08-03,45.560001373291016,45.189998626708984,45.119998931884766,46.349998474121094,87700.0
2010-08-04,44.439998626708984,44.15999984741211,43.310001373291016,44.720001220703125,134800.0
2010-08-05,43.63999938964844,44.0099983215332,43.5,44.33000183105469,72300.0
2010-08-06,43.43000030517578,43.720001220703125,43.0,43.900001525878906,25300.0
2010-08-09,44.08000183105469,43.650001525878906,43.43000030517578,44.369998931884766,47900.0
2010-08-10,42.9900016784668,42.81999969482422,42.5,43.38999938964844,66600.0
2010-08-11,42.25,41.65999984741211,41.369998931884766,42.47999954223633,44600.0
2010-08-12,40.95000076293945,41.470001220703125,40.0,41.540000915527344,90300.0
2010-08-13,41.2400016784668,40.540000915527344,40.09000015258789,41.650001525878906,53900.0
2010-08-16,40.189998626708984,40.709999084472656,40.150001525878906,41.13999938964844,49900.0
2010-08-17,41.0,41.0099983215332,40.4900016784668,41.43000030517578,33600.0
2010-08-18,41.06999969482422,41.7400016784668,40.75,42.09000015258789,27700.0
2010-08-19,41.5,40.810001373291016,40.650001525878906,41.959999084472656,28500.0
2010-08-20,40.5099983215332,41.630001068115234,40.13999938964844,41.900001525878906,48400.0
2010-08-23,42.02000045776367,41.27000045776367,41.2400016784668,42.29999923706055,23900.0
2010-08-24,40.720001220703125,41.119998931884766,40.029998779296875,41.619998931884766,34800.0
2010-08-25,40.790000915527344,42.0099983215332,40.59000015258789,42.5,39300.0
2010-08-26,42.04999923706055,41.869998931884766,41.619998931884766,42.290000915527344,20500.0
2010-08-27,42.36000061035156,43.11000061035156,41.52000045776367,43.189998626708984,47000.0
2010-08-30,43.060001373291016,41.900001525878906,41.72999954223633,43.40999984741211,35400.0
2010-08-31,41.939998626708984,40.86000061035156,40.290000915527344,41.939998626708984,46400.0
2010-09-01,41.11000061035156,42.060001373291016,41.11000061035156,42.119998931884766,45300.0
2010-09-02,42.0,42.22999954223633,41.9900016784668,42.45000076293945,55800.0
2010-09-03,42.720001220703125,42.9900016784668,42.68000030517578,43.189998626708984,39900.0
2010-09-07,42.939998626708984,41.619998931884766,41.38999938964844,43.060001373291016,38700.0
2010-09-08,41.58000183105469,41.779998779296875,41.31999969482422,41.959999084472656,67300.0
2010-09-09,42.0,41.630001068115234,41.2400016784668,42.0,26200.0
2010-09-10,41.630001068115234,40.939998626708984,40.70000076293945,41.72999954223633,52700.0
2010-09-13,40.939998626708984,41.119998931884766,40.08000183105469,41.33000183105469,91900.0
2010-09-14,41.09000015258789,41.470001220703125,40.779998779296875,41.619998931884766,32100.0
2010-09-15,41.220001220703125,41.849998474121094,40.970001220703125,42.06999969482422,46900.0
2010-09-16,42.77000045776367,42.25,41.11000061035156,42.77000045776367,48100.0
2010-09-17,42.7400016784668,40.93000030517578,40.75,42.7400016784668,169600.0
2010-09-20,41.119998931884766,42.47999954223633,40.97999954223633,42.560001373291016,70300.0
2010-09-21,42.189998626708984,42.31999969482422,42.0099983215332,42.90999984741211,32900.0
2010-09-22,42.06999969482422,42.47999954223633,41.63999938964844,42.68000030517578,40200.0
2010-09-23,42.130001068115234,42.06999969482422,42.04999923706055,42.72999954223633,41600.0
2010-09-24,42.34000015258789,42.2400016784668,42.040000915527344,42.619998931884766,40900.0
2010-09-27,42.220001220703125,41.95000076293945,41.79999923706055,42.25,30000.0
2010-09-28,41.7599983215332,41.970001220703125,41.66999816894531,42.310001373291016,84600.0
2010-09-29,41.91999816894531,42.380001068115234,41.83000183105469,42.47999954223633,49500.0
2010-09-30,42.79999923706055,42.56999969482422,41.779998779296875,42.84000015258789,80300.0
2010-10-01,42.63999938964844,42.380001068115234,42.25,42.90999984741211,30000.0
2010-10-04,42.31999969482422,41.790000915527344,41.279998779296875,42.38999938964844,28000.0
2010-10-05,42.20000076293945,42.720001220703125,41.9900016784668,42.86000061035156,96900.0
2010-10-06,42.7599983215332,42.79999923706055,42.2400016784668,42.869998931884766,43800.0
2010-10-07,43.150001525878906,42.16999816894531,42.16999816894531,43.220001220703125,49500.0
2010-10-08,42.27000045776367,43.52000045776367,42.13999938964844,43.84000015258789,38300.0
2010-10-11,43.31999969482422,43.970001220703125,43.130001068115234,44.45000076293945,29800.0
2010-10-12,43.7400016784668,44.619998931884766,43.27000045776367,44.689998626708984,37000.0
2010-10-13,44.75,45.709999084472656,44.4900016784668,45.90999984741211,49600.0
2010-10-14,45.790000915527344,45.9900016784668,45.5,46.150001525878906,54100.0
2010-10-15,46.54999923706055,45.90999984741211,45.7599983215332,46.54999923706055,66200.0
2010-10-18,46.130001068115234,45.95000076293945,45.65999984741211,46.34000015258789,25000.0
2010-10-19,45.310001373291016,44.849998474121094,44.61000061035156,45.88999938964844,37000.0
2010-10-20,45.16999816894531,44.97999954223633,44.560001373291016,45.41999816894531,31800.0
2010-10-21,45.279998779296875,46.060001373291016,45.13999938964844,46.150001525878906,32300.0
2010-10-22,46.060001373291016,46.290000915527344,45.779998779296875,46.91999816894531,33500.0
2010-10-25,46.599998474121094,46.13999938964844,46.029998779296875,46.779998779296875,30500.0
2010-10-26,46.0,46.15999984741211,45.66999816894531,46.849998474121094,31000.0
2010-10-27,45.79999923706055,45.68000030517578,44.79999923706055,46.18000030517578,25900.0
2010-10-28,45.9900016784668,45.52000045776367,45.18000030517578,46.099998474121094,21000.0
2010-10-29,45.029998779296875,45.66999816894531,44.77000045776367,46.650001525878906,53800.0
2010-11-01,45.720001220703125,46.09000015258789,45.540000915527344,46.33000183105469,70700.0
2010-11-02,46.66999816894531,46.9900016784668,46.34000015258789,46.9900016784668,73000.0
2010-11-03,47.15999984741211,47.0,46.470001220703125,47.86000061035156,75500.0
2010-11-04,47.83000183105469,47.65999984741211,47.060001373291016,47.86000061035156,59000.0
2010-11-05,47.68000030517578,47.61000061035156,47.470001220703125,47.900001525878906,17800.0
2010-11-08,47.27000045776367,49.29999923706055,47.08000183105469,49.310001373291016,257500.0
2010-11-09,49.4900016784668,48.0,47.61000061035156,49.4900016784668,102900.0
2010-11-10,48.040000915527344,49.0,48.040000915527344,49.369998931884766,136800.0
2010-11-11,48.72999954223633,48.5,48.380001068115234,48.75,62700.0
2010-11-12,48.040000915527344,48.16999816894531,47.95000076293945,48.27000045776367,67700.0
2010-11-15,48.36000061035156,47.88999938964844,47.65999984741211,48.529998779296875,22000.0
2010-11-16,47.5,46.099998474121094,45.790000915527344,47.56999969482422,29700.0
2010-11-17,46.18000030517578,46.400001525878906,45.689998626708984,46.630001068115234,31300.0
2010-11-18,46.77000045776367,46.310001373291016,45.959999084472656,46.939998626708984,60200.0
2010-11-19,46.36000061035156,46.380001068115234,46.16999816894531,46.79999923706055,50900.0
2010-11-22,46.43000030517578,46.13999938964844,45.7599983215332,46.43000030517578,28400.0
2010-11-23,45.95000076293945,45.720001220703125,45.5099983215332,45.95000076293945,38600.0
2010-11-24,46.279998779296875,46.650001525878906,46.0,46.869998931884766,63200.0
2010-11-26,46.5099983215332,46.40999984741211,46.380001068115234,46.650001525878906,20100.0
2010-11-29,46.400001525878906,46.4900016784668,45.84000015258789,46.70000076293945,83000.0
2010-11-30,46.2400016784668,46.689998626708984,46.15999984741211,46.810001373291016,69800.0
2010-12-01,47.279998779296875,47.119998931884766,46.68000030517578,47.29999923706055,56100.0
2010-12-02,47.279998779296875,46.68000030517578,45.349998474121094,47.279998779296875,34700.0
2010-12-03,46.349998474121094,47.599998474121094,46.310001373291016,47.72999954223633,51300.0
2010-12-06,47.689998626708984,47.380001068115234,47.04999923706055,47.689998626708984,34900.0
2010-12-07,47.84000015258789,47.939998626708984,47.13999938964844,48.189998626708984,60000.0
2010-12-08,48.20000076293945,48.22999954223633,48.150001525878906,48.439998626708984,32500.0
2010-12-09,48.5,48.060001373291016,48.0099983215332,48.5,23100.0
2010-12-10,48.290000915527344,48.5099983215332,47.63999938964844,48.58000183105469,30700.0
2010-12-13,48.83000183105469,48.2400016784668,48.20000076293945,48.88999938964844,14700.0
2010-12-14,48.459999084472656,48.290000915527344,47.83000183105469,48.65999984741211,83900.0
2010-12-15,48.0,48.349998474121094,47.689998626708984,48.970001220703125,119100.0
2010-12-16,48.29999923706055,48.61000061035156,48.0099983215332,48.779998779296875,118900.0
2010-12-17,48.529998779296875,48.790000915527344,48.029998779296875,48.790000915527344,151400.0
2010-12-20,49.0,48.189998626708984,48.15999984741211,49.0,52900.0
2010-12-21,48.439998626708984,48.75,48.400001525878906,48.970001220703125,36700.0
2010-12-22,48.70000076293945,48.040000915527344,47.900001525878906,48.83000183105469,37100.0
2010-12-23,47.91999816894531,48.220001220703125,47.099998474121094,48.38999938964844,126100.0
2010-12-27,48.31999969482422,48.099998474121094,47.880001068115234,48.43000030517578,19600.0
2010-12-28,48.279998779296875,48.13999938964844,47.70000076293945,48.29999923706055,19000.0
2010-12-29,48.150001525878906,47.93000030517578,47.90999984741211,48.22999954223633,21400.0
2010-12-30,48.08000183105469,47.65999984741211,47.650001525878906,48.099998474121094,31600.0
2010-12-31,47.56999969482422,46.84000015258789,46.790000915527344,47.68000030517578,31600.0
2011-01-03,47.189998626708984,46.66999816894531,46.619998931884766,47.25,46800.0
2011-01-04,46.97999954223633,45.58000183105469,45.09000015258789,46.97999954223633,93400.0
2011-01-05,45.54999923706055,45.70000076293945,45.5,46.45000076293945,45200.0
2011-01-06,45.650001525878906,44.400001525878906,43.31999969482422,45.650001525878906,103000.0
2011-01-07,44.5099983215332,44.189998626708984,43.900001525878906,44.7599983215332,74600.0
2011-01-10,44.119998931884766,45.060001373291016,43.849998474121094,45.2400016784668,63800.0
2011-01-11,45.06999969482422,46.45000076293945,45.06999969482422,46.7599983215332,69100.0
2011-01-12,46.77000045776367,46.91999816894531,46.709999084472656,47.459999084472656,54500.0
2011-01-13,47.0,47.11000061035156,46.880001068115234,47.81999969482422,47500.0
2011-01-14,46.97999954223633,48.31999969482422,46.97999954223633,48.52000045776367,36500.0
2011-01-18,48.31999969482422,48.25,47.529998779296875,48.56999969482422,67900.0
2011-01-19,48.25,47.65999984741211,47.33000183105469,48.29999923706055,29500.0
2011-01-20,47.31999969482422,47.209999084472656,47.060001373291016,47.75,48600.0
2011-01-21,47.43000030517578,46.52000045776367,46.5,47.650001525878906,40300.0
2011-01-24,46.459999084472656,46.5099983215332,46.060001373291016,47.08000183105469,79400.0
2011-01-25,46.209999084472656,46.400001525878906,46.08000183105469,46.75,77000.0
2011-01-26,46.439998626708984,46.45000076293945,46.02000045776367,46.709999084472656,137200.0
2011-01-27,46.5,45.810001373291016,45.810001373291016,46.72999954223633,77500.0
2011-01-28,49.0,50.84000015258789,47.63999938964844,51.040000915527344,395900.0
2011-01-31,51.599998474121094,51.900001525878906,51.5,52.65999984741211,165700.0
2011-02-01,52.0099983215332,52.70000076293945,52.0099983215332,52.9900016784668,151400.0
2011-02-02,52.61000061035156,53.47999954223633,52.4900016784668,54.0,158400.0
2011-02-03,53.77000045776367,54.79999923706055,53.380001068115234,54.79999923706055,74600.0
2011-02-04,54.810001373291016,54.79999923706055,53.939998626708984,55.0,50700.0
2011-02-07,55.20000076293945,56.18000030517578,55.04999923706055,56.29999923706055,102100.0
2011-02-08,56.20000076293945,56.380001068115234,55.79999923706055,56.58000183105469,146100.0
2011-02-09,56.290000915527344,55.86000061035156,55.68000030517578,56.33000183105469,84500.0
2011-02-10,55.7400016784668,55.4900016784668,55.040000915527344,55.79999923706055,64900.0
2011-02-11,55.290000915527344,54.650001525878906,54.279998779296875,55.4900016784668,56600.0
2011-02-14,54.349998474121094,54.27000045776367,54.099998474121094,54.79999923706055,63700.0
2011-02-15,54.2400016784668,54.22999954223633,54.150001525878906,54.52000045776367,98600.0
2011-02-16,54.380001068115234,54.54999923706055,54.119998931884766,54.75,42500.0
2011-02-17,54.599998474121094,54.349998474121094,54.310001373291016,54.599998474121094,52500.0
2011-02-18,54.349998474121094,53.970001220703125,53.79999923706055,54.58000183105469,94000.0
2011-02-22,53.7400016784668,52.290000915527344,52.0,53.7400016784668,75700.0
2011-02-23,52.380001068115234,51.47999954223633,51.470001220703125,52.380001068115234,92900.0
2011-02-24,51.65999984741211,52.47999954223633,51.540000915527344,52.779998779296875,103500.0
2011-02-25,52.529998779296875,54.150001525878906,52.130001068115234,54.18000030517578,52300.0
2011-02-28,54.25,54.0099983215332,52.65999984741211,54.290000915527344,88500.0
2011-03-01,54.18000030517578,54.220001220703125,52.810001373291016,55.529998779296875,158900.0
2011-03-02,54.45000076293945,55.150001525878906,54.15999984741211,55.77000045776367,59500.0
2011-03-03,55.52000045776367,56.369998931884766,55.29999923706055,56.75,84600.0
2011-03-04,56.4900016784668,57.150001525878906,56.439998626708984,57.25,54000.0
2011-03-07,57.2599983215332,56.119998931884766,55.099998474121094,58.88999938964844,75900.0
2011-03-08,55.869998931884766,57.2599983215332,55.119998931884766,57.849998474121094,104400.0
2011-03-09,57.209999084472656,58.15999984741211,57.0099983215332,59.040000915527344,93200.0
2011-03-10,57.86000061035156,58.54999923706055,57.25,58.77000045776367,141800.0
2011-03-11,58.5,58.619998931884766,57.560001373291016,59.0,94000.0
2011-03-14,58.189998626708984,57.810001373291016,57.70000076293945,59.0,47700.0
2011-03-15,56.599998474121094,56.540000915527344,56.43000030517578,57.9900016784668,62400.0
2011-03-16,56.439998626708984,56.63999938964844,56.380001068115234,58.47999954223633,108800.0
2011-03-17,57.029998779296875,57.040000915527344,56.5099983215332,58.54999923706055,43700.0
2011-03-18,57.540000915527344,57.97999954223633,56.36000061035156,58.0,64700.0
2011-03-21,58.0099983215332,59.0,58.0099983215332,59.63999938964844,51700.0
2011-03-22,59.02000045776367,58.90999984741211,58.88999938964844,59.29999923706055,65800.0
2011-03-23,58.75,59.939998626708984,58.75,60.2400016784668,57800.0
2011-03-24,60.45000076293945,60.5,59.77000045776367,61.349998474121094,75200.0
2011-03-25,60.7400016784668,60.599998474121094,60.400001525878906,61.4900016784668,73900.0
2011-03-28,60.849998474121094,61.119998931884766,60.849998474121094,61.9900016784668,54800.0
2011-03-29,61.130001068115234,62.59000015258789,61.119998931884766,63.630001068115234,139400.0
2011-03-30,62.68000030517578,63.11000061035156,62.0,63.34000015258789,63400.0
2011-03-31,63.0099983215332,64.27999877929688,63.0,64.38999938964844,64100.0
2011-04-01,64.3499984741211,64.91000366210938,63.189998626708984,65.22000122070312,93700.0
2011-04-04,65.41000366210938,64.79000091552734,63.970001220703125,66.0,69300.0
2011-04-05,64.79000091552734,65.55999755859375,64.66000366210938,65.7699966430664,57100.0
2011-04-06,65.70999908447266,64.9000015258789,64.87999725341797,65.7699966430664,56000.0
2011-04-07,64.87000274658203,63.5,63.43000030517578,64.87000274658203,35400.0
2011-04-08,63.7400016784668,61.970001220703125,61.88999938964844,64.45999908447266,54500.0
2011-04-11,61.83000183105469,61.75,61.5,62.36000061035156,39200.0
2011-04-12,61.47999954223633,60.189998626708984,60.0099983215332,61.939998626708984,51900.0
2011-04-13,60.31999969482422,60.77000045776367,59.93000030517578,61.0,49800.0
2011-04-14,60.400001525878906,61.2400016784668,60.400001525878906,61.290000915527344,117900.0
2011-04-15,61.040000915527344,60.540000915527344,59.619998931884766,61.2400016784668,91800.0
2011-04-18,59.9900016784668,60.790000915527344,59.5,61.06999969482422,89600.0
2011-04-19,60.849998474121094,60.54999923706055,60.09000015258789,61.290000915527344,74300.0
2011-04-20,60.93000030517578,60.86000061035156,60.75,61.79999923706055,79900.0
2011-04-21,61.290000915527344,55.93000030517578,55.58000183105469,62.04999923706055,363700.0
2011-04-25,56.20000076293945,57.56999969482422,56.20000076293945,58.27000045776367,441200.0
2011-04-26,58.0,59.060001373291016,58.0,60.58000183105469,310300.0
2011-04-27,59.560001373291016,58.63999938964844,58.540000915527344,60.36000061035156,112000.0
2011-04-28,58.72999954223633,58.86000061035156,58.61000061035156,59.11000061035156,309700.0
2011-04-29,59.0,58.75,58.66999816894531,59.0,96000.0
2011-05-02,59.0,59.11000061035156,58.560001373291016,59.41999816894531,244000.0
2011-05-03,59.06999969482422,58.84000015258789,58.02000045776367,59.86000061035156,52000.0
2011-05-04,58.720001220703125,58.47999954223633,58.22999954223633,59.380001068115234,93200.0
2011-05-05,58.22999954223633,59.02000045776367,58.22999954223633,59.2599983215332,132000.0
2011-05-06,59.18000030517578,59.29999923706055,58.5,59.54999923706055,88000.0
2011-05-09,59.36000061035156,59.130001068115234,58.41999816894531,59.540000915527344,47000.0
2011-05-10,59.04999923706055,61.22999954223633,59.0,61.849998474121094,113900.0
2011-05-11,61.36000061035156,61.45000076293945,61.349998474121094,62.08000183105469,116500.0
2011-05-12,61.189998626708984,61.29999923706055,60.91999816894531,61.7400016784668,85000.0
2011-05-13,61.40999984741211,60.97999954223633,59.97999954223633,61.5,83000.0
2011-05-16,61.0,60.900001525878906,60.459999084472656,61.380001068115234,96700.0
2011-05-17,60.59000015258789,60.41999816894531,60.0,60.869998931884766,53300.0
2011-05-18,60.650001525878906,61.15999984741211,60.5099983215332,61.33000183105469,41800.0
2011-05-19,61.41999816894531,61.119998931884766,60.75,61.41999816894531,59600.0
2011-05-20,60.849998474121094,61.18000030517578,60.849998474121094,61.5099983215332,55900.0
2011-05-23,60.380001068115234,61.029998779296875,60.380001068115234,61.369998931884766,58800.0
2011-05-24,60.97999954223633,61.290000915527344,60.380001068115234,61.689998626708984,86600.0
2011-05-25,61.2599983215332,62.45000076293945,60.81999969482422,62.70000076293945,49700.0
2011-05-26,62.20000076293945,63.150001525878906,61.959999084472656,63.810001373291016,79500.0
2011-05-27,63.279998779296875,61.810001373291016,61.61000061035156,63.279998779296875,42000.0
2011-05-31,62.0,62.75,61.849998474121094,62.779998779296875,61200.0
2011-06-01,62.88999938964844,60.84000015258789,60.66999816894531,63.560001373291016,48000.0
2011-06-02,61.209999084472656,59.560001373291016,59.349998474121094,61.81999969482422,75900.0
2011-06-03,59.060001373291016,58.900001525878906,58.61000061035156,59.59000015258789,51000.0
2011-06-06,58.779998779296875,57.029998779296875,56.47999954223633,58.880001068115234,142500.0
2011-06-07,57.470001220703125,57.15999984741211,56.869998931884766,57.470001220703125,108900.0
2011-06-08,57.09000015258789,57.2599983215332,56.529998779296875,57.7599983215332,82200.0
2011-06-09,57.459999084472656,57.220001220703125,57.18000030517578,57.63999938964844,41100.0
2011-06-10,57.029998779296875,54.599998474121094,54.349998474121094,57.209999084472656,116100.0
2011-06-13,54.630001068115234,53.56999969482422,53.4900016784668,55.279998779296875,73800.0
2011-06-14,54.040000915527344,55.68000030517578,51.68000030517578,56.11000061035156,79800.0
2011-06-15,55.65999984741211,56.34000015258789,55.65999984741211,58.279998779296875,124000.0
2011-06-16,56.459999084472656,57.130001068115234,56.209999084472656,57.18000030517578,88700.0
2011-06-17,57.349998474121094,57.47999954223633,57.13999938964844,58.060001373291016,93500.0
2011-06-20,57.04999923706055,57.93000030517578,57.040000915527344,58.209999084472656,41000.0
2011-06-21,58.2599983215332,59.9900016784668,57.959999084472656,60.25,82600.0
2011-06-22,59.77000045776367,59.43000030517578,59.130001068115234,61.0,105000.0
2011-06-23,59.130001068115234,59.5099983215332,58.70000076293945,60.36000061035156,90400.0
2011-06-24,59.779998779296875,58.95000076293945,58.75,59.779998779296875,185800.0
2011-06-27,59.220001220703125,61.16999816894531,59.220001220703125,61.52000045776367,76300.0
2011-06-28,61.25,62.25,61.25,62.619998931884766,54700.0
2011-06-29,62.47999954223633,61.9900016784668,61.20000076293945,62.47999954223633,57800.0
2011-06-30,62.31999969482422,63.47999954223633,62.31999969482422,63.95000076293945,81000.0
2011-07-01,63.70000076293945,64.47000122070312,62.599998474121094,64.73999786376953,67200.0
2011-07-05,64.77999877929688,65.1500015258789,64.05000305175781,65.56999969482422,55000.0
2011-07-06,65.2300033569336,66.62000274658203,64.5199966430664,67.48999786376953,55800.0
2011-07-07,66.83000183105469,66.38999938964844,64.61000061035156,66.91000366210938,68600.0
2011-07-08,65.94999694824219,66.33999633789062,65.73999786376953,66.9000015258789,35800.0
2011-07-11,65.98999786376953,65.16000366210938,64.56999969482422,66.08999633789062,42500.0
2011-07-12,64.79000091552734,64.5999984741211,64.1500015258789,65.58999633789062,34200.0
2011-07-13,65.04000091552734,65.12999725341797,64.76000213623047,65.93000030517578,24800.0
2011-07-14,65.37999725341797,65.51000213623047,64.88999938964844,65.83000183105469,122400.0
2011-07-15,66.12999725341797,65.87999725341797,64.81999969482422,66.9800033569336,75100.0
2011-07-18,65.91000366210938,64.55999755859375,63.86000061035156,65.91000366210938,38500.0
2011-07-19,64.97000122070312,66.80999755859375,63.68000030517578,66.80999755859375,39600.0
2011-07-20,66.80000305175781,66.01000213623047,65.86000061035156,67.44999694824219,77600.0
2011-07-21,66.0,68.27999877929688,65.66000366210938,68.29000091552734,60000.0
2011-07-22,68.31999969482422,67.93000030517578,67.87999725341797,69.37000274658203,101500.0
2011-07-25,67.43000030517578,67.76000213623047,66.38999938964844,67.94000244140625,59300.0
2011-07-26,64.01000213623047,61.0099983215332,60.7599983215332,65.61000061035156,255600.0
2011-07-27,61.06999969482422,61.119998931884766,60.189998626708984,62.130001068115234,93400.0
2011-07-28,61.310001373291016,62.4900016784668,60.13999938964844,62.5099983215332,109700.0
2011-07-29,68.81999969482422,73.44999694824219,68.5199966430664,79.05999755859375,417500.0
2011-08-01,75.83000183105469,73.5199966430664,72.2699966430664,77.68000030517578,133800.0
2011-08-02,74.0,72.0,71.87999725341797,75.98999786376953,153700.0
2011-08-03,72.30000305175781,73.47000122070312,70.33999633789062,73.93000030517578,79300.0
