Date,cmeopen,cmeclose,cmelow,cmehigh,cmevolume
2010-09-14,53.81800079345703,53.86399841308594,53.65599822998047,54.17599868774414,1371500.0
2010-09-15,53.5,54.29800033569336,53.209999084472656,54.41999816894531,1855500.0
2010-09-16,54.20000076293945,53.61199951171875,53.290000915527344,54.44599914550781,1758500.0
2010-09-17,53.84000015258789,52.77399826049805,52.4640007019043,54.099998474121094,4782500.0
2010-09-20,52.86600112915039,54.38399887084961,52.694000244140625,54.99599838256836,4332500.0
2010-09-21,54.5,53.78799819946289,53.25199890136719,54.54600143432617,2442500.0
2010-09-22,53.75600051879883,53.268001556396484,53.2599983215332,54.23400115966797,2072500.0
2010-09-23,52.96799850463867,52.20399856567383,52.12799835205078,53.04800033569336,2485000.0
2010-09-24,52.847999572753906,53.92599868774414,52.70199966430664,54.19599914550781,3140000.0
2010-09-27,53.763999938964844,53.231998443603516,53.15999984741211,53.95399856567383,2594500.0
2010-09-28,53.582000732421875,52.90399932861328,52.59000015258789,53.582000732421875,2866500.0
2010-09-29,52.731998443603516,51.90999984741211,51.84000015258789,53.0,3353000.0
2010-09-30,52.25,52.09000015258789,52.0359992980957,52.84000015258789,3334500.0
2010-10-01,52.20000076293945,52.00199890136719,51.305999755859375,52.39799880981445,2119500.0
2010-10-04,51.917999267578125,51.97999954223633,51.599998474121094,52.66600036621094,2081000.0
2010-10-05,52.4739990234375,53.5260009765625,51.64400100708008,53.944000244140625,3525500.0
2010-10-06,53.737998962402344,53.448001861572266,53.06999969482422,54.18000030517578,1941500.0
2010-10-07,53.59000015258789,52.77399826049805,52.64799880981445,53.97600173950195,1971000.0
2010-10-08,52.7140007019043,52.47600173950195,52.099998474121094,52.7140007019043,2246500.0
2010-10-11,52.47600173950195,51.91400146484375,51.7400016784668,52.47600173950195,2111000.0
2010-10-12,51.900001525878906,52.83399963378906,51.124000549316406,52.9739990234375,5570500.0
2010-10-13,53.01599884033203,52.75400161743164,51.965999603271484,53.2400016784668,3819000.0
2010-10-14,52.65599822998047,52.986000061035156,52.20000076293945,53.099998474121094,2594000.0
2010-10-15,53.16600036621094,53.50199890136719,52.56800079345703,53.900001525878906,3206000.0
2010-10-18,54.183998107910156,56.17399978637695,54.0099983215332,56.57400131225586,5434500.0
2010-10-19,55.59000015258789,56.15399932861328,55.119998931884766,56.444000244140625,4679500.0
2010-10-20,55.90599822998047,56.15599822998047,55.63199996948242,57.0,4441500.0
2010-10-21,56.70000076293945,56.45000076293945,55.95199966430664,57.236000061035156,3123500.0
2010-10-22,56.380001068115234,56.737998962402344,56.10599899291992,56.939998626708984,1829000.0
2010-10-25,57.07400131225586,56.59600067138672,56.145999908447266,57.15999984741211,3068000.0
2010-10-26,56.263999938964844,56.10599899291992,55.97200012207031,56.630001068115234,3556500.0
2010-10-27,55.7859992980957,56.4900016784668,55.625999450683594,56.61199951171875,4795500.0
2010-10-28,56.849998474121094,57.880001068115234,56.2400016784668,57.91600036621094,4670500.0
2010-10-29,57.57600021362305,57.93000030517578,57.29999923706055,58.43199920654297,3768000.0
2010-11-01,58.18199920654297,57.400001525878906,56.90599822998047,58.209999084472656,2371000.0
2010-11-02,57.52399826049805,57.790000915527344,57.52399826049805,58.14400100708008,2012500.0
2010-11-03,57.874000549316406,57.917999267578125,56.99800109863281,58.28799819946289,1421500.0
2010-11-04,58.400001525878906,59.42399978637695,58.040000915527344,59.42399978637695,3151500.0
2010-11-05,59.237998962402344,59.00600051879883,58.54399871826172,59.89799880981445,2538500.0
2010-11-08,58.737998962402344,59.16400146484375,58.53799819946289,59.27399826049805,2131500.0
2010-11-09,59.29999923706055,58.63800048828125,58.27399826049805,59.400001525878906,2337500.0
2010-11-10,58.709999084472656,58.9379997253418,57.737998962402344,59.00400161743164,1788500.0
2010-11-11,58.720001220703125,58.63399887084961,58.14799880981445,59.400001525878906,2073500.0
2010-11-12,58.29600143432617,57.84400177001953,57.47200012207031,58.518001556396484,1983000.0
2010-11-15,57.97200012207031,57.90999984741211,57.89799880981445,58.599998474121094,2050000.0
2010-11-16,57.709999084472656,57.33000183105469,57.108001708984375,58.37799835205078,2432500.0
2010-11-17,57.2400016784668,58.2400016784668,56.42399978637695,58.374000549316406,3000500.0
2010-11-18,58.77399826049805,58.95000076293945,58.52799987792969,59.72600173950195,2700500.0
2010-11-19,58.869998931884766,59.09400177001953,58.486000061035156,59.22800064086914,2256500.0
2010-11-22,58.89799880981445,57.5620002746582,57.077999114990234,59.04600143432617,2817500.0
2010-11-23,57.02799987792969,56.24800109863281,55.95399856567383,57.374000549316406,3242500.0
2010-11-24,57.007999420166016,57.87799835205078,56.63199996948242,57.95000076293945,2330500.0
2010-11-26,57.36000061035156,57.965999603271484,57.02399826049805,58.39799880981445,940000.0
2010-11-29,57.47800064086914,57.18000030517578,56.316001892089844,57.59600067138672,2193500.0
2010-11-30,56.5359992980957,57.61199951171875,56.402000427246094,57.70000076293945,2666500.0
2010-12-01,58.582000732421875,60.007999420166016,58.44200134277344,60.24399948120117,5774500.0
2010-12-02,60.555999755859375,62.5,60.402000427246094,62.987998962402344,5938000.0
2010-12-03,62.39799880981445,62.20399856567383,61.64400100708008,62.566001892089844,2390000.0
2010-12-06,62.29600143432617,62.566001892089844,61.7859992980957,63.263999938964844,3001500.0
2010-12-07,63.194000244140625,62.79600143432617,62.55400085449219,63.4739990234375,2639000.0
2010-12-08,62.709999084472656,64.24400329589844,62.604000091552734,64.56800079345703,3833500.0
2010-12-09,64.5999984741211,64.35600280761719,63.93600082397461,65.31400299072266,2687500.0
2010-12-10,64.6520004272461,64.33000183105469,63.1879997253418,64.86599731445312,1932500.0
2010-12-13,64.37000274658203,64.54399871826172,64.27200317382812,65.5999984741211,1898000.0
2010-12-14,64.55799865722656,64.6500015258789,64.19999694824219,65.12000274658203,1635000.0
2010-12-15,64.58599853515625,63.68000030517578,63.68000030517578,64.98600006103516,2124000.0
2010-12-16,63.68000030517578,64.4219970703125,63.24800109863281,64.4219970703125,1998000.0
2010-12-17,64.1780014038086,63.85200119018555,63.65599822998047,64.37200164794922,3703000.0
2010-12-20,64.03199768066406,64.32599639892578,64.0,64.55599975585938,2100500.0
2010-12-21,64.38200378417969,65.21600341796875,64.23999786376953,65.38999938964844,1528500.0
2010-12-22,65.05400085449219,65.4000015258789,64.70800018310547,65.4000015258789,1736500.0
2010-12-23,65.19999694824219,64.85199737548828,64.74800109863281,65.39800262451172,967500.0
2010-12-27,64.7020034790039,65.24199676513672,64.6500015258789,65.25800323486328,1211000.0
2010-12-28,65.23200225830078,64.84400177001953,64.4280014038086,65.59600067138672,1448500.0
2010-12-29,64.81800079345703,64.9280014038086,64.3219985961914,65.13600158691406,1001500.0
2010-12-30,64.73600006103516,64.41200256347656,64.21399688720703,65.18800354003906,1042000.0
2010-12-31,64.24199676513672,64.3499984741211,63.84000015258789,64.6719970703125,1166000.0
2011-01-03,64.5999984741211,63.28799819946289,63.04800033569336,64.68599700927734,3688500.0
2011-01-04,63.19599914550781,63.39799880981445,63.00199890136719,63.65599822998047,2728000.0
2011-01-05,62.805999755859375,62.27199935913086,62.06800079345703,63.44200134277344,3481000.0
2011-01-06,62.400001525878906,62.72800064086914,61.347999572753906,63.316001892089844,2921000.0
2011-01-07,62.43000030517578,61.53200149536133,60.83000183105469,62.444000244140625,3064000.0
2011-01-10,62.20399856567383,62.9739990234375,62.077999114990234,63.67399978637695,3829500.0
2011-01-11,63.00199890136719,62.167999267578125,61.8120002746582,63.5,2076000.0
2011-01-12,62.63600158691406,62.986000061035156,62.263999938964844,63.16600036621094,1812000.0
2011-01-13,63.06999969482422,62.720001220703125,62.03799819946289,63.06999969482422,1809000.0
2011-01-14,62.72200012207031,63.391998291015625,62.60200119018555,63.54399871826172,2181500.0
2011-01-18,63.433998107910156,62.79999923706055,62.64799880981445,63.58000183105469,1657000.0
2011-01-19,62.65399932861328,61.25199890136719,61.066001892089844,62.79999923706055,2196000.0
2011-01-20,61.36800003051758,61.84199905395508,61.06800079345703,62.428001403808594,1469000.0
2011-01-21,62.262001037597656,61.9739990234375,61.65399932861328,62.86800003051758,1768000.0
2011-01-24,61.79999923706055,61.90999984741211,61.57600021362305,62.198001861572266,1429500.0
2011-01-25,61.608001708984375,61.380001068115234,60.24399948120117,61.891998291015625,3160500.0
2011-01-26,61.439998626708984,61.11600112915039,60.900001525878906,61.74599838256836,2266000.0
2011-01-27,61.18199920654297,61.97600173950195,61.14400100708008,62.20000076293945,2193000.0
2011-01-28,61.939998626708984,60.97800064086914,60.70000076293945,62.5,2104000.0
2011-01-31,60.97800064086914,61.71200180053711,60.95399856567383,62.29399871826172,1928000.0
2011-02-01,61.95000076293945,63.18600082397461,61.86800003051758,63.4739990234375,2718500.0
2011-02-02,63.00199890136719,63.02799987792969,62.68000030517578,63.45399856567383,2704000.0
2011-02-03,60.75,60.172000885009766,59.47200012207031,61.36800003051758,7762500.0
2011-02-04,60.172000885009766,60.83599853515625,60.099998474121094,61.566001892089844,4666000.0
2011-02-07,61.21200180053711,60.736000061035156,60.29999923706055,61.231998443603516,2448500.0
2011-02-08,60.762001037597656,60.20800018310547,59.93199920654297,60.91999816894531,2919000.0
2011-02-09,60.5,60.50199890136719,59.944000244140625,61.933998107910156,4188500.0
2011-02-10,60.43600082397461,61.54399871826172,60.39799880981445,61.6619987487793,2743000.0
2011-02-11,61.327999114990234,61.75199890136719,61.22600173950195,62.29399871826172,2948500.0
2011-02-14,61.65599822998047,60.513999938964844,60.39400100708008,62.29999923706055,4427000.0
2011-02-15,60.46799850463867,58.26599884033203,58.099998474121094,60.784000396728516,13078500.0
2011-02-16,58.67599868774414,58.736000061035156,58.43600082397461,59.46799850463867,5250500.0
2011-02-17,58.56399917602539,60.52000045776367,58.56399917602539,60.79199981689453,5675500.0
2011-02-18,60.61800003051758,60.56800079345703,60.108001708984375,61.369998931884766,3426500.0
2011-02-22,60.14400100708008,60.01599884033203,59.52199935913086,61.09000015258789,3486000.0
2011-02-23,60.0,60.279998779296875,59.402000427246094,60.87799835205078,3110500.0
2011-02-24,60.24399948120117,60.9119987487793,59.981998443603516,61.2400016784668,2343500.0
2011-02-25,61.07400131225586,62.709999084472656,60.922000885009766,62.88199996948242,3366000.0
2011-02-28,62.948001861572266,62.25600051879883,62.236000061035156,63.33599853515625,3191000.0
2011-03-01,62.29199981689453,61.29999923706055,60.73400115966797,62.417999267578125,3048500.0
2011-03-02,61.02799987792969,60.80799865722656,60.7760009765625,61.779998779296875,2202000.0
2011-03-03,61.37799835205078,61.62799835205078,61.20199966430664,62.310001373291016,2350000.0
2011-03-04,61.67399978637695,60.959999084472656,60.400001525878906,62.07600021362305,1885500.0
2011-03-07,61.30799865722656,60.77399826049805,60.608001708984375,62.08599853515625,3256000.0
2011-03-08,60.970001220703125,60.70199966430664,60.332000732421875,61.09000015258789,2023000.0
2011-03-09,60.698001861572266,59.97200012207031,59.53200149536133,60.84400177001953,3311500.0
2011-03-10,59.40800094604492,59.1879997253418,59.14799880981445,60.029998779296875,3908500.0
2011-03-11,59.119998931884766,59.11399841308594,58.50600051879883,59.512001037597656,2799500.0
2011-03-14,58.8120002746582,58.268001556396484,57.810001373291016,59.347999572753906,3567500.0
2011-03-15,57.27000045776367,57.18000030517578,56.720001220703125,57.986000061035156,4053000.0
2011-03-16,57.02000045776367,56.05799865722656,55.91600036621094,57.481998443603516,3511000.0
2011-03-17,56.88800048828125,57.4379997253418,56.7239990234375,57.7599983215332,3642500.0
2011-03-18,57.88399887084961,57.15800094604492,56.83599853515625,58.236000061035156,3626500.0
2011-03-21,57.529998779296875,57.9900016784668,56.917999267578125,58.0,3054500.0
2011-03-22,57.801998138427734,58.183998107910156,57.75199890136719,58.400001525878906,2161500.0
2011-03-23,57.77399826049805,59.76599884033203,57.77399826049805,60.183998107910156,3399000.0
2011-03-24,60.099998474121094,59.6619987487793,59.06399917602539,60.17599868774414,1809500.0
2011-03-25,59.6619987487793,59.172000885009766,58.83599853515625,59.75199890136719,1720500.0
2011-03-28,59.082000732421875,59.099998474121094,58.91400146484375,59.63600158691406,2141500.0
2011-03-29,59.31999969482422,59.604000091552734,58.81999969482422,59.604000091552734,1547000.0
2011-03-30,59.900001525878906,60.650001525878906,59.64400100708008,60.77399826049805,2357000.0
2011-03-31,60.44599914550781,60.310001373291016,59.76599884033203,60.599998474121094,2257000.0
2011-04-01,60.6879997253418,60.854000091552734,60.22600173950195,61.5359992980957,3026000.0
2011-04-04,61.15599822998047,61.02199935913086,60.93000030517578,61.43600082397461,1472500.0
2011-04-05,60.96200180053711,60.9739990234375,60.900001525878906,61.38199996948242,1480500.0
2011-04-06,61.20000076293945,61.720001220703125,61.02000045776367,62.099998474121094,2671500.0
2011-04-07,61.54600143432617,61.18600082397461,60.900001525878906,61.99800109863281,1501000.0
2011-04-08,61.4640007019043,61.071998596191406,60.83599853515625,61.599998474121094,1421500.0
2011-04-11,61.03200149536133,60.79999923706055,60.59000015258789,61.38800048828125,1640000.0
2011-04-12,60.597999572753906,60.33399963378906,60.099998474121094,60.90800094604492,1365500.0
2011-04-13,60.555999755859375,60.92599868774414,60.2239990234375,61.18199920654297,1378500.0
2011-04-14,60.77399826049805,61.10599899291992,60.33000183105469,61.358001708984375,1577000.0
2011-04-15,61.39799880981445,61.36000061035156,60.86399841308594,61.89400100708008,1501000.0
2011-04-18,60.6879997253418,60.779998779296875,60.56800079345703,61.209999084472656,1696000.0
2011-04-19,61.06800079345703,60.400001525878906,60.32600021362305,61.189998626708984,1819000.0
2011-04-20,61.145999908447266,61.992000579833984,60.70000076293945,62.0,1803500.0
2011-04-21,62.09000015258789,61.948001861572266,61.757999420166016,62.599998474121094,1042500.0
2011-04-25,61.821998596191406,61.45000076293945,61.316001892089844,62.38199996948242,1349500.0
2011-04-26,61.86399841308594,62.145999908447266,61.38399887084961,62.15999984741211,1465500.0
2011-04-27,62.18600082397461,61.97800064086914,60.82600021362305,62.23400115966797,2266000.0
2011-04-28,61.801998138427734,60.810001373291016,60.5099983215332,61.801998138427734,2608000.0
2011-04-29,60.694000244140625,59.15399932861328,58.981998443603516,60.694000244140625,3400000.0
2011-05-02,59.58000183105469,59.428001403808594,59.099998474121094,59.790000915527344,2054000.0
2011-05-03,59.268001556396484,58.34400177001953,57.875999450683594,59.599998474121094,2378500.0
2011-05-04,58.21799850463867,57.44599914550781,57.14400100708008,58.34199905395508,2503500.0
2011-05-05,57.237998962402344,57.20600128173828,56.86399841308594,57.51599884033203,2121500.0
2011-05-06,57.762001037597656,58.31800079345703,57.762001037597656,58.917999267578125,3952500.0
2011-05-09,58.54600143432617,59.00199890136719,57.928001403808594,59.45800018310547,1895500.0
2011-05-10,59.29800033569336,59.757999420166016,58.80400085449219,59.762001037597656,1654000.0
2011-05-11,59.874000549316406,59.40800094604492,59.11000061035156,60.183998107910156,2746000.0
2011-05-12,59.20000076293945,59.52799987792969,58.56800079345703,59.63399887084961,1905000.0
2011-05-13,59.52799987792969,58.87200164794922,58.1879997253418,59.698001861572266,2537000.0
2011-05-16,58.768001556396484,59.68600082397461,58.60599899291992,60.22200012207031,2808500.0
2011-05-17,59.375999450683594,59.04800033569336,58.61600112915039,59.90999984741211,1624000.0
2011-05-18,59.125999450683594,59.448001861572266,58.89799880981445,59.56399917602539,1507500.0
2011-05-19,59.566001892089844,59.88399887084961,59.20000076293945,59.900001525878906,1682500.0
2011-05-20,59.74399948120117,59.66999816894531,59.422000885009766,59.99399948120117,1734500.0
2011-05-23,58.97600173950195,59.06800079345703,58.64799880981445,59.23400115966797,1812000.0
2011-05-24,59.16999816894531,58.018001556396484,57.90599822998047,59.209999084472656,3440500.0
2011-05-25,57.849998474121094,57.257999420166016,57.152000427246094,58.486000061035156,3183000.0
2011-05-26,57.19200134277344,56.821998596191406,56.5880012512207,57.599998474121094,2852000.0
2011-05-27,57.130001068115234,56.630001068115234,56.560001373291016,57.189998626708984,2728000.0
2011-05-31,57.27399826049805,57.152000427246094,56.63999938964844,57.53200149536133,3213500.0
2011-06-01,56.86800003051758,55.57400131225586,55.51599884033203,57.040000915527344,2606500.0
2011-06-02,55.79600143432617,55.70600128173828,55.45399856567383,56.27799987792969,2684000.0
2011-06-03,54.97600173950195,54.41400146484375,54.39400100708008,55.257999420166016,2356500.0
2011-06-06,54.172000885009766,53.22800064086914,53.14400100708008,54.44200134277344,3457500.0
2011-06-07,53.667999267578125,53.19599914550781,53.15399932861328,54.097999572753906,2081500.0
2011-06-08,53.099998474121094,52.448001861572266,52.220001220703125,53.65800094604492,2854000.0
2011-06-09,52.7400016784668,53.25,52.41600036621094,53.518001556396484,2237000.0
2011-06-10,54.22200012207031,53.65399932861328,53.400001525878906,54.34000015258789,2562500.0
2011-06-13,54.02000045776367,54.40399932861328,53.68000030517578,54.66999816894531,2678500.0
2011-06-14,54.939998626708984,54.95600128173828,54.58599853515625,55.375999450683594,2221500.0
2011-06-15,54.2599983215332,54.231998443603516,53.97600173950195,54.900001525878906,2369500.0
2011-06-16,54.12799835205078,55.00400161743164,54.0,55.27799987792969,2663500.0
2011-06-17,55.5,55.57600021362305,55.034000396728516,55.75199890136719,3088500.0
2011-06-20,55.29999923706055,55.784000396728516,54.310001373291016,55.900001525878906,1679500.0
2011-06-21,55.959999084472656,56.5620002746582,55.599998474121094,56.74599838256836,1963500.0
2011-06-22,56.45199966430664,56.26599884033203,56.03200149536133,57.0,1993000.0
2011-06-23,55.75199890136719,55.874000549316406,54.90999984741211,56.18000030517578,2399500.0
2011-06-24,55.816001892089844,56.04199981689453,55.16999816894531,56.130001068115234,1775000.0
2011-06-27,56.04999923706055,56.20199966430664,55.56399917602539,56.72800064086914,1504500.0
2011-06-28,56.29399871826172,56.79600143432617,55.944000244140625,57.029998779296875,1260500.0
2011-06-29,56.86600112915039,57.604000091552734,56.560001373291016,57.64799880981445,1620000.0
2011-06-30,57.60200119018555,58.31800079345703,57.375999450683594,58.625999450683594,2204500.0
2011-07-01,58.0099983215332,59.34400177001953,58.00400161743164,59.45600128173828,1638000.0
2011-07-05,59.029998779296875,59.34000015258789,58.43600082397461,59.59600067138672,1632000.0
2011-07-06,59.22999954223633,59.27000045776367,59.00199890136719,59.459999084472656,987500.0
2011-07-07,59.62799835205078,59.79800033569336,59.38399887084961,60.0,1458500.0
2011-07-08,59.11000061035156,58.900001525878906,58.46799850463867,59.22800064086914,1997000.0
2011-07-11,58.22600173950195,57.4379997253418,57.20199966430664,58.56999969482422,2028000.0
2011-07-12,57.63999938964844,57.81800079345703,57.262001037597656,58.534000396728516,1832000.0
2011-07-13,58.0260009765625,57.89799880981445,57.768001556396484,58.67399978637695,1049500.0
2011-07-14,58.152000427246094,57.858001708984375,57.5,58.152000427246094,1532500.0
2011-07-15,58.0880012512207,58.4900016784668,57.49599838256836,58.625999450683594,2213500.0
2011-07-18,58.20800018310547,57.18600082397461,57.040000915527344,58.400001525878906,1844500.0
2011-07-19,57.380001068115234,57.880001068115234,57.220001220703125,57.99399948120117,1531500.0
2011-07-20,58.007999420166016,57.099998474121094,57.07600021362305,58.08000183105469,1603000.0
2011-07-21,57.439998626708984,57.3380012512207,57.00400161743164,57.61000061035156,2238000.0
2011-07-22,57.2599983215332,57.13999938964844,57.018001556396484,57.444000244140625,1346500.0
2011-07-25,56.86199951171875,56.95800018310547,56.3380012512207,57.358001708984375,2124500.0
2011-07-26,57.11800003051758,57.02000045776367,56.577999114990234,57.400001525878906,1622000.0
2011-07-27,56.805999755859375,55.70199966430664,55.35200119018555,57.0,2167000.0
2011-07-28,56.358001708984375,56.76599884033203,56.22999954223633,57.492000579833984,2850500.0
2011-07-29,55.965999603271484,57.8380012512207,55.965999603271484,58.874000549316406,4215500.0
2011-08-01,58.88399887084961,57.56399917602539,56.880001068115234,58.9119987487793,2273000.0
2011-08-02,56.88399887084961,56.04800033569336,55.986000061035156,57.444000244140625,2101500.0
2011-08-03,56.167999267578125,55.965999603271484,55.00199890136719,56.492000579833984,2277000.0
2011-08-04,55.47600173950195,53.12200164794922,53.077999114990234,55.86399841308594,3089000.0
2011-08-05,53.7239990234375,53.88399887084961,52.400001525878906,54.987998962402344,5001500.0
2011-08-08,52.400001525878906,49.481998443603516,49.31399917602539,53.481998443603516,5074000.0
2011-08-09,50.63800048828125,53.209999084472656,49.4640007019043,53.31399917602539,6001000.0
2011-08-10,52.05400085449219,47.84199905395508,47.79999923706055,52.63199996948242,9044500.0
2011-08-11,48.402000427246094,51.38199996948242,48.402000427246094,51.97600173950195,4960500.0
2011-08-12,51.933998107910156,50.9900016784668,50.70000076293945,52.369998931884766,1941500.0
2011-08-15,51.529998779296875,52.11600112915039,51.02399826049805,52.11600112915039,1848000.0
2011-08-16,51.571998596191406,51.33599853515625,49.82600021362305,52.0,3874000.0
2011-08-17,51.64400100708008,50.82400131225586,50.10200119018555,52.0,2552500.0
2011-08-18,49.72999954223633,48.13999938964844,47.65999984741211,49.72999954223633,5771000.0
2011-08-19,47.529998779296875,47.433998107910156,47.29999923706055,48.90999984741211,3714500.0
2011-08-22,48.30799865722656,47.84400177001953,47.4900016784668,48.39799880981445,2177500.0
2011-08-23,47.91400146484375,50.07400131225586,47.77000045776367,50.178001403808594,2490500.0
2011-08-24,49.67399978637695,50.78200149536133,49.33000183105469,50.847999572753906,2017000.0
2011-08-25,50.97800064086914,49.263999938964844,48.83399963378906,51.391998291015625,2698000.0
2011-08-26,49.0,50.183998107910156,48.29999923706055,50.5,2882000.0
2011-08-29,50.992000579833984,52.784000396728516,50.715999603271484,52.895999908447266,3356500.0
2011-08-30,52.65599822998047,53.066001892089844,51.948001861572266,53.49399948120117,2262500.0
2011-08-31,53.529998779296875,53.42399978637695,52.70600128173828,53.79999923706055,2074000.0
2011-09-01,53.512001037597656,53.12200164794922,52.88199996948242,53.99800109863281,2405500.0
2011-09-02,52.150001525878906,51.7400016784668,51.02199935913086,52.73400115966797,2913500.0
2011-09-06,50.4379997253418,50.95800018310547,49.630001068115234,51.29999923706055,3116000.0
2011-09-07,51.801998138427734,53.189998626708984,51.43000030517578,53.48400115966797,3016000.0
2011-09-08,52.69200134277344,51.698001861572266,51.2599983215332,53.055999755859375,2630000.0
2011-09-09,51.03799819946289,51.18600082397461,50.84600067138672,52.09400177001953,2957500.0
2011-09-12,50.54199981689453,52.04800033569336,50.31399917602539,52.082000732421875,1875500.0
2011-09-13,52.38399887084961,52.900001525878906,51.72600173950195,52.959999084472656,3459000.0
2011-09-14,52.83000183105469,53.92399978637695,52.00199890136719,54.70199966430664,3334500.0
2011-09-15,54.59400177001953,54.37200164794922,53.152000427246094,54.59400177001953,2117500.0
2011-09-16,54.59199905395508,54.41400146484375,53.400001525878906,54.645999908447266,2683500.0
2011-09-19,53.4900016784668,53.15999984741211,52.29999923706055,53.891998291015625,2083000.0
2011-09-20,53.236000061035156,52.731998443603516,52.38800048828125,53.917999267578125,2188000.0
2011-09-21,52.667999267578125,51.59600067138672,51.52399826049805,53.354000091552734,2858500.0
2011-09-22,50.29999923706055,51.77000045776367,50.20000076293945,52.70000076293945,3009500.0
2011-09-23,51.63800048828125,51.59600067138672,51.18199920654297,52.35599899291992,2825500.0
2011-09-26,52.119998931884766,52.81399917602539,51.13199996948242,52.88199996948242,2271500.0
2011-09-27,53.858001708984375,52.45800018310547,52.060001373291016,54.0,3125500.0
2011-09-28,52.41400146484375,50.86399841308594,50.79600143432617,52.54199981689453,2860000.0
2011-09-29,51.78799819946289,51.43600082397461,49.939998626708984,52.321998596191406,2610500.0
2011-09-30,50.70600128173828,49.279998779296875,49.25400161743164,51.279998779296875,2902500.0
2011-10-03,48.874000549316406,49.70000076293945,48.874000549316406,50.61800003051758,3616500.0
2011-10-04,49.07400131225586,50.47200012207031,47.65800094604492,50.5,3797000.0
2011-10-05,50.54800033569336,51.19599914550781,50.060001373291016,51.470001220703125,2353500.0
2011-10-06,51.369998931884766,53.290000915527344,50.880001068115234,53.42399978637695,3161500.0
2011-10-07,53.402000427246094,50.790000915527344,50.63199996948242,53.60599899291992,3999000.0
2011-10-10,51.900001525878906,53.21200180053711,51.65999984741211,53.52399826049805,3322500.0
2011-10-11,52.512001037597656,51.400001525878906,50.900001525878906,52.8380012512207,3896000.0
2011-10-12,52.099998474121094,51.91999816894531,51.183998107910156,52.29999923706055,3450000.0
2011-10-13,51.513999938964844,51.2599983215332,50.80799865722656,51.94200134277344,2305000.0
2011-10-14,51.79399871826172,51.94200134277344,51.4640007019043,52.237998962402344,2999500.0
2011-10-17,51.667999267578125,50.63999938964844,50.465999603271484,52.32400131225586,2623500.0
2011-10-18,50.709999084472656,52.012001037597656,49.86000061035156,52.18600082397461,2803500.0
2011-10-19,51.84600067138672,51.47200012207031,51.316001892089844,52.56999969482422,2719500.0
2011-10-20,51.44599914550781,52.290000915527344,51.29999923706055,52.86399841308594,3093000.0
2011-10-21,52.81399917602539,52.89799880981445,52.42399978637695,53.417999267578125,3366500.0
2011-10-24,52.85599899291992,53.737998962402344,52.85599899291992,53.93000030517578,3468500.0
2011-10-25,53.209999084472656,51.68600082397461,51.513999938964844,53.582000732421875,3298000.0
2011-10-26,52.36000061035156,52.68600082397461,52.097999572753906,53.279998779296875,3255500.0
2011-10-27,54.077999114990234,55.354000091552734,53.57400131225586,55.599998474121094,5818000.0
2011-10-28,55.06399917602539,56.0,54.709999084472656,56.152000427246094,3251500.0
2011-10-31,54.96799850463867,55.11199951171875,54.9640007019043,56.08000183105469,4769000.0
2011-11-01,52.055999755859375,50.375999450683594,50.0,53.597999572753906,7635000.0
2011-11-02,51.36600112915039,51.87799835205078,50.79999923706055,52.29999923706055,4210000.0
2011-11-03,52.20399856567383,53.709999084472656,51.481998443603516,54.034000396728516,3904000.0
2011-11-04,53.05799865722656,54.26599884033203,52.959999084472656,54.72800064086914,4559500.0
2011-11-07,54.821998596191406,55.02000045776367,53.83399963378906,55.097999572753906,3282500.0
2011-11-08,55.20399856567383,55.78799819946289,54.61000061035156,55.98400115966797,3386500.0
2011-11-09,54.30799865722656,53.15800094604492,52.97800064086914,54.715999603271484,3378000.0
2011-11-10,53.90800094604492,52.02000045776367,51.81999969482422,54.018001556396484,3998500.0
2011-11-11,52.95399856567383,52.7140007019043,51.85200119018555,53.327999114990234,3383000.0
2011-11-14,52.25199890136719,51.57600021362305,51.27000045776367,52.59400177001953,3718500.0
2011-11-15,51.33000183105469,51.50199890136719,50.75,52.02399826049805,3033000.0
2011-11-16,50.79999923706055,48.236000061035156,47.7859992980957,50.9119987487793,9497500.0
2011-11-17,48.22200012207031,47.61000061035156,47.04600143432617,48.53200149536133,7557000.0
2011-11-18,48.209999084472656,49.77799987792969,47.395999908447266,50.23400115966797,7697000.0
2011-11-21,48.73400115966797,48.305999755859375,47.80400085449219,49.29600143432617,4953000.0
2011-11-22,48.15999984741211,48.11399841308594,47.80799865722656,48.7400016784668,3280000.0
2011-11-23,47.30400085449219,47.805999755859375,47.099998474121094,48.44599914550781,4297000.0
2011-11-25,47.645999908447266,47.577999114990234,47.15399932861328,48.279998779296875,1081000.0
2011-11-28,48.358001708984375,49.0260009765625,48.19200134277344,49.08599853515625,3635000.0
2011-11-29,49.24399948120117,47.922000885009766,47.891998291015625,49.24399948120117,3101500.0
2011-11-30,49.284000396728516,49.85599899291992,49.03200149536133,49.944000244140625,3075500.0
2011-12-01,49.45600128173828,50.0,49.07600021362305,50.444000244140625,2733000.0
2011-12-02,50.875999450683594,50.6619987487793,49.99399948120117,51.95000076293945,3548500.0
2011-12-05,51.35200119018555,49.821998596191406,49.43000030517578,51.69200134277344,2995000.0
2011-12-06,49.810001373291016,49.768001556396484,49.36000061035156,50.15599822998047,2213000.0
2011-12-07,49.608001708984375,50.630001068115234,49.02000045776367,51.09400177001953,2663000.0
