Date,fkwlopen,fkwlclose,fkwllow,fkwlhigh,fkwlvolume
2010-05-10,2.200000047683716,2.3499999046325684,2.200000047683716,2.3499999046325684,9100.0
2010-05-11,2.25,2.240000009536743,2.130000114440918,2.3499999046325684,36600.0
2010-05-12,2.240000009536743,2.25,2.240000009536743,2.25,13700.0
2010-05-13,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,10400.0
2010-05-14,2.200000047683716,2.200000047683716,2.190000057220459,2.25,19500.0
2010-05-17,2.4000000953674316,2.450000047683716,2.359999895095825,2.5,131100.0
2010-05-18,2.4800000190734863,2.3499999046325684,2.25,2.549999952316284,40200.0
2010-05-19,2.299999952316284,2.2899999618530273,2.1500000953674316,2.3499999046325684,16900.0
2010-05-20,2.200000047683716,2.1500000953674316,2.1500000953674316,2.200000047683716,14200.0
2010-05-21,2.1500000953674316,2.200000047683716,2.0999999046325684,2.200000047683716,19400.0
2010-05-24,2.3399999141693115,2.3399999141693115,2.3399999141693115,2.3399999141693115,600.0
2010-05-25,2.1600000858306885,2.299999952316284,2.1500000953674316,2.299999952316284,2000.0
2010-05-26,2.3399999141693115,2.3399999141693115,2.1600000858306885,2.3399999141693115,15100.0
2010-05-27,2.200000047683716,2.299999952316284,2.180000066757202,2.299999952316284,7200.0
2010-05-28,2.1500000953674316,2.240000009536743,2.1500000953674316,2.240000009536743,13800.0
2010-06-01,2.140000104904175,2.1500000953674316,2.140000104904175,2.1500000953674316,2800.0
2010-06-02,2.1500000953674316,2.200000047683716,2.140000104904175,2.200000047683716,9000.0
2010-06-03,2.119999885559082,2.1700000762939453,2.109999895095825,2.1700000762939453,5600.0
2010-06-04,2.140000104904175,2.0999999046325684,2.0999999046325684,2.140000104904175,4000.0
2010-06-07,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,1400.0
2010-06-08,2.059999942779541,2.0999999046325684,2.049999952316284,2.0999999046325684,17300.0
2010-06-09,2.0999999046325684,2.059999942779541,2.049999952316284,2.0999999046325684,2000.0
2010-06-10,2.0199999809265137,2.0999999046325684,2.0199999809265137,2.0999999046325684,17800.0
2010-06-11,2.0999999046325684,2.059999942779541,2.059999942779541,2.0999999046325684,1500.0
2010-06-14,2.0999999046325684,2.1700000762939453,2.0999999046325684,2.1700000762939453,13000.0
2010-06-15,2.1700000762939453,2.180000066757202,2.0999999046325684,2.180000066757202,9400.0
2010-06-16,2.119999885559082,2.119999885559082,2.0199999809265137,2.130000114440918,12500.0
2010-06-17,2.1500000953674316,2.0999999046325684,2.0999999046325684,2.1700000762939453,9400.0
2010-06-18,2.119999885559082,2.200000047683716,2.119999885559082,2.200000047683716,40500.0
2010-06-21,2.200000047683716,2.049999952316284,2.0199999809265137,2.200000047683716,19000.0
2010-06-22,2.0999999046325684,2.109999895095825,2.0999999046325684,2.200000047683716,13300.0
2010-06-23,2.0999999046325684,2.119999885559082,2.0999999046325684,2.1500000953674316,8400.0
2010-06-24,2.140000104904175,2.0999999046325684,2.0999999046325684,2.140000104904175,2800.0
2010-06-25,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,1800.0
2010-06-28,2.069999933242798,2.049999952316284,2.049999952316284,2.0999999046325684,15400.0
2010-06-29,2.0199999809265137,2.0,2.0,2.049999952316284,24700.0
2010-06-30,2.0,2.0999999046325684,2.0,2.0999999046325684,2100.0
2010-07-01,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0.0
2010-07-02,2.0899999141693115,2.0,2.0,2.0899999141693115,4100.0
2010-07-06,1.9500000476837158,2.0,1.75,2.0,5700.0
2010-07-07,1.8799999952316284,1.899999976158142,1.8799999952316284,2.0,3700.0
2010-07-08,2.0,2.0,2.0,2.0,500.0
2010-07-09,1.899999976158142,1.9600000381469727,1.850000023841858,1.9600000381469727,44800.0
2010-07-12,1.899999976158142,1.7999999523162842,1.7999999523162842,1.899999976158142,37200.0
2010-07-13,1.8200000524520874,1.899999976158142,1.7999999523162842,1.899999976158142,15200.0
2010-07-14,1.850000023841858,1.9900000095367432,1.850000023841858,1.9900000095367432,8200.0
2010-07-15,2.0,2.0,2.0,2.0,600.0
2010-07-16,2.0,2.0,2.0,2.0,0.0
2010-07-19,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,500.0
2010-07-20,1.8200000524520874,1.9800000190734863,1.8200000524520874,1.9800000190734863,600.0
2010-07-21,1.899999976158142,1.9800000190734863,1.899999976158142,1.9800000190734863,1200.0
2010-07-22,1.9800000190734863,1.9800000190734863,1.9800000190734863,1.9800000190734863,0.0
2010-07-23,1.899999976158142,1.9299999475479126,1.899999976158142,1.9800000190734863,13800.0
2010-07-26,1.9800000190734863,1.9500000476837158,1.9299999475479126,2.0,27000.0
2010-07-27,1.9299999475479126,1.9500000476837158,1.9299999475479126,2.0,6700.0
2010-07-28,1.9500000476837158,1.8799999952316284,1.850000023841858,1.9500000476837158,20500.0
2010-07-29,1.909999966621399,2.0,1.909999966621399,2.0,2700.0
2010-07-30,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,800.0
2010-08-02,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,11200.0
2010-08-03,1.9199999570846558,2.049999952316284,1.8799999952316284,2.0799999237060547,209200.0
2010-08-04,2.0299999713897705,2.0,1.9700000286102295,2.0999999046325684,12600.0
2010-08-05,2.0,2.0299999713897705,2.0,2.0299999713897705,3300.0
2010-08-06,2.049999952316284,2.049999952316284,2.049999952316284,2.069999933242798,7400.0
2010-08-09,2.0,2.0199999809265137,1.909999966621399,2.0999999046325684,12900.0
2010-08-10,1.9199999570846558,1.9199999570846558,1.9199999570846558,1.9199999570846558,1900.0
2010-08-11,1.9199999570846558,1.9199999570846558,1.9199999570846558,1.9199999570846558,0.0
2010-08-12,1.9199999570846558,1.7799999713897705,1.5700000524520874,1.9299999475479126,36600.0
2010-08-13,1.8200000524520874,1.8600000143051147,1.8200000524520874,1.8600000143051147,15400.0
2010-08-16,1.8799999952316284,1.7000000476837158,1.649999976158142,1.8799999952316284,33300.0
2010-08-17,1.8700000047683716,1.75,1.75,1.8700000047683716,14800.0
2010-08-18,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,7500.0
2010-08-19,1.8799999952316284,1.8799999952316284,1.8200000524520874,1.8799999952316284,11900.0
2010-08-20,1.7999999523162842,1.7999999523162842,1.7599999904632568,1.7999999523162842,4200.0
2010-08-23,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1700.0
2010-08-24,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1300.0
2010-08-25,1.75,1.75,1.75,1.75,400.0
2010-08-26,1.75,1.75,1.600000023841858,1.75,15800.0
2010-08-27,1.75,1.75,1.75,1.75,500.0
2010-08-30,1.75,1.7000000476837158,1.7000000476837158,1.75,1800.0
2010-08-31,1.75,1.649999976158142,1.6200000047683716,1.75,10300.0
2010-09-01,1.649999976158142,1.7000000476837158,1.649999976158142,1.75,6200.0
2010-09-02,1.7999999523162842,1.7200000286102295,1.7200000286102295,1.7999999523162842,3700.0
2010-09-03,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,2000.0
2010-09-07,1.850000023841858,1.8700000047683716,1.7999999523162842,1.909999966621399,82300.0
2010-09-08,1.8700000047683716,1.8600000143051147,1.8600000143051147,1.8700000047683716,1600.0
2010-09-09,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,0.0
2010-09-10,1.8700000047683716,1.7000000476837158,1.6799999475479126,1.8700000047683716,30000.0
2010-09-13,1.7000000476837158,1.850000023841858,1.7000000476837158,1.850000023841858,19100.0
2010-09-14,1.850000023841858,1.899999976158142,1.850000023841858,1.909999966621399,147000.0
2010-09-15,1.899999976158142,1.9500000476837158,1.899999976158142,1.9600000381469727,39000.0
2010-09-16,1.9500000476837158,1.9900000095367432,1.9500000476837158,1.9900000095367432,41900.0
2010-09-17,1.9500000476837158,1.9800000190734863,1.9500000476837158,2.0,12100.0
2010-09-20,2.0,1.899999976158142,1.899999976158142,2.0,8900.0
2010-09-21,1.899999976158142,1.9199999570846558,1.899999976158142,1.9199999570846558,12200.0
2010-09-22,1.9500000476837158,2.059999942779541,1.9500000476837158,2.059999942779541,82200.0
2010-09-23,2.049999952316284,2.0399999618530273,2.0399999618530273,2.049999952316284,12800.0
2010-09-24,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,3500.0
2010-09-27,2.049999952316284,2.0199999809265137,2.0,2.049999952316284,3300.0
2010-09-28,1.9500000476837158,2.009999990463257,1.9500000476837158,2.009999990463257,5600.0
2010-09-29,2.0,1.9500000476837158,1.899999976158142,2.0,15000.0
2010-09-30,1.9700000286102295,1.9600000381469727,1.899999976158142,1.9700000286102295,2200.0
2010-10-01,1.940000057220459,1.9500000476837158,1.940000057220459,1.9600000381469727,2200.0
2010-10-04,1.899999976158142,1.899999976158142,1.899999976158142,1.9500000476837158,57500.0
2010-10-05,1.899999976158142,1.9199999570846558,1.899999976158142,1.9199999570846558,5500.0
2010-10-06,1.899999976158142,1.899999976158142,1.899999976158142,1.9500000476837158,26400.0
2010-10-07,1.899999976158142,2.0,1.899999976158142,2.0,5200.0
2010-10-08,2.0,2.0,1.9800000190734863,2.0,57400.0
2010-10-11,2.0,2.0399999618530273,1.9700000286102295,2.0399999618530273,20700.0
2010-10-12,2.009999990463257,2.0,1.9600000381469727,2.0899999141693115,59300.0
2010-10-13,2.1500000953674316,2.309999942779541,2.119999885559082,2.4800000190734863,389000.0
2010-10-14,2.3499999046325684,2.440000057220459,2.299999952316284,2.440000057220459,144100.0
2010-10-15,2.359999895095825,2.440000057220459,2.359999895095825,2.450000047683716,14000.0
2010-10-18,2.450000047683716,2.369999885559082,2.319999933242798,2.450000047683716,40200.0
2010-10-19,2.4000000953674316,2.4700000286102295,2.3499999046325684,2.490000009536743,49600.0
2010-10-20,2.4600000381469727,2.75,2.450000047683716,2.75,133200.0
2010-10-21,2.700000047683716,2.8399999141693115,2.6500000953674316,2.9000000953674316,41500.0
2010-10-22,2.740000009536743,2.7300000190734863,2.6700000762939453,2.8399999141693115,31300.0
2010-10-25,2.7300000190734863,2.6700000762939453,2.6500000953674316,2.7300000190734863,70700.0
2010-10-26,2.7200000286102295,2.6500000953674316,2.509999990463257,2.7200000286102295,3000.0
2010-10-27,2.6500000953674316,2.6500000953674316,2.549999952316284,2.6500000953674316,2000.0
2010-10-28,2.6500000953674316,2.5,2.5,2.6500000953674316,32200.0
2010-10-29,2.5,2.549999952316284,2.450000047683716,2.5999999046325684,20400.0
2010-11-01,2.5,2.5399999618530273,2.4800000190734863,2.569999933242798,22600.0
2010-11-02,2.5299999713897705,2.5299999713897705,2.5299999713897705,2.5299999713897705,500.0
2010-11-03,2.5999999046325684,2.5999999046325684,2.5,2.5999999046325684,49800.0
2010-11-04,2.5,2.509999990463257,2.5,2.75,40400.0
2010-11-05,2.5199999809265137,2.4800000190734863,2.4700000286102295,2.5999999046325684,67700.0
2010-11-08,2.4800000190734863,2.6500000953674316,2.4800000190734863,2.6500000953674316,4800.0
2010-11-09,2.5,2.5,2.5,2.6500000953674316,1100.0
2010-11-10,2.549999952316284,2.549999952316284,2.5,2.549999952316284,11400.0
2010-11-11,2.5,2.5,2.5,2.6500000953674316,14500.0
2010-11-12,2.4000000953674316,2.450000047683716,2.4000000953674316,2.6500000953674316,9200.0
2010-11-15,2.450000047683716,2.619999885559082,2.450000047683716,2.6700000762939453,83800.0
2010-11-16,2.390000104904175,2.3399999141693115,2.299999952316284,2.4000000953674316,45700.0
2010-11-17,2.3499999046325684,2.3499999046325684,2.299999952316284,2.4000000953674316,34700.0
2010-11-18,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,900.0
2010-11-19,2.299999952316284,2.3499999046325684,2.2699999809265137,2.3499999046325684,25900.0
2010-11-22,2.299999952316284,2.299999952316284,2.259999990463257,2.299999952316284,6300.0
2010-11-23,2.299999952316284,2.259999990463257,2.25,2.4000000953674316,16400.0
2010-11-24,2.25,2.450000047683716,2.25,2.450000047683716,11500.0
2010-11-26,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,500.0
2010-11-29,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,0.0
2010-11-30,2.299999952316284,2.3299999237060547,2.25,2.3499999046325684,63800.0
2010-12-01,2.25,2.25,2.200000047683716,2.299999952316284,36800.0
2010-12-02,2.2200000286102295,2.299999952316284,2.2200000286102295,2.3499999046325684,12700.0
2010-12-03,2.2200000286102295,2.3499999046325684,2.2200000286102295,2.440000057220459,17500.0
2010-12-06,2.3499999046325684,2.450000047683716,2.3499999046325684,2.450000047683716,14600.0
2010-12-07,2.359999895095825,2.359999895095825,2.359999895095825,2.5,31400.0
2010-12-08,2.450000047683716,2.4000000953674316,2.4000000953674316,2.5,17200.0
2010-12-09,2.4200000762939453,2.450000047683716,2.4100000858306885,2.5399999618530273,76800.0
2010-12-10,2.4000000953674316,2.2899999618530273,2.200000047683716,2.4000000953674316,132800.0
2010-12-13,2.25,2.180000066757202,2.180000066757202,2.259999990463257,75800.0
2010-12-14,2.1500000953674316,2.180000066757202,2.1500000953674316,2.299999952316284,29400.0
2010-12-15,2.25,2.25,2.25,2.25,4800.0
2010-12-16,2.1600000858306885,2.25,2.1600000858306885,2.25,1700.0
2010-12-17,2.25,2.25,2.25,2.25,2600.0
2010-12-20,2.25,2.25,2.25,2.25,0.0
2010-12-21,2.1700000762939453,2.25,2.1600000858306885,2.25,9800.0
2010-12-22,2.25,2.1600000858306885,2.1600000858306885,2.25,6600.0
2010-12-23,2.1600000858306885,2.2899999618530273,2.1600000858306885,2.2899999618530273,2500.0
2010-12-27,2.2100000381469727,2.259999990463257,2.2100000381469727,2.259999990463257,7900.0
2010-12-28,2.1600000858306885,2.25,2.1600000858306885,2.25,3000.0
2010-12-29,2.259999990463257,2.319999933242798,2.25,2.3499999046325684,3700.0
2010-12-30,2.3499999046325684,2.4000000953674316,2.3499999046325684,2.4000000953674316,5300.0
2010-12-31,2.4800000190734863,2.4800000190734863,2.4800000190734863,2.4800000190734863,200.0
2011-01-03,2.5,2.5299999713897705,2.4800000190734863,2.5299999713897705,15200.0
2011-01-04,2.25,2.4000000953674316,2.25,2.5299999713897705,7800.0
2011-01-05,2.4000000953674316,2.4000000953674316,2.3499999046325684,2.4000000953674316,3000.0
2011-01-06,2.4000000953674316,2.5299999713897705,2.4000000953674316,2.5299999713897705,16300.0
2011-01-07,2.549999952316284,2.450000047683716,2.450000047683716,2.549999952316284,13300.0
2011-01-10,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,0.0
2011-01-11,2.5,2.450000047683716,2.450000047683716,2.5,10100.0
2011-01-12,2.4000000953674316,2.359999895095825,2.3499999046325684,2.4100000858306885,22100.0
2011-01-13,2.4000000953674316,2.3499999046325684,2.3499999046325684,2.4000000953674316,4900.0
2011-01-14,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,3200.0
2011-01-18,2.4000000953674316,2.4000000953674316,2.3499999046325684,2.4000000953674316,4100.0
2011-01-19,2.3499999046325684,2.4000000953674316,2.3499999046325684,2.4000000953674316,5200.0
2011-01-20,2.3499999046325684,2.3499999046325684,2.140000104904175,2.3499999046325684,22900.0
2011-01-21,2.299999952316284,2.299999952316284,2.25,2.299999952316284,30400.0
2011-01-24,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0.0
2011-01-25,2.3499999046325684,2.3399999141693115,2.3399999141693115,2.3499999046325684,8200.0
2011-01-26,2.3499999046325684,2.4000000953674316,2.3499999046325684,2.4000000953674316,14000.0
2011-01-27,2.3499999046325684,2.2699999809265137,2.2699999809265137,2.369999885559082,13300.0
2011-01-28,2.2699999809265137,2.2300000190734863,2.2300000190734863,2.2699999809265137,2300.0
2011-01-31,2.25,2.25,2.25,2.299999952316284,4700.0
2011-02-01,2.25,2.200000047683716,2.200000047683716,2.25,18600.0
2011-02-02,2.25,2.25,2.25,2.25,7600.0
2011-02-03,2.25,2.3299999237060547,2.2200000286102295,2.3299999237060547,8900.0
2011-02-04,2.3299999237060547,2.3299999237060547,2.3299999237060547,2.3299999237060547,0.0
2011-02-07,2.2100000381469727,2.3499999046325684,2.2100000381469727,2.3499999046325684,8000.0
2011-02-08,2.0999999046325684,2.3499999046325684,2.0999999046325684,2.3499999046325684,1300.0
2011-02-09,2.2699999809265137,2.380000114440918,2.2699999809265137,2.380000114440918,9600.0
2011-02-10,2.380000114440918,2.390000104904175,2.380000114440918,2.4000000953674316,10100.0
2011-02-11,2.3299999237060547,2.4000000953674316,2.3299999237060547,2.4000000953674316,500.0
2011-02-14,2.4000000953674316,2.4000000953674316,2.25,2.4000000953674316,42700.0
2011-02-15,2.740000009536743,3.0299999713897705,2.4700000286102295,3.0999999046325684,719900.0
2011-02-16,3.0299999713897705,2.890000104904175,2.809999942779541,3.069999933242798,101400.0
2011-02-17,2.8499999046325684,2.869999885559082,2.630000114440918,2.890000104904175,26800.0
2011-02-18,2.890000104904175,2.9000000953674316,2.7899999618530273,2.9000000953674316,24700.0
2011-02-22,2.9200000762939453,2.990000009536743,2.799999952316284,2.990000009536743,23900.0
2011-02-23,2.990000009536743,2.9800000190734863,2.9200000762939453,3.0199999809265137,34400.0
2011-02-24,2.9000000953674316,3.0,2.9000000953674316,3.0,30300.0
2011-02-25,3.0,3.0,2.950000047683716,3.0,31000.0
2011-02-28,3.0,2.9700000286102295,2.930000066757202,3.0,9600.0
2011-03-01,2.9700000286102295,2.9700000286102295,2.9100000858306885,2.9800000190734863,7800.0
2011-03-02,3.200000047683716,2.9000000953674316,2.7699999809265137,3.200000047683716,18300.0
2011-03-03,2.8499999046325684,2.9000000953674316,2.809999942779541,2.950000047683716,13300.0
2011-03-04,2.9000000953674316,2.8499999046325684,2.799999952316284,2.9000000953674316,39100.0
2011-03-07,2.8499999046325684,2.8499999046325684,2.809999942779541,2.8499999046325684,25400.0
2011-03-08,2.8499999046325684,2.8499999046325684,2.799999952316284,2.8499999046325684,32200.0
2011-03-09,2.8499999046325684,2.799999952316284,2.799999952316284,2.8499999046325684,22000.0
2011-03-10,2.75,2.7899999618530273,2.75,2.799999952316284,1800.0
2011-03-11,2.75,2.799999952316284,2.75,2.799999952316284,2000.0
2011-03-14,2.7100000381469727,2.799999952316284,2.7100000381469727,2.799999952316284,700.0
2011-03-15,2.7100000381469727,2.799999952316284,2.7100000381469727,2.799999952316284,10800.0
2011-03-16,2.7300000190734863,2.759999990463257,2.7200000286102295,2.799999952316284,29400.0
2011-03-17,2.799999952316284,2.740000009536743,2.7300000190734863,2.799999952316284,37200.0
2011-03-18,2.75,2.75,2.75,2.7899999618530273,11500.0
2011-03-21,2.75,2.740000009536743,2.700000047683716,2.799999952316284,29400.0
2011-03-22,2.8499999046325684,2.799999952316284,2.700000047683716,2.8499999046325684,13800.0
2011-03-23,2.7899999618530273,2.759999990463257,2.700000047683716,2.809999942779541,63100.0
2011-03-24,2.7899999618530273,2.7300000190734863,2.700000047683716,2.7899999618530273,15300.0
2011-03-25,2.7100000381469727,2.700000047683716,2.6700000762939453,2.740000009536743,64000.0
2011-03-28,2.740000009536743,2.9000000953674316,2.690000057220459,2.9000000953674316,85900.0
2011-03-29,2.869999885559082,2.7300000190734863,2.700000047683716,2.9200000762939453,167100.0
2011-03-30,2.799999952316284,2.799999952316284,2.799999952316284,2.890000104904175,40500.0
2011-03-31,2.880000114440918,2.8499999046325684,2.799999952316284,2.880000114440918,7400.0
2011-04-01,2.799999952316284,2.7200000286102295,2.6700000762939453,2.799999952316284,43600.0
2011-04-04,2.7799999713897705,2.740000009536743,2.640000104904175,2.799999952316284,20000.0
2011-04-05,2.7899999618530273,2.7699999809265137,2.7699999809265137,2.7899999618530273,1400.0
2011-04-06,2.7899999618530273,2.7899999618530273,2.7899999618530273,2.7899999618530273,1200.0
2011-04-07,2.7799999713897705,2.7799999713897705,2.759999990463257,2.7799999713897705,39100.0
2011-04-08,2.690000057220459,2.799999952316284,2.690000057220459,2.869999885559082,41100.0
2011-04-11,2.799999952316284,2.799999952316284,2.799999952316284,2.8399999141693115,25600.0
2011-04-12,2.799999952316284,2.799999952316284,2.75,2.799999952316284,7700.0
2011-04-13,2.799999952316284,2.799999952316284,2.75,2.799999952316284,6300.0
2011-04-14,2.75,2.799999952316284,2.75,2.799999952316284,4700.0
2011-04-15,2.7799999713897705,2.7699999809265137,2.7699999809265137,2.799999952316284,20500.0
2011-04-18,2.7699999809265137,2.799999952316284,2.7699999809265137,2.8499999046325684,202700.0
2011-04-19,2.799999952316284,2.859999895095825,2.7799999713897705,2.859999895095825,130200.0
2011-04-20,2.9000000953674316,3.0899999141693115,2.9000000953674316,3.0999999046325684,106800.0
2011-04-21,3.0799999237060547,3.0399999618530273,3.009999990463257,3.0799999237060547,35200.0
2011-04-25,3.0399999618530273,2.9200000762939453,2.9200000762939453,3.0399999618530273,59200.0
2011-04-26,2.9200000762939453,2.9700000286102295,2.9200000762939453,3.0199999809265137,10200.0
2011-04-27,2.9700000286102295,2.9800000190734863,2.9600000381469727,2.9800000190734863,23000.0
2011-04-28,2.990000009536743,2.9800000190734863,2.9800000190734863,2.990000009536743,4800.0
2011-04-29,2.9000000953674316,3.0,2.9000000953674316,3.0,48000.0
2011-05-02,3.0,3.049999952316284,2.9800000190734863,3.049999952316284,44200.0
2011-05-03,3.049999952316284,3.049999952316284,3.0,3.049999952316284,8400.0
2011-05-04,3.0799999237060547,3.0299999713897705,3.0,3.0799999237060547,65000.0
2011-05-05,3.0299999713897705,3.0199999809265137,2.9700000286102295,3.059999942779541,31700.0
2011-05-06,2.990000009536743,3.0,2.9000000953674316,3.0,17000.0
2011-05-09,3.0,3.0,2.9000000953674316,3.0,10600.0
2011-05-10,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,500.0
2011-05-11,2.950000047683716,2.9700000286102295,2.950000047683716,2.9700000286102295,6200.0
2011-05-12,2.930000066757202,2.990000009536743,2.9000000953674316,2.990000009536743,35600.0
2011-05-13,2.9200000762939453,2.9000000953674316,2.799999952316284,2.950000047683716,59500.0
2011-05-16,2.0999999046325684,2.359999895095825,2.0999999046325684,2.490000009536743,509100.0
2011-05-17,2.309999942779541,2.390000104904175,2.259999990463257,2.390000104904175,12500.0
2011-05-18,2.299999952316284,2.359999895095825,2.299999952316284,2.4000000953674316,7700.0
2011-05-19,2.359999895095825,2.4000000953674316,2.3499999046325684,2.430000066757202,8100.0
2011-05-20,2.5,2.569999933242798,2.3299999237060547,2.569999933242798,6900.0
2011-05-23,2.549999952316284,2.4000000953674316,2.3499999046325684,2.549999952316284,42400.0
2011-05-24,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,5000.0
2011-05-25,2.369999885559082,2.319999933242798,2.25,2.369999885559082,71200.0
2011-05-26,2.25,2.25,2.25,2.259999990463257,17900.0
2011-05-27,2.2300000190734863,2.299999952316284,2.200000047683716,2.299999952316284,4300.0
2011-05-31,2.299999952316284,2.3299999237060547,2.299999952316284,2.4000000953674316,79300.0
2011-06-01,2.3299999237060547,2.2699999809265137,2.2699999809265137,2.4000000953674316,107500.0
2011-06-02,2.3499999046325684,2.3499999046325684,2.299999952316284,2.440000057220459,57700.0
2011-06-03,2.3299999237060547,2.490000009536743,2.3299999237060547,2.490000009536743,30700.0
2011-06-06,2.369999885559082,2.3499999046325684,2.3499999046325684,2.369999885559082,12000.0
2011-06-07,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,0.0
2011-06-08,2.369999885559082,2.3499999046325684,2.3499999046325684,2.369999885559082,16600.0
2011-06-09,2.369999885559082,2.369999885559082,2.3499999046325684,2.369999885559082,26000.0
2011-06-10,2.4000000953674316,2.450000047683716,2.390000104904175,2.450000047683716,4500.0
2011-06-13,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,0.0
2011-06-14,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,1300.0
2011-06-15,2.380000114440918,2.380000114440918,2.380000114440918,2.380000114440918,500.0
2011-06-16,2.430000066757202,2.450000047683716,2.380000114440918,2.450000047683716,16100.0
2011-06-17,2.4100000858306885,2.4600000381469727,2.4100000858306885,2.4600000381469727,9100.0
2011-06-20,2.4800000190734863,2.450000047683716,2.450000047683716,2.559999942779541,18800.0
2011-06-21,2.450000047683716,2.4000000953674316,2.369999885559082,2.5,23400.0
2011-06-22,2.450000047683716,2.3499999046325684,2.3399999141693115,2.450000047683716,68300.0
2011-06-23,2.369999885559082,2.3499999046325684,2.3499999046325684,2.369999885559082,29600.0
2011-06-24,2.4000000953674316,2.369999885559082,2.369999885559082,2.4000000953674316,16000.0
2011-06-27,2.4000000953674316,2.4000000953674316,2.359999895095825,2.4100000858306885,25500.0
2011-06-28,2.4100000858306885,2.430000066757202,2.4100000858306885,2.430000066757202,3500.0
2011-06-29,2.430000066757202,2.450000047683716,2.430000066757202,2.569999933242798,25500.0
2011-06-30,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,500.0
2011-07-01,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,8000.0
2011-07-05,2.5,2.4100000858306885,2.4000000953674316,2.5,3600.0
2011-07-06,2.490000009536743,2.490000009536743,2.490000009536743,2.490000009536743,500.0
2011-07-07,2.4200000762939453,2.4100000858306885,2.4100000858306885,2.490000009536743,4200.0
2011-07-08,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,500.0
2011-07-11,2.4200000762939453,2.4000000953674316,2.380000114440918,2.4200000762939453,8500.0
2011-07-12,2.5,2.5,2.5,2.5199999809265137,43100.0
2011-07-13,2.5,2.509999990463257,2.5,2.5199999809265137,31600.0
2011-07-14,2.509999990463257,2.4700000286102295,2.4700000286102295,2.509999990463257,51400.0
2011-07-15,2.450000047683716,2.4600000381469727,2.4100000858306885,2.4600000381469727,9000.0
2011-07-18,2.4600000381469727,2.450000047683716,2.450000047683716,2.4600000381469727,7500.0
2011-07-19,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,1000.0
2011-07-20,2.4800000190734863,2.4000000953674316,2.4000000953674316,2.4800000190734863,21000.0
2011-07-21,2.4100000858306885,2.4000000953674316,2.4000000953674316,2.4100000858306885,2300.0
2011-07-22,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0.0
2011-07-25,2.380000114440918,2.359999895095825,2.359999895095825,2.380000114440918,6200.0
2011-07-26,2.359999895095825,2.380000114440918,2.359999895095825,2.380000114440918,10500.0
2011-07-27,2.380000114440918,2.369999885559082,2.359999895095825,2.4000000953674316,16500.0
2011-07-28,2.359999895095825,2.3499999046325684,2.3499999046325684,2.359999895095825,39200.0
2011-07-29,2.3499999046325684,2.3299999237060547,2.3299999237060547,2.3499999046325684,3500.0
2011-08-01,2.3299999237060547,2.309999942779541,2.309999942779541,2.3299999237060547,29400.0
2011-08-02,2.259999990463257,2.309999942779541,2.259999990463257,2.309999942779541,1800.0
2011-08-03,2.309999942779541,2.309999942779541,2.309999942779541,2.309999942779541,0.0
2011-08-04,2.259999990463257,2.3499999046325684,2.25,2.4000000953674316,67100.0
2011-08-05,2.3499999046325684,2.299999952316284,2.299999952316284,2.3499999046325684,1500.0
2011-08-08,2.2899999618530273,2.0199999809265137,2.0,2.2899999618530273,81300.0
2011-08-09,2.240000009536743,2.240000009536743,2.240000009536743,2.240000009536743,200.0
2011-08-10,2.240000009536743,2.240000009536743,2.240000009536743,2.240000009536743,0.0
2011-08-11,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,100.0
