Date,ahpiopen,ahpiclose,ahpilow,ahpihigh,ahpivolume
2010-12-15,8.5,8.5,8.5,8.5,0.0
2010-12-16,8.0,8.220000267028809,8.0,8.239999771118164,2300.0
2010-12-17,8.920000076293945,8.920000076293945,8.920000076293945,8.920000076293945,500.0
2010-12-20,8.9399995803833,8.5600004196167,8.399999618530273,9.0,3600.0
2010-12-21,8.119999885559082,8.520000457763672,8.0600004196167,8.520000457763672,800.0
2010-12-22,9.420000076293945,8.899999618530273,8.600000381469727,9.5,3900.0
2010-12-23,9.460000038146973,9.34000015258789,8.9399995803833,9.579999923706055,2400.0
2010-12-27,8.380000114440918,9.180000305175781,8.380000114440918,9.180000305175781,100.0
2010-12-28,8.220000267028809,7.400000095367432,7.300000190734863,8.699999809265137,54100.0
2010-12-29,7.739999771118164,7.960000038146973,7.739999771118164,8.239999771118164,9500.0
2010-12-30,8.399999618530273,8.5600004196167,8.100000381469727,8.699999809265137,3500.0
2010-12-31,8.619999885559082,8.600000381469727,8.460000038146973,8.760000228881836,2300.0
2011-01-03,8.699999809265137,8.399999618530273,8.0,8.699999809265137,1400.0
2011-01-04,8.260000228881836,8.920000076293945,8.260000228881836,9.0,2300.0
2011-01-05,8.260000228881836,8.899999618530273,8.220000267028809,8.899999618530273,1000.0
2011-01-06,8.220000267028809,8.760000228881836,8.199999809265137,8.859999656677246,1100.0
2011-01-07,8.220000267028809,8.640000343322754,8.220000267028809,8.880000114440918,3100.0
2011-01-10,8.899999618530273,8.300000190734863,8.199999809265137,8.899999618530273,1900.0
2011-01-11,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0.0
2011-01-12,8.739999771118164,8.739999771118164,8.300000190734863,8.739999771118164,2600.0
2011-01-13,8.239999771118164,8.680000305175781,8.140000343322754,8.720000267028809,3100.0
2011-01-14,8.220000267028809,8.680000305175781,8.220000267028809,8.680000305175781,700.0
2011-01-18,8.680000305175781,8.680000305175781,8.680000305175781,8.680000305175781,0.0
2011-01-19,8.5,8.5,8.5,8.5,400.0
2011-01-20,8.420000076293945,8.65999984741211,8.399999618530273,8.65999984741211,2600.0
2011-01-21,8.619999885559082,8.65999984741211,8.619999885559082,8.65999984741211,800.0
2011-01-24,8.399999618530273,8.399999618530273,8.399999618530273,8.420000076293945,33400.0
2011-01-25,8.380000114440918,8.399999618530273,8.34000015258789,8.399999618530273,3600.0
2011-01-26,8.479999542236328,8.640000343322754,8.479999542236328,8.640000343322754,100.0
2011-01-27,8.359999656677246,8.640000343322754,8.359999656677246,8.640000343322754,1600.0
2011-01-28,8.600000381469727,8.800000190734863,8.600000381469727,8.800000190734863,10000.0
2011-01-31,8.779999732971191,8.600000381469727,8.4399995803833,8.800000190734863,1200.0
2011-02-01,8.600000381469727,8.779999732971191,8.600000381469727,8.779999732971191,1600.0
2011-02-02,8.779999732971191,8.779999732971191,8.779999732971191,8.779999732971191,0.0
2011-02-03,8.779999732971191,8.779999732971191,8.779999732971191,8.779999732971191,0.0
2011-02-04,8.819999694824219,8.899999618530273,8.819999694824219,8.899999618530273,200.0
2011-02-07,8.5,9.020000457763672,8.5,9.039999961853027,3500.0
2011-02-08,8.4399995803833,9.039999961853027,8.4399995803833,9.199999809265137,900.0
2011-02-09,9.0,9.0,8.819999694824219,9.020000457763672,4500.0
2011-02-10,9.0,9.0,8.720000267028809,9.020000457763672,2800.0
2011-02-11,8.979999542236328,9.0,8.65999984741211,9.039999961853027,6500.0
2011-02-14,9.15999984741211,9.5600004196167,8.399999618530273,10.079999923706055,7300.0
2011-02-15,9.5600004196167,10.680000305175781,8.819999694824219,11.619999885559082,6900.0
2011-02-16,10.5,9.600000381469727,9.479999542236328,11.319999694824219,5200.0
2011-02-17,9.600000381469727,10.180000305175781,8.979999542236328,10.899999618530273,13800.0
2011-02-18,10.239999771118164,9.699999809265137,9.420000076293945,10.260000228881836,6000.0
2011-02-22,9.819999694824219,9.800000190734863,9.239999771118164,10.779999732971191,9700.0
2011-02-23,10.140000343322754,9.640000343322754,9.420000076293945,10.180000305175781,2600.0
2011-02-24,9.720000267028809,9.539999961853027,9.5,9.960000038146973,1000.0
2011-02-25,9.680000305175781,9.960000038146973,9.680000305175781,9.960000038146973,2000.0
2011-02-28,9.600000381469727,9.420000076293945,9.279999732971191,10.020000457763672,900.0
2011-03-01,9.640000343322754,9.399999618530273,8.800000190734863,9.65999984741211,2200.0
2011-03-02,9.359999656677246,9.199999809265137,8.720000267028809,10.279999732971191,4400.0
2011-03-03,9.380000114440918,10.020000457763672,9.119999885559082,10.0600004196167,4800.0
2011-03-04,9.819999694824219,9.300000190734863,9.300000190734863,10.020000457763672,800.0
2011-03-07,9.899999618530273,9.720000267028809,9.0600004196167,10.180000305175781,7700.0
2011-03-08,9.640000343322754,9.880000114440918,9.640000343322754,9.979999542236328,300.0
2011-03-09,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,0.0
2011-03-10,9.539999961853027,9.140000343322754,9.020000457763672,9.539999961853027,1600.0
2011-03-11,9.300000190734863,8.819999694824219,8.739999771118164,9.300000190734863,6500.0
2011-03-14,8.380000114440918,8.640000343322754,8.380000114440918,9.399999618530273,2500.0
2011-03-15,8.640000343322754,8.640000343322754,8.640000343322754,8.640000343322754,0.0
2011-03-16,8.460000038146973,8.399999618530273,8.399999618530273,8.979999542236328,1000.0
2011-03-17,8.420000076293945,8.640000343322754,8.399999618530273,8.640000343322754,700.0
2011-03-18,8.619999885559082,8.600000381469727,8.600000381469727,8.640000343322754,2200.0
2011-03-21,8.380000114440918,8.359999656677246,8.359999656677246,8.380000114440918,200.0
2011-03-22,8.399999618530273,8.4399995803833,8.359999656677246,8.579999923706055,3100.0
2011-03-23,8.539999961853027,8.579999923706055,8.539999961853027,8.579999923706055,300.0
2011-03-24,8.5,8.5,8.5,8.520000457763672,1100.0
2011-03-25,8.5,9.100000381469727,8.399999618530273,9.140000343322754,3800.0
2011-03-28,9.199999809265137,8.539999961853027,8.479999542236328,9.220000267028809,1900.0
2011-03-29,9.079999923706055,8.859999656677246,8.720000267028809,9.079999923706055,200.0
2011-03-30,8.859999656677246,8.779999732971191,8.539999961853027,8.859999656677246,4800.0
2011-03-31,8.479999542236328,8.819999694824219,8.479999542236328,8.920000076293945,3000.0
2011-04-01,8.859999656677246,8.760000228881836,8.760000228881836,8.859999656677246,300.0
2011-04-04,8.5600004196167,8.699999809265137,8.5600004196167,8.699999809265137,100.0
2011-04-05,8.520000457763672,9.199999809265137,8.520000457763672,9.199999809265137,2100.0
2011-04-06,9.15999984741211,9.0,8.4399995803833,9.180000305175781,2600.0
2011-04-07,8.699999809265137,8.65999984741211,8.600000381469727,9.0,2800.0
2011-04-08,9.119999885559082,8.65999984741211,8.65999984741211,9.119999885559082,200.0
2011-04-11,8.819999694824219,8.800000190734863,8.800000190734863,8.819999694824219,300.0
2011-04-12,8.819999694824219,8.5600004196167,8.5600004196167,8.819999694824219,200.0
2011-04-13,8.5600004196167,8.5600004196167,8.5600004196167,8.5600004196167,0.0
2011-04-14,8.479999542236328,8.479999542236328,8.479999542236328,8.479999542236328,100.0
2011-04-15,8.479999542236328,8.479999542236328,8.479999542236328,8.479999542236328,0.0
2011-04-18,8.479999542236328,8.479999542236328,8.479999542236328,8.479999542236328,0.0
2011-04-19,8.5,8.399999618530273,8.399999618530273,8.5,1700.0
2011-04-20,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0.0
2011-04-21,8.4399995803833,8.420000076293945,8.420000076293945,8.4399995803833,3700.0
2011-04-25,8.420000076293945,8.420000076293945,8.420000076293945,8.420000076293945,900.0
2011-04-26,8.420000076293945,8.420000076293945,8.420000076293945,8.420000076293945,0.0
2011-04-27,8.539999961853027,8.539999961853027,8.539999961853027,8.539999961853027,100.0
2011-04-28,8.420000076293945,8.5,8.399999618530273,8.5,500.0
2011-04-29,8.460000038146973,8.520000457763672,8.460000038146973,8.520000457763672,100.0
2011-05-02,8.420000076293945,8.479999542236328,8.420000076293945,8.479999542236328,500.0
2011-05-03,8.619999885559082,8.640000343322754,8.619999885559082,8.640000343322754,1000.0
2011-05-04,8.4399995803833,8.479999542236328,8.399999618530273,8.5,24200.0
2011-05-05,8.579999923706055,8.34000015258789,8.34000015258789,8.579999923706055,900.0
2011-05-06,8.5,8.5,8.5,8.5,0.0
2011-05-09,8.399999618530273,8.380000114440918,8.380000114440918,8.399999618530273,900.0
2011-05-10,8.380000114440918,8.399999618530273,8.380000114440918,8.399999618530273,1100.0
2011-05-11,8.380000114440918,8.380000114440918,8.380000114440918,8.380000114440918,100.0
2011-05-12,8.359999656677246,8.5,8.359999656677246,8.5,1700.0
2011-05-13,8.399999618530273,8.399999618530273,8.380000114440918,8.399999618530273,12500.0
2011-05-16,8.279999732971191,8.279999732971191,8.279999732971191,8.279999732971191,100.0
2011-05-17,8.300000190734863,8.319999694824219,8.300000190734863,8.319999694824219,1600.0
2011-05-18,8.34000015258789,8.4399995803833,8.119999885559082,8.4399995803833,8900.0
2011-05-19,8.460000038146973,8.300000190734863,8.199999809265137,8.460000038146973,1000.0
2011-05-20,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,200.0
2011-05-23,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0.0
2011-05-24,8.220000267028809,8.220000267028809,8.020000457763672,8.220000267028809,7500.0
2011-05-25,8.15999984741211,8.119999885559082,8.100000381469727,8.15999984741211,2500.0
2011-05-26,8.119999885559082,8.119999885559082,8.119999885559082,8.119999885559082,0.0
2011-05-27,8.119999885559082,8.119999885559082,8.119999885559082,8.119999885559082,0.0
2011-05-31,8.359999656677246,8.300000190734863,7.960000038146973,8.359999656677246,2200.0
2011-06-01,8.260000228881836,8.119999885559082,8.119999885559082,8.420000076293945,1500.0
2011-06-02,8.279999732971191,8.260000228881836,8.079999923706055,8.420000076293945,900.0
2011-06-03,8.220000267028809,8.220000267028809,8.220000267028809,8.220000267028809,100.0
2011-06-06,8.239999771118164,8.239999771118164,8.239999771118164,8.239999771118164,100.0
2011-06-07,8.279999732971191,8.279999732971191,8.279999732971191,8.279999732971191,100.0
2011-06-08,8.279999732971191,8.279999732971191,8.279999732971191,8.279999732971191,0.0
2011-06-09,8.460000038146973,8.180000305175781,8.100000381469727,8.5,800.0
2011-06-10,8.119999885559082,8.0600004196167,7.960000038146973,8.34000015258789,7200.0
2011-06-13,7.940000057220459,7.900000095367432,7.900000095367432,8.0,1400.0
2011-06-14,7.900000095367432,7.900000095367432,7.900000095367432,7.920000076293945,15900.0
2011-06-15,8.319999694824219,7.920000076293945,7.840000152587891,8.319999694824219,1500.0
2011-06-16,7.840000152587891,8.0,7.840000152587891,8.0,100.0
2011-06-17,7.860000133514404,8.140000343322754,7.860000133514404,8.180000305175781,1500.0
2011-06-20,7.920000076293945,8.119999885559082,7.920000076293945,8.119999885559082,700.0
2011-06-21,8.140000343322754,8.180000305175781,7.960000038146973,8.359999656677246,900.0
2011-06-22,8.180000305175781,8.180000305175781,8.180000305175781,8.180000305175781,0.0
2011-06-23,8.180000305175781,8.180000305175781,8.180000305175781,8.180000305175781,0.0
2011-06-24,8.15999984741211,7.900000095367432,7.900000095367432,8.239999771118164,2700.0
2011-06-27,8.479999542236328,7.78000020980835,7.78000020980835,8.479999542236328,2500.0
2011-06-28,8.0,8.199999809265137,7.699999809265137,8.199999809265137,2200.0
2011-06-29,7.840000152587891,8.180000305175781,7.739999771118164,8.180000305175781,800.0
2011-06-30,8.15999984741211,8.079999923706055,7.860000133514404,8.380000114440918,700.0
2011-07-01,8.020000457763672,8.140000343322754,8.020000457763672,8.34000015258789,1000.0
2011-07-05,8.140000343322754,8.15999984741211,8.140000343322754,8.359999656677246,300.0
2011-07-06,8.039999961853027,7.800000190734863,7.699999809265137,8.039999961853027,300.0
2011-07-07,8.260000228881836,8.380000114440918,8.260000228881836,8.800000190734863,10400.0
2011-07-08,8.720000267028809,8.020000457763672,7.840000152587891,8.84000015258789,4800.0
2011-07-11,8.020000457763672,8.15999984741211,8.020000457763672,8.579999923706055,1900.0
2011-07-12,8.199999809265137,8.0600004196167,8.0600004196167,8.399999618530273,1300.0
2011-07-13,8.119999885559082,8.100000381469727,7.860000133514404,8.119999885559082,400.0
2011-07-14,7.860000133514404,8.180000305175781,7.860000133514404,8.239999771118164,800.0
2011-07-15,8.140000343322754,8.039999961853027,8.039999961853027,8.140000343322754,200.0
2011-07-18,7.820000171661377,8.100000381469727,7.760000228881836,8.100000381469727,900.0
2011-07-19,8.180000305175781,8.180000305175781,8.180000305175781,8.180000305175781,0.0
2011-07-20,7.820000171661377,7.760000228881836,7.760000228881836,7.820000171661377,1900.0
2011-07-21,8.0,7.800000190734863,7.800000190734863,8.0,300.0
2011-07-22,7.800000190734863,8.0,7.739999771118164,8.0,4600.0
2011-07-25,7.880000114440918,7.920000076293945,7.880000114440918,8.0,1600.0
2011-07-26,8.079999923706055,7.800000190734863,7.800000190734863,8.079999923706055,600.0
2011-07-27,7.71999979019165,7.599999904632568,7.5,7.71999979019165,2100.0
2011-07-28,7.639999866485596,7.599999904632568,7.5,7.639999866485596,5300.0
2011-07-29,7.679999828338623,7.579999923706055,7.5,7.71999979019165,500.0
2011-08-01,7.559999942779541,7.5,7.5,7.699999809265137,5100.0
2011-08-02,7.5,7.5,7.5,7.5,0.0
2011-08-03,7.539999961853027,7.539999961853027,7.539999961853027,7.539999961853027,200.0
2011-08-04,7.599999904632568,7.5,7.5,7.679999828338623,2900.0
2011-08-05,7.539999961853027,7.380000114440918,7.380000114440918,7.539999961853027,1600.0
2011-08-08,7.380000114440918,7.320000171661377,7.300000190734863,7.679999828338623,4500.0
2011-08-09,9.380000114440918,7.139999866485596,6.940000057220459,9.380000114440918,1700.0
2011-08-10,7.159999847412109,7.980000019073486,7.099999904632568,7.980000019073486,2300.0
2011-08-11,7.980000019073486,7.980000019073486,7.980000019073486,7.980000019073486,100.0
2011-08-12,8.0,7.880000114440918,7.099999904632568,8.0,1900.0
2011-08-15,7.199999809265137,7.5,7.199999809265137,7.579999923706055,100.0
2011-08-16,7.5,7.5,7.5,7.5,0.0
2011-08-17,7.099999904632568,7.460000038146973,7.099999904632568,7.599999904632568,800.0
2011-08-18,7.679999828338623,7.579999923706055,7.579999923706055,7.679999828338623,300.0
2011-08-19,7.559999942779541,7.199999809265137,7.099999904632568,7.559999942779541,1000.0
2011-08-22,7.199999809265137,7.119999885559082,6.880000114440918,7.199999809265137,1100.0
2011-08-23,7.059999942779541,7.059999942779541,6.739999771118164,7.239999771118164,1600.0
2011-08-24,6.840000152587891,6.900000095367432,6.800000190734863,7.199999809265137,2800.0
2011-08-25,6.820000171661377,7.0,6.820000171661377,7.21999979019165,13800.0
2011-08-26,7.0,6.900000095367432,6.619999885559082,7.679999828338623,6200.0
2011-08-29,6.840000152587891,6.679999828338623,6.679999828338623,7.480000019073486,900.0
2011-08-30,6.940000057220459,7.099999904632568,6.760000228881836,7.519999980926514,7000.0
2011-08-31,7.239999771118164,7.199999809265137,7.199999809265137,7.239999771118164,500.0
2011-09-01,7.119999885559082,7.0,6.980000019073486,7.380000114440918,1900.0
2011-09-02,6.840000152587891,6.840000152587891,6.71999979019165,7.199999809265137,2000.0
2011-09-06,6.800000190734863,7.099999904632568,6.800000190734863,7.320000171661377,1100.0
2011-09-07,7.639999866485596,8.0,7.5,8.0,7700.0
2011-09-08,7.579999923706055,7.980000019073486,7.579999923706055,7.980000019073486,1700.0
2011-09-09,7.940000057220459,7.880000114440918,7.800000190734863,7.940000057220459,600.0
2011-09-12,7.800000190734863,7.579999923706055,7.5,7.800000190734863,500.0
2011-09-13,7.579999923706055,7.579999923706055,7.21999979019165,7.579999923706055,1900.0
2011-09-14,7.579999923706055,7.579999923706055,7.579999923706055,7.579999923706055,400.0
2011-09-15,7.360000133514404,7.599999904632568,7.239999771118164,7.599999904632568,1600.0
2011-09-16,7.980000019073486,7.980000019073486,7.920000076293945,7.980000019073486,1500.0
2011-09-19,7.900000095367432,7.920000076293945,7.900000095367432,7.980000019073486,700.0
2011-09-20,7.900000095367432,7.920000076293945,7.599999904632568,7.920000076293945,700.0
2011-09-21,7.920000076293945,7.920000076293945,7.920000076293945,7.920000076293945,0.0
2011-09-22,7.71999979019165,7.78000020980835,7.0,7.78000020980835,2900.0
2011-09-23,7.71999979019165,7.460000038146973,7.420000076293945,7.920000076293945,300.0
2011-09-26,7.460000038146973,7.460000038146973,7.460000038146973,7.460000038146973,0.0
2011-09-27,7.300000190734863,7.300000190734863,7.300000190734863,7.699999809265137,800.0
2011-09-28,7.0,7.239999771118164,7.0,7.840000152587891,1000.0
2011-09-29,7.239999771118164,7.239999771118164,7.239999771118164,7.239999771118164,0.0
2011-09-30,7.239999771118164,7.239999771118164,7.239999771118164,7.239999771118164,0.0
2011-10-03,7.699999809265137,7.300000190734863,7.260000228881836,7.820000171661377,3000.0
2011-10-04,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,0.0
2011-10-05,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,0.0
2011-10-06,7.539999961853027,7.5,7.5,7.579999923706055,700.0
2011-10-07,7.5,7.5,7.5,7.5,0.0
2011-10-10,7.159999847412109,7.159999847412109,7.159999847412109,7.159999847412109,100.0
2011-10-11,7.159999847412109,7.159999847412109,7.159999847412109,7.159999847412109,0.0
2011-10-12,7.159999847412109,7.159999847412109,7.159999847412109,7.159999847412109,0.0
2011-10-13,6.920000076293945,7.460000038146973,6.900000095367432,7.460000038146973,24200.0
2011-10-14,7.420000076293945,7.5,7.420000076293945,7.5,600.0
2011-10-17,6.760000228881836,7.059999942779541,6.760000228881836,7.5,3500.0
2011-10-18,6.840000152587891,6.840000152587891,6.840000152587891,6.840000152587891,100.0
2011-10-19,7.079999923706055,7.179999828338623,6.880000114440918,7.239999771118164,2600.0
2011-10-20,7.179999828338623,7.179999828338623,7.179999828338623,7.179999828338623,0.0
2011-10-21,7.099999904632568,7.340000152587891,7.099999904632568,7.440000057220459,4400.0
2011-10-24,7.320000171661377,7.139999866485596,7.119999885559082,7.340000152587891,800.0
2011-10-25,7.340000152587891,7.239999771118164,7.239999771118164,7.340000152587891,500.0
2011-10-26,7.099999904632568,7.320000171661377,7.099999904632568,7.320000171661377,4600.0
2011-10-27,7.340000152587891,7.400000095367432,7.199999809265137,7.5,2400.0
2011-10-28,7.340000152587891,7.5,7.340000152587891,7.5,1100.0
2011-10-31,7.320000171661377,7.159999847412109,7.159999847412109,7.440000057220459,700.0
2011-11-01,6.840000152587891,6.920000076293945,6.840000152587891,7.5,1500.0
2011-11-02,6.880000114440918,7.0,6.860000133514404,7.0,2400.0
2011-11-03,7.0,6.820000171661377,6.800000190734863,7.079999923706055,3400.0
2011-11-04,6.659999847412109,6.659999847412109,6.639999866485596,7.0,1800.0
2011-11-07,7.179999828338623,7.179999828338623,7.019999980926514,7.179999828338623,300.0
2011-11-08,7.179999828338623,6.940000057220459,6.78000020980835,7.179999828338623,11900.0
2011-11-09,7.039999961853027,7.099999904632568,6.980000019073486,7.179999828338623,3000.0
2011-11-10,7.099999904632568,7.099999904632568,7.099999904632568,7.199999809265137,600.0
2011-11-11,7.099999904632568,7.199999809265137,7.099999904632568,7.199999809265137,500.0
2011-11-14,7.440000057220459,7.28000020980835,7.239999771118164,7.440000057220459,1400.0
2011-11-15,7.28000020980835,7.28000020980835,7.28000020980835,7.28000020980835,0.0
2011-11-16,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,200.0
2011-11-17,7.079999923706055,6.920000076293945,6.619999885559082,7.119999885559082,4100.0
2011-11-18,7.21999979019165,7.199999809265137,6.820000171661377,7.21999979019165,1000.0
2011-11-21,6.78000020980835,6.739999771118164,6.639999866485596,6.960000038146973,1900.0
2011-11-22,7.239999771118164,7.300000190734863,7.139999866485596,7.300000190734863,1000.0
2011-11-23,7.159999847412109,6.980000019073486,6.980000019073486,7.159999847412109,100.0
2011-11-25,6.679999828338623,7.300000190734863,6.679999828338623,7.300000190734863,600.0
2011-11-28,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0
2011-11-29,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0
2011-11-30,6.960000038146973,7.21999979019165,6.659999847412109,7.28000020980835,400.0
2011-12-01,6.880000114440918,6.619999885559082,6.619999885559082,7.0,2500.0
2011-12-02,6.800000190734863,6.800000190734863,6.800000190734863,7.079999923706055,700.0
2011-12-05,6.860000133514404,6.860000133514404,6.860000133514404,6.860000133514404,100.0
2011-12-06,6.800000190734863,6.840000152587891,6.78000020980835,6.840000152587891,1000.0
2011-12-07,6.760000228881836,6.800000190734863,6.440000057220459,6.940000057220459,4200.0
2011-12-08,6.579999923706055,6.579999923706055,6.420000076293945,7.0,2200.0
2011-12-09,6.579999923706055,6.579999923706055,6.579999923706055,6.579999923706055,0.0
2011-12-12,6.519999980926514,6.78000020980835,6.360000133514404,6.78000020980835,1300.0
2011-12-13,6.78000020980835,6.78000020980835,6.78000020980835,6.78000020980835,0.0
2011-12-14,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,0.0
2011-12-15,6.599999904632568,6.360000133514404,6.360000133514404,6.599999904632568,600.0
2011-12-16,6.559999942779541,6.360000133514404,6.360000133514404,6.559999942779541,1700.0
2011-12-19,6.340000152587891,6.340000152587891,6.340000152587891,6.340000152587891,31100.0
2011-12-20,6.340000152587891,6.480000019073486,6.340000152587891,6.480000019073486,3700.0
2011-12-21,6.679999828338623,6.380000114440918,6.340000152587891,6.820000171661377,9000.0
2011-12-22,6.21999979019165,6.380000114440918,6.159999847412109,6.599999904632568,1300.0
2011-12-23,6.559999942779541,6.5,6.199999809265137,7.119999885559082,4700.0
2011-12-27,6.179999828338623,6.400000095367432,6.179999828338623,6.699999809265137,4900.0
2011-12-28,6.579999923706055,6.360000133514404,6.159999847412109,6.699999809265137,1500.0
2011-12-29,6.380000114440918,6.28000020980835,6.28000020980835,6.739999771118164,2100.0
2011-12-30,6.659999847412109,6.800000190734863,6.28000020980835,6.800000190734863,7800.0
2012-01-03,6.920000076293945,6.760000228881836,6.519999980926514,6.920000076293945,3700.0
2012-01-04,6.420000076293945,6.800000190734863,6.420000076293945,6.900000095367432,3100.0
2012-01-05,6.78000020980835,7.0,6.559999942779541,7.0,3800.0
2012-01-06,6.940000057220459,6.739999771118164,6.739999771118164,6.940000057220459,1000.0
2012-01-09,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,0.0
2012-01-10,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,0.0
2012-01-11,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,0.0
2012-01-12,6.239999771118164,6.300000190734863,6.21999979019165,7.0,5500.0
2012-01-13,6.360000133514404,6.659999847412109,6.360000133514404,6.659999847412109,400.0
2012-01-17,6.28000020980835,6.400000095367432,6.28000020980835,6.599999904632568,2300.0
2012-01-18,6.519999980926514,6.639999866485596,6.21999979019165,6.639999866485596,2300.0
2012-01-19,6.440000057220459,6.679999828338623,6.199999809265137,6.679999828338623,1800.0
2012-01-20,6.519999980926514,6.820000171661377,6.260000228881836,6.880000114440918,1500.0
2012-01-23,6.840000152587891,6.5,6.440000057220459,6.860000133514404,1700.0
2012-01-24,6.579999923706055,6.599999904632568,6.5,6.699999809265137,400.0
2012-01-25,6.519999980926514,6.5,6.5,6.519999980926514,1400.0
2012-01-26,6.480000019073486,6.800000190734863,6.480000019073486,6.860000133514404,500.0
2012-01-27,6.840000152587891,6.639999866485596,6.519999980926514,6.860000133514404,300.0
2012-01-30,6.639999866485596,6.639999866485596,6.639999866485596,6.639999866485596,0.0
2012-01-31,7.059999942779541,6.980000019073486,6.940000057220459,7.079999923706055,500.0
2012-02-01,6.980000019073486,6.980000019073486,6.980000019073486,6.980000019073486,0.0
2012-02-02,6.980000019073486,6.980000019073486,6.980000019073486,6.980000019073486,0.0
2012-02-03,6.820000171661377,6.980000019073486,6.699999809265137,6.980000019073486,3300.0
2012-02-06,6.980000019073486,6.940000057220459,6.619999885559082,6.980000019073486,1200.0
2012-02-07,6.559999942779541,6.840000152587891,6.539999961853027,6.840000152587891,2100.0
2012-02-08,6.880000114440918,6.880000114440918,6.300000190734863,6.880000114440918,2800.0
2012-02-09,6.880000114440918,6.880000114440918,6.880000114440918,6.880000114440918,0.0
2012-02-10,6.739999771118164,6.760000228881836,6.619999885559082,6.820000171661377,500.0
2012-02-13,6.260000228881836,6.400000095367432,6.260000228881836,6.559999942779541,1200.0
2012-02-14,6.360000133514404,6.320000171661377,6.320000171661377,6.880000114440918,900.0
2012-02-15,6.420000076293945,6.400000095367432,6.360000133514404,6.519999980926514,2500.0
2012-02-16,6.340000152587891,6.340000152587891,6.340000152587891,6.340000152587891,300.0
2012-02-17,6.340000152587891,6.980000019073486,6.340000152587891,6.980000019073486,5000.0
2012-02-21,6.940000057220459,6.900000095367432,6.559999942779541,7.0,1800.0
2012-02-22,6.760000228881836,6.760000228881836,6.760000228881836,6.760000228881836,100.0
2012-02-23,6.5,6.559999942779541,6.5,6.559999942779541,200.0
2012-02-24,6.699999809265137,6.960000038146973,6.559999942779541,6.980000019073486,1200.0
2012-02-27,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,100.0
2012-02-28,6.800000190734863,6.5,6.5,6.800000190734863,2800.0
2012-02-29,6.699999809265137,6.699999809265137,6.579999923706055,6.699999809265137,300.0
2012-03-01,6.639999866485596,6.840000152587891,6.559999942779541,6.840000152587891,1900.0
2012-03-02,6.840000152587891,6.920000076293945,6.840000152587891,6.920000076293945,3500.0
2012-03-05,6.71999979019165,6.71999979019165,6.679999828338623,6.760000228881836,1900.0
2012-03-06,6.71999979019165,6.71999979019165,6.71999979019165,6.71999979019165,300.0
2012-03-07,6.71999979019165,6.71999979019165,6.71999979019165,6.71999979019165,100.0
2012-03-08,6.860000133514404,6.860000133514404,6.860000133514404,6.860000133514404,300.0
2012-03-09,6.639999866485596,6.78000020980835,6.579999923706055,6.78000020980835,7800.0
2012-03-12,6.300000190734863,6.800000190734863,6.300000190734863,6.800000190734863,1600.0
2012-03-13,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,0.0
2012-03-14,6.460000038146973,6.5,6.400000095367432,6.5,200.0
2012-03-15,6.71999979019165,6.739999771118164,6.71999979019165,6.739999771118164,100.0
2012-03-16,6.900000095367432,6.860000133514404,6.400000095367432,6.900000095367432,300.0
2012-03-19,6.860000133514404,6.860000133514404,6.860000133514404,6.860000133514404,0.0
2012-03-20,6.559999942779541,6.900000095367432,6.559999942779541,6.940000057220459,300.0
2012-03-21,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0
2012-03-22,6.71999979019165,6.559999942779541,6.519999980926514,6.940000057220459,1100.0
2012-03-23,6.559999942779541,6.559999942779541,6.559999942779541,6.559999942779541,0.0
2012-03-26,6.579999923706055,6.840000152587891,6.539999961853027,6.840000152587891,700.0
2012-03-27,6.619999885559082,6.639999866485596,6.539999961853027,6.739999771118164,500.0
2012-03-28,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,0.0
2012-03-29,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,0.0
2012-03-30,6.400000095367432,6.860000133514404,6.340000152587891,6.860000133514404,11500.0
2012-04-02,6.860000133514404,6.860000133514404,6.860000133514404,6.860000133514404,0.0
2012-04-03,6.5,6.900000095367432,6.420000076293945,6.940000057220459,1200.0
2012-04-04,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0
2012-04-05,6.679999828338623,6.460000038146973,6.460000038146973,6.679999828338623,600.0
2012-04-09,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,100.0
