Date,manopen,manclose,manlow,manhigh,manvolume
2008-12-17,33.0,35.099998474121094,32.790000915527344,35.36000061035156,769100.0
2008-12-18,35.36000061035156,35.27000045776367,33.65999984741211,35.90999984741211,1369200.0
2008-12-19,35.58000183105469,36.400001525878906,35.0099983215332,36.83000183105469,1369600.0
2008-12-22,33.95000076293945,31.219999313354492,30.1299991607666,34.5,1387200.0
2008-12-23,31.25,30.979999542236328,30.75,32.66999816894531,854800.0
2008-12-24,31.020000457763672,30.899999618530273,30.600000381469727,31.260000228881836,460300.0
2008-12-26,31.229999542236328,31.950000762939453,31.219999313354492,31.959999084472656,321600.0
2008-12-29,32.029998779296875,31.770000457763672,31.06999969482422,32.20000076293945,574300.0
2008-12-30,32.15999984741211,32.77000045776367,31.6200008392334,32.880001068115234,551700.0
2008-12-31,33.349998474121094,33.9900016784668,33.20000076293945,34.189998626708984,554400.0
2009-01-02,34.09000015258789,34.959999084472656,33.38999938964844,35.130001068115234,718100.0
2009-01-05,34.790000915527344,34.689998626708984,33.939998626708984,35.0,990800.0
2009-01-06,34.88999938964844,35.72999954223633,34.849998474121094,36.08000183105469,833800.0
2009-01-07,34.90999984741211,33.7400016784668,33.529998779296875,35.040000915527344,1133100.0
2009-01-08,33.52000045776367,34.720001220703125,32.810001373291016,34.91999816894531,938500.0
2009-01-09,34.65999984741211,33.11000061035156,32.59000015258789,34.65999984741211,886900.0
2009-01-12,33.04999923706055,32.34000015258789,32.0,33.04999923706055,611400.0
2009-01-13,32.2400016784668,32.54999923706055,31.920000076293945,33.099998474121094,887400.0
2009-01-14,31.610000610351562,30.760000228881836,30.329999923706055,31.809999465942383,851400.0
2009-01-15,30.700000762939453,31.079999923706055,29.329999923706055,31.389999389648438,856200.0
2009-01-16,31.56999969482422,30.68000030517578,29.93000030517578,31.889999389648438,813800.0
2009-01-20,30.309999465942383,28.389999389648438,28.299999237060547,30.309999465942383,1019200.0
2009-01-21,29.010000228881836,30.149999618530273,28.59000015258789,30.239999771118164,971200.0
2009-01-22,29.440000534057617,29.770000457763672,29.149999618530273,30.600000381469727,1122100.0
