Date,impvopen,impvclose,impvlow,impvhigh,impvvolume
2013-03-22,38.93000030517578,38.68000030517578,38.290000915527344,38.95000076293945,75300
2013-03-25,38.880001068115234,38.29999923706055,37.560001373291016,38.88999938964844,141100
2013-03-26,38.54999923706055,38.59000015258789,38.130001068115234,38.65999984741211,162200
2013-03-27,38.45000076293945,38.060001373291016,37.869998931884766,38.47999954223633,141600
2013-03-28,38.150001525878906,38.5,38.02000045776367,38.709999084472656,245000
2013-04-01,38.540000915527344,38.029998779296875,37.470001220703125,38.540000915527344,161900
2013-04-02,38.09000015258789,37.869998931884766,37.66999816894531,38.540000915527344,124500
2013-04-03,38.0,36.83000183105469,36.31999969482422,38.0,140900
2013-04-04,36.72999954223633,36.84000015258789,36.29999923706055,37.06999969482422,113800
2013-04-05,36.38999938964844,37.09000015258789,36.119998931884766,37.099998474121094,130800
2013-04-08,37.0099983215332,37.66999816894531,36.66999816894531,37.689998626708984,172800
2013-04-09,37.79999923706055,38.45000076293945,37.79999923706055,38.529998779296875,168000
2013-04-10,38.459999084472656,38.75,38.34000015258789,39.099998474121094,926100
2013-04-11,38.52000045776367,38.34000015258789,38.310001373291016,38.7599983215332,205400
2013-04-12,38.130001068115234,38.2400016784668,38.130001068115234,38.470001220703125,143900
2013-04-15,37.970001220703125,36.77000045776367,36.7400016784668,37.970001220703125,141700
2013-04-16,36.939998626708984,39.52000045776367,36.869998931884766,39.7599983215332,702100
2013-04-17,39.279998779296875,38.790000915527344,38.2400016784668,39.720001220703125,281300
2013-04-18,39.04999923706055,38.400001525878906,38.16999816894531,39.04999923706055,259800
2013-04-19,38.45000076293945,37.72999954223633,37.59000015258789,38.7599983215332,184800
2013-04-22,37.779998779296875,38.2599983215332,37.33000183105469,38.40999984741211,97000
2013-04-23,38.52000045776367,38.97999954223633,38.5,39.0,159800
2013-04-24,38.84000015258789,38.56999969482422,37.88999938964844,38.9900016784668,80000
2013-04-25,38.790000915527344,38.869998931884766,38.52000045776367,38.9900016784668,146000
2013-04-26,38.7400016784668,38.84000015258789,38.59000015258789,38.9900016784668,108800
2013-04-29,39.0,39.25,38.66999816894531,39.29999923706055,152600
2013-04-30,39.5099983215332,38.97999954223633,38.83000183105469,39.7400016784668,112600
2013-05-01,39.29999923706055,38.38999938964844,38.36000061035156,39.7400016784668,163400
2013-05-02,38.560001373291016,39.130001068115234,38.16999816894531,39.22999954223633,221300
2013-05-03,39.20000076293945,37.20000076293945,36.70000076293945,39.20000076293945,464800
2013-05-06,37.2400016784668,37.959999084472656,37.2400016784668,38.150001525878906,123300
2013-05-07,37.70000076293945,37.27000045776367,37.11000061035156,38.380001068115234,194400
2013-05-08,37.09000015258789,37.70000076293945,36.75,37.75,200500
2013-05-09,37.56999969482422,37.4900016784668,37.33000183105469,37.869998931884766,79900
2013-05-10,37.439998626708984,37.58000183105469,37.060001373291016,37.9900016784668,158400
2013-05-13,37.310001373291016,37.95000076293945,37.310001373291016,38.70000076293945,211900
2013-05-14,38.029998779296875,39.130001068115234,38.029998779296875,39.20000076293945,179900
2013-05-15,38.939998626708984,39.18000030517578,38.560001373291016,39.20000076293945,188500
2013-05-16,38.869998931884766,39.349998474121094,38.70000076293945,39.400001525878906,223600
2013-05-17,39.349998474121094,39.290000915527344,39.20000076293945,39.400001525878906,138100
2013-05-20,39.099998474121094,39.220001220703125,39.040000915527344,39.38999938964844,142900
2013-05-21,39.2400016784668,39.880001068115234,39.2400016784668,39.900001525878906,213600
2013-05-22,40.0,38.75,38.439998626708984,40.439998626708984,218300
2013-05-23,38.52000045776367,39.599998474121094,38.20000076293945,39.650001525878906,91900
2013-05-24,39.31999969482422,39.95000076293945,39.11000061035156,40.0,75500
2013-05-28,40.22999954223633,40.2599983215332,39.849998474121094,40.619998931884766,165900
2013-05-29,40.08000183105469,39.56999969482422,39.40999984741211,40.25,90800
2013-05-30,39.650001525878906,40.45000076293945,39.29999923706055,40.470001220703125,113800
2013-05-31,40.11000061035156,39.83000183105469,39.79999923706055,40.5,171000
2013-06-03,39.790000915527344,38.54999923706055,38.18000030517578,40.18000030517578,265300
2013-06-04,38.459999084472656,38.16999816894531,37.9900016784668,39.09000015258789,132300
2013-06-05,38.0,36.900001525878906,36.77000045776367,38.09000015258789,231100
2013-06-06,37.13999938964844,37.369998931884766,36.43000030517578,37.880001068115234,195600
2013-06-07,37.59000015258789,38.66999816894531,37.2400016784668,38.900001525878906,230000
2013-06-10,38.88999938964844,39.65999984741211,38.88999938964844,40.0,145500
2013-06-11,39.18000030517578,38.779998779296875,38.5,39.4900016784668,104100
2013-06-12,39.08000183105469,38.540000915527344,38.310001373291016,39.290000915527344,81400
2013-06-13,38.540000915527344,38.939998626708984,37.93000030517578,39.060001373291016,129300
2013-06-14,38.81999969482422,38.7400016784668,38.59000015258789,39.349998474121094,89000
2013-06-17,39.099998474121094,40.56999969482422,38.91999816894531,40.61000061035156,182200
2013-06-18,40.72999954223633,41.36000061035156,40.45000076293945,41.400001525878906,188400
2013-06-19,41.41999816894531,41.869998931884766,41.41999816894531,41.970001220703125,191900
2013-06-20,41.75,42.029998779296875,41.540000915527344,42.130001068115234,168000
2013-06-21,42.43000030517578,42.34000015258789,42.040000915527344,42.88999938964844,330700
2013-06-24,41.95000076293945,42.599998474121094,40.68000030517578,42.83000183105469,237700
2013-06-25,43.0,43.5,42.63999938964844,43.619998931884766,267100
2013-06-26,43.869998931884766,44.4900016784668,43.849998474121094,44.709999084472656,210300
2013-06-27,44.75,44.790000915527344,44.470001220703125,45.0,203400
2013-06-28,44.810001373291016,45.040000915527344,44.20000076293945,45.439998626708984,1191300
2013-07-01,45.33000183105469,44.59000015258789,44.43000030517578,45.58000183105469,197800
2013-07-02,44.619998931884766,44.75,44.25,44.88999938964844,74400
2013-07-03,44.66999816894531,45.310001373291016,44.65999984741211,45.459999084472656,90500
2013-07-05,45.72999954223633,45.540000915527344,45.15999984741211,45.72999954223633,106800
2013-07-08,45.790000915527344,46.0,45.630001068115234,46.16999816894531,192300
2013-07-09,46.150001525878906,45.63999938964844,45.5,46.220001220703125,101200
2013-07-10,45.529998779296875,46.099998474121094,45.529998779296875,46.369998931884766,157400
2013-07-11,47.040000915527344,47.349998474121094,46.61000061035156,47.52000045776367,174100
2013-07-12,47.41999816894531,47.75,47.290000915527344,48.369998931884766,134400
2013-07-15,48.06999969482422,47.97999954223633,47.630001068115234,48.439998626708984,183900
2013-07-16,47.939998626708984,47.189998626708984,46.849998474121094,48.04999923706055,122100
2013-07-17,47.34000015258789,47.529998779296875,47.2400016784668,48.88999938964844,175100
2013-07-18,47.720001220703125,48.45000076293945,47.529998779296875,48.470001220703125,93900
2013-07-19,48.25,48.31999969482422,48.099998474121094,48.689998626708984,114500
2013-07-22,48.189998626708984,48.0,47.61000061035156,48.5,195400
2013-07-23,50.25,49.65999984741211,49.150001525878906,50.75,576500
2013-07-24,49.90999984741211,49.06999969482422,48.91999816894531,49.90999984741211,129100
2013-07-25,49.25,51.099998474121094,49.04999923706055,51.099998474121094,146600
2013-07-26,50.720001220703125,50.779998779296875,50.0,50.90999984741211,74000
2013-07-29,50.83000183105469,50.75,50.529998779296875,51.56999969482422,106700
2013-07-30,51.09000015258789,50.779998779296875,50.45000076293945,51.97999954223633,146000
2013-07-31,50.779998779296875,50.619998931884766,50.599998474121094,51.29999923706055,72400
2013-08-01,50.939998626708984,51.130001068115234,50.599998474121094,51.279998779296875,124400
2013-08-02,50.959999084472656,52.5,50.959999084472656,52.599998474121094,217200
2013-08-05,52.59000015258789,52.45000076293945,51.439998626708984,52.59000015258789,303400
2013-08-06,52.2400016784668,51.36000061035156,50.900001525878906,52.27000045776367,244400
2013-08-07,51.0099983215332,50.93000030517578,50.689998626708984,51.560001373291016,161100
2013-08-08,42.189998626708984,43.20000076293945,42.189998626708984,45.900001525878906,2147200
2013-08-09,43.20000076293945,44.0099983215332,43.20000076293945,44.810001373291016,557900
2013-08-12,43.47999954223633,44.27000045776367,42.939998626708984,44.560001373291016,413100
2013-08-13,44.5,45.0099983215332,43.619998931884766,45.400001525878906,272300
2013-08-14,45.0099983215332,47.45000076293945,44.709999084472656,47.470001220703125,582400
2013-08-15,47.470001220703125,46.47999954223633,45.779998779296875,47.4900016784668,444400
2013-08-16,46.20000076293945,47.11000061035156,45.72999954223633,47.68000030517578,212000
2013-08-19,46.970001220703125,46.630001068115234,46.619998931884766,47.65999984741211,147400
2013-08-20,46.619998931884766,46.900001525878906,46.310001373291016,47.0,202200
2013-08-21,46.63999938964844,46.93000030517578,46.40999984741211,47.22999954223633,143700
2013-08-22,46.84000015258789,47.029998779296875,46.72999954223633,47.27000045776367,121200
2013-08-23,47.290000915527344,47.16999816894531,46.58000183105469,47.4900016784668,176800
2013-08-26,47.02000045776367,47.27000045776367,46.70000076293945,47.880001068115234,86400
2013-08-27,46.849998474121094,46.4900016784668,46.029998779296875,46.95000076293945,230800
2013-08-28,46.47999954223633,46.939998626708984,46.040000915527344,47.06999969482422,155700
2013-08-29,46.97999954223633,47.720001220703125,46.97999954223633,48.119998931884766,205800
2013-08-30,47.439998626708984,47.20000076293945,47.099998474121094,47.720001220703125,140200
2013-09-03,47.36000061035156,47.220001220703125,46.869998931884766,48.0,304000
2013-09-04,47.400001525878906,47.689998626708984,46.97999954223633,47.790000915527344,90200
2013-09-05,47.77000045776367,48.18000030517578,47.56999969482422,48.38999938964844,86800
2013-09-06,48.40999984741211,47.77000045776367,47.45000076293945,48.7400016784668,101200
2013-09-09,47.939998626708984,48.900001525878906,47.939998626708984,49.0,166500
2013-09-10,49.27000045776367,49.939998626708984,48.9900016784668,49.959999084472656,148000
2013-09-11,50.0,50.189998626708984,49.86000061035156,50.70000076293945,199500
2013-09-12,50.25,49.900001525878906,49.66999816894531,50.29999923706055,140000
2013-09-13,50.040000915527344,49.779998779296875,49.47999954223633,50.220001220703125,132100
2013-09-16,50.15999984741211,49.2599983215332,49.04999923706055,50.290000915527344,147900
2013-09-17,49.36000061035156,49.369998931884766,48.95000076293945,49.869998931884766,144800
2013-09-18,49.470001220703125,48.97999954223633,48.630001068115234,49.88999938964844,187500
2013-09-19,48.90999984741211,49.11000061035156,48.84000015258789,49.7400016784668,203700
2013-09-20,49.119998931884766,48.18000030517578,47.72999954223633,49.529998779296875,418200
2013-09-23,48.18000030517578,46.56999969482422,46.40999984741211,48.27000045776367,319000
2013-09-24,46.4900016784668,44.779998779296875,44.619998931884766,46.52000045776367,438000
2013-09-25,44.779998779296875,44.0,43.95000076293945,44.810001373291016,277100
2013-09-26,44.0,43.959999084472656,43.650001525878906,44.43000030517578,218800
2013-09-27,43.65999984741211,43.029998779296875,42.97999954223633,44.119998931884766,336000
2013-09-30,42.68000030517578,42.02000045776367,41.849998474121094,42.75,257800
2013-10-01,41.83000183105469,41.15999984741211,41.0,41.95000076293945,325900
2013-10-02,40.97999954223633,39.31999969482422,39.2400016784668,41.16999816894531,810200
2013-10-03,40.29999923706055,38.9900016784668,38.95000076293945,41.20000076293945,577000
2013-10-04,38.88999938964844,39.5099983215332,38.70000076293945,39.95000076293945,458500
2013-10-07,39.16999816894531,39.59000015258789,39.16999816894531,40.09000015258789,323000
2013-10-08,39.540000915527344,38.2400016784668,37.83000183105469,39.86000061035156,328400
2013-10-09,38.310001373291016,38.439998626708984,37.86000061035156,38.84000015258789,515700
2013-10-10,39.02000045776367,40.0,38.849998474121094,40.0,257000
2013-10-11,39.95000076293945,42.9900016784668,39.650001525878906,43.099998474121094,582600
2013-10-14,42.61000061035156,42.369998931884766,41.689998626708984,42.93000030517578,370500
2013-10-15,42.22999954223633,41.709999084472656,41.11000061035156,42.29999923706055,228900
2013-10-16,41.900001525878906,41.560001373291016,41.08000183105469,42.459999084472656,217000
2013-10-17,41.27000045776367,41.470001220703125,40.619998931884766,41.560001373291016,156200
2013-10-18,41.70000076293945,41.61000061035156,41.0099983215332,42.0,302400
2013-10-21,41.560001373291016,42.31999969482422,41.560001373291016,42.34000015258789,214000
2013-10-22,42.36000061035156,42.349998474121094,41.900001525878906,42.91999816894531,149100
2013-10-23,42.09000015258789,42.560001373291016,41.709999084472656,42.63999938964844,167700
2013-10-24,42.75,42.06999969482422,41.83000183105469,42.9900016784668,190100
2013-10-25,42.279998779296875,41.369998931884766,41.04999923706055,42.61000061035156,190600
2013-10-28,41.279998779296875,39.41999816894531,39.279998779296875,41.560001373291016,224400
2013-10-29,39.41999816894531,38.5099983215332,38.22999954223633,39.75,287300
2013-10-30,38.380001068115234,37.47999954223633,37.41999816894531,39.0,228800
2013-10-31,37.5,38.34000015258789,36.959999084472656,38.90999984741211,153700
2013-11-01,38.34000015258789,37.029998779296875,36.52000045776367,38.36000061035156,279200
2013-11-04,37.040000915527344,37.11000061035156,36.779998779296875,37.439998626708984,326100
2013-11-05,37.060001373291016,36.650001525878906,36.599998474121094,37.2400016784668,350400
2013-11-06,41.0,44.65999984741211,40.97999954223633,50.13999938964844,2892000
2013-11-07,44.709999084472656,42.029998779296875,41.79999923706055,46.2400016784668,477000
2013-11-08,41.86000061035156,41.459999084472656,41.31999969482422,42.84000015258789,240500
2013-11-11,41.25,40.90999984741211,40.18000030517578,41.619998931884766,209100
2013-11-12,40.75,40.470001220703125,39.47999954223633,40.88999938964844,327500
2013-11-13,40.310001373291016,40.599998474121094,40.0099983215332,40.70000076293945,199100
2013-11-14,40.540000915527344,40.41999816894531,39.54999923706055,40.86000061035156,192800
2013-11-15,40.349998474121094,40.0099983215332,39.68000030517578,40.56999969482422,128000
2013-11-18,39.900001525878906,38.79999923706055,38.720001220703125,40.0,251200
2013-11-19,38.83000183105469,38.220001220703125,37.650001525878906,38.83000183105469,191300
2013-11-20,38.38999938964844,37.630001068115234,37.38999938964844,38.560001373291016,192400
2013-11-21,38.4900016784668,41.18000030517578,38.400001525878906,41.599998474121094,624400
2013-11-22,41.06999969482422,41.5,40.59000015258789,41.810001373291016,202300
2013-11-25,41.439998626708984,41.900001525878906,40.630001068115234,42.380001068115234,260800
2013-11-26,41.70000076293945,45.529998779296875,41.189998626708984,45.68000030517578,655400
2013-11-27,45.22999954223633,44.41999816894531,44.209999084472656,45.75,241600
2013-11-29,44.5,44.97999954223633,44.41999816894531,45.15999984741211,79600
2013-12-02,45.0,43.619998931884766,43.470001220703125,45.0,296500
2013-12-03,43.61000061035156,42.790000915527344,42.63999938964844,43.720001220703125,151700
2013-12-04,42.720001220703125,44.11000061035156,42.720001220703125,44.709999084472656,214000
2013-12-05,43.970001220703125,43.650001525878906,43.31999969482422,44.0099983215332,118900
2013-12-06,44.130001068115234,43.34000015258789,43.11000061035156,44.130001068115234,112700
2013-12-09,43.47999954223633,43.5,42.709999084472656,43.5099983215332,173900
2013-12-10,43.54999923706055,43.54999923706055,43.43000030517578,44.790000915527344,236900
2013-12-11,43.70000076293945,43.09000015258789,42.61000061035156,43.70000076293945,200000
2013-12-12,43.150001525878906,42.29999923706055,41.7599983215332,43.29999923706055,132100
2013-12-13,42.470001220703125,42.720001220703125,40.869998931884766,42.93000030517578,215100
2013-12-16,42.77000045776367,42.72999954223633,41.65999984741211,43.27000045776367,130500
2013-12-17,42.65999984741211,45.75,42.65999984741211,45.9900016784668,448200
2013-12-18,45.68000030517578,45.2599983215332,44.06999969482422,45.68000030517578,207000
2013-12-19,46.5,46.709999084472656,45.47999954223633,47.15999984741211,366200
2013-12-20,46.459999084472656,46.540000915527344,46.0,47.13999938964844,452300
2013-12-23,46.470001220703125,46.58000183105469,46.310001373291016,46.790000915527344,179900
2013-12-24,46.4900016784668,47.08000183105469,46.36000061035156,47.310001373291016,91500
2013-12-26,47.150001525878906,47.040000915527344,46.09000015258789,47.40999984741211,146700
2013-12-27,47.25,48.310001373291016,46.720001220703125,48.61000061035156,294500
2013-12-30,48.209999084472656,48.81999969482422,48.029998779296875,49.279998779296875,166400
2013-12-31,48.90999984741211,48.130001068115234,47.849998474121094,49.040000915527344,166200
2014-01-02,48.0099983215332,48.599998474121094,47.029998779296875,48.63999938964844,208400
2014-01-03,49.310001373291016,49.689998626708984,48.7599983215332,49.959999084472656,271400
2014-01-06,50.349998474121094,49.599998474121094,48.619998931884766,50.349998474121094,287600
2014-01-07,49.599998474121094,50.40999984741211,49.529998779296875,51.779998779296875,292300
2014-01-08,50.279998779296875,50.349998474121094,49.790000915527344,50.66999816894531,164200
2014-01-09,50.38999938964844,50.880001068115234,50.0,51.099998474121094,183600
2014-01-10,50.849998474121094,50.9900016784668,50.11000061035156,51.29999923706055,176500
2014-01-13,51.06999969482422,51.41999816894531,50.56999969482422,51.7400016784668,259300
2014-01-14,51.38999938964844,53.20000076293945,51.209999084472656,53.70000076293945,376900
2014-01-15,54.5,56.59000015258789,53.65999984741211,57.029998779296875,674800
2014-01-16,56.33000183105469,56.650001525878906,55.83000183105469,57.599998474121094,374500
2014-01-17,56.70000076293945,55.9900016784668,55.5,57.099998474121094,455700
2014-01-21,56.209999084472656,55.38999938964844,54.02000045776367,56.779998779296875,274400
2014-01-22,55.66999816894531,55.470001220703125,54.900001525878906,55.79999923706055,111400
2014-01-23,55.189998626708984,56.77000045776367,54.86000061035156,56.810001373291016,194700
2014-01-24,56.189998626708984,54.099998474121094,53.869998931884766,57.130001068115234,372300
2014-01-27,54.150001525878906,53.29999923706055,52.02000045776367,54.689998626708984,185500
2014-01-28,53.349998474121094,55.29999923706055,53.349998474121094,55.43000030517578,235500
2014-01-29,54.970001220703125,53.650001525878906,53.27000045776367,55.04999923706055,126800
2014-01-30,53.59000015258789,55.45000076293945,53.59000015258789,55.939998626708984,186800
2014-01-31,55.0099983215332,55.0,53.540000915527344,55.5099983215332,228700
2014-02-03,55.2599983215332,52.849998474121094,52.310001373291016,56.189998626708984,308900
2014-02-04,52.90999984741211,54.65999984741211,52.38999938964844,54.93000030517578,156600
2014-02-05,54.54999923706055,54.47999954223633,53.209999084472656,55.099998474121094,225000
2014-02-06,54.93000030517578,55.29999923706055,54.0,55.97999954223633,321400
2014-02-07,54.45000076293945,59.08000183105469,53.349998474121094,60.439998626708984,740600
2014-02-10,59.040000915527344,58.27000045776367,57.47999954223633,59.22999954223633,462300
2014-02-11,57.849998474121094,58.02000045776367,57.25,58.599998474121094,217000
2014-02-12,58.25,58.349998474121094,57.70000076293945,59.27000045776367,169500
2014-02-13,57.630001068115234,59.099998474121094,57.290000915527344,59.290000915527344,275700
2014-02-14,59.189998626708984,57.95000076293945,57.29999923706055,59.900001525878906,210300
2014-02-18,58.16999816894531,59.810001373291016,57.97999954223633,60.2599983215332,227200
2014-02-19,59.43000030517578,58.349998474121094,58.0099983215332,59.9900016784668,153700
2014-02-20,58.59000015258789,59.349998474121094,58.380001068115234,59.959999084472656,169700
2014-02-21,59.720001220703125,61.91999816894531,59.720001220703125,63.060001373291016,465700
2014-02-24,61.93000030517578,61.849998474121094,61.130001068115234,62.20000076293945,261100
2014-02-25,61.66999816894531,60.77000045776367,60.5,61.790000915527344,126900
2014-02-26,61.130001068115234,62.91999816894531,60.900001525878906,63.619998931884766,254100
2014-02-27,62.939998626708984,62.68000030517578,62.08000183105469,63.790000915527344,140500
2014-02-28,62.869998931884766,62.66999816894531,60.79999923706055,64.70999908447266,382800
2014-03-03,61.529998779296875,61.0099983215332,60.22999954223633,62.209999084472656,165200
2014-03-04,61.880001068115234,62.2400016784668,60.9900016784668,63.0099983215332,336000
2014-03-05,62.13999938964844,65.0,62.029998779296875,65.1500015258789,219600
2014-03-06,64.83999633789062,65.52999877929688,64.80999755859375,67.12000274658203,268300
2014-03-07,65.69999694824219,61.04999923706055,60.150001525878906,66.25,482600
2014-03-10,61.189998626708984,60.06999969482422,59.189998626708984,61.189998626708984,305800
2014-03-11,59.959999084472656,59.0,58.439998626708984,60.790000915527344,201400
2014-03-12,58.619998931884766,60.0,57.689998626708984,60.060001373291016,338700
2014-03-13,60.38999938964844,59.560001373291016,58.209999084472656,60.97999954223633,159100
2014-03-14,59.52000045776367,60.68000030517578,59.439998626708984,61.209999084472656,171800
2014-03-17,61.310001373291016,61.130001068115234,60.5099983215332,62.31999969482422,198100
2014-03-18,61.40999984741211,62.459999084472656,61.40999984741211,62.47999954223633,163200
2014-03-19,62.25,61.970001220703125,61.310001373291016,62.880001068115234,219200
2014-03-20,61.91999816894531,62.08000183105469,61.630001068115234,62.58000183105469,176400
2014-03-21,62.56999969482422,62.220001220703125,61.5099983215332,63.459999084472656,415500
2014-03-24,62.61000061035156,61.45000076293945,59.7599983215332,62.790000915527344,315900
2014-03-25,61.68000030517578,61.720001220703125,60.349998474121094,63.0,455400
2014-03-26,62.27000045776367,57.290000915527344,56.06999969482422,62.27000045776367,481200
2014-03-27,57.43000030517578,56.900001525878906,56.22999954223633,58.45000076293945,161400
2014-03-28,56.90999984741211,55.68000030517578,55.209999084472656,58.7400016784668,237700
2014-03-31,55.959999084472656,55.70000076293945,55.43000030517578,57.349998474121094,336700
2014-04-01,56.0099983215332,57.2599983215332,55.650001525878906,57.45000076293945,252300
2014-04-02,57.45000076293945,53.58000183105469,53.45000076293945,57.45000076293945,579700
2014-04-03,53.41999816894531,51.93000030517578,51.63999938964844,53.41999816894531,459200
2014-04-04,52.40999984741211,50.209999084472656,48.540000915527344,52.40999984741211,595300
2014-04-07,49.84000015258789,49.11000061035156,48.18000030517578,50.810001373291016,352100
2014-04-08,48.97999954223633,49.310001373291016,48.75,50.20000076293945,170800
2014-04-09,49.31999969482422,49.72999954223633,48.59000015258789,50.439998626708984,1003400
2014-04-10,32.0,28.0,26.670000076293945,32.099998474121094,11359700
2014-04-11,28.209999084472656,28.110000610351562,27.65999984741211,29.100000381469727,2281000
2014-04-14,28.389999389648438,26.420000076293945,26.260000228881836,28.549999237060547,1155300
2014-04-15,26.5,26.559999465942383,25.40999984741211,27.139999389648438,1285800
2014-04-16,26.690000534057617,26.950000762939453,26.299999237060547,27.079999923706055,484400
2014-04-17,26.940000534057617,26.920000076293945,26.639999389648438,27.65999984741211,404800
2014-04-21,27.040000915527344,26.719999313354492,26.200000762939453,27.1200008392334,409000
2014-04-22,26.649999618530273,26.770000457763672,26.389999389648438,27.030000686645508,602400
2014-04-23,26.6299991607666,26.3799991607666,26.31999969482422,27.1299991607666,375300
2014-04-24,26.610000610351562,25.6200008392334,25.3700008392334,26.799999237060547,438100
2014-04-25,25.420000076293945,24.3700008392334,24.329999923706055,25.600000381469727,522700
2014-04-28,24.309999465942383,23.75,23.399999618530273,25.139999389648438,577500
2014-04-29,23.760000228881836,23.299999237060547,23.020000457763672,24.06999969482422,513300
2014-04-30,23.100000381469727,22.8799991607666,22.459999084472656,23.139999389648438,783500
2014-05-01,22.8799991607666,23.31999969482422,22.56999969482422,24.65999984741211,1381100
2014-05-02,23.049999237060547,22.760000228881836,20.979999542236328,24.3700008392334,1724000
2014-05-05,22.6200008392334,21.610000610351562,21.510000228881836,22.6200008392334,727300
2014-05-06,21.610000610351562,20.829999923706055,20.809999465942383,23.09000015258789,669900
2014-05-07,20.760000228881836,19.670000076293945,19.239999771118164,20.799999237060547,1017600
2014-05-08,19.6299991607666,18.65999984741211,18.600000381469727,20.139999389648438,656300
2014-05-09,18.530000686645508,18.56999969482422,18.399999618530273,19.18000030517578,949900
2014-05-12,18.780000686645508,19.729999542236328,18.780000686645508,20.110000610351562,602900
2014-05-13,19.649999618530273,19.3799991607666,19.299999237060547,20.239999771118164,577000
2014-05-14,19.899999618530273,20.75,19.510000228881836,21.18000030517578,1114200
2014-05-15,20.809999465942383,20.969999313354492,20.170000076293945,21.049999237060547,713000
2014-05-16,20.850000381469727,20.709999084472656,20.360000610351562,20.899999618530273,342100
2014-05-19,20.56999969482422,21.049999237060547,20.450000762939453,21.34000015258789,436900
2014-05-20,21.010000228881836,21.139999389648438,20.59000015258789,21.920000076293945,510300
2014-05-21,21.229999542236328,21.030000686645508,20.700000762939453,21.399999618530273,346300
2014-05-22,21.059999465942383,21.219999313354492,20.979999542236328,21.520000457763672,341600
2014-05-23,21.31999969482422,21.239999771118164,20.649999618530273,21.3700008392334,470800
2014-05-27,21.399999618530273,22.809999465942383,21.389999389648438,23.0,594800
2014-05-28,22.670000076293945,22.299999237060547,22.020000457763672,22.799999237060547,368800
2014-05-29,22.270000457763672,22.350000381469727,22.170000076293945,22.770000457763672,300100
2014-05-30,22.170000076293945,20.8799991607666,20.489999771118164,22.420000076293945,715400
2014-06-02,20.889999389648438,20.020000457763672,19.530000686645508,20.920000076293945,649800
2014-06-03,19.899999618530273,20.079999923706055,19.610000610351562,20.329999923706055,464900
2014-06-04,19.940000534057617,19.600000381469727,19.549999237060547,20.110000610351562,420700
2014-06-05,19.649999618530273,20.350000381469727,19.09000015258789,20.459999084472656,559400
2014-06-06,20.3700008392334,20.670000076293945,20.3700008392334,21.299999237060547,402200
2014-06-09,20.59000015258789,21.25,20.329999923706055,21.540000915527344,479400
2014-06-10,21.1299991607666,20.979999542236328,20.739999771118164,21.489999771118164,306000
2014-06-11,20.799999237060547,21.15999984741211,20.559999465942383,21.350000381469727,260100
2014-06-12,21.059999465942383,21.950000762939453,20.75,21.969999313354492,348400
2014-06-13,22.0,22.030000686645508,21.59000015258789,22.200000762939453,349400
2014-06-16,22.229999542236328,21.979999542236328,21.889999389648438,23.209999084472656,657600
2014-06-17,21.920000076293945,22.290000915527344,21.3700008392334,22.450000762939453,482000
2014-06-18,22.209999084472656,22.729999542236328,22.209999084472656,22.860000610351562,284600
2014-06-19,22.790000915527344,22.899999618530273,22.1200008392334,23.030000686645508,458000
2014-06-20,22.8700008392334,22.399999618530273,21.950000762939453,22.950000762939453,619100
2014-06-23,22.329999923706055,22.3700008392334,21.920000076293945,22.479999542236328,325100
2014-06-24,22.3700008392334,21.770000457763672,21.600000381469727,22.530000686645508,364600
2014-06-25,21.6299991607666,22.790000915527344,21.540000915527344,22.850000381469727,401200
2014-06-26,22.760000228881836,23.65999984741211,22.709999084472656,23.799999237060547,680300
2014-06-27,23.549999237060547,24.780000686645508,23.540000915527344,25.170000076293945,1015100
2014-06-30,24.790000915527344,26.18000030517578,24.690000534057617,26.25,1230500
2014-07-01,26.459999084472656,26.579999923706055,26.06999969482422,26.75,1289900
2014-07-02,26.559999465942383,26.469999313354492,26.40999984741211,27.299999237060547,865000
2014-07-03,26.709999084472656,25.899999618530273,25.459999084472656,26.709999084472656,267500
2014-07-07,25.719999313354492,24.670000076293945,24.15999984741211,25.719999313354492,564300
2014-07-08,24.530000686645508,22.969999313354492,22.540000915527344,24.530000686645508,848600
2014-07-09,23.139999389648438,22.760000228881836,22.510000228881836,23.809999465942383,412600
2014-07-10,22.010000228881836,22.18000030517578,21.59000015258789,22.68000030517578,397400
2014-07-11,22.059999465942383,22.75,21.809999465942383,23.190000534057617,438900
2014-07-14,22.979999542236328,22.360000610351562,22.309999465942383,23.219999313354492,289600
2014-07-15,22.299999237060547,21.969999313354492,21.889999389648438,22.540000915527344,310800
2014-07-16,22.100000381469727,22.100000381469727,21.899999618530273,22.579999923706055,210800
2014-07-17,21.889999389648438,21.739999771118164,21.59000015258789,22.139999389648438,337200
2014-07-18,21.709999084472656,22.229999542236328,21.709999084472656,22.360000610351562,193100
2014-07-21,22.059999465942383,22.56999969482422,21.739999771118164,22.610000610351562,282700
2014-07-22,22.75,23.1200008392334,22.43000030517578,23.350000381469727,288500
2014-07-23,23.190000534057617,23.3700008392334,22.920000076293945,23.43000030517578,274300
2014-07-24,23.530000686645508,23.600000381469727,23.25,23.770000457763672,249500
2014-07-25,23.31999969482422,23.6299991607666,23.299999237060547,23.75,280900
2014-07-28,23.709999084472656,22.719999313354492,22.59000015258789,23.709999084472656,320200
2014-07-29,22.84000015258789,22.729999542236328,22.100000381469727,22.90999984741211,217100
