Date,mmmopen,mmmclose,mmmlow,mmmhigh,mmmvolume
2008-08-25,71.47000122070312,70.7300033569336,70.27999877929688,71.94000244140625,3733200.0
2008-08-26,70.47000122070312,70.72000122070312,70.23999786376953,71.30000305175781,2761100.0
2008-08-27,70.69000244140625,70.72000122070312,70.12999725341797,71.22000122070312,3481300.0
2008-08-28,71.01000213623047,72.5,70.91000366210938,72.66000366210938,3889600.0
2008-08-29,72.13999938964844,71.5999984741211,71.51000213623047,72.55000305175781,3440100.0
2008-09-02,72.37999725341797,71.12000274658203,70.80000305175781,73.62999725341797,4766800.0
2008-09-03,70.30999755859375,70.83000183105469,69.79000091552734,71.30000305175781,5710400.0
2008-09-04,70.2300033569336,69.73999786376953,69.44999694824219,70.44000244140625,6032200.0
2008-09-05,69.48999786376953,69.19000244140625,68.51000213623047,69.75,5452400.0
2008-09-08,70.12999725341797,71.18000030517578,70.12999725341797,71.98999786376953,6063200.0
2008-09-09,70.5,69.44999694824219,69.30999755859375,71.0,6627900.0
2008-09-10,69.97000122070312,68.68000030517578,68.48999786376953,70.12000274658203,5740900.0
2008-09-11,68.23999786376953,69.94000244140625,68.18000030517578,70.06999969482422,5187100.0
2008-09-12,69.8499984741211,70.1500015258789,69.25,70.4800033569336,5702000.0
2008-09-15,68.0199966430664,68.87999725341797,68.01000213623047,70.25,6903900.0
2008-09-16,68.47000122070312,69.7300033569336,68.31999969482422,70.31999969482422,8718800.0
2008-09-17,68.33000183105469,68.8499984741211,67.8499984741211,69.93000030517578,8901700.0
2008-09-18,69.51000213623047,70.5,68.02999877929688,71.23999786376953,10863000.0
2008-09-19,74.23999786376953,72.68000030517578,71.01000213623047,74.70999908447266,10138600.0
2008-09-22,72.77999877929688,70.69999694824219,70.3499984741211,73.98999786376953,5715400.0
2008-09-23,70.7699966430664,69.0,69.0,71.02999877929688,5786300.0
2008-09-24,69.41000366210938,68.56999969482422,67.88999938964844,70.25,5756400.0
2008-09-25,68.81999969482422,69.7300033569336,68.81999969482422,70.02999877929688,5291300.0
2008-09-26,68.80000305175781,69.44999694824219,68.25,69.69000244140625,4302300.0
2008-09-29,68.93000030517578,66.31999969482422,65.51000213623047,68.93000030517578,8246900.0
2008-09-30,67.27999877929688,68.30999755859375,67.12000274658203,68.5999984741211,7093900.0
2008-10-01,67.66999816894531,67.38999938964844,66.86000061035156,68.30999755859375,4615700.0
2008-10-02,66.91000366210938,65.5999984741211,65.51000213623047,67.75,7880100.0
2008-10-03,66.08999633789062,64.5999984741211,64.51000213623047,67.25,6588000.0
2008-10-06,63.099998474121094,63.0,60.93000030517578,64.37999725341797,10949000.0
2008-10-07,63.75,59.970001220703125,59.869998931884766,64.5,8798100.0
2008-10-08,59.459999084472656,57.369998931884766,57.2400016784668,61.939998626708984,13349200.0
2008-10-09,57.5,53.5,53.380001068115234,58.56999969482422,11647700.0
2008-10-10,51.83000183105469,54.2599983215332,50.0099983215332,56.439998626708984,16317000.0
2008-10-13,58.75,59.619998931884766,56.0099983215332,59.709999084472656,10511700.0
2008-10-14,61.959999084472656,59.369998931884766,58.38999938964844,63.599998474121094,10622700.0
2008-10-15,58.04999923706055,54.68000030517578,54.619998931884766,59.380001068115234,9646200.0
2008-10-16,54.7599983215332,57.27000045776367,52.34000015258789,57.790000915527344,10485700.0
2008-10-17,56.15999984741211,56.4900016784668,55.2599983215332,59.0,7288100.0
2008-10-20,57.66999816894531,57.5099983215332,55.0,57.66999816894531,6668500.0
2008-10-21,60.150001525878906,60.040000915527344,59.06999969482422,61.90999984741211,10744000.0
2008-10-22,59.25,58.189998626708984,57.08000183105469,60.900001525878906,11002300.0
2008-10-23,58.529998779296875,61.540000915527344,57.7400016784668,62.099998474121094,15117300.0
2008-10-24,58.36000061035156,59.61000061035156,57.52000045776367,61.5,10095000.0
2008-10-27,58.599998474121094,60.369998931884766,58.5,62.7599983215332,9268500.0
2008-10-28,61.09000015258789,64.30999755859375,58.34000015258789,64.55999755859375,9364400.0
2008-10-29,64.27999877929688,62.5,61.869998931884766,64.9800033569336,11277700.0
2008-10-30,64.48999786376953,62.54999923706055,61.29999923706055,64.55999755859375,7141000.0
2008-10-31,62.47999954223633,64.30000305175781,61.75,64.55999755859375,7259400.0
2008-11-03,63.560001373291016,64.11000061035156,63.470001220703125,64.6500015258789,3677600.0
2008-11-04,65.44999694824219,65.61000061035156,64.16999816894531,66.2300033569336,5896200.0
2008-11-05,64.63999938964844,64.5199966430664,64.38999938964844,67.47000122070312,8213300.0
2008-11-06,64.04000091552734,62.36000061035156,62.06999969482422,65.47000122070312,7842900.0
2008-11-07,62.91999816894531,64.83000183105469,62.34000015258789,64.83000183105469,6134000.0
2008-11-10,65.9800033569336,64.94999694824219,64.08000183105469,66.55999755859375,5755500.0
2008-11-11,63.869998931884766,62.380001068115234,61.400001525878906,64.94000244140625,6573400.0
2008-11-12,61.18000030517578,59.439998626708984,59.2400016784668,61.93000030517578,8203700.0
2008-11-13,59.22999954223633,64.43000030517578,57.90999984741211,64.87000274658203,11086500.0
2008-11-14,63.220001220703125,63.060001373291016,62.599998474121094,65.94999694824219,6996600.0
2008-11-17,62.33000183105469,60.79999923706055,60.029998779296875,62.93000030517578,6571200.0
2008-11-18,60.22999954223633,62.16999816894531,59.5,62.41999816894531,9223700.0
2008-11-19,61.83000183105469,58.77000045776367,58.599998474121094,62.36000061035156,8329600.0
2008-11-20,58.25,56.790000915527344,56.25,61.060001373291016,11517100.0
2008-11-21,57.779998779296875,61.29999923706055,56.63999938964844,61.61000061035156,14803200.0
2008-11-24,62.0,63.2599983215332,61.0,64.23999786376953,10617300.0
2008-11-25,64.33999633789062,63.63999938964844,61.83000183105469,64.5,8689800.0
2008-11-26,62.45000076293945,65.91000366210938,62.400001525878906,66.0,6396000.0
2008-11-28,65.18000030517578,66.93000030517578,64.19999694824219,67.0,3205500.0
2008-12-01,64.94999694824219,62.349998474121094,62.099998474121094,66.25,9715700.0
2008-12-02,60.70000076293945,60.86000061035156,58.81999969482422,62.13999938964844,11934400.0
2008-12-03,59.65999984741211,60.709999084472656,59.15999984741211,61.70000076293945,8972800.0
2008-12-04,60.130001068115234,59.13999938964844,58.099998474121094,60.45000076293945,9290700.0
2008-12-05,58.209999084472656,59.849998474121094,57.84000015258789,60.439998626708984,10272200.0
2008-12-08,59.0099983215332,57.380001068115234,55.43000030517578,60.68000030517578,14082600.0
2008-12-09,55.459999084472656,56.150001525878906,55.0,56.7400016784668,8788600.0
2008-12-10,56.90999984741211,57.52000045776367,56.470001220703125,58.290000915527344,5391200.0
2008-12-11,56.77000045776367,55.13999938964844,54.650001525878906,57.2400016784668,7404600.0
2008-12-12,54.27000045776367,56.040000915527344,53.59000015258789,56.56999969482422,4723400.0
2008-12-15,56.599998474121094,55.630001068115234,54.91999816894531,56.720001220703125,5557100.0
2008-12-16,55.56999969482422,58.31999969482422,55.310001373291016,58.599998474121094,9334200.0
2008-12-17,57.5,58.58000183105469,57.5,59.5,5847400.0
2008-12-18,58.900001525878906,56.709999084472656,56.279998779296875,59.2599983215332,5574500.0
2008-12-19,58.0,56.619998931884766,56.22999954223633,58.040000915527344,7536900.0
2008-12-22,56.529998779296875,56.369998931884766,55.27000045776367,57.060001373291016,4210100.0
2008-12-23,56.709999084472656,55.439998626708984,55.310001373291016,57.5,3286400.0
2008-12-24,55.61000061035156,55.5,55.36000061035156,55.97999954223633,1336400.0
2008-12-26,55.54999923706055,55.7400016784668,55.5099983215332,56.11000061035156,1634300.0
2008-12-29,55.54999923706055,55.369998931884766,54.2599983215332,56.0,3037000.0
2008-12-30,55.560001373291016,57.16999816894531,55.220001220703125,57.27000045776367,3775000.0
2008-12-31,57.22999954223633,57.540000915527344,56.68000030517578,57.91999816894531,4005800.0
2009-01-02,57.54999923706055,59.189998626708984,57.52000045776367,59.38999938964844,5313900.0
2009-01-05,58.790000915527344,58.5,58.11000061035156,59.09000015258789,3768800.0
2009-01-06,58.7400016784668,59.189998626708984,58.61000061035156,59.810001373291016,4966200.0
2009-01-07,58.61000061035156,58.06999969482422,57.58000183105469,58.959999084472656,4598100.0
2009-01-08,57.68000030517578,58.58000183105469,57.45000076293945,58.709999084472656,3944900.0
2009-01-09,58.79999923706055,57.7400016784668,57.56999969482422,59.0099983215332,3661000.0
2009-01-12,57.63999938964844,57.08000183105469,56.689998626708984,57.900001525878906,4182500.0
2009-01-13,56.849998474121094,56.25,55.709999084472656,57.29999923706055,4430100.0
2009-01-14,55.310001373291016,55.040000915527344,54.5,56.0,4520800.0
2009-01-15,55.08000183105469,55.16999816894531,54.290000915527344,55.7599983215332,4777400.0
2009-01-16,55.59000015258789,56.41999816894531,54.88999938964844,56.630001068115234,5621900.0
2009-01-20,56.41999816894531,53.91999816894531,53.849998474121094,56.599998474121094,5683600.0
2009-01-21,54.61000061035156,54.2400016784668,52.75,54.79999923706055,5892800.0
2009-01-22,53.650001525878906,54.060001373291016,52.83000183105469,54.56999969482422,4788900.0
2009-01-23,53.0099983215332,52.900001525878906,52.310001373291016,53.66999816894531,5684800.0
2009-01-26,53.540000915527344,53.560001373291016,52.95000076293945,54.54999923706055,5185200.0
2009-01-27,53.75,53.9900016784668,53.22999954223633,54.5099983215332,4722700.0
2009-01-28,54.45000076293945,55.41999816894531,53.79999923706055,55.849998474121094,6105400.0
2009-01-29,55.630001068115234,56.54999923706055,55.029998779296875,57.709999084472656,8154300.0
2009-01-30,56.59000015258789,53.790000915527344,53.290000915527344,56.810001373291016,7620300.0
2009-02-02,52.790000915527344,50.619998931884766,50.15999984741211,53.02000045776367,9052900.0
2009-02-03,51.25,51.63999938964844,50.29999923706055,51.81999969482422,7715700.0
2009-02-04,51.90999984741211,50.84000015258789,50.61000061035156,52.45000076293945,4722400.0
2009-02-05,50.54999923706055,51.54999923706055,50.0099983215332,51.83000183105469,5291000.0
2009-02-06,51.630001068115234,52.38999938964844,51.400001525878906,52.91999816894531,5305900.0
2009-02-09,52.459999084472656,54.11000061035156,52.29999923706055,54.65999984741211,7146900.0
2009-02-10,53.86000061035156,51.08000183105469,50.779998779296875,54.11000061035156,6909600.0
2009-02-11,51.7599983215332,51.290000915527344,50.7599983215332,52.189998626708984,5847600.0
2009-02-12,50.45000076293945,49.970001220703125,48.63999938964844,50.560001373291016,8495400.0
2009-02-13,50.599998474121094,49.41999816894531,49.25,50.599998474121094,4810600.0
2009-02-17,48.93000030517578,47.41999816894531,47.20000076293945,48.93000030517578,8653800.0
2009-02-18,47.2599983215332,47.13999938964844,46.61000061035156,47.58000183105469,4963800.0
2009-02-19,46.58000183105469,47.06999969482422,46.58000183105469,48.040000915527344,5554600.0
2009-02-20,46.84000015258789,47.25,46.439998626708984,47.93000030517578,8729300.0
2009-02-23,47.560001373291016,45.40999984741211,45.36000061035156,47.59000015258789,6776500.0
2009-02-24,45.72999954223633,47.400001525878906,45.349998474121094,47.619998931884766,8260400.0
2009-02-25,47.04999923706055,46.61000061035156,46.029998779296875,47.45000076293945,8566600.0
2009-02-26,47.209999084472656,46.33000183105469,46.290000915527344,47.470001220703125,6426200.0
2009-02-27,45.650001525878906,45.459999084472656,45.16999816894531,46.369998931884766,6911300.0
2009-03-02,44.619998931884766,42.84000015258789,42.75,45.18000030517578,8116600.0
2009-03-03,43.16999816894531,43.119998931884766,42.70000076293945,43.97999954223633,9081400.0
2009-03-04,43.880001068115234,44.81999969482422,43.599998474121094,45.43000030517578,9040400.0
2009-03-05,43.529998779296875,42.5099983215332,42.040000915527344,44.029998779296875,8217600.0
2009-03-06,42.84000015258789,41.83000183105469,40.869998931884766,43.279998779296875,9174100.0
2009-03-09,41.310001373291016,42.06999969482422,41.20000076293945,42.45000076293945,7150100.0
2009-03-10,42.099998474121094,45.4900016784668,41.79999923706055,45.54999923706055,10699800.0
2009-03-11,44.869998931884766,46.79999923706055,44.869998931884766,47.16999816894531,8235400.0
2009-03-12,47.04999923706055,48.0,46.119998931884766,48.02000045776367,6201500.0
2009-03-13,48.31999969482422,48.0,47.310001373291016,48.5,5058300.0
2009-03-16,48.47999954223633,47.470001220703125,47.349998474121094,48.599998474121094,5167300.0
2009-03-17,47.41999816894531,48.7599983215332,47.41999816894531,48.779998779296875,4977600.0
2009-03-18,48.27000045776367,49.20000076293945,47.689998626708984,49.75,6244100.0
2009-03-19,49.06999969482422,47.470001220703125,47.130001068115234,49.189998626708984,6993700.0
2009-03-20,47.36000061035156,45.93000030517578,45.599998474121094,47.58000183105469,8475400.0
2009-03-23,46.79999923706055,49.31999969482422,46.56999969482422,49.40999984741211,7438500.0
2009-03-24,48.45000076293945,48.29999923706055,48.060001373291016,49.459999084472656,4964700.0
2009-03-25,48.849998474121094,49.02000045776367,47.75,50.7599983215332,7846700.0
2009-03-26,49.349998474121094,51.029998779296875,49.029998779296875,51.130001068115234,7299000.0
2009-03-27,50.29999923706055,50.33000183105469,49.93000030517578,51.029998779296875,4684300.0
2009-03-30,49.720001220703125,48.650001525878906,48.08000183105469,49.939998626708984,4797300.0
2009-03-31,49.11000061035156,49.720001220703125,48.77000045776367,50.54999923706055,7183100.0
2009-04-01,48.95000076293945,50.650001525878906,48.720001220703125,50.869998931884766,5773100.0
2009-04-02,51.59000015258789,52.130001068115234,51.40999984741211,52.900001525878906,6961000.0
2009-04-03,52.22999954223633,52.11000061035156,51.25,52.4900016784668,4931100.0
2009-04-06,52.0,52.08000183105469,51.220001220703125,52.20000076293945,3885300.0
